@relation dataset

@attribute a01 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {0, 1}


@data
1.0,1.0,-0.92453,?,?,?,-0.0566,?,?,1.0,-5.4E-4,?,?,0.62264,?,?,?,?,0.0,0.5283,0.07547,?,?,?,?,0.92192,-0.00128,0.9434,?,?,?,?,?,?
1.0,?,?,?,?,?,-0.14286,?,?,-0.67285,0.12808,?,0.0,0.28571,-0.07143,-0.38214,0.51163,0.2381,?,0.45238,?,?,-0.2619,?,?,?,?,?,?,?,?,0.2619,?,?
1.0,0.4375,?,?,?,?,0.0,?,-0.0625,?,?,?,?,?,?,?,?,0.35417,-0.22917,?,0.08333,?,?,0.39583,-0.1875,?,-0.10064,?,?,?,?,?,?,?
?,?,1.0,0.0,0.0,0.0,?,0.0,?,0.47744,-0.89098,?,?,-0.95489,?,0.64662,1.0,0.0,?,0.0,0.0,?,?,?,?,?,-1.0,1.0,1.0,?,?,0.0,?,?
?,?,?,?,?,?,?,0.84881,-0.49962,0.90023,?,?,?,?,?,?,0.40844,?,?,0.53258,?,0.46773,?,?,?,?,0.43221,0.9033,?,?,?,?,?,1
?,?,0.40332,?,0.80521,0.76001,0.70709,?,?,0.97311,?,0.95824,?,?,0.88444,?,-0.05206,?,?,?,-0.69594,?,?,?,-0.30063,?,0.17076,0.62958,?,0.87757,0.81007,0.81979,0.68822,0
?,?,0.10129,1.0,?,0.98313,?,0.96974,-0.09316,0.98955,-0.02716,0.9798,?,?,-0.05343,1.0,?,?,0.01557,?,?,?,-0.05318,0.91567,?,0.95677,-0.06995,?,0.01307,?,?,?,?,1
1.0,?,0.0,?,0.85388,0.0,?,0.68869,?,0.97078,0.31385,?,?,?,?,?,?,?,?,?,?,?,-1.0,0.0,0.0,1.0,?,?,?,?,?,0.0,0.0,?
?,0.96933,0.00876,?,?,0.98658,-0.00763,0.97868,-0.02844,0.9982,?,?,-0.01271,?,?,?,-0.01175,?,?,1.0,-0.02612,?,?,0.96019,-0.04527,0.99188,?,0.9702,-0.02478,?,?,0.9842,?,?
?,0.0,0.0,?,-0.22703,?,-0.05405,?,0.0,?,?,?,?,1.0,0.07027,?,-0.11351,?,?,1.0,-0.21081,?,-0.41622,0.0,?,?,-0.17568,0.0,0.0,1.0,?,?,?,?
1.0,0.64122,?,?,?,0.52751,?,?,0.12195,?,?,0.21951,?,?,?,?,?,0.31707,?,0.26829,?,?,?,0.21951,?,0.19304,0.05641,?,?,?,0.0,0.17073,0.07317,1
?,?,1.0,?,-1.0,0.0,?,?,?,?,?,?,-1.0,?,?,?,?,?,0.0,0.0,?,?,?,0.0,0.0,?,-1.0,?,?,1.0,?,?,?,0
?,?,?,?,?,?,0.20408,?,?,?,?,0.12245,0.55102,?,?,-0.06122,0.55102,-0.20408,0.55102,-0.28571,?,-0.28571,0.32653,-0.61224,?,?,?,?,?,?,?,-0.26531,?,?
1.0,0.0,?,?,?,?,0.0,?,0.0,?,?,?,-0.25342,?,?,?,-1.0,?,?,0.0,?,1.0,?,?,0.0,?,?,?,0.0,?,-1.0,?,0.0,?
1.0,0.89706,0.38235,?,?,?,?,?,?,?,?,?,0.86029,?,?,?,?,-0.5,0.47794,?,?,?,?,?,?,-0.67925,-0.24131,?,?,?,?,?,?,1
?,-1.0,?,?,0.15033,?,?,-0.30719,?,-1.0,?,?,0.33987,-0.79085,-0.02614,?,?,?,-0.54248,-0.04575,?,?,-0.94118,?,?,?,0.09176,?,?,?,?,?,-0.48241,0
?,?,?,?,?,0.33333,-0.13333,?,?,0.56667,0.01667,?,?,?,-0.06667,?,?,?,-0.01667,?,?,?,?,0.25,?,?,0.05439,0.4,?,?,0.03333,?,?,1
?,-0.26667,?,?,?,-0.17778,?,?,?,?,0.02575,-0.00885,0.02726,?,?,?,-0.00883,0.0047,?,?,?,-0.00114,0.00102,?,?,?,?,?,5.0E-5,0.0,?,-8.0E-5,2.0E-5,0
1.0,?,?,0.64865,?,0.64865,?,?,?,?,?,0.51351,0.0,0.62162,-0.05405,?,?,0.71833,-0.17666,?,?,0.75676,?,0.35135,-0.2973,?,?,0.58478,-0.23027,0.72973,?,0.51351,?,?
?,?,-0.03516,-1.0,?,?,?,?,0.01172,?,-0.01953,-1.0,?,?,-0.00391,0.95313,-0.03516,?,-0.02734,?,0.11719,-0.93359,?,?,?,0.82041,0.13758,0.90234,?,?,-0.1875,?,-0.34375,?
?,0.95202,0.02254,?,?,?,?,0.96705,-0.01734,?,0.0052,?,?,?,-0.00405,?,?,?,?,0.93584,?,?,-0.0237,0.97052,-0.04451,?,-0.01647,0.97399,?,0.95434,?,0.95838,?,?
1.0,?,?,1.0,?,?,?,?,?,1.0,-0.25712,0.16667,?,1.0,-0.3466,1.0,-0.38853,?,?,?,?,1.0,-0.50333,?,?,?,?,1.0,?,1.0,?,1.0,-0.65935,0
?,?,-0.10345,?,-0.10345,?,?,0.07405,-0.05431,0.03649,-0.03689,0.01707,-0.02383,?,?,?,-0.00893,?,?,?,?,-2.8E-4,-0.00166,-3.1E-4,?,-2.5E-4,?,-1.8E-4,?,?,?,?,-6.0E-5,1
1.0,?,-0.07843,0.72549,?,?,-0.07843,?,-0.11765,0.68627,?,?,-0.13725,?,?,?,?,0.54902,?,?,-0.19608,?,?,0.45098,?,0.52409,?,0.56863,?,?,?,0.47059,-0.27451,0
1.0,?,0.16667,?,?,?,?,0.07766,?,0.0107,0.14922,-0.02367,0.10188,-0.03685,?,?,?,-0.0323,0.01532,?,?,?,?,-0.01097,?,-0.00621,-0.00586,?,-0.0052,-8.9E-4,-0.00408,?,?,?
1.0,?,0.15625,0.0625,?,0.0,0.0625,?,?,0.1875,?,?,?,?,?,?,-0.15625,?,?,0.0,?,0.0,?,?,?,?,0.0,?,?,?,?,?,?,0
1.0,?,?,1.0,-0.02703,1.0,?,0.95135,?,?,?,0.98919,?,1.0,?,?,?,0.97838,-0.00541,?,?,1.0,0.04324,?,0.09189,?,0.01251,?,?,?,?,?,-0.07027,1
?,?,?,?,?,1.0,?,0.91473,?,0.83721,0.03876,1.0,?,?,?,0.81395,0.04651,0.90698,0.11628,?,?,?,?,?,?,1.0,?,?,?,?,0.87317,?,?,0
?,0.90374,-0.01604,1.0,?,?,0.01604,?,0.00535,0.93583,-0.01604,1.0,?,?,?,?,?,?,0.04278,0.96791,?,?,?,?,?,0.96974,0.04452,0.87701,?,?,0.09091,?,0.06417,1
1.0,?,?,0.23,?,0.2825,0.3175,?,0.35,?,-0.34617,0.0925,?,-0.095,0.21,?,?,-0.34187,0.31408,?,-0.08,0.29908,0.33176,-0.58,-0.24,?,?,?,0.185,-0.27104,?,?,0.0305,?
1.0,?,?,?,?,0.7,?,?,?,?,?,?,0.0,?,0.0,?,0.1,0.66667,?,?,-0.03333,0.76667,?,?,0.13333,?,?,?,?,0.6,0.16667,?,0.16667,?
?,?,?,?,?,?,?,?,-0.03911,?,?,?,0.05307,?,?,?,?,-0.06425,?,?,?,?,-0.00559,?,?,0.10335,?,?,-0.00279,?,0.0,0.04749,-0.03352,?
?,0.94653,?,?,0.67248,?,?,0.01267,0.89109,?,?,?,?,-0.75881,0.41743,-0.66455,0.07208,-0.65426,?,-0.52475,-0.44,?,-0.55089,-0.04119,-0.64792,?,?,?,-0.41901,0.46059,?,?,?,1
?,?,0.01437,?,0.04598,0.01437,?,-0.07759,0.00862,?,?,?,0.0431,-0.08333,?,?,?,?,?,?,?,?,?,?,-0.00862,?,?,0.02586,?,?,0.01149,-0.04598,?,?
1.0,0.72414,?,?,?,0.8,0.00197,?,?,0.78424,-0.00985,0.8335,0.03251,?,?,0.80099,-0.00788,?,?,?,?,?,0.05517,0.72611,?,0.78041,?,0.74089,?,?,?,?,?,1
1.0,?,?,?,?,?,-0.01997,0.0214,-0.04993,-0.0485,?,0.01427,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03994,?,?,0.00713,?,-0.01854,?,0.01997,0
?,0.4709,0.22751,0.42328,0.33598,?,?,?,?,?,?,?,?,-0.4127,?,?,?,?,?,?,-0.1455,?,?,?,0.00265,?,?,0.15873,?,?,?,?,?,?
1.0,?,?,?,?,?,-0.08238,0.12586,?,?,?,?,0.0778,?,?,?,-0.04805,0.18993,0.07323,?,?,?,-0.00229,?,-0.10297,0.08467,?,0.11213,-0.06636,?,?,?,?,?
1.0,?,0.38574,0.48263,?,?,?,?,?,?,?,?,?,?,?,-0.38391,?,?,?,0.49909,-0.6362,?,?,?,-0.05484,?,?,?,0.60512,?,?,?,0.50457,?
1.0,0.01975,?,?,-0.00846,0.02116,?,?,?,0.00282,0.00141,?,-0.03103,?,?,?,0.0268,?,?,?,?,?,?,?,-0.01269,0.01834,?,0.00564,-0.01551,?,?,0.00705,?,?
?,?,?,0.81927,?,?,?,?,0.09037,?,?,?,?,0.78342,?,0.83719,-0.06796,?,-0.1419,?,0.01195,?,?,0.79686,-0.01942,0.82383,?,0.88125,?,?,?,?,?,1
?,?,-1.0,?,?,-1.0,?,1.0,-1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,-1.0,1.0,-1.0,1.0,?,?,?,?,1.0,-1.0,?,?
1.0,?,?,0.38887,?,0.08858,0.98903,?,0.88744,?,0.4998,-0.93092,?,?,?,?,-0.55262,?,?,?,?,0.64649,-0.3523,?,?,0.71698,?,?,?,0.19667,0.66315,?,?,?
?,?,1.0,?,0.5125,?,?,1.0,1.0,?,?,?,1.0,?,?,?,?,?,?,?,1.0,0.3125,1.0,?,1.0,?,?,?,1.0,?,?,0.0,?,?
1.0,?,0.54902,0.62745,1.0,0.01961,1.0,-0.4902,?,-0.82353,?,-1.0,?,?,?,?,-0.68627,?,-0.86275,?,?,?,?,?,?,0.92874,?,?,0.56863,0.23529,?,?,?,?
?,0.0,0.0,?,?,?,?,0.0,?,?,?,1.0,?,1.0,-1.0,?,0.0,?,0.0,-1.0,?,?,?,?,0.4375,?,?,?,0.0,-1.0,?,?,?,?
?,0.44444,0.44444,0.53695,0.90763,?,1.0,?,?,?,?,?,-0.11111,-1.0,?,?,-0.77778,?,?,?,?,0.77778,-0.22222,?,?,?,?,0.57454,0.84353,?,?,?,1.0,1
?,0.0,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,?,?,0.0,0.0,?,?,0.0,?,0.0,0.0,0.0,?,?,?,?,?,0.0,?,?,0.0,0
?,1.0,?,?,0.0,?,0.5,?,?,?,0.12094,?,0.1421,?,?,?,0.25,0.75,?,?,?,?,?,0.5,?,?,?,?,?,0.69635,?,0.67493,?,1
0.0,?,?,1.0,1.0,0.0,?,?,?,1.0,?,?,-1.0,?,-1.0,?,0.0,-1.0,?,?,?,0.0,?,-1.0,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,-0.11111,1.0,-0.22222,?,?,?,?,?,?,?,?,?,-0.11111,?,0.0,?,?,?,?,0.88889,?,?,0.0,1
?,0.0,?,?,?,0.0,?,0.0,?,0.0,?,?,-1.0,?,?,?,0.75,?,?,?,0.0,-1.0,?,0.0,?,1.0,?,-1.0,?,1.0,1.0,0.0,?,0
1.0,?,0.45455,?,?,?,0.09091,1.0,?,?,0.0,?,-0.27273,1.0,?,1.0,?,?,?,1.0,-0.36364,?,?,?,?,?,?,?,0.45455,?,?,?,?,?
1.0,?,?,0.0,?,?,?,?,?,?,?,-0.07576,?,?,0.31439,-0.53788,?,?,?,0.01894,-0.53409,?,?,0.29167,-0.27273,0.25758,-0.57576,0.43182,?,?,?,?,-0.41667,?
?,1.0,0.11765,?,0.23529,1.0,?,1.0,0.05882,?,0.23529,?,0.11765,?,0.47059,?,-0.05882,?,-0.11765,1.0,0.35294,?,?,?,-0.11765,1.0,?,?,?,?,?,1.0,?,?
?,0.0,?,?,?,1.0,0.51064,0.07979,-0.23404,?,-0.3617,?,?,1.0,-1.0,0.0,?,0.82979,?,?,?,0.17021,?,0.0,?,-0.19149,?,-0.2234,?,?,0.90426,-0.67553,?,?
?,0.91667,0.29167,?,-0.16667,?,?,?,?,?,?,?,?,?,0.0,0.875,?,?,?,?,-0.08333,0.75,?,0.83333,-0.125,?,?,?,?,0.70833,?,0.70833,?,?
?,?,?,?,?,?,0.0,?,?,?,?,?,-0.19071,0.0,?,0.0,?,0.0,?,?,?,-0.05128,-0.06571,?,?,0.17308,-0.10897,0.125,0.09615,0.02564,-0.04808,?,0.19551,0
?,?,?,1.0,-0.11326,?,-0.29802,?,?,?,?,?,?,?,?,?,-0.65224,0.68131,-0.63544,0.8245,?,?,?,?,?,0.48757,-0.85669,0.37941,?,0.24117,-0.88846,0.29221,?,?
1.0,1.0,?,-1.0,?,?,?,?,?,0.46053,0.07018,?,?,?,0.34649,0.72807,?,?,?,?,?,?,?,?,?,1.0,-1.0,1.0,?,?,0.20175,0.82895,?,?
1.0,?,?,?,0.00369,?,?,0.89919,?,?,?,?,-0.30539,?,?,0.47194,?,0.40473,-0.55059,?,?,0.53176,-0.32681,?,?,?,?,?,?,?,-0.51329,?,-0.46603,?
?,?,?,?,-1.0,?,0.0,?,0.0,?,-1.0,1.0,?,?,?,?,?,0.0,?,?,?,1.0,1.0,?,?,1.0,?,-1.0,?,?,-1.0,?,0.0,?
?,0.92247,?,?,?,0.87024,-0.22602,?,?,?,?,?,-0.49639,0.63338,?,0.37254,-0.70729,?,?,?,?,0.33509,?,?,-0.63601,?,-0.59589,?,-0.54928,?,-0.54074,-0.07457,?,?
?,-1.0,?,-0.50694,?,1.0,?,?,?,0.0,?,?,?,?,?,0.0,?,?,1.0,?,1.0,?,?,-0.71528,1.0,?,-1.0,1.0,-1.0,?,-1.0,0.47569,?,?
1.0,0.84177,0.4346,?,0.7616,0.09916,?,?,?,-0.72363,?,?,?,-0.86709,-0.25527,-0.62869,-0.65612,-0.25105,-0.85654,?,-0.86498,?,-0.66878,?,-0.28903,?,0.07933,0.64135,0.42827,0.31435,?,-0.00422,?,?
1.0,?,1.0,?,?,?,?,?,?,1.0,?,1.0,-1.0,?,?,?,-1.0,?,1.0,?,?,1.0,-1.0,?,?,?,?,-1.0,?,?,?,?,?,0
1.0,?,0.63548,?,?,?,?,?,1.0,?,1.0,?,?,-1.0,1.0,-1.0,?,?,-0.66667,-1.0,-0.92536,?,-0.33333,?,?,?,-1.0,1.0,-1.0,?,?,?,-0.66667,?
0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,-1.0,?,?,0.0,1.0,-1.0,1.0,1.0,?,?,?,?,0.0,?,0
?,?,0.06843,?,0.14211,?,?,?,-0.125,?,?,1.0,?,1.0,?,?,?,?,0.0,1.0,?,?,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,?,1
?,?,?,?,0.0,?,?,?,?,?,?,?,?,?,?,0.0,0.0,-1.0,?,?,?,1.0,?,1.0,-1.0,1.0,-1.0,0.0,?,?,?,?,?,0
?,?,-0.07896,0.58264,?,?,?,?,?,?,-0.26339,?,-0.31997,?,?,?,?,0.15196,?,0.09513,?,?,?,?,?,-4.6E-4,?,-0.02612,?,-0.04717,?,?,?,?
1.0,0.0,?,?,0.0,?,0.0,0.0,?,?,-0.33333,?,?,?,?,?,?,?,?,-0.19792,-0.21875,?,0.90625,?,?,0.04167,?,?,?,-0.125,-0.27083,?,?,?
1.0,1.0,0.05149,?,?,?,?,?,-0.26496,0.66026,0.54701,?,0.25283,?,0.2738,?,?,?,?,0.52494,?,?,?,0.39023,?,0.3293,?,0.27381,?,?,0.21378,?,?,?
1.0,?,?,-1.0,?,-1.0,-1.0,?,?,0.81349,0.7619,?,-1.0,-1.0,?,?,1.0,?,?,?,?,?,-1.0,?,?,?,1.0,?,?,?,?,-1.0,0.72831,?
?,0.93669,?,?,0.43204,?,-0.40129,?,0.16828,0.96197,0.09061,0.99676,0.08172,0.91586,?,?,?,?,?,0.84871,?,?,-0.03641,?,?,0.87293,-0.02302,?,0.09385,0.78317,?,0.85841,?,?
1.0,?,?,?,1.0,?,?,1.0,-0.5,?,1.0,?,?,1.0,?,0.0,0.0,1.0,?,?,?,?,?,?,?,1.0,0.625,?,?,?,1.0,1.0,1.0,?
?,?,?,?,?,1.0,-0.10401,1.0,0.15414,?,0.2782,0.9812,?,?,0.0661,?,-0.18954,0.83584,?,0.974,?,0.99624,?,?,-0.01253,?,?,?,?,1.0,-0.13722,?,?,?
1.0,?,?,-1.0,?,-0.07661,1.0,?,0.95041,?,?,?,?,?,?,?,0.46502,?,?,-0.14343,-0.20188,-0.11976,?,?,?,?,?,?,?,?,0.00108,?,0.00325,0
?,?,0.38265,?,-0.16964,?,?,?,?,0.70217,0.20663,?,?,0.98214,0.02487,?,-0.13074,0.95663,0.07717,1.0,0.00191,?,?,1.0,?,?,-0.00394,0.75638,?,1.0,?,1.0,?,1
?,?,0.0,0.0,?,0.0,0.0,?,?,0.0,?,?,?,?,?,?,-1.0,?,0.0,?,1.0,?,-1.0,?,?,?,?,?,?,?,?,?,?,?
?,1.0,-0.28428,1.0,?,0.94623,?,?,-0.30566,?,-0.49057,0.90818,?,?,?,?,?,0.59623,?,0.68459,?,?,?,0.49214,-0.73333,0.35504,-0.76054,?,-0.78239,0.16604,?,?,-0.7,?
1.0,?,0.0,?,?,?,0.0,?,?,?,0.0,?,?,?,?,?,?,?,-1.0,?,?,?,-1.0,1.0,?,?,-0.2,?,?,?,1.0,?,?,0
1.0,?,?,?,?,?,?,1.0,?,?,?,?,0.04545,0.90909,?,?,?,1.0,?,?,?,?,?,0.90909,0.04545,0.91541,0.02897,0.95455,?,0.86364,?,?,0.04545,?
?,?,0.0,-1.0,1.0,1.0,?,-1.0,?,?,?,?,-1.0,?,?,-1.0,-1.0,1.0,-1.0,?,-1.0,?,?,?,?,?,?,?,?,?,?,0.0,?,?
?,0.91176,?,?,?,?,?,?,?,0.97059,?,0.97059,0.14706,?,?,1.0,?,?,?,0.76471,0.11765,0.88235,?,?,0.02941,0.92663,0.026,0.94118,?,?,?,0.91176,?,1
?,-1.0,1.0,?,?,0.28354,?,?,1.0,?,?,1.0,?,?,?,?,?,1.0,1.0,?,?,-1.0,-1.0,1.0,?,?,-0.03578,1.0,-1.0,?,?,?,1.0,0
?,?,?,0.83781,?,?,?,0.68421,?,?,0.0,?,0.05028,?,?,?,0.47368,?,?,0.7255,?,?,?,0.42105,?,?,?,?,?,?,?,?,?,1
?,-0.00641,-0.5,0.0,0.0,-0.01923,1.0,0.0,?,0.0,0.0,?,?,?,?,0.0,?,?,?,-0.35256,0.74359,?,?,?,?,?,-0.51282,?,?,?,0.0,0.0,?,?
1.0,?,?,?,0.54545,0.81818,?,1.0,-0.09091,?,?,0.81818,?,0.63636,0.27273,1.0,?,1.0,?,?,?,?,0.0775,1.0,?,?,?,1.0,0.36364,?,?,0.72727,?,?
?,?,-1.0,?,-1.0,?,?,0.0,0.0,1.0,?,?,-1.0,?,?,?,0.0,?,?,?,1.0,1.0,-1.0,-1.0,?,1.0,?,0.0,0.0,1.0,?,0.0,?,?
?,?,?,?,0.09091,0.27273,?,?,0.0,?,-0.09091,0.45455,?,0.48612,-0.01343,0.63636,-0.18182,?,?,0.36364,?,0.27273,?,?,?,0.34442,?,?,?,0.36364,?,?,-0.01832,?
1.0,-1.0,?,0.0,0.0,?,?,?,1.0,0.0,?,0.0,?,0.0,0.0,?,?,0.0,?,?,?,?,?,?,?,1.0,?,?,?,?,0.0,?,?,?
?,?,0.14286,1.0,0.71429,?,0.71429,?,?,0.85714,?,?,?,1.0,?,?,-0.14286,1.0,?,1.0,?,1.0,?,?,?,1.0,?,?,?,?,?,?,?,1
?,?,1.0,?,-1.0,?,1.0,?,1.0,?,?,1.0,?,?,1.0,?,?,1.0,-1.0,1.0,1.0,?,?,?,-1.0,?,?,1.0,?,?,1.0,1.0,?,0
1.0,?,0.46972,?,0.82161,0.1038,0.95275,?,?,?,?,-0.92099,?,?,?,?,-0.63342,-0.24012,?,0.18823,-0.78699,?,?,0.69274,?,0.69097,?,0.52798,0.39762,?,?,?,?,?
?,?,-1.0,1.0,?,1.0,?,1.0,?,1.0,?,1.0,-1.0,?,?,1.0,?,1.0,1.0,1.0,?,?,?,?,?,1.0,1.0,1.0,1.0,1.0,?,?,-1.0,?
?,?,?,?,?,?,0.19791,0.83675,?,?,?,?,?,0.66586,?,0.60101,?,0.53392,?,?,?,0.42546,?,?,0.55274,?,?,?,0.53448,?,?,0.11573,?,?
?,?,?,1.0,?,1.0,?,1.0,?,0.0,0.0,1.0,?,0.0,0.0,0.0,?,?,?,-1.0,1.0,1.0,?,0.0,0.0,?,1.0,?,0.0,?,-1.0,?,0.0,0
?,?,0.13645,0.93716,?,0.85705,0.38779,0.79039,?,0.72352,?,0.6526,?,?,0.73586,0.41629,?,0.25539,0.85952,0.13712,?,0.00494,?,?,0.7978,?,?,-0.33169,?,?,0.64363,-0.47419,0.55835,?
?,1.0,?,-1.0,?,?,?,?,1.0,?,?,?,?,?,?,?,1.0,1.0,-1.0,?,?,-1.0,?,?,0.0,1.0,?,1.0,-1.0,?,1.0,-1.0,?,?
?,?,?,?,?,0.64615,?,?,0.45577,?,?,0.25,?,?,?,?,?,-0.09808,0.575,?,?,-0.08856,0.44424,?,0.40006,?,?,?,?,?,0.23896,-0.23846,0.31154,?
?,?,-1.0,1.0,1.0,?,-1.0,?,?,?,?,?,1.0,1.0,?,?,?,?,?,?,?,1.0,-1.0,?,?,?,-1.0,?,?,1.0,?,1.0,1.0,0
1.0,0.97467,?,?,?,?,0.32248,?,0.32711,?,0.45217,0.72298,?,?,0.5882,?,?,?,0.70398,?,?,0.35289,?,?,0.7621,0.16813,0.78541,?,?,-0.02962,0.77702,?,?,?
0.0,0.0,?,?,1.0,?,?,?,?,?,0.0,?,?,0.0,?,?,0.0,?,?,?,0.0,?,?,0.0,?,1.0,?,0.0,0.0,?,?,?,?,0
?,0.92308,?,?,0.29757,?,?,?,?,?,?,?,?,?,?,0.19128,?,?,?,?,?,-0.18479,?,-0.29291,0.65708,-0.38798,0.58553,-0.46799,0.50131,-0.53146,?,-0.56231,?,?
?,?,0.0,?,?,?,?,?,0.0,?,0.0,?,?,0.0,?,?,-1.0,?,?,?,0.0,?,1.0,?,0.0,?,?,0.0,?,?,1.0,0.0,0.0,?
1.0,?,?,?,?,0.29148,0.87892,-0.06726,?,?,?,-0.64574,?,-0.8296,0.26906,-0.7894,?,-0.6278,-0.30942,-0.46637,?,?,-0.64338,?,?,?,?,?,?,?,-0.09461,0.42152,?,?
?,?,?,1.0,1.0,1.0,?,?,?,?,?,?,-1.0,?,?,?,?,?,-1.0,?,?,?,-1.0,?,-1.0,1.0,?,?,?,?,1.0,?,?,0
?,?,?,?,?,0.78826,?,0.5558,?,?,0.21225,?,?,?,?,0.49672,0.17287,?,-0.02845,0.57399,0.42528,?,0.44872,?,?,?,?,0.12473,?,?,?,0.30588,0.49831,1
?,?,?,?,?,?,0.0,?,0.0,?,?,?,?,0.0,?,0.0,?,?,?,?,0.0,?,0.0,0.0,0.0,?,?,0.0,?,?,?,?,0.0,0
?,?,?,?,-0.0026,0.98922,?,0.95801,?,?,0.0353,?,0.04719,0.98625,0.01858,?,0.07135,?,-0.00706,?,?,?,?,0.93274,0.08101,?,?,0.97473,0.00818,0.97845,0.07061,1.0,-0.0026,1
?,?,1.0,?,-1.0,?,?,0.0,0.0,?,?,-1.0,?,?,?,?,?,0.0,0.0,?,?,?,?,?,0.0,?,?,?,?,?,?,?,?,0
?,0.50466,?,0.71442,?,0.71063,?,0.68065,?,0.34615,?,?,?,?,0.05058,?,?,0.63403,-0.04662,?,?,?,0.07381,0.84033,?,?,0.08304,0.38228,?,?,0.09046,0.54632,?,?
?,?,?,?,?,0.81773,0.04348,0.76087,0.10702,0.86789,0.73746,0.70067,0.18227,0.7592,?,0.93478,?,0.70736,?,0.64883,?,0.60201,?,?,?,?,?,?,?,1.0,-0.06522,?,?,0
?,?,-0.07778,?,-0.2963,1.0,?,?,?,?,-0.42778,?,?,?,?,0.49259,0.01852,?,-0.05926,?,-0.19938,?,0.22037,0.6963,?,0.92148,-0.24549,?,0.02037,?,-0.27105,?,-0.57037,?
1.0,0.38521,0.15564,0.41245,0.07393,?,?,?,?,?,?,?,?,?,?,?,?,0.05058,0.24903,?,?,?,?,?,?,-0.06024,?,?,?,?,?,?,?,0
?,0.5754,-0.03175,?,?,0.61508,?,?,?,?,?,?,-0.02381,0.62698,0.0119,0.70833,?,?,?,0.47817,-0.02778,?,0.0377,?,?,?,-0.01237,0.61706,-0.13492,0.68849,?,0.625,?,?
?,?,-0.15271,?,?,?,-0.02463,-0.01478,?,?,?,?,?,?,?,?,?,-0.12808,-0.2069,?,?,?,?,0.07882,?,?,-0.04926,-0.05911,?,0.04433,?,?,?,?
?,?,0.1085,?,-0.06935,?,0.01678,?,?,?,?,?,-0.00224,?,0.066,0.83669,?,?,-0.0906,?,?,?,?,?,?,?,?,?,0.0481,?,?,?,?,?
1.0,?,?,0.0,?,?,-1.0,?,?,0.07595,-0.07342,0.0,0.0,0.0,0.0,?,?,?,?,0.00759,0.68101,?,?,-0.1038,0.35696,0.0557,?,0.0,0.0,?,-1.0,?,0.0,?
?,?,?,?,?,?,?,0.89175,?,?,?,?,0.01179,?,-0.13719,?,-0.06109,0.90782,?,?,?,0.82851,?,?,-0.19507,0.88245,?,0.84352,?,?,?,?,?,1
?,0.42708,?,0.0,?,0.0,0.0,0.46458,0.51042,?,?,?,0.0,?,?,0.16458,?,?,-0.18333,?,?,?,?,?,-0.40833,-1.0,-1.0,?,?,?,?,?,0.0,?
?,0.88853,?,?,?,0.92442,0.01359,?,-0.10223,0.90103,?,?,-0.01033,0.93094,?,0.86025,-0.05057,?,?,0.88418,?,?,-0.11909,?,-0.14138,0.86453,?,?,?,?,-0.12452,?,?,?
?,0.0,0.0,?,?,?,?,?,0.0,?,?,?,?,?,-0.05333,1.0,?,?,?,?,-0.04,?,?,0.0,0.0,?,-1.0,?,?,1.0,?,?,-0.09556,0
1.0,0.81143,0.03714,?,-0.00143,?,?,0.79571,?,?,0.0,?,?,?,?,0.82857,?,?,?,?,-0.08429,0.84286,-0.05,?,?,?,-0.08669,?,?,?,?,?,-0.15143,?
?,?,0.0,?,?,0.0,0.0,?,0.0,?,?,-1.0,?,1.0,0.55172,?,0.0,?,?,?,0.0,0.0,0.0,?,?,1.0,?,?,0.0,?,?,0.0,?,0
1.0,?,?,?,?,0.50649,?,?,0.0961,?,0.05974,?,-0.11948,0.51688,-0.03636,?,-0.05974,0.55325,-0.01039,0.48571,-0.03377,?,-0.01039,?,?,?,?,?,0.03377,?,?,?,?,1
?,?,?,?,?,?,?,0.0,?,?,0.0,?,0.0,?,?,?,?,?,?,?,?,?,?,0.0,?,1.0,?,0.0,?,?,0.0,0.0,0.0,?
1.0,1.0,?,1.0,?,0.25,1.0,?,0.9118,?,?,?,?,?,?,-0.43663,?,-0.36676,?,-0.26477,-0.09025,?,?,?,?,?,-0.10242,?,-0.07036,0.02224,?,?,-0.02017,1
1.0,0.0,?,0.0,?,1.0,?,?,-1.0,?,0.0,?,-0.11111,0.0,0.0,?,?,-1.0,?,?,?,1.0,-1.0,?,?,1.0,-1.0,0.0,?,?,0.0,?,?,?
