@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real


@data
?,?,?,?,-0.240629,-0.306501,-0.372197,-0.194543,?,-0.688723,0.34176999999999996,?,?,0.402557,?,?,-1.445074,-0.641903,-0.266944,?,?,?,?,?,?,?,?,?,?,?,-0.366237,-0.7388140000000001,-0.545536,0.043785000000000004,?,?,?,1.193529,?,?,?,1.1366,1.650653,?,?,?,?,0.934027,?,0.185617,2.606952,?,0.340765,2.0688400000000002,0.49978900000000004,1.059359,?,?,?,?,?,?,?,?,?,0.444981,?,1.419893,?,?
?,1.318203,-0.036441,-2.2839549999999997,?,-1.280878,-2.19991,?,-0.350169,?,?,-0.180481,?,-2.2408080000000004,-0.076731,?,?,?,?,-0.831729,?,?,?,?,?,-0.736111,?,-0.899284,?,-0.265417,?,-0.5291170000000001,?,?,?,1.07766,?,?,?,?,?,?,?,1.508709,?,1.329265,1.653877,1.2393,1.7319470000000001,3.875198,3.671789,?,?,?,?,?,?,0.500483,?,?,?,?,1.8591849999999999,1.7227880000000002,0.809381,?,3.3325489999999998,?,?,100.48
?,?,-0.649289,?,-2.1398919999999997,?,0.177044,-1.246949,-1.197068,?,?,0.36957399999999996,1.0690620000000002,-0.775963,-3.413677,?,-4.36451,?,?,-0.524425,?,?,-0.24734499999999998,-0.45698599999999995,0.125885,0.428568,0.443171,?,?,0.882036,0.871935,1.623304,?,2.209266,-0.499796,-1.074206,?,-0.242954,?,?,-0.359139,?,?,-0.015122,1.3309870000000001,0.193273,0.234794,?,?,?,?,?,-1.2878450000000001,?,?,-1.0592489999999999,-0.8575360000000001,?,?,0.016263999999999997,?,1.141277,-0.161771,-0.282439,?,?,?,?,?,116.38
0.110523,-0.41176999999999997,-0.459276,-0.6160640000000001,-2.410613,0.27387,0.431996,?,?,?,?,?,?,?,?,-0.33025,?,?,?,?,-0.9859389999999999,?,?,-0.8003939999999999,?,?,0.868242,?,0.8903280000000001,?,-0.70014,0.585192,0.299254,-0.10877300000000001,-0.139449,?,-0.571549,0.15525999999999998,?,?,?,?,?,?,?,0.71272,?,?,0.9194120000000001,?,0.547717,-0.025729000000000002,?,?,?,-1.189366,?,?,?,?,0.013444999999999999,?,?,?,?,1.072484,?,-0.32979,?,?
?,2.836837,0.867699,-0.874042,-0.309035,-3.070128,?,?,?,-0.756033,?,?,?,?,?,0.949993,?,0.774882,?,-0.148758,-0.302727,?,?,?,0.219464,-0.153753,?,?,?,?,?,?,0.009595000000000001,1.2191670000000001,?,?,?,0.810448,?,3.68758,4.771437000000001,1.5611760000000001,0.592711,0.570893,0.804763,0.347001,?,?,?,?,?,?,?,?,?,1.807795,?,?,?,?,0.720819,?,?,?,0.371232,?,0.049981,?,?,116.38
?,0.7414470000000001,?,-0.9954770000000001,?,1.127504,0.22259400000000001,?,0.20561100000000002,?,-0.300514,?,?,-0.104727,-0.362037,-0.8393010000000001,-0.07230700000000001,?,0.312958,-0.26558899999999996,?,?,?,1.8867180000000001,0.25046599999999997,?,0.916839,?,?,?,?,?,-0.511516,-0.39407800000000004,?,?,1.791296,?,?,?,?,?,0.751131,2.295457,?,?,2.143686,?,?,?,?,?,?,?,0.366006,?,3.032433,2.78907,0.735542,?,?,?,?,?,?,0.676092,?,?,?,?
?,?,?,-0.78579,-0.634513,?,0.416282,0.028114,-0.642403,?,-0.42133000000000004,-0.8563629999999999,?,?,-1.8510630000000001,-0.117783,0.16750299999999999,?,?,?,?,?,?,-1.548905,-0.941208,-0.522478,?,-0.733712,-0.538914,?,?,?,?,-0.746731,-0.276969,-1.13476,?,?,?,0.120577,?,2.416051,?,0.6274850000000001,?,?,0.058565,?,?,?,?,?,-1.5639129999999999,?,?,?,-0.18468800000000002,?,?,1.634105,?,?,?,?,?,?,-0.614509,-0.9313809999999999,?,?
-0.188405,-0.441716,-0.76395,-0.716883,-0.386956,?,0.364259,?,?,?,?,?,-2.0316810000000003,-1.409241,?,0.314701,?,?,?,?,?,-1.710087,?,-0.594572,-0.027975,?,?,-0.5036390000000001,?,?,-0.65822,-0.723828,-0.604266,?,?,-1.1528209999999999,?,?,-0.991733,?,-0.164696,2.260564,3.6575589999999996,?,?,0.988459,?,?,?,-0.11926700000000001,1.820817,?,?,?,0.0971,-1.804776,?,0.19531500000000002,?,2.091682,?,0.280506,?,?,?,?,?,?,?,?
0.070938,?,-0.508213,?,0.421705,?,?,-0.539458,?,?,-1.213111,?,?,?,?,?,0.8830680000000001,?,-0.797399,-0.836044,?,?,?,?,?,1.3396059999999999,0.8120970000000001,0.713603,?,0.362234,?,?,-0.181848,?,?,?,?,?,-0.70138,?,?,?,?,?,?,0.700677,-0.33098099999999997,0.019819,?,?,1.260592,?,?,-0.649753,-0.163759,?,?,?,0.648287,?,?,?,?,?,-0.047986,?,?,-0.054215,?,?
-0.06965199999999999,?,?,?,0.465818,?,?,?,-0.920572,0.074404,-0.852259,?,0.42243400000000003,1.266732,?,?,?,-0.718945,?,-0.798441,?,?,-0.668212,0.673819,?,0.080138,?,?,?,-0.204975,-0.003597,?,?,-0.061447,-0.690128,?,?,?,?,-0.207342,?,2.7544009999999997,0.15117,?,?,-0.51017,?,-0.755526,?,?,-0.672542,-0.8013,-1.6549369999999999,?,?,?,?,1.8824759999999998,?,-0.004686999999999999,?,?,?,?,-0.420404,-0.118146,-0.7266229999999999,-0.8304959999999999,?,121.0
?,?,?,-0.9669540000000001,?,?,-0.518475,-0.21574699999999997,?,?,-0.093596,?,0.6862779999999999,?,-0.181175,?,?,?,?,-0.83005,?,-1.0357809999999998,?,?,?,?,?,?,?,-0.045376,?,?,?,-0.450484,-0.313913,-1.070668,-1.3146,?,?,?,?,?,?,0.49975,0.838141,0.770939,?,0.1609,-0.415702,?,?,?,-1.134047,-1.9559689999999998,?,?,0.9400809999999999,1.824707,?,?,?,?,0.223762,?,?,?,-0.34020900000000004,?,?,?
1.4086940000000001,?,0.321839,-0.10603900000000001,?,-1.071927,1.5495139999999998,-0.9252370000000001,?,?,?,1.002658,1.4644110000000001,?,?,-0.249966,?,1.255162,1.354004,?,0.10080900000000001,?,0.9370350000000001,?,?,0.824407,?,?,?,5.364158,?,3.7520949999999997,?,2.373952,?,-0.522659,-0.9610639999999999,?,?,?,?,-0.147768,?,0.402435,1.6091389999999999,4.132745,?,?,?,?,1.211695,?,?,?,?,0.866627,0.010553,-0.141457,?,-0.6666380000000001,?,?,?,4.327078,1.974125,?,?,?,?,106.82
?,-0.814472,?,?,?,?,?,0.706485,1.4403489999999999,?,?,?,?,?,?,1.4994450000000001,0.527775,0.488516,?,?,?,?,?,1.0187030000000001,?,?,?,-0.325341,?,?,-0.372677,?,?,?,0.431305,?,1.507757,?,0.031374,?,-1.072071,?,?,?,?,2.198185,?,-0.9249569999999999,-0.860664,?,-0.940435,?,-0.087519,?,?,0.18118599999999999,-0.687222,?,?,?,?,?,?,-0.6060369999999999,-0.706331,?,?,-0.8156939999999999,?,?
?,-0.341444,-0.747026,-1.014398,?,0.128302,?,?,?,-1.151753,?,0.9982790000000001,-0.011589,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.305859,0.015516,1.03516,?,?,1.31189,0.341505,-0.575488,-1.1729209999999999,-1.80955,?,?,-0.6845,?,0.397416,?,?,?,?,?,?,?,?,?,?,-1.686352,?,-0.089323,?,-1.555504,0.11566300000000002,?,?,?,-0.391498,?,?,2.122923,?,1.193375,?,?,106.82
?,1.163697,?,0.8963620000000001,?,0.978902,0.250467,-0.431539,-1.1072469999999999,-1.389322,-0.032345,1.463967,0.648588,?,1.132817,?,?,?,?,0.025371,?,2.578425,?,?,0.38043299999999997,1.245026,2.897295,?,?,3.169031,2.6294720000000003,?,?,?,?,3.2065099999999997,?,1.4028639999999999,?,2.0119689999999997,2.269578,2.019445,?,3.7301349999999998,?,?,?,3.609986,?,?,0.978461,?,0.668532,?,?,1.295404,0.100025,?,?,?,3.2117139999999997,?,?,?,?,?,1.2096069999999999,?,?,?
?,-0.7863020000000001,-0.083722,-0.616347,-0.030607,?,?,0.311298,?,-0.192947,-0.213851,0.109519,-0.014334,-0.810186,-0.157222,?,0.0945,?,?,?,-0.9247559999999999,?,?,?,?,?,-0.6184850000000001,?,-0.24588600000000002,?,?,?,?,0.146843,-0.102585,-0.586496,0.243506,?,?,0.120323,?,?,0.755152,-0.176952,?,?,0.397999,?,2.175706,1.107375,?,?,?,1.935618,-0.072559,-0.079401,0.805366,?,?,?,?,?,?,-0.096335,-0.47875,0.47462,?,?,-6.17,?
?,0.650257,?,?,?,-1.226617,-0.669469,?,0.430559,?,?,?,?,?,1.555294,?,0.865985,?,0.9535370000000001,0.699545,-0.396949,0.514749,0.635825,2.276964,?,1.0115889999999998,?,0.904488,1.251266,-0.001402,-0.271337,0.076751,-0.163103,?,?,?,0.388194,?,-0.351138,?,1.4122,0.328745,-0.367657,?,-0.17737,?,0.198633,-0.482363,?,-0.781551,?,?,?,1.340583,?,0.181111,-0.384027,?,?,?,-0.32529,0.230952,?,?,-0.663984,?,-0.937609,-0.7921279999999999,17.98,?
?,?,?,?,?,?,0.9830629999999999,-0.4598,?,?,?,?,0.7365229999999999,-0.103776,?,0.179646,-1.020369,?,?,0.014694,?,0.710968,?,?,?,?,1.6468029999999998,?,?,?,?,?,?,?,?,-0.181929,?,-1.175295,?,-0.598136,?,?,0.20733400000000002,?,?,?,?,-0.240438,-0.401863,-0.408221,?,0.793373,0.340991,?,?,?,?,?,2.789814,?,?,?,0.6099939999999999,?,?,?,0.14316700000000002,-0.32145100000000004,?,?
?,?,-0.042799000000000004,?,?,-1.162252,?,?,0.706094,0.328435,?,-0.507994,?,?,?,?,?,1.0811629999999999,1.441548,?,?,1.381106,?,?,2.45447,?,?,?,?,?,?,?,?,?,0.063825,0.252475,-0.042241,?,0.005208,?,?,1.345451,?,-0.013553,0.128079,?,0.217375,?,?,-0.36285100000000003,-0.5401739999999999,0.397198,?,?,-0.03467,?,?,?,?,?,?,?,?,?,0.204285,?,?,?,17.98,-76.8
?,?,?,-1.019199,0.151898,?,-0.228152,-0.8865360000000001,?,?,?,?,0.585379,?,?,-0.664967,?,?,0.175967,-0.284905,?,?,?,?,?,0.320594,-0.190571,0.613336,?,?,?,1.179928,?,?,?,0.712896,?,-0.279384,1.327616,?,?,?,?,?,?,?,2.741499,?,?,1.461976,?,0.280921,0.590842,0.015984,?,?,?,0.155307,-0.720007,?,?,?,?,1.92422,?,?,0.430174,?,33.66,?
-0.152819,0.193354,?,-1.154189,?,?,?,?,?,-1.244297,?,0.8588399999999999,?,-0.9076790000000001,?,0.43283599999999994,0.474575,-0.45346899999999996,?,-0.308788,-0.533728,?,?,?,?,-0.27997,0.10219400000000001,?,?,?,-0.282542,?,0.817707,?,-0.30089,?,?,?,0.6968340000000001,?,?,0.5077119999999999,0.609867,0.53341,0.478091,0.494296,0.621805,?,1.040957,?,?,-0.529615,0.29833200000000004,1.0160040000000001,0.306324,?,-0.689587,?,?,?,?,?,?,?,?,?,?,1.3850559999999998,?,73.16
-0.8887209999999999,?,-0.733055,?,0.8882979999999999,0.266308,?,?,-0.483178,?,?,2.093614,?,-0.101732,?,?,-0.776624,?,-0.5128510000000001,?,-0.157655,-0.21640700000000002,-0.927776,-0.673823,?,?,0.066629,?,0.8328030000000001,?,?,?,?,?,?,?,?,-0.350564,?,?,?,?,?,?,-0.733629,?,-0.967399,?,-0.42988000000000004,?,-0.78777,?,?,?,?,?,?,-1.469753,-0.792467,?,-0.568124,?,?,?,-0.022498,-0.090744,?,-0.431258,33.66,?
-0.147852,?,?,-1.271247,0.8861120000000001,-0.5454760000000001,?,0.36268,?,0.470438,?,-0.16898,-0.578449,-0.653645,-1.020268,-0.25659899999999997,?,-0.15681099999999998,?,0.717685,-0.151673,-0.355073,?,?,?,-0.7514930000000001,-0.91917,?,-0.28741700000000003,?,?,-0.666625,?,?,?,?,0.425192,?,0.24452,?,?,0.30872,?,?,?,-0.474555,-0.8812909999999999,?,?,-0.057873,-0.942367,-0.30768,?,1.00294,0.19500599999999998,?,?,-1.3849200000000002,?,?,?,-0.717325,-0.5427489999999999,-1.104058,?,-0.73548,?,-0.767396,33.66,73.16
?,?,-0.138719,?,1.275643,-0.817387,-0.393466,?,-1.530397,?,-0.870549,-0.671147,?,?,2.198768,0.41333500000000006,0.785485,?,?,?,?,?,-0.9216979999999999,-0.393808,1.190216,?,?,?,0.036384,0.009516,?,?,-0.312204,?,?,?,-0.7087479999999999,?,-0.562299,?,?,?,?,?,?,0.395608,0.020191,?,0.098376,?,?,3.7799999999999997E-4,?,-0.803441,?,?,?,?,?,?,-0.7561680000000001,-0.958883,?,-0.681937,-0.691176,?,?,?,?,?
?,-0.899705,?,0.976706,?,?,?,?,0.44205200000000006,?,?,?,?,0.648968,?,0.777543,-0.471833,-0.661879,-0.45706499999999994,?,?,?,0.9037209999999999,?,?,?,?,?,?,?,-0.218942,?,-0.739787,-0.747942,-0.775436,?,-0.715141,-0.793615,?,?,-0.527489,?,-1.052853,?,-0.7481,-0.862608,-0.664288,?,-0.6675810000000001,?,-1.053726,?,0.077071,1.054605,?,?,?,?,-0.749616,?,-0.9844069999999999,?,?,-1.035927,-0.373757,-0.347234,-1.168145,?,?,-6.85
0.54998,?,?,?,?,?,0.18788,?,?,?,?,0.23100900000000002,?,?,?,?,-0.534587,?,?,-0.158353,?,?,?,?,-0.15129,?,-0.134008,?,?,?,?,?,?,?,-0.3178,-0.560791,?,?,-0.8841959999999999,?,-1.107505,-1.117266,-0.848252,?,-1.061192,?,-0.589823,?,?,?,?,?,?,-0.197519,?,-0.10102699999999999,-0.25713800000000003,-1.067343,-0.9677120000000001,?,?,?,?,-0.616872,-0.8410799999999999,?,?,?,34.03,?
-1.364886,-1.1317110000000001,?,?,-3.047366,?,?,?,?,?,?,?,?,1.011491,?,?,?,?,?,?,0.9590049999999999,?,2.523514,1.303308,?,1.360273,0.24043499999999998,?,?,?,?,-0.8151109999999999,-0.533766,?,?,?,1.339057,-0.311051,0.821517,0.494519,0.209021,0.143225,0.068091,?,?,?,-0.513861,?,?,?,?,?,0.513943,1.9551209999999999,0.13733599999999999,?,?,0.979018,?,?,?,?,?,?,-0.465192,-0.786439,?,?,?,?
?,?,?,-0.174381,0.12667799999999999,-1.28578,?,-0.776166,-0.239002,-1.073976,-0.162604,0.008486,?,?,?,?,1.335472,?,?,?,?,?,?,1.5441790000000002,?,0.8213010000000001,-0.433463,?,?,0.059588,?,0.966476,?,0.323894,?,-1.104441,?,-0.36934,?,-1.355461,?,-0.834729,-0.692994,?,-1.111104,?,?,-1.0424930000000001,?,?,?,-0.7679189999999999,?,?,-0.093012,?,?,?,?,?,?,-0.74219,-0.12848099999999998,?,-0.688489,0.055582000000000006,?,?,33.66,73.16
-0.08425,?,-0.632937,?,-0.101671,?,?,?,?,?,?,0.550275,-2.826886,-2.287731,?,1.830934,1.063963,?,?,?,2.312919,-0.9347200000000001,?,-1.0405790000000001,?,?,?,?,?,?,?,0.663856,-0.266369,-0.8402209999999999,-0.619445,?,?,0.563842,-0.014333000000000002,-0.86488,-0.294272,0.6300479999999999,?,?,2.6261259999999997,2.500366,?,?,2.61591,2.011012,?,?,?,-0.16025599999999998,?,0.738021,?,?,?,?,?,?,?,1.727475,?,?,?,?,?,?
?,?,?,0.36332,?,?,?,?,0.52389,0.885301,0.49369799999999997,?,?,?,?,?,-0.161139,?,?,0.008763,?,?,0.030223000000000003,-0.477116,?,-0.43307299999999993,?,?,?,?,?,-0.32813000000000003,?,?,?,-0.6501060000000001,-0.021363999999999998,-0.8830100000000001,?,?,?,-1.035013,?,-1.083797,-1.364938,?,?,-1.0768440000000001,-0.689613,?,-1.244909,?,-0.172046,?,-0.122182,?,?,?,-1.166366,?,?,?,?,-1.408416,?,?,-1.17555,-1.064424,?,?
?,-0.465213,?,?,0.529946,0.619904,-1.039007,0.917517,?,-1.036671,?,?,?,?,0.278882,?,-0.473472,?,?,?,-0.32951199999999997,0.375265,?,1.058323,1.857954,?,4.362888,1.710606,0.35326399999999997,?,-0.317292,?,?,?,-0.34689000000000003,?,?,?,-0.627629,?,?,?,?,0.307073,-0.008524,?,-0.668473,?,?,-0.467107,?,-0.765279,?,1.6805900000000003,?,?,?,?,?,1.2979020000000001,?,?,?,?,?,-0.795639,?,-0.024202,14.66,-17.41
-0.975613,-0.820889,0.193411,?,?,?,?,?,-0.24894499999999997,?,?,?,?,0.533341,?,?,?,?,-0.591218,?,?,?,?,-0.318484,-0.795121,?,?,?,-0.377531,?,-0.457226,-0.904731,?,?,?,?,?,?,0.603097,0.845152,?,?,0.238556,-0.268627,?,?,0.5549890000000001,-0.29988899999999996,-0.560281,?,0.41465799999999997,?,?,0.114586,?,1.965122,?,0.302136,?,-0.418549,-0.753038,-0.337675,?,0.297209,?,?,-0.592857,?,?,77.2
?,?,-0.26311,-1.4113200000000001,-1.479582,?,0.647038,?,0.271433,?,?,0.6340600000000001,0.737349,?,0.33076700000000003,?,-0.85954,?,?,?,?,-0.192546,?,?,?,?,?,?,?,-0.5912609999999999,-0.28775700000000004,?,?,-0.979139,-0.546237,?,?,-1.218731,?,?,?,?,-0.22058899999999998,?,?,?,?,?,?,?,-0.267996,-0.7458020000000001,?,1.9364270000000001,0.314706,?,?,?,-0.218487,-0.500154,?,-1.0631700000000002,0.322445,0.4146,0.105772,?,?,?,28.61,77.2
?,-0.40555,?,?,?,-0.742838,?,?,?,?,?,?,0.42721099999999995,?,0.46129499999999996,0.43008900000000005,?,?,?,?,?,0.187004,?,?,?,?,-0.849824,?,?,?,?,-0.362925,?,?,?,-0.185638,?,?,?,?,?,-0.6878890000000001,-1.026017,?,-1.1650260000000001,-1.136863,?,?,?,-0.877698,?,-0.417621,?,0.515621,-0.282118,?,?,-0.809009,?,-1.150764,-0.8777719999999999,?,?,?,0.01165,-0.5599149999999999,?,?,28.61,77.2
0.510486,0.237879,?,?,?,?,?,?,0.83862,0.282559,0.321619,?,-0.830166,?,?,?,?,?,0.166488,?,-0.8419540000000001,?,-1.075956,-1.054557,?,?,-1.451251,?,-0.569806,?,?,?,-0.760157,0.345765,0.403937,0.019632,?,?,?,0.31304899999999997,?,?,0.038859,0.288177,?,?,?,?,?,?,?,?,?,?,0.610436,?,-0.6918340000000001,-0.24443600000000001,?,?,-0.319235,?,?,?,?,?,0.383522,2.167107,28.61,?
-1.003719,-0.939887,2.76933,?,?,?,?,?,1.8783459999999998,1.509335,?,?,1.717313,?,?,?,?,?,0.303479,2.469541,1.039087,?,?,?,0.445142,?,-0.750679,?,-0.47177299999999994,?,?,?,-0.73757,?,?,?,?,?,?,?,-0.7614380000000001,?,?,?,-0.350752,?,?,-0.050513999999999996,?,-0.546489,-0.648143,?,?,?,-0.46887700000000004,?,?,-0.684301,?,?,?,?,?,0.052153,?,-0.762355,-0.8638100000000001,-0.7235729999999999,?,?
-0.19001099999999999,-0.300045,?,-1.535579,-1.2165290000000002,?,?,?,-0.010943000000000001,0.032036,?,?,?,0.302196,?,0.43738900000000003,?,-0.421921,?,?,?,-0.162996,?,?,-0.824843,?,?,?,-0.8927280000000001,?,?,?,?,-1.474345,?,-0.06540900000000001,0.331878,-0.8580690000000001,?,0.725105,?,?,?,-0.863431,?,?,?,?,-0.49524399999999996,-0.643446,?,-0.341472,0.401843,0.077727,0.432059,1.6902709999999999,0.218018,?,?,-0.28017,-0.9652370000000001,?,?,0.32376,?,-0.771342,-1.015348,-0.810823,?,?
?,?,-0.067234,0.294978,?,1.139748,?,?,?,?,?,?,-0.07197,?,1.458068,?,?,?,0.150187,?,?,?,?,0.573063,-0.392452,?,?,-0.5249689999999999,?,0.11169200000000001,?,-0.16914,?,-0.22977899999999998,5.574138,?,?,-0.20708400000000002,?,?,?,?,?,?,?,-1.002882,-0.059537,?,?,?,?,?,?,?,?,?,?,0.085177,?,?,-0.195658,-0.512163,?,0.039785,?,-0.586306,?,?,12.65,-8.0
-0.12141199999999999,-0.391531,?,?,0.6169319999999999,?,?,?,0.45808999999999994,?,?,?,?,-0.019034,0.035099,?,-1.243955,?,0.10436199999999998,?,?,?,0.256173,?,-0.622442,?,?,-0.30235,?,?,0.046236,0.420443,-0.503078,?,?,?,-0.667596,?,?,?,-0.599021,-0.657414,?,?,-0.038671,?,?,?,0.10910999999999998,?,?,?,?,0.048489,?,?,-0.071047,?,-0.714167,?,0.038296,-0.281857,?,?,-0.09226799999999999,?,?,?,?,-8.0
?,-0.313899,-0.37700300000000003,?,?,?,?,1.465573,-0.325596,?,-0.281909,0.20740999999999998,?,-0.258522,?,?,?,?,?,?,?,0.592263,0.324398,?,0.30145700000000003,-0.02118,?,?,?,0.925718,?,?,0.34677199999999997,?,?,?,-0.47693800000000003,?,-0.634942,-0.665984,-0.152408,0.21683400000000003,?,-0.394752,?,?,?,?,-0.44393999999999995,?,-0.561445,?,1.683644,?,?,?,?,-0.34681100000000004,?,?,-0.41576599999999997,-0.12383399999999999,?,?,0.20552800000000002,-0.013821,-0.188005,-0.223939,?,-8.0
?,?,-1.022325,?,?,1.638296,?,?,?,?,?,0.380895,0.358668,?,?,?,-0.36609400000000003,?,?,?,-0.5709810000000001,-1.2012969999999998,-1.634634,-1.192933,-1.312676,?,?,?,?,?,?,?,-1.00737,?,?,?,-0.6076050000000001,?,?,-0.49431,-1.121146,?,-0.9004989999999999,?,?,?,?,?,?,?,?,-0.44883199999999995,-0.41472200000000004,-0.195653,?,?,-1.03811,?,?,?,-1.375362,?,?,?,?,-1.069049,?,-0.20269,?,74.6
?,-0.814999,-0.9269940000000001,?,?,0.072733,?,?,?,?,0.9398290000000001,?,?,?,?,?,-2.106534,?,-0.20216199999999998,?,?,?,?,-0.10634400000000001,?,-0.573654,-0.328891,?,?,-0.906175,-0.754221,-0.31559899999999996,?,?,-0.561624,?,-1.5496370000000002,?,-1.464423,?,-1.371281,?,?,?,?,?,?,-0.691513,?,-1.127146,?,?,?,-1.38983,?,?,-1.070184,-1.109502,-0.972827,?,-0.5004069999999999,?,?,?,-0.925175,?,?,?,?,74.6
?,-0.911322,?,?,?,?,-0.165521,?,0.605,0.40020500000000003,?,-0.9464090000000001,-1.161039,-1.217776,?,?,?,?,?,?,?,?,?,?,0.175028,-0.173348,0.195596,-0.395325,-0.949868,0.170259,-0.388445,-0.622316,-0.775849,?,-0.747588,?,?,0.49322299999999997,-1.6189200000000001,?,?,-1.176138,?,-0.8086979999999999,?,-0.989532,?,-0.811142,-0.787169,?,?,-0.554373,-0.5936060000000001,?,-0.635518,-1.371156,-1.266399,?,?,?,-0.695409,?,?,-0.207948,-0.773122,-0.967245,?,?,?,?
?,?,?,?,?,0.99844,?,?,?,?,?,?,?,-1.2997670000000001,?,?,-0.0031550000000000003,-0.267228,?,?,?,?,?,?,?,0.37707399999999996,?,0.080162,-0.186917,?,?,?,?,?,-0.804808,-1.084483,-1.6838240000000002,?,?,?,-1.133559,-0.727005,?,?,?,?,-0.41361499999999995,-0.257826,-0.861208,-0.880468,?,?,?,?,?,?,?,?,?,?,?,?,-0.213583,-0.519125,?,-0.446859,-0.658925,?,?,?
?,?,?,?,-0.324545,?,?,?,?,?,?,?,?,?,?,?,0.611684,?,?,?,0.340511,?,1.217544,?,?,?,?,?,?,?,?,?,?,0.331488,?,-0.978691,-1.5859860000000001,?,-1.459363,?,?,-0.836867,-0.610801,0.127379,?,?,?,?,-0.474178,?,-0.250269,?,?,?,?,?,?,-0.12924000000000002,-0.327048,?,-0.709255,?,-0.633402,?,-0.788231,?,-0.45498900000000003,0.31609699999999996,?,?
2.093805,?,2.301211,1.7986490000000002,?,?,?,?,1.295483,-0.753497,0.50165,?,?,?,0.022391,0.435008,?,3.4440739999999996,?,?,?,?,?,2.195206,?,?,?,0.32216100000000003,?,?,?,?,?,?,?,?,?,?,-0.190922,-0.517997,-0.47816800000000004,?,?,?,-0.36037600000000003,0.347371,-0.014098,-0.197625,-0.748792,?,-0.289459,?,-0.19826300000000002,?,-0.702577,0.419479,?,2.3296069999999998,1.407886,?,?,-0.183082,?,?,0.441984,?,?,?,?,?
?,?,?,?,?,?,2.16358,1.36137,?,?,-0.011238,0.37719600000000003,?,?,?,0.52261,?,?,?,2.06996,?,?,1.903714,?,1.299113,?,?,?,?,1.678305,?,?,?,?,-0.11829200000000001,?,?,0.280244,?,-0.683611,?,0.022361000000000002,?,0.78036,0.8401629999999999,?,?,0.871293,?,?,0.462294,?,-1.46317,?,?,?,?,-0.551802,-0.20739899999999997,?,-0.038231,?,?,?,1.4765700000000002,?,?,0.8761530000000001,?,?
?,?,?,?,0.915349,0.07910199999999999,?,?,?,?,?,-0.45514799999999994,-0.677505,?,?,?,?,-0.669004,?,?,?,?,-0.899458,-0.5272060000000001,-0.171051,?,?,-0.043421,?,?,?,-0.549928,-0.743791,?,?,?,?,?,?,?,?,0.417629,?,0.24041700000000002,?,?,?,?,?,-0.775174,?,-0.830692,-0.923012,?,-0.012206,-0.498176,?,0.26762600000000003,0.805538,?,?,?,?,?,?,?,?,-0.262606,?,36.8
?,?,?,?,?,?,?,?,-0.103815,-0.740283,-0.21026199999999998,0.48346300000000003,0.052285000000000005,?,?,-1.564519,0.433065,?,?,?,-0.368261,-0.6247090000000001,?,?,?,?,?,0.159099,?,?,?,?,?,?,0.729384,1.7568540000000001,1.499048,?,?,?,-0.9109379999999999,-0.060209000000000006,?,-0.127905,?,-0.098872,1.683297,?,0.32770900000000003,0.775947,?,0.150036,?,?,?,0.179488,0.611749,?,0.65073,?,0.28141900000000003,1.147174,1.8717709999999999,1.513287,?,?,?,2.01972,35.68,51.41
?,0.38837,?,?,-2.5337169999999998,1.513016,?,?,?,-0.019493,0.049101,0.062352,0.295222,0.437907,0.707802,?,?,0.957651,0.874928,?,0.16226400000000002,0.548809,1.4724469999999998,?,?,?,-0.709156,?,?,?,-1.216954,?,?,-1.01024,2.671084,0.899142,?,?,?,2.567866,-0.591947,?,?,?,?,?,-1.299506,?,?,-1.035657,?,1.842037,?,0.496274,-0.287482,?,?,?,?,?,?,-0.58205,-1.393785,?,?,?,?,?,35.68,51.41
