@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real


@data
?,0.83152,?,?,2.0055,-0.058380999999999995,?,-0.82637,-0.70995,-0.23315999999999998,?,-0.31214000000000003,-0.31865,-2.2807,-0.18846,-1.5016,0.016137000000000002,0.58673,?,-0.28811,-0.47803,?,?,0.72468,?,0.18967,0.15446,?,-0.10545,1.0421,?,?,?,-0.22559,?,-0.35231999999999997,?,?,0.51647,-0.26431,?,-0.16374,?,?,0.99018,?,?,2.6957,2.2579,?,?
2.0094,?,?,2.2738,2.0055,?,?,?,?,?,0.47258999999999995,?,-0.31137,?,-0.19241,-1.4966,?,0.58673,0.41921,-0.28811,-0.47803,?,0.46834,?,?,?,0.12492,?,-0.12179000000000001,1.0421,2.2318,?,?,-0.22559,?,-0.35231999999999997,?,0.5223800000000001,?,-0.26431,?,?,?,?,?,?,?,?,2.2579,?,?
2.0094,?,?,2.2738,2.0055,?,-1.7638,-0.82637,-0.70995,?,0.5786100000000001,-0.31214000000000003,-0.31137,-2.231,-0.19336,?,0.012492,0.58673,0.41921,-0.28811,-0.47803,?,0.34614,?,?,?,0.12492,?,?,1.3386,1.9791,?,-0.09248200000000001,-0.22559,-0.22077,-0.22369,?,?,0.50029,?,?,-0.16374,-0.11229000000000001,2.4111,0.99018,?,?,?,?,?,-2.1318
2.0094,0.83152,-0.61188,?,2.0055,?,?,?,-0.70995,?,?,?,?,?,-0.19769,?,?,0.58673,?,-0.28811,-0.47803,0.020912,?,?,?,0.18967,0.096603,?,?,?,?,?,?,?,-0.22077,-0.22369,0.90845,0.52332,0.50029,-0.26431,0.91396,-0.16374,-0.11229000000000001,2.4111,?,-0.5454100000000001,?,?,2.2579,?,-2.1318
?,?,?,?,2.0055,?,-1.7638,?,-0.70995,?,?,-0.33325,?,-2.231,-0.1923,?,?,0.58673,?,?,?,?,?,?,?,?,0.17486,?,?,1.8328,?,-2.231,?,-0.22559,?,-0.22369,0.95081,0.56099,?,-0.26431,0.95637,-0.16374,?,?,0.99018,-0.5454100000000001,?,?,?,?,?
2.0094,0.83152,?,2.2738,2.0055,?,-1.7638,?,?,?,0.36658,?,?,-2.2807,-0.17588,?,?,?,0.41921,-0.28811,-0.47803,?,?,?,0.8289799999999999,0.18967,0.15446,?,-0.11362,?,1.916,-2.2807,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,?,0.54498,?,-0.26431,0.9394,-0.16374,?,?,0.99018,-0.5454100000000001,?,2.6559,2.2579,-0.46486000000000005,?
?,0.83152,?,2.2738,?,-0.058380999999999995,-1.7638,-0.82637,?,-0.09707,0.5786100000000001,-0.31214000000000003,?,?,?,-1.4966,?,?,?,?,-0.47803,0.020912,0.34614,0.14076,?,?,0.12492,-0.07569,-0.12179000000000001,1.0421,2.2318,-2.2807,-0.09248200000000001,-0.22559,?,?,?,0.5223800000000001,0.5026,?,?,-0.16374,?,?,?,?,2.4793,?,2.2579,?,?
?,0.83152,-0.61188,?,?,?,-1.7638,-0.82637,-0.70995,-0.23315999999999998,0.47258999999999995,-0.31214000000000003,-0.3041,?,?,?,?,?,0.41921,?,?,0.020912,0.46834,0.24381,?,?,?,?,-0.1217,1.0421,?,-2.2807,-0.09248200000000001,-0.22559,-0.42105,?,?,?,?,?,?,?,-0.11229000000000001,?,0.99018,-0.5454100000000001,?,2.6768,2.2579,?,?
2.0094,0.83152,-0.61188,2.2738,2.0055,?,-1.7638,-0.82637,-0.70995,-0.23315999999999998,0.47258999999999995,-0.31214000000000003,-0.3041,?,-0.19364,-1.5079,?,?,?,-0.28811,-0.47803,0.020912,0.46834,?,0.80674,?,?,?,-0.1217,1.0421,2.2318,?,-0.09248200000000001,-0.22559,-0.42105,?,0.92963,?,0.53497,-0.26431,?,?,?,?,0.99018,?,?,?,2.2579,?,-2.1318
1.7698,?,?,?,1.8112,?,-1.5166,?,-0.64447,-0.09707,0.048535,?,?,-1.6345,-0.23690999999999998,?,-0.11097,?,0.8827200000000001,?,-0.13756,?,-0.7552399999999999,0.55295,0.41007,?,?,?,-0.022081,2.1293,?,-1.6345,?,?,-0.42105,?,?,?,?,-0.15662,0.37632,?,-0.11229000000000001,?,?,-0.49699,1.5978,2.0762,?,-0.34358,?
?,0.83152,?,?,1.8112,?,?,?,-0.64447,-0.23315999999999998,-0.022144999999999998,?,-0.3634,-1.6345,-0.23128,?,?,?,?,-0.28811,?,0.020912,?,0.24381,0.37056999999999995,?,?,-0.042191,-0.034176,2.1293,?,-1.6345,-0.09248200000000001,?,?,-0.35231999999999997,0.35986,?,0.0020347,?,0.36571,?,-0.11229000000000001,1.5533,?,-0.49473999999999996,?,2.0835,?,?,-1.2915
?,0.83152,-0.6977800000000001,?,?,-0.24811999999999998,?,-0.55397,?,-0.09707,0.048535,?,?,-1.6345,?,?,?,0.58673,?,-0.28811,-0.11972999999999999,0.020912,-0.7552399999999999,?,0.36511,0.18967,-0.06515399999999999,-0.0012487,?,?,0.71605,?,?,?,-0.42105,-0.35231999999999997,?,0.25114000000000003,?,-0.15662,?,?,-0.11229000000000001,1.5142,0.99018,?,1.5685,?,?,?,?
1.7698,0.83152,?,?,1.8112,-0.24811999999999998,?,-0.55397,-0.64447,?,?,?,?,-1.6345,?,?,?,0.58673,0.8827200000000001,?,-0.10421,0.020912,-0.68208,0.0033689,0.19115,?,-0.017585,?,-0.065877,2.1293,0.71605,?,-0.09248200000000001,?,-0.42105,?,?,?,-0.0072138,?,0.35617,-0.16374,?,1.4973,?,?,?,?,?,?,?
1.7698,0.83152,-0.6977800000000001,2.074,1.8112,?,?,?,?,-0.23315999999999998,?,?,?,-1.6345,-0.23101,-0.84205,-0.11177000000000001,0.58673,?,-0.28811,?,0.020912,-0.68208,?,0.38666999999999996,0.18967,-0.087608,-0.032666,-0.0032384000000000002,2.0304,?,-1.6345,-0.09248200000000001,?,?,-0.35231999999999997,0.38316,?,?,?,?,-0.16374,?,?,0.99018,?,1.6207,?,?,-0.34159,-1.3030000000000002
?,0.83152,?,2.074,1.8112,-0.24811999999999998,?,?,-0.64447,?,?,-0.33588,-0.3578,?,-0.2348,-0.84462,-0.11257,?,?,?,-0.093408,0.020912,?,0.72468,0.28806,0.18967,?,?,0.008770100000000001,2.5246,?,-1.6842,-0.09248200000000001,?,-0.42105,?,0.32598,0.20593000000000003,0.0055025,-0.15662,?,-0.16374,?,?,0.99018,?,?,1.8303,1.3198,?,-1.2254
?,?,?,2.074,1.8112,-0.24811999999999998,?,?,?,?,-0.022144999999999998,-0.3438,?,-1.7836,?,?,?,0.58673,?,-0.28811,-0.11972999999999999,?,?,?,0.3256,?,-0.036021,?,?,2.6234,0.5897399999999999,-1.7836,?,-0.22559,?,0.033554,0.32068,0.20781,?,?,0.32542,?,?,?,?,-0.49538000000000004,1.5685,2.0355,?,?,-1.2509
1.7698,?,?,2.074,?,-0.24811999999999998,-1.5166,?,-0.64447,?,-0.022144999999999998,-0.3438,-0.3634,?,-0.22698000000000002,-0.76675,?,0.58673,0.90092,-0.28811,?,0.020912,?,?,0.33241,?,-0.067517,0.057241,?,2.2281,?,?,-0.09248200000000001,-0.22559,?,?,?,0.18615,-0.01993,-0.15662,0.30951,?,?,?,0.99018,-0.49033000000000004,?,?,?,-0.32689,-1.2182
?,0.83152,?,?,1.8112,?,-1.5166,-0.55397,?,?,?,-0.35172,-0.36899,-1.6345,?,-0.7802399999999999,-0.11538,0.58673,0.8827200000000001,?,?,?,-0.7552399999999999,0.14076,0.20578000000000002,0.18967,?,-0.060141999999999994,?,2.0304,0.7792,?,-0.09248200000000001,-0.22559,?,-0.35231999999999997,0.35563,?,?,-0.15662,0.36146999999999996,?,-0.11229000000000001,1.4984,0.99018,-0.49228,1.5523,1.9908,1.329,-0.33177,-1.237
1.7698,?,-0.6977800000000001,2.074,?,?,-1.5166,-0.55397,?,?,?,-0.3438,-0.3634,-1.6345,-0.23260999999999998,-0.79466,-0.11458,0.58673,0.8827200000000001,?,-0.11218,?,?,-0.065329,0.27734000000000003,0.18967,-0.06515399999999999,?,?,2.0304,0.7792,-1.6345,-0.09248200000000001,?,-0.42105,?,?,?,?,-0.15662,0.36253,?,?,?,?,?,?,?,?,?,-1.2526
1.7698,0.83152,?,?,1.8112,-0.24811999999999998,-1.5166,?,-0.64447,?,?,?,?,?,-0.23456,-0.84845,-0.11137000000000001,0.58673,?,-0.28811,-0.1486,?,-0.68208,0.24381,0.39666999999999997,0.18967,?,-0.042191,?,2.0304,0.7792,-1.6345,?,?,?,-0.35231999999999997,0.36834,0.24831,0.012439,?,?,?,-0.11229000000000001,?,?,?,1.6277,?,?,?,-1.3098
1.7698,?,?,2.074,?,?,?,-0.55397,?,-0.36924,-0.092814,-0.35172,-0.36899,?,-0.23689000000000002,-0.84526,?,0.58673,?,?,?,?,?,?,0.42081999999999997,0.18967,-0.04183,-0.047234,-0.032068,2.0304,0.7792,-1.6345,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,?,0.24925,0.011281999999999999,?,?,-0.16374,?,?,?,?,1.6242,?,1.4011,-0.34209,?
1.7698,0.83152,-0.6977800000000001,2.074,1.8112,?,-1.5166,-0.55397,-0.64447,-0.23315999999999998,?,?,-0.3634,-1.6345,?,-0.8223,-0.11297,?,0.8827200000000001,?,?,0.020912,-0.68208,?,0.3809,0.18967,-0.06515399999999999,0.016298,-0.0075769999999999995,?,0.7792,?,-0.09248200000000001,?,-0.42105,-0.35231999999999997,0.3641,0.24454,0.0031906999999999994,?,?,?,?,1.5444,?,?,1.5991,2.0249,1.3759,?,-1.2821
1.7698,0.83152,?,2.074,?,?,-1.5166,?,?,?,?,?,?,-1.6345,?,-0.85162,-0.11117,?,?,-0.28811,-0.15073,?,-0.68208,?,0.32465,?,-0.06515399999999999,0.016298,?,?,?,-1.6345,-0.09248200000000001,-0.22559,?,?,?,?,?,?,0.37314,-0.16374,-0.11229000000000001,?,?,-0.49678999999999995,1.6312,?,?,-0.34309,-1.3131
1.7698,0.83152,-0.6977800000000001,2.074,1.8112,-0.24811999999999998,?,-0.55397,-0.64447,?,?,?,?,?,-0.22244,-0.7629100000000001,-0.11717999999999999,?,?,?,-0.061153,?,?,0.6765899999999999,?,?,-0.020453,-0.053439,?,2.3269,?,?,?,?,-0.42105,-0.35231999999999997,0.31221,?,-0.021086,-0.15662,0.318,-0.16374,-0.11229000000000001,?,0.99018,?,1.4999,1.9366,1.2765,-0.32625,?
?,?,-0.6977800000000001,?,1.8112,?,-1.5166,?,?,?,?,-0.35172,-0.36899,?,-0.23351,-0.7551399999999999,?,0.58673,?,?,?,0.020912,-0.84054,?,0.26232,?,-0.044441,-0.034325,-0.041275,2.2281,0.71605,?,?,-0.22559,?,-0.35231999999999997,?,?,?,?,0.31694,?,-0.11229000000000001,1.4517,0.99018,?,?,?,?,-0.32495999999999997,-1.1912
1.7698,?,?,2.074,?,-0.24811999999999998,-1.5166,-0.55397,-0.64447,?,?,?,-0.36899,-1.6842,-0.22438000000000002,-0.85111,?,?,?,?,-0.087753,?,-0.62321,0.6765899999999999,?,?,?,-0.053688,?,2.7222,?,-1.6842,?,?,?,?,0.33021,0.21158000000000002,?,?,?,?,-0.11229000000000001,?,?,-0.49578999999999995,1.5384,?,1.315,-0.34057,-1.2202
1.7698,0.83152,-0.6977800000000001,?,?,?,?,-0.55397,-0.64447,-0.23315999999999998,-0.022144999999999998,-0.35172,-0.36899,-1.6345,-0.23646,?,-0.11437,0.58673,?,-0.28811,-0.1146,?,-0.68208,0.48425,0.3088,?,?,-0.021418,?,?,?,?,-0.09248200000000001,?,-0.42105,-0.35231999999999997,0.35669,?,?,?,0.36253,-0.16374,?,?,?,-0.49343000000000004,?,?,?,?,-1.2564
1.7698,0.83152,?,2.074,?,-0.24811999999999998,?,?,?,-0.09707,0.048535,-0.3438,?,-1.6345,?,-0.85162,-0.11117,?,0.8827200000000001,-0.28811,?,0.020912,?,?,0.29181999999999997,0.18967,-0.06515399999999999,?,?,?,0.71605,?,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,?,?,?,-0.15662,0.37632,?,-0.11229000000000001,?,0.99018,-0.49678999999999995,?,2.0713,1.371,?,-1.2759
1.7698,0.83152,-0.6977800000000001,?,1.8112,?,-1.5166,-0.55397,-0.64447,?,?,-0.35172,?,-1.6345,-0.22513000000000002,?,?,?,?,?,?,0.020912,-0.60527,0.9651200000000001,0.30829,?,-0.04183,?,?,2.0304,?,-1.6345,-0.09248200000000001,?,?,-0.35231999999999997,?,?,?,?,0.3742,-0.16374,?,1.5859999999999999,?,?,1.6413,?,?,?,-1.3229
?,0.83152,-0.45236000000000004,2.1148,?,?,?,?,?,?,-0.0044723,?,?,-1.1374,-0.25439,?,?,?,?,?,?,?,-0.33066999999999996,?,?,0.18967,0.11625999999999999,-0.0012487,?,1.7339,?,-1.1374,-0.09248200000000001,-0.22559,0.17978,?,?,?,0.039028,?,0.6393,-0.16374,-0.11229000000000001,1.7991,0.99018,-0.52965,1.8577,?,1.6351,-0.46486000000000005,?
1.787,?,-0.45236000000000004,?,1.8509,?,-1.5343,-0.55397,-0.6491399999999999,?,?,-0.3438,?,?,?,?,?,0.58673,?,?,-0.3522,?,?,0.24381,?,0.18967,?,-0.042191,0.0049911,?,?,-1.2368,?,?,?,?,0.39905,?,8.788E-4,?,0.40283,-0.16374,-0.11229000000000001,1.8664,0.99018,-0.49453,?,2.3351,1.5875,?,-1.5735
?,?,?,2.1148,?,?,?,?,?,?,?,?,?,?,-0.25648000000000004,-0.74353,-0.11489,?,?,?,-0.16771,0.020912,-0.33066999999999996,0.75903,0.57262,?,0.11625999999999999,?,0.072775,1.8328,?,?,?,-0.22559,?,0.2908,?,0.48188000000000003,?,?,0.64036,-0.16374,?,1.767,?,?,?,?,1.6024,-0.42411000000000004,-1.4841
1.787,0.83152,?,2.1148,?,-0.29329,?,-0.55397,?,-0.23315999999999998,-0.070732,?,?,-1.1374,-0.25205,?,?,?,0.50572,?,?,?,?,0.0033689,0.25075,0.18967,?,-0.046239999999999996,?,?,?,-1.1374,?,-0.22559,0.17978,?,0.59815,0.44515,?,-0.15662,?,?,?,?,0.99018,-0.5271399999999999,?,2.2431,?,-0.46486000000000005,?
?,?,-0.45236000000000004,?,?,-0.29329,-1.5343,?,-0.6491399999999999,?,-0.070732,?,-0.38271,?,-0.25015,?,?,0.58673,0.50572,?,-0.1729,0.020912,-0.25233,0.48425,0.50157,0.18967,0.08958200000000001,?,?,?,0.33712,-1.1374,?,-0.22559,0.17978,?,0.64368,?,?,?,0.64673,-0.16374,?,?,0.99018,-0.5291399999999999,1.8375,2.3743,1.6148,-0.46486000000000005,?
?,0.83152,-0.45236000000000004,2.1148,1.8509,-0.29329,-1.5343,-0.55397,-0.6491399999999999,?,?,?,?,?,?,?,-0.11284000000000001,0.58673,?,-0.28811,-0.39226,0.020912,?,?,?,?,?,-0.0059279,?,1.7339,0.46343,?,-0.09248200000000001,-0.22559,?,0.2908,0.6331,?,?,?,0.63612,?,?,2.0388,0.99018,-0.5454100000000001,2.1012,?,1.8791,?,-1.7503
?,?,-0.45236000000000004,2.1148,1.8509,-0.29329,?,-0.55397,?,?,-0.070732,-0.3438,?,?,?,-0.8356100000000001,-0.1121,0.58673,?,-0.28811,-0.39147,?,?,0.9651200000000001,1.0237,?,?,-0.012947,?,2.0304,?,?,-0.09248200000000001,-0.22559,?,?,?,0.3877,0.044808,-0.15662,0.63718,?,?,2.0331,0.99018,-0.53008,2.0954,?,1.8732,-0.46486000000000005,?
1.787,?,-0.45236000000000004,?,1.8509,-0.29329,?,-0.55397,-0.6491399999999999,-0.23315999999999998,?,-0.3438,?,-1.1374,-0.24308000000000002,?,?,?,?,0.7804800000000001,?,0.020912,-0.25233,0.72468,0.55267,?,0.11625999999999999,?,0.11617999999999999,1.8328,?,?,?,?,?,0.2908,0.6320399999999999,0.47905,0.037872,-0.15662,?,?,-0.11229000000000001,?,0.99018,?,?,2.3662,1.6059999999999999,-0.42508,?
1.787,?,?,?,?,-0.29329,-1.5343,-0.55397,-0.6491399999999999,-0.09707,-0.0044723,?,?,?,-0.25582,-0.72239,?,0.58673,?,?,?,0.020912,-0.33066999999999996,0.14076,?,?,0.14399,-0.060141999999999994,0.028094,?,?,?,-0.09248200000000001,-0.22559,0.17978,0.2908,0.6288600000000001,?,?,?,?,-0.16374,?,?,?,?,?,?,1.5987,?,?
1.787,?,?,?,?,-0.29329,?,-0.55397,?,?,?,?,-0.3879,?,-0.25038,-0.70808,-0.11749000000000001,?,?,?,?,0.020912,?,-0.065329,0.6778,0.18967,?,-0.059738,0.0091469,0.9433,0.96867,-1.2368,?,-0.22559,?,?,0.40434000000000003,0.23041999999999999,?,?,0.40813,-0.16374,?,1.857,0.99018,?,1.7988,2.3022,?,-0.075913,?
1.787,0.83152,-0.45236000000000004,2.1148,1.8509,?,?,?,?,-0.23315999999999998,-0.070732,?,-0.3879,?,-0.24753000000000003,?,?,?,0.56593,-0.28811,-0.36264,0.020912,-0.48917,?,0.7390800000000001,?,?,?,0.020368,0.9433,?,-1.2368,-0.09248200000000001,?,-0.020493,0.16218,0.40646,?,0.0055025,?,0.41025,-0.16374,?,?,0.99018,-0.49538000000000004,?,2.1776,?,-0.088878,?
1.787,0.83152,?,?,1.8509,?,-1.5343,-0.55397,-0.6491399999999999,-0.36924,?,-0.35172,?,?,?,?,-0.11749000000000001,0.58673,?,0.7804800000000001,-0.15449000000000002,?,-0.17024,?,?,?,?,?,?,1.7339,0.33712,-1.1374,-0.09248200000000001,?,0.17978,?,?,?,?,-0.15662,?,?,?,1.7539,?,-0.5281600000000001,?,2.2859,?,?,-1.4583
1.787,?,?,?,1.8509,-0.29329,-1.5343,-0.55397,?,-0.23315999999999998,-0.070732,-0.3438,?,-1.2368,?,-0.70432,-0.11767999999999999,?,?,-0.28811,?,?,-0.48917,?,?,0.18967,?,0.016298,0.049339,?,0.96867,-1.2368,?,?,-0.020493,?,0.40223000000000003,?,-0.004902,-0.26431,?,-0.16374,?,1.8546,0.99018,?,?,2.2979,?,-0.07422899999999999,-1.5615
?,0.83152,?,2.1148,?,-0.29329,-1.5343,?,-0.6491399999999999,?,?,-0.3438,-0.3879,?,?,?,-0.11656,?,?,-0.28811,?,0.020912,?,?,?,?,0.053552999999999996,0.016298,?,?,?,?,?,-0.22559,?,0.16218,0.4054,0.23135999999999998,?,?,?,?,-0.11229000000000001,1.8687,?,?,?,?,?,?,-1.5759
?,?,-0.45236000000000004,?,1.8509,?,-1.5343,?,?,-0.36924,-0.13699,?,-0.39829000000000003,-1.2368,-0.23792,-0.74787,?,0.58673,?,?,?,0.020912,?,?,?,?,0.10726,-0.053439,?,?,?,-1.2368,-0.09248200000000001,?,?,?,0.40963999999999995,0.2323,?,?,?,-0.16374,-0.11229000000000001,?,0.99018,?,?,?,1.6444,?,-1.6148
?,?,-0.45236000000000004,?,1.8509,?,?,?,-0.6491399999999999,?,0.061787,?,?,?,?,-0.65761,-0.11917,?,0.50572,?,?,?,-0.40554,0.24381,?,?,0.14399,-0.034325,-0.023916999999999997,?,0.27397,?,?,?,0.17978,0.2908,0.61297,0.46021999999999996,?,-0.15662,0.61597,-0.16374,-0.11229000000000001,?,?,-0.50951,1.7577,?,?,-0.4199,?
1.787,?,-0.45236000000000004,2.1148,?,-0.29329,-1.5343,-0.55397,-0.6491399999999999,-0.36924,-0.13699,?,-0.39309,-1.2865,-0.25214000000000003,-0.70863,-0.11897999999999999,?,0.3736,?,-0.35277,0.020912,?,?,?,0.18967,?,?,?,?,?,?,-0.09248200000000001,?,0.17978,?,0.55579,?,?,-0.048934,0.55871,?,-0.11229000000000001,1.984,0.99018,?,2.0456,?,?,-0.46486000000000005,-1.6941
1.787,0.83152,?,?,?,?,?,?,?,?,?,?,-0.39309,-1.1374,?,-0.64122,-0.11990999999999999,?,?,0.7804800000000001,-0.12447000000000001,?,?,0.48425,?,?,0.14399,-0.021418,?,?,0.33712,-1.1374,?,-0.22559,0.17978,?,0.6045,?,-0.0025901,?,?,?,-0.11229000000000001,1.7149,0.99018,-0.5271399999999999,?,?,1.5494,-0.46486000000000005,-1.4183
1.787,?,?,?,1.8509,-0.29329,-1.5343,?,-0.6491399999999999,?,?,?,?,?,?,-0.76715,?,0.58673,0.50572,?,-0.18638,0.020912,-0.33066999999999996,?,?,?,0.11625999999999999,-0.036342,0.050604,?,?,-1.1374,?,?,0.17978,0.2908,0.63627,?,0.037872,-0.15662,?,?,?,?,0.99018,?,?,?,?,-0.46486000000000005,-1.5021
?,?,-0.45236000000000004,?,1.8509,?,?,-0.55397,?,-0.36924,?,?,-0.39309,?,-0.24585,-0.84065,?,?,?,0.7804800000000001,?,?,?,0.9651200000000001,?,0.18967,0.14399,?,0.088741,1.7339,?,-1.1374,-0.09248200000000001,-0.22559,0.17978,0.2908,?,0.49977,?,?,?,-0.16374,-0.11229000000000001,1.8499,?,-0.53096,?,?,?,?,-1.5566
-0.36888000000000004,?,?,?,?,?,0.56963,-0.009172,?,?,-0.37499,-0.11159000000000001,-0.19207,?,?,-1.5983,-0.15813,-1.8408,-1.4016,-0.28811,?,-1.6319,-0.9277,?,-0.47203999999999996,?,-1.1646,?,?,-0.44033,?,?,-0.09248200000000001,?,?,-0.35231999999999997,?,?,?,?,?,-0.16374,?,0.042849,?,?,0.026987,-0.4899,?,-0.16885999999999998,0.17605
?,0.41458,?,?,?,-0.62533,?,?,-0.20189000000000001,0.039015,-0.37454,?,-0.19221,0.6520199999999999,?,?,?,-1.8408,-1.401,-0.28811,-0.44828,-1.3564,?,-0.4775,?,-0.84703,-1.1492,-0.11823,-0.28844000000000003,?,?,0.6520199999999999,-0.09248200000000001,?,?,?,-0.41853,-0.65677,?,-0.26431,-0.41368999999999995,?,-0.11229000000000001,0.044688,?,-0.41496000000000005,?,?,?,-0.16472,?
?,?,-0.7326,?,?,?,0.56984,-0.009172,?,?,-0.37435999999999997,-0.11159000000000001,-0.19225,0.6520199999999999,-0.062313,-1.5981,?,-1.8408,?,?,?,?,-0.88738,-0.4775,?,-0.8666,-1.1557,?,?,?,-0.54705,?,?,?,?,?,-0.41853,?,?,-0.26431,-0.41368999999999995,?,?,0.044688,?,-0.41496000000000005,0.027649,-0.4899,?,-0.16472,?
-0.36574,0.41518999999999995,?,?,?,-0.6257,?,-0.009172,?,0.039015,-0.3738,?,-0.19182000000000002,?,?,?,-0.15813,?,?,?,-0.44833,?,-0.88825,-0.4775,?,?,?,-0.11823,?,-0.44033,-0.54705,0.6520199999999999,-0.09248200000000001,-0.22559,?,-0.35231999999999997,-0.41853,?,?,?,?,-0.16374,?,?,?,-0.41213,?,-0.4899,?,-0.16517,?
-0.36574,?,-0.73026,?,-0.36388000000000004,-0.6257,?,-0.009172,-0.20217000000000002,?,?,-0.11159000000000001,-0.19175,?,-0.06314700000000001,?,?,-1.8408,-1.4005,-0.28811,-0.44833,?,-0.8888,?,?,-0.8666,-1.1520000000000001,-0.11823,-0.28843,?,?,?,-0.09248200000000001,?,-0.42105,-0.35231999999999997,?,-0.65677,?,?,-0.41368999999999995,-0.16374,-0.11229000000000001,?,?,?,0.029064,-0.4899,-0.12383,?,?
?,0.40788,?,-0.25544,-0.37005,-0.62037,0.57219,?,-0.19927999999999998,?,-0.37338000000000005,-0.11159000000000001,?,?,?,-1.5989,?,-1.8408,?,-0.28811,-0.44833,-1.3564,?,-0.4775,?,?,-1.1454,?,-0.2885,-0.44033,?,?,-0.09248200000000001,-0.22559,-0.42105,?,-0.41853,-0.65677,?,-0.26431,?,-0.16374,?,?,0.6661600000000001,-0.40946,0.026368,-0.4899,?,?,0.17833
?,0.40803,?,-0.25439,-0.36906,-0.62046,0.57134,?,-0.19946,0.039015,?,?,-0.18942,?,-0.064204,?,-0.15813,-1.8408,-1.4049,?,-0.44836000000000004,?,-0.9094200000000001,-0.4775,-0.47225,-0.8666,-1.141,-0.11823,-0.28853,-0.44033,?,?,-0.09248200000000001,-0.22559,?,-0.35231999999999997,-0.41853,-0.65677,?,?,-0.41368999999999995,?,-0.11229000000000001,0.044123,0.6662899999999999,-0.408,0.027294,?,?,-0.16608,?
?,0.40788,-0.7309,?,?,?,0.57219,-0.009172,-0.19927999999999998,0.039015,-0.37338000000000005,?,-0.18938,0.6520199999999999,-0.063998,?,?,-1.8408,-1.4052,?,?,?,?,-0.4775,?,-0.8666,?,-0.11823,-0.2885,?,?,?,?,-0.22559,-0.42105,-0.35231999999999997,?,?,-0.37137,?,-0.41368999999999995,-0.16374,-0.11229000000000001,0.043232,?,?,0.026368,?,-0.12672,?,0.17833
-0.36941,0.41198999999999997,-0.73306,-0.25367,-0.36815,?,0.5726100000000001,-0.009172,-0.20110999999999998,0.039015,-0.37337,?,-0.19097,0.6520199999999999,-0.063029,-1.5984,-0.15813,?,-1.4023,-0.28811,?,?,?,?,?,?,-1.1487,?,-0.28846,?,-0.54705,0.6520199999999999,-0.09248200000000001,?,?,-0.35231999999999997,-0.41853,-0.65677,-0.37137,?,?,?,-0.11229000000000001,?,?,?,0.025396000000000002,-0.4899,?,-0.16529000000000002,?
-0.36894,?,-0.73387,?,?,-0.62524,0.57186,-0.009172,?,0.039015,-0.37513,?,-0.19221,0.6520199999999999,?,-1.598,?,?,?,-0.28811,-0.44825,?,-0.9068299999999999,-0.4775,-0.4722,?,?,-0.11823,-0.28836999999999996,?,-0.54705,?,?,-0.22559,?,?,-0.41853,?,?,-0.26431,-0.41368999999999995,?,-0.11229000000000001,0.042658,0.6711199999999999,-0.41643,0.025569,-0.4899,?,?,0.17839000000000002
-0.36954000000000004,?,-0.73505,?,?,-0.62505,0.5724,-0.009172,?,?,?,?,-0.19234,0.6520199999999999,-0.061447,-1.5979,-0.15813,-1.8408,?,-0.28811,-0.44822,?,-0.9067200000000001,-0.4775,?,?,-1.1599,?,?,?,?,0.6520199999999999,?,-0.22559,?,?,-0.41853,-0.65677,?,?,-0.41368999999999995,?,-0.11229000000000001,0.041994,?,-0.41785,0.026012999999999998,?,?,-0.16818,?
-0.36888000000000004,?,-0.73288,?,-0.36488000000000004,-0.62561,?,-0.009172,?,?,?,?,-0.19168,?,-0.06263099999999999,?,?,-1.8408,-1.4016,?,-0.4483,?,?,-0.4775,-0.4722,?,?,-0.11823,?,-0.44033,?,0.6520199999999999,-0.09248200000000001,?,?,?,-0.41853,?,?,?,?,?,-0.11229000000000001,0.042849,?,?,0.025837,-0.4899,?,?,?
