@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real


@data
?,?,?,?,-0.406,?,?,?,-0.235,?,?,1.3608,?,0.70172,-0.11623,0.55411,-0.1571,0.58673,?,0.9942200000000001,0.050973000000000004,?,?,-0.30438000000000004,?,?,?,?,0.10880999999999999,-0.3415,-0.67335,0.70172,?,?,-0.42105,-0.35231999999999997,?,?,?,?,?,-0.16374,0.026975,-0.48565,?,-0.17304,?,?,-0.47798,?,0.57591
-0.4495,0.44388999999999995,-0.47475,-0.32319000000000003,-0.406,-0.6209399999999999,?,?,-0.235,?,?,1.3608,0.39473,?,?,0.5933,-0.15724000000000002,0.58673,0.38593,0.9942200000000001,?,0.020912,0.013915,?,?,?,?,-0.088506,?,-0.3415,?,0.70172,0.050869,-0.22559,-0.22077,?,-0.26708000000000004,-0.26309,-0.22339,?,?,?,?,-0.55423,0.0048671999999999995,?,-0.5323,-0.45935,?,?,0.63568
?,?,?,-0.35475999999999996,?,?,?,-0.28157,-0.22995,2.3525,1.2624,?,0.40954,0.6520199999999999,?,0.5899399999999999,-0.15723,0.58673,0.38576,?,?,?,?,?,?,0.18967,?,?,0.12412999999999999,-0.24266999999999997,-0.67335,?,0.050869,-0.22559,?,-0.22369,-0.26708000000000004,?,?,-0.26431,-0.26524000000000003,-0.16374,0.026975,-0.57834,?,-0.3176,?,-0.4899,?,-0.30183000000000004,?
-0.47565,?,?,?,?,-0.61817,0.62963,?,-0.22995,?,?,?,0.41315,?,-0.11721,0.5899399999999999,-0.15723,0.58673,0.38576,0.9942200000000001,0.091696,?,?,-0.30438000000000004,?,?,?,-0.088506,?,-0.24266999999999997,-0.67335,?,0.050869,-0.22559,-0.22077,-0.22369,-0.26708000000000004,?,-0.22339,?,-0.26524000000000003,?,?,?,?,?,-0.55678,-0.4899,-0.56197,?,0.65818
?,0.43977,?,?,?,-0.61817,?,-0.28157,?,?,1.2571,?,?,0.6520199999999999,?,0.5899399999999999,?,0.58673,0.38576,0.9942200000000001,0.091696,?,0.014203,-0.30438000000000004,?,0.18967,?,-0.088506,0.12605,?,-0.67335,?,0.050869,?,?,-0.22369,-0.26708000000000004,-0.26309,?,?,?,-0.16374,?,?,-0.0031423,-0.3176,?,-0.4899,-0.56197,?,0.65818
-0.4495,?,-0.47475,-0.32319000000000003,-0.406,-0.6209399999999999,?,-0.28157,?,?,1.2309999999999999,1.3608,?,?,?,?,?,?,?,0.9942200000000001,?,?,0.025986000000000002,?,0.1459,?,?,-0.088506,0.11652,?,-0.67335,0.6520199999999999,0.050869,-0.22559,?,?,?,?,?,?,-0.26311999999999997,?,0.026975,?,0.02051,?,?,?,-0.5431199999999999,?,?
-0.42388000000000003,0.44793,?,?,?,-0.62364,0.57977,?,-0.23995,?,1.2472,1.3608,0.38882,?,?,0.5504899999999999,?,?,0.40421999999999997,?,?,?,0.025841000000000003,?,?,0.18967,0.26275,?,0.11277999999999999,-0.3415,-0.67335,0.70172,0.050869,?,-0.22077,-0.22369,-0.26391,?,?,?,?,?,0.026975,?,?,-0.23268000000000003,?,-0.40112,?,-0.3082,0.59707
?,?,?,-0.35475999999999996,?,-0.61817,?,?,-0.22995,2.3525,1.2677,?,?,?,-0.11556,0.57901,?,?,0.38576,0.9942200000000001,0.086405,0.020912,0.014203,?,0.14744000000000002,0.18967,0.24529,-0.088506,0.12209,-0.24266999999999997,-0.67335,?,?,?,-0.22077,-0.22369,?,-0.26121,-0.22224000000000002,-0.26431,-0.26418,?,0.026975,-0.57834,0.0048671999999999995,-0.28715,?,?,?,?,0.6603899999999999
?,0.43977,?,?,-0.43549,-0.61817,?,-0.28157,?,?,1.2624,?,0.40593,?,?,0.5899399999999999,?,?,0.38576,0.9942200000000001,0.091696,0.020912,0.014203,?,?,0.18967,?,-0.088506,0.12683,-0.24266999999999997,-0.67335,0.6520199999999999,0.050869,-0.22559,-0.22077,?,?,?,-0.22339,-0.26431,-0.26524000000000003,-0.16374,?,-0.57834,-0.0031423,-0.3176,?,-0.4899,?,-0.30183000000000004,0.65818
?,?,-0.5089199999999999,-0.35475999999999996,-0.43549,?,0.62963,?,?,2.8968,?,1.3608,0.42191999999999996,0.6520199999999999,-0.1193,0.5899399999999999,-0.15723,0.58673,0.38576,?,0.091696,0.020912,?,-0.5272399999999999,0.070114,?,?,-0.088506,?,-0.24266999999999997,?,0.6520199999999999,?,?,?,?,?,?,?,-0.26431,-0.26524000000000003,?,?,-0.57834,?,-0.3176,?,-0.4899,-0.56197,-0.30183000000000004,0.65818
?,0.064338,?,-1.0652,?,-0.058380999999999995,?,?,-0.19915,-0.5053300000000001,?,?,-0.28391,?,-0.20463,?,-0.14736,0.58673,?,0.7804800000000001,-0.49362,?,?,?,?,1.3633,0.14078,?,-0.10536,-0.44033,?,?,0.2659,?,?,-0.35231999999999997,-0.16118,-0.21318,-0.11473,?,-0.16344,?,0.23588,?,-0.34074,?,?,?,?,?,-0.2093
-0.47565,0.43977,?,?,-0.43549,-0.61817,0.62963,-0.28157,?,2.3525,1.2677,?,0.41934,0.6520199999999999,-0.11865999999999999,?,?,0.58673,?,?,0.091696,0.020912,0.014203,?,?,?,0.2453,-0.088506,0.1169,-0.24266999999999997,-0.67335,0.6520199999999999,?,?,-0.22077,?,?,-0.26309,-0.22339,?,-0.26524000000000003,?,?,-0.57834,?,?,?,?,-0.56197,-0.30183000000000004,0.65818
-0.42388000000000003,?,-0.44128,?,-0.37711999999999996,?,0.57977,?,?,?,1.3312,1.3608,?,0.70172,?,?,-0.15716,0.58673,0.38609,0.9942200000000001,0.066729,0.020912,0.014059,-0.30438000000000004,?,?,?,-0.088506,?,?,?,0.70172,?,?,-0.42105,-0.35231999999999997,-0.26602,?,-0.21993000000000001,-0.26431,?,-0.16374,?,?,?,?,?,-0.43071000000000004,?,?,0.57313
?,?,?,?,-0.406,?,0.60444,?,-0.235,2.3525,1.3049,1.3608,?,0.70172,?,?,?,?,0.3679,?,?,?,?,-0.30438000000000004,0.12495,?,0.22796999999999998,-0.088506,0.10740999999999999,-0.3415,?,?,?,?,?,?,?,?,-0.21993000000000001,?,?,?,0.026975,-0.50773,?,?,-0.48507,?,?,-0.30696999999999997,0.59443
-0.4495,0.44388999999999995,?,?,-0.406,?,?,-0.28157,?,2.3525,1.3259999999999998,?,?,0.6520199999999999,?,?,-0.1571,?,?,?,0.061657000000000003,?,0.026563,?,?,0.18967,?,?,0.095042,-0.24266999999999997,-0.67335,?,0.050869,-0.22559,?,-0.22369,-0.26179,-0.25461999999999996,?,-0.26431,?,?,?,-0.53199,?,-0.17304,-0.53325,-0.46053999999999995,?,?,?
?,?,?,-0.32319000000000003,-0.406,?,0.60444,-0.28157,-0.235,2.3525,?,?,?,0.6520199999999999,-0.11546,0.5574399999999999,?,?,?,?,?,0.020912,?,-0.30438000000000004,?,0.18967,0.26295,-0.088506,0.11734000000000001,-0.24266999999999997,-0.67335,0.6520199999999999,0.050869,?,-0.22077,?,-0.26497,?,?,-0.26431,-0.26311999999999997,?,?,-0.55462,0.02051,-0.25948000000000004,?,-0.45983999999999997,-0.5431199999999999,-0.30572,?
-0.47565,0.43977,?,?,?,?,0.62963,-0.28157,-0.22995,2.3525,1.2518,1.3608,0.40748,0.6520199999999999,?,?,-0.15723,?,?,?,?,?,?,-0.30438000000000004,?,?,?,-0.088506,?,?,?,?,?,-0.22559,-0.22077,?,?,?,-0.22339,-0.26431,?,-0.16374,?,?,?,-0.3176,?,-0.4899,-0.56197,-0.30183000000000004,0.65818
-0.47565,0.43977,?,?,?,?,0.62963,?,-0.22995,?,1.2518,?,0.40439,?,-0.1145,?,?,0.58673,0.38576,0.9942200000000001,0.091696,0.020912,0.014155000000000001,-0.30438000000000004,?,0.18967,0.24529,?,?,-0.24266999999999997,?,?,?,?,-0.22077,-0.22369,-0.26708000000000004,-0.26309,-0.22339,?,?,?,0.026975,?,?,?,-0.55678,?,-0.56197,?,?
?,0.44388999999999995,?,?,-0.406,-0.6209399999999999,0.60444,-0.28157,?,2.3525,1.3049,?,0.42178000000000004,0.70172,?,?,-0.15718,?,0.38593,0.9942200000000001,?,0.020912,?,?,0.13546,0.18967,0.24531999999999998,?,0.1065,-0.3415,?,?,0.050869,-0.22559,?,-0.22369,?,?,?,-0.26431,?,?,0.026975,?,0.02051,?,-0.50859,-0.42977,?,-0.30572,?
-0.4495,0.44388999999999995,-0.47475,-0.32319000000000003,-0.406,-0.6209399999999999,?,-0.28157,-0.235,2.3525,?,1.3608,?,?,?,?,-0.15732000000000002,0.58673,0.38593,?,?,?,?,-0.30438000000000004,?,0.18967,?,-0.088506,0.12344000000000001,-0.3415,?,?,?,-0.22559,-0.22077,-0.22369,-0.26814,?,?,-0.26431,-0.2663,?,?,-0.52893,-0.019562,-0.24766999999999997,-0.5066,?,?,-0.29914,?
?,?,?,-0.23233,?,?,?,-0.28157,-0.24954,?,?,?,0.38873,0.75143,-0.11754,0.48733999999999994,?,0.58673,0.40399999999999997,0.9942200000000001,?,0.020912,?,?,?,0.18967,?,-0.088506,?,-0.44033,?,?,?,-0.22559,-0.42105,?,-0.25861,?,-0.21183000000000002,?,?,-0.16374,?,-0.36014,0.098365,?,-0.33516999999999997,?,-0.36264,-0.3185,?
-0.47565,0.43977,-0.5089199999999999,?,-0.43549,-0.61817,0.62963,?,-0.22995,2.3525,?,1.3608,?,?,?,?,-0.15723,?,0.38576,?,?,0.020912,?,?,0.17396,0.18967,?,-0.088506,0.12875999999999999,-0.24266999999999997,?,0.6520199999999999,?,?,?,-0.22369,?,-0.26309,?,?,-0.26524000000000003,-0.16374,?,-0.57834,-0.0031423,-0.3176,?,-0.4899,?,?,?
?,0.43977,?,?,?,-0.61817,0.62963,-0.28157,?,?,?,?,?,0.6520199999999999,?,?,-0.15723,?,?,?,?,0.020912,?,?,?,0.18967,?,?,0.11992,?,-0.67335,?,0.050869,-0.22559,-0.22077,-0.22369,-0.26708000000000004,?,-0.22339,-0.26431,-0.26524000000000003,-0.16374,?,?,?,-0.3176,-0.55678,?,-0.56197,?,?
-0.47565,?,?,?,-0.43549,?,?,-0.28157,-0.22995,?,1.2518,?,?,0.6520199999999999,?,?,-0.15723,0.58673,0.38576,?,?,?,0.014155000000000001,-0.30438000000000004,0.15754,?,?,-0.088506,?,-0.24266999999999997,-0.67335,?,0.050869,?,-0.22077,-0.22369,?,-0.26309,?,?,-0.26524000000000003,-0.16374,?,?,?,?,?,-0.4899,-0.56197,-0.30183000000000004,?
?,?,?,?,-0.43549,?,?,-0.28157,-0.22995,?,1.2253,?,?,?,-0.11442999999999999,?,?,?,0.38576,0.9942200000000001,?,?,0.014107,?,?,0.18967,?,-0.088506,?,?,?,0.6520199999999999,?,?,-0.22077,?,?,?,?,-0.26431,?,?,0.026975,-0.57834,-0.0031423,?,?,-0.4899,?,-0.30183000000000004,?
-0.47565,0.43977,-0.5089199999999999,?,-0.43549,-0.61817,?,?,?,?,?,1.3608,0.40284000000000003,0.6520199999999999,-0.11475,?,?,?,0.38576,0.9942200000000001,?,?,0.014107,-0.30438000000000004,?,0.18967,0.24529,-0.088506,?,-0.24266999999999997,?,?,0.050869,-0.22559,?,?,-0.26708000000000004,-0.26309,-0.22339,-0.26431,-0.26524000000000003,-0.16374,?,?,-0.0031423,-0.3176,-0.55678,-0.4899,-0.56197,?,0.65818
-0.4495,0.44388999999999995,?,?,-0.406,?,?,?,?,?,1.2574,1.3608,?,?,-0.1168,0.5574399999999999,-0.15718,0.58673,?,0.9942200000000001,?,?,0.02613,?,?,?,0.26297,-0.088506,?,?,?,?,0.050869,?,?,?,-0.26497,?,-0.22108000000000003,-0.26431,?,-0.16374,0.026975,-0.55462,?,-0.25948000000000004,?,?,?,?,?
?,?,?,?,-0.406,-0.6209399999999999,?,?,-0.235,?,1.2205,?,?,?,-0.11552,0.5574399999999999,?,0.58673,0.40434000000000003,0.9942200000000001,?,?,0.025938,-0.30438000000000004,?,0.18967,0.26295,-0.088506,0.11880999999999999,?,?,0.6520199999999999,0.050869,?,?,-0.22369,?,?,-0.22108000000000003,-0.26431,-0.26311999999999997,-0.16374,0.026975,?,0.02051,?,-0.53269,?,-0.5431199999999999,-0.30572,?
?,0.44388999999999995,?,?,?,?,?,-0.28157,?,2.3525,1.2258,1.3608,0.39524000000000004,0.6520199999999999,?,?,?,0.58673,0.40434000000000003,0.9942200000000001,0.081873,?,?,-0.30438000000000004,?,0.18967,?,-0.088506,0.11805,?,-0.67335,0.6520199999999999,?,?,?,-0.22369,-0.26497,?,-0.22108000000000003,?,-0.26311999999999997,-0.16374,?,?,0.02051,?,?,?,?,-0.30572,?
?,?,?,?,-0.406,?,?,-0.28157,?,2.3525,1.2469,1.3608,?,?,-0.11804,?,?,?,?,0.9942200000000001,?,?,?,?,?,0.18967,?,-0.088506,0.12227,-0.3415,-0.67335,?,?,?,-0.22077,?,?,-0.26215,?,-0.26431,-0.26418,-0.16374,?,-0.53051,?,-0.28922,?,?,?,?,?
-0.4495,0.44388999999999995,-0.47475,-0.32319000000000003,?,-0.6209399999999999,0.60444,?,?,?,1.2309999999999999,?,0.39626,0.70172,?,0.5933,-0.15724000000000002,0.58673,0.38593,?,0.092192,?,?,?,0.16837,0.18967,?,?,0.12805999999999998,?,?,?,0.050869,-0.22559,?,-0.22369,?,-0.26309,?,?,-0.26524000000000003,-0.16374,0.026975,?,?,-0.31944,-0.5323,?,?,?,0.63568
?,?,?,?,?,-0.62364,0.57977,-0.28157,?,?,1.2209999999999999,1.3608,?,0.70172,-0.10413,0.10662,-0.1557,0.58673,?,0.9942200000000001,?,0.020912,?,-0.30438000000000004,0.2693,?,0.24333000000000002,?,?,?,?,?,0.050869,-0.22559,-0.42105,-0.35231999999999997,?,?,?,-0.26431,-0.20585,?,?,?,?,?,?,-0.36501999999999996,-0.5004,?,0.59549
?,?,-0.47475,?,?,-0.6209399999999999,?,?,-0.235,?,?,?,0.44372,0.70172,-0.11800999999999999,?,-0.15737,?,?,0.9942200000000001,?,?,0.014107,?,?,?,0.24534,?,0.11412,-0.3415,-0.67335,?,?,?,-0.22077,?,?,?,?,-0.26431,-0.26948,-0.16374,?,?,?,-0.30994,-0.53127,?,?,-0.29636,0.62322
?,0.43977,?,?,-0.43549,?,?,-0.28157,?,?,1.2624,?,0.40799,0.6520199999999999,?,?,?,0.58673,0.38576,?,0.081188,?,?,?,?,0.18967,?,?,?,-0.24266999999999997,-0.67335,?,?,?,-0.22077,?,?,-0.25933,?,-0.26431,-0.26311999999999997,?,0.026975,-0.55443,0.012751,?,?,?,?,-0.22423,0.63805
?,?,?,-0.32319000000000003,?,?,0.60444,?,-0.235,?,?,?,0.41106000000000004,0.70172,?,0.54372,?,?,?,?,0.0516,0.020912,?,?,0.10851,?,0.22796,-0.088506,?,?,?,0.70172,?,-0.22559,-0.42105,?,-0.26285,?,?,-0.26431,?,-0.16374,0.026975,?,0.050345,-0.14511,-0.46337,-0.37335,?,?,0.57865
?,?,?,-0.35475999999999996,?,?,?,-0.28157,-0.22995,2.3525,1.2306,1.3608,?,0.6520199999999999,-0.11462,?,?,?,?,?,?,0.020912,?,?,0.17396,0.18967,0.24529,-0.088506,0.13032,-0.24266999999999997,-0.67335,?,0.050869,-0.22559,-0.22077,-0.22369,-0.26708000000000004,?,-0.22339,-0.26431,-0.26524000000000003,-0.16374,0.026975,?,?,-0.3176,-0.55678,-0.4899,-0.56197,-0.30183000000000004,0.65818
-0.47565,?,?,?,?,?,0.62963,?,?,2.3525,?,1.3608,0.41161000000000003,?,?,?,?,0.58673,?,0.9942200000000001,?,?,?,-0.30438000000000004,0.14533,0.18967,?,?,?,-0.24266999999999997,?,0.6520199999999999,0.050869,-0.22559,-0.22077,?,?,-0.26309,?,-0.26431,-0.26524000000000003,-0.16374,0.026975,?,?,-0.3176,-0.55678,?,-0.56197,?,0.65818
?,0.45955,-0.34493,-0.20327,?,-0.63143,?,?,-0.25419,?,?,1.3608,0.37375,?,?,0.49713,-0.15705999999999998,0.58673,?,?,0.020803,0.020912,0.036999000000000004,-0.30438000000000004,0.14139000000000002,?,?,?,?,?,-0.67335,0.75143,?,?,-0.42105,?,-0.26179,-0.25933,?,-0.26431,?,?,?,-0.33655,?,0.013835,?,-0.18350999999999998,?,?,0.43655
?,0.44388999999999995,?,?,?,?,0.60444,-0.28157,?,2.3525,1.3154,?,?,0.70172,?,?,?,?,0.38593,0.9942200000000001,0.082732,0.020912,0.014155000000000001,?,0.23725,0.18967,0.24538000000000001,?,?,?,-0.67335,?,?,-0.22559,?,-0.22369,?,?,-0.23495,?,-0.27371999999999996,-0.16374,0.026975,-0.5259,?,-0.2645,-0.50352,-0.42345,-0.49101999999999996,-0.28896,?
?,0.44388999999999995,-0.47475,?,-0.406,-0.6209399999999999,?,-0.28157,-0.235,2.3525,?,?,0.39218000000000003,0.70172,?,?,-0.15724000000000002,0.58673,?,?,0.092192,?,0.013915,-0.30438000000000004,0.17659,?,0.24529,?,0.13117,-0.3415,-0.67335,?,?,-0.22559,-0.22077,-0.22369,-0.26708000000000004,-0.26309,-0.22339,-0.26431,?,-0.16374,0.026975,-0.55423,0.0048671999999999995,?,-0.5323,?,-0.53923,?,0.63568
-0.42388000000000003,?,-0.44128,-0.29227,?,-0.62364,?,-0.28157,-0.23995,?,?,1.3608,0.38276,?,?,?,-0.15725,?,0.40421999999999997,0.9942200000000001,?,?,0.025649,-0.30438000000000004,?,0.18967,?,-0.088506,?,-0.3415,-0.67335,0.70172,0.050869,?,-0.22077,-0.22369,-0.26708000000000004,?,-0.22339,?,?,-0.16374,?,-0.53051,0.012751,-0.28922,?,?,-0.51685,-0.30444,?
?,?,-0.44128,-0.33092,?,?,?,-0.28157,?,?,1.3102,1.3608,0.48778999999999995,0.70172,-0.1125,0.62948,-0.15733,?,0.38609,?,?,?,0.013963,-0.30438000000000004,?,?,0.24538000000000001,-0.088506,0.086757,-0.3415,?,0.70172,0.050869,-0.22559,-0.42105,-0.35231999999999997,?,?,-0.22685999999999998,-0.26431,?,?,0.026975,-0.50483,-0.011284,?,?,?,-0.48533000000000004,?,?
?,0.44793,-0.44128,-0.29227,?,?,0.57977,-0.28157,-0.23995,2.3525,1.2367,1.3608,?,?,?,0.56105,?,?,?,?,0.082499,?,?,-0.30438000000000004,?,0.18967,0.26277,?,?,-0.3415,?,0.70172,0.050869,-0.22559,?,-0.22369,-0.26497,-0.25933,?,-0.26431,-0.26311999999999997,-0.16374,0.026975,?,?,-0.26173,?,?,-0.52107,-0.30696999999999997,?
-0.4495,0.44388999999999995,?,?,-0.406,-0.6209399999999999,?,-0.28157,-0.235,2.3525,?,1.3608,0.39218000000000003,?,?,0.5933,?,0.58673,0.38593,?,0.092192,?,?,?,0.17659,?,0.24529,?,?,-0.3415,-0.67335,?,0.050869,?,?,?,-0.26708000000000004,?,-0.22339,-0.26431,?,?,0.026975,?,?,?,-0.5323,-0.45935,-0.53923,?,?
?,0.43977,-0.5089199999999999,?,-0.43549,-0.61817,?,?,-0.22995,?,1.2253,1.3608,?,0.6520199999999999,-0.11425,?,?,0.58673,0.38576,0.9942200000000001,?,0.020912,0.014107,-0.30438000000000004,?,?,0.24529,-0.088506,?,?,-0.67335,?,0.050869,-0.22559,?,?,?,?,-0.22339,-0.26431,-0.26524000000000003,-0.16374,?,-0.57834,-0.0031423,?,-0.55678,-0.4899,?,-0.30183000000000004,?
?,0.44793,-0.44128,?,?,-0.62364,0.57977,-0.28157,?,?,?,1.3608,0.38276,0.70172,?,?,?,0.58673,0.40421999999999997,0.9942200000000001,?,?,?,-0.30438000000000004,?,0.18967,0.2627,?,0.13252,?,-0.67335,0.70172,?,-0.22559,-0.22077,?,?,?,-0.22339,?,-0.26524000000000003,-0.16374,0.026975,?,?,-0.28922,?,-0.42928999999999995,-0.51685,-0.30444,?
-0.42388000000000003,0.44793,?,?,-0.37711999999999996,-0.62364,?,?,?,2.3525,1.2157,1.3608,0.38326,?,?,0.58245,?,?,0.40421999999999997,?,0.092614,?,?,?,0.17507,0.18967,0.26272,?,?,-0.3415,?,?,?,?,-0.22077,?,?,?,-0.22339,?,?,?,0.026975,-0.53051,0.012751,-0.28922,-0.50821,-0.42928999999999995,?,?,0.61354
?,0.44793,-0.44128,-0.33092,?,-0.53799,0.57977,?,?,?,1.2472,1.3608,?,?,-0.11614000000000001,0.59659,-0.15725,?,0.38609,0.9942200000000001,0.092614,?,0.013818,-0.30438000000000004,?,?,0.2453,?,?,-0.3415,?,?,?,?,-0.42105,?,-0.2692,-0.26592,?,?,-0.2663,-0.16374,?,?,0.012751,-0.28922,?,?,?,-0.30444,?
-0.42388000000000003,0.44793,-0.44128,?,-0.37711999999999996,-0.62364,0.57977,-0.28157,?,?,?,?,0.38427,0.70172,-0.11558,0.56105,?,?,0.40421999999999997,?,0.082499,?,?,-0.30438000000000004,0.15262,?,0.26272,?,0.12049000000000001,-0.3415,-0.67335,?,?,?,?,-0.22369,-0.26497,-0.25933,-0.22108000000000003,-0.26431,?,?,0.026975,?,?,?,-0.50897,?,?,-0.30696999999999997,?
-0.3988,?,?,-0.30024,-0.38603000000000004,-0.5415300000000001,0.5556,?,-0.24479,?,?,?,?,?,-0.11525,0.56458,-0.1572,?,0.4041,0.9942200000000001,?,?,0.025361,-0.30438000000000004,0.16239,?,?,?,0.12155,-0.3415,?,?,0.050869,-0.22559,-0.42105,-0.35231999999999997,?,-0.26215,-0.22108000000000003,-0.26431,-0.26418,-0.16374,?,?,0.035660000000000004,?,-0.48563,?,?,-0.3082,?
-0.47565,?,-0.5089199999999999,?,?,?,0.62963,?,-0.22995,?,1.2306,1.3608,?,0.6520199999999999,-0.11413,0.57901,-0.1572,0.58673,?,?,0.080881,?,0.014107,-0.30438000000000004,0.16873,?,0.2443,-0.088506,0.12364000000000001,?,?,?,?,?,-0.22077,?,?,-0.26215,?,?,?,?,?,-0.55423,0.0048671999999999995,-0.28715,-0.5323,-0.45935,?,-0.30315,?
?,0.44793,?,?,?,-0.62364,?,-0.28157,-0.23995,2.3525,1.2367,1.3608,0.39235,?,-0.11598,?,?,0.58673,?,?,?,?,0.01377,-0.30438000000000004,?,0.18967,0.2453,-0.088506,?,?,-0.67335,?,?,-0.22559,?,?,-0.26179,-0.25556,-0.2153,?,?,?,?,-0.46511,?,?,?,-0.34641,-0.4619,-0.31295,0.5608
-0.4495,?,-0.47475,?,-0.406,-0.6209399999999999,?,?,?,?,1.2258,1.3608,?,0.70172,?,?,-0.15724000000000002,0.58673,0.38593,0.9942200000000001,?,0.020912,?,-0.30438000000000004,?,0.18967,?,-0.088506,?,?,?,?,0.050869,?,-0.22077,-0.22369,-0.26708000000000004,?,-0.22339,-0.26431,-0.26524000000000003,-0.16374,0.026975,?,0.0048671999999999995,-0.31944,?,?,-0.53923,?,?
-0.47565,?,?,-0.35475999999999996,?,?,?,-0.28157,-0.22995,?,1.2253,?,0.40078,?,-0.11425,?,-0.15723,0.58673,0.38576,0.9942200000000001,0.091696,0.020912,0.014107,-0.30438000000000004,0.17811,?,?,-0.088506,0.13071,-0.24266999999999997,?,0.6520199999999999,0.050869,-0.22559,?,-0.22369,?,?,?,?,?,?,0.026975,?,?,?,?,-0.4899,-0.56197,?,0.65818
?,0.43977,-0.5089199999999999,-0.35475999999999996,-0.43549,?,0.62963,?,?,?,?,1.3608,?,0.6520199999999999,?,?,-0.15723,?,?,?,?,?,0.014107,?,?,0.18967,0.24529,-0.088506,0.13071,?,-0.67335,0.6520199999999999,0.050869,-0.22559,-0.22077,-0.22369,-0.26708000000000004,-0.26309,?,?,?,-0.16374,?,?,-0.0031423,-0.3176,?,?,?,?,0.65818
?,?,-0.5089199999999999,?,-0.43549,?,?,?,-0.22995,2.3525,?,1.3608,0.40387,0.6520199999999999,?,?,?,0.58673,?,0.9942200000000001,0.091696,0.020912,0.014107,-0.30438000000000004,0.16984000000000002,?,?,?,?,?,-0.67335,0.6520199999999999,?,?,?,?,-0.26708000000000004,-0.26309,?,-0.26431,-0.26524000000000003,?,0.026975,-0.57834,?,-0.3176,?,-0.4899,?,-0.30183000000000004,0.65818
?,0.43977,?,?,-0.43549,?,?,?,?,2.3525,1.2518,?,0.4049,0.6520199999999999,-0.11525,0.5899399999999999,?,?,?,?,0.091696,0.020912,0.014155000000000001,-0.30438000000000004,?,?,?,?,0.1276,?,?,?,0.050869,-0.22559,-0.22077,-0.22369,-0.26708000000000004,-0.26309,?,-0.26431,?,-0.16374,?,?,-0.0031423,-0.3176,?,?,?,?,0.65818
?,0.43977,-0.5089199999999999,-0.35475999999999996,-0.43549,-0.61817,?,?,-0.22995,2.3525,?,1.3608,0.40078,0.6520199999999999,-0.11425,0.5899399999999999,?,0.58673,0.38576,?,?,?,?,-0.30438000000000004,?,?,?,-0.088506,0.13071,-0.24266999999999997,-0.67335,0.6520199999999999,?,-0.22559,-0.22077,-0.22369,?,?,?,-0.26431,-0.26524000000000003,?,0.026975,?,-0.0031423,-0.3176,?,-0.4899,?,-0.30183000000000004,0.65818
?,0.44793,?,?,?,-0.53799,?,-0.28157,-0.23995,?,?,?,?,0.70172,-0.11464,?,?,0.58673,0.40421999999999997,?,0.082499,0.020912,?,?,0.16205,?,?,-0.088506,?,-0.3415,-0.67335,0.70172,0.050869,-0.22559,?,?,?,-0.25933,?,?,?,-0.16374,0.026975,?,0.028142,-0.26173,?,-0.43025,-0.52107,-0.30696999999999997,?
?,0.44388999999999995,?,-0.32319000000000003,?,-0.6209399999999999,?,-0.28157,-0.235,?,1.2258,1.3608,0.39421999999999996,0.6520199999999999,?,0.08732899999999999,?,?,?,?,-0.040194,0.020912,?,-0.30438000000000004,?,0.18967,?,-0.088506,?,?,-0.67335,0.6520199999999999,0.050869,?,?,?,?,-0.13783,?,?,?,-0.16374,?,?,0.27766,-0.2579,-0.5232399999999999,-0.44805,?,-0.29868,?
-0.42388000000000003,?,-0.44128,?,-0.4147,?,?,?,?,2.3525,1.2315,?,0.38781,?,-0.11525999999999999,0.59659,-0.15725,?,0.38609,?,0.092614,?,?,?,0.1628,0.18967,?,-0.088506,0.12864,?,-0.67335,?,0.050869,?,-0.42105,?,-0.2692,?,?,?,?,-0.16374,?,-0.53051,0.012751,-0.28922,-0.50821,-0.42928999999999995,-0.51685,-0.30444,0.61354
?,?,?,-0.32319000000000003,?,-0.6209399999999999,0.60444,?,-0.235,?,1.2205,?,0.39269,?,?,0.5933,-0.15724000000000002,?,?,0.9942200000000001,?,0.020912,?,?,0.17659,0.18967,?,-0.088506,?,?,?,?,0.050869,-0.22559,?,-0.22369,?,-0.26309,?,?,?,-0.16374,0.026975,-0.55423,?,?,-0.5323,-0.45935,?,-0.30315,0.63568
