@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
?,36.022,2.0,-0.273,1.559,0.876,?,0.0,3.825
21.26,?,1.0,?,3.383,?,?,0.0,5.783
?,133.775,?,3.168,4.055,1.153,3.0,?,?
110.45,?,?,2.767,3.488,?,?,?,4.071
67.01,70.941,2.0,1.052,2.676,1.137,3.0,0.0,6.119
?,?,?,0.977,3.191,?,0.0,?,2.506
54.57,41.028,?,1.246,?,1.875,0.0,?,?
?,?,0.0,1.02,?,?,?,2.0,5.6
?,80.144,0.0,?,3.852,?,?,0.0,8.028
18.46,22.0,0.0,4.268,3.164,?,0.0,?,?
46.53,?,?,?,2.856,?,?,?,3.794
?,22.156,0.0,?,?,1.333,0.0,0.0,0.495
7.76,?,0.0,1.586,2.674,1.166,2.0,0.0,4.823
0.0,0.0,?,4.588,2.744,?,0.0,0.0,6.19
?,?,?,3.259,?,1.111,0.0,0.0,?
45.82,50.747,?,?,2.119,0.942,1.0,0.0,4.01
?,42.683,?,2.193,1.96,?,0.0,?,?
0.0,0.0,0.0,2.608,1.857,?,0.0,?,3.002
26.02,32.897,?,?,?,?,1.0,0.0,5.312
12.53,?,?,4.452,?,?,?,?,5.513
?,0.0,0.0,?,?,?,0.0,0.0,?
?,0.0,?,2.226,1.509,0.826,0.0,?,?
9.23,11.0,?,1.587,1.84,1.05,?,?,2.778
?,0.0,0.0,1.364,1.155,0.576,0.0,0.0,?
0.0,0.0,0.0,4.092,2.12,0.53,0.0,0.0,?
26.02,32.897,?,3.617,2.074,?,?,0.0,5.559
20.23,42.683,?,3.617,2.074,0.34,0.0,0.0,?
20.23,?,1.0,3.617,?,?,?,?,5.61
?,0.0,0.0,4.366,?,?,0.0,0.0,5.55
?,50.747,0.0,?,?,0.478,?,0.0,4.251
0.0,0.0,?,?,2.766,0.493,0.0,0.0,7.509
0.0,0.0,0.0,5.472,2.657,?,?,?,6.67
?,?,1.0,4.013,?,1.104,3.0,0.0,?
?,?,0.0,?,?,0.889,2.0,?,?
?,0.0,0.0,4.416,2.57,0.723,?,0.0,?
?,?,?,?,2.324,?,2.0,2.0,6.21
126.44,152.848,3.0,-0.172,?,1.025,4.0,0.0,3.839
26.02,?,?,2.729,1.975,?,1.0,0.0,5.437
52.04,65.794,?,3.586,?,0.518,2.0,0.0,5.381
?,?,?,2.127,?,?,1.0,?,6.108
?,?,2.0,2.127,1.908,0.597,1.0,?,5.19
115.47,84.479,4.0,?,?,?,?,?,4.006
?,110.512,2.0,?,?,1.169,0.0,0.0,4.535
?,?,0.0,?,?,1.12,0.0,1.0,?
20.31,28.269,0.0,?,1.782,1.559,?,?,4.906
?,110.688,1.0,2.843,3.244,0.745,3.0,1.0,4.022
47.56,65.155,1.0,1.191,2.899,1.265,?,?,3.47
37.3,67.828,1.0,1.667,?,0.867,0.0,0.0,?
74.6,135.657,?,?,1.823,1.075,0.0,2.0,2.764
46.53,78.828,?,2.378,2.472,?,0.0,?,3.474
155.68,277.562,?,-1.358,?,1.552,2.0,?,3.103
116.67,180.366,?,-1.96,?,1.83,1.0,1.0,3.908
49.33,?,?,?,?,?,1.0,1.0,?
20.23,42.683,1.0,?,1.334,?,0.0,?,?
23.47,45.808,?,-0.081,1.577,2.001,1.0,0.0,2.959
?,107.366,2.0,?,2.299,1.936,?,0.0,0.46
?,?,?,3.617,2.074,?,?,0.0,6.11
20.23,?,?,?,2.027,?,0.0,0.0,5.461
56.15,36.022,?,?,2.997,?,2.0,0.0,3.531
105.86,19.91,0.0,?,2.116,?,?,?,?
45.82,50.747,0.0,?,2.09,?,1.0,?,?
0.0,?,0.0,4.76,2.859,0.7,0.0,?,6.173
?,?,2.0,3.326,?,0.849,2.0,?,?
9.23,?,0.0,3.275,?,0.874,0.0,?,?
0.0,0.0,0.0,?,?,?,0.0,0.0,6.219
?,9.507,0.0,2.859,?,?,?,?,?
?,?,0.0,2.255,?,?,?,?,2.48
