@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
56.15,36.022,?,?,?,?,2.0,0.0,?
21.26,73.891,1.0,?,?,?,?,?,?
?,133.775,?,3.168,4.055,?,3.0,2.0,6.389
110.45,141.047,1.0,2.767,?,?,?,2.0,4.071
67.01,70.941,2.0,1.052,?,?,?,?,?
71.06,94.289,?,0.977,3.191,1.146,?,0.0,2.506
54.57,41.028,0.0,?,2.086,?,0.0,?,9.099
124.73,67.257,0.0,1.02,?,?,?,?,?
?,80.144,0.0,1.936,?,?,0.0,?,8.028
18.46,22.0,0.0,?,3.164,0.857,?,?,?
46.53,?,?,2.758,2.856,?,0.0,1.0,3.794
36.28,?,0.0,-0.317,1.225,?,?,?,0.495
7.76,0.0,0.0,1.586,2.674,1.166,?,0.0,4.823
0.0,?,?,4.588,?,?,0.0,?,6.19
0.0,?,0.0,?,?,?,0.0,0.0,4.3
45.82,50.747,?,?,2.119,?,1.0,?,4.01
20.23,42.683,1.0,?,?,1.02,?,?,4.038
0.0,0.0,?,?,?,?,0.0,0.0,3.002
?,32.897,2.0,1.859,?,0.917,1.0,0.0,?
?,11.0,?,?,2.716,?,0.0,?,5.513
0.0,0.0,0.0,?,?,0.57,?,?,3.492
?,?,?,2.226,?,0.826,0.0,?,2.608
9.23,11.0,0.0,?,1.84,?,?,?,2.778
0.0,0.0,?,1.364,?,0.576,0.0,?,2.659
0.0,?,0.0,4.092,2.12,0.53,?,0.0,?
26.02,32.897,?,3.617,2.074,?,1.0,?,?
?,42.683,1.0,3.617,?,0.34,0.0,0.0,?
?,?,?,3.617,?,0.34,?,0.0,?
0.0,0.0,?,4.366,?,0.57,?,0.0,?
45.82,?,?,?,2.154,0.478,1.0,0.0,4.251
0.0,0.0,0.0,?,2.766,?,0.0,0.0,7.509
?,0.0,0.0,5.472,?,?,0.0,0.0,6.67
?,?,1.0,4.013,?,1.104,3.0,0.0,5.02
?,?,0.0,?,3.097,0.889,2.0,1.0,?
?,0.0,0.0,4.416,2.57,?,?,?,?
?,62.119,?,3.133,2.324,0.467,2.0,2.0,6.21
126.44,?,?,?,2.629,1.025,?,0.0,3.839
26.02,?,2.0,?,?,?,1.0,0.0,5.437
?,65.794,4.0,?,?,0.518,2.0,0.0,5.381
26.02,?,2.0,?,1.918,0.597,1.0,0.0,6.108
?,?,?,?,1.908,?,1.0,0.0,?
115.47,84.479,?,0.038,2.278,?,5.0,1.0,?
57.53,?,?,3.31,3.267,1.169,0.0,?,?
39.44,?,0.0,4.332,?,1.12,?,1.0,?
?,?,0.0,0.198,?,1.559,?,1.0,4.906
87.28,110.688,?,2.843,3.244,0.745,?,?,4.022
?,65.155,1.0,1.191,2.899,?,1.0,?,?
?,67.828,1.0,1.667,2.031,?,?,0.0,?
?,?,2.0,?,?,?,?,2.0,2.764
46.53,78.828,?,2.378,?,0.988,?,?,3.474
155.68,?,?,-1.358,3.033,?,2.0,?,3.103
116.67,180.366,4.0,-1.96,?,1.83,?,1.0,?
49.33,?,2.0,3.988,3.047,0.694,?,?,4.121
?,42.683,1.0,0.347,?,0.961,?,0.0,?
23.47,?,1.0,-0.081,?,2.001,?,?,2.959
58.92,107.366,?,?,2.299,1.936,0.0,0.0,?
20.23,42.683,1.0,3.617,2.074,0.34,?,0.0,6.11
?,42.683,1.0,?,2.027,0.409,0.0,0.0,?
56.15,?,?,3.112,2.997,?,2.0,0.0,3.531
105.86,?,0.0,0.623,?,0.508,?,?,?
45.82,?,0.0,?,2.09,0.617,?,0.0,3.64
?,0.0,?,4.76,?,0.7,0.0,0.0,?
24.06,35.776,2.0,3.326,2.837,0.849,2.0,0.0,4.651
9.23,11.0,?,3.275,2.727,0.874,?,?,3.953
0.0,0.0,0.0,5.165,3.111,0.732,?,0.0,?
?,?,?,2.859,2.614,0.827,?,0.0,4.995
0.0,?,0.0,?,?,0.917,?,0.0,2.48
