@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
?,36.022,?,?,1.559,?,2.0,?,3.825
?,?,?,?,3.383,1.121,1.0,0.0,5.783
?,133.775,0.0,3.168,4.055,1.153,3.0,2.0,6.389
110.45,?,?,2.767,3.488,?,2.0,?,4.071
67.01,?,2.0,1.052,?,1.137,3.0,?,?
71.06,?,?,0.977,3.191,1.146,0.0,0.0,2.506
?,41.028,0.0,1.246,2.086,?,?,0.0,9.099
124.73,?,0.0,1.02,?,?,?,?,5.6
?,80.144,0.0,?,3.852,1.151,?,?,8.028
18.46,22.0,?,?,3.164,?,0.0,0.0,?
?,78.828,?,?,2.856,1.022,0.0,?,3.794
?,22.156,0.0,?,?,1.333,0.0,0.0,?
?,0.0,?,?,?,?,2.0,?,4.823
0.0,?,0.0,?,?,0.807,0.0,0.0,6.19
0.0,0.0,0.0,3.259,1.979,1.111,?,?,4.3
45.82,?,0.0,2.241,2.119,0.942,1.0,0.0,4.01
?,42.683,?,?,1.96,?,0.0,0.0,?
0.0,?,0.0,?,1.857,1.0,?,?,3.002
26.02,32.897,?,?,?,0.917,1.0,0.0,?
12.53,?,0.0,?,?,0.49,?,?,5.513
0.0,0.0,0.0,2.226,?,?,0.0,0.0,?
?,0.0,0.0,2.226,?,0.826,0.0,?,2.608
?,?,0.0,1.587,1.84,1.05,?,?,2.778
0.0,0.0,0.0,?,1.155,0.576,?,?,?
0.0,0.0,?,4.092,2.12,0.53,0.0,0.0,5.389
26.02,32.897,2.0,3.617,2.074,?,1.0,0.0,5.559
?,42.683,1.0,?,?,0.34,?,0.0,5.76
?,?,?,3.617,2.074,0.34,0.0,?,?
0.0,?,?,?,2.031,?,0.0,?,5.55
45.82,?,?,3.11,2.154,0.478,1.0,?,?
?,0.0,?,6.232,?,0.493,?,?,7.509
0.0,?,0.0,5.472,?,0.577,?,0.0,?
?,?,1.0,?,?,1.104,?,?,?
32.67,45.055,?,3.355,3.097,0.889,2.0,?,?
0.0,0.0,0.0,?,2.57,0.723,0.0,0.0,5.422
47.58,62.119,0.0,3.133,2.324,0.467,2.0,2.0,6.21
?,?,3.0,?,2.629,1.025,4.0,?,?
?,?,2.0,2.729,1.975,0.462,1.0,0.0,5.437
52.04,65.794,4.0,3.586,2.758,0.518,?,0.0,5.381
26.02,?,2.0,2.127,?,0.597,?,0.0,6.108
26.02,32.897,2.0,?,1.908,?,1.0,0.0,5.19
115.47,?,?,?,?,?,?,1.0,?
?,?,2.0,3.31,3.267,?,0.0,?,?
?,45.652,0.0,?,?,?,0.0,1.0,8.164
?,?,?,0.198,1.782,1.559,1.0,1.0,?
87.28,?,?,?,3.244,?,3.0,?,4.022
47.56,?,1.0,1.191,2.899,1.265,1.0,?,3.47
?,?,1.0,?,2.031,0.867,0.0,0.0,4.462
74.6,135.657,?,-0.45,1.823,?,?,2.0,2.764
?,78.828,?,?,2.472,0.988,0.0,1.0,3.474
?,277.562,4.0,?,3.033,1.552,?,4.0,?
116.67,180.366,4.0,?,2.021,1.83,1.0,1.0,3.908
49.33,?,2.0,3.988,3.047,0.694,?,?,?
?,?,1.0,?,1.334,?,?,?,?
23.47,45.808,?,?,1.577,?,1.0,?,2.959
58.92,?,2.0,?,2.299,?,0.0,?,0.46
?,42.683,1.0,3.617,2.074,0.34,0.0,0.0,?
?,42.683,1.0,?,?,0.409,0.0,0.0,5.461
56.15,?,2.0,?,2.997,0.701,?,?,?
105.86,19.91,0.0,?,2.116,0.508,?,0.0,5.922
45.82,50.747,0.0,?,2.09,0.617,1.0,?,?
0.0,0.0,?,4.76,2.859,0.7,0.0,0.0,6.173
?,35.776,2.0,3.326,2.837,0.849,2.0,0.0,?
?,?,0.0,?,2.727,0.874,0.0,0.0,3.953
0.0,?,0.0,?,3.111,0.732,?,?,6.219
?,9.507,0.0,2.859,?,?,?,0.0,4.995
0.0,0.0,0.0,?,?,0.917,?,0.0,?
