@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
56.15,36.022,?,-0.273,1.559,0.876,2.0,0.0,3.825
?,73.891,?,?,3.383,?,1.0,0.0,5.783
103.56,?,0.0,?,?,1.153,?,2.0,?
110.45,141.047,1.0,2.767,3.488,1.216,2.0,2.0,4.071
67.01,70.941,?,1.052,2.676,1.137,?,?,6.119
?,?,?,0.977,?,?,?,?,2.506
54.57,41.028,0.0,1.246,?,1.875,0.0,0.0,9.099
?,67.257,?,1.02,2.969,0.946,1.0,?,5.6
63.22,?,?,1.936,?,1.151,0.0,?,?
18.46,22.0,0.0,4.268,?,0.857,?,0.0,?
46.53,?,1.0,2.758,2.856,1.022,0.0,1.0,3.794
36.28,22.156,0.0,?,1.225,1.333,0.0,0.0,0.495
?,?,0.0,?,2.674,1.166,?,?,?
0.0,?,?,?,2.744,0.807,0.0,?,6.19
0.0,?,?,3.259,1.979,?,?,?,4.3
?,?,?,2.241,2.119,0.942,?,0.0,?
20.23,?,?,?,?,1.02,?,0.0,4.038
0.0,?,0.0,?,?,?,0.0,0.0,?
?,32.897,2.0,1.859,1.908,0.917,?,0.0,5.312
?,?,0.0,4.452,2.716,0.49,0.0,0.0,5.513
0.0,0.0,?,2.226,?,0.57,0.0,0.0,?
0.0,0.0,0.0,2.226,1.509,0.826,0.0,0.0,2.608
9.23,?,0.0,?,?,1.05,?,0.0,2.778
?,0.0,0.0,?,?,0.576,?,0.0,2.659
?,?,0.0,4.092,2.12,0.53,0.0,?,5.389
?,32.897,?,3.617,2.074,0.288,1.0,0.0,?
20.23,?,?,?,2.074,?,?,0.0,5.76
20.23,42.683,?,?,2.074,?,0.0,?,5.61
0.0,0.0,?,4.366,2.031,0.57,0.0,0.0,5.55
45.82,50.747,0.0,?,2.154,?,1.0,?,4.251
0.0,?,?,6.232,2.766,?,?,0.0,7.509
0.0,?,0.0,5.472,2.657,?,?,?,6.67
50.94,?,?,4.013,3.218,1.104,3.0,?,?
?,?,?,3.355,?,0.889,2.0,1.0,4.821
0.0,?,0.0,?,2.57,?,?,?,?
47.58,62.119,?,?,2.324,0.467,2.0,?,6.21
126.44,?,?,-0.172,2.629,?,?,0.0,3.839
26.02,32.897,2.0,?,1.975,0.462,1.0,0.0,5.437
?,65.794,4.0,?,?,?,?,0.0,5.381
26.02,32.897,?,?,1.918,0.597,1.0,?,?
26.02,?,?,2.127,?,?,?,?,5.19
?,84.479,?,0.038,?,0.544,5.0,?,4.006
57.53,110.512,2.0,?,3.267,1.169,0.0,0.0,?
39.44,?,0.0,?,4.121,?,0.0,1.0,8.164
?,28.269,?,?,?,?,1.0,1.0,?
?,110.688,?,?,3.244,?,?,1.0,?
?,65.155,?,?,2.899,?,1.0,0.0,?
37.3,67.828,?,1.667,2.031,0.867,0.0,?,?
?,135.657,?,-0.45,1.823,1.075,0.0,2.0,2.764
46.53,78.828,?,2.378,2.472,?,?,1.0,3.474
155.68,277.562,?,-1.358,?,?,2.0,4.0,?
?,180.366,?,-1.96,2.021,?,1.0,?,?
49.33,?,?,3.988,?,0.694,1.0,1.0,4.121
20.23,?,1.0,0.347,?,0.961,?,?,?
23.47,?,?,-0.081,1.577,?,1.0,0.0,2.959
58.92,107.366,2.0,?,2.299,?,?,0.0,?
20.23,42.683,1.0,?,2.074,0.34,0.0,0.0,6.11
20.23,?,1.0,?,?,0.409,0.0,?,5.461
?,36.022,?,?,2.997,?,2.0,0.0,3.531
105.86,19.91,0.0,?,2.116,0.508,2.0,0.0,?
45.82,50.747,0.0,2.509,2.09,0.617,1.0,?,?
0.0,0.0,?,4.76,2.859,?,?,0.0,6.173
24.06,35.776,2.0,3.326,?,?,2.0,0.0,4.651
9.23,?,0.0,3.275,?,?,?,?,3.953
0.0,0.0,?,5.165,?,?,0.0,0.0,?
?,9.507,0.0,2.859,?,?,0.0,0.0,?
?,0.0,0.0,2.255,?,0.917,0.0,0.0,?
