@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,2.2436,0.56314,?,1.0,?,0.010195,?,?,0.22485,0.048122,0.013423,0.0012638,?
0.92081,?,0.65845,?,0.99825,?,0.011587,0.024437,0.064788,?,0.027581,0.01122,?,1.2406
0.86832,2.141,0.54004,0.98483,1.0,?,?,?,?,0.2052,0.040405,?,?,2.1073
0.93323,3.222,0.69174,?,?,0.48142,0.022654,0.093403,?,?,0.029915,0.011062,?,1.4215
0.8375,1.9512,0.4905,0.968,0.98246,?,0.016224,?,0.0051195,?,0.0012673,?,1.1238E-5,?
0.83275,2.0014,0.50157,0.9557,?,0.67019,?,?,0.0092534,0.051082,0.0026026,7.3282E-4,4.0071E-5,?
?,2.0052,0.49931,?,?,?,0.019981,0.07266,0.0050343,0.036189,0.0013079,3.5119E-4,8.7642E-6,0.22547
0.74053,?,0.3892,?,1.0,0.74844,?,?,?,0.045391,?,5.4932E-4,2.9454E-5,?
?,1.8903,?,0.96435,0.99825,0.661,?,?,0.0057361,?,0.0014143,3.6897E-4,1.3273E-5,0.27099
?,1.9016,?,0.96505,1.0,0.69746,?,0.11398,?,?,0.0011153,2.2942E-4,3.7442E-5,?
0.84501,2.0918,?,0.9451,1.0,?,0.039781,0.28802,?,0.044849,?,?,2.9215E-5,?
?,?,0.47835,0.94904,0.99298,?,?,0.26364,0.0050219,?,0.0011564,?,1.5463E-5,0.26037
0.78965,1.8186,0.45353,?,1.0,?,0.030371,0.16787,?,0.04345,0.0018843,?,2.9147E-5,0.36533
0.80728,1.857,0.46197,?,?,0.60913,0.028443,0.14724,0.0096387,?,0.0035984,0.0013452,1.6802E-5,?
?,1.8829,0.4698,0.93066,0.99298,0.58011,0.043787,0.34894,0.010183,?,?,?,1.8914E-5,0.28509
0.85451,2.06,0.51569,0.968,?,0.60909,0.025453,0.11791,0.0079224,0.044948,?,5.1981E-4,2.6189E-5,0.32598
0.50924,1.2166,?,0.93462,0.99123,0.4092,0.016089,?,?,?,?,0.006963,0.0015453,1.851
0.52914,1.2066,0.25595,0.93945,0.97895,?,0.019009,0.065765,?,0.19841,?,?,?,2.7085
0.2458,1.1011,0.20617,0.94995,0.99298,0.53189,?,?,0.14279,?,0.04047,?,?,?
?,1.2318,?,0.94783,?,0.54965,?,0.041582,?,0.13996,?,0.0057336,4.2099E-4,?
?,1.1428,?,0.93638,0.99123,?,?,0.070781,?,0.18794,?,0.0089893,?,1.9019
?,1.2022,0.26797,0.94544,0.99825,0.52139,?,0.09443,0.066259,0.14818,?,0.0061942,7.3522E-4,1.3669
?,?,?,0.93641,?,0.47284,0.019693,?,0.055935,0.1303,0.016694,0.0045832,4.4001E-4,?
?,?,?,0.94687,0.98947,0.58613,0.017327,0.054638,?,0.12748,0.015992,0.0051731,?,?
?,1.1208,0.27473,0.93625,0.99474,0.49836,0.024394,?,0.10809,?,0.027709,0.0059808,?,?
0.39606,1.1647,0.29415,?,0.99298,?,?,0.11598,0.051625,0.12014,0.014228,0.003721,?,?
?,1.1928,?,?,?,?,0.020948,0.079866,?,?,0.015404,0.003903,?,1.6497
0.45767,1.1629,?,0.94275,0.99298,?,0.020279,?,?,0.095746,?,0.002812,1.478E-4,?
?,9.4912,0.91397,?,?,0.17429,0.082108,?,0.012512,0.060688,?,0.0010735,5.216E-5,?
?,11.006,0.92239,?,0.99123,?,?,?,0.011176,?,0.0033307,9.8398E-4,?,?
0.99767,?,0.94529,?,0.94386,0.11114,0.19898,?,0.010215,?,0.0026048,6.6765E-4,4.5324E-5,0.39905
0.99456,9.7351,0.90444,?,0.98421,?,0.020897,?,?,?,0.0056302,?,?,?
?,12.548,0.92397,?,0.96842,0.16105,?,0.1321,0.010116,0.057812,?,?,?,?
0.99698,10.913,0.93836,0.70085,0.93684,?,0.15334,4.2796,0.010649,0.055629,0.0030851,?,?,?
0.99551,9.6915,0.91233,0.88256,?,0.17567,?,0.44946,0.013721,0.067649,0.0045556,?,4.4371E-5,0.41054
0.99502,8.991,0.92789,?,0.86842,?,0.18853,6.4689,0.013268,?,0.0047347,0.001673,3.4802E-5,?
?,9.1366,0.92503,?,0.90702,?,0.17918,5.8432,?,?,0.0019474,7.0285E-4,6.9241E-6,0.1694
?,?,0.92461,0.80662,0.90702,?,0.12257,?,0.0082902,?,0.0027313,9.0459E-4,1.5362E-5,0.27303
?,9.1985,0.91119,0.8375,?,?,0.055414,?,0.016168,0.079996,?,?,5.5348E-5,0.38686
?,2.0735,?,?,?,?,?,0.018554,0.041404,0.12163,0.014579,0.0048689,2.7608E-4,0.9458
?,?,0.52863,0.9836,?,0.60784,0.0031737,?,?,0.091391,?,0.0024385,?,0.73904
?,2.0398,0.51338,?,1.0,0.71419,?,?,0.052681,0.13941,?,0.006376,4.5928E-4,?
0.90305,?,0.57721,0.98504,1.0,?,0.0044044,0.0035306,?,0.077826,0.0060204,0.0015394,2.1043E-4,0.68561
?,2.2029,0.54993,0.98635,?,0.59039,0.0037601,?,0.039469,0.12459,0.015285,0.0056604,2.0409E-4,?
?,?,0.54028,0.98989,?,0.71926,?,0.0018226,0.044894,0.12906,0.016385,0.0056383,3.2291E-4,?
?,?,0.55754,0.97997,0.99825,0.67974,0.0091286,?,?,?,0.0075476,0.0021518,?,0.75154
0.88661,?,?,?,?,?,?,0.026749,0.022251,0.083617,0.0069433,0.0020893,1.6304E-4,?
0.83188,?,0.46807,0.98691,1.0,0.75011,0.0049353,0.0044331,0.034814,0.10867,?,?,3.005E-4,0.80348
0.85278,?,0.50107,0.98449,0.99825,0.72127,?,0.0084843,0.015559,?,0.005005,0.0015733,6.9367E-5,?
0.78676,?,?,0.97686,?,0.7686,0.013524,0.033289,0.016538,?,?,0.0019786,7.0661E-5,?
0.69887,1.4947,0.34694,0.97906,1.0,?,0.0070445,0.0090318,?,0.15809,0.024383,?,6.6857E-4,?
0.60555,?,0.29569,0.97439,1.0,0.73603,?,0.02131,0.1363,0.20829,?,0.010017,?,?
0.79495,?,0.42041,0.98477,1.0,?,?,0.010098,0.064127,0.14621,0.020929,?,?,1.3662
0.75535,?,?,?,1.0,?,0.0098445,0.017638,0.020477,0.09052,?,0.0031335,1.2137E-4,?
0.69398,1.4542,?,?,0.99474,0.79449,0.0063863,?,0.079016,0.16552,?,0.0079652,7.7178E-4,1.5438
?,?,0.47287,0.97829,?,?,?,?,?,0.142,?,0.004991,9.6699E-4,1.4857
0.68878,?,?,0.98318,1.0,?,0.0070802,?,0.083675,?,?,?,?,1.5313
?,?,0.35707,?,0.99649,0.78622,0.013545,0.03339,0.040677,?,0.012908,?,3.6093E-4,0.98926
0.73067,1.5145,0.34921,0.98686,1.0,0.81119,0.017693,0.056975,?,?,?,0.0081927,8.4762E-4,1.552
?,1.4026,?,0.9799,?,0.80081,0.0082573,0.012409,?,?,0.033093,?,?,?
0.71999,?,0.37089,?,0.99825,0.77145,0.013975,?,0.11997,?,0.035863,0.0086099,0.001837,2.1311
?,10.352,0.90609,0.90652,0.97895,0.16732,?,0.12103,?,0.089455,0.0079387,0.0028882,6.9318E-5,0.73774
0.99569,?,?,0.91515,0.9807,?,0.023896,0.10392,0.020381,0.082596,0.0067759,0.0024074,?,0.67264
0.9967,11.361,0.914,0.91815,0.93684,0.14435,?,0.072629,0.020667,?,?,0.0028469,4.6487E-5,0.67925
?,?,0.94116,?,0.9,?,0.035845,0.23384,0.012341,?,0.0044268,?,1.7724E-5,?
0.99799,15.068,?,?,0.95789,?,0.032164,0.18828,?,0.054827,0.002997,?,?,0.50576
0.99512,?,?,?,?,0.17941,0.016647,?,0.0204,?,?,?,1.7021E-4,?
0.99505,10.736,?,0.92586,0.99649,0.18236,?,0.14856,0.017761,0.06961,?,?,1.3111E-4,?
?,?,?,?,?,0.20051,0.0077228,0.010855,0.021258,0.080385,?,?,?,?
?,?,?,?,0.95789,0.15967,0.025636,?,0.014782,?,0.0042611,0.0012831,6.4365E-5,0.52178
0.99515,?,?,0.91594,0.97719,0.16244,?,?,0.017258,0.070646,0.004966,0.0014641,7.1555E-5,?
0.99871,?,0.94834,0.851,0.90702,?,0.073048,?,0.0078165,0.048089,?,?,?,0.34029
?,2.5488,?,0.97388,0.99825,0.55818,0.01972,0.070775,0.10132,0.17022,?,?,?,2.3847
?,2.458,0.5977,0.9861,1.0,0.61429,0.0067013,0.0081731,0.08902,?,?,?,9.6593E-4,1.8937
0.90755,?,0.62394,?,0.99825,0.55674,0.031714,?,0.079387,?,0.025613,?,6.9878E-4,?
?,2.6498,0.62919,?,1.0,0.57926,0.0068053,?,?,0.16877,0.027693,?,6.4002E-4,1.7157
0.9166,2.6711,0.6333,0.98228,1.0,?,?,0.055514,0.10368,0.181,?,?,0.0014211,?
?,?,?,?,?,0.60794,0.01743,0.055294,?,?,0.033957,?,0.0011793,?
0.93847,?,?,0.98733,?,0.53234,?,0.010621,0.07629,?,0.03144,0.011932,7.2251E-4,?
0.89518,?,?,0.98796,1.0,0.63833,?,?,0.07304,?,0.024688,?,8.4138E-4,?
0.91707,2.6504,?,0.96002,0.99298,?,0.012062,?,?,?,0.032861,0.0089657,?,1.7979
?,2.803,0.65133,?,1.0,0.48413,0.015435,0.04336,0.098946,0.18338,0.032533,0.0091801,0.0013297,1.8033
0.91861,2.8114,0.64707,?,0.95614,0.51186,0.045037,?,0.041345,0.13297,?,0.0070233,1.8923E-4,0.83183
0.39093,1.1025,0.73351,0.72022,?,0.17954,?,1.0532,?,?,0.024197,?,?,1.2042
0.47124,1.1349,?,0.65915,0.47368,0.093982,0.096492,?,0.098618,?,0.042478,0.016848,5.8101E-4,1.5913
0.3687,?,0.77124,?,0.77368,?,0.075187,1.0289,?,?,0.031359,?,?,1.3541
0.14986,1.0558,0.77733,0.73454,0.66316,?,?,?,?,?,?,0.0080165,0.0014315,1.9975
0.68069,1.1866,0.78745,?,?,?,?,0.95524,0.09277,?,0.032923,0.010852,5.9383E-4,?
0.37522,1.1417,?,0.68511,0.58772,?,0.09186,1.5358,0.11488,0.20861,0.041703,?,?,2.0281
0.28064,1.0849,0.75319,?,0.71404,?,?,?,0.14122,?,?,0.012002,0.0015154,?
0.35344,1.0329,?,0.70737,?,0.13503,?,1.4664,0.097663,0.20703,0.041101,0.016123,4.5288E-4,?
?,?,0.71532,?,0.47544,?,0.11337,?,0.050389,?,?,?,2.6454E-4,1.1526
0.47195,1.0901,?,?,?,?,0.13227,?,0.082007,?,?,0.013487,?,1.5623
