@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
0.91397,2.7289,0.64656,0.96685,0.99298,0.55519,0.022351,0.090925,0.068514,0.1525,0.022728,?,4.1076E-4,?
?,2.2436,0.56314,0.98425,1.0,0.65133,?,?,?,0.22485,?,?,?,2.4685
0.92081,?,?,0.96861,?,?,?,?,0.064788,0.16842,?,?,2.4357E-4,?
0.86832,2.141,?,?,?,?,?,0.0149,0.11927,0.2052,?,?,0.0010933,2.1073
?,?,0.69174,0.95791,1.0,0.48142,0.022654,?,0.075307,?,?,?,?,1.4215
?,?,?,0.968,0.98246,0.65138,0.016224,0.047908,?,?,?,3.224E-4,?,?
?,2.0014,0.50157,?,0.99649,0.67019,?,?,0.0092534,0.051082,0.0026026,7.3282E-4,4.0071E-5,0.32567
?,2.0052,?,?,0.99825,?,0.019981,0.07266,0.0050343,0.036189,?,3.5119E-4,8.7642E-6,0.22547
0.74053,?,0.3892,?,1.0,0.74844,?,0.11404,0.0083497,?,0.0020561,5.4932E-4,?,0.38449
0.82924,1.8903,0.47248,?,?,0.661,0.023836,?,0.0057361,?,0.0014143,3.6897E-4,1.3273E-5,0.27099
0.82256,?,0.47622,?,?,0.69746,0.025026,0.11398,0.0056632,0.033415,?,?,?,?
?,?,0.51732,?,?,0.6071,0.039781,?,?,0.044849,?,5.0789E-4,2.9215E-5,0.34316
0.8187,1.9126,0.47835,?,0.99298,0.58585,0.03806,?,?,0.034026,0.0011564,?,?,0.26037
0.78965,1.8186,?,0.94929,?,0.63343,?,0.16787,0.008049,0.04345,?,?,2.9147E-5,0.36533
0.80728,?,0.46197,0.95012,?,0.60913,?,0.14724,0.0096387,0.060095,0.0035984,?,?,0.27688
0.80393,?,?,0.93066,0.99298,0.58011,?,?,?,0.061975,?,?,1.8914E-5,0.28509
?,?,0.51569,0.968,?,0.60909,0.025453,0.11791,0.0079224,0.044948,0.0020163,5.1981E-4,2.6189E-5,0.32598
?,?,0.27943,?,0.99123,0.4092,?,0.047113,0.096518,?,?,0.006963,0.0015453,?
?,?,0.25595,0.93945,?,0.51693,0.019009,?,?,0.19841,0.037876,?,?,?
?,?,0.20617,0.94995,?,0.53189,?,?,0.14279,0.20537,?,0.0090273,?,?
?,1.2318,?,0.94783,0.99123,?,?,?,0.059148,0.13996,?,0.0057336,4.2099E-4,?
0.35141,1.1428,?,0.93638,0.99123,?,?,0.070781,?,0.18794,?,0.0089893,?,1.9019
?,1.2022,0.26797,0.94544,?,0.52139,0.022778,?,0.066259,0.14818,0.021485,?,7.3522E-4,?
0.19287,?,?,0.93641,0.99474,0.47284,0.019693,0.070581,?,0.1303,0.016694,?,?,?
0.49634,1.1832,?,0.94687,0.98947,0.58613,0.017327,?,0.047106,?,?,?,2.3865E-4,?
?,?,?,0.93625,0.99474,?,0.024394,0.1083,0.10809,?,?,0.0059808,0.0012335,2.4866
?,?,?,0.94064,?,0.5486,?,?,0.051625,0.12014,0.014228,0.003721,3.8216E-4,?
0.41933,1.1928,0.30567,0.93428,0.98947,?,?,?,0.057408,0.12508,?,0.003903,4.5984E-4,1.6497
?,?,?,?,?,0.63919,0.020279,?,?,0.095746,?,0.002812,1.478E-4,?
0.99541,9.4912,?,0.84991,?,?,?,1.227,0.012512,?,?,0.0010735,5.216E-5,0.41928
?,11.006,?,0.86962,0.99123,0.14581,0.064792,0.76404,?,0.057808,0.0033307,9.8398E-4,?,0.3731
0.99767,12.009,?,0.67005,?,?,?,7.2062,?,?,0.0026048,6.6765E-4,4.5324E-5,0.39905
0.99456,9.7351,?,?,0.98421,0.19638,?,0.079479,0.016599,0.075247,?,?,4.441E-5,0.48992
?,12.548,0.92397,0.93876,0.96842,0.16105,0.026941,?,0.010116,0.057812,0.0033311,?,?,0.3101
0.99698,?,0.93836,?,?,?,?,4.2796,?,?,0.0030851,?,3.6128E-5,?
?,?,?,0.88256,0.93509,0.17567,?,0.44946,0.013721,0.067649,0.0045556,?,?,0.41054
0.99502,8.991,0.92789,0.68687,?,0.14478,0.18853,6.4689,0.013268,?,?,?,?,0.37492
0.99583,9.1366,0.92503,0.69234,0.90702,?,?,5.8432,0.0054072,?,0.0019474,?,6.9241E-6,0.1694
?,10.12,0.92461,0.80662,0.90702,?,?,2.7342,0.0082902,?,?,9.0459E-4,1.5362E-5,?
0.99422,9.1985,0.91119,0.8375,0.98421,0.17712,0.055414,0.55887,?,0.079996,?,0.0024534,5.5348E-5,0.38686
0.86224,?,?,?,?,?,?,0.018554,0.041404,?,0.014579,?,2.7608E-4,0.9458
0.87024,2.1094,0.52863,0.9836,?,0.60784,?,0.0018332,?,0.091391,0.0082832,?,1.6093E-4,0.73904
0.86248,?,0.51338,0.98831,?,?,0.0057488,0.0060148,0.052681,0.13941,?,?,4.5928E-4,1.0667
?,2.3455,?,?,1.0,?,?,?,0.022443,0.077826,0.0060204,0.0015394,2.1043E-4,0.68561
?,2.2029,0.54993,0.98635,1.0,0.59039,0.0037601,0.0025732,0.039469,?,0.015285,0.0056604,2.0409E-4,0.84271
0.88078,2.147,?,0.98989,1.0,?,0.0031646,0.0018226,?,?,?,0.0056383,?,0.96576
0.88485,2.2398,0.55754,0.97997,0.99825,0.67974,?,?,0.025658,0.087206,0.0075476,0.0021518,?,0.75154
?,?,?,0.98284,1.0,0.67537,0.012123,?,0.022251,?,0.0069433,?,1.6304E-4,0.60779
0.83188,1.8445,?,0.98691,?,?,0.0049353,0.0044331,0.034814,0.10867,0.011672,?,3.005E-4,0.80348
?,1.9935,0.50107,0.98449,0.99825,?,0.0068277,0.0084843,?,0.070923,0.005005,0.0015733,?,0.44798
0.78676,?,?,0.97686,0.99825,?,?,?,?,?,?,?,?,0.43227
?,?,0.34694,0.97906,?,0.74423,?,?,?,0.15809,?,0.0079843,6.6857E-4,1.2554
?,1.3891,0.29569,?,?,0.73603,0.010821,?,0.1363,0.20829,0.04158,0.010017,0.0020084,2.2733
0.79495,?,0.42041,?,?,0.76317,?,0.010098,0.064127,0.14621,0.020929,?,6.5287E-4,?
?,1.6662,?,0.97627,?,0.75126,?,?,0.020477,?,0.0081274,?,1.2137E-4,?
?,1.4542,?,?,0.99474,0.79449,0.0063863,0.0074227,?,0.16552,?,0.0079652,7.7178E-4,?
?,1.8698,0.47287,0.97829,0.99825,?,0.0074141,?,?,0.142,?,0.004991,?,?
?,?,0.32986,0.98318,?,0.7847,0.0070802,0.0091235,?,?,0.028872,0.008786,?,1.5313
?,?,0.35707,?,?,0.78622,?,0.03339,?,0.11435,0.012908,?,?,0.98926
?,1.5145,?,0.98686,1.0,0.81119,?,0.056975,0.081485,0.16841,0.02758,?,8.4762E-4,1.552
0.65119,1.4026,?,0.9799,1.0,0.80081,0.0082573,?,?,0.185,0.033093,?,0.0013911,1.9632
?,?,0.37089,0.97599,?,?,?,?,0.11997,?,0.035863,?,0.001837,?
0.99571,10.352,?,0.90652,0.97895,0.16732,0.025787,0.12103,?,0.089455,0.0079387,?,?,?
0.99569,?,?,?,0.9807,0.17113,?,?,0.020381,0.082596,0.0067759,0.0024074,5.0484E-5,?
0.9967,11.361,0.914,?,0.93684,?,0.019976,0.072629,?,0.085514,0.0072595,0.0028469,4.6487E-5,?
0.99841,?,0.94116,0.85531,?,0.094537,0.035845,?,0.012341,0.066682,?,0.0017052,1.7724E-5,0.41828
0.99799,15.068,?,?,0.95789,0.12132,0.032164,0.18828,0.011686,?,0.002997,8.6356E-4,4.3787E-5,0.50576
0.99512,10.377,?,0.92135,?,?,0.016647,0.050433,0.0204,?,?,0.0012661,?,0.71514
0.99505,?,0.90851,0.92586,?,?,?,0.14856,0.017761,?,?,?,1.3111E-4,0.59218
?,?,0.90385,?,0.98947,0.20051,?,?,?,0.080385,0.0064203,0.0019168,?,?
?,?,0.90598,?,?,0.15967,0.025636,0.11961,?,0.065416,0.0042611,?,6.4365E-5,?
0.99515,?,?,?,0.97719,?,0.033129,0.19975,?,0.070646,0.004966,0.0014641,7.1555E-5,?
0.99871,19.038,?,0.851,0.90702,?,0.073048,0.97117,?,?,?,7.5332E-4,1.2922E-5,?
?,2.5488,?,0.97388,0.99825,?,0.01972,0.070775,0.10132,0.17022,0.028158,0.0074614,0.0010974,2.3847
0.90391,?,0.5977,0.9861,1.0,?,0.0067013,0.0081731,0.08902,0.16706,0.027151,0.007219,9.6593E-4,1.8937
0.90755,?,0.62394,?,0.99825,0.55674,?,?,?,?,0.025613,?,6.9878E-4,1.6951
0.91708,2.6498,0.62919,0.98493,?,?,?,0.0084289,?,?,?,0.0085027,6.4002E-4,1.7157
0.9166,2.6711,?,?,1.0,?,0.017465,0.055514,0.10368,0.181,0.031721,?,0.0014211,1.973
0.8942,?,?,0.98407,1.0,?,?,?,0.10102,0.18748,?,?,?,?
0.93847,3.0198,0.67312,?,?,0.53234,?,0.010621,?,0.18017,?,0.011932,7.2251E-4,?
0.89518,?,?,0.98796,1.0,0.63833,0.0077926,0.011052,0.07304,?,?,0.0073807,8.4138E-4,?
0.91707,2.6504,0.63359,?,0.99298,?,?,?,0.10121,0.18433,?,0.0089657,0.0014149,?
0.92535,2.803,0.65133,?,?,0.48413,0.015435,?,0.098946,?,?,?,?,?
0.91861,2.8114,0.64707,?,?,?,?,0.36915,0.041345,0.13297,0.017374,0.0070233,1.8923E-4,0.83183
?,1.1025,?,0.72022,0.69474,?,0.076072,1.0532,0.059213,0.15747,0.024197,0.0095408,2.4731E-4,1.2042
?,1.1349,?,?,0.47368,0.093982,0.096492,?,?,?,?,?,5.8101E-4,?
?,1.0456,0.77124,0.74413,?,0.22278,?,1.0289,0.074488,0.17993,?,?,?,1.3541
0.14986,1.0558,0.77733,0.73454,0.66316,0.1688,0.08041,1.1768,?,?,0.031585,0.0080165,0.0014315,1.9975
0.68069,1.1866,0.78745,0.73496,0.6,?,0.072447,?,0.09277,0.18451,?,0.010852,5.9383E-4,1.8568
?,1.1417,0.81725,0.68511,?,0.12523,?,1.5358,0.11488,0.20861,0.041703,0.013344,?,?
0.28064,1.0849,0.75319,0.72152,0.71404,?,?,1.1358,0.14122,?,?,0.012002,0.0015154,2.4059
0.35344,1.0329,0.78147,?,0.61579,0.13503,0.089763,1.4664,0.097663,0.20703,0.041101,0.016123,?,?
0.59988,?,?,0.66101,0.47544,?,?,?,?,0.13585,0.018121,0.00619,?,?
?,?,0.85409,0.53598,0.39649,0.078376,0.13227,?,0.082007,0.18782,0.034074,?,3.2855E-4,1.5623
