@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
0.91397,2.7289,0.64656,0.96685,0.99298,?,0.022351,?,0.068514,?,0.022728,0.0070313,?,?
0.8762,?,0.56314,0.98425,1.0,0.65133,?,?,0.14482,?,0.048122,?,0.0012638,?
?,2.9198,0.65845,0.96861,0.99825,?,0.011587,?,0.064788,0.16842,0.027581,?,?,1.2406
0.86832,?,0.54004,0.98483,1.0,?,?,?,0.11927,?,?,0.011659,0.0010933,2.1073
?,3.222,?,0.95791,1.0,?,?,0.093403,0.075307,0.17561,0.029915,0.011062,3.9957E-4,1.4215
0.8375,1.9512,0.4905,0.968,?,0.65138,?,0.047908,0.0051195,0.035621,0.0012673,3.224E-4,?,0.23514
0.83275,?,0.50157,?,0.99649,0.67019,?,?,?,?,?,?,?,?
0.84579,?,?,0.96585,0.99825,?,0.019981,0.07266,0.0050343,?,0.0013079,?,8.7642E-6,?
?,1.6378,?,0.9666,?,?,?,?,0.0083497,?,0.0020561,5.4932E-4,2.9454E-5,?
?,1.8903,?,0.96435,?,?,0.023836,0.10341,?,?,0.0014143,?,?,0.27099
0.82256,1.9016,?,0.96505,1.0,0.69746,?,0.11398,0.0056632,0.033415,?,2.2942E-4,?,?
?,2.0918,0.51732,?,1.0,0.6071,?,?,?,0.044849,0.0020074,?,?,0.34316
?,1.9126,0.47835,?,?,?,?,0.26364,?,?,0.0011564,2.9213E-4,1.5463E-5,0.26037
?,1.8186,0.45353,?,1.0,?,0.030371,?,0.008049,0.04345,0.0018843,4.5429E-4,2.9147E-5,?
?,1.857,0.46197,?,0.99298,?,0.028443,0.14724,0.0096387,?,0.0035984,?,?,0.27688
0.80393,1.8829,?,0.93066,0.99298,?,?,0.34894,?,0.061975,0.0038262,0.0014329,1.8914E-5,0.28509
0.85451,2.06,?,0.968,0.98421,?,?,?,0.0079224,0.044948,?,?,?,?
?,1.2166,?,0.93462,0.99123,0.4092,0.016089,0.047113,0.096518,?,?,0.006963,?,?
0.52914,?,0.25595,0.93945,?,0.51693,0.019009,0.065765,?,0.19841,0.037876,?,0.0023476,2.7085
0.2458,?,0.20617,?,?,0.53189,?,0.029901,0.14279,0.20537,0.04047,0.0090273,0.0018094,?
0.55518,1.2318,0.25226,0.94783,?,0.54965,0.015115,0.041582,?,?,?,0.0057336,4.2099E-4,1.3579
0.35141,?,0.24265,?,?,0.47846,0.019721,?,?,?,0.034115,0.0089893,0.0015026,1.9019
0.4803,?,?,?,0.99825,?,?,?,0.066259,0.14818,0.021485,0.0061942,?,1.3669
0.19287,1.0551,?,0.93641,0.99474,0.47284,0.019693,0.070581,0.055935,0.1303,0.016694,0.0045832,?,?
?,?,0.22855,?,?,?,0.017327,0.054638,0.047106,0.12748,0.015992,0.0051731,?,?
?,1.1208,0.27473,0.93625,?,0.49836,0.024394,?,0.10809,0.16882,?,0.0059808,0.0012335,2.4866
0.39606,1.1647,0.29415,0.94064,0.99298,0.5486,0.025244,0.11598,?,?,0.014228,?,?,?
0.41933,?,?,0.93428,0.98947,?,0.020948,0.079866,0.057408,0.12508,0.015404,0.003903,?,1.6497
0.45767,?,?,0.94275,?,0.63919,0.020279,0.074844,0.028432,0.095746,0.0090841,0.002812,1.478E-4,0.78535
0.99541,?,0.91397,0.84991,0.97368,?,0.082108,1.227,0.012512,0.060688,0.0036695,0.0010735,?,0.41928
0.99611,?,0.92239,?,0.99123,?,?,0.76404,?,?,?,9.8398E-4,3.9298E-5,0.3731
0.99767,12.009,?,?,?,?,0.19898,7.2062,0.010215,?,0.0026048,6.6765E-4,?,?
0.99456,9.7351,0.90444,?,0.98421,?,?,?,0.016599,0.075247,?,?,4.441E-5,0.48992
0.997,?,0.92397,0.93876,?,?,0.026941,0.1321,?,?,?,0.0010891,?,?
0.99698,?,0.93836,0.70085,0.93684,0.11552,?,4.2796,?,0.055629,0.0030851,8.9618E-4,3.6128E-5,?
0.99551,?,0.91233,0.88256,?,0.17567,0.049695,?,?,0.067649,0.0045556,?,?,?
?,?,0.92789,0.68687,?,?,?,?,?,?,0.0047347,?,?,?
0.99583,?,0.92503,0.69234,?,?,0.17918,5.8432,?,?,?,?,6.9241E-6,0.1694
?,?,?,?,?,0.15053,0.12257,2.7342,?,0.052333,?,?,?,?
0.99422,9.1985,?,0.8375,?,?,0.055414,?,0.016168,?,0.0063587,0.0024534,?,0.38686
?,?,0.52269,0.98686,0.99474,?,0.010097,0.018554,0.041404,0.12163,0.014579,0.0048689,2.7608E-4,?
?,?,0.52863,?,?,0.60784,0.0031737,0.0018332,0.026902,?,?,0.0024385,1.6093E-4,0.73904
0.86248,?,0.51338,0.98831,1.0,0.71419,0.0057488,0.0060148,?,0.13941,?,0.006376,?,?
0.90305,?,0.57721,0.98504,1.0,?,?,0.0035306,?,0.077826,?,?,2.1043E-4,0.68561
0.88566,2.2029,0.54993,0.98635,1.0,0.59039,0.0037601,?,?,0.12459,?,0.0056604,?,0.84271
?,?,0.54028,0.98989,?,0.71926,0.0031646,0.0018226,0.044894,?,0.016385,0.0056383,3.2291E-4,?
?,2.2398,?,?,0.99825,0.67974,?,0.015166,0.025658,0.087206,0.0075476,0.0021518,1.7873E-4,?
0.88661,2.2553,0.56472,?,1.0,?,?,?,0.022251,?,?,0.0020893,1.6304E-4,0.60779
0.83188,1.8445,0.46807,0.98691,1.0,0.75011,0.0049353,0.0044331,0.034814,?,0.011672,0.0036787,3.005E-4,0.80348
?,?,0.50107,?,0.99825,?,?,0.0084843,0.015559,0.070923,0.005005,0.0015733,?,0.44798
0.78676,1.6815,?,?,0.99825,0.7686,?,0.033289,0.016538,0.076334,0.0057932,?,?,?
0.69887,?,0.34694,?,1.0,0.74423,0.0070445,0.0090318,?,0.15809,?,0.0079843,6.6857E-4,1.2554
0.60555,?,0.29569,?,1.0,0.73603,0.010821,0.02131,?,0.20829,?,0.010017,?,2.2733
?,?,?,0.98477,1.0,0.76317,?,0.010098,?,0.14621,0.020929,0.0061549,6.5287E-4,1.3662
?,?,?,0.97627,1.0,?,0.0098445,?,0.020477,0.09052,?,0.0031335,1.2137E-4,0.4391
0.69398,1.4542,0.32457,0.98263,0.99474,0.79449,?,0.0074227,?,0.16552,?,0.0079652,7.7178E-4,?
0.81992,1.8698,0.47287,0.97829,0.99825,0.65353,?,0.010004,0.06789,?,?,0.004991,?,1.4857
?,?,0.32986,0.98318,1.0,0.7847,0.0070802,0.0091235,?,?,?,0.008786,?,?
0.72174,?,0.35707,?,0.99649,?,?,0.03339,0.040677,0.11435,0.012908,0.0038198,?,0.98926
0.73067,?,0.34921,0.98686,1.0,0.81119,0.017693,0.056975,?,0.16841,?,0.0081927,8.4762E-4,?
0.65119,1.4026,?,?,1.0,?,0.0082573,?,?,0.185,?,?,0.0013911,1.9632
?,1.569,0.37089,0.97599,?,?,0.013975,?,0.11997,?,0.035863,?,0.001837,2.1311
0.99571,10.352,?,0.90652,0.97895,0.16732,?,?,0.023523,?,0.0079387,0.0028882,6.9318E-5,0.73774
0.99569,?,?,0.91515,0.9807,?,0.023896,0.10392,?,0.082596,?,?,5.0484E-5,?
?,11.361,?,0.91815,?,0.14435,0.019976,?,0.020667,0.085514,?,?,?,?
0.99841,16.832,0.94116,?,0.9,0.094537,?,0.23384,?,0.066682,0.0044268,0.0017052,?,?
0.99799,?,0.93667,?,0.95789,?,0.032164,?,0.011686,0.054827,?,8.6356E-4,4.3787E-5,0.50576
0.99512,?,0.90564,0.92135,0.99825,?,0.016647,0.050433,?,?,0.0051092,0.0012661,?,0.71514
0.99505,10.736,0.90851,0.92586,0.99649,?,?,0.14856,0.017761,0.06961,?,0.0013129,1.3111E-4,?
0.99518,?,0.90385,0.96551,?,0.20051,0.0077228,0.010855,0.021258,0.080385,0.0064203,?,?,0.66405
?,10.63,?,?,0.95789,0.15967,0.025636,?,0.014782,0.065416,?,0.0012831,6.4365E-5,0.52178
0.99515,?,?,0.91594,?,?,0.033129,0.19975,?,0.070646,?,0.0014641,7.1555E-5,0.59946
0.99871,19.038,0.94834,0.851,0.90702,0.086183,0.073048,?,0.0078165,?,0.0023072,7.5332E-4,?,?
0.9109,2.5488,0.6106,0.97388,0.99825,?,?,?,0.10132,0.17022,0.028158,?,0.0010974,2.3847
?,?,?,0.9861,?,0.61429,0.0067013,0.0081731,0.08902,0.16706,0.027151,?,9.6593E-4,1.8937
?,2.582,0.62394,0.96837,?,?,0.031714,0.18305,0.079387,0.16213,0.025613,?,6.9878E-4,?
0.91708,2.6498,?,?,1.0,0.57926,0.0068053,?,?,?,?,?,6.4002E-4,1.7157
?,?,0.6333,0.98228,1.0,0.51619,0.017465,0.055514,0.10368,0.181,?,0.0081985,0.0014211,1.973
0.8942,2.4203,0.59323,?,1.0,?,0.01743,?,?,?,?,0.0098155,0.0011793,?
?,3.0198,0.67312,0.98733,1.0,0.53234,0.0076393,0.010621,0.07629,0.18017,?,?,?,?
0.89518,2.3875,0.581,?,1.0,0.63833,0.0077926,?,?,0.1591,?,0.0073807,?,1.408
?,?,0.63359,?,?,0.53972,?,0.026481,0.10121,0.18433,?,0.0089657,0.0014149,?
?,?,?,?,1.0,0.48413,0.015435,?,0.098946,?,?,0.0091801,0.0013297,1.8033
0.91861,2.8114,0.64707,0.94843,?,?,0.045037,?,0.041345,?,?,0.0070233,1.8923E-4,0.83183
?,1.1025,0.73351,?,0.69474,0.17954,?,?,0.059213,0.15747,?,0.0095408,2.4731E-4,?
?,?,?,?,?,0.093982,0.096492,?,0.098618,0.21062,0.042478,0.016848,?,?
0.3687,?,?,0.74413,?,0.22278,?,1.0289,?,0.17993,0.031359,0.012414,3.469E-4,1.3541
0.14986,1.0558,0.77733,0.73454,?,0.1688,0.08041,?,0.10395,?,0.031585,?,?,?
0.68069,?,0.78745,0.73496,0.6,0.14029,0.072447,?,?,0.18451,0.032923,?,?,1.8568
0.37522,?,?,0.68511,?,0.12523,?,?,0.11488,0.20861,0.041703,?,8.2033E-4,2.0281
?,?,0.75319,?,0.71404,0.13686,0.078996,1.1358,0.14122,0.2183,0.045488,0.012002,0.0015154,?
?,?,?,?,?,0.13503,0.089763,1.4664,0.097663,0.20703,?,?,?,1.6935
?,?,?,0.66101,?,?,0.11337,2.3394,0.050389,0.13585,0.018121,0.00619,?,1.1526
0.47195,?,0.85409,?,0.39649,?,0.13227,?,?,?,0.034074,0.013487,?,?
