@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,?,0.63083,0.97894,?,0.58002,?,0.019349,0.1125,0.19785,0.037671,?,?,?
0.91677,2.6955,0.62998,?,1.0,0.59459,0.0049218,0.0044087,0.10467,0.1876,?,?,?,2.0585
?,2.7289,0.64656,0.96685,0.99298,?,0.022351,?,0.068514,0.1525,?,?,4.1076E-4,1.5681
0.8762,2.2436,0.56314,0.98425,1.0,0.65133,0.010195,0.018915,0.14482,0.22485,?,0.013423,0.0012638,?
0.92081,2.9198,0.65845,0.96861,?,?,?,0.024437,?,0.16842,?,?,?,?
0.86832,2.141,0.54004,?,1.0,?,0.009048,?,0.11927,0.2052,?,0.011659,0.0010933,2.1073
?,3.222,0.69174,0.95791,?,?,?,0.093403,0.075307,0.17561,?,?,3.9957E-4,1.4215
0.8375,1.9512,0.4905,?,0.98246,0.65138,?,0.047908,0.0051195,0.035621,0.0012673,3.224E-4,1.1238E-5,0.23514
?,?,0.50157,0.9557,?,0.67019,?,0.14702,?,?,0.0026026,?,?,0.32567
?,2.0052,?,0.96585,?,?,0.019981,0.07266,?,0.036189,0.0013079,?,8.7642E-6,0.22547
?,?,?,?,1.0,?,?,?,0.0083497,0.045391,0.0020561,5.4932E-4,2.9454E-5,0.38449
0.82924,?,0.47248,?,0.99825,0.661,0.023836,0.10341,0.0057361,?,?,?,?,0.27099
?,?,0.47622,0.96505,1.0,0.69746,0.025026,0.11398,0.0056632,0.033415,?,2.2942E-4,3.7442E-5,?
?,?,0.51732,?,?,0.6071,0.039781,0.28802,?,?,?,5.0789E-4,?,0.34316
?,1.9126,?,?,0.99298,?,0.03806,?,0.0050219,?,0.0011564,?,1.5463E-5,0.26037
0.78965,?,0.45353,0.94929,1.0,0.63343,0.030371,?,0.008049,?,?,4.5429E-4,?,?
?,1.857,?,0.95012,?,0.60913,0.028443,0.14724,0.0096387,0.060095,?,?,?,?
0.80393,1.8829,0.4698,0.93066,0.99298,0.58011,0.043787,0.34894,?,?,0.0038262,?,1.8914E-5,?
0.85451,2.06,?,?,0.98421,0.60909,?,0.11791,0.0079224,?,0.0020163,5.1981E-4,?,?
?,?,0.27943,0.93462,0.99123,0.4092,0.016089,0.047113,?,0.17131,0.028511,?,0.0015453,1.851
?,1.2066,?,0.93945,0.97895,?,?,0.065765,0.14675,0.19841,0.037876,0.0073471,?,?
?,1.1011,0.20617,0.94995,0.99298,?,0.012818,0.029901,?,0.20537,?,0.0090273,?,?
?,1.2318,0.25226,0.94783,0.99123,?,0.015115,?,?,?,?,?,4.2099E-4,1.3579
0.35141,?,0.24265,0.93638,?,0.47846,?,0.070781,0.1074,?,0.034115,?,?,1.9019
0.4803,1.2022,0.26797,0.94544,0.99825,0.52139,?,?,0.066259,0.14818,?,0.0061942,?,?
?,1.0551,0.25044,?,?,?,?,0.070581,0.055935,0.1303,?,0.0045832,?,1.4111
?,?,?,0.94687,?,?,0.017327,?,?,0.12748,?,0.0051731,2.3865E-4,?
0.33254,1.1208,0.27473,0.93625,?,?,?,0.1083,0.10809,0.16882,0.027709,?,0.0012335,2.4866
0.39606,?,?,0.94064,?,?,0.025244,0.11598,0.051625,?,0.014228,0.003721,3.8216E-4,1.4943
0.41933,1.1928,0.30567,?,0.98947,0.50688,0.020948,0.079866,?,?,0.015404,?,?,1.6497
0.45767,1.1629,?,?,0.99298,?,?,0.074844,?,0.095746,0.0090841,0.002812,?,0.78535
?,9.4912,?,0.84991,?,?,?,1.227,?,0.060688,0.0036695,?,?,0.41928
?,11.006,?,0.86962,0.99123,?,?,0.76404,?,?,?,?,?,?
?,12.009,0.94529,0.67005,0.94386,?,?,7.2062,0.010215,?,?,6.6765E-4,4.5324E-5,0.39905
?,?,?,0.93346,0.98421,0.19638,?,?,?,?,?,0.0019012,?,0.48992
0.997,12.548,0.92397,?,?,?,0.026941,0.1321,0.010116,?,0.0033311,0.0010891,?,?
0.99698,10.913,?,?,0.93684,?,0.15334,?,?,0.055629,?,8.9618E-4,?,0.37415
0.99551,9.6915,?,0.88256,0.93509,0.17567,0.049695,?,?,0.067649,0.0045556,0.0015063,4.4371E-5,0.41054
0.99502,?,0.92789,0.68687,0.86842,?,?,?,?,0.068973,0.0047347,0.001673,?,?
?,9.1366,0.92503,?,?,?,0.17918,?,?,?,0.0019474,?,6.9241E-6,?
0.99593,10.12,?,?,0.90702,0.15053,0.12257,?,0.0082902,?,0.0027313,9.0459E-4,1.5362E-5,0.27303
?,9.1985,?,0.8375,?,?,0.055414,0.55887,0.016168,0.079996,0.0063587,0.0024534,?,0.38686
0.86224,2.0735,0.52269,?,0.99474,0.70529,?,0.018554,0.041404,0.12163,0.014579,?,2.7608E-4,0.9458
0.87024,2.1094,?,0.9836,0.99298,0.60784,?,?,?,0.091391,0.0082832,0.0024385,1.6093E-4,?
?,?,?,?,?,?,0.0057488,0.0060148,0.052681,0.13941,?,?,?,1.0667
0.90305,?,?,?,1.0,0.58743,0.0044044,0.0035306,?,0.077826,?,?,2.1043E-4,0.68561
0.88566,?,?,0.98635,1.0,0.59039,0.0037601,0.0025732,0.039469,0.12459,?,0.0056604,?,?
0.88078,2.147,?,0.98989,1.0,?,?,0.0018226,?,?,?,?,3.2291E-4,?
?,2.2398,?,0.97997,0.99825,0.67974,?,0.015166,?,0.087206,0.0075476,?,?,0.75154
?,?,0.56472,0.98284,?,0.67537,0.012123,0.026749,?,?,?,0.0020893,?,0.60779
0.83188,1.8445,?,0.98691,?,0.75011,0.0049353,?,?,?,?,?,3.005E-4,0.80348
0.85278,1.9935,0.50107,0.98449,0.99825,?,0.0068277,0.0084843,0.015559,?,?,?,6.9367E-5,?
0.78676,1.6815,0.41383,0.97686,0.99825,0.7686,?,?,0.016538,0.076334,0.0057932,?,?,0.43227
0.69887,1.4947,?,0.97906,1.0,?,?,0.0090318,0.067277,?,0.024383,?,?,1.2554
0.60555,1.3891,0.29569,?,?,?,0.010821,0.02131,0.1363,0.20829,0.04158,?,0.0020084,?
?,?,?,0.98477,1.0,?,0.0074486,?,0.064127,0.14621,?,?,6.5287E-4,?
?,?,0.4065,0.97627,1.0,0.75126,0.0098445,?,?,0.09052,?,?,1.2137E-4,0.4391
?,?,?,?,0.99474,0.79449,?,0.0074227,?,0.16552,0.026666,?,7.7178E-4,?
?,?,?,0.97829,?,?,0.0074141,0.010004,0.06789,?,0.019765,?,?,?
?,1.4399,?,0.98318,1.0,0.7847,0.0070802,?,?,?,0.028872,0.008786,0.0010143,?
0.72174,1.5301,0.35707,0.97994,0.99649,0.78622,0.013545,0.03339,0.040677,0.11435,?,0.0038198,3.6093E-4,0.98926
?,1.5145,?,?,1.0,0.81119,?,0.056975,0.081485,0.16841,0.02758,?,8.4762E-4,1.552
0.65119,1.4026,0.30387,0.9799,?,?,?,?,0.10567,0.185,?,?,?,1.9632
?,1.569,0.37089,0.97599,0.99825,0.77145,?,?,?,?,0.035863,0.0086099,0.001837,2.1311
?,10.352,?,0.90652,0.97895,?,?,?,?,?,0.0079387,?,6.9318E-5,?
0.99569,?,?,0.91515,?,?,?,0.10392,?,?,?,?,?,?
?,11.361,0.914,0.91815,?,0.14435,?,?,?,0.085514,0.0072595,0.0028469,4.6487E-5,?
0.99841,16.832,?,0.85531,0.9,0.094537,?,0.23384,?,0.066682,?,0.0017052,?,0.41828
0.99799,15.068,0.93667,0.8807,0.95789,0.12132,?,0.18828,0.011686,?,0.002997,?,?,?
?,10.377,0.90564,?,?,0.17941,0.016647,0.050433,0.0204,?,?,?,1.7021E-4,0.71514
0.99505,10.736,0.90851,?,0.99649,0.18236,0.028571,0.14856,0.017761,0.06961,?,0.0013129,1.3111E-4,?
?,10.421,?,?,?,0.20051,0.0077228,0.010855,0.021258,0.080385,?,0.0019168,9.5565E-5,0.66405
0.9953,?,0.90598,?,0.95789,?,?,?,?,0.065416,?,?,6.4365E-5,0.52178
0.99515,10.007,0.90328,0.91594,?,0.16244,?,0.19975,?,0.070646,?,0.0014641,7.1555E-5,0.59946
0.99871,?,0.94834,?,?,?,?,?,?,?,0.0023072,?,1.2922E-5,0.34029
0.9109,2.5488,0.6106,0.97388,0.99825,0.55818,0.01972,0.070775,0.10132,?,?,?,0.0010974,2.3847
?,2.458,0.5977,0.9861,?,0.61429,?,?,0.08902,0.16706,0.027151,?,9.6593E-4,1.8937
?,2.582,0.62394,0.96837,?,0.55674,?,?,?,0.16213,0.025613,0.0074124,?,1.6951
0.91708,2.6498,0.62919,0.98493,?,?,0.0068053,0.0084289,?,?,0.027693,?,6.4002E-4,?
0.9166,2.6711,0.6333,?,1.0,0.51619,0.017465,?,0.10368,?,0.031721,0.0081985,0.0014211,1.973
?,?,?,0.98407,?,0.60794,0.01743,0.055294,0.10102,?,0.033957,0.0098155,?,1.8275
0.93847,3.0198,0.67312,?,?,0.53234,0.0076393,0.010621,0.07629,0.18017,0.03144,0.011932,?,1.2434
?,?,0.581,?,1.0,0.63833,?,?,0.07304,?,?,?,8.4138E-4,?
?,?,0.63359,0.96002,0.99298,?,?,0.026481,0.10121,0.18433,?,?,?,?
?,2.803,?,0.976,?,?,0.015435,0.04336,?,?,0.032533,0.0091801,0.0013297,?
?,2.8114,0.64707,?,?,0.51186,?,?,0.041345,?,0.017374,0.0070233,?,0.83183
?,1.1025,0.73351,0.72022,0.69474,0.17954,?,1.0532,0.059213,0.15747,0.024197,0.0095408,?,1.2042
0.47124,1.1349,0.81159,?,0.47368,0.093982,?,1.6945,0.098618,0.21062,?,0.016848,5.8101E-4,?
0.3687,1.0456,?,0.74413,0.77368,?,?,1.0289,?,0.17993,?,0.012414,3.469E-4,1.3541
?,1.0558,0.77733,?,0.66316,0.1688,?,1.1768,0.10395,0.1806,?,0.0080165,0.0014315,?
?,1.1866,?,?,?,?,?,0.95524,0.09277,0.18451,0.032923,0.010852,5.9383E-4,?
0.37522,?,0.81725,0.68511,?,0.12523,0.09186,?,0.11488,0.20861,0.041703,0.013344,?,2.0281
?,?,0.75319,?,?,0.13686,?,1.1358,?,0.2183,?,0.012002,?,?
?,1.0329,0.78147,?,0.61579,?,0.089763,1.4664,?,0.20703,?,?,4.5288E-4,?
0.59988,?,0.71532,?,0.47544,0.15747,0.11337,2.3394,0.050389,?,0.018121,?,?,1.1526
?,?,?,0.53598,0.39649,?,?,3.184,0.082007,0.18782,0.034074,0.013487,3.2855E-4,1.5623
