@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,2.6955,0.62998,0.98275,1.0,?,0.0049218,0.0044087,?,?,?,?,?,2.0585
0.91397,2.7289,?,0.96685,0.99298,0.55519,0.022351,?,0.068514,0.1525,?,0.0070313,?,?
0.8762,2.2436,0.56314,0.98425,1.0,?,0.010195,?,0.14482,?,?,0.013423,?,2.4685
?,2.9198,0.65845,?,?,0.52299,?,0.024437,0.064788,0.16842,0.027581,0.01122,?,?
0.86832,2.141,?,?,?,0.69313,0.009048,0.0149,?,?,0.040405,0.011659,?,2.1073
0.93323,?,0.69174,0.95791,?,0.48142,0.022654,?,0.075307,?,?,?,3.9957E-4,?
0.8375,1.9512,0.4905,0.968,?,0.65138,0.016224,?,0.0051195,0.035621,?,?,1.1238E-5,?
?,2.0014,0.50157,0.9557,0.99649,0.67019,?,?,?,0.051082,0.0026026,7.3282E-4,4.0071E-5,?
0.84579,?,0.49931,0.96585,?,?,0.019981,?,?,0.036189,?,3.5119E-4,8.7642E-6,?
?,?,0.3892,?,1.0,0.74844,?,0.11404,0.0083497,0.045391,?,5.4932E-4,2.9454E-5,?
?,1.8903,0.47248,0.96435,0.99825,0.661,?,?,0.0057361,?,?,3.6897E-4,?,?
?,1.9016,?,0.96505,1.0,0.69746,0.025026,?,?,?,0.0011153,2.2942E-4,3.7442E-5,?
0.84501,2.0918,0.51732,0.9451,1.0,?,0.039781,0.28802,?,?,0.0020074,?,2.9215E-5,?
?,?,?,0.94904,0.99298,0.58585,?,0.26364,?,?,?,2.9213E-4,1.5463E-5,0.26037
?,1.8186,0.45353,0.94929,1.0,?,0.030371,0.16787,0.008049,0.04345,0.0018843,4.5429E-4,?,0.36533
0.80728,?,0.46197,0.95012,0.99298,?,0.028443,0.14724,?,0.060095,0.0035984,?,1.6802E-5,0.27688
?,1.8829,0.4698,?,0.99298,?,0.043787,0.34894,?,0.061975,0.0038262,0.0014329,?,?
0.85451,2.06,?,0.968,?,?,?,?,?,0.044948,?,5.1981E-4,?,0.32598
0.50924,1.2166,?,0.93462,0.99123,?,?,?,?,0.17131,0.028511,?,?,?
?,?,0.25595,?,0.97895,?,0.019009,0.065765,?,0.19841,0.037876,?,?,?
0.2458,?,0.20617,0.94995,?,?,0.012818,0.029901,0.14279,0.20537,0.04047,0.0090273,0.0018094,2.579
?,1.2318,?,0.94783,0.99123,0.54965,?,0.041582,0.059148,0.13996,0.019211,0.0057336,4.2099E-4,?
?,1.1428,?,0.93638,?,0.47846,?,0.070781,?,0.18794,?,?,0.0015026,?
?,?,?,?,0.99825,0.52139,0.022778,0.09443,0.066259,?,?,0.0061942,7.3522E-4,1.3669
0.19287,1.0551,0.25044,?,0.99474,0.47284,0.019693,?,?,0.1303,?,0.0045832,?,?
0.49634,1.1832,0.22855,?,?,0.58613,0.017327,?,0.047106,0.12748,?,?,2.3865E-4,1.1489
0.33254,1.1208,0.27473,0.93625,?,?,?,?,0.10809,?,?,?,0.0012335,2.4866
?,1.1647,0.29415,0.94064,0.99298,0.5486,?,0.11598,?,0.12014,0.014228,0.003721,3.8216E-4,1.4943
0.41933,1.1928,0.30567,?,0.98947,0.50688,?,?,0.057408,?,0.015404,0.003903,4.5984E-4,?
?,?,0.24078,?,0.99298,0.63919,0.020279,0.074844,0.028432,0.095746,?,?,?,0.78535
?,?,?,0.84991,0.97368,0.17429,?,1.227,0.012512,?,0.0036695,?,5.216E-5,0.41928
?,?,0.92239,0.86962,0.99123,?,?,0.76404,?,0.057808,0.0033307,?,3.9298E-5,0.3731
?,12.009,0.94529,?,0.94386,?,0.19898,?,0.010215,?,0.0026048,6.6765E-4,?,0.39905
?,9.7351,0.90444,?,?,0.19638,0.020897,?,?,0.075247,0.0056302,?,?,0.48992
?,12.548,?,0.93876,0.96842,0.16105,0.026941,0.1321,?,0.057812,0.0033311,0.0010891,2.9179E-5,0.3101
?,10.913,0.93836,?,0.93684,0.11552,0.15334,4.2796,?,0.055629,?,8.9618E-4,3.6128E-5,0.37415
?,9.6915,0.91233,0.88256,0.93509,?,?,0.44946,?,0.067649,0.0045556,0.0015063,4.4371E-5,0.41054
0.99502,8.991,0.92789,0.68687,?,0.14478,0.18853,?,0.013268,0.068973,0.0047347,0.001673,?,0.37492
0.99583,9.1366,?,?,?,0.15101,?,5.8432,0.0054072,0.044172,0.0019474,?,6.9241E-6,0.1694
0.99593,?,?,?,0.90702,0.15053,0.12257,2.7342,0.0082902,0.052333,0.0027313,9.0459E-4,1.5362E-5,0.27303
0.99422,9.1985,?,?,?,?,?,0.55887,?,0.079996,0.0063587,?,?,?
0.86224,2.0735,?,?,?,0.70529,0.010097,?,?,0.12163,?,0.0048689,?,?
0.87024,2.1094,?,0.9836,?,?,0.0031737,0.0018332,0.026902,?,0.0082832,?,1.6093E-4,0.73904
0.86248,2.0398,0.51338,?,1.0,0.71419,?,0.0060148,?,?,?,0.006376,4.5928E-4,1.0667
?,2.3455,?,?,?,0.58743,?,0.0035306,0.022443,?,0.0060204,0.0015394,?,?
?,?,0.54993,?,1.0,?,?,?,?,?,?,0.0056604,2.0409E-4,0.84271
?,2.147,?,0.98989,?,0.71926,0.0031646,0.0018226,0.044894,0.12906,0.016385,?,?,?
0.88485,?,0.55754,0.97997,0.99825,?,0.0091286,0.015166,0.025658,0.087206,?,0.0021518,1.7873E-4,?
?,?,0.56472,?,1.0,0.67537,?,?,0.022251,0.083617,?,?,?,0.60779
?,1.8445,0.46807,0.98691,1.0,?,?,0.0044331,0.034814,0.10867,0.011672,0.0036787,?,?
0.85278,?,?,0.98449,0.99825,?,?,0.0084843,0.015559,0.070923,0.005005,?,6.9367E-5,?
0.78676,?,0.41383,0.97686,?,?,?,0.033289,0.016538,?,0.0057932,?,7.0661E-5,?
0.69887,1.4947,?,0.97906,1.0,?,0.0070445,0.0090318,0.067277,0.15809,?,0.0079843,6.6857E-4,?
0.60555,?,0.29569,?,?,?,?,0.02131,0.1363,0.20829,?,?,?,?
?,?,?,0.98477,?,0.76317,?,?,0.064127,0.14621,?,?,6.5287E-4,?
0.75535,1.6662,?,?,?,0.75126,?,0.017638,0.020477,?,0.0081274,0.0031335,1.2137E-4,0.4391
0.69398,1.4542,0.32457,?,0.99474,?,0.0063863,0.0074227,0.079016,0.16552,0.026666,?,7.7178E-4,1.5438
?,1.8698,0.47287,0.97829,?,0.65353,0.0074141,?,?,0.142,?,0.004991,?,?
?,1.4399,?,?,?,?,0.0070802,?,0.083675,?,?,?,?,?
0.72174,?,0.35707,?,0.99649,?,?,?,0.040677,0.11435,?,0.0038198,3.6093E-4,0.98926
0.73067,1.5145,0.34921,0.98686,?,0.81119,?,?,?,0.16841,0.02758,?,8.4762E-4,1.552
0.65119,1.4026,0.30387,0.9799,?,?,0.0082573,0.012409,?,?,0.033093,0.0087245,0.0013911,?
0.71999,1.569,0.37089,?,?,?,?,?,0.11997,0.19286,0.035863,?,0.001837,2.1311
0.99571,?,0.90609,?,0.97895,0.16732,0.025787,0.12103,?,0.089455,0.0079387,?,?,0.73774
?,?,0.90578,0.91515,0.9807,0.17113,0.023896,?,0.020381,0.082596,?,?,5.0484E-5,0.67264
0.9967,11.361,0.914,?,?,0.14435,?,0.072629,0.020667,?,0.0072595,?,4.6487E-5,0.67925
?,16.832,0.94116,0.85531,?,0.094537,0.035845,?,0.012341,0.066682,0.0044268,0.0017052,?,0.41828
0.99799,15.068,0.93667,0.8807,0.95789,?,?,0.18828,?,?,?,?,?,0.50576
?,10.377,0.90564,?,?,?,?,0.050433,?,0.071662,?,?,1.7021E-4,0.71514
0.99505,?,0.90851,0.92586,?,0.18236,0.028571,?,0.017761,?,0.0048222,0.0013129,?,0.59218
0.99518,10.421,0.90385,0.96551,0.98947,0.20051,?,?,0.021258,?,0.0064203,?,9.5565E-5,0.66405
0.9953,10.63,0.90598,0.88866,0.95789,?,0.025636,?,?,?,?,0.0012831,6.4365E-5,0.52178
?,10.007,?,0.91594,?,0.16244,?,?,0.017258,?,0.004966,0.0014641,?,?
?,19.038,0.94834,0.851,0.90702,0.086183,?,?,?,0.048089,0.0023072,7.5332E-4,1.2922E-5,0.34029
0.9109,?,0.6106,?,?,?,?,0.070775,0.10132,?,0.028158,0.0074614,0.0010974,2.3847
?,2.458,?,?,1.0,0.61429,0.0067013,0.0081731,0.08902,?,0.027151,?,9.6593E-4,1.8937
0.90755,2.582,0.62394,0.96837,?,0.55674,?,0.18305,?,?,0.025613,?,6.9878E-4,1.6951
?,?,0.62919,0.98493,?,0.57926,0.0068053,0.0084289,0.082187,0.16877,0.027693,0.0085027,6.4002E-4,1.7157
0.9166,?,?,?,1.0,0.51619,0.017465,?,0.10368,0.181,0.031721,0.0081985,0.0014211,?
0.8942,?,0.59323,?,?,0.60794,?,?,?,0.18748,0.033957,?,?,1.8275
0.93847,?,0.67312,0.98733,?,0.53234,0.0076393,?,0.07629,0.18017,?,?,?,?
0.89518,2.3875,0.581,0.98796,1.0,0.63833,0.0077926,?,0.07304,0.1591,0.024688,0.0073807,8.4138E-4,1.408
?,2.6504,?,0.96002,0.99298,?,0.012062,0.026481,0.10121,0.18433,?,0.0089657,?,1.7979
?,2.803,0.65133,0.976,1.0,?,0.015435,?,?,0.18338,0.032533,0.0091801,?,?
?,?,?,?,0.95614,?,?,0.36915,0.041345,?,?,0.0070233,?,0.83183
?,1.1025,0.73351,?,?,0.17954,0.076072,1.0532,?,?,?,0.0095408,2.4731E-4,1.2042
?,1.1349,?,0.65915,0.47368,0.093982,0.096492,1.6945,0.098618,?,0.042478,0.016848,?,?
?,1.0456,0.77124,?,?,0.22278,?,1.0289,0.074488,0.17993,?,0.012414,3.469E-4,1.3541
0.14986,1.0558,0.77733,?,0.66316,?,?,1.1768,0.10395,0.1806,?,?,?,?
?,1.1866,?,?,?,?,?,0.95524,?,0.18451,0.032923,0.010852,5.9383E-4,?
0.37522,?,0.81725,0.68511,0.58772,0.12523,0.09186,1.5358,?,?,0.041703,0.013344,8.2033E-4,2.0281
?,1.0849,0.75319,0.72152,0.71404,?,0.078996,1.1358,0.14122,?,?,0.012002,?,2.4059
0.35344,?,?,0.70737,?,0.13503,0.089763,?,0.097663,?,?,0.016123,4.5288E-4,1.6935
?,1.1427,0.71532,?,?,0.15747,0.11337,2.3394,0.050389,?,0.018121,?,?,?
0.47195,1.0901,0.85409,?,0.39649,?,0.13227,3.184,0.082007,?,0.034074,?,3.2855E-4,1.5623
