@relation dataset

@attribute x real
@attribute y real
@attribute month {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}
@attribute day {0, 1, 2, 3, 4, 5, 6}
@attribute ffmc real
@attribute dmc real
@attribute dc real
@attribute isi real
@attribute temp real
@attribute rh real
@attribute wind real
@attribute rain real
@attribute area real


@data
8.0,?,?,?,?,91.3,738.1,7.2,20.7,?,2.7,0.0,?
?,3.0,?,3,91.0,?,825.1,?,?,?,?,?,?
2.0,?,?,?,93.4,15.0,?,?,15.2,19.0,7.6,?,?
?,5.0,?,?,84.1,4.6,46.7,?,?,?,?,?,0.0
?,?,3,3,?,9.0,56.9,?,10.1,?,?,?,?
4.0,?,11,3,?,?,?,?,20.4,?,?,0.0,?
5.0,?,1,?,?,?,?,7.6,?,?,?,0.0,3.63
?,?,?,?,?,?,?,?,?,32.0,?,0.0,?
?,?,?,6,93.3,?,?,14.0,?,34.0,4.5,?,?
9.0,5.0,6,?,93.3,49.5,297.7,?,28.0,34.0,4.5,0.0,8.16
3.0,?,11,?,91.1,88.2,?,?,22.8,46.0,4.0,0.0,?
?,9.0,?,?,94.8,227.0,706.7,?,25.0,?,?,?,0.0
?,6.0,?,?,90.7,?,?,?,?,?,?,0.0,0.0
?,?,?,?,87.9,?,725.1,3.7,21.8,?,?,0.0,6.04
?,2.0,1,?,94.6,212.1,680.9,?,?,27.0,?,0.0,?
6.0,?,?,2,87.1,291.3,?,4.0,?,67.0,?,0.0,?
?,?,?,2,84.7,?,55.0,2.9,14.2,?,4.0,0.0,?
4.0,3.0,11,?,?,?,855.3,?,19.9,44.0,?,0.0,?
?,4.0,?,5,?,?,?,12.1,?,?,?,?,0.0
?,?,3,0,?,?,52.8,?,14.7,?,2.7,?,?
7.0,4.0,?,0,?,3.2,?,?,8.2,?,?,?,4.62
?,?,?,1,92.3,92.1,442.1,?,?,?,?,?,?
?,?,?,2,?,?,?,?,?,33.0,?,0.0,?
5.0,?,?,3,?,?,?,?,24.1,?,?,?,?
8.0,?,?,?,94.8,?,?,?,27.5,?,4.9,?,?
6.0,?,?,?,92.7,164.1,?,?,?,?,3.1,0.0,?
6.0,?,7,6,?,?,28.3,9.9,13.8,24.0,5.8,?,?
?,?,?,?,?,?,?,8.1,?,?,?,?,?
?,?,?,3,?,?,?,7.6,24.8,?,?,?,?
8.0,?,1,?,?,191.4,635.9,?,?,?,?,?,?
?,?,?,6,95.2,?,?,?,?,?,?,?,?
?,?,5,3,?,?,795.9,5.2,29.3,27.0,?,0.0,?
?,?,?,?,91.2,?,?,8.4,?,48.0,?,?,0.72
?,?,?,?,?,?,715.1,8.4,?,?,?,?,?
2.0,?,?,?,?,?,?,?,20.4,?,?,?,?
8.0,6.0,?,?,91.6,248.4,753.8,?,20.4,56.0,2.2,0.0,?
?,?,1,1,92.1,?,?,?,27.9,?,2.2,?,?
?,3.0,1,?,94.8,?,698.6,?,26.2,?,?,?,0.0
3.0,?,?,?,?,181.3,?,?,?,44.0,?,?,?
?,4.0,?,?,?,?,849.3,?,?,?,3.6,?,?
?,?,?,?,?,?,605.3,?,23.3,40.0,?,?,6.36
?,?,?,4,?,?,698.6,13.9,?,?,?,?,?
2.0,?,1,?,93.6,?,723.1,?,?,66.0,?,?,15.34
1.0,4.0,1,0,?,269.8,?,?,22.2,?,?,0.0,0.0
?,?,5,?,90.8,?,?,5.6,?,?,?,0.0,?
8.0,6.0,?,1,?,?,?,?,?,35.0,?,0.0,?
?,6.0,1,2,?,?,?,9.7,?,?,2.7,?,?
2.0,?,?,2,?,231.1,?,?,?,?,4.0,0.0,6.43
?,3.0,?,0,91.1,?,738.1,7.2,19.1,46.0,?,?,0.33
?,4.0,?,0,?,?,855.3,?,16.2,?,?,?,?
8.0,?,?,?,92.1,?,?,?,25.5,29.0,1.8,?,1.23
6.0,5.0,?,?,87.9,24.9,?,?,10.9,64.0,3.1,?,3.35
?,2.0,?,0,90.7,?,368.3,16.8,14.8,78.0,8.0,?,?
2.0,5.0,?,0,90.3,?,855.3,7.4,?,58.0,?,?,?
5.0,5.0,?,3,94.0,?,?,10.7,17.3,?,?,?,0.0
6.0,?,?,?,?,203.2,664.5,?,?,70.0,?,0.0,0.0
?,?,?,?,?,17.3,?,9.9,?,?,?,0.0,?
7.0,4.0,?,?,?,?,?,10.1,10.5,77.0,?,?,?
?,?,?,3,?,?,?,7.6,?,61.0,?,?,0.0
4.0,5.0,1,?,?,?,?,?,?,?,5.4,0.0,?
1.0,4.0,1,?,?,?,649.9,?,?,88.0,4.9,?,?
7.0,?,1,1,91.5,?,730.6,?,17.7,?,4.0,?,0.0
?,5.0,?,?,89.4,266.2,?,?,?,?,3.1,0.0,0.0
3.0,4.0,1,?,?,?,?,6.3,?,?,?,?,0.0
3.0,?,?,?,94.6,160.0,?,16.7,?,?,2.7,?,?
?,?,1,4,?,?,?,?,?,59.0,?,?,0.0
?,?,1,?,91.7,191.4,?,?,19.9,?,?,?,?
8.0,?,?,2,?,?,?,?,?,?,?,0.0,3.32
7.0,?,?,2,?,?,?,?,15.5,?,?,?,1.94
2.0,5.0,1,?,?,231.1,715.1,?,?,?,4.9,?,?
?,?,1,2,?,?,715.1,?,?,?,4.9,?,?
?,4.0,11,?,91.0,276.3,?,?,?,?,7.6,0.0,?
?,5.0,?,5,?,?,16.2,1.9,?,?,?,?,?
?,4.0,?,5,75.1,?,16.2,1.9,?,?,5.4,?,2.14
2.0,?,?,2,?,3.6,?,?,?,59.0,0.9,?,?
?,?,?,?,?,15.1,?,?,?,?,?,0.0,?
3.0,?,7,6,?,?,41.1,7.3,11.2,?,5.4,0.0,?
6.0,5.0,7,?,?,20.6,?,?,?,?,?,0.0,6.61
?,3.0,?,3,?,?,?,12.3,?,?,9.4,?,?
5.0,?,?,3,?,?,25.6,?,?,?,?,?,?
4.0,?,?,?,?,?,73.7,?,?,?,4.0,0.0,38.48
8.0,?,?,?,88.2,96.2,?,4.7,?,?,4.0,0.0,1.94
?,?,6,?,90.5,?,?,9.4,?,50.0,?,?,?
?,3.0,?,4,93.0,103.8,?,?,26.4,?,2.7,?,?
2.0,?,?,4,?,121.7,?,?,22.7,40.0,?,0.0,3.19
4.0,?,5,4,?,85.3,395.0,9.9,?,?,?,0.0,?
4.0,?,5,3,93.7,101.3,?,?,26.1,?,4.0,?,?
7.0,?,?,?,?,?,423.4,14.7,18.2,?,?,?,?
?,?,5,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,114.4,?,?,?,?,?,?,2.75
?,?,5,?,?,?,?,?,?,22.0,4.9,?,0.0
3.0,?,1,3,?,?,?,?,23.4,40.0,?,?,1.29
?,6.0,?,?,?,130.3,?,?,?,27.0,?,0.0,0.0
2.0,?,?,3,94.9,?,?,14.1,?,25.0,4.0,?,?
2.0,4.0,1,?,95.0,?,?,?,?,?,?,0.0,?
?,?,?,5,95.1,?,?,17.7,?,43.0,?,0.0,2.0
?,?,?,5,?,141.3,605.8,17.7,?,?,?,?,16.4
?,4.0,1,?,?,141.3,?,17.7,19.4,71.0,?,?,?
4.0,?,?,6,?,141.3,?,?,?,?,?,?,?
?,4.0,?,?,?,?,?,?,28.7,33.0,?,0.0,0.0
?,?,?,4,95.8,152.0,624.1,?,?,?,4.5,0.0,0.0
?,?,?,0,95.9,?,633.6,?,?,27.0,?,?,?
?,3.0,1,0,?,?,?,?,?,?,?,?,43.32
?,?,?,2,96.0,?,643.0,14.0,?,?,?,0.0,8.59
6.0,6.0,1,?,?,?,661.8,16.8,?,?,?,?,0.0
?,5.0,1,?,?,?,661.8,?,?,26.0,3.1,0.0,?
?,?,?,?,96.1,181.1,671.2,?,?,27.0,?,0.0,?
6.0,?,?,?,96.1,181.1,?,14.3,?,?,2.7,?,?
?,5.0,?,5,?,?,?,?,?,?,4.9,?,?
?,?,1,5,96.1,?,?,14.3,?,?,4.9,?,?
7.0,5.0,?,5,?,?,?,?,?,?,?,?,?
4.0,?,1,?,?,?,?,14.3,20.7,69.0,?,?,?
?,?,?,?,?,?,689.1,20.0,29.2,?,4.9,?,1.95
4.0,?,?,6,94.5,139.4,?,?,?,29.0,?,?,49.59
?,?,1,?,?,163.2,?,10.1,?,?,?,?,5.8
?,?,?,?,?,?,?,7.1,?,?,8.5,?,?
?,4.0,1,?,91.0,?,?,7.1,25.9,?,?,0.0,?
?,2.0,1,0,91.0,?,?,?,?,41.0,?,?,?
5.0,?,1,0,91.0,?,?,?,21.1,?,?,?,?
?,?,1,0,91.0,?,?,?,?,62.0,?,?,?
?,?,1,?,?,56.7,665.6,?,27.8,?,2.7,?,?
?,?,?,3,?,56.7,?,1.9,?,?,2.7,0.0,?
2.0,4.0,1,?,?,?,?,?,21.9,?,?,0.0,?
?,?,?,3,81.6,56.7,?,?,21.2,?,?,?,11.16
?,?,1,2,?,?,?,?,25.6,?,4.0,?,?
?,3.0,?,?,79.5,3.0,?,?,11.8,?,?,0.0,0.0
