@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real
@attribute attr_71 real
@attribute attr_72 real
@attribute attr_73 real
@attribute attr_74 real
@attribute attr_75 real
@attribute attr_76 real
@attribute attr_77 real
@attribute attr_78 real
@attribute attr_79 real
@attribute attr_80 real
@attribute attr_81 real
@attribute attr_82 real
@attribute attr_83 real
@attribute attr_84 real
@attribute attr_85 real
@attribute attr_86 real
@attribute attr_87 real
@attribute attr_88 real
@attribute attr_89 real
@attribute attr_90 real
@attribute attr_91 real
@attribute attr_92 real
@attribute attr_93 real
@attribute attr_94 real
@attribute attr_95 real
@attribute attr_96 real
@attribute attr_97 real
@attribute attr_98 real
@attribute attr_99 real
@attribute attr_100 real
@attribute attr_101 real
@attribute attr_102 real
@attribute attr_103 real
@attribute attr_104 real
@attribute attr_105 real


@data
2.0,?,300.0,351.0,?,755.51,6.0,?,7045.0,160.0,141.34,4.72,1341072.8,?,?,98.33,17361.2,?,2451.2,2526.4,9254.28,?,?,138.8,9291.0,12393.0,?,5606.0,149.1,134.8,4.09,1284199.4,6622.5,?,432.4,73143.5,?,?,2244.1,?,?,?,?,?,48260.0,1734973.5,?,143.4,131.56,?,1137397.7,8758.2,?,?,54857.63,14.0,?,?,?,?,?,134.46,10078.4,36195.0,?,3629.0,?,?,3.45,1059966.2,?,117.4,216.2,36571.75,14.0,?,2025.0,?,9208.0,123.37,?,?,24130.0,1660444.0,3882.0,130.5,117.05,2.45,?,?,112.8,?,18285.88,14.0,1763.9,?,9153.66,?,120.24,121.94,?,?,1673301.4,3800.0,600.0
2.0,820.0,250.0,?,?,928.27,7.0,2400.0,3052.0,?,108.42,2.75,921019.4,4602.1,110.3,299.4,43446.8,?,1821.6,?,?,?,116.56,?,?,?,1391757.1,2918.0,120.2,?,?,?,5136.1,109.6,224.55,32585.1,15.0,?,1817.6,?,?,112.15,115.7,10304.2,35322.0,1181856.2,2264.0,116.3,?,?,?,?,109.1,?,?,15.0,1534.6,1795.3,?,?,?,?,10411.45,?,1167697.4,?,?,?,2.5,704586.3,6622.6,?,?,10861.7,?,?,1932.5,8920.04,?,?,?,12423.86,11774.0,?,3152.0,?,?,?,685697.5,3526.1,?,208.8,17584.3,?,1408.4,1473.5,8842.18,8864.0,105.52,105.32,?,45966.0,1188995.8,?,580.0
2.0,?,260.0,?,?,639.5,?,?,2641.34,13.1,13.09,?,?,?,?,?,463.2,12.0,170.3,217.2,?,1759.0,?,?,354.55,25307.25,155181.7,2611.13,?,11.56,1.5,41015.52,?,?,34.05,308.8,?,?,232.9,1591.75,?,?,10.41,?,16871.5,?,?,?,10.03,?,?,287.2,13.6,?,154.4,12.0,183.6,211.1,1612.95,1649.0,11.62,?,392.96,?,?,?,11.6,8.5,1.99,35859.4,322.5,12.67,56.6,610.4,?,165.1,208.6,1504.36,?,?,?,435.1,?,?,2649.0,?,6.97,?,?,388.9,?,?,?,12.0,167.9,209.6,1450.47,?,10.17,9.35,?,?,123618.0,200.0,40.0
?,1160.0,300.0,429.2,370.0,474.91,5.0,2400.0,4242.0,245.1,225.0,?,?,18690.9,?,?,?,?,?,?,9403.58,9489.1,?,189.5,11763.0,?,2303248.1,6458.0,?,198.55,6.73,1622664.0,15001.6,?,?,16471.38,?,2871.3,?,?,?,171.13,?,?,12732.0,2435004.3,6790.0,?,162.84,6.46,1640293.0,?,229.3,?,?,?,2738.8,?,9248.4,9380.0,158.63,169.5,10082.0,?,?,6370.0,190.3,?,?,?,12930.0,210.7,294.98,52083.6,11.0,2595.2,3000.0,?,?,148.76,?,9700.0,?,?,?,177.6,?,6.88,?,?,188.9,196.65,?,11.0,2284.4,?,?,9347.0,?,?,10149.0,24786.0,1681849.3,2600.0,480.0
?,?,?,185.6,160.0,697.66,7.0,?,3255.0,69.4,?,2.84,417524.0,5146.3,?,372.0,15748.8,14.0,1005.0,1270.5,?,?,79.65,?,?,?,?,3713.0,66.2,73.13,?,?,5131.4,?,279.0,11811.6,14.0,?,?,?,?,75.42,?,5096.97,32782.5,?,6796.0,62.6,?,3.72,365186.2,?,74.3,186.0,?,?,?,909.2,?,8004.0,?,69.26,4756.68,21855.0,669640.3,?,?,?,?,339325.9,?,70.2,93.0,3937.2,?,831.8,?,7924.48,7994.0,71.56,?,4294.06,?,?,6713.0,56.2,61.52,6.11,320957.3,?,64.5,?,?,?,797.3,809.8,?,8003.0,67.81,?,?,42587.0,628132.9,?,230.0
?,2820.0,?,?,110.0,?,6.0,1300.0,6796.0,62.6,70.75,3.72,?,4730.8,74.3,?,7874.4,14.0,886.4,?,?,?,?,69.26,4756.68,21855.0,?,6713.0,59.1,?,5.65,?,3878.4,70.2,93.0,?,14.0,?,?,?,?,71.56,?,4294.06,10927.5,648845.6,6713.0,56.2,?,?,320957.3,3485.8,64.5,239.5,12456.6,15.0,797.3,809.8,1755.0,8003.0,?,63.25,3758.77,42587.0,?,?,55.5,60.78,?,?,3663.5,61.5,179.63,?,15.0,?,861.8,?,?,?,60.53,?,?,610502.7,6788.0,54.2,59.4,5.41,280451.7,3755.8,58.1,?,?,?,?,?,1755.0,8001.0,?,58.55,3347.72,21293.5,589389.6,1700.0,170.0
2.0,760.0,200.0,?,140.0,616.47,?,?,3713.0,?,73.13,3.06,382101.5,?,76.9,?,?,14.0,907.1,?,?,?,75.42,73.66,5096.97,32782.5,?,?,62.6,?,?,365186.2,?,?,?,7874.4,14.0,886.4,?,7930.66,?,?,?,4756.68,?,?,6713.0,59.1,65.61,?,339325.9,3878.4,?,93.0,3937.2,?,?,?,7924.48,?,?,65.65,4294.06,10927.5,648845.6,6713.0,?,61.52,6.11,320957.3,3485.8,?,239.5,12456.6,15.0,797.3,809.8,?,?,?,63.25,?,?,628132.9,?,?,60.78,3.94,?,3663.5,61.5,?,9342.45,?,?,861.8,?,?,65.0,?,?,31940.25,?,?,?
?,?,690.0,?,340.0,853.01,?,?,3052.0,124.4,108.42,2.75,921019.4,4602.1,?,?,43446.8,?,1821.6,?,?,9131.0,?,?,9459.4,?,1391757.1,?,120.2,107.2,2.29,832123.7,5136.1,109.6,224.55,32585.1,15.0,1757.7,?,?,?,112.15,115.7,?,35322.0,?,?,?,?,?,784948.5,4858.1,109.1,149.7,21723.4,15.0,1534.6,1795.3,9000.91,9022.0,109.02,?,10411.45,?,?,?,?,104.33,?,704586.3,6622.6,107.5,?,10861.7,15.0,1836.6,1932.5,8920.04,?,?,108.51,?,11774.0,1181572.6,3152.0,106.0,?,?,685697.5,3526.1,?,208.8,17584.3,15.0,1408.4,?,?,8864.0,105.52,?,12113.01,45966.0,1188995.8,?,?
2.0,?,850.0,1551.2,?,?,?,1200.0,?,?,?,?,526596.4,?,94.1,334.8,?,15.0,1143.8,1316.3,?,?,90.95,?,11379.37,44835.0,?,?,81.9,81.05,2.44,486347.8,3157.3,90.4,251.1,10866.45,15.0,1082.5,1176.5,8343.6,8382.0,87.27,85.56,?,?,?,2247.0,?,79.93,?,463829.0,?,88.2,?,?,15.0,1032.5,1203.3,8271.46,8325.0,?,?,8993.0,22417.5,?,?,72.9,78.63,?,427087.7,?,85.9,?,?,?,1014.9,1104.7,8148.33,8186.0,?,80.05,6703.06,11208.75,?,3255.0,?,?,2.84,417524.0,5146.3,81.7,?,15748.8,14.0,1005.0,?,8002.21,?,79.65,?,?,43710.0,?,1600.0,?
?,1540.0,400.0,154.0,?,?,5.0,700.0,2628.0,?,?,?,143737.7,1284.5,?,142.9,3244.55,15.0,?,?,?,5827.0,?,34.76,1527.55,19533.0,409677.9,?,38.0,?,0.92,?,1191.1,?,71.45,?,?,?,680.5,?,?,?,?,1601.79,9766.5,?,2693.0,36.2,?,1.55,134312.5,?,31.43,?,?,15.0,?,?,?,4930.0,?,32.04,1653.06,37933.0,?,2790.0,35.7,?,1.28,124042.2,1083.9,?,131.78,2996.03,15.0,?,?,?,?,36.4,30.32,?,28449.75,377633.3,4638.0,34.6,?,?,?,1861.2,?,87.85,?,?,?,667.8,?,?,?,?,1645.98,?,390388.5,?,110.0
2.0,4230.0,820.0,?,?,780.14,?,?,1892.0,17.4,?,2.46,61843.9,504.5,?,107.3,?,15.0,210.1,345.3,?,?,?,?,?,34738.0,?,?,16.8,?,1.51,?,494.6,?,?,741.98,15.0,222.7,288.6,?,?,17.23,13.37,562.83,?,?,?,15.5,?,1.67,52148.6,?,18.3,53.65,494.65,?,202.8,260.4,?,?,?,?,450.34,17369.0,?,1818.0,14.3,16.16,?,?,356.0,17.36,26.83,?,15.0,184.7,?,1750.0,2602.0,?,12.01,?,?,?,?,13.6,14.63,?,?,427.3,16.42,68.1,617.6,12.0,207.6,255.4,?,2224.0,13.77,?,403.5,33743.0,?,?,?
2.0,1540.0,?,215.6,?,698.95,2.0,820.0,6713.0,59.1,65.61,5.65,339325.9,3878.4,?,93.0,?,?,831.8,?,?,7994.0,71.56,?,?,10927.5,?,6713.0,?,61.52,?,320957.3,3485.8,64.5,239.5,12456.6,?,?,?,1755.0,8003.0,?,?,?,42587.0,628132.9,4986.0,?,60.78,?,297210.1,?,?,179.63,9342.45,?,757.8,?,1755.0,8018.0,?,60.53,3538.71,?,?,?,54.2,59.4,5.41,?,3755.8,58.1,119.75,6228.3,?,795.0,?,1755.0,?,63.69,58.55,?,21293.5,589389.6,5728.0,?,?,?,?,2931.4,54.2,?,3114.15,15.0,?,815.5,?,8013.0,?,56.45,?,10646.75,?,?,160.0
?,?,1110.0,86.6,20.0,?,?,?,?,16.8,19.22,?,?,?,19.23,80.48,?,?,222.7,?,?,2687.0,17.23,?,?,26053.5,?,2197.0,15.5,?,1.67,?,?,18.3,?,?,?,?,260.4,?,2455.0,?,12.54,450.34,?,?,1818.0,?,16.16,1.34,47344.8,356.0,?,?,247.33,15.0,?,?,?,2602.0,?,12.01,?,?,?,?,?,?,1.39,?,?,?,68.1,?,12.0,207.6,?,1750.0,2224.0,?,11.66,403.5,?,217000.1,2641.34,13.1,13.09,1.11,?,?,15.48,?,?,?,?,217.2,1657.66,1759.0,?,11.03,354.55,25307.25,?,220.0,30.0
?,2710.0,600.0,867.2,320.0,?,6.0,2300.0,4079.0,?,131.56,?,1137397.7,8758.2,?,324.3,?,14.0,2014.5,2143.3,9216.19,9244.0,?,?,?,?,?,3629.0,?,?,3.45,1059966.2,?,?,216.2,?,14.0,?,2025.0,9185.48,9208.0,123.37,127.33,?,24130.0,?,?,?,117.05,?,?,?,?,108.1,?,14.0,?,?,9153.66,9168.0,120.24,?,9576.9,12065.0,1673301.4,?,124.4,?,2.75,?,4602.1,110.3,299.4,43446.8,?,?,?,9114.22,9131.0,116.56,119.13,9459.4,47096.0,1391757.1,2918.0,?,107.2,?,?,?,?,224.55,32585.1,15.0,?,?,9063.61,9078.0,?,115.7,?,35322.0,?,3100.0,?
?,1350.0,350.0,?,?,576.74,5.0,1700.0,?,?,104.33,2.5,?,6622.6,107.5,?,?,15.0,?,?,8920.04,?,110.51,108.51,12423.86,11774.0,1181572.6,3152.0,?,103.03,?,685697.5,3526.1,?,208.8,?,?,?,?,8842.18,?,?,105.32,?,?,1188995.8,?,?,?,?,?,?,?,?,?,15.0,?,1584.3,?,?,101.0,101.89,13571.8,34474.5,1067772.0,3561.0,98.2,98.64,2.76,602224.7,3819.0,97.2,?,?,15.0,1298.8,1389.6,?,8735.0,98.12,98.45,13596.37,?,?,3157.0,92.8,96.49,3.05,552124.4,3896.7,?,?,4396.08,15.0,1294.2,?,8555.54,?,95.35,94.34,12063.5,?,954628.6,?,?
?,1260.0,?,189.0,?,875.96,5.0,?,?,54.2,59.4,5.41,280451.7,3755.8,?,119.75,?,?,795.0,818.5,1755.0,8001.0,?,58.55,3347.72,?,589389.6,5728.0,52.4,?,?,?,2931.4,?,59.88,3114.15,?,746.8,?,1755.0,8013.0,62.78,56.45,3387.72,10646.75,606524.2,7196.0,51.3,56.13,5.97,249110.7,2562.3,52.8,?,10445.6,?,733.8,815.5,1755.0,?,60.74,?,?,?,?,?,50.9,57.62,?,225500.9,?,?,162.75,?,15.0,742.7,812.7,1755.0,?,?,51.86,?,?,?,?,49.1,?,3.53,212073.3,2103.5,?,108.5,5222.8,15.0,?,?,1755.0,8231.0,56.99,?,?,20703.5,?,?,?
2.0,1710.0,440.0,?,?,?,?,630.0,?,38.0,?,0.92,?,1191.1,33.7,?,?,15.0,574.6,680.5,1755.0,?,41.03,33.37,?,9766.5,403875.0,?,?,?,1.55,134312.5,?,31.43,?,?,15.0,589.5,?,1755.0,?,38.7,32.04,?,37933.0,?,2790.0,?,?,1.28,124042.2,1083.9,30.49,?,2996.03,15.0,544.0,652.8,1755.0,4718.0,36.4,30.32,1625.98,?,?,4638.0,34.6,37.16,2.28,?,1861.2,29.55,87.85,1997.35,?,481.1,?,?,4730.0,35.67,28.87,?,?,?,3840.0,?,36.56,?,?,?,?,43.93,998.68,?,?,582.9,1755.0,4758.0,?,27.13,?,?,?,780.0,?
2.0,?,190.0,?,?,?,6.0,?,2859.0,111.4,104.33,?,704586.3,?,?,74.85,?,?,1836.6,?,8920.04,?,110.51,?,12423.86,?,?,3152.0,106.0,?,3.15,685697.5,3526.1,105.5,208.8,?,15.0,1408.4,1473.5,8842.18,8864.0,105.52,?,12113.01,45966.0,1188995.8,2700.0,103.0,?,2.65,?,4386.9,?,?,13188.23,?,1424.1,1584.3,?,?,?,101.89,13571.8,34474.5,1067772.0,?,98.2,?,?,?,?,?,?,?,?,?,1389.6,?,8735.0,98.12,98.45,?,22983.0,?,?,?,96.49,3.05,552124.4,?,96.9,52.2,4396.08,?,1294.2,?,8555.54,?,?,94.34,?,11491.5,?,?,?
2.0,?,120.0,58.5,130.0,?,?,?,2964.0,45.6,51.63,2.67,183726.0,?,?,193.65,?,?,?,?,?,?,?,?,?,30175.5,?,?,44.5,?,2.48,176542.9,?,35.0,129.1,?,15.0,?,?,?,9048.0,?,?,1766.35,?,566492.3,2272.0,?,?,1.72,?,1179.5,34.7,?,2363.18,?,641.5,652.2,1755.0,8315.0,49.92,?,1718.9,10058.5,540680.6,1627.0,41.0,41.25,?,?,?,34.4,?,6489.1,15.0,?,608.2,1755.0,7773.0,?,38.34,1537.96,39066.0,524764.8,1580.0,?,40.84,1.15,150266.8,1149.5,?,214.35,?,?,573.7265312999999,680.29,1755.0,6714.0,?,36.45,?,29299.5,?,?,160.0
?,?,160.0,183.0,300.0,?,?,?,4079.0,?,131.56,?,?,?,?,324.3,54857.63,14.0,?,?,9216.19,?,129.24,134.46,10078.4,?,1654038.4,3629.0,137.4,125.83,3.45,?,6232.8,117.4,216.2,36571.75,14.0,?,?,?,9208.0,123.37,127.33,9501.3,?,1660444.0,3882.0,130.5,117.05,?,961139.2,4586.1,?,?,18285.88,?,?,1837.4,?,9168.0,?,121.94,9576.9,?,?,3052.0,?,108.42,?,921019.4,?,110.3,299.4,43446.8,15.0,1821.6,?,?,9131.0,116.56,119.13,9459.4,47096.0,?,2918.0,?,?,2.29,?,5136.1,?,224.55,32585.1,15.0,?,?,9063.61,9078.0,112.15,?,10304.2,35322.0,1181856.2,3600.0,460.0
?,3160.0,700.0,537.2,?,694.97,6.0,?,?,?,79.93,2.04,463829.0,4107.4,88.2,167.4,?,15.0,1032.5,1203.3,8271.46,?,?,?,8993.0,22417.5,?,2217.0,?,78.63,1.81,427087.7,4521.3,?,?,3622.15,?,?,1104.7,?,?,?,?,6703.06,11208.75,817526.9,3255.0,?,?,2.84,?,5146.3,?,372.0,15748.8,?,1005.0,1270.5,8002.21,8058.0,?,?,?,43710.0,?,?,66.2,73.13,?,?,5131.4,76.9,279.0,11811.6,?,907.1,?,?,8020.0,?,73.66,?,?,692600.0,?,62.6,?,?,365186.2,?,?,186.0,?,?,886.4,909.2,?,?,?,69.26,?,21855.0,669640.3,1400.0,300.0
2.0,370.0,?,40.7,110.0,?,5.0,1200.0,6713.0,56.2,61.52,?,320957.3,3485.8,64.5,239.5,12456.6,?,?,?,?,8003.0,?,?,?,?,628132.9,?,?,?,3.94,?,3663.5,61.5,179.63,9342.45,?,757.8,?,?,8018.0,65.0,60.53,?,31940.25,?,6788.0,54.2,59.4,5.41,280451.7,3755.8,58.1,119.75,6228.3,15.0,?,818.5,1755.0,8001.0,63.69,?,?,?,?,5728.0,?,57.65,?,262789.0,?,?,59.88,?,?,746.8,815.5,1755.0,8013.0,62.78,?,3387.72,10646.75,?,7196.0,51.3,56.13,?,249110.7,2562.3,52.8,?,10445.6,15.0,733.8,815.5,1755.0,8002.0,?,?,?,41407.0,601988.1,?,?
2.0,690.0,160.0,89.7,130.0,770.35,?,990.0,?,51.3,56.13,?,?,?,?,?,10445.6,?,?,?,1755.0,8002.0,?,54.26,2978.26,41407.0,?,5275.0,?,?,4.3,?,?,50.3,?,7834.2,15.0,?,?,?,8102.0,58.66,?,?,?,588020.5,4691.0,49.1,?,?,212073.3,?,?,?,5222.8,?,?,?,1755.0,8231.0,56.99,?,2556.96,20703.5,605688.7,?,47.8,?,?,198459.6,?,45.0,?,?,?,?,744.5,1755.0,8418.0,56.37,46.45,?,?,626960.3,?,46.3,52.26,?,?,?,?,?,9452.7,?,629.9,764.5,1755.0,8420.0,?,44.79,?,?,?,?,190.0
?,?,?,813.2,?,614.0,5.0,3200.0,6370.0,190.3,?,5.33,1523166.6,?,210.7,?,52083.6,11.0,?,?,?,?,148.76,159.0,?,37179.0,?,5909.0,177.6,147.44,?,?,?,?,?,34722.4,11.0,?,2627.5,?,?,140.9,146.2,10149.0,24786.0,?,?,160.0,?,4.72,1341072.8,8245.0,173.8,?,17361.2,?,?,2526.4,9254.28,9306.0,136.56,138.8,9291.0,?,?,5606.0,?,134.8,4.09,1284199.4,6622.5,?,?,?,14.0,2220.6,?,9231.76,9286.0,136.6,140.2,9821.0,48260.0,?,?,?,?,?,?,?,132.6,324.3,?,?,2014.5,2143.3,?,?,129.24,?,?,36195.0,1654038.4,4000.0,530.0
?,7500.0,?,2775.0,370.0,?,11.0,1800.0,3882.0,?,117.05,?,961139.2,?,112.8,108.1,18285.88,14.0,1763.9,1837.4,9153.66,9168.0,120.24,?,?,12065.0,1673301.4,?,124.4,?,2.75,921019.4,4602.1,?,?,?,15.0,1821.6,1963.7,9114.22,9131.0,116.56,119.13,?,47096.0,1391757.1,2918.0,?,?,2.29,?,5136.1,109.6,224.55,32585.1,15.0,1757.7,1817.6,?,9078.0,?,115.7,?,?,?,?,116.3,?,2.47,784948.5,4858.1,109.1,?,21723.4,15.0,?,1795.3,?,?,109.02,112.0,?,?,1167697.4,2859.0,111.4,?,?,?,6622.6,?,?,10861.7,15.0,?,1932.5,8920.04,8938.0,?,108.51,12423.86,11774.0,1181572.6,?,700.0
3.0,2100.0,500.0,?,60.0,1158.47,?,?,3321.0,?,33.0,2.69,?,?,?,147.9,2882.8,15.0,763.2,?,?,4695.0,32.83,25.62,1936.75,36818.0,415431.1,2898.0,30.9,31.47,?,?,1571.1,?,?,2162.1,?,?,768.0,?,?,31.3,23.87,1991.43,27613.5,413834.5,3302.0,29.5,?,?,?,?,?,?,1441.4,?,431.1,550.4,1755.0,?,?,21.54,2134.49,18409.0,402158.1,?,26.9,?,?,85347.6,?,24.86,?,720.7,15.0,331.3,467.1,?,?,29.95,?,2000.42,?,420359.6,2309.0,?,26.87,?,85072.2,867.4,?,?,1872.6,15.0,225.7,?,1750.0,?,?,?,1549.44,35763.0,420700.5,500.0,180.0
?,?,?,2668.0,?,3436.93,?,1300.0,7196.0,?,?,5.97,?,2562.3,52.8,?,10445.6,?,?,815.5,1755.0,?,?,?,?,41407.0,601988.1,5275.0,?,57.62,?,?,2684.3,50.3,?,?,15.0,742.7,?,?,?,58.66,51.86,?,31055.25,588020.5,4691.0,?,?,3.53,?,2103.5,?,108.5,?,?,769.6,?,1755.0,8231.0,?,?,?,20703.5,?,4072.0,?,57.88,?,198459.6,2034.8,?,?,2611.4,15.0,?,744.5,1755.0,?,56.37,?,?,?,626960.3,3670.0,?,?,3.25,192689.2,1979.0,?,258.2,9452.7,15.0,?,?,?,?,54.62,44.79,?,40234.0,?,2100.0,?
?,5200.0,800.0,208.0,?,958.39,?,120.0,?,?,14.63,1.39,?,427.3,?,68.1,?,12.0,?,255.4,1750.0,2224.0,13.77,?,?,?,?,2641.34,13.1,?,1.11,43837.4,339.6,15.48,?,?,?,?,217.2,?,?,?,11.03,?,?,?,2611.13,12.7,?,1.5,?,?,?,?,?,?,?,232.9,?,1601.0,?,10.41,363.13,16871.5,?,?,?,?,1.24,38193.64,?,13.6,17.03,?,12.0,?,?,?,?,11.62,?,392.96,?,141542.6,?,?,8.5,?,?,322.5,12.67,56.6,610.4,12.0,?,?,1504.36,?,?,9.79,435.1,32776.0,?,?,?
?,?,400.0,655.2,?,?,5.0,?,6458.0,224.7,?,6.73,1622664.0,15001.6,?,83.53,16471.38,11.0,2871.3,?,?,?,171.13,?,11568.0,12732.0,?,6790.0,203.8,?,?,1640293.0,10855.3,229.3,?,?,11.0,2738.8,3148.0,?,9380.0,158.63,169.5,10082.0,49572.0,?,?,?,?,5.33,?,12930.0,210.7,?,?,?,2595.2,3000.0,9329.64,9396.0,?,159.0,9700.0,?,1908975.7,5909.0,?,?,?,?,8146.1,?,?,?,11.0,2284.4,2627.5,9297.06,?,?,146.2,10149.0,?,?,7045.0,160.0,141.34,?,?,?,173.8,98.33,?,?,2451.2,?,?,?,?,?,?,?,1732937.5,4000.0,?
3.0,1500.0,350.0,?,?,?,?,4300.0,?,259.5,?,?,?,16139.0,?,334.1,?,11.0,?,?,?,?,191.63,212.1,7966.5,?,?,3098.0,255.8,216.48,?,1704943.8,18468.3,292.4,250.58,49414.13,?,?,?,9967.33,10099.3,190.5,204.8,?,?,2310101.4,?,245.1,?,?,1670609.2,?,300.5,167.05,32942.75,11.0,?,?,9403.58,?,179.96,?,?,25464.0,2303248.1,?,?,?,6.73,?,15001.6,306.7,83.53,16471.38,11.0,?,3662.6,?,?,171.13,?,11568.0,12732.0,?,6790.0,203.8,162.84,?,?,10855.3,229.3,393.3,?,11.0,?,3148.0,?,?,?,?,10082.0,?,2318397.0,3750.0,650.0
3.0,3100.0,640.0,?,?,?,7.0,4600.0,?,261.5,186.8,3.5,?,14711.0,294.47,69.12,13188.64,11.0,3746.01,?,?,?,196.76,?,9258.4,12910.71,2183435.0,3131.0,259.5,204.02,3.44,1901366.0,16139.0,276.1,?,?,?,?,3823.6,?,?,?,212.1,?,50928.0,?,?,255.8,?,?,1704943.8,?,292.4,250.58,?,?,3447.8,?,9967.33,10099.3,190.5,204.8,8857.0,38196.0,2310101.4,4242.0,?,225.0,6.54,1670609.2,?,300.5,167.05,32942.75,11.0,?,?,?,?,?,?,?,25464.0,?,6458.0,?,?,?,1622664.0,15001.6,?,83.53,?,11.0,2871.3,3662.6,9132.66,9260.0,171.13,178.3,?,?,?,4000.0,700.0
3.0,2260.0,440.0,158.2,?,569.44,?,620.0,4638.0,?,37.16,2.28,120470.6,1861.2,29.55,87.85,1997.35,?,?,667.8,1755.0,4730.0,35.67,28.87,1645.98,18966.5,390388.5,?,?,?,2.32,115107.4,?,28.61,43.93,998.68,15.0,229.2,?,1755.0,?,?,27.13,1859.5,9483.25,?,?,31.4,33.0,2.69,116552.6,1430.8,?,147.9,?,15.0,763.2,?,?,?,32.83,?,?,36818.0,415431.1,2898.0,?,31.47,2.68,98042.9,1571.1,26.74,110.93,2162.1,?,412.0,768.0,1755.0,?,31.3,23.87,1991.43,27613.5,413834.5,3302.0,29.5,?,3.56,92354.2,1668.9,25.8,?,1441.4,15.0,431.1,550.4,1755.0,?,?,?,2134.49,18409.0,402158.1,860.0,80.0
3.0,1090.0,280.0,152.6,140.0,777.06,5.0,1500.0,?,?,60.78,?,?,3663.5,?,?,?,15.0,?,861.8,?,8018.0,65.0,?,3538.71,31940.25,?,?,54.2,?,5.41,280451.7,3755.8,58.1,119.75,6228.3,?,795.0,?,1755.0,8001.0,63.69,58.55,3347.72,21293.5,?,?,52.4,57.65,?,?,2931.4,54.2,59.88,?,15.0,746.8,?,1755.0,8013.0,?,?,?,10646.75,606524.2,7196.0,?,?,?,249110.7,?,52.8,?,10445.6,15.0,733.8,?,1755.0,8002.0,60.74,54.26,?,41407.0,?,?,50.9,57.62,4.3,?,2684.3,?,?,7834.2,?,?,?,1755.0,8102.0,?,51.86,?,?,?,1900.0,180.0
3.0,2530.0,?,759.0,?,722.86,6.0,1800.0,3152.0,106.0,103.03,?,685697.5,?,?,?,17584.3,?,1408.4,1473.5,?,8864.0,?,?,12113.01,45966.0,1188995.8,?,103.0,101.84,2.65,625829.2,?,100.4,156.6,?,15.0,1424.1,?,8776.71,8799.0,?,?,13571.8,34474.5,1067772.0,?,98.2,?,2.76,?,?,97.2,?,8792.15,?,1298.8,1389.6,?,8735.0,?,98.45,?,?,?,?,92.8,?,3.05,552124.4,3896.7,96.9,?,?,15.0,1294.2,1288.0,8555.54,8585.0,?,?,12063.5,11491.5,954628.6,3678.0,?,83.21,3.25,526596.4,2790.6,?,334.8,14488.6,15.0,?,1316.3,8364.78,8393.0,90.95,?,?,?,?,2200.0,330.0
3.0,?,?,?,?,?,4.0,?,2859.0,111.4,104.33,2.5,704586.3,6622.6,107.5,?,?,?,1836.6,1932.5,?,8938.0,110.51,108.51,12423.86,11774.0,1181572.6,?,106.0,?,?,685697.5,3526.1,105.5,?,?,15.0,?,1473.5,8842.18,?,105.52,105.32,12113.01,45966.0,?,?,?,?,?,625829.2,4386.9,?,156.6,13188.23,15.0,?,1584.3,8776.71,8799.0,101.0,101.89,13571.8,34474.5,1067772.0,?,98.2,98.64,2.76,?,3819.0,97.2,?,?,?,?,1389.6,?,8735.0,98.12,98.45,13596.37,?,?,3157.0,92.8,?,?,?,3896.7,?,52.2,?,?,1294.2,?,8555.54,8585.0,?,?,?,?,?,?,290.0
