@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real
@attribute attr_71 real
@attribute attr_72 real
@attribute attr_73 real
@attribute attr_74 real
@attribute attr_75 real
@attribute attr_76 real
@attribute attr_77 real
@attribute attr_78 real
@attribute attr_79 real
@attribute attr_80 real
@attribute attr_81 real
@attribute attr_82 real
@attribute attr_83 real
@attribute attr_84 real
@attribute attr_85 real
@attribute attr_86 real
@attribute attr_87 real
@attribute attr_88 real
@attribute attr_89 real
@attribute attr_90 real
@attribute attr_91 real
@attribute attr_92 real
@attribute attr_93 real
@attribute attr_94 real
@attribute attr_95 real
@attribute attr_96 real
@attribute attr_97 real
@attribute attr_98 real
@attribute attr_99 real
@attribute attr_100 real
@attribute attr_101 real
@attribute attr_102 real
@attribute attr_103 real
@attribute attr_104 real
@attribute attr_105 real


@data
2.0,900.0,300.0,?,390.0,?,6.0,2600.0,7045.0,?,141.34,4.72,1341072.8,8245.0,173.8,98.33,17361.2,11.0,2451.2,?,?,?,136.56,?,9291.0,?,1732937.5,5606.0,?,?,?,1284199.4,?,147.6,432.4,?,14.0,2220.6,2244.1,9231.76,9286.0,136.6,140.2,9821.0,48260.0,1734973.5,4079.0,?,131.56,?,?,8758.2,?,324.3,?,?,?,2143.3,9216.19,9244.0,129.24,134.46,10078.4,?,1654038.4,?,?,125.83,3.45,?,6232.8,117.4,?,36571.75,?,?,2025.0,9185.48,9208.0,123.37,?,?,?,?,?,?,117.05,?,?,4586.1,?,?,18285.88,?,1763.9,1837.4,9153.66,9168.0,?,?,?,?,1673301.4,3800.0,600.0
2.0,?,?,?,?,928.27,?,?,?,?,?,2.75,921019.4,?,110.3,299.4,?,15.0,?,1963.7,?,9131.0,116.56,119.13,?,47096.0,1391757.1,2918.0,?,107.2,2.29,?,?,?,224.55,?,?,1757.7,?,?,?,112.15,115.7,10304.2,35322.0,1181856.2,2264.0,?,104.71,?,?,4858.1,109.1,149.7,?,15.0,?,?,9000.91,9022.0,109.02,112.0,10411.45,?,1167697.4,2859.0,111.4,?,?,?,?,?,74.85,?,15.0,?,?,8920.04,8938.0,110.51,108.51,?,11774.0,1181572.6,?,?,103.03,?,?,?,105.5,?,?,?,1408.4,1473.5,8842.18,?,105.52,105.32,12113.01,?,?,3300.0,580.0
?,680.0,?,?,?,639.5,?,170.0,2641.34,13.1,?,?,43837.4,?,15.48,51.08,463.2,12.0,170.3,?,?,?,12.61,?,?,?,?,?,12.7,11.56,1.5,?,?,?,34.05,308.8,?,192.6,232.9,?,1601.0,?,10.41,?,16871.5,146872.1,?,?,10.03,1.24,38193.64,?,?,?,?,?,?,211.1,?,1649.0,?,?,?,8435.75,141542.6,2952.0,11.6,8.5,?,35859.4,322.5,?,56.6,?,?,165.1,?,1504.36,?,?,9.79,435.1,?,?,?,11.4,6.97,2.25,32793.7,388.9,11.73,42.45,?,?,?,209.6,?,1507.0,10.17,?,?,24582.0,123618.0,200.0,40.0
2.0,?,300.0,429.2,?,?,5.0,2400.0,4242.0,?,?,6.54,?,18690.9,?,167.05,?,11.0,3355.8,?,9403.58,?,179.96,189.5,?,25464.0,2303248.1,6458.0,224.7,?,?,1622664.0,15001.6,306.7,?,16471.38,11.0,2871.3,?,?,?,?,178.3,11568.0,?,2435004.3,6790.0,?,?,6.46,1640293.0,10855.3,229.3,393.3,?,11.0,2738.8,3148.0,?,9380.0,?,169.5,10082.0,?,2318397.0,6370.0,190.3,154.36,?,?,12930.0,210.7,294.98,52083.6,?,2595.2,3000.0,9329.64,?,148.76,159.0,9700.0,?,?,5909.0,177.6,147.44,6.88,1451175.9,8146.1,188.9,196.65,34722.4,11.0,?,?,9297.06,9347.0,?,146.2,10149.0,24786.0,?,?,480.0
2.0,1160.0,?,?,?,697.66,?,?,?,?,76.29,?,417524.0,5146.3,81.7,?,?,14.0,?,1270.5,8002.21,8058.0,79.65,76.92,?,?,788018.3,?,66.2,73.13,?,382101.5,?,76.9,279.0,?,14.0,?,1004.6,7976.88,8020.0,75.42,73.66,5096.97,32782.5,?,?,62.6,?,3.72,?,?,74.3,?,?,?,886.4,?,?,8004.0,73.57,?,4756.68,?,?,6713.0,59.1,65.61,5.65,339325.9,?,70.2,93.0,?,?,831.8,938.4,7924.48,7994.0,71.56,65.65,4294.06,?,?,?,56.2,61.52,6.11,?,3485.8,?,?,12456.6,15.0,797.3,809.8,1755.0,8003.0,?,?,3758.77,?,628132.9,?,230.0
?,2820.0,?,?,?,?,?,?,6796.0,62.6,70.75,?,?,?,?,186.0,7874.4,?,886.4,909.2,?,8004.0,?,?,4756.68,?,669640.3,?,?,65.61,?,?,3878.4,?,?,?,14.0,?,938.4,7924.48,?,?,65.65,?,?,?,?,56.2,?,6.11,?,?,64.5,?,12456.6,?,?,?,1755.0,?,67.81,63.25,?,42587.0,628132.9,4986.0,55.5,?,3.94,?,3663.5,61.5,?,?,?,757.8,861.8,?,?,?,60.53,?,31940.25,610502.7,6788.0,54.2,59.4,?,280451.7,3755.8,58.1,?,6228.3,15.0,795.0,818.5,1755.0,8001.0,63.69,?,?,21293.5,?,1700.0,170.0
2.0,?,200.0,?,140.0,616.47,?,?,?,?,73.13,3.06,?,5131.4,?,?,?,?,907.1,1004.6,?,8020.0,75.42,?,?,?,?,6796.0,62.6,70.75,3.72,365186.2,?,74.3,186.0,7874.4,?,?,909.2,7930.66,?,73.57,69.26,4756.68,21855.0,?,6713.0,?,?,5.65,339325.9,3878.4,70.2,93.0,?,?,?,938.4,7924.48,?,?,65.65,4294.06,10927.5,648845.6,?,56.2,61.52,6.11,320957.3,?,?,239.5,12456.6,?,?,?,1755.0,8003.0,?,63.25,3758.77,42587.0,628132.9,4986.0,55.5,?,3.94,?,3663.5,61.5,?,?,15.0,?,861.8,1755.0,?,?,?,3538.71,?,610502.7,?,190.0
?,?,690.0,?,340.0,853.01,3.0,2200.0,3052.0,124.4,?,2.75,921019.4,4602.1,110.3,?,43446.8,15.0,1821.6,?,9114.22,9131.0,?,119.13,9459.4,?,1391757.1,?,?,107.2,?,832123.7,?,109.6,224.55,32585.1,?,1757.7,?,9063.61,?,?,115.7,10304.2,?,?,?,116.3,?,2.47,784948.5,4858.1,109.1,?,?,15.0,1534.6,1795.3,9000.91,9022.0,?,112.0,10411.45,?,1167697.4,2859.0,111.4,?,?,704586.3,6622.6,?,?,?,15.0,1836.6,1932.5,8920.04,8938.0,?,?,12423.86,?,1181572.6,?,106.0,?,3.15,685697.5,?,105.5,?,17584.3,?,1408.4,?,?,?,105.52,?,12113.01,45966.0,?,2500.0,430.0
?,5540.0,?,1551.2,?,?,9.0,1200.0,?,86.2,?,?,?,2790.6,94.1,334.8,?,15.0,1143.8,?,8364.78,8393.0,?,89.79,11379.37,?,929027.1,?,?,81.05,?,486347.8,?,90.4,?,10866.45,?,1082.5,1176.5,8343.6,8382.0,?,85.56,10555.47,33626.25,?,2247.0,76.9,79.93,2.04,?,?,88.2,167.4,7244.3,15.0,1032.5,?,8271.46,?,85.37,82.89,?,22417.5,833494.6,2217.0,?,?,1.81,?,4521.3,?,83.7,3622.15,15.0,1014.9,?,8148.33,8186.0,?,80.05,6703.06,11208.75,817526.9,3255.0,69.4,?,2.84,?,?,81.7,372.0,15748.8,14.0,?,1270.5,8002.21,?,79.65,76.92,5062.76,43710.0,788018.3,?,440.0
2.0,?,?,154.0,100.0,771.33,?,700.0,2628.0,39.3,?,1.52,143737.7,1284.5,?,?,?,15.0,?,?,1755.0,?,?,?,?,?,409677.9,?,?,?,0.92,134548.4,?,?,71.45,1622.28,?,574.6,680.5,1755.0,5565.0,?,33.37,?,9766.5,?,2693.0,?,37.64,?,?,?,31.43,175.7,3994.7,15.0,589.5,765.8,1755.0,4930.0,?,?,?,37933.0,377828.6,2790.0,?,?,?,124042.2,?,30.49,?,?,15.0,?,652.8,1755.0,4718.0,36.4,?,?,?,377633.3,?,?,?,2.28,120470.6,1861.2,?,87.85,?,15.0,481.1,?,?,4730.0,35.67,28.87,?,?,390388.5,?,110.0
2.0,4230.0,820.0,?,?,?,7.0,200.0,?,?,20.75,?,?,504.5,?,107.3,989.3,?,210.1,345.3,?,2818.0,19.49,14.2,694.38,?,410490.1,1562.0,?,?,1.51,?,?,19.23,?,?,?,?,?,?,?,?,13.37,562.83,26053.5,279532.2,?,15.5,?,1.67,52148.6,417.7,18.3,53.65,?,15.0,?,260.4,1750.0,2455.0,15.85,?,450.34,17369.0,268843.7,?,14.3,16.16,1.34,47344.8,?,17.36,?,?,15.0,184.7,?,1750.0,2602.0,14.98,12.01,408.84,8684.5,262159.4,?,13.6,?,?,?,427.3,16.42,?,617.6,12.0,?,255.4,1750.0,2224.0,?,11.66,?,?,217000.1,340.0,160.0
?,1540.0,590.0,215.6,?,698.95,2.0,820.0,?,59.1,65.61,?,?,3878.4,?,93.0,?,14.0,?,938.4,7924.48,7994.0,?,65.65,?,10927.5,648845.6,6713.0,?,61.52,6.11,320957.3,?,?,239.5,?,?,797.3,?,?,?,67.81,63.25,?,42587.0,?,4986.0,?,?,?,297210.1,3663.5,61.5,179.63,?,?,757.8,?,?,8018.0,65.0,?,?,?,?,?,54.2,?,?,?,?,58.1,119.75,6228.3,15.0,795.0,?,?,8001.0,?,58.55,3347.72,?,?,5728.0,?,?,?,?,2931.4,54.2,59.88,?,?,?,?,1755.0,8013.0,?,56.45,?,10646.75,?,910.0,160.0
2.0,4330.0,?,?,20.0,421.26,4.0,?,?,?,19.22,?,?,494.6,19.23,80.48,741.98,15.0,222.7,288.6,?,2687.0,17.23,?,?,26053.5,279532.2,?,?,17.69,?,?,?,?,?,494.65,?,202.8,?,1750.0,?,15.85,12.54,?,?,268843.7,1818.0,14.3,16.16,?,?,?,?,?,?,?,?,?,?,2602.0,?,?,408.84,?,?,?,13.6,?,1.39,?,?,16.42,?,617.6,12.0,207.6,?,1750.0,?,13.77,?,403.5,33743.0,217000.1,2641.34,13.1,?,1.11,43837.4,339.6,15.48,51.08,463.2,12.0,?,217.2,1657.66,1759.0,12.61,?,?,?,155181.7,?,?
?,?,?,?,320.0,637.72,?,?,?,?,?,3.44,1137397.7,8758.2,132.6,324.3,?,?,2014.5,2143.3,?,9244.0,129.24,134.46,10078.4,36195.0,?,3629.0,137.4,125.83,?,1059966.2,?,?,?,?,14.0,1994.6,2025.0,9185.48,9208.0,123.37,?,9501.3,?,1660444.0,?,130.5,?,2.45,961139.2,4586.1,112.8,108.1,18285.88,14.0,1763.9,?,?,9168.0,120.24,121.94,9576.9,12065.0,?,3052.0,?,?,2.75,921019.4,?,?,299.4,?,15.0,?,1963.7,9114.22,9131.0,116.56,119.13,9459.4,?,?,2918.0,120.2,107.2,?,?,5136.1,109.6,224.55,?,15.0,1757.7,?,9063.61,9078.0,?,115.7,?,35322.0,?,3100.0,490.0
?,?,350.0,?,200.0,576.74,5.0,1700.0,2859.0,?,104.33,2.5,704586.3,?,107.5,?,?,?,1836.6,?,?,?,110.51,108.51,12423.86,11774.0,1181572.6,?,106.0,103.03,?,685697.5,?,105.5,208.8,?,15.0,1408.4,1473.5,8842.18,?,?,105.32,?,?,1188995.8,2700.0,103.0,101.84,?,625829.2,?,100.4,156.6,13188.23,?,?,1584.3,8776.71,8799.0,?,?,?,?,?,3561.0,?,98.64,?,602224.7,?,?,104.4,8792.15,15.0,1298.8,?,?,8735.0,98.12,?,?,?,973523.7,3157.0,?,96.49,3.05,552124.4,?,?,52.2,4396.08,?,1294.2,?,?,?,95.35,94.34,12063.5,?,?,2000.0,?
?,1260.0,330.0,189.0,150.0,875.96,?,790.0,6788.0,?,?,5.41,?,?,?,119.75,?,?,?,?,?,?,63.69,?,3347.72,?,589389.6,5728.0,?,?,?,262789.0,2931.4,54.2,59.88,3114.15,?,?,815.5,?,?,62.78,?,3387.72,?,?,?,?,56.13,?,?,?,?,217.0,?,15.0,?,?,?,8002.0,60.74,54.26,?,?,?,?,?,57.62,?,225500.9,2684.3,50.3,162.75,?,?,742.7,?,1755.0,8102.0,58.66,51.86,2850.2,?,?,4691.0,?,59.29,3.53,212073.3,?,47.5,108.5,5222.8,15.0,769.6,?,1755.0,8231.0,?,48.4,2556.96,?,605688.7,?,210.0
2.0,1710.0,?,?,100.0,?,?,630.0,2374.0,38.0,?,?,?,1191.1,?,71.45,1622.28,15.0,574.6,680.5,?,?,41.03,?,?,9766.5,403875.0,2693.0,36.2,?,1.55,134312.5,?,?,?,3994.7,15.0,589.5,765.8,1755.0,?,?,32.04,1653.06,?,377828.6,?,?,?,1.28,?,?,30.49,131.78,?,?,?,652.8,1755.0,4718.0,36.4,?,1625.98,?,377633.3,4638.0,?,37.16,2.28,?,?,?,87.85,?,15.0,?,?,?,?,?,28.87,1645.98,?,?,?,33.4,36.56,?,115107.4,2211.5,28.61,?,998.68,15.0,229.2,582.9,?,?,?,27.13,1859.5,9483.25,408321.5,780.0,?
2.0,730.0,?,226.3,310.0,?,?,1800.0,2859.0,111.4,?,2.5,704586.3,?,?,?,?,15.0,?,?,8920.04,8938.0,110.51,?,12423.86,?,?,3152.0,106.0,103.03,3.15,685697.5,3526.1,105.5,208.8,?,?,?,1473.5,?,?,105.52,105.32,12113.01,45966.0,?,2700.0,103.0,?,?,625829.2,4386.9,100.4,?,13188.23,?,?,1584.3,8776.71,?,101.0,101.89,13571.8,34474.5,1067772.0,?,98.2,98.64,2.76,602224.7,?,97.2,?,8792.15,15.0,?,?,8699.73,?,98.12,98.45,?,22983.0,?,3157.0,?,?,3.05,552124.4,?,96.9,52.2,4396.08,15.0,1294.2,1288.0,?,8585.0,95.35,?,?,?,?,2200.0,?
2.0,450.0,?,58.5,130.0,913.31,?,?,2964.0,?,51.63,?,183726.0,1298.1,39.7,?,7089.53,?,627.6,?,?,?,51.89,42.87,1976.26,30175.5,611105.4,?,?,?,2.48,?,1563.4,35.0,?,?,15.0,611.8,?,?,9048.0,50.28,41.8,?,20117.0,?,?,43.4,46.94,1.72,?,?,34.7,?,?,15.0,?,?,?,8315.0,49.92,40.26,?,10058.5,?,?,?,41.25,1.74,?,?,?,?,?,15.0,?,?,1755.0,?,?,38.34,1537.96,?,524764.8,1580.0,40.3,?,?,?,?,?,214.35,4866.83,15.0,573.7265312999999,680.29,1755.0,6714.0,?,?,1535.16,?,466212.2,930.0,?
2.0,610.0,160.0,?,?,597.86,?,2700.0,?,143.4,131.56,3.44,1137397.7,?,132.6,?,54857.63,?,2014.5,2143.3,9216.19,?,129.24,?,10078.4,36195.0,1654038.4,3629.0,?,125.83,?,1059966.2,6232.8,?,216.2,?,14.0,1994.6,?,?,9208.0,123.37,?,?,24130.0,?,3882.0,130.5,117.05,?,961139.2,?,?,?,?,14.0,?,1837.4,?,9168.0,?,121.94,9576.9,12065.0,?,3052.0,?,108.42,?,921019.4,?,110.3,?,43446.8,?,?,1963.7,?,9131.0,?,119.13,9459.4,47096.0,?,2918.0,120.2,?,2.29,?,5136.1,?,224.55,32585.1,15.0,?,1817.6,?,9078.0,112.15,?,?,?,1181856.2,3600.0,?
2.0,?,?,537.2,?,694.97,?,?,?,?,79.93,2.04,?,4107.4,?,?,7244.3,?,?,1203.3,?,?,85.37,?,8993.0,22417.5,?,?,?,78.63,1.81,427087.7,4521.3,?,83.7,3622.15,?,1014.9,1104.7,?,8186.0,83.55,80.05,?,11208.75,?,?,69.4,?,2.84,417524.0,5146.3,?,372.0,?,?,1005.0,?,?,8058.0,?,76.92,?,43710.0,?,3713.0,66.2,?,3.06,382101.5,5131.4,76.9,?,?,14.0,907.1,?,?,?,?,73.66,5096.97,32782.5,692600.0,6796.0,?,?,3.72,365186.2,4730.8,74.3,186.0,7874.4,14.0,886.4,909.2,?,8004.0,?,69.26,?,?,669640.3,?,?
2.0,?,120.0,?,?,?,5.0,1200.0,6713.0,?,?,?,320957.3,3485.8,?,239.5,12456.6,?,?,809.8,1755.0,?,67.81,63.25,3758.77,?,628132.9,?,55.5,60.78,?,297210.1,?,?,179.63,9342.45,15.0,757.8,861.8,1755.0,?,65.0,?,?,31940.25,610502.7,?,?,59.4,5.41,280451.7,3755.8,?,119.75,?,15.0,795.0,?,1755.0,?,?,58.55,?,21293.5,589389.6,?,?,57.65,5.4,?,2931.4,54.2,?,?,15.0,?,815.5,1755.0,8013.0,62.78,56.45,?,?,?,?,?,?,?,?,?,?,217.0,?,?,733.8,?,1755.0,8002.0,?,?,2978.26,41407.0,?,?,140.0
?,690.0,?,89.7,?,?,8.0,990.0,7196.0,?,56.13,?,249110.7,2562.3,52.8,217.0,?,15.0,733.8,815.5,1755.0,8002.0,60.74,?,2978.26,41407.0,?,5275.0,50.9,57.62,?,225500.9,2684.3,50.3,162.75,7834.2,15.0,?,812.7,1755.0,?,58.66,51.86,2850.2,31055.25,?,?,49.1,59.29,?,212073.3,2103.5,47.5,108.5,5222.8,?,?,?,?,8231.0,?,48.4,2556.96,?,?,4072.0,?,57.88,3.39,?,?,45.0,54.25,?,15.0,645.9,744.5,1755.0,8418.0,56.37,?,2424.37,?,626960.3,?,46.3,?,3.25,192689.2,?,40.1,?,?,15.0,629.9,764.5,1755.0,8420.0,54.62,?,?,?,?,1400.0,?
3.0,?,400.0,?,380.0,614.0,?,3200.0,6370.0,?,?,?,1523166.6,12930.0,?,294.98,?,11.0,?,?,?,?,?,159.0,9700.0,37179.0,1908975.7,?,177.6,?,?,?,8146.1,?,196.65,?,11.0,2284.4,2627.5,9297.06,?,?,?,10149.0,24786.0,?,7045.0,?,141.34,4.72,1341072.8,?,173.8,?,17361.2,11.0,2451.2,?,?,9306.0,136.56,138.8,9291.0,12393.0,1732937.5,5606.0,149.1,?,?,1284199.4,?,147.6,432.4,?,14.0,2220.6,2244.1,?,?,?,140.2,9821.0,48260.0,1734973.5,?,143.4,?,3.44,1137397.7,8758.2,?,324.3,?,14.0,2014.5,2143.3,9216.19,?,129.24,?,10078.4,?,?,4000.0,?
?,7500.0,?,?,?,?,11.0,?,?,?,?,2.45,961139.2,?,112.8,?,?,?,1763.9,?,9153.66,?,?,121.94,9576.9,12065.0,1673301.4,3052.0,?,108.42,2.75,921019.4,4602.1,110.3,299.4,?,?,1821.6,1963.7,?,?,?,119.13,?,47096.0,?,2918.0,120.2,107.2,2.29,832123.7,5136.1,?,?,32585.1,15.0,?,1817.6,?,?,?,115.7,10304.2,?,1181856.2,2264.0,?,104.71,2.47,784948.5,?,109.1,?,?,15.0,?,1795.3,?,9022.0,109.02,?,10411.45,?,1167697.4,?,?,104.33,2.5,704586.3,6622.6,?,?,10861.7,15.0,?,?,8920.04,8938.0,?,108.51,12423.86,11774.0,?,?,700.0
3.0,2100.0,500.0,?,60.0,?,11.0,?,?,?,33.0,2.69,?,?,?,?,?,15.0,?,?,1755.0,?,?,?,1936.75,36818.0,415431.1,2898.0,30.9,31.47,?,98042.9,?,26.74,?,?,15.0,412.0,?,1755.0,4630.0,?,?,1991.43,27613.5,413834.5,?,29.5,?,?,92354.2,?,25.8,73.95,1441.4,15.0,431.1,?,1755.0,4252.0,30.13,?,?,18409.0,?,?,26.9,?,3.31,85347.6,1163.3,24.86,36.98,?,15.0,331.3,467.1,?,?,29.95,19.7,2000.42,9204.5,?,2309.0,?,26.87,3.51,?,?,23.92,134.3,1872.6,15.0,?,409.3,?,?,27.84,18.37,?,35763.0,420700.5,500.0,180.0
3.0,4600.0,1000.0,?,580.0,3436.93,11.0,1300.0,7196.0,?,56.13,?,249110.7,?,52.8,217.0,?,15.0,?,815.5,?,?,60.74,?,2978.26,?,?,?,?,57.62,?,?,?,?,162.75,7834.2,15.0,?,812.7,1755.0,?,?,?,2850.2,31055.25,588020.5,?,49.1,?,3.53,212073.3,2103.5,47.5,?,5222.8,15.0,769.6,?,1755.0,?,?,?,2556.96,?,605688.7,4072.0,?,57.88,3.39,198459.6,?,45.0,?,?,15.0,645.9,744.5,1755.0,8418.0,56.37,46.45,?,10351.75,?,?,46.3,52.26,3.25,?,1979.0,40.1,258.2,?,15.0,?,764.5,1755.0,8420.0,54.62,?,?,40234.0,629797.2,2100.0,900.0
3.0,?,800.0,208.0,40.0,958.39,13.0,120.0,?,13.6,?,1.39,?,427.3,?,68.1,?,?,?,255.4,1750.0,2224.0,?,?,?,33743.0,?,?,13.1,?,?,43837.4,?,?,?,?,?,170.3,217.2,?,1759.0,?,?,?,?,?,?,?,?,1.5,?,?,?,34.05,?,?,192.6,?,1591.75,?,?,10.41,363.13,?,146872.1,2580.93,12.1,10.03,1.24,38193.64,287.2,?,17.03,154.4,12.0,?,?,1612.95,?,?,10.06,?,8435.75,141542.6,2952.0,?,?,1.99,?,?,12.67,56.6,610.4,12.0,165.1,208.6,1504.36,1582.0,10.86,?,435.1,?,129102.4,?,?
3.0,?,400.0,655.2,360.0,474.74,?,?,6458.0,224.7,?,6.73,?,15001.6,306.7,?,16471.38,11.0,2871.3,?,9132.66,9260.0,?,178.3,11568.0,?,?,6790.0,203.8,?,6.46,1640293.0,?,?,393.3,69444.8,11.0,2738.8,3148.0,9248.4,?,158.63,?,?,49572.0,2318397.0,6370.0,?,154.36,?,?,12930.0,210.7,294.98,52083.6,?,2595.2,?,9329.64,9396.0,?,?,?,37179.0,1908975.7,?,177.6,?,6.88,?,8146.1,?,196.65,?,11.0,?,2627.5,9297.06,9347.0,140.9,?,?,?,1681849.3,?,160.0,141.34,?,1341072.8,?,?,?,?,11.0,?,?,?,?,?,138.8,9291.0,12393.0,?,?,450.0
3.0,?,?,810.0,540.0,?,6.0,4300.0,3131.0,259.5,204.02,3.44,?,16139.0,276.1,334.1,65885.5,11.0,3499.4,3823.6,9784.77,?,191.63,212.1,7966.5,?,?,?,?,216.48,3.8,1704943.8,18468.3,?,250.58,49414.13,11.0,?,?,?,10099.3,190.5,204.8,8857.0,38196.0,?,4242.0,?,225.0,?,?,18690.9,300.5,?,32942.75,?,?,3686.3,9403.58,?,179.96,189.5,11763.0,25464.0,2303248.1,6458.0,?,198.55,6.73,?,15001.6,306.7,83.53,16471.38,?,2871.3,3662.6,9132.66,?,?,178.3,11568.0,12732.0,2435004.3,?,?,?,6.46,?,10855.3,229.3,?,?,?,2738.8,3148.0,9248.4,9380.0,158.63,?,?,?,2318397.0,3750.0,?
?,?,?,?,?,647.79,?,?,?,261.5,?,3.5,1970485.1,?,?,69.12,?,11.0,3746.01,4215.95,9833.67,?,196.76,?,?,?,2183435.0,3131.0,259.5,204.02,?,1901366.0,?,276.1,334.1,65885.5,?,3499.4,?,?,9867.6,191.63,?,7966.5,50928.0,?,3098.0,255.8,216.48,?,1704943.8,?,292.4,250.58,?,?,?,3676.1,9967.33,?,190.5,?,?,38196.0,2310101.4,4242.0,?,?,?,?,18690.9,300.5,?,32942.75,?,3355.8,?,?,9489.1,?,?,?,25464.0,2303248.1,6458.0,?,198.55,?,1622664.0,15001.6,306.7,?,16471.38,11.0,2871.3,3662.6,9132.66,9260.0,171.13,178.3,11568.0,12732.0,2435004.3,4000.0,?
3.0,2260.0,?,158.2,70.0,?,?,?,?,?,37.16,?,120470.6,1861.2,?,87.85,?,?,481.1,?,?,4730.0,?,?,1645.98,18966.5,390388.5,?,?,?,?,115107.4,2211.5,28.61,?,998.68,15.0,?,?,1755.0,4758.0,?,?,1859.5,9483.25,?,3321.0,31.4,33.0,?,116552.6,1430.8,?,?,2882.8,?,763.2,?,1755.0,4695.0,?,?,?,36818.0,415431.1,?,?,31.47,2.68,98042.9,?,?,?,2162.1,?,?,?,?,4630.0,?,?,?,?,413834.5,3302.0,29.5,?,3.56,92354.2,1668.9,?,?,?,?,?,?,?,?,30.13,?,?,18409.0,402158.1,860.0,?
?,?,280.0,?,140.0,?,5.0,?,?,55.5,60.78,3.94,?,?,?,?,?,15.0,?,861.8,?,?,?,?,3538.71,31940.25,610502.7,?,54.2,?,5.41,280451.7,3755.8,?,?,?,15.0,?,?,?,?,63.69,?,3347.72,21293.5,589389.6,5728.0,52.4,57.65,?,262789.0,2931.4,54.2,?,3114.15,?,?,815.5,?,?,?,?,?,?,?,?,51.3,56.13,5.97,249110.7,2562.3,52.8,217.0,10445.6,15.0,733.8,?,1755.0,8002.0,?,?,2978.26,41407.0,601988.1,?,50.9,57.62,4.3,?,?,50.3,?,?,15.0,742.7,812.7,1755.0,8102.0,58.66,?,2850.2,?,?,?,180.0
?,?,560.0,759.0,?,722.86,6.0,?,3152.0,106.0,103.03,3.15,685697.5,3526.1,105.5,208.8,?,?,1408.4,?,8842.18,8864.0,?,105.32,?,?,1188995.8,?,103.0,?,?,625829.2,4386.9,?,156.6,?,?,?,1584.3,8776.71,?,101.0,101.89,13571.8,34474.5,?,?,98.2,?,2.76,602224.7,?,?,104.4,?,15.0,?,1389.6,?,?,98.12,?,?,22983.0,973523.7,3157.0,92.8,96.49,?,?,?,?,52.2,?,15.0,?,?,?,8585.0,95.35,94.34,12063.5,?,?,3678.0,?,?,?,?,2790.6,?,?,14488.6,?,1143.8,?,8364.78,?,90.95,?,11379.37,44835.0,?,2200.0,330.0
3.0,4070.0,1040.0,895.4,?,?,4.0,?,2859.0,111.4,104.33,2.5,704586.3,6622.6,107.5,?,10861.7,15.0,?,1932.5,8920.04,8938.0,?,108.51,?,?,1181572.6,3152.0,106.0,103.03,?,685697.5,3526.1,105.5,?,?,?,?,?,8842.18,8864.0,105.52,?,?,?,1188995.8,2700.0,103.0,101.84,?,625829.2,4386.9,?,156.6,13188.23,?,1424.1,?,8776.71,?,101.0,101.89,13571.8,34474.5,1067772.0,?,?,?,2.76,602224.7,?,?,104.4,8792.15,?,?,?,8699.73,8735.0,?,98.45,?,22983.0,973523.7,?,?,96.49,?,?,?,96.9,?,?,15.0,1294.2,1288.0,?,8585.0,?,?,?,11491.5,?,?,?
