@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real
@attribute attr_71 real
@attribute attr_72 real
@attribute attr_73 real
@attribute attr_74 real
@attribute attr_75 real
@attribute attr_76 real
@attribute attr_77 real
@attribute attr_78 real
@attribute attr_79 real
@attribute attr_80 real
@attribute attr_81 real
@attribute attr_82 real
@attribute attr_83 real
@attribute attr_84 real
@attribute attr_85 real
@attribute attr_86 real
@attribute attr_87 real
@attribute attr_88 real
@attribute attr_89 real
@attribute attr_90 real
@attribute attr_91 real
@attribute attr_92 real
@attribute attr_93 real
@attribute attr_94 real
@attribute attr_95 real
@attribute attr_96 real
@attribute attr_97 real
@attribute attr_98 real
@attribute attr_99 real
@attribute attr_100 real
@attribute attr_101 real
@attribute attr_102 real
@attribute attr_103 real
@attribute attr_104 real
@attribute attr_105 real


@data
?,?,?,?,390.0,755.51,?,2600.0,7045.0,?,?,?,1341072.8,8245.0,?,?,17361.2,?,2451.2,2526.4,9254.28,9306.0,?,138.8,?,12393.0,1732937.5,5606.0,149.1,?,?,1284199.4,6622.5,?,?,73143.5,?,2220.6,2244.1,?,9286.0,136.6,?,9821.0,?,?,4079.0,143.4,131.56,3.44,?,?,?,324.3,?,14.0,2014.5,?,9216.19,9244.0,129.24,134.46,10078.4,?,1654038.4,3629.0,137.4,?,3.45,?,?,117.4,?,?,14.0,?,?,?,?,?,?,?,?,1660444.0,?,130.5,117.05,?,961139.2,?,112.8,108.1,?,14.0,?,1837.4,?,?,120.24,121.94,9576.9,12065.0,1673301.4,3800.0,?
2.0,?,250.0,?,370.0,?,?,2400.0,3052.0,124.4,?,2.75,?,?,110.3,?,?,?,?,1963.7,9114.22,?,?,119.13,9459.4,47096.0,1391757.1,2918.0,120.2,?,?,832123.7,5136.1,?,?,?,?,?,1817.6,9063.61,?,112.15,115.7,?,35322.0,1181856.2,2264.0,116.3,104.71,2.47,?,?,109.1,?,?,?,1534.6,?,?,9022.0,109.02,112.0,10411.45,?,?,?,111.4,104.33,2.5,704586.3,6622.6,?,74.85,?,15.0,1836.6,?,8920.04,8938.0,110.51,108.51,?,?,?,3152.0,106.0,103.03,3.15,?,3526.1,?,?,17584.3,?,?,?,?,8864.0,105.52,105.32,12113.01,?,?,3300.0,?
2.0,680.0,?,20.4,30.0,639.5,?,170.0,2641.34,13.1,?,1.11,43837.4,339.6,?,?,463.2,12.0,170.3,217.2,?,?,12.61,?,354.55,?,155181.7,?,12.7,11.56,?,41015.52,373.9,14.54,?,?,?,?,232.9,?,?,?,10.41,363.13,16871.5,?,?,12.1,?,1.24,?,287.2,?,?,?,12.0,?,?,?,1649.0,11.62,10.06,?,8435.75,?,2952.0,11.6,?,?,35859.4,322.5,?,?,610.4,12.0,165.1,208.6,1504.36,1582.0,?,?,435.1,?,?,2649.0,11.4,6.97,2.25,?,?,11.73,?,?,?,167.9,209.6,1450.47,1507.0,10.17,?,508.64,24582.0,?,?,?
?,1160.0,300.0,429.2,370.0,474.91,?,2400.0,4242.0,245.1,225.0,6.54,1670609.2,?,?,?,32942.75,?,?,?,9403.58,?,179.96,189.5,?,?,2303248.1,6458.0,224.7,?,?,1622664.0,15001.6,306.7,83.53,?,?,?,3662.6,?,9260.0,?,178.3,?,?,2435004.3,6790.0,?,?,6.46,1640293.0,10855.3,229.3,393.3,?,?,?,?,?,9380.0,?,169.5,10082.0,?,2318397.0,?,190.3,154.36,5.33,?,?,210.7,?,?,?,?,?,9329.64,9396.0,?,159.0,?,37179.0,?,5909.0,?,147.44,?,1451175.9,?,?,196.65,?,?,2284.4,?,9297.06,?,140.9,146.2,?,?,1681849.3,2600.0,?
?,?,260.0,?,?,697.66,?,990.0,?,69.4,?,?,?,?,?,372.0,15748.8,?,?,?,?,?,79.65,76.92,?,?,?,?,66.2,73.13,?,382101.5,5131.4,76.9,279.0,11811.6,14.0,907.1,1004.6,?,8020.0,?,?,5096.97,32782.5,692600.0,6796.0,62.6,?,?,365186.2,?,?,?,?,14.0,886.4,909.2,7930.66,8004.0,?,?,?,21855.0,669640.3,?,59.1,65.61,5.65,339325.9,?,?,93.0,3937.2,14.0,831.8,?,7924.48,7994.0,71.56,65.65,?,?,648845.6,?,56.2,?,?,320957.3,?,?,?,12456.6,?,?,809.8,?,?,67.81,?,3758.77,?,628132.9,1300.0,230.0
?,2820.0,620.0,310.2,110.0,536.64,?,1300.0,6796.0,62.6,70.75,?,?,4730.8,74.3,?,7874.4,14.0,886.4,909.2,?,8004.0,?,69.26,4756.68,21855.0,669640.3,6713.0,59.1,65.61,5.65,?,?,70.2,93.0,3937.2,?,?,?,?,?,?,?,4294.06,10927.5,648845.6,?,?,61.52,6.11,?,?,64.5,?,?,15.0,797.3,?,?,8003.0,?,63.25,3758.77,42587.0,?,4986.0,55.5,?,?,?,3663.5,?,179.63,?,15.0,757.8,861.8,1755.0,?,65.0,60.53,3538.71,?,?,6788.0,54.2,?,5.41,?,?,?,119.75,6228.3,?,795.0,818.5,?,8001.0,63.69,?,3347.72,?,?,?,170.0
2.0,?,200.0,?,?,616.47,6.0,?,3713.0,66.2,?,3.06,?,5131.4,76.9,279.0,?,14.0,?,1004.6,7976.88,8020.0,75.42,73.66,?,?,692600.0,6796.0,?,70.75,?,?,?,?,?,?,?,886.4,?,?,8004.0,73.57,69.26,4756.68,?,?,?,?,?,?,?,3878.4,?,93.0,?,14.0,831.8,?,7924.48,?,71.56,65.65,4294.06,?,?,?,?,61.52,6.11,?,3485.8,64.5,?,?,15.0,797.3,?,1755.0,?,67.81,63.25,3758.77,?,?,?,?,?,3.94,?,?,?,179.63,?,?,757.8,?,1755.0,8018.0,?,60.53,3538.71,?,?,?,?
?,2250.0,690.0,765.0,?,853.01,?,2200.0,3052.0,?,108.42,2.75,?,4602.1,110.3,299.4,43446.8,?,1821.6,1963.7,9114.22,?,116.56,?,?,?,1391757.1,2918.0,?,107.2,2.29,?,5136.1,?,224.55,32585.1,15.0,1757.7,1817.6,?,9078.0,112.15,115.7,?,35322.0,?,2264.0,116.3,104.71,2.47,?,?,109.1,149.7,?,15.0,1534.6,1795.3,?,?,?,?,?,23548.0,?,?,111.4,104.33,2.5,704586.3,?,?,74.85,?,15.0,?,1932.5,?,8938.0,110.51,?,?,11774.0,1181572.6,?,106.0,103.03,3.15,?,3526.1,105.5,?,17584.3,15.0,1408.4,1473.5,8842.18,8864.0,105.52,?,12113.01,45966.0,?,?,?
?,5540.0,850.0,1551.2,?,957.42,9.0,?,3678.0,?,?,3.25,?,?,94.1,?,14488.6,15.0,?,1316.3,8364.78,?,?,?,?,?,929027.1,2734.0,81.9,?,?,486347.8,?,90.4,251.1,?,?,1082.5,?,?,?,87.27,?,?,?,865878.9,2247.0,76.9,?,?,?,4107.4,?,167.4,7244.3,?,1032.5,1203.3,8271.46,8325.0,85.37,?,8993.0,?,?,?,72.9,?,1.81,?,?,85.9,?,3622.15,15.0,?,?,?,8186.0,?,80.05,6703.06,11208.75,?,3255.0,?,?,2.84,417524.0,?,81.7,?,15748.8,14.0,1005.0,?,?,?,79.65,?,?,?,?,1600.0,440.0
?,1540.0,400.0,154.0,?,771.33,?,700.0,?,39.3,40.21,1.52,143737.7,?,?,?,3244.55,?,554.0819663,663.97,1755.0,?,?,34.76,?,?,409677.9,2374.0,?,39.43,0.92,?,?,33.7,71.45,1622.28,15.0,574.6,?,?,?,?,33.37,1601.79,9766.5,?,?,36.2,?,1.55,?,1529.0,?,?,3994.7,15.0,589.5,765.8,?,4930.0,38.7,?,1653.06,?,?,?,?,?,?,124042.2,1083.9,30.49,131.78,?,15.0,544.0,?,1755.0,4718.0,36.4,30.32,1625.98,28449.75,377633.3,4638.0,34.6,?,2.28,120470.6,1861.2,29.55,87.85,?,?,?,667.8,1755.0,?,35.67,28.87,?,18966.5,?,860.0,110.0
2.0,4230.0,820.0,?,40.0,?,?,200.0,1892.0,17.4,20.75,2.46,?,504.5,20.17,107.3,989.3,?,?,345.3,?,?,?,?,?,34738.0,?,?,?,19.22,?,55940.0,494.6,?,?,?,15.0,222.7,?,?,2687.0,?,?,?,26053.5,?,2197.0,15.5,17.69,?,52148.6,?,18.3,53.65,494.65,15.0,202.8,?,1750.0,?,15.85,?,450.34,17369.0,268843.7,?,?,?,1.34,47344.8,356.0,?,?,?,15.0,184.7,211.9,1750.0,?,?,?,408.84,8684.5,?,2671.55,?,?,?,48135.0,427.3,16.42,68.1,?,12.0,?,255.4,?,?,13.77,11.66,403.5,?,217000.1,340.0,?
2.0,?,590.0,?,?,?,?,820.0,?,?,?,?,339325.9,?,70.2,93.0,3937.2,14.0,?,938.4,?,7994.0,71.56,65.65,?,10927.5,?,6713.0,?,61.52,?,?,?,64.5,?,12456.6,?,?,?,1755.0,8003.0,?,63.25,?,42587.0,?,?,?,60.78,3.94,297210.1,3663.5,61.5,179.63,9342.45,15.0,?,861.8,1755.0,8018.0,65.0,?,3538.71,?,?,6788.0,54.2,59.4,?,280451.7,3755.8,58.1,119.75,6228.3,15.0,?,818.5,?,8001.0,63.69,58.55,3347.72,21293.5,?,?,52.4,?,5.4,262789.0,?,54.2,?,?,15.0,746.8,815.5,?,?,?,?,3387.72,10646.75,606524.2,910.0,160.0
2.0,?,1110.0,?,?,421.26,4.0,?,?,?,?,1.51,55940.0,494.6,19.23,80.48,741.98,?,?,288.6,?,?,17.23,?,?,?,279532.2,2197.0,?,17.69,?,?,417.7,?,?,494.65,15.0,?,260.4,?,2455.0,?,?,?,17369.0,268843.7,1818.0,14.3,?,1.34,47344.8,?,17.36,?,247.33,15.0,?,211.9,1750.0,2602.0,?,12.01,?,?,?,?,?,?,?,?,?,16.42,?,617.6,12.0,?,255.4,1750.0,2224.0,13.77,11.66,403.5,?,217000.1,2641.34,?,?,1.11,?,339.6,15.48,?,?,?,?,217.2,?,?,12.61,11.03,354.55,?,155181.7,220.0,?
2.0,2710.0,600.0,867.2,?,?,6.0,2300.0,?,143.4,?,3.44,?,8758.2,?,324.3,54857.63,14.0,2014.5,2143.3,9216.19,?,129.24,134.46,?,?,?,?,137.4,?,3.45,?,6232.8,?,216.2,36571.75,?,?,2025.0,9185.48,9208.0,123.37,127.33,9501.3,24130.0,?,?,130.5,?,2.45,?,4586.1,?,108.1,18285.88,14.0,?,?,?,9168.0,120.24,121.94,9576.9,?,1673301.4,3052.0,124.4,108.42,?,?,?,110.3,299.4,?,?,?,?,?,?,116.56,119.13,9459.4,?,1391757.1,2918.0,?,?,2.29,?,?,?,?,32585.1,15.0,1757.7,1817.6,?,9078.0,?,115.7,10304.2,?,1181856.2,?,?
2.0,?,350.0,270.0,200.0,?,?,1700.0,?,?,104.33,?,?,?,107.5,?,10861.7,15.0,?,?,8920.04,8938.0,?,108.51,12423.86,11774.0,1181572.6,3152.0,106.0,?,3.15,?,?,?,208.8,17584.3,?,1408.4,1473.5,?,?,105.52,?,12113.01,?,1188995.8,2700.0,103.0,101.84,?,?,4386.9,100.4,156.6,?,?,?,1584.3,8776.71,8799.0,101.0,101.89,13571.8,?,?,?,98.2,98.64,2.76,602224.7,3819.0,97.2,?,8792.15,?,?,?,8699.73,8735.0,98.12,98.45,13596.37,22983.0,973523.7,3157.0,92.8,?,3.05,?,?,96.9,?,4396.08,?,1294.2,1288.0,?,8585.0,?,?,?,11491.5,954628.6,?,270.0
?,?,330.0,189.0,150.0,?,5.0,?,6788.0,?,?,5.41,280451.7,3755.8,58.1,119.75,?,15.0,795.0,818.5,1755.0,8001.0,63.69,?,3347.72,21293.5,?,5728.0,52.4,57.65,?,?,?,?,59.88,3114.15,?,746.8,815.5,1755.0,?,62.78,56.45,3387.72,?,?,7196.0,?,56.13,5.97,?,?,52.8,?,10445.6,?,733.8,?,1755.0,8002.0,60.74,?,2978.26,?,601988.1,?,50.9,57.62,?,225500.9,2684.3,50.3,162.75,?,?,742.7,?,?,?,58.66,?,2850.2,31055.25,588020.5,?,49.1,59.29,3.53,?,?,47.5,?,5222.8,15.0,769.6,?,1755.0,8231.0,56.99,48.4,2556.96,?,605688.7,?,?
?,1710.0,440.0,?,?,798.68,5.0,?,?,38.0,?,0.92,?,1191.1,?,71.45,1622.28,?,?,?,1755.0,5565.0,41.03,33.37,1601.79,?,403875.0,?,?,?,1.55,?,?,?,175.7,3994.7,15.0,589.5,765.8,?,4930.0,38.7,?,?,37933.0,377828.6,?,?,37.42,?,124042.2,?,?,?,2996.03,?,?,?,?,4718.0,36.4,30.32,?,?,?,4638.0,?,?,2.28,?,1861.2,29.55,87.85,?,15.0,481.1,667.8,?,4730.0,35.67,?,?,18966.5,390388.5,3840.0,?,36.56,2.32,?,?,28.61,?,998.68,?,?,582.9,?,4758.0,34.98,?,1859.5,?,?,?,120.0
2.0,?,?,226.3,?,893.95,6.0,1800.0,?,?,?,2.5,704586.3,?,107.5,74.85,?,15.0,1836.6,?,8920.04,8938.0,110.51,108.51,12423.86,11774.0,1181572.6,?,106.0,?,?,685697.5,?,?,?,17584.3,15.0,?,1473.5,?,8864.0,?,105.32,12113.01,?,1188995.8,2700.0,?,101.84,2.65,625829.2,?,?,?,?,15.0,1424.1,1584.3,8776.71,8799.0,101.0,?,?,34474.5,?,3561.0,?,?,2.76,602224.7,?,?,104.4,?,15.0,1298.8,1389.6,8699.73,?,98.12,98.45,?,22983.0,?,?,?,?,3.05,?,3896.7,?,52.2,4396.08,15.0,?,?,8555.54,?,?,?,12063.5,11491.5,?,2200.0,?
2.0,450.0,120.0,58.5,130.0,913.31,?,?,?,?,51.63,?,183726.0,?,39.7,193.65,7089.53,?,?,669.8,1755.0,8690.0,?,?,1976.26,30175.5,611105.4,3213.0,44.5,?,?,176542.9,1563.4,35.0,129.1,?,?,611.8,670.1,1755.0,9048.0,50.28,?,?,?,566492.3,2272.0,43.4,?,1.72,?,1179.5,?,64.55,2363.18,?,641.5,?,?,?,49.92,?,1718.9,?,540680.6,1627.0,41.0,41.25,1.74,160401.5,1217.5,?,285.8,6489.1,15.0,614.0,?,1755.0,?,?,?,1537.96,39066.0,524764.8,?,40.3,?,1.15,?,?,?,214.35,4866.83,?,?,?,?,6714.0,43.4,36.45,1535.16,29299.5,466212.2,?,?
?,610.0,?,183.0,?,597.86,?,?,?,143.4,131.56,3.44,?,?,132.6,?,54857.63,?,?,2143.3,9216.19,9244.0,?,?,?,36195.0,1654038.4,?,137.4,?,3.45,1059966.2,6232.8,117.4,216.2,?,14.0,1994.6,?,9185.48,?,?,127.33,?,24130.0,?,?,130.5,117.05,2.45,?,4586.1,?,108.1,?,?,1763.9,1837.4,?,9168.0,?,?,9576.9,?,?,3052.0,124.4,108.42,2.75,921019.4,?,?,299.4,43446.8,?,?,1963.7,9114.22,9131.0,?,119.13,9459.4,?,?,2918.0,120.2,107.2,2.29,?,5136.1,?,224.55,32585.1,?,?,?,9063.61,9078.0,?,?,10304.2,35322.0,1181856.2,?,460.0
2.0,3160.0,700.0,537.2,170.0,694.97,6.0,?,2247.0,76.9,79.93,?,?,4107.4,?,167.4,?,?,?,1203.3,8271.46,8325.0,?,82.89,?,22417.5,833494.6,2217.0,?,78.63,1.81,427087.7,4521.3,?,83.7,?,15.0,?,1104.7,8148.33,8186.0,83.55,?,?,?,817526.9,?,?,76.29,2.84,417524.0,5146.3,?,372.0,15748.8,14.0,1005.0,1270.5,?,8058.0,79.65,76.92,5062.76,?,788018.3,?,66.2,73.13,3.06,382101.5,5131.4,76.9,279.0,11811.6,?,?,?,7976.88,8020.0,75.42,?,5096.97,?,692600.0,6796.0,?,70.75,3.72,365186.2,?,?,186.0,?,?,?,909.2,7930.66,8004.0,73.57,69.26,4756.68,?,?,?,300.0
?,370.0,120.0,40.7,?,585.22,5.0,1200.0,6713.0,?,?,6.11,320957.3,3485.8,64.5,239.5,?,15.0,?,809.8,1755.0,8003.0,67.81,63.25,3758.77,?,628132.9,4986.0,?,60.78,?,297210.1,?,61.5,179.63,?,15.0,757.8,?,?,?,65.0,60.53,?,31940.25,?,?,54.2,59.4,5.41,?,?,?,119.75,6228.3,15.0,?,?,1755.0,?,?,58.55,3347.72,21293.5,589389.6,5728.0,?,57.65,?,?,?,54.2,?,3114.15,15.0,746.8,815.5,1755.0,?,?,56.45,3387.72,10646.75,?,?,51.3,56.13,?,?,?,?,?,?,15.0,?,?,1755.0,8002.0,60.74,54.26,?,41407.0,?,?,140.0
?,690.0,?,89.7,?,?,?,?,7196.0,?,56.13,?,?,?,?,?,?,?,733.8,815.5,?,8002.0,60.74,54.26,?,?,601988.1,?,?,?,?,225500.9,2684.3,50.3,162.75,7834.2,15.0,742.7,812.7,1755.0,?,?,51.86,2850.2,?,?,4691.0,?,?,3.53,?,2103.5,?,?,5222.8,?,?,717.9,1755.0,8231.0,56.99,48.4,?,20703.5,?,?,47.8,57.88,?,198459.6,?,45.0,54.25,?,15.0,645.9,744.5,?,8418.0,56.37,?,?,?,?,?,?,52.26,3.25,?,1979.0,40.1,?,?,15.0,?,?,1755.0,8420.0,?,44.79,2206.19,40234.0,629797.2,?,?
3.0,2140.0,400.0,?,?,614.0,?,3200.0,6370.0,190.3,154.36,?,?,?,?,294.98,52083.6,11.0,2595.2,3000.0,9329.64,9396.0,?,159.0,?,37179.0,?,5909.0,?,147.44,6.88,?,?,188.9,?,34722.4,11.0,?,2627.5,9297.06,9347.0,?,?,?,?,1681849.3,7045.0,160.0,141.34,?,1341072.8,8245.0,?,?,17361.2,?,?,?,9254.28,?,136.56,138.8,?,?,1732937.5,?,149.1,?,4.09,1284199.4,?,?,432.4,?,14.0,2220.6,?,?,9286.0,136.6,140.2,9821.0,48260.0,1734973.5,?,?,131.56,3.44,1137397.7,?,132.6,?,?,14.0,?,?,9216.19,9244.0,?,134.46,10078.4,?,1654038.4,4000.0,?
?,7500.0,1260.0,2775.0,?,?,11.0,1800.0,3882.0,130.5,117.05,2.45,961139.2,?,?,108.1,18285.88,14.0,1763.9,?,9153.66,9168.0,120.24,121.94,9576.9,12065.0,1673301.4,3052.0,?,?,2.75,?,?,?,299.4,43446.8,?,1821.6,?,?,?,?,119.13,9459.4,47096.0,1391757.1,2918.0,120.2,107.2,?,?,?,?,224.55,32585.1,15.0,1757.7,?,?,?,112.15,115.7,10304.2,?,?,2264.0,?,?,?,784948.5,?,109.1,?,21723.4,15.0,?,1795.3,?,?,109.02,?,?,23548.0,1167697.4,?,111.4,104.33,?,?,?,?,?,10861.7,?,?,1932.5,?,8938.0,110.51,108.51,12423.86,11774.0,?,3000.0,?
?,2100.0,?,126.0,60.0,1158.47,?,300.0,?,?,33.0,?,116552.6,1430.8,27.68,147.9,?,15.0,?,?,1755.0,4695.0,?,25.62,1936.75,?,?,2898.0,?,31.47,?,98042.9,1571.1,26.74,110.93,2162.1,?,412.0,768.0,?,?,?,23.87,?,?,413834.5,?,29.5,29.93,?,92354.2,1668.9,?,73.95,?,15.0,431.1,?,?,4252.0,?,21.54,2134.49,18409.0,402158.1,2507.0,26.9,28.4,?,85347.6,1163.3,24.86,36.98,720.7,?,331.3,467.1,1751.67,?,?,19.7,2000.42,9204.5,420359.6,2309.0,?,26.87,3.51,85072.2,?,?,?,?,15.0,225.7,?,1750.0,?,?,?,1549.44,?,?,500.0,?
3.0,?,1000.0,2668.0,?,3436.93,?,?,?,?,?,5.97,?,2562.3,?,217.0,10445.6,?,?,815.5,?,?,?,?,2978.26,?,601988.1,5275.0,50.9,57.62,4.3,225500.9,2684.3,50.3,162.75,7834.2,?,742.7,?,1755.0,?,58.66,?,?,?,588020.5,?,?,59.29,?,212073.3,2103.5,47.5,?,?,?,769.6,717.9,?,8231.0,56.99,?,?,?,605688.7,4072.0,47.8,57.88,3.39,?,2034.8,?,?,2611.4,?,645.9,744.5,?,?,56.37,46.45,?,10351.75,?,3670.0,?,?,3.25,?,1979.0,40.1,?,?,?,?,?,?,?,54.62,44.79,?,40234.0,629797.2,2100.0,?
?,5200.0,800.0,208.0,40.0,?,13.0,120.0,?,?,14.63,?,48135.0,427.3,16.42,?,?,?,?,255.4,1750.0,?,13.77,11.66,?,33743.0,?,?,13.1,13.09,1.11,43837.4,?,?,?,?,?,170.3,217.2,1657.66,?,?,11.03,?,25307.25,?,?,?,?,1.5,41015.52,?,?,34.05,?,12.0,192.6,?,?,1601.0,?,?,363.13,?,?,?,?,10.03,?,38193.64,?,13.6,17.03,?,12.0,?,?,1612.95,1649.0,?,?,392.96,8435.75,141542.6,?,11.6,?,?,35859.4,322.5,12.67,?,?,12.0,165.1,?,?,1582.0,?,9.79,?,?,129102.4,300.0,130.0
3.0,1820.0,400.0,655.2,360.0,?,5.0,?,6458.0,?,198.55,6.73,?,?,?,83.53,16471.38,?,?,3662.6,9132.66,?,?,?,11568.0,12732.0,?,6790.0,?,162.84,6.46,1640293.0,?,229.3,?,69444.8,11.0,2738.8,?,9248.4,?,?,?,?,49572.0,?,?,?,?,?,?,12930.0,210.7,294.98,?,?,?,3000.0,?,9396.0,?,159.0,9700.0,?,?,5909.0,177.6,?,?,1451175.9,?,?,196.65,?,?,2284.4,?,9297.06,9347.0,140.9,146.2,10149.0,?,1681849.3,7045.0,160.0,141.34,?,?,?,?,98.33,?,11.0,2451.2,2526.4,9254.28,?,136.56,138.8,9291.0,12393.0,?,4000.0,?
?,1500.0,?,?,540.0,?,?,?,?,?,?,?,1901366.0,16139.0,276.1,?,?,11.0,?,3823.6,9784.77,?,191.63,?,7966.5,?,2217708.7,3098.0,?,216.48,3.8,1704943.8,?,?,?,?,11.0,?,?,9967.33,10099.3,190.5,204.8,8857.0,?,?,?,245.1,?,6.54,1670609.2,18690.9,300.5,?,?,?,?,?,9403.58,9489.1,179.96,189.5,?,25464.0,2303248.1,?,?,198.55,6.73,?,?,?,83.53,16471.38,11.0,?,?,9132.66,?,?,178.3,11568.0,12732.0,2435004.3,6790.0,?,162.84,6.46,?,?,229.3,393.3,?,?,2738.8,3148.0,9248.4,9380.0,?,?,?,49572.0,2318397.0,3750.0,?
?,3100.0,640.0,?,?,647.79,?,4600.0,?,?,186.8,3.5,1970485.1,14711.0,294.47,?,?,11.0,?,?,?,9908.0,?,215.0,?,12910.71,?,?,259.5,204.02,3.44,?,?,?,334.1,?,11.0,?,?,9784.77,?,191.63,?,?,50928.0,?,?,255.8,216.48,3.8,?,?,?,?,49414.13,11.0,?,?,9967.33,10099.3,190.5,204.8,8857.0,?,2310101.4,4242.0,?,225.0,6.54,1670609.2,18690.9,300.5,?,32942.75,?,3355.8,3686.3,9403.58,?,179.96,?,11763.0,25464.0,?,6458.0,224.7,?,?,1622664.0,?,?,83.53,16471.38,?,2871.3,?,9132.66,9260.0,171.13,?,11568.0,12732.0,?,?,700.0
3.0,2260.0,?,158.2,?,569.44,?,620.0,4638.0,34.6,37.16,?,?,?,29.55,87.85,1997.35,15.0,?,667.8,?,4730.0,?,28.87,?,?,?,3840.0,?,36.56,?,?,2211.5,28.61,?,998.68,?,?,582.9,?,4758.0,34.98,?,1859.5,9483.25,408321.5,3321.0,31.4,33.0,?,116552.6,1430.8,27.68,?,?,15.0,763.2,?,1755.0,4695.0,32.83,?,1936.75,?,?,?,?,31.47,2.68,98042.9,1571.1,?,110.93,?,15.0,412.0,?,?,4630.0,?,?,1991.43,?,413834.5,?,?,?,3.56,92354.2,1668.9,?,73.95,1441.4,15.0,431.1,550.4,?,?,30.13,21.54,2134.49,?,402158.1,860.0,?
?,1090.0,?,152.6,140.0,777.06,5.0,1500.0,4986.0,55.5,?,?,297210.1,?,61.5,179.63,?,15.0,757.8,?,1755.0,?,65.0,60.53,3538.71,31940.25,610502.7,?,54.2,59.4,?,?,?,58.1,119.75,?,?,795.0,818.5,1755.0,8001.0,63.69,?,3347.72,21293.5,?,5728.0,52.4,57.65,5.4,?,2931.4,54.2,59.88,3114.15,?,746.8,?,?,8013.0,62.78,?,?,10646.75,606524.2,?,51.3,?,?,249110.7,?,52.8,217.0,10445.6,15.0,?,815.5,1755.0,?,60.74,54.26,2978.26,?,601988.1,?,50.9,57.62,?,?,?,50.3,?,?,15.0,742.7,812.7,?,8102.0,?,51.86,?,31055.25,?,1900.0,180.0
?,2530.0,560.0,?,300.0,722.86,6.0,?,?,?,?,3.15,?,?,105.5,208.8,17584.3,15.0,1408.4,1473.5,8842.18,8864.0,105.52,?,12113.01,?,1188995.8,2700.0,103.0,101.84,2.65,625829.2,?,100.4,?,13188.23,15.0,?,1584.3,8776.71,8799.0,101.0,101.89,?,34474.5,1067772.0,3561.0,98.2,?,?,?,?,97.2,?,8792.15,15.0,1298.8,?,?,8735.0,98.12,98.45,?,22983.0,973523.7,?,?,?,?,?,3896.7,96.9,?,4396.08,15.0,1294.2,?,8555.54,?,?,?,?,?,?,3678.0,86.2,83.21,3.25,526596.4,?,?,334.8,14488.6,15.0,?,?,8364.78,8393.0,90.95,?,11379.37,?,929027.1,?,?
3.0,4070.0,?,895.4,220.0,?,?,1800.0,2859.0,?,104.33,2.5,704586.3,?,?,?,?,15.0,1836.6,?,8920.04,8938.0,?,?,12423.86,?,?,3152.0,106.0,103.03,3.15,?,?,?,208.8,?,?,1408.4,1473.5,?,?,105.52,105.32,?,45966.0,?,?,?,101.84,2.65,?,?,?,156.6,?,?,1424.1,?,?,8799.0,?,101.89,13571.8,34474.5,?,3561.0,?,98.64,2.76,?,?,97.2,?,8792.15,15.0,?,1389.6,?,8735.0,?,?,?,22983.0,?,3157.0,?,96.49,3.05,552124.4,?,?,?,4396.08,15.0,1294.2,1288.0,?,?,95.35,?,?,?,?,?,?
?,6000.0,?,1800.0,300.0,?,5.0,2800.0,?,124.4,?,?,921019.4,?,?,299.4,43446.8,15.0,1821.6,1963.7,?,?,?,119.13,?,?,1391757.1,2918.0,?,?,?,832123.7,5136.1,?,224.55,32585.1,?,1757.7,1817.6,?,9078.0,112.15,115.7,?,35322.0,?,2264.0,?,104.71,2.47,784948.5,?,109.1,?,21723.4,15.0,1534.6,?,9000.91,?,109.02,?,?,?,1167697.4,2859.0,?,?,2.5,704586.3,?,?,74.85,?,?,1836.6,?,?,8938.0,110.51,108.51,?,11774.0,?,?,?,103.03,?,685697.5,3526.1,?,?,?,?,?,?,8842.18,8864.0,?,105.32,?,45966.0,?,3400.0,400.0
