@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real
@attribute attr_71 real
@attribute attr_72 real
@attribute attr_73 real
@attribute attr_74 real
@attribute attr_75 real
@attribute attr_76 real
@attribute attr_77 real
@attribute attr_78 real
@attribute attr_79 real
@attribute attr_80 real
@attribute attr_81 real
@attribute attr_82 real
@attribute attr_83 real
@attribute attr_84 real
@attribute attr_85 real
@attribute attr_86 real
@attribute attr_87 real
@attribute attr_88 real
@attribute attr_89 real
@attribute attr_90 real
@attribute attr_91 real
@attribute attr_92 real
@attribute attr_93 real
@attribute attr_94 real
@attribute attr_95 real
@attribute attr_96 real
@attribute attr_97 real
@attribute attr_98 real
@attribute attr_99 real
@attribute attr_100 real
@attribute attr_101 real
@attribute attr_102 real
@attribute attr_103 real
@attribute attr_104 real
@attribute attr_105 real


@data
?,900.0,300.0,351.0,390.0,?,6.0,2600.0,7045.0,160.0,141.34,4.72,1341072.8,8245.0,173.8,98.33,?,?,?,2526.4,9254.28,9306.0,136.56,?,9291.0,?,?,5606.0,?,134.8,?,1284199.4,6622.5,147.6,?,?,14.0,2220.6,2244.1,9231.76,?,?,?,9821.0,48260.0,?,?,143.4,131.56,3.44,?,8758.2,?,?,54857.63,14.0,2014.5,2143.3,9216.19,9244.0,129.24,?,?,36195.0,1654038.4,3629.0,?,?,?,1059966.2,?,117.4,?,36571.75,?,?,?,?,?,123.37,?,9501.3,?,1660444.0,3882.0,130.5,117.05,2.45,961139.2,?,?,108.1,18285.88,?,?,?,9153.66,9168.0,?,?,?,12065.0,1673301.4,3800.0,600.0
?,820.0,?,?,370.0,?,7.0,2400.0,?,124.4,108.42,2.75,?,?,?,?,43446.8,15.0,1821.6,1963.7,9114.22,9131.0,?,119.13,?,47096.0,1391757.1,2918.0,120.2,?,?,832123.7,?,?,224.55,32585.1,15.0,1757.7,1817.6,9063.61,9078.0,?,115.7,10304.2,35322.0,1181856.2,?,?,104.71,2.47,784948.5,4858.1,?,149.7,?,15.0,1534.6,1795.3,?,9022.0,?,?,?,23548.0,1167697.4,2859.0,111.4,?,?,?,?,?,74.85,10861.7,15.0,?,1932.5,8920.04,?,110.51,108.51,12423.86,11774.0,1181572.6,?,106.0,103.03,?,685697.5,?,?,?,?,15.0,1408.4,?,?,?,?,?,?,?,?,3300.0,?
?,680.0,?,20.4,30.0,639.5,?,?,2641.34,?,13.09,?,?,339.6,15.48,?,?,12.0,170.3,217.2,1657.66,?,12.61,11.03,354.55,25307.25,?,2611.13,?,11.56,1.5,41015.52,373.9,?,?,308.8,?,?,232.9,1591.75,1601.0,11.91,10.41,?,?,146872.1,?,12.1,10.03,?,38193.64,287.2,?,?,?,?,?,211.1,1612.95,?,11.62,?,392.96,?,141542.6,?,?,?,?,35859.4,322.5,12.67,?,?,?,?,208.6,1504.36,1582.0,10.86,9.79,435.1,?,129102.4,?,11.4,?,2.25,32793.7,388.9,11.73,42.45,457.8,12.0,167.9,209.6,?,?,10.17,?,508.64,?,?,200.0,40.0
?,1160.0,?,429.2,?,474.91,?,?,?,245.1,?,6.54,?,18690.9,?,167.05,?,11.0,?,3686.3,9403.58,9489.1,179.96,189.5,?,?,2303248.1,6458.0,224.7,198.55,6.73,1622664.0,15001.6,?,83.53,16471.38,11.0,2871.3,3662.6,?,9260.0,?,178.3,11568.0,?,?,?,?,?,?,?,?,?,393.3,?,11.0,?,3148.0,?,9380.0,?,?,?,?,2318397.0,?,190.3,154.36,5.33,1523166.6,12930.0,?,?,?,11.0,?,?,9329.64,?,148.76,159.0,?,37179.0,?,5909.0,177.6,?,6.88,?,?,188.9,?,34722.4,?,2284.4,2627.5,?,9347.0,?,?,?,?,1681849.3,2600.0,?
2.0,1160.0,260.0,185.6,160.0,?,7.0,990.0,3255.0,?,76.29,2.84,?,?,81.7,372.0,?,14.0,1005.0,?,8002.21,8058.0,?,76.92,?,?,788018.3,3713.0,66.2,?,?,382101.5,?,?,279.0,?,?,?,?,7976.88,8020.0,?,?,5096.97,32782.5,692600.0,6796.0,?,70.75,?,?,?,74.3,186.0,?,?,886.4,909.2,?,?,73.57,69.26,?,21855.0,?,?,59.1,65.61,5.65,339325.9,3878.4,70.2,93.0,3937.2,?,831.8,938.4,?,7994.0,71.56,65.65,?,?,648845.6,6713.0,56.2,61.52,6.11,320957.3,3485.8,64.5,239.5,12456.6,15.0,797.3,809.8,1755.0,8003.0,?,63.25,3758.77,42587.0,628132.9,?,?
2.0,?,620.0,310.2,110.0,536.64,6.0,1300.0,?,62.6,70.75,?,?,?,?,186.0,?,14.0,886.4,909.2,?,8004.0,?,?,4756.68,21855.0,669640.3,?,?,?,5.65,?,?,?,93.0,?,14.0,831.8,938.4,7924.48,?,?,?,4294.06,10927.5,648845.6,?,?,?,6.11,320957.3,3485.8,?,239.5,12456.6,15.0,?,?,1755.0,8003.0,?,?,?,?,?,4986.0,55.5,?,3.94,?,3663.5,?,179.63,?,?,757.8,861.8,?,8018.0,?,?,3538.71,?,610502.7,?,54.2,?,5.41,?,3755.8,?,119.75,?,15.0,?,?,1755.0,?,?,?,3347.72,?,589389.6,?,170.0
2.0,?,200.0,?,140.0,616.47,?,?,3713.0,66.2,73.13,3.06,382101.5,5131.4,?,279.0,11811.6,?,907.1,1004.6,7976.88,?,75.42,?,5096.97,?,692600.0,?,?,70.75,?,?,?,?,?,?,14.0,?,?,?,?,?,69.26,?,21855.0,?,?,?,?,?,339325.9,3878.4,?,?,?,?,?,?,?,?,?,65.65,?,10927.5,?,?,?,?,6.11,320957.3,?,64.5,239.5,12456.6,15.0,797.3,809.8,?,?,?,?,3758.77,42587.0,628132.9,4986.0,55.5,?,3.94,297210.1,?,?,179.63,?,15.0,757.8,861.8,1755.0,?,65.0,?,?,31940.25,?,?,?
?,?,690.0,765.0,?,853.01,3.0,2200.0,?,?,108.42,2.75,?,4602.1,110.3,?,?,?,1821.6,?,9114.22,9131.0,?,119.13,9459.4,?,?,2918.0,?,?,2.29,?,?,?,?,32585.1,?,?,1817.6,?,9078.0,?,115.7,10304.2,35322.0,1181856.2,2264.0,116.3,?,2.47,784948.5,?,109.1,149.7,?,15.0,1534.6,?,9000.91,9022.0,?,?,?,23548.0,?,2859.0,111.4,104.33,?,?,6622.6,107.5,74.85,?,15.0,?,1932.5,8920.04,?,110.51,?,12423.86,?,1181572.6,3152.0,?,?,3.15,685697.5,?,105.5,?,?,?,1408.4,?,8842.18,8864.0,105.52,?,?,45966.0,?,?,430.0
2.0,?,850.0,?,280.0,?,9.0,?,3678.0,86.2,83.21,3.25,?,?,94.1,?,14488.6,?,1143.8,1316.3,?,8393.0,?,89.79,?,?,929027.1,2734.0,?,?,2.44,486347.8,3157.3,90.4,?,?,15.0,1082.5,1176.5,8343.6,?,87.27,?,10555.47,?,865878.9,2247.0,?,?,2.04,?,?,88.2,167.4,7244.3,?,?,1203.3,8271.46,8325.0,?,?,?,22417.5,833494.6,2217.0,72.9,78.63,?,?,?,85.9,83.7,3622.15,15.0,1014.9,?,?,8186.0,?,80.05,6703.06,11208.75,817526.9,3255.0,69.4,76.29,2.84,?,5146.3,?,372.0,15748.8,?,1005.0,1270.5,8002.21,?,?,?,5062.76,?,?,1600.0,?
2.0,1540.0,?,?,100.0,771.33,?,700.0,?,?,40.21,1.52,143737.7,?,33.5,?,3244.55,15.0,?,663.97,?,?,?,34.76,1527.55,19533.0,?,?,?,39.43,0.92,134548.4,1191.1,33.7,?,1622.28,15.0,574.6,680.5,1755.0,?,41.03,?,1601.79,9766.5,403875.0,?,?,37.64,?,134312.5,?,31.43,?,3994.7,15.0,589.5,765.8,1755.0,4930.0,38.7,?,1653.06,37933.0,377828.6,2790.0,?,?,?,124042.2,1083.9,30.49,131.78,?,?,544.0,652.8,?,4718.0,36.4,?,?,28449.75,377633.3,?,?,37.16,?,?,1861.2,29.55,?,1997.35,?,481.1,667.8,?,4730.0,?,?,?,?,390388.5,?,110.0
2.0,?,?,?,40.0,780.14,?,200.0,1892.0,?,?,?,?,504.5,20.17,?,?,?,?,345.3,1750.0,2818.0,19.49,14.2,694.38,?,?,?,16.8,19.22,?,55940.0,494.6,?,?,?,15.0,222.7,288.6,?,2687.0,17.23,13.37,?,26053.5,?,?,15.5,?,1.67,52148.6,417.7,?,?,?,15.0,?,260.4,?,?,?,?,450.34,17369.0,?,1818.0,14.3,?,1.34,?,356.0,17.36,26.83,247.33,15.0,?,?,1750.0,2602.0,14.98,?,408.84,8684.5,?,2671.55,13.6,?,?,48135.0,?,16.42,68.1,617.6,12.0,?,255.4,1750.0,?,?,?,?,?,?,340.0,?
2.0,1540.0,?,215.6,140.0,698.95,?,820.0,6713.0,59.1,65.61,?,339325.9,?,70.2,?,?,14.0,?,938.4,7924.48,?,71.56,?,4294.06,10927.5,?,?,56.2,61.52,6.11,320957.3,?,?,239.5,?,15.0,?,809.8,?,?,67.81,63.25,?,42587.0,628132.9,4986.0,55.5,60.78,?,297210.1,3663.5,?,179.63,9342.45,15.0,757.8,861.8,1755.0,8018.0,?,60.53,?,31940.25,?,6788.0,54.2,?,5.41,?,3755.8,?,?,?,15.0,795.0,?,?,?,?,?,3347.72,21293.5,?,?,?,?,5.4,262789.0,2931.4,54.2,59.88,?,15.0,?,815.5,?,8013.0,62.78,56.45,3387.72,10646.75,?,910.0,160.0
2.0,?,1110.0,?,20.0,?,?,?,1562.0,16.8,19.22,1.51,?,?,?,?,?,?,222.7,?,?,?,?,?,?,?,?,2197.0,?,?,?,52148.6,?,18.3,53.65,494.65,?,?,260.4,?,2455.0,?,?,?,?,268843.7,1818.0,?,?,1.34,?,356.0,?,26.83,?,15.0,184.7,?,?,2602.0,14.98,12.01,408.84,8684.5,?,2671.55,?,14.63,1.39,?,?,?,?,617.6,?,?,255.4,1750.0,2224.0,13.77,11.66,403.5,?,217000.1,?,13.1,?,?,43837.4,?,?,51.08,463.2,?,170.3,?,1657.66,1759.0,?,?,354.55,?,?,220.0,30.0
?,2710.0,600.0,?,?,?,6.0,2300.0,?,?,131.56,?,1137397.7,?,?,324.3,?,14.0,2014.5,2143.3,9216.19,?,?,?,?,36195.0,1654038.4,?,137.4,125.83,3.45,?,6232.8,?,?,36571.75,?,1994.6,2025.0,9185.48,?,123.37,127.33,9501.3,24130.0,1660444.0,3882.0,?,117.05,2.45,961139.2,4586.1,112.8,?,?,14.0,?,1837.4,?,?,?,121.94,?,?,1673301.4,?,124.4,108.42,?,921019.4,?,110.3,299.4,?,?,?,?,9114.22,?,?,?,9459.4,?,1391757.1,?,120.2,107.2,?,?,5136.1,109.6,224.55,32585.1,?,?,1817.6,?,9078.0,112.15,?,10304.2,35322.0,?,3100.0,490.0
2.0,1350.0,?,?,200.0,576.74,?,1700.0,2859.0,111.4,?,?,?,?,107.5,74.85,10861.7,15.0,1836.6,1932.5,8920.04,?,110.51,108.51,?,11774.0,?,?,106.0,?,3.15,685697.5,3526.1,105.5,208.8,17584.3,15.0,1408.4,1473.5,?,?,105.52,105.32,?,?,?,?,?,101.84,?,625829.2,?,100.4,?,?,?,?,1584.3,8776.71,?,101.0,101.89,?,34474.5,1067772.0,?,98.2,?,2.76,602224.7,3819.0,97.2,104.4,?,?,?,?,?,8735.0,98.12,98.45,13596.37,22983.0,973523.7,?,?,?,?,552124.4,3896.7,?,52.2,4396.08,15.0,1294.2,?,8555.54,8585.0,95.35,94.34,?,11491.5,954628.6,?,270.0
2.0,?,330.0,189.0,150.0,?,?,?,?,?,?,5.41,280451.7,3755.8,?,?,6228.3,15.0,?,818.5,1755.0,8001.0,63.69,58.55,3347.72,21293.5,?,?,?,?,5.4,262789.0,?,54.2,?,3114.15,15.0,746.8,815.5,1755.0,8013.0,62.78,?,?,10646.75,606524.2,7196.0,?,56.13,?,249110.7,?,52.8,?,?,15.0,733.8,815.5,?,8002.0,60.74,?,2978.26,?,601988.1,?,50.9,57.62,4.3,225500.9,2684.3,?,?,?,?,742.7,?,?,8102.0,58.66,?,2850.2,?,588020.5,?,49.1,?,3.53,212073.3,2103.5,47.5,108.5,5222.8,?,?,?,?,8231.0,56.99,?,2556.96,?,605688.7,1000.0,210.0
2.0,1710.0,440.0,171.0,?,798.68,5.0,630.0,2374.0,?,39.43,?,134548.4,?,?,71.45,1622.28,15.0,574.6,680.5,?,5565.0,41.03,33.37,?,9766.5,?,2693.0,?,?,?,?,1529.0,?,?,3994.7,?,589.5,765.8,1755.0,4930.0,?,32.04,?,37933.0,?,?,35.7,37.42,1.28,?,?,?,131.78,?,15.0,544.0,652.8,1755.0,4718.0,?,?,?,?,?,?,?,37.16,?,?,1861.2,29.55,?,?,15.0,?,667.8,?,?,?,?,?,18966.5,390388.5,?,?,36.56,2.32,?,?,28.61,?,?,?,?,582.9,?,4758.0,?,27.13,1859.5,?,408321.5,780.0,120.0
?,730.0,?,226.3,?,893.95,6.0,1800.0,2859.0,111.4,?,?,?,6622.6,107.5,?,?,15.0,1836.6,1932.5,8920.04,8938.0,110.51,108.51,12423.86,?,?,?,?,?,?,?,?,?,208.8,17584.3,15.0,?,1473.5,?,8864.0,105.52,?,12113.01,?,?,2700.0,103.0,?,2.65,625829.2,?,100.4,156.6,?,?,?,1584.3,?,8799.0,?,101.89,13571.8,?,?,3561.0,98.2,?,2.76,602224.7,3819.0,97.2,?,8792.15,?,1298.8,1389.6,?,?,98.12,?,?,22983.0,?,?,?,?,?,552124.4,?,96.9,52.2,4396.08,?,?,?,8555.54,8585.0,95.35,?,?,11491.5,954628.6,2200.0,450.0
?,?,?,58.5,130.0,?,7.0,?,?,?,51.63,2.67,183726.0,1298.1,39.7,193.65,?,15.0,627.6,669.8,1755.0,8690.0,?,42.87,1976.26,30175.5,?,?,?,?,?,176542.9,1563.4,?,?,4726.35,15.0,?,?,?,9048.0,?,?,1766.35,20117.0,?,2272.0,?,46.94,?,166267.2,?,?,64.55,?,15.0,641.5,?,1755.0,8315.0,?,?,?,10058.5,540680.6,?,41.0,?,1.74,?,1217.5,34.4,285.8,6489.1,?,614.0,?,?,7773.0,?,38.34,1537.96,39066.0,524764.8,1580.0,?,40.84,1.15,?,?,34.1,214.35,?,?,?,680.29,1755.0,6714.0,43.4,36.45,1535.16,29299.5,466212.2,930.0,160.0
2.0,610.0,160.0,183.0,?,597.86,?,2700.0,?,?,?,3.44,?,8758.2,132.6,324.3,54857.63,?,2014.5,?,?,9244.0,129.24,134.46,?,?,?,?,?,?,3.45,1059966.2,?,?,?,36571.75,14.0,1994.6,?,9185.48,9208.0,123.37,?,?,?,?,3882.0,130.5,117.05,2.45,961139.2,?,112.8,108.1,?,14.0,?,1837.4,9153.66,?,?,?,9576.9,12065.0,?,?,?,108.42,?,?,?,110.3,299.4,?,15.0,?,1963.7,9114.22,9131.0,?,?,?,?,1391757.1,?,120.2,107.2,2.29,?,?,?,?,32585.1,15.0,1757.7,1817.6,?,?,112.15,?,?,?,?,?,460.0
?,?,700.0,537.2,?,?,6.0,1100.0,?,?,79.93,?,?,4107.4,?,?,7244.3,15.0,?,?,?,8325.0,85.37,82.89,?,22417.5,833494.6,?,?,78.63,?,427087.7,4521.3,85.9,83.7,3622.15,?,1014.9,1104.7,?,?,83.55,80.05,6703.06,11208.75,?,?,?,76.29,?,417524.0,?,?,?,?,14.0,1005.0,?,8002.21,?,?,76.92,5062.76,?,788018.3,3713.0,66.2,73.13,3.06,?,?,?,?,?,14.0,?,1004.6,7976.88,?,75.42,73.66,5096.97,?,692600.0,?,62.6,70.75,?,?,4730.8,74.3,?,7874.4,?,?,?,7930.66,?,73.57,?,?,?,669640.3,1400.0,?
2.0,?,120.0,?,110.0,585.22,5.0,1200.0,6713.0,56.2,?,6.11,?,?,64.5,239.5,12456.6,15.0,797.3,?,?,8003.0,?,?,3758.77,42587.0,?,4986.0,55.5,60.78,3.94,?,3663.5,?,179.63,?,?,?,861.8,?,?,65.0,60.53,?,?,610502.7,6788.0,54.2,?,?,?,?,58.1,?,6228.3,15.0,?,818.5,1755.0,8001.0,63.69,?,?,?,589389.6,?,?,57.65,?,262789.0,2931.4,?,?,3114.15,?,?,?,?,8013.0,62.78,?,3387.72,10646.75,?,7196.0,?,?,5.97,249110.7,?,?,217.0,?,15.0,?,815.5,?,8002.0,60.74,54.26,?,?,601988.1,?,?
2.0,690.0,160.0,?,?,770.35,?,990.0,?,?,?,5.97,?,?,52.8,?,?,15.0,733.8,815.5,?,8002.0,?,54.26,2978.26,41407.0,601988.1,?,?,57.62,4.3,?,2684.3,50.3,162.75,7834.2,15.0,?,812.7,1755.0,8102.0,?,51.86,?,31055.25,588020.5,4691.0,49.1,59.29,3.53,212073.3,2103.5,47.5,?,5222.8,15.0,769.6,717.9,?,?,56.99,?,2556.96,20703.5,?,4072.0,47.8,?,3.39,198459.6,?,45.0,?,?,?,645.9,744.5,1755.0,8418.0,?,?,2424.37,10351.75,626960.3,?,?,52.26,?,?,1979.0,40.1,258.2,?,15.0,629.9,764.5,1755.0,?,54.62,?,2206.19,40234.0,629797.2,?,190.0
3.0,2140.0,400.0,813.2,?,614.0,5.0,3200.0,6370.0,190.3,154.36,?,1523166.6,12930.0,210.7,294.98,?,?,2595.2,3000.0,?,?,?,159.0,?,?,?,?,177.6,147.44,?,?,?,?,196.65,34722.4,11.0,?,2627.5,?,9347.0,?,?,?,24786.0,?,7045.0,?,?,4.72,?,?,173.8,?,?,?,2451.2,?,?,9306.0,136.56,138.8,?,12393.0,1732937.5,?,149.1,134.8,4.09,1284199.4,6622.5,147.6,432.4,73143.5,?,?,2244.1,9231.76,9286.0,136.6,?,9821.0,48260.0,?,?,143.4,?,3.44,1137397.7,8758.2,132.6,324.3,?,14.0,?,2143.3,?,9244.0,129.24,?,?,36195.0,?,4000.0,?
?,?,?,2775.0,370.0,820.91,?,1800.0,3882.0,130.5,117.05,2.45,961139.2,4586.1,112.8,?,?,14.0,1763.9,?,9153.66,9168.0,?,121.94,9576.9,?,?,?,124.4,108.42,2.75,?,?,?,299.4,43446.8,?,1821.6,1963.7,?,9131.0,?,119.13,?,?,1391757.1,2918.0,?,?,2.29,?,5136.1,?,224.55,32585.1,?,?,1817.6,?,9078.0,112.15,?,10304.2,35322.0,1181856.2,2264.0,116.3,?,2.47,?,?,?,?,21723.4,?,1534.6,1795.3,9000.91,9022.0,109.02,?,?,23548.0,1167697.4,2859.0,111.4,104.33,2.5,704586.3,?,107.5,?,?,15.0,1836.6,?,8920.04,8938.0,?,?,?,?,?,?,700.0
3.0,2100.0,?,126.0,60.0,1158.47,?,300.0,3321.0,31.4,?,?,116552.6,?,27.68,?,2882.8,?,763.2,582.8,?,4695.0,?,25.62,1936.75,?,415431.1,2898.0,?,31.47,?,?,?,26.74,?,2162.1,?,412.0,768.0,1755.0,?,?,?,?,27613.5,?,3302.0,?,?,?,92354.2,?,25.8,?,?,15.0,431.1,?,?,4252.0,30.13,21.54,?,?,?,2507.0,?,28.4,?,?,?,?,?,720.7,?,331.3,467.1,?,?,?,19.7,?,9204.5,?,2309.0,24.3,26.87,3.51,?,867.4,?,134.3,?,15.0,225.7,409.3,1750.0,4063.0,?,?,1549.44,35763.0,?,500.0,?
3.0,?,?,?,580.0,?,11.0,1300.0,7196.0,?,?,5.97,?,?,52.8,217.0,?,15.0,733.8,815.5,?,8002.0,60.74,54.26,2978.26,?,601988.1,5275.0,50.9,?,4.3,225500.9,?,50.3,?,7834.2,15.0,?,812.7,?,?,?,51.86,?,31055.25,588020.5,?,49.1,?,3.53,?,?,?,108.5,5222.8,15.0,769.6,717.9,1755.0,8231.0,?,48.4,2556.96,?,605688.7,?,47.8,57.88,?,198459.6,?,45.0,?,2611.4,15.0,?,744.5,1755.0,?,56.37,46.45,2424.37,10351.75,626960.3,?,?,?,?,?,1979.0,?,?,?,?,?,764.5,?,8420.0,54.62,44.79,2206.19,40234.0,?,2100.0,900.0
?,5200.0,?,208.0,?,?,13.0,120.0,?,?,?,?,?,427.3,?,68.1,617.6,?,207.6,255.4,1750.0,?,13.77,11.66,?,?,217000.1,?,13.1,13.09,?,?,?,?,51.08,?,12.0,?,217.2,?,?,?,11.03,?,?,155181.7,2611.13,?,11.56,?,?,373.9,14.54,?,308.8,?,?,?,?,?,?,10.41,363.13,16871.5,146872.1,2580.93,12.1,10.03,?,?,287.2,?,17.03,?,12.0,183.6,?,1612.95,?,11.62,10.06,?,?,?,2952.0,11.6,8.5,1.99,35859.4,322.5,12.67,?,610.4,12.0,?,?,1504.36,?,10.86,?,?,?,129102.4,300.0,?
3.0,?,400.0,?,360.0,?,5.0,?,6458.0,224.7,198.55,6.73,1622664.0,15001.6,306.7,?,16471.38,?,?,3662.6,9132.66,9260.0,?,?,11568.0,12732.0,2435004.3,6790.0,203.8,162.84,6.46,?,?,229.3,?,69444.8,11.0,2738.8,3148.0,9248.4,9380.0,158.63,169.5,10082.0,?,2318397.0,?,?,154.36,5.33,1523166.6,12930.0,210.7,?,?,11.0,?,?,9329.64,9396.0,?,159.0,9700.0,37179.0,1908975.7,5909.0,177.6,?,6.88,1451175.9,?,?,?,34722.4,11.0,?,2627.5,9297.06,9347.0,140.9,?,?,24786.0,?,7045.0,160.0,?,?,?,8245.0,173.8,98.33,17361.2,11.0,?,2526.4,9254.28,9306.0,?,?,?,?,?,?,450.0
?,?,350.0,?,540.0,637.93,?,4300.0,3131.0,259.5,?,?,1901366.0,16139.0,276.1,?,?,?,3499.4,?,?,?,191.63,?,7966.5,50928.0,2217708.7,3098.0,?,216.48,3.8,?,18468.3,292.4,250.58,49414.13,?,3447.8,?,9967.33,10099.3,190.5,204.8,?,38196.0,?,?,245.1,225.0,6.54,1670609.2,18690.9,300.5,167.05,32942.75,?,3355.8,3686.3,?,?,179.96,?,11763.0,25464.0,2303248.1,6458.0,224.7,?,?,?,15001.6,306.7,?,?,?,?,3662.6,9132.66,9260.0,?,?,11568.0,?,2435004.3,6790.0,203.8,?,?,?,?,229.3,393.3,69444.8,?,?,3148.0,?,9380.0,?,169.5,10082.0,49572.0,2318397.0,3750.0,650.0
3.0,3100.0,640.0,1798.0,580.0,647.79,?,4600.0,2576.0,?,?,3.5,1970485.1,14711.0,294.47,?,?,?,3746.01,4215.95,9833.67,9908.0,196.76,?,?,?,2183435.0,3131.0,?,204.02,3.44,?,16139.0,276.1,?,65885.5,11.0,3499.4,3823.6,9784.77,9867.6,?,212.1,7966.5,?,2217708.7,3098.0,?,216.48,?,1704943.8,?,292.4,250.58,?,11.0,?,3676.1,?,?,?,?,8857.0,?,2310101.4,?,?,225.0,6.54,?,?,?,?,32942.75,11.0,3355.8,3686.3,9403.58,?,?,189.5,11763.0,25464.0,?,?,224.7,?,6.73,?,?,306.7,83.53,?,11.0,?,?,?,?,?,178.3,11568.0,12732.0,2435004.3,?,700.0
?,?,440.0,158.2,?,?,?,?,?,?,37.16,?,120470.6,?,29.55,87.85,1997.35,15.0,481.1,667.8,1755.0,4730.0,?,?,1645.98,?,390388.5,3840.0,33.4,?,2.32,?,?,?,43.93,998.68,15.0,229.2,?,1755.0,4758.0,?,?,?,?,408321.5,3321.0,31.4,33.0,2.69,?,?,27.68,147.9,?,15.0,?,582.8,1755.0,4695.0,?,25.62,1936.75,36818.0,415431.1,2898.0,30.9,31.47,2.68,98042.9,?,26.74,?,2162.1,15.0,?,?,1755.0,4630.0,?,?,1991.43,27613.5,413834.5,?,29.5,29.93,?,?,1668.9,?,73.95,1441.4,?,431.1,550.4,1755.0,4252.0,30.13,21.54,2134.49,18409.0,402158.1,860.0,80.0
3.0,1090.0,?,152.6,?,?,?,?,?,55.5,60.78,3.94,?,?,61.5,?,?,?,757.8,861.8,1755.0,8018.0,65.0,60.53,?,31940.25,?,6788.0,?,?,?,280451.7,?,?,119.75,6228.3,15.0,795.0,818.5,1755.0,?,?,58.55,3347.72,21293.5,?,?,?,57.65,5.4,?,2931.4,?,?,3114.15,?,?,815.5,?,?,?,?,?,?,?,7196.0,51.3,?,?,?,2562.3,52.8,?,10445.6,15.0,?,815.5,1755.0,?,60.74,54.26,?,41407.0,601988.1,?,50.9,?,?,225500.9,?,?,?,7834.2,15.0,742.7,?,1755.0,?,58.66,?,?,31055.25,?,1900.0,180.0
?,?,560.0,?,?,?,6.0,1800.0,3152.0,106.0,103.03,3.15,?,?,105.5,208.8,?,?,1408.4,?,8842.18,8864.0,105.52,105.32,12113.01,?,1188995.8,2700.0,103.0,?,?,625829.2,?,?,156.6,13188.23,15.0,?,1584.3,?,?,?,?,?,?,1067772.0,3561.0,98.2,98.64,?,602224.7,3819.0,?,104.4,8792.15,15.0,?,?,8699.73,?,?,?,13596.37,?,?,?,?,96.49,?,552124.4,?,96.9,?,4396.08,?,1294.2,1288.0,8555.54,8585.0,95.35,?,12063.5,11491.5,?,3678.0,86.2,?,3.25,?,?,94.1,334.8,14488.6,15.0,1143.8,?,?,8393.0,90.95,?,11379.37,44835.0,929027.1,2200.0,330.0
3.0,?,1040.0,895.4,220.0,?,4.0,?,2859.0,111.4,?,2.5,704586.3,6622.6,?,?,?,15.0,1836.6,1932.5,?,?,?,?,12423.86,?,?,?,?,?,3.15,?,3526.1,?,208.8,?,?,?,1473.5,?,?,105.52,?,?,45966.0,1188995.8,?,?,101.84,?,?,4386.9,?,156.6,?,?,?,1584.3,?,?,?,?,13571.8,?,?,3561.0,?,98.64,2.76,602224.7,?,?,104.4,8792.15,15.0,?,1389.6,8699.73,?,?,98.45,13596.37,?,973523.7,3157.0,?,96.49,?,552124.4,?,96.9,?,?,15.0,?,1288.0,8555.54,8585.0,?,94.34,12063.5,11491.5,954628.6,2000.0,290.0
?,?,1320.0,1800.0,300.0,?,?,2800.0,?,?,?,2.75,?,?,?,?,43446.8,?,1821.6,1963.7,9114.22,?,116.56,?,9459.4,?,1391757.1,2918.0,120.2,107.2,2.29,?,5136.1,109.6,224.55,?,?,1757.7,1817.6,?,?,112.15,115.7,10304.2,?,?,2264.0,?,?,2.47,784948.5,?,?,?,21723.4,15.0,1534.6,?,9000.91,?,109.02,112.0,?,23548.0,1167697.4,?,?,?,2.5,?,6622.6,107.5,?,10861.7,?,?,?,?,?,110.51,?,?,?,?,?,?,103.03,3.15,685697.5,?,105.5,208.8,17584.3,15.0,1408.4,?,8842.18,?,?,?,?,45966.0,1188995.8,3400.0,?
