@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real
@attribute attr_71 real
@attribute attr_72 real
@attribute attr_73 real
@attribute attr_74 real
@attribute attr_75 real
@attribute attr_76 real
@attribute attr_77 real
@attribute attr_78 real
@attribute attr_79 real
@attribute attr_80 real
@attribute attr_81 real
@attribute attr_82 real
@attribute attr_83 real
@attribute attr_84 real
@attribute attr_85 real
@attribute attr_86 real
@attribute attr_87 real
@attribute attr_88 real
@attribute attr_89 real
@attribute attr_90 real
@attribute attr_91 real
@attribute attr_92 real
@attribute attr_93 real
@attribute attr_94 real
@attribute attr_95 real
@attribute attr_96 real
@attribute attr_97 real
@attribute attr_98 real
@attribute attr_99 real
@attribute attr_100 real
@attribute attr_101 real
@attribute attr_102 real
@attribute attr_103 real
@attribute attr_104 real
@attribute attr_105 real


@data
?,?,?,351.0,?,755.51,6.0,?,7045.0,?,141.34,4.72,?,?,?,98.33,17361.2,11.0,2451.2,2526.4,9254.28,?,136.56,?,?,?,?,5606.0,?,134.8,?,?,?,147.6,432.4,73143.5,?,?,2244.1,9231.76,?,?,?,9821.0,48260.0,?,4079.0,143.4,?,3.44,1137397.7,8758.2,132.6,?,?,?,?,2143.3,9216.19,?,129.24,?,10078.4,?,1654038.4,3629.0,137.4,125.83,3.45,1059966.2,6232.8,117.4,216.2,?,14.0,?,?,9185.48,9208.0,123.37,127.33,9501.3,24130.0,1660444.0,3882.0,130.5,?,2.45,?,?,112.8,108.1,18285.88,?,1763.9,1837.4,?,9168.0,?,121.94,?,12065.0,?,?,600.0
2.0,?,?,?,?,928.27,7.0,2400.0,?,124.4,108.42,2.75,921019.4,?,?,299.4,43446.8,15.0,1821.6,?,9114.22,?,?,119.13,?,?,1391757.1,?,120.2,107.2,2.29,?,5136.1,?,224.55,?,15.0,?,?,?,9078.0,?,115.7,10304.2,?,?,2264.0,116.3,?,2.47,784948.5,?,109.1,?,21723.4,?,1534.6,1795.3,?,?,?,?,?,23548.0,?,2859.0,?,104.33,2.5,?,?,?,74.85,10861.7,?,1836.6,1932.5,8920.04,8938.0,110.51,108.51,12423.86,?,?,?,?,?,3.15,?,?,?,208.8,17584.3,15.0,?,1473.5,8842.18,8864.0,105.52,?,?,45966.0,1188995.8,3300.0,580.0
2.0,680.0,?,?,30.0,?,3.0,?,2641.34,?,?,1.11,43837.4,?,?,51.08,?,?,170.3,217.2,?,1759.0,?,11.03,?,25307.25,?,2611.13,?,?,1.5,?,373.9,14.54,?,?,12.0,?,?,?,?,11.91,?,363.13,?,146872.1,?,?,?,1.24,?,287.2,13.6,17.03,154.4,12.0,183.6,211.1,?,?,11.62,?,?,?,141542.6,2952.0,?,8.5,1.99,35859.4,322.5,12.67,?,610.4,12.0,165.1,?,1504.36,?,10.86,?,435.1,32776.0,?,2649.0,?,6.97,?,32793.7,?,11.73,?,457.8,12.0,167.9,?,1450.47,1507.0,?,9.35,?,24582.0,?,200.0,40.0
2.0,1160.0,?,429.2,370.0,?,?,2400.0,?,?,?,?,1670609.2,18690.9,?,167.05,32942.75,?,3355.8,3686.3,9403.58,9489.1,179.96,189.5,11763.0,?,2303248.1,?,224.7,?,6.73,1622664.0,?,306.7,83.53,?,11.0,2871.3,?,9132.66,9260.0,?,?,?,?,?,6790.0,?,162.84,?,?,10855.3,229.3,393.3,?,?,?,?,9248.4,?,158.63,?,?,49572.0,?,6370.0,?,154.36,5.33,?,?,210.7,294.98,?,11.0,2595.2,3000.0,?,9396.0,148.76,?,9700.0,?,?,5909.0,177.6,?,6.88,1451175.9,?,?,196.65,?,11.0,2284.4,?,9297.06,9347.0,?,146.2,?,?,?,2600.0,480.0
2.0,?,?,?,160.0,?,7.0,?,3255.0,?,76.29,?,417524.0,5146.3,81.7,372.0,15748.8,?,1005.0,?,?,?,79.65,76.92,?,43710.0,?,?,66.2,73.13,3.06,382101.5,5131.4,?,?,?,?,907.1,1004.6,7976.88,?,75.42,?,?,?,?,?,62.6,?,?,365186.2,?,?,?,7874.4,14.0,886.4,?,?,?,73.57,69.26,?,21855.0,?,?,?,65.61,5.65,?,3878.4,70.2,?,3937.2,14.0,831.8,?,7924.48,?,?,65.65,?,?,?,6713.0,56.2,61.52,?,320957.3,3485.8,?,?,?,?,797.3,?,?,8003.0,?,?,?,42587.0,628132.9,1300.0,230.0
?,?,620.0,310.2,110.0,?,?,?,6796.0,62.6,70.75,?,365186.2,4730.8,?,186.0,?,?,?,?,?,8004.0,?,69.26,?,?,669640.3,?,59.1,?,?,339325.9,3878.4,70.2,93.0,?,14.0,?,?,7924.48,7994.0,71.56,?,?,?,?,6713.0,?,?,6.11,?,?,64.5,?,?,15.0,?,?,1755.0,?,67.81,?,?,?,?,4986.0,?,60.78,?,?,3663.5,61.5,179.63,9342.45,?,757.8,?,1755.0,8018.0,65.0,60.53,3538.71,31940.25,610502.7,?,?,59.4,5.41,?,3755.8,58.1,119.75,6228.3,?,?,818.5,?,?,?,58.55,?,?,?,?,170.0
2.0,760.0,200.0,106.4,?,616.47,6.0,940.0,3713.0,66.2,?,3.06,?,5131.4,76.9,279.0,11811.6,14.0,?,?,?,?,?,73.66,5096.97,?,?,?,62.6,70.75,3.72,365186.2,?,74.3,186.0,7874.4,?,886.4,909.2,7930.66,8004.0,73.57,?,4756.68,21855.0,669640.3,6713.0,59.1,?,?,339325.9,?,?,93.0,?,?,?,938.4,7924.48,?,71.56,65.65,?,10927.5,?,6713.0,?,?,6.11,320957.3,?,64.5,239.5,12456.6,15.0,797.3,809.8,?,?,?,63.25,?,42587.0,628132.9,4986.0,?,60.78,3.94,297210.1,3663.5,61.5,179.63,9342.45,?,757.8,?,1755.0,8018.0,65.0,?,3538.71,31940.25,610502.7,1200.0,?
?,?,?,765.0,340.0,853.01,?,2200.0,?,124.4,?,2.75,921019.4,4602.1,?,299.4,?,15.0,1821.6,?,?,9131.0,116.56,?,9459.4,47096.0,1391757.1,?,?,107.2,2.29,832123.7,?,109.6,224.55,?,?,1757.7,1817.6,9063.61,9078.0,112.15,?,10304.2,?,?,2264.0,116.3,104.71,2.47,784948.5,4858.1,?,?,21723.4,15.0,1534.6,?,9000.91,9022.0,109.02,?,?,23548.0,?,?,111.4,104.33,2.5,704586.3,6622.6,?,?,?,15.0,1836.6,?,?,?,?,?,?,11774.0,?,3152.0,?,103.03,?,685697.5,?,?,208.8,17584.3,15.0,1408.4,1473.5,8842.18,?,105.52,?,12113.01,45966.0,1188995.8,?,430.0
?,?,850.0,?,?,957.42,9.0,?,3678.0,?,83.21,?,?,2790.6,?,334.8,?,15.0,1143.8,1316.3,8364.78,?,90.95,?,11379.37,?,929027.1,?,?,81.05,?,?,3157.3,?,251.1,10866.45,15.0,1082.5,?,8343.6,8382.0,?,?,10555.47,33626.25,?,?,?,?,?,463829.0,4107.4,?,?,?,?,?,1203.3,?,8325.0,?,?,8993.0,22417.5,833494.6,?,?,78.63,1.81,?,?,85.9,?,?,?,1014.9,1104.7,8148.33,8186.0,?,?,?,11208.75,817526.9,3255.0,69.4,?,?,417524.0,5146.3,?,?,15748.8,14.0,1005.0,?,?,?,?,76.92,?,?,?,1600.0,?
2.0,?,400.0,?,100.0,?,5.0,700.0,?,?,40.21,?,143737.7,1284.5,?,142.9,3244.55,15.0,554.0819663,?,1755.0,?,?,34.76,?,?,?,2374.0,38.0,39.43,0.92,?,1191.1,33.7,?,1622.28,?,?,?,?,5565.0,41.03,33.37,1601.79,?,403875.0,?,?,?,?,134312.5,1529.0,?,175.7,3994.7,15.0,589.5,?,1755.0,?,?,32.04,1653.06,?,377828.6,2790.0,?,37.42,?,124042.2,?,30.49,131.78,?,15.0,544.0,?,?,?,36.4,30.32,?,?,377633.3,4638.0,34.6,37.16,2.28,120470.6,1861.2,29.55,87.85,1997.35,?,?,?,?,4730.0,?,28.87,?,18966.5,390388.5,?,110.0
2.0,?,820.0,169.2,?,?,7.0,?,?,?,?,2.46,61843.9,504.5,20.17,107.3,989.3,?,?,345.3,?,2818.0,?,14.2,?,34738.0,?,1562.0,16.8,?,?,55940.0,494.6,?,80.48,741.98,15.0,222.7,288.6,1750.0,2687.0,?,?,?,26053.5,279532.2,2197.0,15.5,17.69,?,52148.6,?,?,53.65,?,?,?,260.4,1750.0,2455.0,?,?,450.34,17369.0,?,1818.0,14.3,?,1.34,47344.8,?,17.36,?,?,15.0,184.7,?,?,?,?,12.01,408.84,?,262159.4,2671.55,13.6,14.63,1.39,?,427.3,16.42,?,?,12.0,207.6,?,?,?,13.77,11.66,403.5,?,217000.1,?,?
2.0,1540.0,?,?,140.0,698.95,2.0,820.0,?,59.1,?,?,?,3878.4,70.2,93.0,?,14.0,831.8,?,?,7994.0,71.56,65.65,4294.06,10927.5,648845.6,6713.0,56.2,?,?,320957.3,?,?,?,12456.6,15.0,797.3,?,1755.0,?,?,63.25,?,?,628132.9,4986.0,?,?,3.94,?,?,61.5,?,?,15.0,757.8,861.8,?,?,?,?,3538.71,?,?,6788.0,?,?,5.41,280451.7,?,58.1,?,6228.3,15.0,?,?,?,?,?,58.55,3347.72,?,?,5728.0,?,?,?,?,?,?,?,3114.15,15.0,746.8,815.5,?,?,62.78,?,3387.72,?,606524.2,910.0,160.0
2.0,4330.0,1110.0,?,?,421.26,?,?,?,16.8,19.22,1.51,55940.0,?,19.23,80.48,?,15.0,?,288.6,1750.0,2687.0,?,13.37,562.83,?,?,?,?,17.69,1.67,52148.6,?,18.3,53.65,494.65,15.0,202.8,?,1750.0,?,15.85,12.54,450.34,?,268843.7,?,14.3,?,?,47344.8,356.0,17.36,?,?,15.0,?,211.9,1750.0,?,?,12.01,408.84,8684.5,?,2671.55,13.6,14.63,1.39,48135.0,427.3,16.42,68.1,?,?,207.6,?,1750.0,?,?,11.66,?,?,?,?,13.1,13.09,1.11,?,?,15.48,51.08,?,12.0,170.3,?,?,1759.0,12.61,?,354.55,25307.25,155181.7,?,?
?,2710.0,600.0,867.2,320.0,637.72,?,2300.0,?,143.4,131.56,3.44,?,8758.2,?,324.3,?,?,?,2143.3,?,?,?,?,10078.4,36195.0,1654038.4,3629.0,?,125.83,?,1059966.2,6232.8,117.4,216.2,36571.75,14.0,1994.6,?,9185.48,9208.0,?,?,?,?,1660444.0,3882.0,130.5,117.05,?,?,4586.1,?,?,18285.88,?,?,1837.4,9153.66,9168.0,?,121.94,?,12065.0,1673301.4,3052.0,124.4,?,2.75,?,?,110.3,299.4,?,?,?,?,9114.22,9131.0,?,?,9459.4,?,?,2918.0,120.2,?,2.29,?,5136.1,109.6,224.55,32585.1,15.0,?,?,?,9078.0,?,?,10304.2,35322.0,1181856.2,?,?
?,?,?,270.0,200.0,576.74,5.0,1700.0,2859.0,?,104.33,2.5,704586.3,6622.6,107.5,74.85,10861.7,?,1836.6,1932.5,?,8938.0,110.51,108.51,?,?,?,3152.0,106.0,?,3.15,685697.5,3526.1,?,208.8,17584.3,15.0,?,1473.5,?,8864.0,105.52,105.32,?,45966.0,?,?,?,?,2.65,625829.2,4386.9,?,?,?,15.0,1424.1,?,8776.71,8799.0,?,101.89,13571.8,34474.5,1067772.0,3561.0,98.2,98.64,?,?,3819.0,?,104.4,?,15.0,1298.8,1389.6,?,8735.0,?,?,13596.37,22983.0,973523.7,3157.0,?,96.49,3.05,552124.4,?,?,?,4396.08,?,1294.2,?,8555.54,8585.0,?,?,?,?,?,2000.0,270.0
2.0,1260.0,?,?,?,875.96,?,?,6788.0,54.2,59.4,5.41,280451.7,3755.8,58.1,119.75,6228.3,?,?,?,1755.0,?,63.69,?,?,?,?,5728.0,?,57.65,5.4,262789.0,?,?,59.88,3114.15,?,746.8,?,?,8013.0,62.78,?,3387.72,?,?,7196.0,51.3,56.13,?,249110.7,?,52.8,217.0,10445.6,15.0,733.8,?,?,?,60.74,?,2978.26,?,601988.1,?,?,?,4.3,225500.9,2684.3,50.3,?,7834.2,?,?,812.7,1755.0,8102.0,58.66,51.86,?,31055.25,?,4691.0,49.1,?,?,212073.3,2103.5,47.5,108.5,5222.8,15.0,?,717.9,1755.0,8231.0,56.99,?,?,20703.5,605688.7,1000.0,210.0
?,1710.0,440.0,171.0,?,798.68,5.0,?,2374.0,38.0,?,0.92,?,1191.1,33.7,71.45,1622.28,?,?,680.5,?,5565.0,41.03,?,1601.79,9766.5,403875.0,?,?,37.64,?,134312.5,1529.0,31.43,175.7,?,15.0,589.5,765.8,?,4930.0,38.7,?,1653.06,37933.0,?,2790.0,?,?,1.28,124042.2,1083.9,?,?,2996.03,15.0,544.0,?,?,4718.0,36.4,30.32,1625.98,28449.75,377633.3,?,?,37.16,?,?,?,29.55,?,?,?,481.1,?,1755.0,4730.0,?,28.87,1645.98,18966.5,?,3840.0,33.4,36.56,2.32,?,2211.5,28.61,?,?,?,?,?,1755.0,4758.0,34.98,?,?,?,?,?,120.0
?,?,190.0,?,?,893.95,?,1800.0,?,111.4,?,?,704586.3,6622.6,107.5,?,?,15.0,1836.6,1932.5,8920.04,8938.0,110.51,?,?,?,?,?,?,103.03,?,?,?,?,208.8,17584.3,15.0,?,1473.5,?,8864.0,105.52,105.32,12113.01,45966.0,1188995.8,?,103.0,?,?,625829.2,4386.9,?,?,13188.23,15.0,?,?,?,?,?,101.89,?,34474.5,?,3561.0,98.2,?,2.76,602224.7,3819.0,97.2,104.4,?,15.0,1298.8,1389.6,?,8735.0,98.12,98.45,13596.37,22983.0,973523.7,3157.0,?,96.49,?,552124.4,?,96.9,?,4396.08,15.0,?,?,8555.54,8585.0,95.35,94.34,12063.5,11491.5,954628.6,2200.0,450.0
2.0,?,?,?,130.0,913.31,?,?,?,?,51.63,?,?,?,?,?,7089.53,15.0,627.6,669.8,?,8690.0,51.89,42.87,1976.26,30175.5,611105.4,3213.0,44.5,49.8,?,176542.9,1563.4,?,129.1,4726.35,?,611.8,?,?,?,?,41.8,1766.35,?,566492.3,?,?,?,?,166267.2,1179.5,34.7,?,?,15.0,641.5,?,1755.0,?,49.92,?,?,?,540680.6,?,41.0,?,1.74,160401.5,1217.5,?,285.8,?,15.0,614.0,608.2,1755.0,7773.0,45.91,38.34,1537.96,?,524764.8,1580.0,40.3,40.84,1.15,?,?,34.1,?,4866.83,15.0,573.7265312999999,680.29,1755.0,?,43.4,36.45,?,29299.5,?,?,?
2.0,610.0,160.0,?,300.0,597.86,6.0,2700.0,?,143.4,131.56,?,1137397.7,?,?,?,?,?,?,?,9216.19,9244.0,129.24,134.46,?,?,?,3629.0,?,?,3.45,1059966.2,?,117.4,?,36571.75,14.0,1994.6,2025.0,?,?,123.37,127.33,9501.3,?,?,?,130.5,?,?,?,?,?,?,18285.88,14.0,?,?,9153.66,?,120.24,?,9576.9,?,?,3052.0,124.4,?,2.75,?,?,110.3,?,43446.8,15.0,?,1963.7,?,?,?,?,9459.4,?,1391757.1,?,?,107.2,2.29,832123.7,?,?,224.55,32585.1,?,?,1817.6,?,?,?,115.7,10304.2,?,1181856.2,?,460.0
2.0,?,700.0,537.2,170.0,?,?,?,?,76.9,79.93,?,463829.0,4107.4,?,?,?,15.0,1032.5,1203.3,8271.46,?,85.37,82.89,8993.0,22417.5,?,2217.0,72.9,78.63,?,427087.7,4521.3,?,?,?,15.0,?,1104.7,8148.33,8186.0,83.55,80.05,?,?,817526.9,3255.0,?,76.29,2.84,?,5146.3,?,372.0,?,?,?,?,?,?,79.65,?,?,?,788018.3,3713.0,66.2,?,3.06,?,5131.4,?,?,?,?,907.1,1004.6,?,?,?,?,?,?,?,6796.0,?,70.75,3.72,365186.2,?,74.3,186.0,?,?,886.4,?,7930.66,?,?,69.26,?,21855.0,669640.3,1400.0,300.0
2.0,?,?,40.7,110.0,585.22,5.0,1200.0,?,56.2,61.52,6.11,320957.3,3485.8,64.5,239.5,?,?,797.3,809.8,1755.0,?,67.81,63.25,?,?,?,4986.0,?,60.78,3.94,?,3663.5,61.5,?,?,15.0,757.8,?,1755.0,8018.0,?,60.53,3538.71,31940.25,610502.7,6788.0,?,59.4,5.41,280451.7,3755.8,58.1,119.75,6228.3,?,795.0,818.5,1755.0,8001.0,?,58.55,3347.72,21293.5,?,5728.0,52.4,?,5.4,?,2931.4,54.2,59.88,3114.15,?,746.8,815.5,1755.0,?,62.78,?,3387.72,10646.75,606524.2,?,51.3,56.13,?,249110.7,?,?,?,10445.6,15.0,?,815.5,?,8002.0,60.74,54.26,2978.26,?,601988.1,1500.0,140.0
?,690.0,?,89.7,130.0,770.35,8.0,990.0,7196.0,?,56.13,5.97,249110.7,?,52.8,?,10445.6,15.0,?,?,1755.0,?,60.74,?,2978.26,41407.0,601988.1,5275.0,50.9,57.62,?,225500.9,2684.3,?,?,7834.2,?,742.7,812.7,1755.0,8102.0,?,51.86,2850.2,31055.25,?,4691.0,?,?,3.53,212073.3,?,47.5,?,?,?,769.6,717.9,?,8231.0,?,48.4,?,20703.5,?,?,47.8,57.88,3.39,198459.6,2034.8,45.0,?,2611.4,15.0,645.9,?,?,?,?,46.45,?,10351.75,626960.3,3670.0,?,52.26,3.25,192689.2,?,40.1,258.2,?,?,?,?,?,8420.0,54.62,44.79,?,?,?,?,190.0
?,?,400.0,813.2,380.0,?,5.0,?,6370.0,190.3,?,?,1523166.6,?,?,?,52083.6,?,2595.2,3000.0,9329.64,?,148.76,?,9700.0,37179.0,?,5909.0,?,147.44,6.88,1451175.9,8146.1,188.9,?,34722.4,?,?,2627.5,9297.06,9347.0,?,146.2,?,?,1681849.3,?,?,141.34,?,?,?,173.8,98.33,17361.2,?,2451.2,2526.4,9254.28,9306.0,136.56,?,?,?,?,5606.0,?,134.8,4.09,1284199.4,6622.5,?,?,?,?,?,?,9231.76,?,136.6,140.2,9821.0,48260.0,?,?,?,?,?,1137397.7,8758.2,?,324.3,54857.63,?,2014.5,?,?,?,129.24,134.46,10078.4,?,1654038.4,?,?
3.0,7500.0,?,?,?,820.91,11.0,?,3882.0,?,117.05,2.45,961139.2,?,?,?,18285.88,14.0,?,1837.4,?,9168.0,120.24,121.94,9576.9,12065.0,1673301.4,3052.0,124.4,?,?,921019.4,4602.1,?,?,43446.8,?,1821.6,1963.7,?,9131.0,?,119.13,?,47096.0,1391757.1,?,120.2,?,2.29,?,5136.1,109.6,?,?,?,?,1817.6,9063.61,9078.0,?,115.7,10304.2,35322.0,1181856.2,?,?,?,?,?,?,?,?,21723.4,15.0,1534.6,1795.3,9000.91,9022.0,109.02,?,10411.45,23548.0,?,?,111.4,?,2.5,704586.3,?,107.5,74.85,10861.7,?,?,1932.5,8920.04,?,?,108.51,?,?,1181572.6,3000.0,700.0
3.0,2100.0,500.0,?,60.0,?,11.0,?,?,?,33.0,2.69,?,1430.8,?,?,2882.8,15.0,763.2,?,1755.0,4695.0,32.83,25.62,1936.75,?,?,2898.0,?,31.47,2.68,98042.9,?,?,?,2162.1,15.0,412.0,?,1755.0,?,31.3,?,?,?,?,3302.0,29.5,29.93,3.56,92354.2,1668.9,25.8,?,1441.4,?,?,550.4,1755.0,4252.0,?,21.54,2134.49,?,402158.1,?,26.9,28.4,?,85347.6,?,24.86,?,720.7,15.0,331.3,467.1,?,?,29.95,?,2000.42,?,?,?,?,26.87,?,?,?,23.92,?,1872.6,15.0,?,409.3,1750.0,4063.0,?,18.37,1549.44,35763.0,?,500.0,?
3.0,4600.0,?,?,580.0,3436.93,?,1300.0,7196.0,?,?,5.97,249110.7,?,?,217.0,?,?,?,?,?,8002.0,?,54.26,2978.26,?,601988.1,5275.0,?,57.62,?,?,?,50.3,162.75,?,15.0,?,?,?,8102.0,58.66,?,2850.2,?,?,?,49.1,59.29,3.53,?,2103.5,47.5,?,5222.8,?,?,?,?,?,56.99,?,2556.96,?,?,4072.0,47.8,57.88,?,198459.6,?,?,54.25,?,?,645.9,744.5,?,?,?,?,?,10351.75,626960.3,3670.0,?,52.26,3.25,192689.2,1979.0,?,?,?,?,629.9,764.5,?,8420.0,54.62,44.79,2206.19,40234.0,629797.2,2100.0,900.0
?,5200.0,800.0,208.0,40.0,?,13.0,120.0,2671.55,13.6,14.63,?,?,427.3,16.42,68.1,?,?,?,?,1750.0,2224.0,?,?,403.5,?,217000.1,?,13.1,?,1.11,43837.4,339.6,15.48,51.08,463.2,12.0,170.3,217.2,1657.66,?,12.61,?,354.55,25307.25,155181.7,?,12.7,?,1.5,41015.52,373.9,14.54,?,?,12.0,?,?,1591.75,?,11.91,?,?,16871.5,146872.1,2580.93,12.1,10.03,?,38193.64,287.2,?,17.03,?,12.0,183.6,211.1,1612.95,1649.0,11.62,10.06,392.96,?,?,?,11.6,?,1.99,35859.4,322.5,12.67,56.6,?,12.0,165.1,?,1504.36,?,10.86,?,435.1,?,?,?,130.0
3.0,1820.0,400.0,655.2,360.0,474.74,5.0,?,6458.0,?,198.55,?,?,?,?,83.53,16471.38,11.0,2871.3,3662.6,9132.66,?,171.13,178.3,?,12732.0,2435004.3,6790.0,203.8,162.84,6.46,1640293.0,?,229.3,?,?,?,?,?,?,9380.0,158.63,169.5,10082.0,49572.0,2318397.0,6370.0,?,?,5.33,?,12930.0,210.7,294.98,52083.6,?,2595.2,3000.0,?,?,?,159.0,9700.0,?,1908975.7,?,?,147.44,6.88,1451175.9,8146.1,188.9,196.65,34722.4,11.0,?,?,?,9347.0,140.9,?,?,24786.0,?,7045.0,160.0,?,4.72,1341072.8,?,?,98.33,17361.2,?,2451.2,2526.4,9254.28,?,136.56,?,9291.0,?,?,4000.0,450.0
?,?,?,810.0,?,637.93,?,4300.0,?,259.5,204.02,?,?,16139.0,276.1,334.1,65885.5,?,?,3823.6,9784.77,9867.6,191.63,212.1,7966.5,?,?,3098.0,255.8,216.48,3.8,?,18468.3,292.4,250.58,49414.13,11.0,3447.8,?,9967.33,10099.3,?,204.8,8857.0,?,2310101.4,?,245.1,?,6.54,1670609.2,18690.9,300.5,?,?,11.0,3355.8,?,9403.58,9489.1,?,?,11763.0,25464.0,?,6458.0,?,198.55,6.73,1622664.0,15001.6,?,?,?,11.0,?,?,9132.66,?,171.13,178.3,?,12732.0,2435004.3,6790.0,203.8,162.84,?,1640293.0,?,229.3,?,69444.8,11.0,2738.8,?,9248.4,9380.0,?,?,10082.0,49572.0,?,3750.0,650.0
?,3100.0,?,1798.0,?,?,7.0,4600.0,?,?,186.8,?,?,14711.0,?,?,13188.64,?,?,4215.95,?,9908.0,196.76,?,?,?,?,?,?,?,?,?,16139.0,276.1,334.1,65885.5,11.0,3499.4,3823.6,9784.77,?,?,?,?,?,2217708.7,3098.0,?,?,3.8,1704943.8,18468.3,292.4,?,49414.13,11.0,3447.8,?,?,10099.3,?,?,?,?,?,4242.0,245.1,225.0,?,?,18690.9,300.5,167.05,?,?,3355.8,?,9403.58,9489.1,?,189.5,?,25464.0,?,?,?,198.55,?,1622664.0,?,?,?,16471.38,11.0,2871.3,?,9132.66,?,171.13,?,11568.0,12732.0,?,4000.0,?
3.0,?,?,158.2,?,?,7.0,?,4638.0,?,?,?,120470.6,1861.2,?,?,1997.35,15.0,?,667.8,1755.0,?,35.67,?,1645.98,18966.5,390388.5,?,33.4,?,2.32,115107.4,2211.5,?,43.93,998.68,?,229.2,?,1755.0,4758.0,34.98,?,1859.5,?,?,?,31.4,?,?,116552.6,1430.8,27.68,?,?,15.0,?,582.8,1755.0,?,32.83,?,1936.75,36818.0,415431.1,2898.0,?,31.47,?,98042.9,1571.1,26.74,110.93,2162.1,15.0,412.0,?,1755.0,4630.0,?,23.87,1991.43,27613.5,?,?,29.5,?,3.56,?,?,?,73.95,1441.4,?,?,550.4,1755.0,4252.0,?,21.54,2134.49,18409.0,402158.1,860.0,80.0
3.0,1090.0,?,152.6,?,777.06,5.0,1500.0,?,55.5,?,?,297210.1,?,61.5,?,9342.45,15.0,757.8,?,?,?,?,60.53,3538.71,?,?,?,54.2,59.4,5.41,280451.7,3755.8,58.1,?,6228.3,15.0,795.0,818.5,1755.0,?,?,58.55,3347.72,21293.5,589389.6,?,?,?,5.4,?,2931.4,?,59.88,3114.15,15.0,746.8,815.5,1755.0,?,?,56.45,3387.72,?,606524.2,7196.0,51.3,?,5.97,?,?,52.8,?,10445.6,?,?,?,1755.0,8002.0,60.74,?,?,?,601988.1,?,50.9,57.62,4.3,?,2684.3,?,162.75,7834.2,15.0,?,?,1755.0,?,58.66,51.86,?,31055.25,?,?,?
?,?,560.0,?,?,?,?,1800.0,3152.0,?,103.03,?,?,3526.1,?,208.8,17584.3,?,1408.4,1473.5,8842.18,8864.0,105.52,105.32,12113.01,?,?,2700.0,103.0,?,2.65,?,?,?,?,?,15.0,?,?,8776.71,8799.0,?,101.89,?,?,?,?,98.2,98.64,?,602224.7,?,?,?,8792.15,?,1298.8,1389.6,?,?,98.12,?,?,22983.0,?,?,92.8,96.49,?,552124.4,3896.7,?,52.2,4396.08,15.0,1294.2,1288.0,?,8585.0,95.35,94.34,?,?,?,?,86.2,83.21,?,526596.4,?,?,334.8,?,15.0,?,1316.3,?,?,90.95,?,11379.37,44835.0,929027.1,2200.0,?
?,4070.0,1040.0,895.4,?,?,4.0,1800.0,?,111.4,?,2.5,?,6622.6,?,?,10861.7,?,?,1932.5,8920.04,8938.0,?,?,?,?,1181572.6,3152.0,?,103.03,?,685697.5,3526.1,105.5,208.8,17584.3,15.0,1408.4,1473.5,?,8864.0,105.52,?,12113.01,?,1188995.8,?,103.0,101.84,?,625829.2,4386.9,?,?,?,15.0,1424.1,1584.3,?,?,101.0,101.89,?,34474.5,1067772.0,?,?,?,?,602224.7,3819.0,97.2,104.4,?,?,?,?,8699.73,8735.0,98.12,?,?,?,973523.7,3157.0,?,96.49,3.05,552124.4,3896.7,?,52.2,?,15.0,?,1288.0,?,8585.0,95.35,94.34,12063.5,11491.5,954628.6,?,290.0
