@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
3.333,0.405,0.963,1.0,?,?,4.632
2.396,0.223,?,?,?,?,0.778
?,0.223,?,?,?,?,0.855
1.751,?,?,?,?,-0.317,?
2.189,1.586,?,?,0.0,?,?
?,?,1.148,0.0,1.0,-0.386,?
?,?,?,1.0,?,-0.273,0.841
0.973,0.988,1.489,0.0,1.0,?,?
?,1.259,0.966,?,2.0,?,8.604
3.029,?,2.13,0.0,1.0,?,1.885
3.003,0.134,1.413,?,?,2.242,?
?,?,?,?,?,2.274,4.396
2.555,?,?,0.0,0.0,0.289,2.601
3.86,?,1.55,0.0,?,3.661,4.51
3.98,0.223,?,0.0,0.0,?,?
?,0.331,?,?,0.0,0.087,1.777
2.126,0.251,?,?,?,?,?
4.191,?,2.195,?,?,?,2.618
?,0.923,?,?,0.0,?,2.015
3.961,0.405,?,1.0,0.0,?,5.842
?,1.683,0.774,?,0.0,4.804,7.287
4.36,?,?,?,2.0,4.235,?
3.027,?,?,?,?,?,3.009
2.448,?,?,0.0,?,?,?
?,0.223,?,?,1.0,?,?
4.219,1.033,?,0.0,?,?,?
2.479,?,0.954,0.0,?,1.748,4.208
?,?,1.524,0.0,?,2.289,3.976
?,0.693,1.312,1.0,?,1.21,4.832
?,?,?,?,1.0,3.076,4.404
2.396,0.223,?,0.0,0.0,0.347,1.121
?,?,?,?,0.0,0.8,1.589
3.035,?,?,?,?,1.209,?
2.585,0.0,0.917,?,?,?,?
1.439,?,1.867,?,0.0,?,3.402
3.444,0.88,?,?,?,?,?
?,?,?,0.0,0.0,?,?
?,?,1.201,1.0,?,2.213,?
?,?,?,0.0,0.0,?,7.607
3.376,?,?,?,?,5.934,?
3.98,0.452,?,0.0,?,-0.022,1.81
?,0.223,1.348,3.0,?,3.909,?
2.926,0.582,?,0.0,0.0,1.548,?
?,?,?,0.0,?,4.098,5.912
2.938,1.385,?,?,2.0,1.02,4.593
4.536,0.223,1.29,?,?,?,?
3.134,?,?,0.0,?,?,4.804
2.165,?,?,0.0,?,?,2.3
1.126,?,?,0.0,?,-0.317,?
1.429,0.223,1.75,?,0.0,?,3.076
1.429,?,?,0.0,?,?,?
?,0.83,?,?,?,1.672,2.856
0.965,0.64,1.695,?,?,?,3.272
3.001,?,?,?,0.0,-2.884,?
2.748,?,1.705,?,0.0,?,?
?,0.811,1.313,0.0,?,?,?
?,?,1.583,0.0,?,1.442,?
1.523,?,?,?,1.0,0.996,2.693
1.832,1.209,?,?,0.0,-0.792,?
1.701,1.443,?,?,?,2.957,4.44
?,1.236,?,0.0,?,?,?
?,?,0.935,?,?,5.124,7.017
?,?,?,?,0.0,2.459,?
?,?,?,?,0.0,?,?
2.137,?,?,0.0,?,0.655,3.841
3.514,?,1.375,?,2.0,?,?
3.668,?,?,0.0,?,?,3.782
2.632,?,?,?,?,1.074,2.975
?,?,?,?,?,3.558,?
2.33,0.58,?,?,?,-0.741,?
?,?,?,?,0.0,?,3.407
3.277,?,?,0.0,0.0,1.587,?
2.866,?,?,0.0,0.0,?,1.906
?,1.131,1.584,?,?,?,4.422
?,?,?,0.0,?,?,?
3.739,0.0,?,?,?,3.374,?
3.191,?,?,?,?,?,2.686
?,?,1.351,?,0.0,?,?
?,?,1.968,?,?,?,?
3.41,?,?,?,2.0,1.947,2.737
?,?,?,1.0,?,1.974,2.953
?,0.223,?,0.0,?,?,?
2.024,0.83,?,?,?,?,?
2.665,0.251,?,0.0,0.0,-0.534,1.817
2.748,0.223,1.705,0.0,?,?,1.305
?,?,?,0.0,1.0,0.655,1.352
?,?,1.734,0.0,?,-0.534,?
3.2,?,1.059,0.0,0.0,3.089,?
?,1.079,?,?,?,?,?
?,?,?,?,1.0,?,?
1.636,0.331,?,?,1.0,-0.38,2.766
2.024,?,2.065,0.0,1.0,?,?
?,?,1.868,0.0,?,?,3.916
?,?,?,2.0,?,2.998,4.577
3.383,1.408,0.892,0.0,0.0,4.804,5.44
3.819,0.615,0.864,?,0.0,?,?
?,1.028,?,1.0,?,3.762,5.95
?,0.405,0.92,?,0.0,3.306,4.691
3.39,?,?,0.0,?,?,?
?,?,1.155,?,?,3.105,4.81
?,0.251,?,?,0.0,1.622,3.416
3.993,?,1.214,1.0,?,3.563,4.611
2.507,?,1.652,0.0,2.0,?,?
4.566,0.357,1.394,4.0,?,?,?
2.377,1.278,0.974,?,?,4.658,?
?,?,2.539,0.0,0.0,-0.406,?
?,0.56,1.602,?,?,?,4.384
3.361,?,?,?,?,2.129,5.485
3.7,?,1.556,?,?,3.358,3.971
2.818,0.83,1.386,?,0.0,2.899,?
?,0.0,?,?,0.0,?,?
?,?,1.032,?,0.0,2.152,?
?,?,1.19,?,?,?,7.849
?,?,0.921,0.0,?,?,4.578
3.426,?,?,?,?,?,?
?,?,0.978,?,2.0,?,6.6
3.477,?,1.344,0.0,2.0,2.577,?
?,?,1.381,0.0,?,?,5.49
?,?,?,?,?,3.618,?
?,0.331,1.301,?,1.0,2.209,?
4.073,?,1.171,0.0,2.0,4.091,5.224
2.744,?,0.753,0.0,0.0,?,?
3.252,0.134,0.875,0.0,?,?,?
?,0.56,?,?,2.0,?,2.758
2.031,?,?,?,0.0,?,?
?,?,?,0.0,?,?,4.732
?,?,0.895,0.0,0.0,4.063,?
2.351,1.586,1.25,0.0,4.0,?,?
2.822,?,?,?,0.0,?,?
3.315,?,1.753,?,2.0,-0.439,?
1.417,0.898,0.648,?,0.0,2.042,?
2.118,0.934,0.913,?,0.0,2.956,4.988
?,1.16,?,?,0.0,3.314,?
?,?,0.871,0.0,1.0,1.237,2.537
?,0.496,0.946,?,?,?,?
?,0.829,?,?,?,2.509,?
?,?,?,?,?,1.348,2.939
3.098,?,1.075,0.0,?,?,?
3.26,?,?,0.0,0.0,4.412,?
?,?,1.151,?,?,1.783,3.522
?,1.126,?,0.0,?,3.314,?
2.508,0.58,?,0.0,?,1.701,3.789
3.461,?,1.12,0.0,0.0,?,?
2.233,0.64,?,1.0,0.0,?,?
?,0.405,?,?,?,?,4.725
3.394,0.0,?,0.0,0.0,?,?
?,?,0.8,?,0.0,3.945,4.849
3.012,0.223,0.76,0.0,?,2.637,?
?,0.223,0.799,?,?,?,?
2.11,1.15,0.72,?,0.0,3.157,5.518
4.278,?,1.345,0.0,?,?,4.668
3.179,?,0.805,0.0,?,?,?
?,?,?,?,?,2.066,?
2.448,0.638,?,0.0,0.0,1.701,?
3.921,0.134,1.789,0.0,?,?,3.861
3.532,0.134,1.518,?,0.0,2.813,3.959
3.585,?,1.491,?,?,2.224,3.53
?,?,?,?,0.0,?,5.107
3.465,?,?,0.0,0.0,?,4.809
3.315,0.223,?,?,0.0,3.127,?
?,1.179,?,?,0.0,1.587,2.838
2.866,0.223,1.288,?,0.0,1.335,3.411
2.137,0.223,1.179,?,?,0.655,?
3.036,0.405,1.205,0.0,1.0,?,?
3.111,0.405,1.05,?,2.0,?,5.169
2.677,0.331,1.582,0.0,?,?,2.895
?,1.345,0.783,?,?,?,?
?,?,?,0.0,?,2.991,4.208
3.171,?,1.011,?,?,2.186,3.984
?,?,1.151,0.0,1.0,?,?
?,0.638,?,?,1.0,2.575,4.561
2.43,0.496,?,?,0.0,?,?
?,1.113,1.109,?,?,2.354,2.839
3.247,0.874,1.221,0.0,1.0,2.659,?
2.928,?,1.185,?,1.0,2.927,4.141
?,?,0.996,0.0,?,2.723,5.354
3.177,0.629,?,?,0.0,?,3.365
2.495,?,?,?,?,?,4.023
?,?,?,0.0,0.0,?,3.325
?,?,?,0.0,0.0,?,?
2.728,?,?,?,0.0,1.859,?
2.62,?,?,0.0,0.0,3.21,?
?,0.83,?,0.0,0.0,3.478,4.194
2.216,?,?,?,0.0,?,?
?,0.288,0.839,?,0.0,3.045,3.753
?,0.134,?,0.0,0.0,1.859,?
?,0.64,?,0.0,?,?,3.995
?,0.0,1.111,?,0.0,3.259,4.192
3.012,?,?,0.0,?,2.193,3.92
2.477,0.83,?,?,?,?,4.54
2.477,0.83,?,0.0,?,3.795,4.743
?,?,0.816,?,?,2.729,4.332
?,?,0.944,?,0.0,1.246,1.935
2.08,?,0.816,?,0.0,2.729,?
?,1.278,?,0.0,0.0,4.634,5.815
?,?,?,?,0.0,3.314,?
3.69,?,?,?,0.0,3.887,6.644
?,?,?,?,?,3.345,?
2.888,?,?,?,2.0,1.522,?
?,?,1.051,?,?,?,4.05
1.855,1.067,1.244,?,?,1.587,?
?,0.223,1.6,1.0,0.0,1.064,3.937
?,?,1.738,0.0,?,?,3.408
2.802,?,?,0.0,?,?,1.748
?,?,1.532,0.0,?,?,2.014
?,?,2.017,?,?,?,?
?,0.887,?,?,?,1.395,?
?,?,0.809,?,?,3.842,5.939
3.26,?,?,1.0,0.0,?,?
1.965,?,?,1.0,0.0,-0.145,3.66
?,?,?,1.0,?,?,3.46
2.348,?,0.85,?,0.0,2.621,?
?,0.223,1.12,0.0,?,?,?
3.407,?,?,?,?,?,?
?,?,?,0.0,?,2.102,2.87
2.233,0.64,0.92,0.0,?,?,?
?,0.496,?,?,?,1.887,?
?,?,0.996,?,0.0,?,?
?,?,?,?,?,1.49,2.55
2.43,0.496,0.946,?,?,?,3.66
2.252,1.075,0.885,?,?,?,5.303
2.508,0.58,?,0.0,0.0,?,3.242
2.508,?,?,0.0,0.0,?,3.345
?,0.638,?,?,?,1.61,4.416
2.094,0.827,?,0.0,?,1.886,?
3.739,?,1.25,2.0,?,3.267,4.638
3.332,?,1.519,?,?,2.51,?
?,0.496,?,0.0,0.0,?,3.441
2.815,0.56,1.585,1.0,1.0,?,?
?,?,?,0.0,1.0,-0.386,2.661
?,0.693,?,?,?,?,4.282
?,?,1.429,?,?,2.502,?
?,1.316,?,?,?,?,3.35
3.69,1.159,1.295,?,2.0,?,5.749
?,?,1.045,0.0,1.0,?,8.916
?,?,1.607,?,?,1.94,3.13
4.327,?,1.254,?,?,?,6.683
3.057,?,0.995,?,?,4.452,?
3.401,?,?,?,?,?,?
2.086,?,0.766,0.0,?,?,?
?,?,?,2.0,?,1.442,?
?,?,?,0.0,?,-1.174,?
?,1.535,?,0.0,?,?,6.238
?,0.702,1.514,?,1.0,3.247,6.183
?,?,?,?,?,1.798,3.152
?,?,0.618,?,6.0,?,?
3.67,?,?,?,?,2.288,?
?,?,0.875,?,2.0,?,?
2.801,?,?,?,2.0,?,3.109
3.652,?,?,2.0,?,3.983,?
?,?,?,?,6.0,2.918,4.818
?,?,1.077,?,1.0,0.906,?
4.057,1.032,1.183,?,?,4.754,?
