@relation dataset

@attribute make {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}
@attribute fuel-type {0, 1}
@attribute aspiration {0, 1}
@attribute num-of-doors {0, 1}
@attribute body-style {0, 1, 2, 3, 4}
@attribute drive-wheels {0, 1, 2}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {0, 1, 2, 3, 4}
@attribute num-of-cylinders {0, 1, 2, 3, 4, 5}
@attribute engine-size real
@attribute fuel-system {0, 1, 2, 3, 4, 5, 6}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {0, 1, 2, 3, 4, 5}


@data
19,1,0,0,4,1,?,183.1,66.9,55.1,?,2,2,109.0,?,3.19,?,9.0,88.0,5500.0,?,31.0,12290.0,2
20,1,?,0,3,2,104.3,188.8,67.2,56.2,2912.0,2,2,141.0,4,3.78,3.15,?,114.0,5400.0,23.0,28.0,?,0
20,1,0,0,4,2,104.3,188.8,67.2,57.5,3034.0,2,?,?,?,3.78,?,9.5,?,5400.0,?,?,13415.0,1
20,1,0,?,3,2,104.3,188.8,67.2,56.2,?,2,2,141.0,4,3.78,3.15,9.5,114.0,5400.0,24.0,28.0,15985.0,0
20,1,0,0,4,?,104.3,?,67.2,57.5,3042.0,?,2,141.0,4,3.78,3.15,9.5,?,5400.0,24.0,28.0,16515.0,?
20,1,1,0,3,2,?,188.8,67.2,?,?,2,2,?,4,3.62,3.15,7.5,162.0,5100.0,17.0,?,18420.0,0
20,1,?,?,4,2,104.3,188.8,67.2,57.5,3157.0,2,2,130.0,?,3.62,3.15,7.5,162.0,5100.0,?,22.0,18950.0,1
20,1,0,0,3,2,109.1,188.8,68.9,55.5,2952.0,2,?,141.0,4,3.78,3.15,9.5,114.0,5400.0,23.0,28.0,16845.0,1
20,1,1,0,3,2,109.1,188.8,68.8,55.5,3049.0,2,2,141.0,4,3.78,3.15,8.7,160.0,5300.0,19.0,?,19045.0,?
20,1,0,?,3,2,109.1,188.8,?,55.5,3012.0,?,3,173.0,4,3.58,?,8.8,134.0,5500.0,18.0,23.0,21485.0,?
20,0,1,0,?,2,109.1,188.8,68.9,55.5,3217.0,?,3,?,2,?,?,23.0,106.0,4800.0,26.0,27.0,22470.0,1
20,1,1,0,3,2,109.1,188.8,?,55.5,3062.0,2,2,141.0,4,3.78,3.15,9.5,114.0,?,?,25.0,22625.0,?
