@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
?,0.26,0.47,?,0.068,5.0,?,0.9944,?,0.45,?,?,2
?,?,?,?,0.036,10.0,119.0,0.9913,?,0.7,?,6.0,2
?,0.25,?,?,0.024,?,?,?,3.16,?,?,?,2
7.1,0.26,0.32,14.45,0.074,?,107.0,0.998,2.96,0.42,?,6.0,2
7.3,0.22,0.4,14.75,0.042,44.5,129.5,?,3.36,0.41,9.1,7.0,?
6.2,?,?,?,0.025,36.0,?,?,?,?,9.6,6.0,?
7.9,0.22,?,14.2,0.038,53.0,?,0.9992,3.03,0.46,9.2,6.0,?
6.9,?,0.26,5.2,0.024,?,?,?,3.16,0.72,?,7.0,?
?,?,?,14.75,0.042,44.5,?,0.9998,3.36,0.41,?,?,2
?,0.26,0.32,14.45,?,?,107.0,0.998,?,0.42,?,?,?
7.4,?,?,6.9,?,?,?,0.9939,3.0,?,10.7,?,?
?,?,0.37,1.5,0.027,?,93.0,0.992,?,0.45,?,6.0,2
7.0,0.17,?,?,0.028,?,75.0,?,3.3,0.46,?,7.0,2
?,0.3,0.38,7.8,0.046,35.0,192.0,0.9955,3.1,0.37,9.0,?,?
5.0,0.33,0.16,1.5,?,10.0,?,?,3.48,?,10.7,6.0,?
5.0,0.33,?,1.5,0.049,10.0,97.0,0.9917,?,0.44,10.7,6.0,?
?,0.33,?,?,0.047,?,200.0,0.9954,3.19,?,9.4,?,2
?,0.26,?,?,?,?,171.0,0.9986,2.94,0.35,?,6.0,?
6.4,0.3,0.38,7.8,?,35.0,192.0,0.9955,3.1,?,?,5.0,?
?,0.21,0.4,?,0.031,48.0,134.0,?,?,?,?,?,2
?,0.23,?,1.5,0.03,30.0,?,0.9907,3.23,0.47,?,6.0,?
9.2,0.28,?,1.0,0.042,?,59.0,0.9922,2.96,?,10.5,6.0,?
?,0.27,0.39,6.7,0.064,?,188.0,0.9958,?,0.3,?,5.0,?
7.6,?,0.36,1.6,0.04,?,155.0,?,3.23,0.52,11.3,?,2
?,0.33,0.16,?,0.049,?,97.0,0.9917,3.48,?,10.7,6.0,?
9.7,0.24,?,1.2,0.033,?,59.0,0.9926,2.74,0.47,?,?,2
?,?,?,?,?,?,169.0,0.9959,3.17,?,10.6,?,?
?,?,?,1.0,0.034,?,?,0.9906,3.04,?,11.7,?,2
8.0,?,?,12.1,0.301,24.0,220.0,0.9993,?,?,9.2,5.0,2
7.2,0.26,0.44,?,0.027,25.0,126.0,0.993,3.02,0.34,11.1,?,?
?,0.37,0.36,1.0,0.034,17.0,93.0,?,3.04,0.32,11.7,8.0,?
6.4,0.23,?,1.15,0.044,?,?,0.992,3.33,0.44,11.0,?,2
?,0.4,0.32,6.0,?,50.0,?,0.992,3.51,0.58,?,?,2
?,0.28,?,?,0.038,21.0,115.0,?,3.16,0.67,10.0,?,2
?,?,0.42,7.1,0.045,41.0,169.0,0.9959,3.17,?,?,?,2
7.2,0.23,?,2.3,0.033,?,?,?,3.26,?,12.3,7.0,2
6.8,0.32,?,3.4,0.023,?,?,?,3.14,0.53,?,?,2
7.2,0.23,0.39,2.3,0.033,29.0,102.0,?,?,?,12.3,7.0,2
?,?,?,?,0.039,20.0,110.0,?,?,?,10.5,5.0,?
9.4,?,?,1.2,0.047,?,109.0,?,?,?,12.5,?,?
?,?,0.42,1.15,?,?,96.0,0.9911,?,0.32,12.4,3.0,?
7.3,0.29,?,?,?,?,238.0,0.9986,3.06,0.41,8.7,?,2
?,0.41,0.37,?,0.03,40.0,?,0.992,3.17,0.54,12.4,7.0,?
?,0.44,0.37,5.85,0.033,27.0,93.0,0.992,3.16,0.54,12.6,7.0,2
7.7,0.39,0.3,?,?,29.0,?,?,3.38,0.44,?,6.0,?
7.7,0.26,?,?,?,47.0,155.0,0.9937,?,?,10.1,6.0,2
?,0.32,0.31,1.7,0.036,46.0,?,0.993,?,0.48,?,5.0,2
?,?,?,?,?,?,?,0.9902,?,0.53,12.7,6.0,2
?,0.24,?,3.6,?,?,116.0,0.9928,?,?,?,5.0,2
7.1,?,?,2.7,0.041,35.0,128.0,0.9896,3.07,0.43,?,7.0,2
?,0.25,?,2.2,0.042,?,164.0,0.998,3.19,?,9.7,5.0,2
7.9,?,0.28,1.8,0.041,?,178.0,?,3.45,0.43,9.2,6.0,?
?,0.18,?,?,?,33.0,187.0,0.9938,3.4,?,?,7.0,?
8.1,0.43,0.42,6.6,?,36.0,?,0.9918,2.98,0.39,13.3,7.0,?
?,0.44,0.37,2.7,0.041,?,?,0.9896,?,?,13.5,7.0,?
6.4,0.26,0.22,5.1,?,23.0,?,0.9944,3.29,?,?,5.0,?
8.0,0.66,0.72,17.55,0.042,62.0,233.0,0.9999,2.92,?,9.4,4.0,2
?,?,0.4,5.2,?,41.0,167.0,0.9953,3.18,0.4,10.6,7.0,2
?,?,?,1.1,0.046,25.0,80.0,0.992,3.25,0.4,11.3,?,2
7.2,?,0.31,1.1,0.045,20.0,?,?,3.32,0.4,10.8,7.0,2
?,?,0.44,10.7,?,46.0,195.0,0.9981,3.15,0.51,?,5.0,2
5.3,?,?,?,?,48.0,?,0.9952,3.82,0.51,?,7.0,?
?,0.245,0.33,?,?,28.0,150.0,0.9927,3.13,0.42,?,?,2
5.6,0.245,0.32,?,?,?,152.0,?,?,0.42,9.3,?,?
?,0.25,0.41,1.8,?,?,?,0.9911,?,?,12.2,?,?
7.0,0.16,?,1.0,0.138,?,?,0.9936,?,?,9.2,5.0,2
6.4,?,0.34,1.8,?,?,?,0.9959,?,?,?,6.0,?
7.3,0.18,0.65,?,?,28.0,157.0,0.9946,3.33,?,?,6.0,?
6.4,?,0.27,6.7,0.036,?,223.0,0.9948,3.28,?,?,?,?
6.9,0.29,0.16,6.8,0.034,?,212.0,0.9955,?,0.39,9.0,6.0,?
?,?,0.38,?,0.036,64.0,245.0,0.9951,?,?,9.3,6.0,2
?,0.23,0.3,?,0.037,63.0,236.0,0.9952,3.06,0.34,9.2,?,2
7.3,0.19,?,?,0.05,?,156.0,?,?,0.64,?,?,2
7.3,0.18,?,1.4,?,28.0,?,?,3.33,?,9.4,6.0,?
9.6,0.29,0.46,1.45,?,77.5,?,?,2.92,0.46,9.5,?,?
7.2,0.14,?,1.2,0.036,?,73.0,?,3.46,0.39,?,5.0,?
6.9,?,0.34,?,?,36.0,?,0.9963,?,?,11.1,7.0,2
7.5,0.28,0.34,4.2,0.028,?,116.0,0.991,?,0.41,12.3,?,2
?,?,?,?,0.044,45.0,?,?,?,0.69,8.6,7.0,2
7.6,?,0.29,?,?,?,145.0,?,?,?,9.4,5.0,2
8.4,0.35,?,?,?,55.0,190.0,?,3.07,0.58,?,6.0,2
8.0,?,0.42,14.6,0.044,45.0,163.0,1.0003,?,0.69,8.6,7.0,?
?,0.5,0.47,?,0.037,23.0,126.0,0.9938,3.21,0.42,10.9,5.0,2
?,0.39,0.31,5.3,0.169,32.0,?,0.9965,3.2,0.48,9.4,5.0,2
?,0.5,0.47,1.1,0.037,23.0,126.0,0.9938,3.21,0.42,?,5.0,2
8.4,0.35,0.56,13.8,?,55.0,?,?,3.07,0.58,?,6.0,?
6.2,0.22,?,?,0.064,?,?,0.9938,3.22,0.46,9.2,6.0,?
?,0.22,0.42,?,?,?,163.0,1.0003,3.21,0.69,?,?,?
?,?,?,10.5,0.04,21.0,145.0,0.9966,3.04,0.35,9.4,5.0,2
7.0,?,0.36,?,?,10.0,133.0,0.9942,?,0.37,?,?,2
?,0.27,0.3,?,0.025,?,?,?,?,?,10.5,?,2
7.8,0.16,?,1.7,0.026,29.0,?,0.991,3.02,?,?,6.0,2
7.7,?,0.34,?,0.028,26.0,168.0,?,?,?,?,7.0,?
7.4,?,0.74,10.7,?,?,?,0.9977,3.02,?,?,5.0,?
8.0,?,?,8.8,0.026,50.0,151.0,?,?,0.25,?,?,?
7.7,0.27,?,?,?,26.0,168.0,?,?,0.48,12.1,7.0,2
7.8,0.16,0.41,?,0.026,29.0,140.0,?,3.02,0.78,?,?,2
?,0.16,0.29,1.8,?,40.0,?,?,?,?,11.4,7.0,2
8.3,?,0.4,1.6,0.032,?,110.0,?,?,?,12.9,?,2
7.2,0.32,?,1.4,?,?,?,?,3.15,?,?,7.0,?
?,0.16,?,1.6,0.034,15.0,?,0.992,3.38,0.44,11.2,6.0,2
8.4,0.16,?,1.5,?,?,98.0,0.994,?,0.42,9.7,?,2
?,?,0.32,9.2,0.038,?,?,?,?,0.56,9.7,6.0,?
6.2,?,?,1.1,0.037,14.0,?,?,3.5,0.54,10.3,?,2
6.9,?,0.22,?,?,10.0,?,?,3.0,0.87,11.6,?,?
?,0.41,0.22,?,0.031,?,102.0,0.993,3.0,?,11.6,4.0,2
7.5,0.23,0.32,?,0.038,54.0,191.0,?,3.04,?,9.7,6.0,2
?,0.38,0.33,?,0.045,30.0,131.0,0.9942,3.32,0.44,10.9,?,?
7.3,?,0.38,6.8,0.045,29.0,?,0.9925,3.19,?,12.6,?,?
7.3,?,0.39,?,?,?,163.0,0.9925,?,0.47,12.4,?,?
7.8,0.23,?,4.75,?,?,?,?,?,?,?,?,?
9.0,0.245,0.38,?,0.045,?,?,?,2.93,?,10.2,?,2
6.9,?,?,7.7,0.032,51.0,176.0,?,3.22,?,11.4,5.0,2
7.4,0.19,?,?,0.067,39.0,212.0,0.9958,?,0.33,?,6.0,2
?,0.2,0.36,?,?,?,163.0,0.9952,?,?,?,6.0,?
?,0.59,0.71,?,0.038,?,?,1.0,2.95,?,9.3,?,2
?,?,?,1.8,0.05,?,114.0,0.9948,3.33,0.49,10.7,?,2
6.8,0.24,0.4,?,?,?,105.0,0.99,3.13,?,?,?,2
?,?,0.59,?,?,?,142.0,?,2.98,?,9.5,?,?
?,0.15,0.68,?,0.046,22.0,130.0,?,3.02,0.45,?,6.0,?
9.4,0.17,?,1.6,0.049,14.0,94.0,0.9949,3.02,0.61,?,?,?
?,0.365,0.08,13.5,0.041,37.0,?,0.997,3.46,0.39,9.9,?,?
?,?,0.22,3.75,0.039,?,116.0,?,?,?,10.7,6.0,?
9.6,0.25,?,1.3,0.04,16.0,?,0.9938,?,?,?,5.0,2
9.2,?,0.42,1.3,0.046,14.0,186.0,0.9949,3.08,0.48,?,5.0,?
?,0.31,?,6.2,?,?,169.0,?,3.15,0.46,9.3,6.0,?
8.1,0.2,0.36,9.7,?,?,?,0.997,3.1,?,10.0,?,2
7.9,?,0.26,?,?,?,?,?,3.04,?,11.2,?,?
7.0,?,0.34,?,0.039,21.0,177.0,0.9927,?,?,?,?,?
6.4,?,0.31,?,0.044,25.0,?,0.9932,3.54,0.51,?,?,2
?,0.25,0.53,6.6,0.038,59.0,234.0,0.9955,?,0.42,?,?,2
?,?,0.42,?,0.044,6.0,?,0.9914,3.04,0.74,12.8,6.0,?
7.3,0.43,0.37,4.6,0.028,17.0,?,0.991,3.23,0.43,?,?,?
5.1,?,0.3,0.9,?,?,152.0,0.992,3.54,0.56,10.1,6.0,?
?,?,?,?,0.093,40.0,161.0,?,3.44,?,?,5.0,2
?,0.16,?,1.3,0.043,?,?,?,3.25,?,10.8,?,2
7.7,?,0.48,?,0.04,?,114.0,0.9911,?,0.52,12.8,7.0,2
?,?,0.72,6.8,?,33.0,168.0,0.9958,?,?,9.2,?,?
?,0.26,0.33,1.5,0.047,?,?,0.9928,3.12,0.44,10.5,6.0,2
5.2,0.37,0.33,1.2,0.028,13.0,?,0.9902,3.37,?,11.7,?,2
?,0.19,?,?,?,20.0,?,?,2.85,0.46,9.5,?,2
8.3,?,0.41,2.2,0.05,24.0,?,?,2.85,0.45,9.5,5.0,?
6.8,0.15,0.32,8.8,?,24.0,?,0.9972,?,?,8.8,?,2
7.9,0.16,0.64,17.0,?,?,210.0,1.0004,?,0.51,?,7.0,2
?,0.21,0.39,1.8,0.034,62.0,?,0.991,?,?,?,8.0,?
9.0,0.24,?,1.2,0.048,26.0,107.0,0.9918,3.21,0.34,?,?,2
?,0.21,0.24,?,0.047,?,189.0,?,?,?,10.1,?,?
?,0.29,0.36,7.0,?,?,161.0,?,3.26,?,11.2,8.0,2
6.7,0.18,?,?,0.048,?,251.0,?,?,0.52,10.0,?,2
6.7,?,?,?,0.048,?,251.0,0.9956,3.29,?,10.0,?,?
8.4,0.58,0.27,12.15,0.033,37.0,116.0,?,2.99,?,10.8,6.0,?
7.2,0.16,0.32,0.8,?,?,?,0.9922,3.27,0.33,?,6.0,2
7.6,0.54,0.23,2.0,0.029,13.0,151.0,0.9931,3.04,0.33,10.4,?,2
8.4,?,0.27,?,0.033,?,116.0,0.9959,2.99,?,?,6.0,?
6.6,0.25,0.31,12.4,0.059,?,?,?,3.51,?,9.8,6.0,2
?,0.23,0.37,1.9,0.041,51.0,165.0,0.9908,3.26,0.4,?,8.0,2
7.3,0.39,?,?,?,?,113.0,?,3.39,0.48,12.7,8.0,2
7.0,?,0.39,?,?,46.0,163.0,0.9928,?,?,12.2,?,2
8.2,0.35,0.4,6.3,0.039,35.0,162.0,0.9936,?,0.34,?,7.0,2
7.8,0.29,0.36,7.0,0.042,38.0,161.0,0.9941,3.26,0.37,?,?,?
9.2,0.35,0.39,0.9,0.042,?,?,0.9924,?,?,10.4,4.0,2
?,0.57,0.39,?,?,22.0,122.0,?,3.29,0.67,12.8,7.0,2
6.5,0.37,?,3.9,0.027,?,130.0,?,3.28,?,12.7,7.0,2
?,0.21,?,2.3,?,?,189.0,0.995,3.65,0.72,10.1,6.0,?
6.7,?,0.3,6.4,?,?,251.0,0.9956,?,0.52,10.0,?,2
7.8,0.13,0.3,?,?,43.0,?,0.9955,3.43,?,9.0,5.0,?
7.6,0.19,0.41,1.1,0.04,?,143.0,0.9907,?,?,?,5.0,?
7.3,0.22,?,15.4,?,?,191.0,?,?,0.59,8.9,6.0,?
6.3,?,0.4,6.5,?,?,?,0.9953,3.15,0.44,9.3,6.0,2
6.8,0.35,?,2.4,?,35.0,?,0.9911,3.28,0.46,12.0,8.0,?
6.5,?,0.32,1.4,?,31.0,132.0,0.9922,?,0.54,10.8,7.0,?
?,0.12,0.26,5.7,0.044,?,?,0.9951,?,0.37,10.5,6.0,?
6.0,?,0.28,?,?,56.0,?,0.9948,?,?,10.6,7.0,?
?,0.25,0.33,?,?,?,115.0,?,3.19,0.48,?,?,2
?,0.32,0.16,?,0.051,15.0,?,0.994,?,0.38,9.5,?,?
?,0.19,?,1.1,0.04,38.0,?,?,2.92,?,11.4,?,?
?,?,0.28,1.2,0.046,?,?,0.9927,3.33,?,10.1,?,2
7.0,0.14,0.41,?,0.037,22.0,95.0,0.9914,?,0.43,10.9,6.0,2
7.6,0.27,0.24,3.8,0.058,19.0,?,0.9958,3.15,?,8.9,?,2
7.3,?,?,?,0.05,?,?,?,?,0.59,?,?,2
7.4,?,0.47,14.15,?,42.0,?,?,?,?,9.3,5.0,2
7.6,0.28,0.39,?,?,?,116.0,?,3.25,?,10.4,6.0,?
8.3,0.26,0.41,9.2,0.042,41.0,162.0,0.9944,3.1,0.38,?,?,?
?,0.22,?,8.2,?,37.0,181.0,0.998,2.87,0.68,?,6.0,?
?,0.22,0.56,8.2,?,?,181.0,0.998,2.87,?,?,6.0,?
6.9,0.23,?,?,?,?,121.0,?,3.14,0.38,12.4,?,2
6.2,0.3,0.32,1.7,0.032,30.0,?,0.9911,?,0.41,?,?,2
6.9,0.27,?,1.7,0.047,6.0,?,0.9929,3.15,?,?,6.0,2
6.9,?,0.41,1.7,?,?,?,0.993,3.16,0.71,11.4,?,?
?,?,0.3,?,?,?,132.0,?,?,0.38,11.1,7.0,?
6.9,0.46,0.2,?,0.054,5.0,126.0,?,3.1,0.42,10.4,6.0,?
?,?,?,?,?,36.0,152.0,0.9932,3.38,?,12.0,?,2
5.7,?,0.3,5.7,?,?,?,0.992,3.54,0.61,12.3,7.0,?
6.6,0.56,?,3.1,0.045,?,?,0.994,3.12,0.35,9.1,6.0,?
?,?,0.56,?,?,25.0,?,?,?,0.33,?,6.0,?
?,0.23,0.4,?,?,5.0,133.0,0.993,3.23,?,11.4,6.0,?
6.2,0.33,0.29,1.3,0.042,26.0,138.0,0.9956,3.77,?,?,?,2
5.6,0.49,0.13,4.5,0.039,17.0,116.0,0.9907,?,0.9,?,7.0,?
?,?,0.33,?,0.034,15.0,85.0,0.99,?,0.51,?,?,2
?,?,0.29,1.2,0.044,12.0,143.0,?,?,?,11.3,7.0,2
8.1,?,0.4,?,0.037,73.0,?,?,3.06,?,?,?,2
?,0.19,?,7.4,?,33.0,?,?,3.49,0.42,10.1,6.0,?
6.2,?,0.47,1.4,?,?,?,?,3.26,?,12.2,6.0,?
6.6,0.42,0.33,?,0.034,15.0,85.0,0.99,?,?,13.4,?,2
5.7,?,0.3,?,?,?,101.0,0.9946,?,?,?,6.0,2
?,?,?,4.5,0.039,17.0,?,0.9907,?,?,13.7,7.0,2
6.9,0.19,0.33,?,?,?,98.0,0.9898,3.09,0.46,?,7.0,2
?,0.18,0.29,1.2,0.044,12.0,?,?,3.2,0.48,11.3,7.0,?
?,0.25,0.36,?,0.05,?,200.0,0.9986,?,?,8.9,7.0,2
7.3,?,0.36,13.1,?,35.0,200.0,0.9986,?,0.46,8.9,7.0,2
?,?,0.34,?,0.035,?,?,0.9928,3.19,0.46,11.5,?,2
?,0.25,0.36,13.1,0.05,?,200.0,?,?,0.46,8.9,7.0,2
6.3,0.67,0.48,?,0.052,?,?,?,3.17,?,9.3,6.0,?
?,?,?,?,0.044,31.0,122.0,0.994,3.3,0.5,11.1,8.0,?
?,0.26,?,2.2,?,?,128.0,0.9937,3.34,?,10.9,?,?
9.0,0.31,0.48,6.6,?,?,?,0.9938,2.9,0.38,11.6,?,?
?,?,?,6.9,0.069,9.0,?,0.9942,?,?,?,4.0,?
?,?,0.36,?,0.034,12.0,90.0,?,3.01,?,10.5,8.0,2
7.1,0.19,?,?,0.033,16.0,78.0,?,2.91,0.78,11.4,6.0,?
7.3,0.25,0.36,13.1,?,35.0,200.0,0.9986,3.04,0.46,8.9,?,2
7.9,0.2,0.34,?,0.04,29.0,118.0,0.9932,3.14,?,?,6.0,?
?,?,0.32,5.9,0.037,39.0,97.0,0.9934,?,?,11.6,?,?
7.0,0.2,?,5.7,0.035,?,83.0,?,3.19,?,11.5,6.0,?
6.9,0.3,0.33,?,?,26.0,?,0.9925,3.25,0.79,?,8.0,?
8.1,0.29,0.49,?,?,22.0,?,?,3.14,0.41,10.8,6.0,2
5.8,?,0.3,1.4,0.037,?,130.0,0.9909,?,0.38,11.3,6.0,?
?,0.415,0.02,0.8,0.038,?,63.0,0.9932,3.36,0.36,?,5.0,?
?,?,0.26,1.3,?,16.0,128.0,?,3.36,0.6,?,6.0,2
8.6,?,0.35,15.55,?,35.5,366.5,1.0001,?,?,11.0,?,?
6.9,0.35,?,?,0.044,18.0,?,?,?,?,?,?,?
7.6,0.14,0.74,1.6,0.04,27.0,103.0,0.9916,?,0.4,?,?,?
9.2,?,0.49,11.8,0.042,?,?,0.998,?,?,?,4.0,2
?,0.18,0.49,4.5,0.047,17.0,90.0,?,3.27,0.37,11.6,6.0,?
5.3,0.165,0.24,?,0.051,?,105.0,0.9925,?,0.47,?,?,2
9.8,0.25,0.74,10.0,0.056,?,?,0.9977,3.06,?,10.0,?,2
?,0.29,0.49,7.1,?,?,?,?,?,0.41,10.8,?,2
6.8,0.22,0.49,?,0.052,?,?,?,3.25,0.35,11.4,?,2
?,0.22,?,1.0,0.045,34.0,140.0,0.99,?,?,12.7,6.0,2
7.4,0.25,0.49,?,?,?,?,0.9917,?,?,11.3,5.0,2
8.2,0.18,?,?,?,28.0,81.0,0.9923,3.0,0.68,?,7.0,?
?,?,?,1.5,0.051,?,?,0.9928,3.3,0.46,9.6,?,?
7.0,0.39,?,1.0,0.048,?,?,0.9923,3.0,?,?,?,2
6.1,0.22,0.49,?,?,18.0,87.0,?,?,?,?,5.0,2
?,?,0.49,?,?,16.0,94.0,0.9902,3.1,0.49,?,7.0,2
?,0.29,0.49,?,?,?,?,0.9893,?,0.33,12.2,?,?
?,0.25,?,1.1,0.042,35.0,156.0,0.9917,3.13,?,?,5.0,2
6.9,?,0.24,?,?,?,94.0,?,?,0.5,9.6,5.0,?
8.5,0.56,?,17.85,?,?,243.0,?,2.99,0.7,9.2,?,2
8.2,?,?,?,?,?,?,0.9923,3.0,0.68,10.4,7.0,2
6.3,0.23,?,7.1,0.05,67.0,?,0.9951,?,?,?,5.0,2
6.1,0.25,0.49,?,?,67.0,226.0,0.9956,?,0.47,8.9,?,2
?,?,?,13.6,0.05,?,?,0.998,?,0.44,?,5.0,?
7.2,?,?,1.4,?,?,?,?,3.16,?,?,5.0,2
8.0,0.25,?,1.2,?,?,117.0,?,3.08,?,9.4,5.0,2
7.0,?,0.49,?,0.04,?,?,0.9914,?,?,12.2,6.0,?
?,0.43,0.49,?,?,37.0,158.0,0.9955,3.14,0.35,?,?,?
?,0.2,?,4.45,?,?,?,?,?,?,?,6.0,2
6.3,0.27,?,1.2,0.063,?,?,?,3.38,0.42,12.2,6.0,2
?,0.16,0.49,1.2,?,18.0,?,?,3.23,0.47,11.2,?,?
7.4,?,0.49,1.2,0.055,18.0,150.0,?,3.23,?,11.2,?,2
?,0.19,0.49,6.6,0.036,49.0,172.0,?,3.2,0.27,11.5,?,?
7.8,?,0.49,?,?,37.0,?,?,3.14,?,11.3,?,?
7.2,0.4,?,1.1,0.048,11.0,138.0,0.9929,3.01,0.42,9.3,?,2
?,0.43,0.49,?,0.033,?,158.0,0.9955,?,0.35,11.3,6.0,2
7.6,?,?,14.0,0.034,37.0,?,?,?,0.38,?,?,2
?,?,?,19.8,?,?,?,?,?,0.54,?,5.0,?
?,0.34,?,11.2,0.069,?,?,0.9968,?,0.81,9.2,5.0,2
?,0.27,?,?,?,35.0,?,0.9911,3.38,?,12.2,6.0,?
?,?,?,?,0.044,?,130.0,0.9924,3.25,?,12.2,?,2
7.1,0.22,0.74,2.7,0.044,?,144.0,?,3.31,0.41,12.2,6.0,?
?,0.11,0.49,4.5,?,27.0,?,?,3.24,?,10.6,6.0,?
8.5,?,0.74,3.6,0.05,29.0,?,?,3.28,0.4,12.4,?,2
6.4,0.145,0.49,5.4,0.048,54.0,164.0,0.9946,3.56,?,10.8,6.0,?
7.4,0.16,0.49,1.2,?,18.0,?,0.9917,3.23,?,?,?,?
8.3,?,0.49,1.2,?,?,?,0.9918,?,?,11.0,?,?
8.0,?,0.49,?,0.031,?,?,0.9926,?,?,12.7,8.0,?
7.0,0.2,0.74,?,?,?,?,?,3.46,?,10.2,?,2
?,?,0.49,6.6,0.036,?,172.0,0.9932,?,?,?,6.0,?
7.1,?,?,3.0,0.03,30.0,96.0,?,3.13,0.39,12.3,7.0,2
?,?,0.24,?,?,15.0,60.0,0.9928,?,0.39,9.8,5.0,2
7.2,0.4,0.49,1.1,0.048,11.0,?,?,3.01,0.42,?,5.0,2
?,?,0.49,?,?,37.0,?,?,3.14,0.38,11.8,?,2
?,?,0.49,?,0.033,37.0,158.0,?,3.14,0.35,11.3,?,2
?,0.21,0.49,?,0.052,6.0,48.0,0.9911,?,0.28,?,?,2
7.0,0.2,?,?,0.038,39.0,128.0,0.9938,3.21,0.48,?,?,2
6.9,0.25,0.24,?,0.057,?,?,0.9942,?,0.48,?,?,?
7.2,0.08,?,1.3,?,18.0,148.0,?,3.46,0.44,?,6.0,?
7.1,?,0.49,?,0.028,40.0,?,?,3.22,0.36,10.7,?,?
?,?,?,?,0.04,10.0,?,0.992,?,0.29,10.8,6.0,2
7.9,0.22,0.24,4.6,0.044,39.0,159.0,0.9927,?,0.28,11.5,?,?
7.7,?,0.49,?,?,20.0,124.0,?,3.32,?,10.7,6.0,2
7.2,0.08,?,1.3,0.05,?,148.0,0.9945,?,?,10.2,6.0,?
6.6,?,0.24,1.7,0.048,?,124.0,0.9942,?,?,10.1,6.0,?
?,?,?,?,?,57.0,187.0,?,3.62,0.81,?,?,?
?,0.25,0.24,3.6,0.057,13.0,85.0,?,?,?,9.5,?,?
7.5,?,0.24,4.6,0.053,?,?,0.9958,3.14,0.5,?,3.0,?
7.4,0.28,0.49,1.5,0.034,20.0,126.0,0.9918,?,?,10.6,6.0,2
6.2,?,0.49,0.9,?,17.0,51.0,?,3.3,0.7,9.4,6.0,2
?,0.25,?,?,0.054,?,?,1.0004,3.51,0.45,9.8,?,?
6.5,?,?,13.3,0.044,68.0,?,0.9972,3.18,0.54,9.5,6.0,?
?,0.16,0.74,17.85,0.037,?,?,?,?,?,?,?,2
5.6,?,?,?,?,?,117.0,0.9918,3.55,?,?,?,2
?,0.2,?,1.3,0.031,?,97.0,?,?,0.62,11.1,?,2
?,?,?,?,?,47.0,188.0,?,?,0.48,?,5.0,2
?,?,?,9.0,0.033,39.0,?,?,3.13,?,?,?,2
7.7,?,?,8.65,?,?,186.0,0.9931,3.14,0.38,12.4,?,2
?,?,0.49,9.6,0.03,45.0,197.0,?,3.13,0.38,?,7.0,?
?,0.62,0.24,1.1,0.039,6.0,?,0.9934,3.41,0.32,?,?,2
?,?,0.49,1.2,0.044,35.0,126.0,0.99,?,?,12.1,7.0,2
7.7,?,0.49,1.8,0.041,?,?,?,?,?,12.5,6.0,2
6.7,0.51,0.24,2.1,0.043,?,?,0.9904,3.22,?,?,6.0,2
?,?,0.49,?,0.03,26.0,132.0,0.994,2.99,?,11.0,7.0,2
8.3,0.2,0.49,?,?,34.0,?,?,3.05,0.37,?,5.0,?
6.6,0.3,0.24,1.2,0.034,17.0,?,?,?,?,?,5.0,?
6.8,?,0.24,4.6,0.039,24.0,124.0,0.9909,?,0.34,12.6,?,2
7.0,0.17,?,?,0.045,24.0,126.0,0.9942,3.26,0.38,12.2,?,2
9.2,0.18,?,1.5,0.041,39.0,130.0,?,3.04,?,9.8,?,2
8.1,0.2,0.49,8.1,?,51.0,205.0,?,3.1,0.52,?,6.0,2
7.8,?,0.74,7.5,?,?,?,?,?,0.64,10.0,6.0,2
6.8,0.21,0.49,?,?,50.0,170.0,0.9991,3.55,?,9.8,?,2
?,?,0.49,?,0.053,15.0,144.0,?,?,0.47,10.5,5.0,2
8.0,?,0.49,1.8,0.061,?,?,?,?,0.48,?,?,2
8.8,?,0.74,?,0.042,?,126.0,?,?,?,11.2,6.0,2
7.3,?,0.49,?,0.034,29.0,134.0,0.9939,?,0.32,?,7.0,2
7.3,0.22,0.49,9.9,?,48.0,161.0,0.9937,3.01,0.28,11.2,6.0,?
7.4,0.19,?,9.3,0.03,26.0,132.0,0.994,2.99,0.32,11.0,7.0,?
7.3,0.155,0.49,?,?,?,136.0,?,?,?,?,6.0,2
8.2,?,0.49,9.6,?,53.0,?,0.9951,?,?,?,6.0,2
8.2,0.24,?,9.3,0.038,?,163.0,0.9952,?,?,?,6.0,2
?,0.23,0.49,?,?,22.0,?,?,?,?,12.0,?,?
8.3,0.2,0.49,?,0.04,34.0,?,0.9938,3.05,0.37,10.1,5.0,2
8.3,0.2,?,1.7,?,38.0,?,0.9939,3.05,?,10.1,6.0,?
6.6,?,0.24,?,0.034,17.0,?,0.9933,?,0.36,?,?,?
?,0.21,0.49,1.4,0.041,15.0,164.0,0.9927,3.25,0.63,11.0,?,2
8.0,0.25,?,?,?,31.0,?,0.998,3.34,0.49,?,6.0,2
?,0.21,?,?,?,?,?,0.9997,3.28,0.39,?,?,2
7.2,0.27,0.74,?,?,47.0,?,?,3.04,?,8.7,5.0,2
