@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
7.9,?,?,?,0.053,35.0,?,1.0103,3.15,?,?,6.0,?
6.6,0.46,0.49,7.4,0.052,19.0,?,?,3.11,0.38,?,?,2
7.8,?,?,1.3,?,27.0,142.0,0.9936,3.09,0.59,10.2,5.0,2
5.8,?,0.49,1.1,0.048,?,?,0.9929,?,0.48,9.2,5.0,?
?,?,0.49,7.8,?,34.0,162.0,?,3.26,0.58,?,6.0,?
6.6,?,?,7.7,0.05,52.0,?,?,?,?,8.8,5.0,2
6.6,0.325,?,?,?,?,217.0,0.996,3.16,?,?,5.0,?
6.6,0.27,?,7.8,0.049,62.0,217.0,?,3.17,?,?,6.0,?
6.7,?,0.49,8.3,0.047,?,191.0,0.9954,3.23,0.4,10.3,?,?
6.7,0.21,?,?,?,30.0,114.0,?,?,0.42,?,7.0,2
7.9,?,?,31.6,0.053,35.0,176.0,1.0103,3.15,0.38,8.8,6.0,2
8.1,0.28,?,15.4,0.059,32.0,177.0,?,3.27,0.58,9.0,?,2
?,0.13,?,?,?,?,?,?,3.41,0.51,11.5,?,?
7.8,?,?,?,0.04,?,?,0.9938,3.25,?,10.8,5.0,?
?,?,0.34,5.9,0.055,33.0,128.0,?,2.95,0.51,?,?,?
?,0.18,0.33,1.2,0.033,20.0,?,0.9922,?,0.38,10.5,?,2
?,0.31,0.38,1.2,0.036,?,?,?,3.14,0.44,?,?,?
7.8,?,0.18,?,0.046,?,160.0,0.9963,?,0.56,9.8,6.0,2
7.0,?,0.3,6.5,?,?,87.0,0.9936,3.4,?,?,7.0,2
?,?,?,4.8,0.138,41.0,?,?,3.2,0.38,9.3,5.0,?
6.6,0.27,0.31,5.3,?,35.0,163.0,?,3.2,?,9.3,?,2
6.8,0.22,0.29,?,0.046,82.0,?,0.9955,3.3,0.44,10.3,6.0,?
?,?,?,8.8,?,65.0,224.0,0.9961,?,?,8.9,5.0,2
7.0,?,0.3,6.5,?,?,87.0,0.9936,3.4,?,?,?,?
7.3,0.23,0.37,1.8,0.032,?,?,0.992,3.11,0.35,?,?,?
6.2,0.3,0.2,?,0.045,42.0,?,?,3.36,?,10.4,6.0,2
6.4,0.35,?,5.7,?,18.0,117.0,0.9944,?,0.43,?,5.0,2
7.6,0.32,0.34,?,0.054,?,?,?,3.22,0.55,9.0,?,?
?,?,0.3,10.0,0.046,49.0,212.0,?,?,0.55,11.9,6.0,2
7.2,0.25,0.28,14.4,?,?,205.0,0.9986,3.12,?,9.0,?,?
7.2,0.25,0.28,?,0.055,55.0,205.0,0.9986,3.12,?,9.0,7.0,2
7.3,?,0.33,?,0.049,?,?,1.0,?,0.44,?,7.0,2
?,?,0.28,14.4,0.055,55.0,205.0,0.9986,?,0.38,9.0,?,2
7.4,?,0.37,9.4,?,?,?,0.9982,3.46,?,10.0,?,?
7.3,0.26,0.33,17.85,?,41.5,195.0,?,3.06,0.44,9.1,7.0,?
6.7,0.25,0.26,1.55,?,118.5,?,0.9949,3.55,?,9.4,?,2
7.1,0.16,0.25,?,0.034,28.0,123.0,?,3.27,0.55,?,6.0,?
9.0,?,0.3,1.5,?,7.0,?,0.9951,?,0.45,9.7,4.0,2
?,0.25,?,?,?,55.0,?,0.9986,3.12,0.38,9.0,7.0,2
7.0,?,?,?,?,41.0,213.0,0.9927,?,0.49,11.8,6.0,2
?,0.265,0.22,8.6,0.048,54.0,198.0,?,3.25,?,10.2,5.0,2
?,?,?,1.4,?,47.0,?,0.9952,3.37,0.42,9.2,?,?
?,0.21,?,?,0.036,35.0,132.0,0.9928,?,0.4,11.0,6.0,?
?,0.32,?,14.9,?,47.0,190.0,?,?,?,?,?,?
?,?,0.3,2.0,0.038,?,?,0.9914,?,0.37,12.2,?,2
?,0.24,0.3,4.2,0.04,41.0,?,0.9927,3.28,0.49,11.8,6.0,2
6.3,0.26,?,?,0.043,35.0,?,0.9918,3.38,0.43,?,6.0,?
6.7,0.26,0.3,?,0.043,25.0,121.0,0.9944,3.44,?,10.2,6.0,2
?,0.29,?,11.1,0.033,?,208.0,0.9969,3.14,?,?,?,?
6.5,0.27,?,4.2,?,6.0,114.0,0.9955,3.25,0.35,8.6,?,?
?,0.33,0.42,6.4,?,27.0,151.0,0.9954,3.16,0.44,9.6,5.0,2
6.7,0.31,0.42,?,?,?,148.0,?,3.16,0.45,9.6,?,2
6.6,0.25,?,1.5,?,?,?,0.9921,?,0.47,11.3,?,?
?,?,0.22,1.5,?,38.0,?,?,?,0.55,9.9,6.0,2
6.8,?,0.29,16.95,0.056,48.0,179.0,0.9998,3.45,0.4,?,5.0,?
?,?,0.26,1.7,?,25.0,161.0,0.9946,?,?,?,4.0,?
?,0.22,?,13.6,0.055,50.0,?,?,?,0.39,9.8,?,2
8.1,?,0.24,1.6,0.032,?,?,0.9924,3.08,0.47,?,5.0,?
7.0,0.2,?,6.1,0.037,?,120.0,?,3.24,?,?,5.0,?
7.9,?,0.37,3.0,?,?,?,0.995,3.22,0.51,?,?,?
6.6,?,0.27,6.2,?,23.0,?,0.9957,3.3,0.49,10.1,6.0,?
6.8,0.3,0.24,?,0.123,35.0,116.0,0.9953,?,0.48,9.4,5.0,2
?,0.18,0.34,?,?,?,148.0,?,?,0.59,11.5,?,?
?,?,?,?,0.046,29.0,108.0,?,3.26,?,10.8,6.0,2
6.8,?,0.32,?,0.044,19.0,142.0,0.9921,3.1,?,9.9,6.0,2
9.3,0.2,0.33,?,?,28.0,?,0.9954,3.16,?,?,?,2
5.8,?,0.27,1.8,0.043,24.0,?,0.9933,3.38,0.31,9.4,6.0,?
?,0.2,?,?,0.044,30.0,180.0,?,?,0.44,10.8,?,?
8.2,?,?,?,0.052,?,?,0.995,?,0.45,10.9,?,2
7.5,0.4,1.0,19.5,?,?,148.0,?,3.24,0.38,12.0,6.0,2
?,0.18,0.34,?,0.04,?,?,?,3.32,0.59,11.5,8.0,?
7.0,?,0.3,5.0,0.056,31.0,122.0,?,?,0.42,10.5,6.0,2
?,?,0.22,4.6,0.064,?,?,?,?,?,9.3,?,?
?,0.3,0.32,6.4,?,28.0,97.0,0.9924,?,?,11.8,6.0,2
7.6,0.445,?,?,?,?,?,0.9986,3.48,0.36,?,6.0,2
?,0.3,?,?,?,?,?,0.9953,3.07,0.48,9.4,5.0,2
?,?,0.33,6.7,0.036,45.0,138.0,0.9939,?,0.68,?,6.0,?
9.2,0.23,?,1.1,0.031,40.0,99.0,0.9929,2.94,0.3,10.4,6.0,2
?,?,0.46,?,0.055,68.0,198.0,0.9988,3.36,0.37,9.5,6.0,?
6.6,0.545,0.04,?,0.031,48.0,?,?,3.14,0.32,11.9,5.0,2
8.1,?,0.31,1.1,?,?,123.0,0.9914,2.99,0.45,11.1,?,2
?,?,?,?,0.057,50.0,?,0.9978,3.39,?,?,6.0,2
?,0.32,0.36,?,?,56.0,?,0.9928,3.29,0.47,?,6.0,2
?,0.22,0.23,?,?,15.0,?,?,?,?,8.7,?,?
6.9,?,?,9.6,?,50.0,185.0,0.9978,3.39,?,9.6,6.0,2
7.5,0.15,?,1.8,0.054,19.0,101.0,0.9946,?,?,10.0,5.0,?
8.4,?,0.29,?,?,4.0,55.0,0.9908,2.91,?,?,?,2
6.6,0.37,?,6.5,?,23.0,?,?,?,?,9.6,6.0,?
?,0.38,0.4,?,0.038,?,?,0.9906,?,0.32,12.9,6.0,?
6.3,0.25,0.23,?,?,47.0,142.0,0.99705,3.14,0.35,9.7,6.0,?
8.3,0.3,0.36,?,?,33.0,169.0,?,3.23,0.51,9.3,6.0,?
6.6,0.22,0.58,?,?,52.0,136.0,?,?,0.3,9.1,5.0,2
6.1,?,0.31,12.0,?,46.0,238.0,0.9977,?,0.48,8.6,?,?
7.5,0.22,?,4.8,?,?,87.0,0.994,3.14,?,?,?,2
8.3,0.3,?,?,0.042,33.0,?,0.9982,3.23,0.51,9.3,6.0,2
8.0,?,?,?,?,?,102.0,0.9929,?,0.42,10.9,5.0,?
6.1,?,0.27,1.5,0.056,?,?,0.9924,3.2,0.43,?,?,2
7.4,?,0.3,?,0.045,44.0,174.0,0.9966,?,0.57,?,6.0,2
6.7,?,?,?,0.046,40.0,153.0,0.9921,3.38,0.51,?,?,2
?,?,?,12.3,?,?,197.0,0.9967,?,0.54,?,?,2
?,0.23,?,?,?,?,?,0.9934,?,0.54,10.2,7.0,?
6.4,0.16,0.28,2.2,?,?,?,?,3.31,?,?,?,2
6.3,0.25,?,?,0.039,?,?,0.99705,?,0.35,9.7,?,?
6.7,0.27,?,8.0,?,54.0,?,0.9961,?,?,9.3,5.0,2
?,0.29,?,8.6,0.056,?,215.0,0.9967,3.17,?,?,?,2
9.6,0.21,?,1.2,?,12.0,?,0.9926,?,0.46,?,5.0,2
?,?,0.2,8.7,0.046,81.0,224.0,?,?,?,9.3,5.0,2
6.4,0.28,?,5.4,0.042,67.0,181.0,?,3.31,0.35,10.2,?,?
?,0.3,?,?,?,31.0,?,?,3.16,0.51,10.2,?,2
6.4,0.17,0.27,1.5,?,20.0,?,0.9916,?,0.42,11.0,7.0,2
7.3,0.21,?,10.9,?,18.0,112.0,?,?,?,?,6.0,2
?,0.27,0.25,8.0,0.053,?,?,0.9961,?,0.43,9.3,5.0,?
?,0.29,0.23,?,?,56.0,215.0,?,3.17,?,?,5.0,?
6.6,0.32,0.26,7.7,0.054,?,209.0,0.9961,?,0.45,?,5.0,2
?,?,0.22,1.7,0.051,?,?,0.9955,?,0.69,8.9,5.0,2
6.6,0.37,?,1.4,0.048,58.0,144.0,0.9922,?,?,?,5.0,?
?,0.43,0.28,4.5,0.046,?,?,?,3.16,?,12.2,7.0,?
7.8,?,?,9.9,?,?,181.0,?,3.04,?,10.9,?,2
?,?,?,?,0.041,?,141.0,?,?,0.72,?,6.0,?
?,0.4,?,?,?,?,178.0,?,3.04,0.43,10.9,?,2
?,?,0.26,?,?,33.0,181.0,?,3.04,0.42,10.9,?,2
6.9,?,0.28,3.0,0.054,33.0,99.0,?,?,0.4,10.8,6.0,2
?,?,1.0,19.6,0.03,28.0,?,0.9973,?,0.4,12.0,?,2
6.6,0.25,?,14.0,?,?,163.0,0.999,3.56,0.47,9.8,?,2
6.5,0.18,?,1.4,?,?,?,?,3.34,0.72,?,?,?
6.4,?,0.36,?,0.034,43.0,150.0,0.9922,?,0.69,11.0,?,?
6.4,0.15,0.36,?,0.034,?,150.0,?,3.42,0.69,11.0,?,?
8.4,?,0.31,5.4,0.052,47.0,150.0,0.9953,?,?,?,?,?
6.1,0.32,0.37,1.8,0.051,?,?,?,?,?,10.5,?,?
8.5,0.21,?,9.25,0.034,?,?,0.9945,3.05,0.37,11.4,?,2
8.7,?,?,1.5,0.067,17.0,100.0,0.9957,3.27,?,?,6.0,2
6.7,0.24,0.29,6.8,?,?,127.0,0.9932,3.33,?,11.6,7.0,2
8.5,?,?,9.25,0.034,73.0,142.0,?,?,?,11.4,?,?
?,?,0.26,2.6,0.04,?,115.0,?,?,0.52,?,?,2
7.2,0.26,0.3,?,?,?,158.0,0.9909,?,0.43,?,7.0,2
8.2,0.36,?,?,0.035,37.0,122.0,?,?,0.34,?,?,?
?,?,0.24,?,?,26.0,189.0,0.991,3.08,?,12.1,7.0,?
?,?,0.3,?,?,?,176.0,0.9954,3.15,?,9.1,5.0,2
?,?,0.24,1.6,?,?,?,0.9943,3.36,0.5,?,5.0,?
?,?,0.36,?,0.056,21.0,?,?,?,?,10.4,6.0,2
7.4,0.35,0.31,17.95,?,?,?,1.0002,3.27,0.64,?,?,?
6.6,?,0.24,2.0,0.064,?,120.0,0.9946,3.32,0.54,9.4,5.0,?
6.7,?,0.41,?,0.061,?,149.0,?,3.16,?,9.6,?,2
?,0.37,0.32,?,?,?,126.0,0.9918,3.19,?,12.0,?,2
6.9,?,?,?,?,?,?,?,?,0.34,?,8.0,2
6.8,?,?,15.4,?,56.0,173.0,0.9984,3.06,?,8.7,6.0,2
?,?,?,?,0.04,35.0,?,?,3.39,?,9.9,6.0,?
7.6,?,0.22,?,?,?,191.0,?,3.08,?,9.3,6.0,2
9.4,?,?,1.6,0.042,14.0,?,?,3.07,?,?,5.0,?
6.8,0.23,?,?,0.073,56.0,?,?,?,0.41,8.7,?,2
6.4,?,0.21,7.1,0.04,35.0,?,?,?,0.58,9.9,6.0,2
?,0.3,0.22,?,0.049,57.0,?,?,3.08,?,9.3,6.0,?
?,?,0.39,12.4,0.065,29.0,119.0,?,3.16,?,9.4,5.0,2
7.6,?,?,3.4,0.046,9.0,116.0,?,?,0.41,9.4,5.0,2
?,?,0.43,15.0,0.053,?,184.0,1.0008,3.28,0.79,8.8,6.0,2
7.5,0.33,?,12.4,?,29.0,?,?,3.16,?,?,5.0,2
?,0.2,0.43,15.0,0.053,60.0,?,1.0008,3.28,?,8.8,6.0,2
6.6,0.36,0.21,?,0.049,39.0,?,0.9928,?,0.41,?,6.0,2
7.6,0.38,0.2,?,0.046,9.0,?,0.9944,3.15,?,9.4,?,?
?,?,?,4.8,0.042,24.0,?,0.9908,3.29,0.37,12.6,?,?
7.2,0.15,?,1.2,?,?,?,?,?,0.43,?,6.0,2
?,?,0.29,4.1,0.03,31.0,?,?,3.0,0.32,?,7.0,?
6.8,?,?,?,?,10.0,?,0.9912,3.09,?,12.0,?,?
6.7,0.27,0.3,13.9,0.029,34.0,131.0,?,?,0.5,12.0,?,?
7.2,?,?,0.8,?,46.0,?,?,3.19,0.34,9.2,?,2
6.0,0.26,0.29,1.0,0.032,?,96.0,0.9896,3.38,?,12.3,?,2
6.8,0.33,?,1.2,0.032,?,131.0,0.9889,3.19,?,13.0,6.0,2
6.8,?,?,2.8,?,10.0,164.0,0.9912,3.09,0.53,?,?,?
?,0.29,0.31,1.7,0.035,?,?,?,?,?,10.9,?,2
8.2,?,?,?,0.03,31.0,?,0.9911,3.0,0.32,12.8,?,2
7.3,0.19,0.24,?,?,34.0,231.0,?,?,?,?,6.0,2
?,0.32,?,11.5,0.033,35.0,165.0,0.9974,3.22,?,9.0,5.0,2
7.1,?,?,1.5,?,?,84.0,?,3.42,0.6,10.4,?,?
?,0.32,?,11.5,0.033,35.0,165.0,?,?,?,?,?,2
7.3,0.19,0.24,?,?,34.0,?,0.9964,3.36,0.54,10.0,?,?
7.3,?,0.23,?,0.051,?,240.0,0.9963,3.36,0.54,10.0,6.0,?
7.7,?,?,?,?,41.0,167.0,?,3.12,?,11.3,7.0,2
7.7,0.44,0.24,?,0.031,41.0,167.0,0.9948,?,?,?,?,2
7.4,0.49,0.24,15.1,0.03,?,153.0,0.9953,?,0.51,12.0,?,2
7.7,0.44,0.24,11.2,?,41.0,167.0,?,?,?,11.3,7.0,?
7.4,0.49,0.24,15.1,?,?,153.0,?,?,?,?,7.0,2
?,0.21,0.3,5.6,0.044,?,?,?,3.6,0.41,10.6,?,2
8.0,?,0.42,12.6,?,?,213.0,0.9988,2.99,0.56,?,?,2
7.0,0.19,?,5.7,?,?,104.0,0.9954,?,?,?,6.0,2
7.2,0.24,0.29,2.2,?,37.0,102.0,0.992,?,0.64,11.0,?,2
6.5,0.34,?,11.0,?,53.0,247.0,0.9984,3.44,?,9.3,6.0,?
?,0.19,?,?,0.123,27.0,104.0,0.9954,3.04,?,?,?,?
6.9,0.18,?,?,?,?,?,0.9926,3.42,?,?,5.0,2
7.2,0.24,0.29,?,0.037,37.0,102.0,0.992,3.27,?,11.0,7.0,2
8.2,?,0.31,?,0.039,96.0,?,?,?,0.52,9.5,?,2
8.3,?,?,?,?,?,?,0.9972,3.33,?,?,6.0,2
6.1,0.34,0.46,4.7,0.029,?,94.0,0.991,?,?,12.3,6.0,2
7.4,0.44,0.2,11.5,0.049,?,157.0,?,?,?,9.0,?,?
7.6,0.26,?,7.9,0.041,62.0,?,?,?,0.38,9.0,5.0,2
?,?,0.2,11.5,0.049,?,157.0,0.998,?,0.44,?,5.0,2
8.7,0.49,0.57,17.8,0.052,34.0,243.0,1.0007,?,?,9.0,?,?
7.0,0.24,0.25,?,?,?,?,0.992,3.25,?,11.4,?,?
?,?,0.25,?,0.046,?,?,?,3.2,0.42,11.0,7.0,2
?,0.34,0.46,4.7,?,21.0,94.0,?,?,0.62,12.3,?,2
6.4,0.18,0.31,?,?,36.0,127.0,0.9934,?,0.67,10.4,7.0,?
8.3,0.27,0.39,?,0.058,16.0,?,?,3.28,0.59,?,5.0,2
?,0.24,0.35,?,0.048,44.0,172.0,0.9944,?,?,10.5,?,2
?,?,0.28,?,?,?,?,0.9981,3.14,0.45,?,?,2
10.0,0.91,?,1.6,0.056,?,181.0,0.9968,?,?,?,4.0,2
8.9,?,0.34,?,0.056,13.0,176.0,0.9946,3.14,0.47,9.7,?,?
?,0.33,0.34,1.4,0.056,?,?,0.9946,3.13,0.47,?,?,?
?,0.22,?,?,?,?,?,?,3.14,0.45,?,6.0,?
?,0.18,?,4.7,0.046,57.0,?,?,3.32,0.66,?,?,2
7.8,?,?,10.2,?,78.0,186.0,0.997,3.14,0.46,?,6.0,?
7.3,?,?,2.3,0.054,?,104.0,0.9924,3.24,?,?,?,?
?,0.28,0.3,?,0.049,?,?,?,?,?,?,5.0,2
7.1,0.25,0.3,?,0.042,25.0,122.0,?,3.43,0.61,10.5,?,2
7.6,0.36,0.44,8.3,?,28.0,?,0.9958,3.12,?,?,6.0,2
7.6,0.27,0.25,?,0.05,45.0,199.0,?,3.34,?,?,?,2
6.9,?,0.28,?,0.031,?,137.0,?,3.1,0.37,?,6.0,2
?,0.21,?,?,0.031,?,144.0,0.9932,3.15,0.38,?,7.0,?
?,?,0.28,?,?,41.0,140.0,0.9952,?,0.37,?,?,?
?,?,?,1.8,0.049,?,163.0,?,?,0.5,10.3,6.0,?
?,0.21,0.22,?,?,38.0,168.0,?,3.34,0.49,10.4,6.0,2
5.8,0.33,0.2,?,?,?,?,?,?,0.46,8.9,5.0,?
5.8,0.33,?,?,0.047,26.0,?,0.9976,3.09,?,?,?,?
7.9,?,?,7.35,0.034,?,?,0.9938,3.06,?,10.8,?,?
6.6,0.31,0.38,16.05,0.058,16.0,165.0,?,3.38,0.6,?,5.0,2
?,0.19,0.3,?,0.053,48.0,140.0,?,?,?,9.6,6.0,?
?,?,?,1.2,0.032,?,?,0.9921,3.08,0.37,?,6.0,2
8.0,?,?,14.0,?,?,248.0,0.9986,?,?,?,6.0,2
7.2,0.2,0.61,?,0.043,14.0,?,?,?,?,?,6.0,2
?,0.3,0.42,14.3,0.045,?,213.0,?,?,0.63,9.2,5.0,?
7.2,?,?,16.2,?,14.0,?,?,?,0.36,?,?,2
7.7,0.3,0.42,14.3,?,45.0,213.0,?,3.18,?,?,5.0,2
?,?,0.42,14.3,?,45.0,213.0,0.9991,?,0.63,9.2,5.0,?
6.4,0.22,0.32,?,0.029,?,?,0.9948,?,0.39,10.2,5.0,2
?,?,?,16.2,?,14.0,103.0,0.9987,3.06,0.36,?,6.0,?
7.0,?,?,?,?,39.0,?,?,?,?,9.0,?,2
?,0.24,?,13.6,0.05,41.0,178.0,?,3.37,?,9.7,?,?
7.2,0.24,?,17.85,?,50.0,?,1.0,?,?,?,5.0,2
7.6,0.15,?,1.3,0.036,?,?,0.9932,?,?,?,5.0,2
7.7,0.3,0.42,14.3,?,45.0,?,?,?,0.63,?,?,2
7.6,?,0.41,13.7,0.045,44.0,197.0,?,3.18,?,?,?,2
?,0.24,0.31,18.3,0.046,?,?,1.0,3.3,0.41,8.7,5.0,2
6.8,?,0.31,18.3,0.046,?,?,?,3.3,0.41,8.7,5.0,2
?,?,0.44,6.5,0.056,31.0,?,0.9952,?,?,9.5,5.0,2
7.9,0.26,0.33,10.3,0.039,73.0,212.0,0.9969,?,0.49,9.5,?,2
7.5,0.29,?,?,0.037,?,?,0.9966,?,?,8.9,?,?
?,?,0.67,8.1,0.037,53.0,?,0.9966,?,?,8.9,6.0,2
?,?,?,?,0.053,?,89.0,0.9976,?,?,9.9,6.0,2
?,0.44,?,?,0.03,?,104.0,0.99,3.29,?,12.6,7.0,2
10.0,0.23,0.27,?,0.033,45.0,166.0,0.9988,2.72,0.43,?,6.0,?
7.4,0.21,0.3,?,0.039,?,118.0,0.9942,2.96,?,10.4,5.0,2
8.8,0.23,0.35,10.7,0.04,?,183.0,?,?,0.49,9.1,6.0,?
?,0.34,?,?,0.04,25.0,?,0.9932,3.01,0.55,?,?,2
7.9,?,0.33,10.3,0.039,73.0,212.0,0.9969,2.93,0.49,9.5,6.0,?
?,0.29,?,8.1,?,?,?,0.9966,?,0.41,?,6.0,?
6.0,0.28,0.35,?,0.037,16.0,120.0,0.9933,?,0.69,10.6,5.0,?
7.9,?,0.3,2.7,?,64.0,158.0,0.9916,3.12,0.59,12.0,?,2
?,0.36,?,5.7,0.038,?,?,0.9914,2.93,0.59,12.5,?,2
?,0.13,0.34,?,0.062,40.0,?,?,3.21,0.39,?,5.0,?
6.6,0.25,0.36,8.1,0.045,54.0,180.0,0.9958,3.08,0.42,9.2,5.0,2
7.1,0.18,0.26,1.3,?,?,71.0,?,3.04,0.74,9.9,?,2
?,0.3,0.27,8.5,?,20.0,112.0,0.9939,2.96,?,?,?,2
?,?,0.3,2.1,?,21.0,?,?,3.09,0.5,?,?,2
6.8,?,0.3,3.5,0.033,27.0,135.0,?,3.0,0.37,12.0,6.0,2
?,?,0.36,?,0.038,?,?,?,2.93,?,12.5,?,?
6.6,0.25,?,8.1,0.045,54.0,?,0.9958,?,?,9.2,5.0,2
?,0.18,0.26,?,?,20.0,?,0.9926,3.04,0.74,9.9,6.0,2
6.6,?,0.29,14.4,0.044,?,177.0,0.9991,3.17,?,?,6.0,2
7.3,0.22,0.5,13.7,?,56.0,189.0,?,?,0.66,?,6.0,?
8.1,0.26,0.33,11.1,?,52.5,158.0,0.9976,3.03,0.49,?,?,?
7.6,0.13,0.34,?,?,40.0,126.0,0.9966,3.21,?,?,?,2
7.0,0.12,?,4.9,0.055,27.0,127.0,?,3.29,?,9.4,5.0,2
8.2,0.37,0.27,?,0.028,10.0,59.0,?,2.97,?,10.4,?,2
?,?,0.36,1.6,0.032,?,106.0,?,3.15,0.4,10.4,?,?
?,0.2,0.58,1.4,0.204,15.0,97.0,0.9931,3.16,0.43,?,?,?
?,0.22,0.57,1.4,?,?,96.0,?,3.16,0.43,?,?,2
7.1,?,0.28,?,?,?,169.0,0.9926,3.05,0.41,?,5.0,?
7.0,0.27,0.32,6.8,?,47.0,?,0.9938,?,?,?,6.0,2
8.8,?,?,?,?,?,172.0,?,?,?,10.2,?,2
9.2,?,0.34,?,?,49.0,?,?,3.04,?,10.4,?,2
?,0.49,0.22,2.0,0.047,146.5,?,0.9924,?,?,?,3.0,?
9.2,0.71,0.23,6.2,0.042,15.0,?,?,?,0.34,?,6.0,?
7.2,0.47,0.65,8.3,0.083,?,182.0,?,3.0,0.35,9.2,5.0,2
?,?,?,?,?,?,?,?,3.23,0.66,10.3,?,?
8.8,0.34,0.33,?,0.036,?,?,0.9966,3.08,?,10.2,?,?
?,0.27,0.34,10.5,0.043,49.0,228.0,0.9974,3.04,0.41,10.4,?,2
?,?,?,4.6,?,?,172.0,0.9938,?,0.39,?,?,?
?,?,0.35,1.2,?,27.0,?,0.9928,?,?,9.9,5.0,2
6.8,0.31,0.32,7.6,0.052,35.0,?,0.9959,3.14,0.38,9.0,5.0,2
8.3,?,?,15.0,0.052,?,256.0,?,2.93,0.64,8.6,5.0,?
6.8,0.31,0.32,7.6,?,35.0,143.0,?,3.14,0.38,9.0,5.0,?
8.3,0.36,?,15.0,?,?,256.0,1.0001,2.93,0.64,?,5.0,?
?,0.25,?,?,?,48.0,?,?,?,0.52,?,5.0,2
6.0,?,0.42,1.1,?,61.0,197.0,?,3.02,0.4,9.0,5.0,?
8.1,0.26,0.3,7.8,0.049,39.0,?,0.9954,2.99,0.58,10.0,?,?
?,0.22,0.32,?,0.066,?,?,?,3.6,0.43,9.0,6.0,?
5.7,0.45,0.42,1.1,0.051,?,?,0.9932,?,0.4,?,5.0,?
?,?,0.31,1.4,?,37.0,135.0,?,?,0.57,?,7.0,2
?,?,0.44,6.7,?,29.0,160.0,0.9952,3.04,?,9.6,?,2
8.0,0.25,0.13,?,0.036,49.0,219.0,0.9996,2.96,0.46,9.7,5.0,?
?,1.005,?,?,0.046,34.0,?,0.9966,3.02,0.49,10.2,4.0,2
?,0.31,?,?,0.028,29.0,142.0,0.9925,3.01,?,?,?,?
8.1,0.24,0.38,4.3,0.044,?,?,0.996,?,0.74,10.8,6.0,2
8.0,0.25,?,17.2,?,49.0,219.0,0.9996,2.96,0.46,?,?,2
?,?,0.28,?,0.063,66.0,?,0.9973,?,0.57,9.0,?,?
7.2,?,0.33,1.1,0.027,?,63.0,0.9937,?,?,?,?,2
?,0.12,?,7.2,0.058,22.0,89.0,0.9966,3.29,?,9.2,6.0,?
7.4,0.32,?,?,?,53.0,?,?,?,?,?,6.0,?
8.5,0.17,?,1.0,0.024,?,91.0,?,2.79,0.37,?,5.0,?
8.5,0.17,0.31,1.0,?,13.0,?,0.993,?,?,10.1,5.0,2
?,?,?,?,0.039,?,?,0.9959,2.9,0.64,9.5,5.0,?
8.2,0.21,?,?,?,?,?,?,3.17,?,?,5.0,2
?,0.32,0.55,16.6,0.056,?,238.0,1.0017,2.96,?,?,6.0,2
6.8,0.31,0.42,6.9,0.046,50.0,173.0,?,3.19,?,9.0,?,2
6.8,0.27,?,13.3,?,50.0,?,0.9979,?,0.38,8.6,?,2
?,0.21,?,8.1,0.047,13.0,114.0,0.9941,3.12,0.35,10.5,6.0,2
8.0,?,?,?,?,53.0,?,?,3.09,0.56,?,7.0,2
?,0.2,?,1.4,0.047,41.0,142.0,?,?,0.53,10.1,?,?
6.3,0.41,0.3,?,?,49.0,164.0,0.9927,3.53,?,?,7.0,2
8.3,?,0.43,2.5,0.036,32.0,116.0,?,?,0.47,10.7,6.0,?
6.3,?,?,3.2,0.03,49.0,164.0,?,?,?,11.7,?,?
7.6,0.2,?,?,?,37.0,133.0,0.9963,3.15,?,?,?,2
7.5,0.26,?,18.35,0.084,?,139.0,1.0011,3.17,0.39,8.8,?,2
?,0.26,?,18.35,?,33.0,139.0,?,3.17,?,8.8,5.0,2
6.8,0.27,0.35,7.8,0.048,76.0,197.0,0.9959,3.24,0.43,?,6.0,2
?,0.28,?,7.0,?,?,208.0,?,3.57,0.55,10.2,5.0,?
8.4,?,0.27,?,0.048,30.0,143.0,?,?,0.5,9.1,?,2
?,0.33,0.26,?,0.044,?,?,0.9932,?,0.54,10.5,6.0,2
7.5,0.38,0.5,?,0.042,57.0,?,0.9984,?,0.46,?,?,2
7.6,0.2,0.3,14.2,0.056,?,212.5,?,3.14,?,?,8.0,2
7.6,0.2,?,14.2,0.056,53.0,?,0.999,?,?,?,?,2
?,0.2,?,14.2,?,?,212.5,0.999,?,0.46,8.9,?,?
7.6,0.2,0.3,14.2,0.056,?,212.5,?,?,?,?,?,2
?,0.2,0.3,?,?,?,?,0.999,3.14,0.46,8.9,?,2
?,?,?,16.65,0.049,48.0,?,1.0006,?,0.62,9.1,?,2
?,?,0.41,1.9,?,27.0,?,?,3.2,?,10.1,6.0,?
?,0.22,0.28,7.7,0.043,?,176.0,?,3.12,0.55,10.0,?,?
8.0,0.22,0.32,10.4,0.043,63.0,?,?,?,?,9.5,6.0,?
7.1,?,0.3,?,0.034,?,102.0,0.9912,3.08,0.31,12.3,7.0,2
6.4,?,?,1.1,0.054,5.0,?,?,?,0.52,9.1,4.0,?
