@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
?,?,0.49,2.0,0.056,?,124.0,0.9948,?,0.49,10.7,6.0,?
?,0.08,?,1.3,0.05,18.0,148.0,0.9945,3.46,0.44,10.2,6.0,2
6.6,?,0.24,1.7,0.048,26.0,?,0.9942,3.37,0.6,10.1,6.0,?
6.7,?,0.49,?,?,?,?,?,?,?,?,6.0,?
6.9,0.25,?,?,?,13.0,85.0,0.9942,?,0.48,?,4.0,2
?,?,0.24,4.6,0.053,?,134.0,0.9958,3.14,?,9.1,3.0,2
7.4,0.28,0.49,?,0.034,20.0,126.0,?,2.98,?,?,6.0,2
?,0.15,0.49,0.9,0.033,17.0,51.0,?,?,0.7,?,?,2
6.7,0.25,?,?,0.054,44.0,169.0,?,3.51,0.45,9.8,?,2
6.5,0.26,0.74,13.3,?,68.0,224.0,?,3.18,0.54,?,6.0,2
?,?,0.74,17.85,?,52.0,187.0,?,2.99,0.41,?,5.0,?
5.6,0.185,0.49,?,0.03,28.0,117.0,?,3.55,0.45,?,?,?
7.5,0.2,0.49,?,?,?,?,0.9918,?,?,?,5.0,2
8.0,0.3,0.49,9.4,?,47.0,?,?,3.14,?,10.0,?,?
8.0,?,?,?,0.033,39.0,180.0,0.9936,3.13,0.38,12.3,?,?
?,0.35,0.49,8.65,0.033,?,186.0,0.9931,3.14,?,12.4,8.0,2
?,0.29,?,9.6,0.03,45.0,197.0,?,3.13,0.38,?,?,2
?,0.62,?,1.1,0.039,6.0,62.0,?,?,?,10.4,5.0,?
6.8,?,0.49,1.2,0.044,35.0,?,?,?,0.48,12.1,?,2
?,?,0.49,1.8,0.041,23.0,86.0,?,3.16,?,12.5,?,?
6.7,?,0.24,2.1,0.043,14.0,?,0.9904,?,0.6,?,?,2
7.4,?,0.49,?,0.03,26.0,132.0,?,2.99,?,?,7.0,?
?,0.2,0.49,1.7,?,34.0,169.0,?,3.05,0.37,?,?,?
6.6,0.3,?,?,?,?,?,?,3.13,0.36,?,5.0,2
?,0.36,0.24,4.6,0.039,24.0,124.0,0.9909,?,0.34,12.6,?,2
?,?,0.74,12.8,?,?,126.0,0.9942,?,0.38,12.2,8.0,2
9.2,?,0.49,?,0.041,?,130.0,0.9945,3.04,0.49,9.8,?,?
?,?,?,?,0.051,?,?,0.9954,?,?,11.0,?,2
7.8,0.26,?,7.5,?,?,160.0,?,3.22,0.64,10.0,6.0,2
?,0.21,?,?,0.06,?,170.0,0.9991,?,0.44,?,6.0,2
7.9,?,0.49,1.6,?,15.0,?,0.993,?,?,10.5,?,2
8.0,0.18,?,1.8,?,?,?,0.9942,?,?,10.0,?,2
?,0.23,?,3.2,0.042,15.0,126.0,?,3.02,?,11.2,?,2
7.3,0.22,?,9.4,0.034,?,?,0.9939,2.99,0.32,?,?,?
?,?,?,?,0.031,48.0,161.0,0.9937,3.01,0.28,?,6.0,?
?,?,?,9.3,0.03,26.0,132.0,0.994,2.99,0.32,?,7.0,2
7.3,0.155,0.49,1.3,?,34.0,136.0,?,3.14,0.77,?,?,?
8.2,0.22,?,9.6,?,53.0,?,0.9951,?,0.33,?,?,?
8.2,0.24,0.49,?,0.038,52.0,163.0,0.9952,?,?,10.6,6.0,2
?,0.23,0.49,7.8,?,22.0,?,?,?,0.34,12.0,6.0,2
?,?,0.49,1.7,0.04,34.0,169.0,0.9938,?,0.37,10.1,5.0,2
8.3,?,0.49,?,0.038,?,?,?,3.05,0.37,10.1,6.0,2
?,0.3,0.24,1.2,?,17.0,121.0,0.9933,3.13,0.36,9.2,5.0,2
?,0.21,0.49,?,?,15.0,?,?,3.25,0.63,11.0,?,2
8.0,0.25,0.49,9.0,?,?,185.0,0.998,3.34,?,?,6.0,2
6.6,?,0.49,18.15,0.042,41.0,158.0,?,3.28,?,?,?,2
?,?,?,12.5,0.037,47.0,?,0.9981,?,0.44,?,5.0,2
?,?,0.49,1.1,?,?,156.0,?,3.15,?,11.1,6.0,2
?,0.28,0.49,?,0.045,?,195.0,0.9954,?,0.55,11.0,6.0,2
7.4,?,0.49,1.1,0.037,33.0,156.0,?,?,?,11.1,6.0,2
6.6,0.21,0.49,?,?,41.0,158.0,0.9997,?,0.39,?,?,?
7.2,0.27,?,12.5,0.037,47.0,?,?,3.04,0.44,8.7,5.0,2
8.1,?,?,?,?,?,?,?,?,?,11.2,7.0,2
7.5,?,0.49,?,?,?,?,?,3.14,0.3,11.1,7.0,?
7.3,?,?,5.0,?,32.0,?,0.9936,?,?,?,6.0,?
7.1,0.18,0.74,?,?,44.0,?,0.9996,3.38,0.67,9.0,6.0,2
?,0.15,?,?,?,17.0,122.0,0.9932,?,0.4,10.3,6.0,?
?,?,0.49,1.0,0.028,6.0,24.0,?,2.91,?,9.9,?,?
8.1,0.28,?,1.0,0.04,?,?,0.9936,?,?,10.0,?,?
6.0,0.17,0.49,?,0.034,?,?,?,3.21,0.42,9.8,?,2
7.3,0.26,0.49,5.0,?,?,107.0,0.9936,?,?,?,?,2
?,?,?,15.6,?,?,176.0,0.9996,3.38,0.67,9.0,?,2
7.1,0.53,0.24,0.8,?,?,?,0.993,3.16,?,?,?,2
?,0.16,0.49,1.3,0.037,?,?,0.9924,3.23,0.57,10.6,6.0,?
7.3,?,0.49,?,?,?,?,?,3.2,0.72,10.6,6.0,2
?,?,0.49,?,0.028,6.0,24.0,?,2.91,0.32,?,5.0,2
7.9,?,0.49,?,0.049,33.0,?,0.9952,3.18,0.47,10.6,6.0,2
6.7,0.29,0.49,?,0.034,35.0,156.0,?,3.13,0.45,?,?,?
?,0.3,0.49,4.8,?,?,?,0.9945,3.12,0.45,9.9,?,?
7.1,0.36,?,1.8,0.025,32.0,102.0,0.9903,3.34,?,12.8,?,?
8.5,?,0.49,1.5,?,17.0,?,?,?,?,?,6.0,2
?,0.18,0.49,5.2,0.051,36.0,157.0,0.9953,3.18,0.48,?,6.0,?
?,0.19,0.99,1.2,0.122,?,?,?,3.09,0.31,8.7,6.0,2
7.3,?,?,?,?,44.0,152.0,?,3.32,0.44,12.6,?,?
6.9,?,?,7.6,0.057,25.0,156.0,?,3.43,0.63,?,7.0,2
7.9,?,0.49,?,0.056,?,164.0,?,3.29,?,?,?,2
?,?,0.49,1.3,?,35.0,?,0.9932,?,0.57,10.7,7.0,?
7.6,0.23,?,?,0.036,?,182.0,0.9967,3.08,?,9.6,6.0,2
7.9,0.18,0.49,?,?,36.0,157.0,0.9953,3.18,0.48,?,6.0,2
6.2,0.43,?,6.4,?,?,?,?,?,0.57,9.0,4.0,?
?,0.35,?,?,?,14.0,?,?,2.96,0.33,10.5,?,2
?,?,0.74,?,?,33.0,?,?,3.29,?,12.8,?,?
?,?,0.49,2.0,?,10.0,112.0,0.9958,3.15,0.46,10.1,?,2
?,0.34,0.49,1.5,0.027,26.0,126.0,0.99,3.3,0.33,?,?,2
7.8,0.3,?,1.8,0.033,?,156.0,0.991,3.29,?,12.8,?,?
9.1,?,0.49,2.0,0.059,10.0,?,?,3.15,0.46,10.1,5.0,2
8.5,0.19,?,?,?,29.0,?,?,3.14,?,10.1,?,2
7.6,0.18,0.49,?,0.046,?,?,0.9996,?,0.41,9.2,?,?
7.5,?,0.49,?,0.055,19.0,110.0,0.9946,3.33,0.44,?,?,?
7.4,?,?,8.2,?,49.0,188.0,?,3.52,0.58,9.7,?,?
6.7,0.3,0.74,5.0,0.038,35.0,157.0,0.9945,3.21,?,9.9,?,2
6.6,?,?,4.6,?,36.0,159.0,?,3.21,0.45,9.9,5.0,2
7.4,0.3,?,?,?,49.0,188.0,0.9974,3.52,?,9.7,6.0,?
6.9,0.22,0.49,7.0,0.063,50.0,168.0,?,?,0.5,10.3,?,2
7.8,0.26,0.49,3.1,?,21.0,116.0,?,3.16,0.35,10.3,?,2
8.5,?,0.49,8.8,?,23.0,108.0,0.9947,?,0.34,?,4.0,?
6.8,?,0.74,?,0.053,61.0,182.0,?,?,0.76,?,?,2
6.2,?,0.49,?,0.05,?,74.0,?,3.32,0.44,?,?,?
7.1,0.64,?,?,?,?,128.0,?,3.31,0.58,10.6,?,2
?,0.18,0.74,?,?,54.0,168.0,?,?,0.68,10.1,?,?
?,?,?,13.4,0.062,?,?,?,?,?,?,4.0,2
?,?,0.49,15.4,0.046,13.0,119.0,?,3.18,0.45,?,5.0,2
?,0.3,?,7.2,0.039,?,84.0,0.9938,?,0.32,?,?,?
8.4,?,0.49,?,?,46.0,?,0.9934,3.03,0.33,11.9,7.0,2
?,?,0.74,11.9,0.046,54.0,?,?,3.58,?,10.1,5.0,?
6.4,?,0.74,7.8,?,52.0,209.0,0.9956,?,?,?,?,?
7.3,0.3,?,?,?,?,165.0,0.9982,?,0.4,8.7,?,?
9.3,?,0.49,1.3,0.042,?,147.0,0.9948,?,?,9.8,5.0,2
?,0.25,0.74,?,0.045,?,?,0.9956,?,?,9.2,?,?
7.3,?,0.74,13.5,0.039,46.0,165.0,?,?,0.4,8.7,?,2
7.0,?,?,1.5,0.036,27.0,122.0,0.9926,3.35,?,11.2,?,?
?,?,0.74,?,?,?,165.0,0.991,3.08,?,12.3,6.0,2
6.4,0.12,0.49,6.4,?,49.0,161.0,0.9945,3.34,0.44,10.4,6.0,?
6.8,?,?,?,?,?,111.0,0.9916,?,0.41,10.7,6.0,?
8.6,0.16,?,?,?,?,63.0,?,?,?,10.5,6.0,?
7.0,0.29,0.49,3.8,0.047,?,?,0.9938,2.95,0.4,9.4,6.0,2
6.4,0.27,?,?,?,?,?,?,3.24,0.43,?,?,2
?,0.55,0.01,?,0.034,56.0,122.0,0.9906,3.15,0.3,11.9,5.0,?
6.4,0.27,0.49,7.3,?,53.0,206.0,?,?,?,?,6.0,?
6.3,0.24,?,1.4,0.172,24.0,108.0,0.9932,3.27,?,9.9,6.0,2
?,0.33,?,1.6,0.167,?,?,0.9914,?,?,11.4,?,2
?,?,0.49,3.8,?,37.0,?,0.9938,2.95,0.4,9.4,?,2
?,?,0.49,8.0,0.046,?,223.0,0.996,?,0.52,10.7,6.0,?
5.6,?,0.24,4.7,0.034,27.0,77.0,0.9906,?,0.36,12.7,5.0,2
?,?,0.24,?,?,10.0,53.0,?,?,0.5,13.5,?,2
6.7,?,0.01,2.8,0.048,?,137.0,0.9942,3.24,0.35,?,5.0,?
?,0.26,0.49,2.2,0.032,?,113.0,0.9903,3.37,?,12.9,9.0,2
7.5,?,0.49,?,0.031,44.0,109.0,0.9906,?,?,12.5,?,?
5.8,?,0.49,4.9,?,44.0,118.0,0.9935,?,0.38,9.5,7.0,2
6.9,0.27,?,23.5,?,59.0,235.0,?,2.98,?,?,5.0,?
?,0.2,0.49,?,0.048,46.0,212.0,0.9968,3.09,?,?,?,?
7.5,?,0.49,?,?,?,109.0,0.9906,3.07,?,?,6.0,?
8.2,0.26,0.49,?,?,19.0,?,0.9941,3.12,0.34,10.1,6.0,2
7.8,?,0.49,3.2,0.027,?,?,0.9919,3.03,0.32,11.3,?,2
?,?,?,?,?,42.0,120.0,?,3.26,0.4,10.6,7.0,2
8.0,?,?,11.7,?,40.0,?,?,3.14,0.34,10.8,5.0,2
?,0.19,?,?,?,42.0,140.0,?,?,?,?,?,2
?,?,0.49,7.3,0.045,?,206.0,?,?,?,?,6.0,2
6.2,?,?,?,?,17.0,143.0,0.9937,3.22,0.52,9.2,6.0,2
6.4,?,0.49,13.3,0.045,53.0,?,0.9982,3.14,?,?,?,2
6.2,?,0.49,?,?,?,128.0,0.9928,3.41,0.36,11.3,8.0,2
?,0.26,0.49,3.2,0.027,28.0,?,?,3.03,0.32,?,7.0,2
?,0.32,?,1.6,0.05,?,?,?,3.13,?,9.4,?,2
?,?,0.49,7.7,?,?,169.0,0.9957,3.11,0.37,?,6.0,?
?,?,?,?,?,?,118.0,0.9954,?,0.36,9.4,?,2
?,?,0.49,1.0,0.039,46.0,131.0,?,3.09,?,10.5,?,2
?,0.26,0.49,?,?,?,161.0,0.9954,?,0.53,9.7,6.0,2
?,0.22,0.49,10.4,?,?,?,?,3.31,0.44,10.2,?,?
8.9,0.32,0.49,?,?,17.0,?,0.9956,3.13,0.34,9.4,?,2
8.2,?,0.49,?,0.057,?,108.0,?,3.19,?,?,6.0,2
?,0.15,?,7.7,0.047,21.0,98.0,0.9951,?,?,9.6,?,?
6.9,0.25,?,1.8,0.053,?,121.0,?,?,?,?,?,?
8.2,0.2,0.49,3.5,0.057,?,?,0.9928,3.19,0.35,11.5,?,2
7.1,?,?,6.5,?,28.0,111.0,0.9926,?,0.58,?,8.0,?
7.4,?,?,6.7,0.037,15.0,110.0,0.9938,3.2,?,11.0,7.0,?
8.3,0.25,0.49,16.8,0.048,50.0,?,?,3.03,0.52,?,6.0,2
7.5,?,0.74,?,0.035,?,126.0,?,3.26,?,10.2,6.0,?
?,?,0.49,7.0,0.043,?,?,?,3.21,0.33,10.0,?,2
8.1,?,?,1.2,0.042,?,160.0,?,3.13,0.48,9.7,?,2
7.6,0.47,?,?,0.239,42.0,?,?,2.96,?,9.2,?,?
?,0.22,?,?,?,?,?,0.993,3.1,0.39,?,5.0,2
7.8,0.49,0.49,7.0,0.043,?,149.0,?,3.21,?,?,5.0,2
6.4,0.22,?,7.5,0.054,?,?,0.9948,3.27,0.52,10.1,6.0,2
?,?,?,?,?,50.0,134.0,0.9998,?,?,9.1,?,2
8.1,0.3,0.49,?,0.049,50.0,144.0,0.9971,3.09,0.57,10.2,?,2
?,0.19,0.49,?,0.058,50.0,134.0,0.9998,?,?,?,7.0,2
?,0.24,0.49,9.4,0.048,?,?,0.9962,3.17,?,?,?,2
?,0.22,?,7.5,0.054,42.0,?,?,3.27,?,10.1,6.0,2
7.8,0.21,0.49,1.2,?,20.0,99.0,0.99,3.05,0.28,12.1,7.0,?
7.1,?,?,1.6,?,31.0,100.0,?,?,0.59,10.2,?,2
?,?,?,?,0.058,39.0,?,?,3.65,?,9.4,4.0,?
?,0.31,0.49,3.95,0.044,27.0,?,?,?,0.67,?,?,2
6.4,0.42,0.74,?,0.076,48.0,209.0,0.9978,3.12,?,?,6.0,2
8.2,0.29,0.49,1.0,?,29.0,118.0,?,3.24,?,10.9,4.0,?
7.9,?,0.28,31.6,0.053,?,?,1.0103,3.15,?,8.8,6.0,2
?,0.46,0.49,7.4,0.052,19.0,184.0,0.9956,?,?,9.0,?,2
?,0.28,?,1.3,?,?,142.0,?,3.09,?,10.2,5.0,2
5.8,0.15,0.49,?,?,?,?,?,3.19,?,9.2,5.0,?
?,0.4,?,7.8,?,34.0,?,0.9966,?,0.58,?,6.0,2
6.6,?,0.49,7.7,?,52.0,?,?,3.12,0.45,?,?,2
?,0.325,?,7.7,0.049,?,217.0,0.996,?,0.4,?,5.0,2
?,0.27,0.49,7.8,0.049,62.0,217.0,?,?,0.45,9.4,6.0,2
?,?,0.49,8.3,0.047,54.0,191.0,0.9954,?,?,10.3,6.0,2
6.7,0.21,0.49,1.4,?,?,114.0,0.9914,?,?,10.8,7.0,2
?,0.33,0.28,31.6,?,35.0,176.0,?,?,?,?,?,?
?,0.28,?,15.4,0.059,?,?,1.0004,3.27,0.58,9.0,4.0,?
6.5,0.13,?,1.0,?,?,?,?,?,0.51,11.5,?,2
7.8,0.445,0.56,?,?,?,84.0,?,3.25,0.43,?,5.0,2
8.8,?,?,5.9,0.055,?,?,?,2.95,0.51,11.8,6.0,2
7.9,?,0.33,1.2,0.033,20.0,72.0,?,3.12,0.38,10.5,?,2
?,0.31,0.38,1.2,0.036,10.0,124.0,0.9924,3.14,0.44,9.9,6.0,?
7.8,0.24,0.18,?,0.046,33.0,?,0.9963,3.2,0.56,?,6.0,?
?,?,?,?,0.028,27.0,?,0.9936,?,0.42,?,7.0,2
6.6,0.26,0.31,4.8,0.138,41.0,168.0,0.9951,3.2,?,?,?,2
6.6,?,0.31,5.3,?,35.0,?,0.9951,3.2,0.38,9.3,5.0,?
?,0.22,0.29,8.9,?,?,?,?,3.3,0.44,?,6.0,?
6.2,?,?,8.8,0.047,65.0,?,?,3.17,0.47,8.9,?,2
?,?,0.3,6.5,0.028,?,87.0,?,?,?,11.4,7.0,2
7.3,0.23,?,1.8,?,60.0,156.0,?,3.11,0.35,11.1,6.0,2
6.2,0.3,?,6.6,0.045,42.0,170.0,?,?,?,10.4,6.0,2
6.4,0.35,0.2,?,?,18.0,117.0,0.9944,?,?,10.1,5.0,2
?,?,?,?,?,44.0,197.0,?,3.22,0.55,9.0,5.0,?
6.3,0.31,?,10.0,?,49.0,212.0,0.9962,?,?,?,?,?
7.2,0.25,?,14.4,0.055,55.0,205.0,?,3.12,0.38,9.0,7.0,2
?,0.25,0.28,14.4,0.055,?,205.0,0.9986,3.12,?,?,?,?
?,?,?,?,?,41.5,195.0,?,?,0.44,9.1,?,2
?,0.25,?,14.4,0.055,?,205.0,0.9986,3.12,?,?,7.0,2
7.4,?,?,9.4,0.047,?,147.0,0.9982,?,0.72,?,5.0,?
?,0.26,?,17.85,?,41.5,195.0,1.0,3.06,0.44,9.1,7.0,2
6.7,0.25,?,1.55,0.041,118.5,?,0.9949,3.55,?,9.4,3.0,2
7.1,?,?,1.3,0.034,?,123.0,?,3.27,0.55,11.4,6.0,2
9.0,?,0.3,1.5,?,7.0,?,0.9951,3.11,0.45,9.7,4.0,?
7.2,0.25,?,?,0.055,55.0,205.0,0.9986,3.12,?,9.0,?,?
7.0,0.24,0.3,4.2,?,41.0,213.0,0.9927,3.28,0.49,11.8,6.0,?
6.7,?,0.22,?,0.048,?,198.0,?,3.25,0.41,?,5.0,2
?,?,?,1.4,?,47.0,?,?,3.37,0.42,9.2,?,?
?,0.21,0.33,3.0,?,35.0,?,0.9928,?,?,11.0,6.0,?
?,?,0.36,14.9,?,47.0,?,?,3.08,?,?,6.0,2
?,0.18,0.3,2.0,?,?,?,?,3.32,?,12.2,6.0,2
?,0.24,0.3,4.2,0.04,41.0,213.0,?,?,0.49,11.8,6.0,2
6.3,0.26,?,2.2,0.043,35.0,175.0,0.9918,3.38,0.43,11.6,6.0,?
?,0.26,?,?,0.043,?,?,?,3.44,0.61,10.2,?,2
?,0.29,0.36,11.1,?,43.0,?,0.9969,3.14,0.46,?,5.0,?
6.5,?,0.19,?,0.046,?,114.0,?,3.25,0.35,8.6,4.0,2
6.7,?,0.42,6.4,0.058,27.0,151.0,0.9954,?,0.44,9.6,?,?
6.7,?,?,?,0.057,25.0,?,?,3.16,0.45,9.6,5.0,2
6.6,?,0.31,1.5,0.035,?,?,?,?,?,?,6.0,?
6.4,?,0.22,?,?,38.0,157.0,?,3.41,0.55,?,6.0,2
6.8,?,?,16.95,?,?,?,0.9998,?,0.4,9.6,?,?
?,0.61,?,1.7,?,?,?,?,?,0.6,?,4.0,2
6.8,0.22,0.3,13.6,?,50.0,180.0,0.9984,3.44,?,9.8,?,?
?,0.31,?,1.6,0.032,?,?,0.9924,3.08,0.47,?,?,2
7.0,0.2,0.3,?,?,31.0,?,0.9939,3.24,?,10.8,5.0,2
?,0.18,0.37,3.0,0.061,?,178.0,0.995,?,0.51,10.0,6.0,2
6.6,?,0.27,6.2,0.059,23.0,136.0,0.9957,?,?,10.1,6.0,?
6.8,0.3,0.24,6.6,0.123,35.0,116.0,0.9953,?,?,9.4,5.0,2
?,0.18,0.34,1.6,0.04,?,?,?,?,0.59,?,8.0,2
7.0,0.21,?,6.0,?,29.0,?,0.9939,3.26,0.5,10.8,6.0,2
6.8,0.27,0.32,1.5,?,?,142.0,0.9921,3.1,0.43,9.9,?,?
?,?,0.33,?,?,?,178.0,0.9954,?,?,?,4.0,2
5.8,0.23,0.27,?,0.043,24.0,69.0,?,?,?,9.4,6.0,?
7.6,0.2,0.39,2.6,?,?,180.0,0.9941,3.46,?,10.8,7.0,2
?,0.15,0.48,2.7,?,24.0,?,0.995,?,0.45,?,7.0,2
?,?,?,19.5,0.041,33.0,148.0,0.9977,?,?,?,6.0,?
?,?,0.34,1.6,?,43.0,?,0.9912,?,0.59,?,8.0,?
7.0,?,0.3,?,?,31.0,122.0,?,3.47,0.42,10.5,6.0,?
6.9,0.17,?,?,0.064,55.0,152.0,0.9952,?,?,9.3,6.0,2
?,?,?,6.4,?,28.0,97.0,0.9924,?,0.44,?,6.0,?
?,0.445,0.44,14.5,?,68.0,?,0.9986,3.48,?,?,6.0,?
6.8,?,0.24,?,0.123,?,116.0,?,?,?,?,5.0,2
7.5,0.22,?,6.7,?,?,138.0,?,3.2,?,?,6.0,2
?,?,0.3,1.1,0.031,40.0,?,0.9929,?,0.3,?,6.0,2
?,?,?,?,?,68.0,198.0,0.9988,3.36,0.37,?,6.0,?
6.6,?,0.04,2.5,0.031,?,111.0,0.9906,3.14,?,11.9,?,2
?,?,0.31,1.1,0.041,49.0,123.0,0.9914,2.99,0.45,?,6.0,2
6.9,?,?,9.6,0.057,50.0,185.0,?,3.39,?,9.6,?,2
8.0,0.32,0.36,?,0.042,?,?,?,3.29,0.47,12.0,?,2
6.1,?,0.23,?,0.052,?,104.0,0.9948,?,?,8.7,5.0,?
?,?,?,9.6,?,50.0,185.0,0.9978,3.39,0.38,?,?,2
?,?,?,?,0.054,19.0,?,0.9946,3.24,0.44,10.0,5.0,2
8.4,0.29,0.29,1.05,?,4.0,55.0,0.9908,2.91,0.32,?,4.0,?
?,0.37,?,6.5,0.061,23.0,?,0.9954,?,0.45,9.6,6.0,2
7.7,0.38,?,2.0,0.038,28.0,?,0.9906,?,?,12.9,6.0,2
6.3,?,?,14.9,0.039,47.0,?,?,3.14,?,9.7,?,2
8.3,0.3,?,?,?,33.0,169.0,0.9982,3.23,0.51,9.3,6.0,2
6.6,?,?,?,?,?,?,0.9932,?,0.3,9.1,5.0,?
?,0.34,0.31,12.0,?,?,238.0,?,3.16,?,8.6,5.0,?
?,?,0.29,4.8,?,?,87.0,0.994,?,0.42,9.9,?,2
8.3,0.3,?,10.0,0.042,33.0,169.0,?,3.23,0.51,9.3,6.0,2
8.0,0.27,?,?,0.044,20.0,102.0,0.9929,?,?,?,5.0,2
6.1,0.17,0.27,1.5,?,?,135.0,0.9924,?,0.43,10.2,6.0,2
7.4,?,0.3,10.4,0.045,44.0,?,?,3.11,0.57,9.7,6.0,?
?,?,0.28,?,?,40.0,?,0.9921,3.38,0.51,?,?,?
6.1,0.255,0.44,12.3,?,?,197.0,0.9967,?,?,9.5,6.0,2
?,?,0.25,1.4,?,?,141.0,0.9934,3.42,0.54,10.2,7.0,2
6.4,0.16,0.28,?,0.042,?,?,?,?,0.43,11.1,6.0,?
?,?,0.23,14.9,?,47.0,142.0,0.99705,?,?,9.7,6.0,2
6.7,0.27,0.25,?,?,?,?,0.9961,3.22,?,9.3,?,?
6.9,0.29,0.23,8.6,0.056,56.0,215.0,0.9967,3.17,0.44,8.8,?,2
?,0.21,0.28,?,?,?,?,?,2.8,?,?,?,2
6.6,0.62,0.2,?,?,81.0,224.0,0.99605,3.17,?,9.3,5.0,2
6.4,?,?,5.4,?,67.0,181.0,?,3.31,?,10.2,6.0,?
?,0.3,0.28,?,0.044,31.0,?,0.9948,3.16,0.51,?,6.0,?
?,?,0.27,?,?,?,98.0,0.9916,3.46,0.42,11.0,7.0,?
?,0.21,0.3,10.9,0.037,?,112.0,0.997,?,?,9.6,?,2
?,?,0.25,8.0,0.053,?,202.0,0.9961,?,?,?,5.0,2
?,?,?,?,0.056,?,215.0,0.9967,?,0.44,8.8,?,2
6.6,?,0.26,?,0.054,56.0,209.0,?,?,0.45,?,5.0,2
?,0.32,?,1.7,0.051,50.0,179.0,?,3.28,0.69,?,5.0,?
?,?,?,1.4,0.048,58.0,144.0,?,3.17,?,?,5.0,2
?,0.43,0.28,?,?,33.0,102.0,?,?,?,12.2,7.0,2
?,?,?,9.9,0.059,33.0,181.0,0.9955,3.04,?,10.9,?,?
6.5,0.18,0.26,?,?,40.0,141.0,0.9941,?,0.72,?,6.0,?
?,0.4,0.26,9.5,0.059,32.0,?,?,?,0.43,?,?,2
7.8,?,0.26,9.9,0.059,?,181.0,0.9955,?,?,?,6.0,2
?,0.19,0.28,3.0,?,?,?,?,3.16,?,10.8,6.0,2
7.7,0.49,1.0,?,0.03,28.0,?,?,?,0.4,?,?,?
6.6,0.25,?,14.0,0.069,42.0,163.0,0.999,3.56,0.47,9.8,5.0,2
6.5,0.18,0.26,?,?,?,141.0,0.9941,3.34,?,9.5,6.0,2
6.4,?,0.36,1.8,0.034,43.0,150.0,0.9922,?,0.69,?,8.0,?
6.4,0.15,?,?,0.034,43.0,?,?,?,0.69,?,?,?
?,?,?,5.4,0.052,?,150.0,?,?,0.38,9.8,?,?
6.1,?,?,?,0.051,13.0,200.0,?,?,?,10.5,4.0,2
8.5,?,0.26,?,0.034,?,142.0,?,?,0.37,11.4,?,?
?,0.45,?,?,0.067,?,100.0,?,3.27,0.57,10.1,6.0,2
?,0.24,0.29,?,0.038,?,127.0,?,3.33,?,?,?,2
8.5,?,?,?,0.034,73.0,?,0.9945,3.05,0.37,11.4,6.0,2
?,0.33,0.26,2.6,0.04,29.0,?,0.9913,3.07,0.52,?,7.0,?
?,0.26,0.3,?,0.033,50.0,158.0,0.9909,3.33,?,12.1,?,2
?,0.36,?,7.6,?,?,122.0,0.9939,?,0.34,12.0,5.0,2
7.8,?,0.24,?,?,26.0,?,0.991,3.08,0.74,12.1,7.0,2
9.4,0.16,0.3,?,?,?,176.0,0.9954,3.15,?,?,5.0,?
?,?,?,1.6,0.054,25.0,117.0,?,3.36,?,9.3,5.0,2
7.8,0.22,0.36,1.4,0.056,?,?,0.993,?,0.53,?,6.0,?
7.4,?,?,17.95,0.062,42.0,?,?,?,0.64,?,5.0,2
?,0.37,0.24,2.0,?,23.0,?,0.9946,3.32,0.54,9.4,5.0,2
6.7,0.37,0.41,6.3,0.061,22.0,?,?,?,0.47,9.6,?,?
?,0.37,0.32,?,?,?,126.0,?,?,?,12.0,?,2
6.9,0.25,?,?,?,37.0,128.0,0.9936,3.27,0.34,11.3,?,2
6.8,0.23,?,15.4,0.073,56.0,?,?,?,?,?,?,2
?,0.26,0.21,7.1,?,?,162.0,?,3.39,?,?,6.0,2
7.6,?,?,?,0.049,?,191.0,?,3.08,0.4,9.3,?,2
?,0.16,?,?,0.042,?,?,0.9942,3.07,0.32,?,5.0,?
6.8,0.23,?,15.4,?,56.0,?,0.9984,?,0.41,?,6.0,?
?,0.26,?,?,0.04,?,?,0.9956,3.39,?,?,?,2
?,?,0.22,10.2,0.049,57.0,191.0,0.9966,3.08,0.4,9.3,?,?
?,?,?,12.4,0.065,?,119.0,?,3.16,?,?,?,?
7.6,0.38,?,3.4,0.046,9.0,?,?,?,?,9.4,?,?
?,?,?,?,0.053,60.0,184.0,?,3.28,0.79,8.8,?,?
7.5,0.33,0.39,?,?,29.0,119.0,0.9974,3.16,0.39,9.4,?,?
8.8,0.2,?,15.0,0.053,60.0,184.0,1.0008,?,?,8.8,6.0,2
6.6,?,?,1.5,0.049,39.0,?,?,3.18,0.41,9.9,?,2
7.6,?,0.2,3.4,0.046,9.0,?,0.9944,?,0.41,9.4,?,?
5.6,?,?,?,?,24.0,?,0.9908,3.29,?,12.6,?,2
7.2,0.15,0.38,?,0.038,18.0,110.0,?,?,0.43,?,6.0,?
8.2,0.42,?,4.1,?,31.0,?,?,3.0,0.32,?,?,?
?,0.3,0.35,?,0.038,10.0,164.0,?,3.09,0.53,?,6.0,2
6.7,?,0.3,13.9,0.029,34.0,?,0.9953,3.36,0.5,12.0,?,2
