@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
?,?,0.36,1.8,0.04,?,?,0.9956,3.25,?,?,6.0,?
7.8,0.27,0.34,?,0.046,27.0,154.0,?,?,0.45,10.5,6.0,2
6.0,0.26,?,1.3,?,6.0,?,0.9924,3.29,0.63,?,5.0,2
6.1,0.24,0.27,9.8,0.062,33.0,152.0,0.9966,?,0.47,?,6.0,?
8.0,0.24,?,?,0.056,43.0,184.0,0.9997,3.05,?,?,6.0,2
7.6,0.21,0.6,2.1,0.046,?,165.0,0.9936,?,?,?,7.0,?
?,?,?,?,0.05,?,?,?,3.15,?,?,7.0,?
6.4,?,?,6.8,0.045,61.0,?,?,3.09,0.46,?,5.0,2
6.4,0.28,?,7.1,?,60.0,221.0,0.9952,?,?,?,?,2
?,0.24,0.39,1.3,0.063,?,136.0,?,3.31,0.48,?,7.0,?
?,0.36,?,3.3,0.038,?,153.0,0.9911,3.34,0.55,?,6.0,2
6.6,0.18,?,3.3,0.044,18.0,91.0,0.993,?,?,10.8,?,2
5.8,?,0.26,3.3,0.038,?,153.0,?,3.34,?,11.3,6.0,2
5.1,?,?,?,?,30.0,79.0,0.9932,3.32,0.43,9.3,5.0,2
6.6,0.22,0.37,1.2,?,45.0,?,0.993,?,?,10.3,?,2
?,0.15,?,1.3,?,?,?,0.993,?,0.39,10.5,6.0,2
?,?,?,?,0.043,25.0,?,0.9932,?,?,?,?,2
7.7,0.16,0.41,?,0.048,?,?,0.9932,?,0.66,?,7.0,?
?,0.16,0.48,1.7,0.057,31.0,98.0,?,3.15,?,?,?,2
6.2,0.25,?,11.6,0.048,62.0,?,0.9968,?,?,9.5,5.0,2
6.1,0.16,0.27,12.6,0.064,63.0,?,0.9994,3.66,?,?,5.0,2
7.6,?,?,2.8,0.036,19.0,113.0,?,?,0.29,10.2,?,?
?,0.37,0.47,11.2,0.071,44.0,?,0.9968,?,?,9.2,?,2
7.6,0.16,0.44,?,0.043,25.0,?,0.9932,3.11,0.75,10.3,?,?
7.1,?,0.42,1.4,0.045,47.0,?,?,2.95,0.31,?,?,?
8.3,0.14,0.26,?,?,?,189.0,?,?,?,?,6.0,2
8.6,0.2,?,?,0.041,35.0,125.0,0.9925,3.11,?,11.4,7.0,2
8.6,?,?,1.5,0.041,?,125.0,0.9925,3.11,?,?,?,?
?,0.19,0.32,7.05,?,54.0,?,?,3.25,0.37,11.1,8.0,2
7.6,?,?,10.6,0.06,48.0,174.0,0.9962,3.13,?,10.5,6.0,?
6.8,0.34,0.74,2.8,0.088,23.0,185.0,0.9928,3.51,?,?,6.0,2
6.2,0.15,?,1.6,0.039,38.0,123.0,0.993,?,0.51,?,?,2
?,0.14,?,?,0.042,47.0,140.0,0.993,?,?,10.2,6.0,2
?,0.55,0.17,8.2,0.04,?,60.0,0.9956,3.09,?,9.5,4.0,2
?,0.24,?,1.5,0.052,51.0,?,0.9941,3.41,?,10.4,7.0,2
6.3,0.6,0.44,?,0.05,?,245.0,?,?,0.57,?,?,2
?,?,0.41,2.1,?,24.0,166.0,?,3.48,0.62,10.5,?,?
?,?,0.29,7.6,?,45.0,232.0,?,?,0.62,10.0,6.0,?
7.1,0.3,0.36,?,0.055,?,234.0,0.9972,?,0.64,?,6.0,2
7.1,0.3,?,6.8,0.055,?,234.0,?,?,0.64,10.2,?,2
?,?,0.46,?,0.244,?,227.0,0.9983,?,?,?,3.0,2
?,?,0.38,1.8,0.04,?,148.0,0.9942,?,?,?,6.0,2
?,0.17,0.37,1.5,0.06,?,?,0.9936,3.54,?,10.7,?,2
7.1,0.47,0.24,6.0,?,11.0,77.0,0.9956,?,?,9.7,?,2
7.1,?,0.34,5.3,?,33.0,104.0,0.9953,3.37,0.52,?,7.0,?
7.5,0.17,?,?,?,13.0,?,0.9918,?,0.74,11.0,5.0,2
?,?,0.3,2.1,0.047,17.0,138.0,0.995,3.22,?,10.8,?,2
7.7,?,0.3,1.0,0.039,19.0,75.0,0.992,3.01,0.56,10.7,5.0,?
7.3,0.49,0.32,5.2,0.043,18.0,104.0,0.9952,?,?,10.7,?,2
7.5,0.33,0.48,19.45,?,55.0,243.0,1.001,?,0.4,?,?,2
?,0.21,0.37,1.6,?,23.0,94.0,0.9924,?,0.48,?,?,2
?,0.15,0.4,2.0,0.05,24.0,92.0,0.9932,3.14,0.45,10.5,?,2
6.5,?,0.1,?,0.046,?,107.0,0.9937,3.29,?,?,?,2
?,0.31,0.52,1.7,?,?,61.0,?,?,0.43,?,5.0,?
8.3,?,?,?,?,?,75.0,?,3.03,0.43,?,5.0,2
6.1,?,0.36,4.7,?,?,?,?,3.31,?,?,?,2
?,?,?,7.5,?,29.0,?,?,?,0.54,?,5.0,?
6.9,0.21,?,?,?,?,123.0,0.9932,?,0.39,9.2,?,2
7.6,0.29,0.42,?,0.035,18.0,?,0.9908,2.99,?,?,5.0,2
9.4,0.29,0.55,?,?,?,?,0.9962,?,?,10.3,?,2
?,0.31,?,1.7,?,?,61.0,0.9918,3.07,0.43,10.4,5.0,2
8.6,0.26,0.41,2.2,?,29.0,?,0.9941,2.96,0.44,10.0,5.0,2
?,?,0.34,1.2,0.06,26.0,111.0,?,3.51,?,?,6.0,?
7.2,?,?,10.0,0.093,35.0,197.0,?,3.41,?,?,?,?
7.5,0.21,0.34,?,0.06,26.0,111.0,0.9931,?,?,?,?,2
5.3,?,0.2,?,0.077,48.0,166.0,0.9944,?,?,8.7,4.0,?
?,?,0.36,2.0,?,30.0,?,0.992,?,0.72,11.6,7.0,?
7.0,0.21,0.28,?,?,?,185.0,0.9966,3.34,0.55,9.4,?,2
?,0.26,0.26,4.0,0.079,?,?,?,3.31,0.68,9.5,?,2
?,0.26,?,4.1,0.073,?,?,0.9956,?,0.67,?,?,?
?,?,0.37,?,?,48.0,?,0.9949,3.37,?,?,?,2
8.3,?,0.38,?,?,32.0,126.0,?,3.22,?,?,5.0,?
?,?,0.51,5.5,0.048,?,172.0,?,?,0.45,9.1,6.0,?
7.5,?,?,?,?,?,125.0,?,?,0.49,?,?,2
8.8,0.33,?,6.35,0.024,?,?,0.9917,?,?,?,?,2
6.9,0.2,0.36,1.5,0.031,?,147.0,?,?,?,11.0,6.0,2
?,0.37,?,1.6,0.04,?,166.0,0.992,3.0,0.55,?,?,2
?,?,0.38,?,0.054,32.0,126.0,1.0002,3.22,?,9.7,?,?
?,?,0.33,9.1,0.036,?,?,0.9953,2.96,?,10.9,?,2
?,0.34,0.3,8.0,0.048,25.0,192.0,?,?,0.47,10.9,5.0,?
?,?,?,12.0,?,27.0,186.0,?,?,0.5,9.3,6.0,?
6.4,0.4,?,3.2,?,28.0,124.0,?,?,0.54,?,7.0,?
?,0.28,0.33,7.7,?,42.0,180.0,0.9974,3.37,0.59,10.1,?,2
?,0.26,?,?,0.037,43.0,?,?,?,0.65,10.0,5.0,2
6.5,0.26,0.34,16.3,?,?,197.0,?,3.49,?,9.8,5.0,?
?,?,?,6.2,0.046,?,?,?,3.29,0.53,10.1,?,2
?,0.15,0.33,4.7,?,?,118.0,0.9956,3.43,?,9.0,?,2
6.3,0.27,?,5.8,?,?,?,?,?,0.38,9.4,?,?
6.3,0.27,0.25,5.8,0.038,52.0,155.0,0.995,3.28,0.38,?,6.0,2
7.4,0.2,0.37,16.95,0.048,43.0,190.0,0.9995,?,?,?,6.0,?
6.3,0.23,?,5.1,?,29.0,142.0,0.9942,3.36,0.33,10.1,7.0,2
7.3,0.31,0.69,10.2,0.041,58.0,160.0,?,?,0.45,?,5.0,2
5.2,?,0.45,3.8,0.027,21.0,?,?,?,0.49,?,8.0,?
7.0,0.24,?,?,?,39.0,?,0.992,?,0.42,11.2,8.0,2
7.4,0.2,?,?,0.048,?,190.0,0.9995,3.03,?,9.2,6.0,?
?,0.17,?,4.0,0.034,17.0,127.0,0.9934,?,0.39,10.6,7.0,2
?,0.21,?,17.1,0.049,?,213.0,1.0006,3.01,?,?,6.0,2
7.2,?,?,?,?,35.0,?,?,3.05,?,8.9,6.0,2
7.1,?,0.4,1.2,0.069,24.0,156.0,0.9928,?,?,10.6,6.0,2
?,0.17,?,?,?,29.0,132.0,0.9945,3.1,?,10.6,7.0,2
7.4,?,0.31,?,0.045,52.0,183.0,0.9963,3.09,0.32,8.8,5.0,2
5.3,0.24,0.33,1.3,?,25.0,97.0,?,?,?,?,8.0,?
?,0.28,?,8.8,0.04,44.0,139.0,?,?,?,?,?,?
6.3,0.23,0.21,?,0.035,29.0,142.0,0.9942,?,?,?,7.0,?
6.5,0.29,0.25,?,0.039,32.0,120.0,?,?,?,?,6.0,2
5.8,0.29,0.21,?,?,12.0,?,0.9894,3.39,?,14.0,?,?
6.3,?,0.25,5.8,0.038,52.0,155.0,?,3.28,0.38,9.4,6.0,?
?,0.17,0.42,2.8,0.028,45.0,107.0,0.9908,?,0.43,?,6.0,2
6.3,?,0.4,1.6,?,59.0,?,0.9914,?,?,?,?,?
7.9,?,?,?,0.036,6.0,?,0.9938,3.12,?,10.7,5.0,2
7.3,0.31,0.69,?,0.041,?,?,0.9977,?,0.45,8.6,5.0,2
5.5,0.32,0.45,?,0.028,?,191.0,?,?,?,?,?,2
?,?,0.45,?,?,?,128.0,0.992,3.55,?,?,8.0,2
7.2,0.37,0.15,2.0,0.029,27.0,?,0.9903,?,0.59,12.6,?,2
?,0.29,?,?,0.024,13.0,76.0,?,3.21,0.51,12.6,?,2
?,?,0.4,2.4,0.054,18.0,?,?,?,?,9.3,?,?
7.2,?,?,2.0,0.029,?,?,0.9903,3.3,?,12.6,?,2
8.0,0.18,0.37,?,?,15.0,?,?,3.06,0.61,?,6.0,2
?,?,0.34,12.0,?,?,177.0,0.9983,3.52,0.44,9.9,6.0,?
7.4,0.18,?,?,0.047,22.0,?,0.9937,3.28,0.44,10.7,5.0,2
6.5,?,0.17,1.4,?,?,?,0.9932,3.26,0.32,10.0,?,2
7.0,?,?,2.2,0.047,?,96.0,0.9928,3.13,?,?,8.0,2
?,0.415,0.13,1.4,?,11.0,?,?,?,0.52,10.5,?,?
?,?,?,?,?,33.0,216.0,0.9976,3.31,0.64,9.7,?,2
?,0.415,0.13,?,?,?,64.0,?,?,0.52,10.5,?,?
6.4,?,?,12.9,0.042,26.0,?,?,3.28,0.33,9.0,?,2
?,?,?,12.4,0.051,34.0,106.0,0.998,3.54,?,9.2,6.0,?
?,?,0.3,1.6,0.047,30.0,117.0,?,3.17,0.48,10.1,?,2
6.6,?,?,?,?,40.0,?,0.9911,?,0.4,?,?,2
9.8,0.36,0.45,1.6,0.042,11.0,124.0,0.9944,2.93,?,10.8,5.0,?
9.6,0.23,0.4,1.5,?,19.0,135.0,?,2.96,0.49,10.9,5.0,2
6.3,0.55,0.45,?,0.047,?,182.0,0.9974,?,0.46,9.2,6.0,2
6.5,?,?,1.95,?,?,166.0,0.989,?,0.25,12.9,?,?
?,0.125,0.29,?,?,24.0,?,0.992,3.23,0.32,?,7.0,2
?,0.1,0.27,1.3,?,?,100.0,?,3.27,?,9.5,5.0,?
7.9,?,0.29,?,0.031,?,117.0,0.9918,?,0.32,11.8,?,2
?,0.2,?,?,0.048,36.0,?,0.9936,?,?,?,6.0,2
6.9,0.23,?,?,0.047,24.0,128.0,?,3.2,0.52,9.7,6.0,?
6.8,0.39,0.31,14.35,0.043,?,?,0.9988,?,?,?,?,?
8.7,?,0.42,?,0.053,?,?,0.994,?,0.43,?,5.0,2
?,0.41,0.34,?,?,?,127.0,0.9953,3.25,?,10.4,5.0,?
6.7,0.25,?,12.85,?,?,161.0,?,3.44,0.47,9.5,6.0,?
6.0,?,0.42,5.2,0.027,?,178.0,0.9914,?,?,12.3,8.0,2
6.1,0.31,0.37,8.4,0.031,70.0,170.0,0.9934,3.42,0.4,?,8.0,2
?,0.28,0.46,?,0.058,39.0,?,0.996,3.14,0.58,9.5,5.0,2
9.0,0.31,0.49,?,?,26.0,?,0.9937,2.99,0.34,?,5.0,2
?,0.16,?,1.0,0.076,?,?,?,?,?,?,?,?
?,?,0.49,7.3,0.052,30.0,146.0,0.998,?,0.61,?,5.0,?
9.2,0.28,?,3.2,?,?,133.0,0.996,?,?,9.5,?,?
7.2,?,?,1.6,?,?,?,0.9933,?,0.45,10.5,?,2
?,0.25,0.32,1.5,0.047,?,132.0,?,?,0.44,?,?,2
?,0.32,?,?,0.041,71.0,?,0.9959,3.14,0.41,?,5.0,2
9.1,0.27,0.32,?,0.031,15.0,151.0,0.9936,3.03,?,?,5.0,2
?,0.34,0.32,?,0.041,12.0,?,0.9953,3.17,?,9.5,?,2
7.0,?,?,5.7,?,?,?,?,3.2,0.49,?,?,2
6.7,?,0.23,7.2,0.038,?,220.0,0.9952,?,?,9.5,?,2
?,0.32,0.17,7.6,0.042,?,219.0,0.9959,?,?,?,5.0,?
6.8,0.32,0.18,?,?,71.0,223.0,?,3.14,0.41,8.9,?,2
?,?,0.001,1.3,?,?,79.0,0.9937,3.31,0.38,9.4,4.0,?
5.3,0.395,0.07,1.3,0.035,26.0,102.0,?,3.5,0.35,?,6.0,?
?,?,0.3,4.8,?,?,?,0.9967,?,?,?,?,2
7.6,0.33,0.36,?,0.034,?,172.0,0.9944,3.42,0.48,10.5,4.0,2
7.8,?,0.29,16.85,?,?,135.0,0.9998,?,0.38,?,6.0,2
7.8,?,0.29,?,?,?,135.0,?,3.16,?,?,6.0,?
?,?,0.27,4.1,?,?,?,?,3.27,?,?,6.0,2
7.8,0.3,?,16.85,0.054,23.0,135.0,?,3.16,0.38,9.0,6.0,?
7.5,0.14,0.34,1.3,0.055,?,153.0,0.9945,3.29,0.8,9.6,6.0,?
?,0.3,?,?,0.054,23.0,135.0,0.9998,3.16,?,9.0,?,2
6.6,0.25,0.41,?,?,?,?,0.9946,3.15,0.6,10.2,7.0,?
5.7,0.26,0.27,4.1,0.201,73.5,189.5,0.9942,?,0.38,9.4,6.0,?
8.2,0.23,?,0.9,?,?,73.0,0.9928,3.07,0.38,10.4,?,?
?,0.24,?,?,0.03,34.0,129.0,0.9946,3.52,0.41,10.4,?,2
?,0.45,0.27,0.8,0.039,13.0,82.0,0.9927,?,0.32,?,?,?
?,0.23,0.43,?,?,22.0,113.0,0.9938,?,0.62,10.6,?,2
?,0.2,0.38,?,0.037,21.0,74.0,0.9918,?,?,?,?,?
?,0.14,?,?,?,50.0,?,0.9945,3.29,?,9.6,6.0,2
?,?,0.43,?,?,?,?,0.9966,3.38,0.5,9.9,?,2
8.2,?,?,5.4,0.03,?,118.0,?,?,0.34,9.6,?,?
7.6,?,0.44,?,?,10.0,119.0,0.9913,?,?,12.8,6.0,2
7.4,?,0.33,?,0.045,?,?,?,3.42,0.55,11.4,5.0,2
7.2,0.26,0.26,?,0.036,?,214.0,0.9986,3.41,0.5,10.0,6.0,2
6.4,0.25,?,8.6,?,57.0,?,?,?,0.44,9.1,5.0,2
?,?,0.35,?,?,29.0,?,?,3.36,?,9.4,?,2
?,0.25,?,2.0,0.042,19.0,?,?,?,0.54,10.2,?,2
?,0.44,?,2.8,0.036,35.0,167.0,0.9956,2.97,?,9.2,5.0,?
7.2,0.2,?,4.5,0.044,31.0,?,?,?,0.36,9.4,?,?
8.2,?,0.45,5.4,0.03,?,?,?,3.14,0.34,9.6,?,2
?,0.42,?,9.1,?,?,?,?,3.12,0.36,10.1,?,2
7.4,0.22,0.33,2.0,?,31.0,?,0.9931,3.42,0.55,11.4,?,2
6.4,?,?,?,?,33.0,134.0,?,3.21,0.47,10.6,?,?
7.9,?,?,4.1,?,40.0,138.0,0.9912,?,0.44,12.8,?,2
?,0.41,0.64,?,?,?,225.0,0.9978,3.12,?,8.9,5.0,2
7.5,0.32,0.37,?,0.048,22.0,?,?,?,0.43,?,?,2
6.6,?,?,2.2,?,40.0,?,?,3.25,0.4,11.1,?,?
7.1,0.21,0.3,1.4,?,45.0,143.0,?,?,0.33,9.9,6.0,2
?,0.26,0.47,?,0.068,5.0,55.0,?,3.1,0.45,?,5.0,2
7.6,?,?,?,0.036,10.0,?,0.9913,?,0.7,12.8,6.0,?
?,?,?,5.2,0.024,36.0,?,0.9948,?,0.72,10.7,?,2
?,0.26,0.32,14.45,?,29.0,107.0,0.998,?,0.42,9.2,6.0,2
7.3,?,0.4,14.75,?,?,?,0.9998,?,?,9.1,7.0,2
6.2,0.37,?,8.3,0.025,?,216.0,?,?,0.6,?,6.0,2
?,0.22,?,?,0.038,?,?,?,3.03,0.46,?,?,2
?,0.25,0.26,?,0.024,36.0,135.0,0.9948,?,0.72,10.7,7.0,2
7.3,?,?,14.75,0.042,?,?,0.9998,3.36,0.41,?,7.0,?
?,0.26,0.32,?,0.074,29.0,107.0,?,2.96,?,9.2,?,?
7.4,?,0.37,6.9,0.02,?,93.0,?,3.0,0.48,10.7,7.0,?
6.8,?,0.37,1.5,0.027,?,93.0,0.992,3.3,0.45,10.8,6.0,?
7.0,0.17,?,?,0.028,26.0,?,?,3.3,?,10.8,7.0,2
?,0.3,0.38,7.8,0.046,35.0,192.0,0.9955,3.1,0.37,9.0,5.0,2
?,?,?,1.5,?,10.0,?,0.9917,3.48,0.44,10.7,6.0,2
?,0.33,?,1.5,?,?,97.0,0.9917,?,0.44,?,?,?
8.9,0.33,?,1.5,?,11.0,200.0,0.9954,3.19,?,9.4,5.0,2
?,?,?,?,0.037,61.0,171.0,?,2.94,0.35,?,?,2
?,0.3,?,7.8,0.046,?,?,?,?,?,9.0,5.0,?
?,?,?,?,0.031,?,134.0,?,?,?,11.5,6.0,?
8.0,?,0.46,?,0.03,?,125.0,?,3.23,0.47,?,?,2
9.2,?,0.41,?,?,?,?,?,?,0.25,10.5,?,2
7.3,?,?,6.7,?,28.0,188.0,0.9958,3.29,0.3,9.7,5.0,?
7.6,?,?,?,?,?,155.0,0.993,3.23,?,11.3,?,2
?,?,0.16,1.5,0.049,10.0,?,0.9917,3.48,?,10.7,?,2
9.7,0.24,0.45,1.2,0.033,?,59.0,?,?,0.47,?,6.0,2
?,0.28,0.42,7.1,0.045,41.0,?,0.9959,?,0.43,10.6,?,2
8.2,0.37,0.36,1.0,0.034,17.0,93.0,?,3.04,0.32,?,8.0,2
?,0.61,?,?,0.301,24.0,220.0,0.9993,2.94,?,9.2,5.0,2
?,0.26,?,?,0.027,25.0,126.0,?,3.02,0.34,?,8.0,2
8.2,?,0.36,?,0.034,?,93.0,?,?,?,?,8.0,?
?,0.23,0.33,?,?,15.5,?,0.992,3.33,0.44,11.0,6.0,?
5.9,0.4,0.32,?,?,50.0,?,?,?,0.58,12.5,7.0,?
?,0.28,0.39,1.2,0.038,?,?,?,?,0.67,10.0,6.0,?
?,?,0.42,?,0.045,41.0,169.0,?,?,0.43,10.6,5.0,?
?,?,0.39,?,?,?,102.0,?,3.26,0.54,12.3,7.0,?
?,0.32,?,3.4,?,?,87.0,?,3.14,0.53,12.7,6.0,2
?,0.23,?,?,0.033,29.0,102.0,?,3.26,0.54,?,7.0,?
6.9,?,?,?,0.039,20.0,?,0.9943,3.1,?,?,5.0,?
?,0.26,0.53,1.2,?,?,109.0,?,3.23,0.28,?,6.0,2
?,?,?,?,0.033,18.0,?,0.9911,?,0.32,12.4,3.0,?
7.3,?,0.3,?,?,46.0,?,0.9986,?,0.41,?,6.0,?
?,0.41,0.37,4.5,0.03,40.0,?,0.992,?,0.54,12.4,?,?
7.9,0.44,?,5.85,?,?,?,?,?,?,?,?,2
7.7,?,?,?,?,29.0,131.0,?,3.38,0.44,11.0,?,2
7.7,0.26,?,1.3,?,?,155.0,0.9937,3.42,0.5,10.1,6.0,2
7.8,0.32,?,?,0.036,?,?,?,?,0.48,10.5,5.0,2
?,0.32,0.37,?,?,19.0,87.0,0.9902,3.14,?,12.7,6.0,2
7.3,?,?,3.6,0.024,35.0,?,0.9928,3.17,0.51,10.9,5.0,?
?,?,?,2.7,?,?,?,0.9896,3.07,0.43,13.5,7.0,?
?,0.25,?,2.2,0.042,28.0,?,?,?,0.59,?,5.0,2
7.9,0.14,?,?,0.041,44.0,178.0,0.9954,?,?,9.2,?,?
?,0.18,?,2.1,?,33.0,187.0,0.9938,3.4,0.41,?,7.0,2
8.1,?,?,6.6,0.033,36.0,141.0,0.9918,2.98,0.39,13.3,7.0,?
7.1,0.44,0.37,?,0.041,?,128.0,0.9896,3.07,0.43,?,?,?
6.4,?,?,?,?,23.0,131.0,0.9944,3.29,0.32,10.1,5.0,2
8.0,0.66,0.72,17.55,?,62.0,?,?,2.92,0.68,?,?,2
8.0,?,?,5.2,?,41.0,167.0,?,3.18,0.4,?,7.0,2
7.2,?,?,?,0.046,?,80.0,0.992,3.25,?,11.3,6.0,2
?,?,0.31,?,0.045,20.0,?,?,3.32,0.4,10.8,7.0,2
8.4,0.57,0.44,?,?,?,?,0.9981,3.15,0.51,10.4,?,2
5.3,0.26,0.23,5.15,0.034,48.0,?,?,3.82,?,?,7.0,?
5.7,?,?,?,0.049,28.0,?,?,3.13,0.42,9.3,5.0,2
5.6,0.245,0.32,?,0.047,24.0,?,0.9927,?,?,?,6.0,?
7.3,0.25,0.41,1.8,?,?,?,0.9911,3.29,?,12.2,?,?
7.0,0.16,?,1.0,?,58.0,?,?,?,0.3,?,?,?
6.4,0.22,?,?,0.057,?,?,?,3.81,0.57,10.3,?,?
?,0.18,?,?,0.046,28.0,157.0,0.9946,3.33,?,?,6.0,?
?,0.17,0.27,?,?,?,?,0.9948,3.28,0.35,10.2,?,?
6.9,?,?,?,0.034,?,?,0.9955,?,?,9.0,?,?
?,?,0.38,?,0.036,64.0,245.0,?,3.06,?,9.3,?,2
6.4,?,0.3,?,0.037,63.0,?,?,3.06,0.34,?,?,2
7.3,0.19,0.68,1.5,?,?,156.0,0.9946,?,?,?,?,2
7.3,0.18,0.65,1.4,0.046,28.0,157.0,0.9946,3.33,0.62,?,6.0,2
?,0.29,0.46,?,0.039,?,223.0,0.9944,?,0.46,9.5,6.0,2
7.2,0.14,?,1.2,?,15.0,73.0,?,3.46,0.39,9.9,5.0,2
?,0.31,0.34,7.4,0.059,?,?,0.9963,?,?,?,7.0,2
?,0.28,?,?,0.028,36.0,116.0,0.991,?,0.41,12.3,?,2
?,?,0.42,14.6,0.044,?,163.0,1.0003,3.21,0.69,?,7.0,2
?,?,?,10.5,?,21.0,145.0,?,?,0.35,9.4,5.0,?
?,?,0.56,13.8,?,?,?,?,3.07,?,9.4,6.0,2
8.0,?,0.42,14.6,?,45.0,163.0,1.0003,3.21,?,8.6,7.0,?
8.1,?,?,1.1,?,23.0,126.0,?,?,?,10.9,?,2
7.0,?,?,?,0.169,?,162.0,?,3.2,0.48,9.4,5.0,?
8.1,?,?,?,?,?,?,?,?,?,10.9,?,2
8.4,?,0.56,?,?,?,?,0.9993,3.07,?,9.4,6.0,2
6.2,?,?,?,0.064,?,132.0,?,3.22,0.46,9.2,6.0,2
?,?,?,14.6,0.044,?,?,?,3.21,0.69,8.6,7.0,?
?,?,0.29,10.5,0.04,21.0,145.0,0.9966,?,?,?,?,?
7.0,?,?,4.9,0.083,?,133.0,0.9942,?,0.37,?,?,2
6.6,?,0.3,?,0.025,14.0,?,?,3.29,?,?,6.0,2
7.8,0.16,0.41,1.7,?,29.0,?,0.991,3.02,0.78,?,6.0,2
7.7,?,?,1.8,0.028,26.0,168.0,?,2.99,?,?,?,?
7.4,0.31,0.74,?,?,51.0,147.0,0.9977,3.02,?,?,5.0,?
8.0,?,0.36,?,?,?,151.0,?,3.07,?,12.7,?,?
7.7,0.27,0.34,?,0.028,?,168.0,0.9911,?,0.48,?,7.0,2
?,?,0.41,1.7,0.026,?,140.0,0.991,3.02,0.78,12.5,6.0,?
?,?,0.29,1.8,?,?,?,?,?,0.44,?,?,2
8.3,?,?,1.6,?,?,110.0,0.9907,?,?,?,7.0,2
?,?,?,1.4,?,?,109.0,?,3.15,?,12.8,7.0,2
6.6,0.16,0.3,1.6,0.034,?,78.0,?,3.38,0.44,?,6.0,?
8.4,?,?,?,?,?,?,0.994,?,?,9.7,6.0,2
7.5,0.23,0.32,?,0.038,54.0,191.0,?,3.04,?,9.7,?,?
6.2,?,0.3,1.1,0.037,14.0,79.0,?,3.5,?,10.3,6.0,2
6.9,0.39,?,?,?,?,?,?,3.0,?,11.6,4.0,?
6.9,0.41,0.22,4.2,?,10.0,102.0,0.993,3.0,?,11.6,4.0,2
?,0.23,0.32,9.2,?,54.0,191.0,0.9966,3.04,?,9.7,6.0,2
7.5,0.38,?,?,?,?,?,0.9942,3.32,0.44,?,6.0,2
7.3,0.42,0.38,?,?,29.0,?,0.9925,3.19,?,12.6,7.0,2
7.3,?,?,5.2,0.04,?,163.0,0.9925,3.3,?,12.4,?,2
7.8,0.23,0.28,4.75,0.042,45.0,?,?,2.96,?,11.5,5.0,?
9.0,?,0.38,?,0.045,52.0,159.0,0.995,2.93,0.35,10.2,6.0,?
?,0.2,0.4,7.7,0.032,?,?,?,?,?,?,5.0,2
7.4,?,?,6.4,0.067,?,?,?,?,0.33,?,6.0,2
8.2,0.2,?,8.1,0.035,60.0,?,0.9952,3.05,0.3,?,6.0,2
?,0.59,0.71,?,?,61.0,228.0,1.0,?,0.75,?,5.0,2
?,0.14,?,?,?,?,114.0,?,?,0.49,10.7,?,2
?,0.24,?,1.8,0.047,?,?,0.99,?,0.49,12.8,?,2
?,?,?,1.5,?,23.0,142.0,0.9958,2.98,?,9.5,5.0,?
9.2,?,?,?,?,?,130.0,?,?,0.45,10.4,?,?
9.4,0.17,?,?,?,14.0,94.0,0.9949,3.02,0.61,?,?,2
?,?,?,13.5,?,?,142.0,?,3.46,?,?,6.0,2
?,0.23,0.22,3.75,0.039,37.0,116.0,?,3.23,0.5,10.7,6.0,?
9.6,0.25,?,1.3,?,16.0,?,?,2.94,?,10.5,?,2
9.2,?,?,1.3,?,?,?,?,?,0.48,9.6,?,?
6.4,0.31,0.4,6.2,0.04,46.0,?,?,3.15,?,9.3,6.0,2
8.1,?,?,9.7,?,63.0,162.0,?,3.1,0.46,?,6.0,?
7.9,0.255,0.26,?,?,?,190.0,0.9932,3.04,0.39,11.2,6.0,?
7.0,0.15,0.34,?,0.039,21.0,177.0,?,?,0.62,10.8,5.0,?
?,0.15,?,?,0.044,25.0,96.0,0.9932,?,0.51,10.3,6.0,2
?,0.25,?,?,0.038,59.0,?,0.9955,?,?,8.8,5.0,?
7.6,0.19,?,?,?,6.0,114.0,?,3.04,0.74,?,?,2
?,?,0.37,4.6,?,17.0,114.0,?,?,?,?,6.0,?
?,0.31,0.3,0.9,0.037,?,?,?,3.54,0.56,10.1,6.0,?
6.2,0.2,0.26,?,0.093,?,161.0,?,?,0.66,?,5.0,?
6.9,?,0.35,1.3,?,21.0,182.0,?,3.25,?,10.8,?,2
7.7,0.32,?,?,0.04,28.0,?,0.9911,?,0.52,12.8,7.0,2
6.5,?,0.72,6.8,0.042,33.0,168.0,0.9958,?,?,9.2,?,?
6.8,?,?,1.5,?,44.0,167.0,?,?,0.44,10.5,?,2
5.2,?,0.33,1.2,?,?,81.0,0.9902,3.37,0.38,?,6.0,2
8.4,?,0.43,?,?,?,?,0.994,2.85,?,9.5,?,?
8.3,?,?,2.2,?,24.0,?,0.994,2.85,0.45,9.5,?,?
?,0.15,?,?,0.058,?,110.0,?,3.4,0.4,8.8,?,2
7.9,0.16,0.64,17.0,?,69.0,?,1.0004,?,?,?,7.0,2
7.8,0.21,?,1.8,?,?,?,0.991,3.09,?,12.6,8.0,2
