@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
?,0.33,0.42,?,0.033,18.0,96.0,?,3.2,?,12.4,3.0
?,0.29,?,?,?,46.0,238.0,?,3.06,?,?,6.0
?,0.41,?,?,0.03,?,114.0,0.992,?,?,12.4,?
?,?,?,5.85,?,?,93.0,0.992,3.16,0.54,12.6,?
?,?,?,?,0.037,?,131.0,0.9943,3.38,0.44,11.0,?
7.7,0.26,?,?,0.043,?,155.0,0.9937,?,0.5,10.1,?
?,?,?,1.7,?,46.0,?,0.993,3.03,?,10.5,?
?,0.32,?,3.4,?,19.0,87.0,?,3.14,0.53,?,6.0
?,?,0.39,?,?,35.0,116.0,?,3.17,0.51,?,5.0
?,0.44,?,?,?,?,?,?,3.07,?,13.5,7.0
?,?,?,?,0.042,?,164.0,?,?,0.59,?,?
7.9,0.14,?,1.8,0.041,?,?,?,3.45,0.43,?,6.0
7.4,0.18,0.42,2.1,0.036,?,?,?,?,0.41,10.6,7.0
8.1,0.43,0.42,?,?,?,?,?,2.98,?,13.3,7.0
?,?,0.37,?,?,35.0,128.0,0.9896,3.07,?,?,?
6.4,0.26,0.22,?,0.037,23.0,131.0,0.9944,?,0.32,?,5.0
?,0.66,?,17.55,0.042,?,233.0,0.9999,2.92,0.68,?,?
8.0,0.2,0.4,5.2,0.055,41.0,?,0.9953,?,0.4,10.6,7.0
7.2,0.21,0.34,1.1,0.046,?,80.0,?,?,0.4,11.3,6.0
7.2,?,?,1.1,?,20.0,73.0,?,?,?,?,7.0
8.4,0.57,0.44,?,?,46.0,195.0,?,?,0.51,10.4,?
5.3,?,0.23,?,?,?,?,0.9952,3.82,?,?,7.0
5.7,0.245,0.33,1.1,?,?,150.0,?,?,0.42,?,5.0
?,0.245,?,1.1,0.047,24.0,152.0,?,3.12,0.42,9.3,6.0
7.3,?,?,?,0.037,52.0,165.0,0.9911,?,?,?,?
?,0.16,?,1.0,0.138,?,150.0,?,3.08,?,9.2,?
?,0.22,0.34,1.8,0.057,?,?,0.9959,?,0.57,?,6.0
7.3,0.18,0.65,?,0.046,28.0,157.0,0.9946,?,0.62,9.4,?
6.4,?,0.27,6.7,0.036,88.0,223.0,0.9948,3.28,?,?,6.0
6.9,?,?,?,0.034,?,?,?,?,0.39,9.0,6.0
?,0.21,?,6.8,?,64.0,245.0,?,?,0.36,?,6.0
6.4,?,?,7.1,0.037,63.0,?,?,3.06,0.34,9.2,?
7.3,0.19,?,1.5,0.05,31.0,156.0,0.9946,3.32,0.64,9.4,6.0
?,?,?,1.4,0.046,?,157.0,0.9946,3.33,?,9.4,6.0
9.6,?,?,?,0.039,?,?,0.9944,?,0.46,?,?
7.2,0.14,?,?,0.036,15.0,?,?,3.46,?,9.9,5.0
?,?,0.34,7.4,0.059,?,174.0,0.9963,?,?,?,7.0
?,?,?,?,0.028,?,116.0,0.991,?,?,?,?
8.0,?,0.42,14.6,?,45.0,163.0,?,3.21,0.69,?,7.0
7.6,0.31,0.29,10.5,0.04,21.0,145.0,0.9966,?,?,9.4,?
?,0.35,0.56,?,?,?,?,?,3.07,?,?,6.0
8.0,0.22,?,14.6,?,45.0,163.0,1.0003,3.21,0.69,?,?
8.1,0.5,0.47,?,0.037,23.0,?,?,3.21,0.42,10.9,?
?,?,0.31,?,?,32.0,?,?,?,0.48,?,?
?,?,0.47,?,?,?,126.0,?,3.21,?,?,5.0
8.4,0.35,0.56,?,?,55.0,?,?,?,?,?,6.0
6.2,0.22,?,1.5,?,?,?,0.9938,?,?,9.2,?
8.0,0.22,?,?,0.044,45.0,?,?,?,0.69,8.6,?
7.6,?,?,10.5,?,?,145.0,0.9966,?,?,9.4,?
7.0,?,0.36,4.9,0.083,?,133.0,0.9942,3.33,?,10.8,?
?,0.27,0.3,1.9,?,14.0,153.0,?,3.29,0.62,10.5,6.0
7.8,?,0.41,?,?,?,140.0,?,?,?,?,6.0
7.7,?,?,?,0.028,26.0,168.0,0.9911,2.99,0.48,?,7.0
7.4,0.31,?,?,0.039,?,?,0.9977,3.02,?,?,?
8.0,0.45,?,8.8,0.026,?,151.0,0.9927,3.07,0.25,?,8.0
?,?,?,1.8,0.028,?,168.0,?,2.99,0.48,12.1,?
?,0.16,?,?,0.026,?,140.0,0.991,3.02,0.78,?,?
6.6,0.16,?,1.8,0.05,40.0,147.0,?,3.06,0.44,11.4,7.0
?,?,?,1.6,0.032,35.0,110.0,?,3.02,0.6,12.9,?
7.2,0.32,0.33,?,?,?,109.0,0.9902,?,0.51,?,7.0
6.6,0.16,0.3,?,0.034,15.0,78.0,0.992,?,?,11.2,?
8.4,0.16,0.33,?,0.033,?,98.0,?,?,0.42,9.7,?
7.5,?,0.32,9.2,?,?,191.0,0.9966,?,0.56,9.7,6.0
?,0.17,?,1.1,0.037,?,79.0,0.993,3.5,0.54,10.3,6.0
6.9,0.39,?,?,0.03,?,102.0,?,3.0,0.87,?,4.0
?,0.41,0.22,4.2,?,10.0,?,0.993,3.0,?,11.6,4.0
7.5,0.23,?,?,?,54.0,191.0,?,?,0.56,9.7,?
7.5,0.38,0.33,?,?,?,?,?,3.32,?,10.9,6.0
7.3,?,0.38,6.8,0.045,?,122.0,0.9925,3.19,?,12.6,?
?,?,0.39,5.2,?,?,?,?,3.3,0.47,12.4,6.0
7.8,0.23,?,?,?,45.0,166.0,0.9928,2.96,?,?,5.0
9.0,?,0.38,5.9,0.045,52.0,159.0,?,?,0.35,?,?
?,?,?,7.7,?,?,176.0,0.9939,3.22,?,11.4,?
?,?,?,6.4,?,39.0,?,?,?,0.33,9.6,6.0
8.2,0.2,?,?,0.035,?,?,0.9952,?,0.3,?,?
8.0,0.59,0.71,?,0.038,?,?,?,2.95,?,?,?
7.9,0.14,0.45,1.8,0.05,?,114.0,?,?,0.49,10.7,7.0
6.8,?,0.4,1.8,?,?,105.0,?,?,?,?,8.0
?,?,0.59,1.5,0.049,?,142.0,?,?,0.62,?,5.0
9.2,?,?,1.6,0.046,22.0,130.0,0.9948,3.02,?,?,6.0
9.4,?,?,1.6,0.049,14.0,?,0.9949,?,?,10.3,?
?,?,0.08,?,0.041,?,142.0,?,3.46,0.39,9.9,6.0
6.3,?,0.22,3.75,0.039,?,116.0,?,?,?,10.7,?
?,?,?,?,0.04,16.0,?,?,?,?,?,?
9.2,0.32,?,?,?,14.0,186.0,?,3.08,0.48,?,5.0
6.4,0.31,0.4,?,0.04,?,?,0.9953,?,0.46,?,?
?,?,?,9.7,0.044,?,?,0.997,3.1,?,?,6.0
?,0.255,?,2.0,?,40.0,190.0,0.9932,3.04,0.39,11.2,6.0
7.0,?,0.34,1.4,?,21.0,177.0,?,3.32,?,10.8,?
6.4,0.15,0.31,?,0.044,?,96.0,?,3.54,0.51,10.3,6.0
?,?,?,6.6,0.038,?,234.0,?,3.03,?,8.8,?
?,0.19,?,?,0.044,?,?,?,?,?,12.8,?
7.3,?,?,?,0.028,?,?,?,?,0.43,13.2,?
5.1,0.31,?,0.9,?,28.0,?,?,?,?,?,?
6.2,?,0.26,?,0.093,?,161.0,?,?,0.66,11.0,5.0
6.9,0.16,?,1.3,?,?,?,?,3.25,?,?,6.0
?,?,?,2.3,0.04,28.0,114.0,0.9911,3.2,0.52,?,7.0
?,?,0.72,?,?,?,168.0,0.9958,3.12,?,9.2,6.0
6.8,?,0.33,1.5,?,?,?,?,3.12,0.44,?,?
5.2,0.37,0.33,?,?,?,?,?,3.37,0.38,11.7,6.0
?,?,?,2.1,0.052,20.0,104.0,0.994,2.85,?,9.5,?
8.3,0.21,0.41,2.2,?,?,108.0,0.994,2.85,0.45,?,?
6.8,0.15,?,8.8,0.058,24.0,?,0.9972,3.4,?,8.8,?
7.9,0.16,0.64,?,0.05,?,?,1.0004,?,?,9.3,7.0
7.8,?,?,?,0.034,62.0,180.0,0.991,?,0.75,?,?
?,?,?,1.2,?,?,107.0,0.9918,3.21,?,12.4,6.0
5.7,?,0.24,2.3,?,?,?,0.995,3.65,?,10.1,6.0
?,0.29,?,7.0,0.042,?,161.0,0.9941,3.26,?,11.2,?
6.7,0.18,?,?,?,40.0,?,0.9956,?,0.52,10.0,5.0
?,0.18,0.3,?,?,40.0,?,0.9956,?,0.52,?,5.0
8.4,?,0.27,?,?,?,116.0,?,?,0.39,?,6.0
?,0.16,?,0.8,?,?,121.0,0.9922,3.27,0.33,?,?
7.6,0.54,0.23,2.0,?,?,151.0,0.9931,?,?,?,5.0
8.4,?,0.27,?,?,37.0,?,?,?,?,?,6.0
6.6,?,0.31,12.4,?,?,181.0,?,?,0.47,?,6.0
?,?,0.37,1.9,?,?,165.0,?,3.26,0.4,?,8.0
7.3,?,?,?,?,36.0,113.0,?,?,?,?,?
?,?,?,?,0.039,46.0,163.0,0.9928,?,?,12.2,?
?,?,?,?,0.039,?,?,?,?,0.34,11.9,7.0
?,?,0.36,7.0,?,?,?,?,3.26,?,?,8.0
?,0.35,?,0.9,?,?,61.0,?,2.96,0.28,10.4,?
8.0,0.57,0.39,?,?,?,?,0.9917,?,?,?,?
6.5,0.37,0.33,3.9,0.027,40.0,?,0.9906,3.28,?,?,7.0
?,?,0.24,?,0.047,?,?,0.995,?,0.72,10.1,?
?,?,?,?,0.048,?,251.0,?,3.29,0.52,10.0,5.0
?,?,0.3,1.8,?,43.0,?,?,?,?,?,?
7.6,?,?,1.1,0.04,?,?,?,?,?,11.4,?
?,0.22,0.41,15.4,0.05,55.0,191.0,1.0,3.32,0.59,?,?
6.3,?,?,?,?,43.0,?,0.9953,3.15,?,?,6.0
?,?,0.32,2.4,?,35.0,?,?,?,0.46,?,8.0
?,?,?,?,0.04,31.0,132.0,0.9922,3.36,0.54,?,7.0
?,?,0.26,?,?,?,158.0,?,3.52,?,?,?
6.0,?,?,?,0.038,56.0,189.5,0.9948,?,0.43,?,?
?,0.25,?,1.4,?,?,115.0,0.9906,?,?,?,7.0
6.9,?,0.16,?,?,15.0,?,?,3.22,0.38,9.5,4.0
7.6,0.19,0.41,1.1,0.04,38.0,143.0,?,2.92,?,?,?
?,?,0.28,?,0.046,35.0,?,0.9927,3.33,0.33,10.1,?
7.0,0.14,?,0.9,?,?,?,0.9914,3.25,?,10.9,6.0
7.6,?,0.24,?,0.058,?,?,0.9958,?,0.45,8.9,?
7.3,0.22,0.41,15.4,?,?,191.0,1.0,3.32,0.59,8.9,?
7.4,?,0.47,?,?,42.0,?,0.9984,2.9,0.49,?,5.0
?,0.28,0.39,1.9,0.052,23.0,116.0,?,3.25,0.4,10.4,?
8.3,0.26,0.41,?,?,?,?,0.9944,?,0.38,12.0,7.0
?,?,0.56,?,?,37.0,181.0,0.998,2.87,0.68,?,?
?,?,?,?,?,37.0,?,?,2.87,0.68,?,6.0
6.9,0.23,?,?,0.032,?,121.0,0.9902,3.14,?,12.4,7.0
?,0.3,0.32,?,?,?,?,0.9911,?,?,?,?
?,?,0.41,?,?,6.0,134.0,0.9929,?,0.69,11.4,?
6.9,?,?,?,?,?,?,?,?,?,?,?
?,0.28,0.3,?,?,?,132.0,?,?,?,11.1,?
?,?,?,0.9,?,5.0,?,?,3.1,0.42,?,6.0
6.9,0.38,?,?,0.044,?,?,?,3.38,?,?,?
?,?,?,5.7,0.039,24.0,98.0,0.992,3.54,0.61,?,7.0
6.6,?,?,3.1,?,28.0,92.0,?,?,0.35,?,?
7.1,?,0.56,?,0.046,?,?,0.9923,3.24,0.33,10.5,6.0
6.8,?,?,?,0.047,5.0,133.0,0.993,?,0.7,?,6.0
6.2,0.33,0.29,?,?,26.0,?,0.9956,?,0.64,?,?
?,?,?,?,?,?,?,0.9907,3.42,?,13.7,?
6.6,?,0.33,?,?,15.0,?,0.99,3.28,?,?,?
7.3,0.18,0.29,?,?,12.0,?,0.9918,3.2,0.48,?,7.0
8.1,?,?,0.9,0.037,?,?,?,3.06,0.34,10.0,6.0
?,?,0.26,7.4,?,?,123.0,0.995,3.49,0.42,10.1,6.0
?,?,?,?,?,?,?,?,3.26,?,?,6.0
?,0.42,?,2.8,0.034,?,85.0,0.99,?,?,?,?
?,?,?,?,?,?,101.0,?,3.31,0.42,9.3,6.0
5.6,?,0.13,4.5,0.039,17.0,116.0,0.9907,?,?,?,7.0
6.9,?,?,1.6,0.039,27.0,?,?,3.09,0.46,12.3,?
?,0.18,?,?,?,12.0,143.0,?,?,?,?,7.0
?,?,?,?,0.05,?,?,0.9986,?,0.46,?,?
7.3,0.25,?,?,0.05,?,?,0.9986,?,?,?,?
7.0,0.2,?,?,0.035,32.0,?,0.9928,3.19,0.46,?,6.0
?,0.25,0.36,13.1,0.05,35.0,200.0,?,3.04,?,?,7.0
?,?,0.48,?,0.052,57.0,222.0,0.9979,?,0.52,9.3,?
?,0.4,?,?,0.044,?,122.0,?,3.3,?,?,?
7.1,0.26,?,2.2,0.044,?,?,?,3.34,?,10.9,?
?,?,?,6.6,?,?,73.0,?,2.9,0.38,?,?
?,?,?,6.9,?,?,117.0,0.9942,?,?,?,?
8.2,?,0.36,6.8,0.034,?,90.0,?,3.01,0.38,10.5,?
7.1,0.19,?,?,0.033,16.0,?,?,2.91,0.78,11.4,?
?,0.25,0.36,13.1,?,35.0,200.0,0.9986,3.04,0.46,?,?
?,?,0.34,1.2,?,29.0,118.0,0.9932,?,0.41,10.6,?
?,0.26,0.32,?,?,?,97.0,0.9934,3.31,?,?,6.0
?,?,?,?,0.035,32.0,?,0.9928,3.19,?,?,?
6.9,0.3,0.33,4.1,0.035,?,?,0.9925,?,0.79,?,8.0
8.1,0.29,?,?,0.042,?,?,?,3.14,0.41,10.8,6.0
?,?,0.3,1.4,0.037,?,?,?,?,0.38,?,6.0
?,?,?,?,?,?,63.0,?,?,?,?,?
?,0.23,0.26,?,0.045,?,128.0,0.9934,3.36,0.6,10.0,?
?,0.55,0.35,15.55,0.057,35.5,?,?,3.04,?,?,3.0
6.9,?,0.74,1.0,?,18.0,132.0,0.992,?,0.55,10.2,?
7.6,?,?,1.6,0.04,?,?,0.9916,3.07,?,?,7.0
9.2,0.28,?,11.8,?,?,?,?,?,0.34,?,?
?,0.18,?,?,0.047,17.0,90.0,?,?,?,11.6,6.0
5.3,0.165,0.24,1.1,0.051,?,?,0.9925,?,?,9.1,?
?,0.25,?,?,?,36.0,225.0,?,3.06,?,10.0,?
?,0.29,?,?,?,22.0,124.0,0.9944,3.14,0.41,?,6.0
?,?,?,?,0.052,?,128.0,0.991,3.25,?,?,?
?,0.22,?,1.0,?,?,?,?,?,0.34,?,?
?,0.25,?,?,?,?,156.0,?,3.13,?,11.3,?
?,?,0.49,?,?,28.0,?,?,3.0,0.68,?,?
6.1,?,0.49,1.5,0.051,18.0,?,0.9928,?,?,?,?
7.0,?,0.24,1.0,0.048,?,?,0.9923,?,0.31,10.1,?
6.1,0.22,?,?,?,?,87.0,0.9928,3.3,?,9.6,5.0
?,0.36,0.49,2.9,?,16.0,94.0,?,?,0.49,12.1,?
7.1,?,?,1.2,0.031,?,?,?,?,?,12.2,6.0
?,?,0.49,1.1,?,35.0,156.0,0.9917,?,?,?,5.0
6.9,?,?,14.2,0.053,19.0,?,?,3.17,?,9.6,5.0
?,0.56,?,?,?,51.0,?,1.0005,?,0.7,9.2,5.0
?,0.18,0.49,?,?,?,?,0.9923,3.0,?,?,?
?,?,?,7.1,?,?,210.0,0.9951,?,?,?,?
6.1,?,?,7.6,?,?,?,?,?,?,?,5.0
7.2,?,?,13.6,0.05,56.0,?,?,?,0.44,8.8,?
?,?,0.24,?,0.057,17.0,?,?,?,0.35,?,5.0
?,?,0.49,?,0.061,?,117.0,?,3.08,0.34,?,?
?,?,?,5.3,?,?,?,?,?,?,?,?
7.8,0.43,0.49,13.0,?,?,158.0,0.9955,3.14,?,?,6.0
8.3,0.2,0.74,?,0.044,33.0,?,0.9924,?,0.42,?,6.0
6.3,0.27,0.49,1.2,0.063,?,?,0.9911,3.38,?,?,6.0
7.4,0.16,?,?,?,?,?,0.9917,?,?,?,6.0
?,?,0.49,1.2,0.055,18.0,150.0,0.9917,3.23,0.47,?,?
?,0.19,?,6.6,?,49.0,?,?,?,?,?,?
7.8,0.43,?,?,0.033,?,?,?,3.14,?,11.3,?
7.2,?,?,?,0.048,11.0,138.0,?,?,?,?,?
?,?,0.49,13.0,?,?,?,?,?,?,11.3,6.0
?,0.52,0.49,14.0,0.034,?,156.0,0.9958,?,0.38,11.8,7.0
?,0.21,0.49,19.8,?,50.0,?,1.0012,?,?,9.2,5.0
6.9,0.34,0.74,?,?,44.0,?,0.9968,3.0,0.81,9.2,5.0
?,0.27,0.49,?,?,?,92.0,?,?,0.42,?,?
8.3,?,0.74,?,?,?,130.0,?,3.25,0.42,12.2,6.0
?,?,0.74,?,?,42.0,144.0,0.991,3.31,?,12.2,?
7.9,0.11,0.49,?,0.048,?,133.0,0.9946,?,?,?,?
8.5,0.17,?,3.6,?,?,128.0,?,3.28,?,12.4,6.0
?,0.145,0.49,?,0.048,?,?,0.9946,?,?,10.8,?
7.4,0.16,?,?,?,18.0,?,0.9917,?,?,11.2,6.0
8.3,0.19,?,?,0.051,11.0,?,?,?,0.46,?,?
8.0,?,0.49,?,0.031,46.0,?,?,3.16,?,12.7,8.0
?,?,0.74,?,?,?,163.0,?,?,?,10.2,5.0
6.9,?,0.49,?,0.036,?,?,?,3.2,?,?,?
?,?,0.49,3.0,0.03,?,96.0,0.9903,?,0.39,?,?
?,0.24,?,?,?,15.0,60.0,0.9928,?,0.39,9.8,5.0
7.2,0.4,0.49,?,0.048,?,?,0.9929,?,0.42,9.3,?
?,?,0.49,14.0,0.034,?,156.0,?,3.14,0.38,?,7.0
7.8,0.43,0.49,?,0.033,37.0,?,?,3.14,?,11.3,6.0
?,?,0.49,?,?,6.0,48.0,?,3.15,?,?,?
7.0,0.2,0.49,?,?,39.0,?,0.9938,?,?,10.8,6.0
?,?,?,?,0.057,?,85.0,?,2.99,?,9.5,?
?,?,0.49,?,0.05,?,?,?,?,0.44,?,?
7.1,?,0.49,8.7,?,40.0,184.0,0.9962,3.22,?,10.7,?
7.6,?,?,?,0.04,10.0,104.0,0.992,3.05,0.29,10.8,6.0
?,0.22,0.24,4.6,0.044,?,159.0,?,?,0.28,?,6.0
?,0.16,?,?,?,?,124.0,?,?,?,10.7,?
?,0.08,?,1.3,?,?,?,?,3.46,0.44,?,?
6.6,0.25,?,1.7,0.048,?,124.0,0.9942,3.37,?,?,6.0
6.7,?,?,?,0.046,?,187.0,0.9952,?,?,10.4,?
6.9,?,0.24,3.6,0.057,13.0,85.0,0.9942,?,0.48,9.5,?
7.5,?,0.24,4.6,?,8.0,134.0,?,?,0.5,9.1,3.0
?,?,?,?,0.034,?,?,?,2.98,0.39,10.6,6.0
6.2,?,0.49,?,0.033,?,?,0.9932,3.3,0.7,9.4,?
6.7,?,?,?,?,?,169.0,?,?,?,?,?
6.5,?,0.74,?,?,68.0,?,?,?,0.54,9.5,6.0
7.9,0.16,?,?,0.037,?,?,?,2.99,0.41,9.3,5.0
?,0.185,0.49,1.1,?,?,117.0,?,3.55,?,10.3,6.0
?,?,?,?,0.031,8.0,97.0,?,?,0.62,?,?
8.0,?,0.49,9.4,?,?,188.0,?,3.14,?,10.0,5.0
8.0,?,0.49,?,0.033,?,?,0.9936,?,?,?,?
?,0.35,0.49,8.65,0.033,?,186.0,?,3.14,?,12.4,8.0
?,0.29,0.49,?,?,45.0,?,?,3.13,0.38,?,?
?,?,?,?,0.039,6.0,62.0,?,3.41,0.32,10.4,5.0
6.8,?,?,?,0.044,35.0,?,?,3.13,?,12.1,7.0
?,?,?,1.8,?,23.0,?,0.9914,3.16,0.42,?,6.0
6.7,?,?,2.1,0.043,14.0,?,0.9904,3.22,0.6,?,6.0
?,?,?,9.3,?,26.0,132.0,0.994,?,?,?,7.0
?,0.2,0.49,?,0.04,34.0,169.0,?,3.05,?,10.1,5.0
6.6,0.3,0.24,1.2,0.034,?,?,?,?,?,?,5.0
?,?,0.24,4.6,?,?,124.0,?,?,?,12.6,?
7.0,?,?,12.8,0.045,?,126.0,?,?,0.38,?,?
9.2,0.18,0.49,?,?,39.0,130.0,?,?,0.49,?,7.0
?,0.2,0.49,8.1,0.051,51.0,?,?,3.1,0.52,11.0,6.0
7.8,0.26,?,?,0.044,?,?,0.996,?,?,10.0,?
?,?,?,?,0.06,50.0,?,0.9991,3.55,0.44,9.8,6.0
7.9,0.2,?,1.6,0.053,?,144.0,?,3.16,0.47,10.5,?
?,0.18,?,1.8,?,10.0,?,?,?,0.48,?,?
8.8,?,0.74,?,?,15.0,?,?,?,?,11.2,?
7.3,0.22,0.49,?,0.034,?,134.0,0.9939,?,0.32,?,7.0
7.3,?,?,9.9,?,?,?,?,?,?,?,6.0
7.4,?,?,9.3,0.03,?,132.0,0.994,2.99,0.32,11.0,7.0
7.3,?,?,?,?,?,?,0.9926,3.14,?,10.5,?
?,0.22,?,?,?,?,?,0.9951,3.02,?,?,?
?,?,?,?,0.038,?,?,0.9952,?,0.33,10.6,6.0
?,?,0.49,?,?,22.0,?,0.9935,3.04,?,?,6.0
8.3,?,?,?,?,?,169.0,0.9938,3.05,0.37,?,5.0
?,0.2,?,?,0.038,38.0,?,?,3.05,0.37,?,6.0
6.6,?,?,1.2,?,?,121.0,0.9933,?,?,9.2,?
?,0.21,0.49,?,0.041,15.0,?,?,?,?,11.0,5.0
8.0,?,?,?,0.044,31.0,?,0.998,?,0.49,?,?
6.6,0.21,?,18.15,0.042,?,158.0,?,3.28,0.39,8.7,6.0
?,?,?,?,?,47.0,?,0.9981,3.04,0.44,?,5.0
14.2,0.27,0.49,1.1,0.037,33.0,156.0,0.992,?,?,11.1,6.0
7.9,0.28,0.49,?,0.045,48.0,195.0,?,?,?,11.0,?
7.4,0.27,?,1.1,0.037,33.0,156.0,?,?,0.54,11.1,?
6.6,0.21,?,18.15,?,?,158.0,?,?,?,?,?
7.2,?,0.74,12.5,?,47.0,?,?,3.04,0.44,?,5.0
?,?,?,?,0.037,26.0,?,?,?,0.3,?,7.0
?,?,0.49,?,0.049,?,209.0,?,?,0.3,?,7.0
?,?,?,?,?,32.0,?,?,?,0.54,10.8,?
7.1,?,0.74,?,0.044,?,176.0,0.9996,3.38,0.67,?,?
?,0.15,0.49,?,?,?,?,?,?,0.4,?,6.0
?,0.13,0.49,1.0,0.028,?,?,?,?,0.32,9.9,?
8.1,?,?,?,?,?,148.0,0.9936,3.13,0.41,10.0,6.0
6.0,?,0.49,?,?,?,106.0,0.992,?,0.42,9.8,?
?,0.26,0.49,?,0.028,?,107.0,?,?,?,10.8,?
7.1,?,?,15.6,?,?,?,0.9996,?,0.67,9.0,?
7.1,0.53,0.24,0.8,0.029,?,?,?,?,0.32,?,4.0
?,?,0.49,?,0.037,27.0,104.0,0.9924,?,0.57,?,?
7.3,?,0.49,1.1,?,28.0,99.0,?,3.2,0.72,?,6.0
8.9,0.13,0.49,?,0.028,6.0,?,?,?,?,?,?
?,?,?,?,?,?,?,0.9952,?,?,10.6,?
?,0.29,?,4.7,0.034,?,156.0,0.9945,?,?,?,6.0
?,0.3,0.49,4.8,0.034,36.0,?,?,3.12,0.45,?,6.0
?,?,?,1.8,0.025,?,?,?,?,0.59,12.8,6.0
8.5,?,0.49,?,?,17.0,122.0,?,?,?,10.3,6.0
7.9,?,?,5.2,0.051,36.0,?,?,?,?,?,?
6.6,?,0.99,?,0.122,45.0,?,0.9936,3.09,?,?,6.0
7.3,0.21,0.49,?,?,44.0,152.0,?,3.32,0.44,12.6,?
6.9,0.3,?,7.6,0.057,?,?,0.9962,?,0.63,?,?
7.9,0.42,?,8.2,0.056,32.0,?,?,3.29,0.6,11.2,?
6.9,0.24,0.49,1.3,?,35.0,148.0,0.9932,3.45,?,?,7.0
?,?,?,?,0.036,45.0,182.0,0.9967,?,?,?,6.0
7.9,0.18,?,5.2,0.051,?,?,?,?,0.48,10.6,?
?,0.43,0.49,?,?,12.0,?,?,3.27,0.57,9.0,4.0
?,?,?,?,?,14.0,?,?,?,0.33,?,?
?,?,?,1.8,0.033,?,?,0.991,3.29,?,12.8,?
9.1,0.28,0.49,?,?,10.0,112.0,?,?,0.46,?,5.0
?,0.34,0.49,?,0.027,?,126.0,0.99,3.3,0.33,?,7.0
?,?,0.74,1.8,?,?,?,?,3.29,?,?,6.0
9.1,0.28,?,2.0,0.059,?,?,?,3.15,?,?,5.0
?,0.19,0.49,3.5,?,?,117.0,0.9938,?,0.51,?,6.0
?,?,0.49,?,?,36.0,?,0.9996,?,0.41,9.2,?
7.5,?,0.49,?,0.055,?,110.0,0.9946,3.33,0.44,9.9,5.0
7.4,?,?,8.2,?,49.0,?,?,?,?,9.7,?
6.7,0.3,0.74,?,?,35.0,?,?,3.21,?,9.9,5.0
6.6,0.3,0.74,?,?,36.0,?,0.9946,?,0.45,9.9,?
?,0.3,0.49,?,?,?,188.0,0.9974,?,0.58,9.7,6.0
?,0.22,?,7.0,?,?,?,?,?,?,?,?
7.8,0.26,0.49,3.1,?,21.0,116.0,?,?,?,10.3,5.0
?,?,0.49,?,0.048,23.0,?,0.9947,?,?,10.5,4.0
?,?,?,?,?,61.0,182.0,0.9953,?,0.76,?,6.0
6.2,0.27,?,?,0.05,?,?,?,3.32,?,9.8,?
7.1,0.64,0.49,1.8,?,?,?,0.9946,3.31,?,10.6,4.0
?,?,0.74,11.9,?,?,?,0.9978,3.58,0.68,10.1,?
7.6,0.31,?,13.4,?,50.0,191.0,0.9989,?,0.53,9.0,4.0
9.8,?,?,15.4,?,13.0,119.0,1.0004,?,?,9.5,5.0
9.0,?,0.49,7.2,0.039,?,84.0,?,2.94,?,?,?
8.4,0.24,0.49,7.4,0.039,?,108.0,?,3.03,?,11.9,7.0
6.4,0.18,0.74,11.9,0.046,54.0,?,?,3.58,?,?,5.0
?,?,?,7.8,?,?,?,0.9956,?,?,9.2,6.0
7.3,?,?,13.5,?,?,165.0,0.9982,?,0.4,?,?
?,0.31,0.49,?,?,?,147.0,0.9948,?,?,9.8,5.0
?,?,0.74,?,0.045,52.0,?,?,3.21,?,9.2,?
7.3,?,0.74,?,?,?,165.0,0.9982,3.02,?,8.7,?
7.0,0.27,0.74,?,?,?,122.0,?,3.35,0.48,?,6.0
7.9,0.14,?,1.2,?,30.0,?,0.991,3.08,?,12.3,6.0
6.4,0.12,0.49,?,0.042,?,?,?,?,0.44,10.4,?
?,0.21,0.74,?,?,25.0,?,0.9916,3.13,0.41,10.7,?
?,?,?,?,?,?,63.0,0.9953,?,0.59,?,?
?,?,?,?,?,37.0,136.0,0.9938,?,0.4,9.4,6.0
6.4,0.27,0.49,?,?,?,?,0.9956,?,0.43,?,6.0
?,?,0.01,2.7,0.034,56.0,122.0,?,?,?,?,?
6.4,0.27,?,7.3,?,53.0,206.0,0.9956,?,?,?,?
?,?,0.74,?,?,?,?,?,3.27,?,9.9,?
6.7,0.33,0.49,?,?,20.0,?,?,?,0.5,?,?
7.0,?,?,?,?,37.0,?,0.9938,?,?,9.4,6.0
8.2,0.34,0.49,?,0.046,?,?,?,3.08,?,10.7,6.0
5.6,?,?,?,?,?,77.0,?,?,?,?,?
5.6,0.41,?,?,0.034,10.0,?,?,?,?,13.5,?
?,?,0.01,2.8,0.048,39.0,137.0,0.9942,3.24,0.35,9.5,?
?,?,0.49,2.2,?,31.0,?,0.9903,3.37,?,?,?
7.5,?,0.49,1.7,?,44.0,?,?,3.07,?,?,6.0
5.8,0.19,?,?,?,?,?,?,?,?,?,?
?,?,?,?,0.057,?,?,1.0024,2.98,?,?,5.0
