@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
7.8,?,0.29,16.85,?,23.0,135.0,0.9998,3.16,0.38,?,?
6.6,0.25,?,7.4,0.043,?,151.0,0.9946,3.15,?,10.2,?
?,?,0.27,?,?,?,189.5,0.9942,?,0.38,?,?
8.2,0.23,?,?,0.057,15.0,73.0,?,?,0.38,10.4,6.0
?,0.24,0.32,6.3,?,34.0,129.0,?,?,?,?,5.0
?,0.45,?,0.8,?,?,?,0.9927,3.23,0.32,?,5.0
7.4,0.23,?,?,0.044,22.0,113.0,0.9938,3.22,0.62,?,?
?,?,0.38,1.0,?,?,74.0,0.9918,?,0.37,?,5.0
?,0.14,0.34,?,0.055,?,153.0,?,?,?,?,6.0
7.7,0.25,?,?,?,20.0,115.0,?,?,0.5,?,6.0
8.2,0.61,?,5.4,0.03,?,?,?,?,0.34,9.6,?
?,?,0.44,?,0.036,?,119.0,?,3.01,0.7,?,?
?,?,0.33,?,0.045,31.0,101.0,?,3.42,?,11.4,?
7.2,0.26,?,?,0.036,49.0,?,0.9986,?,0.5,?,6.0
6.4,0.25,?,8.6,?,?,173.0,0.9965,?,?,9.1,?
6.3,0.32,?,?,0.039,29.0,198.0,?,?,0.5,?,?
6.8,0.25,0.29,2.0,0.042,?,189.0,0.9952,?,0.54,?,6.0
9.8,0.44,0.4,2.8,0.036,?,167.0,?,?,?,?,5.0
7.2,?,?,4.5,0.044,31.0,109.0,?,3.23,0.36,9.4,5.0
?,?,0.45,5.4,?,?,118.0,0.9954,3.14,0.34,?,?
?,0.42,0.45,?,?,?,125.0,0.996,3.12,0.36,10.1,?
?,?,0.33,?,?,31.0,101.0,?,?,0.55,?,?
6.4,?,0.3,?,0.025,?,134.0,0.992,?,0.47,?,6.0
?,?,0.32,?,?,?,?,0.9912,3.18,?,?,7.0
6.5,?,?,11.8,?,65.0,225.0,?,?,0.51,?,?
?,0.32,?,?,?,22.0,?,?,?,?,9.3,5.0
?,?,0.38,2.2,0.026,?,?,?,3.25,?,11.1,?
7.1,0.21,0.3,?,0.037,45.0,143.0,?,?,0.33,9.9,6.0
?,0.26,0.47,?,0.068,?,55.0,?,3.1,0.45,?,?
?,?,?,?,?,10.0,119.0,?,3.01,0.7,?,6.0
6.9,?,0.26,?,0.024,?,135.0,0.9948,3.16,0.72,10.7,?
?,?,?,14.45,0.074,29.0,?,0.998,?,?,9.2,6.0
7.3,?,?,14.75,?,44.5,129.5,0.9998,3.36,0.41,?,?
?,?,0.22,8.3,0.025,36.0,?,?,?,?,?,?
7.9,0.22,0.45,?,0.038,53.0,141.0,0.9992,3.03,0.46,?,?
6.9,?,?,?,?,?,135.0,?,?,?,?,7.0
7.3,0.22,0.4,14.75,?,?,?,0.9998,3.36,0.41,9.1,?
7.1,?,0.32,?,0.074,29.0,?,0.998,2.96,?,?,?
?,0.25,?,?,0.02,14.0,93.0,?,3.0,?,10.7,7.0
6.8,0.18,?,?,?,?,93.0,0.992,3.3,?,?,?
7.0,0.17,?,?,?,26.0,75.0,?,?,?,10.8,?
?,?,?,?,?,35.0,?,?,3.1,?,?,?
5.0,?,0.16,?,?,?,97.0,0.9917,?,?,?,6.0
5.0,?,?,1.5,?,10.0,?,?,3.48,?,10.7,?
?,?,?,1.5,?,11.0,200.0,?,3.19,?,9.4,5.0
7.0,0.26,?,15.55,0.037,61.0,171.0,?,2.94,0.35,8.8,6.0
6.4,?,?,7.8,?,35.0,?,0.9955,?,?,9.0,5.0
6.3,0.21,0.4,?,0.031,48.0,?,0.9917,3.42,0.49,?,6.0
8.0,0.23,?,?,?,?,125.0,?,3.23,?,12.5,6.0
9.2,0.28,0.41,?,?,14.0,?,0.9922,?,?,10.5,6.0
7.3,0.27,?,6.7,?,28.0,188.0,0.9958,3.29,?,?,5.0
7.6,0.32,0.36,?,?,?,155.0,0.993,?,?,?,6.0
?,?,0.16,?,?,?,?,?,?,?,?,6.0
9.7,0.24,0.45,1.2,0.033,11.0,59.0,?,?,?,?,?
8.0,0.28,?,?,?,?,?,?,?,0.43,?,5.0
8.2,0.37,0.36,1.0,?,17.0,?,?,3.04,?,?,?
?,0.61,?,12.1,?,24.0,?,0.9993,2.94,?,?,?
?,0.26,0.44,7.1,?,25.0,?,?,?,0.34,11.1,8.0
?,?,?,?,0.034,?,?,0.9906,?,?,11.7,?
6.4,?,0.33,?,?,15.5,?,?,?,0.44,?,?
?,0.4,?,?,?,?,?,0.992,3.51,?,12.5,7.0
?,0.28,?,1.2,0.038,?,115.0,?,3.16,0.67,?,?
8.0,0.28,0.42,7.1,?,41.0,?,?,3.17,0.43,?,5.0
?,0.23,0.39,?,0.033,?,102.0,?,?,?,?,?
?,?,0.37,3.4,?,19.0,87.0,0.9902,?,?,?,6.0
?,?,0.39,?,0.033,29.0,?,0.9908,?,?,12.3,7.0
?,?,0.38,6.5,?,?,110.0,0.9943,?,0.42,?,5.0
9.4,?,?,1.2,0.047,?,109.0,?,3.23,0.28,12.5,6.0
?,0.33,0.42,1.15,0.033,18.0,?,?,3.2,0.32,?,3.0
?,?,0.3,13.0,?,?,?,0.9986,?,?,8.7,?
7.9,0.41,0.37,4.5,?,40.0,114.0,0.992,?,?,12.4,7.0
?,?,?,?,?,27.0,?,0.992,3.16,?,?,7.0
7.7,?,?,5.2,?,29.0,?,?,?,?,11.0,6.0
?,0.26,0.31,1.3,?,47.0,?,0.9937,3.42,0.5,?,6.0
?,?,0.31,?,0.036,46.0,?,?,?,?,?,5.0
?,?,?,3.4,?,?,?,0.9902,3.14,0.53,?,?
7.3,0.24,?,3.6,?,35.0,?,?,3.17,0.51,10.9,5.0
7.1,0.44,0.37,2.7,?,35.0,?,0.9896,?,?,?,?
10.3,0.25,?,?,0.042,28.0,164.0,?,3.19,?,9.7,?
?,?,?,1.8,0.041,?,?,0.9954,?,0.43,9.2,6.0
?,0.18,0.42,?,0.036,33.0,?,0.9938,3.4,0.41,?,7.0
?,?,?,?,?,36.0,141.0,0.9918,?,?,13.3,7.0
?,0.44,0.37,?,0.041,35.0,?,0.9896,3.07,0.43,13.5,?
?,0.26,?,5.1,0.037,?,?,?,?,?,?,5.0
?,0.66,0.72,?,0.042,?,233.0,?,2.92,0.68,9.4,4.0
?,0.2,0.4,?,?,?,?,?,3.18,0.4,10.6,?
7.2,0.21,0.34,?,0.046,?,?,0.992,3.25,0.4,11.3,?
?,0.18,0.31,?,?,20.0,73.0,?,?,?,?,7.0
8.4,0.57,?,?,0.051,46.0,195.0,?,?,0.51,10.4,5.0
5.3,0.26,?,?,0.034,?,160.0,0.9952,3.82,0.51,?,?
?,0.245,?,1.1,0.049,?,?,?,?,?,9.3,?
5.6,0.245,?,?,?,24.0,152.0,0.9927,?,0.42,9.3,6.0
?,?,?,1.8,0.037,?,?,0.9911,?,?,12.2,7.0
7.0,?,0.73,?,?,?,150.0,?,?,?,9.2,5.0
?,?,0.34,?,0.057,?,104.0,?,3.81,0.57,10.3,?
?,0.18,?,1.4,?,28.0,?,0.9946,3.33,0.62,?,6.0
6.4,?,0.27,6.7,0.036,?,223.0,0.9948,3.28,0.35,?,6.0
6.9,?,0.16,6.8,0.034,?,212.0,0.9955,?,0.39,9.0,?
6.2,?,0.38,?,0.036,?,?,0.9951,3.06,0.36,9.3,?
?,?,0.3,7.1,?,?,?,?,?,0.34,?,?
7.3,?,0.68,?,?,?,156.0,0.9946,?,0.64,?,6.0
?,?,?,1.4,?,?,157.0,0.9946,3.33,0.62,?,6.0
9.6,0.29,0.46,1.45,0.039,77.5,223.0,?,?,0.46,?,6.0
7.2,0.14,0.35,1.2,?,?,73.0,?,?,?,9.9,5.0
6.9,0.31,0.34,?,0.059,36.0,174.0,?,3.46,?,?,7.0
?,0.28,0.34,4.2,?,?,116.0,0.991,?,0.41,12.3,?
8.0,?,0.42,14.6,?,45.0,163.0,?,?,?,?,?
?,0.31,0.29,10.5,0.04,?,?,?,3.04,0.35,?,5.0
8.4,?,?,13.8,?,55.0,190.0,?,3.07,?,?,?
?,0.22,?,?,?,45.0,?,1.0003,?,0.69,8.6,7.0
8.1,?,0.47,?,?,?,?,0.9938,?,?,?,5.0
7.0,0.39,?,5.3,0.169,32.0,?,0.9965,?,?,?,5.0
8.1,?,?,1.1,?,?,126.0,?,3.21,?,?,?
?,?,0.56,13.8,0.048,?,?,?,3.07,?,9.4,?
6.2,0.22,?,?,0.064,20.0,?,?,3.22,?,9.2,?
8.0,?,0.42,?,?,?,163.0,?,3.21,?,8.6,?
?,?,?,?,0.04,21.0,?,0.9966,?,?,?,?
?,?,0.36,?,0.083,?,?,0.9942,?,?,?,?
6.6,0.27,0.3,1.9,?,?,?,0.9928,3.29,?,?,6.0
?,?,?,?,?,?,?,?,?,?,12.5,?
?,?,0.34,?,?,26.0,168.0,0.9911,?,?,?,?
7.4,?,?,?,?,?,147.0,0.9977,3.02,0.43,8.7,5.0
?,?,0.36,8.8,0.026,?,151.0,?,3.07,0.25,?,?
7.7,0.27,?,1.8,0.028,26.0,168.0,?,?,?,?,?
7.8,0.16,0.41,?,?,29.0,?,?,?,0.78,?,?
?,0.16,?,?,0.05,?,147.0,?,3.06,?,11.4,7.0
8.3,0.21,0.4,1.6,0.032,?,110.0,?,3.02,0.6,?,7.0
?,?,?,?,?,29.0,109.0,0.9902,3.15,0.51,12.8,7.0
6.6,?,?,?,?,15.0,78.0,?,?,?,?,?
?,0.16,0.33,?,?,16.0,?,0.994,?,?,?,?
?,0.23,0.32,?,?,?,?,?,?,0.56,9.7,?
?,?,?,1.1,0.037,?,?,0.993,?,?,10.3,?
?,?,0.22,4.3,?,?,?,?,?,?,11.6,4.0
?,?,?,4.2,?,10.0,102.0,?,3.0,0.86,?,4.0
7.5,0.23,?,9.2,?,54.0,?,?,3.04,0.56,?,6.0
?,?,0.33,5.0,?,30.0,?,?,?,0.44,10.9,6.0
?,?,?,?,?,?,122.0,0.9925,3.19,0.37,12.6,7.0
7.3,0.34,0.39,?,0.04,?,?,0.9925,3.3,?,12.4,?
?,?,?,?,?,?,?,?,2.96,0.4,?,5.0
?,0.245,?,5.9,?,?,159.0,0.995,?,?,?,6.0
?,0.2,?,?,0.032,51.0,?,?,3.22,0.27,11.4,?
?,?,0.42,6.4,?,?,212.0,0.9958,3.3,?,?,?
8.2,?,0.36,8.1,0.035,?,?,0.9952,?,?,?,?
8.0,?,?,?,?,61.0,228.0,1.0,?,0.75,9.3,?
?,?,?,1.8,?,?,114.0,?,?,0.49,10.7,?
?,0.24,0.4,1.8,0.047,?,105.0,0.99,3.13,0.49,?,?
?,0.14,?,1.5,?,23.0,?,?,2.98,0.62,?,5.0
?,?,?,?,?,22.0,?,?,3.02,0.45,10.4,?
9.4,?,0.55,1.6,0.049,14.0,?,?,?,?,?,6.0
?,?,0.08,13.5,0.041,37.0,?,?,?,?,?,6.0
6.3,?,0.22,?,?,?,116.0,?,?,0.5,?,6.0
9.6,?,0.54,1.3,?,?,?,0.9938,2.94,0.43,10.5,?
?,?,0.42,1.3,?,?,?,0.9949,?,?,?,?
6.4,0.31,?,?,0.04,46.0,?,0.9953,?,0.46,9.3,6.0
?,?,?,9.7,?,63.0,162.0,?,3.1,?,10.0,?
7.9,0.255,0.26,2.0,0.026,40.0,?,0.9932,?,0.39,?,6.0
7.0,?,?,?,?,?,?,?,?,0.62,10.8,?
?,0.15,0.31,1.1,?,25.0,96.0,?,?,?,10.3,6.0
6.4,0.25,?,?,0.038,59.0,?,?,?,0.42,?,5.0
7.6,?,?,?,0.044,?,?,0.9914,3.04,0.74,?,?
7.3,?,0.37,4.6,?,17.0,?,?,3.23,0.43,?,6.0
?,0.31,0.3,?,0.037,?,152.0,0.992,?,0.56,10.1,?
?,?,?,?,?,?,?,0.9924,?,0.66,11.0,5.0
6.9,0.16,0.35,?,?,?,182.0,0.9927,3.25,?,10.8,6.0
?,0.32,?,?,0.04,?,?,?,3.2,0.52,12.8,?
6.5,0.22,0.72,6.8,0.042,?,168.0,?,?,?,?,?
?,0.26,0.33,1.5,0.047,?,?,0.9928,3.12,?,?,6.0
?,0.37,0.33,1.2,?,?,?,?,3.37,?,?,?
8.4,0.19,?,2.1,0.052,?,?,?,2.85,?,9.5,?
8.3,0.21,?,2.2,?,24.0,?,0.994,?,?,9.5,5.0
6.8,?,?,?,0.058,?,?,0.9972,3.4,0.4,?,6.0
7.9,0.16,?,17.0,?,?,210.0,?,3.15,0.51,9.3,7.0
7.8,0.21,0.39,?,?,62.0,180.0,?,3.09,?,?,8.0
?,0.24,?,1.2,?,?,107.0,0.9918,?,?,?,?
?,0.21,?,?,?,60.0,?,?,?,0.72,10.1,?
?,?,?,?,0.042,?,161.0,?,?,?,11.2,8.0
?,0.18,?,6.4,?,40.0,251.0,?,?,0.52,10.0,?
?,?,?,?,?,?,?,0.9956,3.29,?,?,?
8.4,0.58,?,12.15,0.033,37.0,116.0,?,2.99,0.39,10.8,6.0
?,?,?,?,?,50.0,?,?,3.27,?,10.0,6.0
?,?,0.23,2.0,0.029,?,?,?,?,?,10.4,?
8.4,?,?,12.15,?,37.0,116.0,?,?,?,10.8,?
6.6,?,?,?,?,52.0,181.0,?,?,?,9.8,6.0
7.3,0.23,?,?,0.041,?,?,?,?,?,?,?
7.3,0.39,?,?,0.043,?,?,?,3.39,0.48,?,8.0
?,0.46,?,6.2,?,46.0,?,?,?,0.35,12.2,7.0
?,0.35,?,?,?,35.0,162.0,?,3.15,0.34,11.9,?
7.8,0.29,0.36,7.0,?,?,?,?,3.26,?,?,?
9.2,0.35,0.39,0.9,0.042,?,?,0.9924,?,?,?,4.0
8.0,0.57,?,?,0.034,?,122.0,0.9917,3.29,0.67,?,?
6.5,0.37,0.33,3.9,?,?,?,?,?,0.39,?,7.0
5.7,0.21,?,?,?,?,?,?,?,?,10.1,?
6.7,0.18,0.3,?,0.048,40.0,251.0,?,?,?,?,?
7.8,0.13,?,?,?,?,?,?,3.43,0.41,9.0,5.0
7.6,0.19,0.41,1.1,?,?,143.0,?,?,?,11.4,?
?,?,0.41,?,0.05,?,?,?,3.32,0.59,8.9,?
6.3,0.29,?,?,?,?,167.0,?,?,?,?,?
6.8,?,?,?,?,35.0,?,?,3.28,0.46,12.0,?
6.5,?,0.32,?,0.04,31.0,?,?,3.36,?,10.8,7.0
6.2,0.12,0.26,?,?,?,158.0,?,3.52,0.37,?,6.0
?,?,0.28,?,?,?,189.5,?,3.59,0.43,10.6,7.0
6.4,0.25,?,?,?,?,?,0.9906,?,0.48,?,?
?,?,0.16,1.4,?,?,?,?,?,0.38,?,?
7.6,?,0.41,?,?,?,143.0,0.9907,2.92,0.42,11.4,5.0
6.7,0.13,0.28,?,?,35.0,?,0.9927,3.33,0.33,10.1,7.0
7.0,0.14,0.41,0.9,0.037,22.0,95.0,0.9914,?,0.43,10.9,6.0
7.6,0.27,?,?,0.058,19.0,115.0,0.9958,?,0.45,8.9,5.0
7.3,0.22,0.41,15.4,?,?,191.0,1.0,?,?,?,6.0
?,0.64,?,14.15,?,42.0,185.0,0.9984,2.9,0.49,9.3,5.0
?,0.28,0.39,?,?,?,116.0,0.9941,?,?,?,?
?,0.26,?,9.2,?,41.0,162.0,?,3.1,?,12.0,?
10.7,?,0.56,8.2,0.044,?,?,?,?,0.68,?,6.0
10.7,?,0.56,8.2,0.044,?,181.0,?,?,?,?,?
?,0.23,?,?,?,?,121.0,0.9902,?,0.38,?,7.0
?,?,0.32,1.7,?,?,?,0.9911,?,0.41,11.2,7.0
6.9,?,0.41,1.7,0.047,6.0,134.0,?,3.15,0.69,?,?
6.9,?,?,?,0.05,10.0,136.0,?,3.16,0.71,11.4,?
?,?,?,1.6,0.047,46.0,132.0,?,3.35,0.38,11.1,?
6.9,0.46,0.2,?,?,5.0,126.0,?,3.1,?,?,6.0
6.9,0.38,?,8.5,?,36.0,152.0,0.9932,?,?,?,?
5.7,0.43,0.3,?,0.039,?,?,?,3.54,?,?,?
6.6,0.56,?,?,0.045,?,92.0,?,3.12,?,?,?
7.1,?,0.56,1.3,?,25.0,?,?,3.24,?,?,?
?,0.23,0.4,1.6,?,5.0,133.0,?,3.23,?,?,6.0
?,0.33,?,1.3,?,26.0,?,?,3.77,0.64,?,?
5.6,?,?,4.5,0.039,?,116.0,0.9907,3.42,0.9,13.7,?
?,0.42,?,?,?,15.0,85.0,?,?,0.51,13.4,6.0
?,?,?,1.2,?,12.0,143.0,?,3.2,?,11.3,7.0
?,0.19,0.4,?,?,?,?,?,3.06,?,?,?
5.9,0.19,?,?,?,?,123.0,?,3.49,0.42,10.1,6.0
?,0.16,?,?,0.029,?,81.0,?,3.26,0.42,?,?
?,?,?,2.8,?,?,?,0.99,?,?,?,6.0
5.7,0.135,0.3,?,?,?,101.0,?,?,?,9.3,?
5.6,0.49,?,4.5,?,17.0,?,0.9907,?,0.9,13.7,7.0
?,0.19,?,1.6,?,27.0,98.0,?,?,0.46,12.3,?
7.3,0.18,?,?,0.044,?,?,?,?,?,?,?
?,?,?,?,0.05,35.0,200.0,?,?,?,?,7.0
?,0.25,0.36,?,?,35.0,200.0,0.9986,3.04,0.46,8.9,?
7.0,0.2,?,?,?,32.0,83.0,?,?,0.46,?,?
?,?,0.36,13.1,?,?,?,0.9986,?,0.46,8.9,7.0
?,?,0.48,?,?,57.0,222.0,?,?,0.52,9.3,?
?,?,0.29,5.4,0.044,31.0,?,0.994,?,0.5,?,?
7.1,?,0.31,2.2,?,?,?,0.9937,3.34,0.64,10.9,8.0
?,?,0.48,6.6,0.043,11.0,73.0,0.9938,?,0.38,?,?
6.3,0.39,?,?,?,9.0,117.0,0.9942,3.15,?,10.2,?
8.2,0.22,?,6.8,?,?,?,?,?,?,10.5,8.0
?,0.19,?,3.6,?,16.0,?,0.993,2.91,?,?,6.0
7.3,0.25,0.36,?,0.05,35.0,200.0,0.9986,?,?,8.9,7.0
7.9,0.2,?,1.2,0.04,?,118.0,0.9932,3.14,?,?,6.0
7.1,0.26,0.32,5.9,?,?,97.0,?,?,0.4,11.6,?
7.0,?,0.34,?,?,32.0,83.0,?,3.19,?,11.5,6.0
?,0.3,0.33,4.1,0.035,26.0,?,?,3.25,0.79,?,8.0
8.1,?,0.49,?,?,?,124.0,0.9944,?,0.41,10.8,?
5.8,0.17,0.3,?,0.037,55.0,130.0,?,3.29,0.38,11.3,?
?,?,?,0.8,?,?,63.0,0.9932,3.36,0.36,9.3,?
6.6,0.23,0.26,1.3,?,16.0,128.0,?,?,?,10.0,6.0
?,0.55,0.35,?,0.057,35.5,?,1.0001,?,?,11.0,?
6.9,0.35,0.74,?,?,?,?,0.992,?,0.55,?,?
?,0.14,0.74,?,0.04,27.0,103.0,0.9916,?,0.4,10.8,?
?,?,?,11.8,0.042,29.0,137.0,0.998,3.1,0.34,?,4.0
6.2,?,0.49,4.5,?,17.0,?,?,3.27,0.37,11.6,?
?,?,?,1.1,?,25.0,105.0,0.9925,3.32,?,9.1,?
?,?,0.74,10.0,0.056,?,225.0,0.9977,?,0.43,10.0,?
8.1,0.29,?,?,?,22.0,124.0,0.9944,3.14,?,10.8,?
6.8,0.22,?,0.9,?,26.0,?,?,?,?,?,6.0
?,?,?,?,?,?,140.0,?,?,0.34,?,?
7.4,0.25,0.49,?,?,35.0,156.0,?,?,0.55,11.3,5.0
?,0.18,0.49,1.1,0.033,?,?,?,3.0,?,?,?
6.1,?,?,1.5,0.051,18.0,?,?,3.3,?,9.6,?
7.0,0.39,?,1.0,0.048,?,?,0.9923,3.0,0.31,?,?
6.1,0.22,0.49,1.5,0.051,18.0,87.0,0.9928,3.3,?,?,5.0
?,0.36,0.49,?,?,16.0,94.0,0.9902,3.1,0.49,12.1,7.0
?,0.29,?,?,?,32.0,99.0,?,?,?,12.2,6.0
7.4,0.25,?,1.1,?,?,?,?,3.13,0.55,?,?
6.9,0.23,?,?,?,?,?,0.9982,?,?,9.6,?
?,?,0.74,?,0.051,51.0,?,?,2.99,0.7,?,?
8.2,0.18,0.49,?,0.033,28.0,?,?,?,?,10.4,?
?,?,?,?,?,?,210.0,?,?,0.34,9.5,?
6.1,?,0.49,?,?,?,?,?,?,0.47,?,5.0
?,0.26,?,?,0.05,?,162.0,0.998,?,0.44,8.8,5.0
7.2,0.31,0.24,?,?,17.0,117.0,?,?,?,?,?
8.0,0.25,?,?,0.061,?,117.0,0.9938,3.08,0.34,9.4,?
?,0.18,0.49,5.3,0.04,?,125.0,?,?,?,12.2,6.0
7.8,?,?,13.0,?,?,158.0,?,?,?,?,6.0
8.3,?,?,?,?,33.0,130.0,0.9924,?,0.42,12.2,?
6.3,0.27,0.49,?,0.063,?,92.0,0.9911,?,?,?,?
7.4,0.16,0.49,1.2,?,18.0,?,0.9917,?,?,?,?
?,?,?,?,?,?,150.0,0.9917,?,0.47,?,6.0
6.9,0.19,0.49,?,?,49.0,172.0,?,3.2,0.27,11.5,?
7.8,?,0.49,?,0.033,37.0,?,?,3.14,?,11.3,6.0
7.2,?,0.49,1.1,0.048,?,138.0,0.9929,?,?,9.3,?
7.8,?,?,?,?,37.0,?,0.9955,3.14,0.35,?,?
?,?,0.49,14.0,?,37.0,?,0.9958,?,0.38,11.8,?
8.3,?,0.49,19.8,0.054,50.0,?,1.0012,2.99,0.54,?,?
6.9,?,0.74,?,0.069,44.0,150.0,?,?,?,9.2,?
6.3,0.27,0.49,?,?,35.0,?,?,3.38,0.42,12.2,?
?,0.2,0.74,4.45,?,?,?,0.9924,?,?,12.2,6.0
?,0.22,0.74,?,?,?,144.0,?,3.31,0.41,?,?
?,?,?,?,?,27.0,133.0,?,3.24,0.42,10.6,6.0
?,0.17,0.74,3.6,0.05,29.0,128.0,?,3.28,0.4,?,6.0
6.4,0.145,?,5.4,0.048,54.0,164.0,0.9946,?,?,?,?
?,0.16,0.49,?,0.055,?,?,?,?,?,11.2,?
?,0.19,0.49,?,0.051,?,?,?,?,?,11.0,6.0
?,0.44,0.49,9.1,?,?,?,0.9926,?,?,?,8.0
7.0,?,0.74,?,0.044,?,163.0,0.9931,3.46,0.53,?,5.0
?,?,?,6.6,?,49.0,172.0,0.9932,?,?,?,?
?,?,?,3.0,?,?,?,0.9903,3.13,?,12.3,7.0
6.5,?,0.24,?,?,15.0,?,0.9928,3.19,?,?,5.0
?,0.4,?,1.1,?,11.0,?,?,?,?,?,5.0
7.6,0.52,0.49,?,0.034,37.0,156.0,?,3.14,0.38,11.8,7.0
?,0.43,0.49,?,0.033,?,?,?,?,0.35,?,?
7.8,?,0.49,1.35,0.052,6.0,?,?,3.15,?,11.4,5.0
7.0,0.2,?,?,?,39.0,128.0,0.9938,3.21,?,?,?
6.9,0.25,0.24,3.6,0.057,?,?,?,2.99,?,9.5,4.0
?,?,0.49,?,?,18.0,148.0,0.9945,3.46,0.44,10.2,6.0
7.1,?,0.49,8.7,?,?,?,?,?,?,?,?
7.6,0.51,?,1.2,?,?,?,?,3.05,0.29,10.8,?
?,0.22,0.24,4.6,0.044,39.0,?,?,?,0.28,?,6.0
?,?,0.49,2.0,0.056,20.0,124.0,0.9948,?,?,?,6.0
7.2,0.08,0.49,1.3,?,18.0,148.0,?,?,0.44,10.2,6.0
?,?,0.24,1.7,?,?,?,0.9942,3.37,?,10.1,?
?,?,0.49,?,0.046,57.0,187.0,?,3.62,?,?,?
6.9,0.25,0.24,3.6,0.057,?,?,0.9942,2.99,?,?,?
7.5,?,0.24,?,?,8.0,134.0,0.9958,3.14,0.5,9.1,?
7.4,?,0.49,1.5,?,20.0,?,0.9918,?,?,10.6,?
6.2,0.15,?,?,?,?,51.0,0.9932,?,0.7,9.4,?
?,0.25,?,19.4,0.054,44.0,169.0,1.0004,?,0.45,9.8,6.0
6.5,?,0.74,13.3,?,68.0,224.0,?,3.18,?,9.5,?
?,?,?,?,?,?,?,0.9998,2.99,?,9.3,5.0
5.6,0.185,0.49,?,0.03,28.0,117.0,?,3.55,?,?,6.0
?,0.2,0.49,?,?,8.0,97.0,?,3.06,0.62,11.1,5.0
?,?,?,?,0.046,47.0,?,?,?,?,?,5.0
?,0.34,0.49,?,?,39.0,180.0,0.9936,3.13,?,?,8.0
?,?,?,8.65,0.033,42.0,186.0,?,?,0.38,12.4,?
7.6,?,?,?,?,45.0,197.0,?,3.13,?,?,?
6.7,0.62,?,?,0.039,6.0,?,0.9934,?,0.32,10.4,?
6.8,?,0.49,?,0.044,35.0,?,0.99,3.13,?,?,7.0
7.7,0.27,0.49,1.8,?,23.0,?,0.9914,?,0.42,12.5,?
6.7,0.51,?,2.1,?,?,?,?,?,?,13.0,?
7.4,?,0.49,?,0.03,?,132.0,?,?,0.32,?,7.0
8.3,0.2,0.49,?,0.04,34.0,169.0,?,?,0.37,10.1,5.0
6.6,?,0.24,?,?,17.0,121.0,?,?,?,?,?
?,0.36,?,?,0.039,?,?,0.9909,3.27,?,12.6,?
?,0.17,?,?,?,24.0,?,0.9942,3.26,0.38,12.2,8.0
?,0.18,?,?,?,39.0,130.0,0.9945,?,0.49,?,7.0
8.1,0.2,?,?,0.051,?,?,?,3.1,?,?,6.0
?,0.26,0.74,7.5,?,?,160.0,0.996,?,0.64,?,?
?,0.21,?,14.5,0.06,50.0,?,?,3.55,0.44,?,6.0
7.9,?,0.49,?,0.053,15.0,144.0,?,?,0.47,?,?
?,0.18,0.49,1.8,0.061,?,?,0.9942,?,?,10.0,5.0
?,0.23,?,?,?,?,?,?,?,0.51,?,6.0
7.3,?,0.49,9.4,0.034,?,?,?,?,0.32,11.0,7.0
?,0.22,?,9.9,?,?,161.0,?,?,?,?,?
7.4,?,?,9.3,?,?,?,?,2.99,?,?,?
?,0.155,0.49,?,0.039,34.0,?,0.9926,?,?,?,6.0
8.2,?,?,?,?,53.0,?,0.9951,3.02,0.33,10.6,6.0
8.2,?,0.49,9.3,0.038,52.0,?,?,?,0.33,10.6,6.0
8.4,0.23,?,7.8,?,22.0,?,0.9935,?,0.34,12.0,6.0
8.3,?,?,1.7,?,?,?,0.9938,3.05,?,10.1,?
8.3,0.2,?,1.7,?,?,?,?,?,?,10.1,?
6.6,0.3,0.24,?,0.034,?,?,0.9933,?,?,9.2,?
6.9,0.21,0.49,?,0.041,15.0,?,0.9927,?,?,11.0,5.0
8.0,0.25,0.49,9.0,?,?,185.0,?,?,?,10.0,?
6.6,0.21,0.49,18.15,0.042,?,?,0.9997,3.28,?,?,6.0
?,?,?,12.5,0.037,47.0,?,?,3.04,0.44,?,5.0
?,?,?,1.1,?,?,?,0.992,3.15,0.54,11.1,?
?,0.28,0.49,?,?,48.0,195.0,0.9954,?,?,11.0,6.0
7.4,0.27,?,1.1,0.037,33.0,?,?,?,0.54,11.1,6.0
?,?,0.49,18.15,?,?,158.0,0.9997,?,0.39,8.7,?
7.2,0.27,?,?,0.037,47.0,156.0,0.9981,?,?,8.7,5.0
8.1,?,0.49,8.1,0.037,?,?,?,3.1,?,11.2,?
?,0.23,?,7.7,0.049,?,209.0,?,3.14,0.3,11.1,7.0
?,?,0.49,5.0,?,?,?,?,?,0.54,?,?
?,0.18,?,?,0.044,44.0,?,?,3.38,0.67,9.0,?
8.5,0.15,0.49,1.5,0.031,17.0,?,?,3.03,?,?,?
?,0.13,?,?,0.028,6.0,24.0,0.9926,2.91,?,?,5.0
?,0.28,?,1.0,?,?,148.0,?,?,0.41,?,6.0
6.0,0.17,0.49,1.0,?,?,106.0,0.992,3.21,?,9.8,6.0
?,?,0.49,5.0,0.028,?,?,?,3.24,0.54,?,6.0
?,0.18,0.74,?,?,44.0,176.0,?,3.38,0.67,?,6.0
