@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
?,0.18,?,1.4,?,?,?,0.9946,?,?,?,?
9.6,0.29,?,1.45,0.039,77.5,?,0.9944,2.92,?,?,?
7.2,0.14,?,1.2,?,15.0,?,0.9938,?,0.39,9.9,5.0
6.9,?,?,?,0.059,?,?,0.9963,?,?,11.1,7.0
?,0.28,0.34,4.2,?,?,?,?,2.99,?,12.3,?
?,0.22,0.42,14.6,0.044,45.0,163.0,?,3.21,?,8.6,?
?,0.31,?,?,?,21.0,145.0,?,3.04,0.35,?,5.0
?,?,?,13.8,0.048,?,190.0,0.9993,?,0.58,9.4,?
?,?,?,14.6,?,45.0,?,?,?,0.69,?,?
8.1,?,?,?,0.037,23.0,?,?,3.21,?,?,?
?,0.39,0.31,?,0.169,?,?,0.9965,3.2,?,?,?
8.1,?,?,?,?,23.0,?,?,3.21,?,10.9,?
8.4,?,?,?,0.048,?,190.0,0.9993,3.07,0.58,?,?
6.2,?,?,?,0.064,20.0,132.0,0.9938,?,?,9.2,6.0
8.0,?,?,?,?,?,163.0,?,?,?,8.6,7.0
7.6,?,?,?,?,?,145.0,0.9966,3.04,?,?,5.0
7.0,0.24,?,?,0.083,10.0,133.0,0.9942,3.33,?,10.8,6.0
?,?,?,?,?,14.0,?,?,3.29,0.62,?,?
?,?,?,?,0.026,?,?,?,?,0.78,12.5,?
7.7,0.27,?,1.8,?,?,?,0.9911,2.99,0.48,?,7.0
7.4,?,0.74,?,0.039,?,147.0,?,?,0.43,?,5.0
8.0,?,?,?,?,?,151.0,0.9927,?,?,12.7,8.0
?,?,0.34,1.8,?,?,?,0.9911,2.99,0.48,12.1,?
?,?,?,?,0.026,?,140.0,?,3.02,?,12.5,?
?,0.16,?,1.8,0.05,40.0,?,0.9912,3.06,?,?,7.0
8.3,0.21,0.4,1.6,0.032,?,?,?,?,0.6,12.9,?
7.2,?,?,1.4,?,29.0,109.0,0.9902,?,?,?,7.0
?,?,0.3,1.6,0.034,?,?,?,?,0.44,11.2,6.0
?,0.16,?,?,?,?,?,0.994,?,0.42,?,6.0
7.5,0.23,?,?,?,?,191.0,0.9966,?,?,9.7,?
6.2,?,0.3,1.1,0.037,?,?,0.993,?,?,10.3,?
?,?,?,?,?,10.0,?,0.993,?,0.87,?,4.0
?,0.41,?,?,0.031,10.0,102.0,0.993,3.0,0.86,?,4.0
?,?,?,9.2,?,54.0,191.0,?,3.04,0.56,?,6.0
?,?,?,5.0,0.045,?,?,0.9942,3.32,0.44,?,6.0
?,0.42,0.38,?,0.045,29.0,122.0,?,?,?,?,?
?,0.34,0.39,5.2,0.04,45.0,?,0.9925,3.3,?,12.4,?
7.8,?,?,4.75,?,45.0,166.0,?,?,?,?,?
9.0,0.245,?,?,?,?,?,0.995,2.93,?,?,?
6.9,?,?,?,0.032,?,176.0,?,3.22,0.27,11.4,?
7.4,?,?,6.4,?,?,212.0,?,3.3,0.33,?,?
8.2,0.2,?,?,0.035,?,?,0.9952,3.05,?,?,?
?,0.59,0.71,?,0.038,61.0,?,1.0,?,0.75,?,?
?,0.14,?,?,?,?,?,?,3.33,0.49,10.7,?
?,0.24,?,?,0.047,34.0,105.0,0.99,3.13,0.49,?,8.0
?,?,?,1.5,0.049,23.0,?,0.9958,?,?,9.5,?
9.2,?,0.68,1.6,?,?,?,0.9948,?,?,10.4,6.0
?,0.17,0.55,1.6,0.049,14.0,94.0,?,?,?,?,6.0
5.2,?,0.08,?,0.041,37.0,?,0.997,?,?,?,?
?,0.23,?,?,0.039,37.0,116.0,?,?,0.5,10.7,?
9.6,0.25,?,?,0.04,16.0,?,0.9938,?,0.43,?,?
?,0.32,?,?,0.046,14.0,186.0,?,3.08,?,9.6,?
?,?,0.4,?,0.04,46.0,169.0,0.9953,3.15,0.46,9.3,?
8.1,0.2,0.36,9.7,0.044,63.0,?,0.997,3.1,0.46,?,?
7.9,0.255,0.26,2.0,0.026,40.0,?,0.9932,3.04,?,?,?
?,?,?,?,?,?,?,?,3.32,0.62,?,?
6.4,?,0.31,1.1,?,?,?,?,?,?,?,6.0
6.4,0.25,0.53,6.6,?,59.0,?,0.9955,?,0.42,8.8,5.0
7.6,?,?,?,0.044,6.0,?,0.9914,?,?,12.8,6.0
?,0.43,?,?,0.028,?,?,?,?,?,?,6.0
5.1,0.31,0.3,0.9,?,?,?,0.992,3.54,?,?,6.0
?,0.2,?,1.7,?,?,161.0,?,3.44,0.66,11.0,5.0
6.9,?,?,?,?,?,182.0,0.9927,3.25,?,10.8,6.0
7.7,?,?,2.3,?,?,?,?,3.2,0.52,12.8,7.0
6.5,?,0.72,?,?,33.0,168.0,0.9958,?,?,9.2,?
6.8,0.26,0.33,?,?,44.0,167.0,?,?,?,10.5,6.0
5.2,0.37,0.33,?,?,13.0,?,0.9902,3.37,?,11.7,6.0
8.4,0.19,0.43,?,?,?,?,0.994,2.85,0.46,?,?
?,?,0.41,?,?,?,?,?,?,0.45,9.5,5.0
6.8,?,?,?,0.058,24.0,110.0,?,?,?,?,?
?,0.16,?,?,?,?,?,1.0004,3.15,0.51,?,7.0
?,?,?,1.8,?,62.0,180.0,0.991,?,0.75,?,?
?,0.24,0.5,1.2,?,26.0,107.0,?,?,?,?,?
?,0.21,0.24,2.3,?,60.0,?,0.995,3.65,0.72,10.1,?
?,?,0.36,?,0.042,?,?,0.9941,?,?,11.2,?
6.7,?,0.3,?,0.048,?,251.0,0.9956,?,0.52,?,5.0
?,?,0.3,6.4,0.048,?,?,0.9956,3.29,?,?,5.0
?,?,0.27,12.15,?,?,?,0.9959,?,0.39,10.8,6.0
7.2,?,?,0.8,0.04,50.0,?,?,?,0.33,?,6.0
?,?,0.23,2.0,0.029,13.0,151.0,?,?,?,10.4,?
?,?,?,12.15,0.033,37.0,?,0.9959,?,?,?,6.0
?,0.25,?,?,0.059,52.0,?,0.9984,?,0.47,9.8,6.0
?,?,0.37,?,0.041,?,165.0,?,3.26,0.4,12.2,8.0
?,0.39,0.37,?,?,36.0,?,0.991,3.39,0.48,?,?
7.0,0.46,0.39,6.2,0.039,46.0,163.0,0.9928,3.21,0.35,12.2,?
?,0.35,0.4,6.3,0.039,35.0,?,?,?,?,?,?
7.8,0.29,0.36,7.0,?,38.0,161.0,?,?,0.37,?,?
?,0.35,0.39,?,?,15.0,61.0,0.9924,2.96,?,10.4,?
8.0,0.57,0.39,?,0.034,22.0,122.0,0.9917,3.29,?,?,?
?,0.37,0.33,3.9,?,?,?,0.9906,3.28,0.39,12.7,7.0
5.7,0.21,0.24,2.3,0.047,60.0,?,?,3.65,?,?,6.0
6.7,?,0.3,6.4,0.048,?,?,?,3.29,?,10.0,?
7.8,?,0.3,1.8,0.04,43.0,179.0,?,3.43,?,9.0,5.0
7.6,?,?,?,0.04,38.0,?,0.9907,2.92,?,?,?
?,?,?,15.4,0.05,55.0,?,1.0,?,0.59,8.9,6.0
?,?,?,6.5,?,43.0,167.0,0.9953,3.15,?,9.3,?
6.8,?,0.32,?,?,35.0,103.0,?,?,0.46,?,?
6.5,?,0.32,1.4,?,31.0,?,0.9922,?,0.54,?,?
?,?,0.26,5.7,?,56.0,?,?,?,?,?,6.0
?,?,0.28,5.7,0.038,?,189.5,?,?,?,10.6,?
?,?,0.33,1.4,?,42.0,115.0,?,?,0.48,11.3,?
?,?,?,?,0.051,?,96.0,0.994,?,?,9.5,?
7.6,?,?,?,?,38.0,?,0.9907,2.92,0.42,11.4,5.0
6.7,0.13,0.28,?,?,?,140.0,0.9927,3.33,0.33,?,?
?,?,?,0.9,0.037,?,95.0,?,3.25,0.43,10.9,?
?,0.27,0.24,?,?,19.0,115.0,?,?,0.45,8.9,?
7.3,0.22,?,?,0.05,?,?,1.0,3.32,?,8.9,6.0
7.4,?,?,14.15,?,?,185.0,0.9984,2.9,?,?,?
7.6,?,0.39,1.9,0.052,?,116.0,0.9941,?,0.4,10.4,?
?,?,?,9.2,0.042,41.0,162.0,0.9944,3.1,0.38,12.0,7.0
10.7,0.22,0.56,?,?,37.0,181.0,0.998,2.87,0.68,9.5,6.0
?,0.22,?,?,?,37.0,181.0,?,?,0.68,?,6.0
6.9,0.23,0.34,2.7,0.032,24.0,121.0,?,?,0.38,?,?
?,0.3,?,?,?,?,130.0,?,?,?,?,7.0
6.9,?,?,1.7,?,6.0,134.0,?,3.15,?,11.4,6.0
?,?,0.41,?,?,?,?,?,?,?,?,6.0
?,?,?,?,?,?,132.0,?,3.35,?,11.1,?
6.9,?,?,0.9,?,?,126.0,0.992,?,0.42,10.4,?
?,0.38,?,?,0.044,36.0,152.0,0.9932,?,0.35,12.0,?
5.7,0.43,0.3,5.7,?,24.0,?,0.992,3.54,?,?,?
6.6,?,?,?,?,28.0,92.0,?,?,?,?,?
?,0.36,0.56,1.3,0.046,25.0,102.0,0.9923,?,0.33,?,6.0
?,?,?,?,?,5.0,133.0,?,?,?,11.4,?
?,0.33,0.29,?,?,?,?,0.9956,?,0.64,?,5.0
?,0.49,?,?,?,17.0,?,0.9907,?,?,?,?
6.6,0.42,0.33,?,0.034,?,?,?,3.28,0.51,13.4,?
7.3,0.18,0.29,?,?,?,?,?,?,?,11.3,?
8.1,0.19,0.4,0.9,0.037,?,180.0,0.9926,3.06,0.34,10.0,6.0
?,?,0.26,7.4,?,?,123.0,0.995,?,0.42,10.1,?
?,0.16,0.47,1.4,0.029,23.0,?,?,3.26,?,?,?
6.6,?,0.33,?,?,15.0,?,0.99,?,?,13.4,6.0
?,?,?,?,?,19.0,101.0,?,3.31,?,?,6.0
?,?,0.13,4.5,0.039,?,?,?,3.42,?,?,?
6.9,0.19,?,1.6,0.039,27.0,98.0,?,?,0.46,?,7.0
7.3,?,?,?,0.044,12.0,143.0,0.9918,3.2,0.48,?,7.0
?,0.25,0.36,13.1,0.05,?,?,?,?,?,8.9,7.0
?,0.25,?,?,?,?,200.0,0.9986,?,0.46,?,7.0
?,0.2,?,5.7,?,?,?,0.9928,3.19,0.46,11.5,6.0
?,?,?,13.1,0.05,?,200.0,0.9986,3.04,?,?,7.0
6.3,?,0.48,12.6,?,57.0,?,0.9979,?,0.52,9.3,?
7.4,?,?,5.4,?,?,?,0.994,3.3,?,11.1,8.0
?,0.26,0.31,2.2,?,29.0,128.0,?,3.34,0.64,?,?
?,0.31,0.48,?,0.043,?,?,?,?,?,11.6,5.0
?,?,?,6.9,?,9.0,117.0,0.9942,3.15,0.35,?,?
8.2,0.22,?,6.8,0.034,12.0,?,?,?,?,10.5,8.0
?,0.19,0.28,?,0.033,?,?,?,?,0.78,?,?
7.3,0.25,?,?,0.05,35.0,200.0,?,3.04,0.46,8.9,?
7.9,0.2,0.34,1.2,?,29.0,?,0.9932,?,?,10.6,6.0
7.1,?,?,?,?,?,?,0.9934,?,?,11.6,?
?,?,?,?,?,?,83.0,0.9928,3.19,?,?,6.0
6.9,?,?,?,0.035,?,?,0.9925,3.25,0.79,?,?
?,0.29,?,7.1,0.042,22.0,?,0.9944,3.14,0.41,?,?
5.8,0.17,0.3,?,?,55.0,?,?,3.29,0.38,?,?
?,0.415,0.02,?,?,?,63.0,?,?,?,?,5.0
6.6,?,0.26,?,?,?,128.0,0.9934,3.36,0.6,?,6.0
?,?,?,?,0.057,35.5,366.5,1.0001,3.04,0.63,?,3.0
?,?,?,1.0,?,18.0,?,0.992,?,0.55,?,?
7.6,0.14,0.74,?,?,27.0,?,0.9916,?,0.4,?,?
?,0.28,?,?,?,29.0,137.0,0.998,3.1,0.34,10.1,4.0
?,?,0.49,4.5,?,?,90.0,?,3.27,0.37,11.6,6.0
?,?,0.24,1.1,?,25.0,105.0,0.9925,3.32,0.47,9.1,5.0
?,0.25,?,?,?,36.0,?,0.9977,3.06,?,?,4.0
8.1,0.29,0.49,?,?,22.0,?,0.9944,3.14,0.41,?,6.0
6.8,0.22,?,?,0.052,26.0,?,?,?,?,11.4,?
?,0.22,?,1.0,?,?,?,?,3.05,?,12.7,?
7.4,0.25,0.49,1.1,?,35.0,?,0.9917,?,?,?,5.0
?,0.18,0.49,?,?,28.0,?,?,?,?,?,7.0
?,0.22,?,?,?,?,87.0,0.9928,3.3,?,?,?
?,?,0.24,?,?,?,119.0,0.9923,3.0,?,?,?
6.1,0.22,0.49,?,0.051,18.0,?,0.9928,?,0.46,?,5.0
6.5,0.36,?,2.9,0.03,?,?,0.9902,3.1,0.49,?,7.0
7.1,0.29,0.49,?,0.031,32.0,?,0.9893,3.07,?,?,6.0
7.4,?,0.49,?,?,35.0,?,0.9917,3.13,?,?,5.0
?,?,?,14.2,?,?,?,?,3.17,0.5,?,5.0
?,?,?,17.85,?,51.0,?,?,?,0.7,?,?
8.2,?,0.49,1.1,?,28.0,81.0,0.9923,?,0.68,10.4,?
?,0.23,0.49,7.1,0.05,67.0,210.0,?,?,?,9.5,5.0
?,0.25,0.49,?,?,67.0,?,0.9956,?,0.47,8.9,?
?,?,0.74,13.6,?,56.0,162.0,?,?,0.44,8.8,?
?,0.31,?,?,?,?,117.0,0.9928,?,?,?,?
8.0,?,?,?,?,?,117.0,0.9938,3.08,?,9.4,?
7.0,0.18,?,?,?,34.0,125.0,0.9914,3.24,?,12.2,?
7.8,?,0.49,13.0,0.033,37.0,?,?,3.14,0.35,?,?
8.3,?,0.74,?,?,33.0,130.0,0.9924,?,?,12.2,?
6.3,0.27,?,1.2,0.063,35.0,92.0,?,3.38,0.42,12.2,6.0
?,0.16,?,1.2,?,?,150.0,0.9917,3.23,0.47,?,?
?,?,0.49,?,?,18.0,150.0,?,3.23,?,11.2,6.0
?,0.19,?,6.6,?,49.0,?,?,3.2,?,11.5,?
7.8,0.43,0.49,13.0,0.033,?,?,0.9955,?,?,?,6.0
?,0.4,?,?,0.048,?,138.0,0.9929,3.01,?,?,?
7.8,0.43,0.49,13.0,0.033,?,158.0,?,?,?,?,6.0
?,0.52,?,14.0,?,?,?,0.9958,?,?,11.8,7.0
8.3,0.21,?,19.8,?,50.0,?,1.0012,?,0.54,9.2,5.0
6.9,0.34,?,?,0.069,44.0,?,0.9968,?,?,?,?
?,?,0.49,1.2,0.063,35.0,?,0.9911,?,0.42,12.2,?
8.3,?,?,4.45,?,?,130.0,0.9924,?,0.42,12.2,6.0
?,?,?,?,0.044,42.0,144.0,?,3.31,?,12.2,?
7.9,?,0.49,4.5,?,?,?,0.9946,3.24,?,?,6.0
8.5,?,?,3.6,?,29.0,128.0,0.9928,?,0.4,12.4,?
?,?,?,5.4,?,?,164.0,0.9946,?,?,?,?
?,0.16,0.49,?,?,18.0,150.0,?,3.23,?,11.2,6.0
8.3,0.19,?,1.2,?,11.0,137.0,0.9918,?,?,?,?
8.0,?,0.49,9.1,?,?,?,?,3.16,0.27,12.7,8.0
?,?,0.74,0.8,?,19.0,?,?,?,?,?,?
6.9,0.19,0.49,6.6,0.036,?,?,0.9932,?,0.27,?,6.0
7.1,0.25,0.49,3.0,0.03,?,96.0,0.9903,?,?,12.3,?
6.5,0.24,0.24,1.6,0.046,15.0,60.0,0.9928,3.19,0.39,?,5.0
?,0.4,?,1.1,0.048,11.0,138.0,?,3.01,0.42,?,?
7.6,?,0.49,14.0,0.034,37.0,?,0.9958,3.14,?,?,7.0
7.8,?,0.49,13.0,?,?,158.0,0.9955,3.14,0.35,11.3,?
7.8,?,0.49,1.35,?,6.0,?,0.9911,?,0.28,11.4,5.0
?,0.2,0.49,5.9,0.038,?,128.0,0.9938,3.21,?,?,?
6.9,?,0.24,3.6,?,?,?,?,2.99,?,9.5,?
7.2,?,0.49,1.3,0.05,?,148.0,0.9945,?,0.44,?,?
7.1,?,0.49,?,0.028,?,?,?,3.22,?,10.7,5.0
7.6,?,0.24,?,0.04,?,104.0,?,?,0.29,10.8,?
?,?,?,4.6,?,39.0,159.0,?,?,0.28,?,6.0
?,?,0.49,2.0,?,20.0,124.0,0.9948,3.32,?,?,6.0
7.2,?,?,?,?,?,148.0,0.9945,?,0.44,?,?
6.6,?,?,1.7,?,?,?,0.9942,?,0.6,?,?
?,0.16,0.49,?,?,57.0,187.0,0.9952,3.62,0.81,?,6.0
?,0.25,0.24,3.6,?,13.0,?,0.9942,2.99,?,9.5,4.0
7.5,0.32,?,?,0.053,?,134.0,0.9958,3.14,0.5,9.1,3.0
?,?,?,?,0.034,20.0,?,0.9918,?,0.39,?,6.0
6.2,0.15,?,0.9,0.033,?,?,0.9932,3.3,?,9.4,?
?,?,0.74,19.4,?,44.0,?,1.0004,?,?,9.8,?
?,0.26,0.74,?,?,68.0,224.0,0.9972,?,0.54,9.5,6.0
?,?,?,?,0.037,52.0,?,0.9998,2.99,0.41,?,?
?,0.185,0.49,?,?,28.0,117.0,?,?,?,?,?
?,0.2,?,1.3,0.031,8.0,?,0.9918,?,?,11.1,?
?,0.3,0.49,?,0.046,47.0,188.0,?,?,0.48,10.0,5.0
8.0,0.34,?,?,?,?,?,?,3.13,0.38,?,8.0
?,?,?,8.65,?,42.0,186.0,0.9931,3.14,?,12.4,?
7.6,?,?,9.6,0.03,?,?,?,3.13,?,?,?
?,0.62,?,1.1,0.039,?,?,?,3.41,0.32,?,?
?,?,?,1.2,?,35.0,?,?,?,?,12.1,7.0
7.7,?,0.49,1.8,0.041,23.0,?,0.9914,?,?,?,6.0
6.7,?,0.24,?,0.043,?,?,?,?,?,13.0,?
?,0.19,0.49,?,?,26.0,132.0,0.994,?,?,11.0,?
?,0.2,0.49,?,0.04,?,?,?,?,?,10.1,5.0
?,?,?,?,0.034,?,?,0.9933,3.13,0.36,?,?
6.8,?,?,4.6,0.039,24.0,?,?,3.27,?,12.6,7.0
7.0,?,?,?,?,?,?,?,?,?,?,?
9.2,?,?,1.5,0.041,?,130.0,?,3.04,?,9.8,7.0
8.1,?,?,8.1,?,?,205.0,0.9954,3.1,0.52,?,6.0
?,?,0.74,7.5,?,59.0,160.0,0.996,3.22,0.64,?,6.0
6.8,?,?,?,0.06,50.0,?,?,3.55,0.44,?,?
?,0.2,0.49,1.6,?,?,144.0,0.993,3.16,?,10.5,?
8.0,?,?,?,?,?,145.0,?,?,0.48,?,?
8.8,0.23,?,?,0.042,15.0,?,0.9934,?,0.51,11.2,6.0
?,0.22,?,?,0.034,?,134.0,0.9939,?,0.32,?,?
7.3,?,?,?,0.031,48.0,161.0,0.9937,3.01,?,?,?
7.4,?,?,9.3,0.03,?,132.0,0.994,?,0.32,?,?
?,0.155,0.49,1.3,?,34.0,?,0.9926,3.14,0.77,?,6.0
?,?,?,9.6,0.037,?,154.0,0.9951,?,0.33,?,?
8.2,0.24,0.49,?,0.038,?,163.0,?,?,0.33,10.6,6.0
8.4,0.23,0.49,7.8,0.035,?,95.0,?,3.04,0.34,?,6.0
8.3,?,0.49,?,?,34.0,169.0,0.9938,3.05,0.37,?,?
?,?,?,1.7,?,?,167.0,0.9939,?,0.37,?,?
6.6,0.3,0.24,?,0.034,?,?,?,3.13,?,9.2,5.0
?,?,?,1.4,?,?,?,?,?,?,?,5.0
8.0,?,0.49,?,0.044,?,185.0,0.998,?,?,10.0,?
?,0.21,0.49,?,?,?,158.0,0.9997,3.28,?,8.7,6.0
7.2,?,?,?,?,?,156.0,?,3.04,0.44,8.7,5.0
14.2,?,?,?,0.037,?,?,0.992,?,0.54,11.1,?
?,0.28,?,?,?,48.0,?,0.9954,3.04,?,?,?
7.4,?,0.49,?,0.037,33.0,156.0,?,?,0.54,?,?
?,?,?,18.15,?,41.0,?,0.9997,?,?,8.7,6.0
7.2,0.27,?,?,?,?,?,?,?,0.44,8.7,?
8.1,0.3,?,8.1,?,?,174.0,0.9943,3.1,0.3,11.2,?
?,?,0.49,?,0.049,?,209.0,0.9941,?,0.3,11.1,7.0
7.3,0.26,0.49,5.0,0.028,32.0,107.0,0.9936,?,0.54,10.8,6.0
7.1,?,?,15.6,0.044,?,176.0,?,?,?,9.0,?
?,?,0.49,1.5,?,17.0,122.0,0.9932,?,?,?,6.0
?,?,?,?,?,?,?,?,2.91,?,?,5.0
8.1,0.28,?,?,?,32.0,?,0.9936,3.13,?,10.0,?
6.0,0.17,0.49,?,0.034,?,?,0.992,3.21,0.42,9.8,?
?,?,0.49,5.0,0.028,?,?,0.9936,?,0.54,?,?
?,0.18,0.74,15.6,?,44.0,?,0.9996,3.38,0.67,9.0,?
?,?,?,?,0.029,?,?,0.993,?,?,?,4.0
7.2,0.16,0.49,1.3,?,27.0,104.0,?,?,0.57,?,6.0
7.3,0.14,0.49,?,0.038,28.0,?,?,3.2,?,?,6.0
8.9,0.13,0.49,1.0,?,6.0,?,0.9926,2.91,?,9.9,?
7.9,0.12,?,?,0.049,33.0,?,0.9952,?,?,?,?
?,?,0.49,4.7,0.034,?,?,0.9945,3.13,0.45,9.9,?
6.7,?,?,?,0.034,36.0,?,?,?,?,?,6.0
?,0.36,?,?,?,32.0,102.0,?,3.34,0.59,12.8,?
8.5,?,0.49,?,0.031,?,?,?,3.03,0.4,?,?
7.9,0.18,0.49,?,0.051,36.0,157.0,0.9953,3.18,?,10.6,?
6.6,0.19,?,1.2,?,?,129.0,0.9936,?,0.31,8.7,?
7.3,0.21,0.49,1.8,?,44.0,152.0,0.9912,3.32,0.44,12.6,?
?,?,0.49,7.6,?,25.0,?,?,?,?,?,7.0
?,0.42,?,?,0.056,32.0,164.0,?,?,0.6,?,?
6.9,0.24,0.49,1.3,?,35.0,?,?,?,?,10.7,?
?,?,?,10.0,0.036,?,182.0,?,3.08,?,9.6,?
7.9,0.18,?,5.2,0.051,36.0,?,0.9953,?,0.48,10.6,6.0
?,0.43,0.49,?,?,12.0,?,0.9963,3.27,?,9.0,4.0
?,0.35,?,1.0,?,?,?,0.992,?,0.33,10.5,4.0
7.8,?,0.74,1.8,?,?,?,0.991,?,?,?,6.0
9.1,?,0.49,2.0,0.059,10.0,?,?,3.15,0.46,10.1,5.0
?,?,0.49,?,0.027,26.0,126.0,?,?,?,?,?
?,0.3,?,1.8,0.033,33.0,?,?,3.29,0.52,12.8,6.0
9.1,0.28,?,2.0,0.059,10.0,?,0.9958,?,0.46,10.1,5.0
?,0.19,?,3.5,0.044,?,?,0.9938,?,?,?,?
7.6,0.18,?,?,0.046,36.0,?,0.9996,3.06,?,?,?
?,0.19,0.49,?,0.055,?,110.0,?,3.33,?,?,5.0
7.4,?,?,?,?,49.0,?,0.9974,3.52,?,9.7,6.0
6.7,?,?,5.0,?,?,157.0,?,?,0.46,?,5.0
?,0.3,?,4.6,?,36.0,?,0.9946,3.21,0.45,?,?
?,0.3,?,8.2,0.055,?,188.0,0.9974,?,?,?,?
?,?,0.49,?,?,50.0,?,?,?,?,10.3,?
?,?,?,?,0.045,?,?,0.9931,?,0.35,?,5.0
?,0.17,0.49,8.8,?,23.0,?,0.9947,2.88,?,10.5,4.0
?,?,?,2.4,0.053,61.0,182.0,?,?,0.76,?,?
6.2,0.27,?,?,0.05,20.0,74.0,?,?,?,?,?
7.1,0.64,0.49,?,0.05,17.0,?,?,?,0.58,10.6,4.0
6.4,?,0.74,?,?,?,?,?,3.58,?,?,?
7.6,?,?,?,0.062,50.0,191.0,0.9989,?,?,?,4.0
?,0.31,?,15.4,0.046,?,?,1.0004,?,?,9.5,5.0
9.0,0.3,0.49,7.2,?,32.0,84.0,0.9938,2.94,0.32,11.5,?
8.4,?,0.49,7.4,?,46.0,?,0.9934,3.03,?,11.9,7.0
?,?,?,?,0.046,?,168.0,?,?,?,10.1,5.0
6.4,0.25,0.74,?,?,?,?,0.9956,?,?,?,6.0
7.3,?,0.74,?,0.039,46.0,?,?,3.02,0.4,?,5.0
9.3,?,?,1.3,?,34.0,147.0,?,3.11,?,9.8,5.0
?,?,?,7.8,0.045,52.0,209.0,0.9956,3.21,?,?,?
?,0.3,?,13.5,0.039,46.0,165.0,0.9982,3.02,0.4,8.7,5.0
7.0,0.27,0.74,?,?,?,122.0,?,?,?,11.2,6.0
7.9,?,0.74,?,?,30.0,165.0,?,?,0.82,12.3,?
?,0.12,0.49,6.4,?,49.0,?,0.9945,3.34,0.44,?,6.0
6.8,?,?,1.2,?,?,?,?,?,?,?,?
8.6,?,0.49,?,?,9.0,63.0,?,?,0.59,10.5,6.0
7.0,0.29,?,3.8,?,37.0,?,?,2.95,?,?,?
?,?,0.49,?,0.046,?,?,?,3.24,?,?,6.0
?,0.55,0.01,2.7,0.034,56.0,122.0,0.9906,3.15,?,11.9,5.0
6.4,?,0.49,?,?,53.0,?,0.9956,3.24,0.43,?,6.0
?,?,?,?,?,24.0,108.0,0.9932,3.27,?,9.9,?
?,?,0.49,?,0.167,20.0,94.0,?,?,?,?,6.0
?,?,0.49,3.8,0.047,37.0,?,0.9938,2.95,?,?,6.0
?,0.34,0.49,8.0,0.046,?,?,0.996,?,?,10.7,6.0
5.6,?,0.24,?,?,?,77.0,?,?,0.36,12.7,?
?,?,?,1.9,?,?,53.0,0.98815,3.32,0.5,13.5,?
?,0.41,0.01,2.8,?,?,137.0,0.9942,?,?,?,?
7.1,?,0.49,?,0.032,?,?,0.9903,3.37,0.42,12.9,?
?,0.32,?,1.7,0.031,44.0,?,0.9906,?,?,12.5,6.0
?,?,0.49,4.9,?,44.0,?,?,3.34,0.38,9.5,?
6.9,?,0.49,?,0.057,?,235.0,1.0024,?,0.47,?,?
8.1,?,?,11.8,?,46.0,212.0,?,?,0.46,10.0,?
7.5,?,?,1.7,0.031,44.0,109.0,?,?,?,12.5,6.0
?,0.26,?,?,?,19.0,100.0,0.9941,3.12,?,10.1,?
?,?,?,3.2,?,?,87.0,?,3.03,0.32,11.3,?
?,?,?,1.5,0.035,42.0,120.0,0.9928,?,?,10.6,?
?,0.29,?,?,?,?,?,?,3.14,?,10.8,?
7.5,0.19,0.49,?,?,?,140.0,?,3.4,0.47,?,6.0
?,0.34,0.49,7.3,?,?,?,0.9957,3.09,0.4,?,?
6.2,0.2,0.49,1.6,?,17.0,143.0,?,?,?,?,?
?,?,0.49,?,0.045,53.0,243.0,?,3.14,0.48,8.5,6.0
6.2,0.22,?,?,?,31.0,128.0,0.9928,?,?,?,8.0
7.8,?,?,3.2,?,28.0,87.0,0.9919,3.03,?,11.3,?
8.9,?,0.49,1.6,?,17.0,?,?,?,0.34,9.4,5.0
?,0.44,?,7.7,0.045,16.0,169.0,?,3.11,?,8.7,?
7.0,?,0.49,5.9,?,?,118.0,0.9954,3.36,0.36,?,?
?,?,?,?,?,46.0,?,?,?,?,10.5,?
?,0.26,0.49,?,0.037,?,161.0,?,3.38,?,?,6.0
?,0.22,0.49,?,0.048,?,195.0,0.9987,3.31,?,10.2,?
?,?,0.49,?,?,17.0,131.0,0.9956,?,?,?,?
?,0.2,?,3.5,?,14.0,108.0,?,3.19,0.35,?,6.0
?,?,0.24,7.7,0.047,?,?,0.9951,2.94,?,9.6,6.0
6.9,?,?,?,0.053,?,121.0,0.993,3.23,0.7,11.4,?
?,0.2,0.49,?,0.057,14.0,108.0,0.9928,?,0.35,11.5,6.0
7.1,?,?,?,0.041,28.0,?,0.9926,?,?,12.2,?
7.4,0.19,0.49,?,?,15.0,?,?,3.2,0.38,11.0,7.0
?,0.25,?,16.8,?,50.0,?,1.0001,?,0.52,?,?
?,0.14,?,1.6,0.035,?,126.0,?,3.26,0.45,10.2,?
7.8,?,?,7.0,0.043,29.0,149.0,?,?,?,?,?
?,0.12,?,1.2,0.042,43.0,?,?,3.13,0.48,9.7,?
7.6,?,?,13.0,?,42.0,?,?,?,0.51,?,?
?,0.22,?,?,?,26.0,105.0,0.993,3.1,0.39,10.5,5.0
