@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
?,?,?,?,?,38.0,?,?,3.35,?,?,6.0
?,?,0.32,1.6,?,32.0,166.0,?,3.0,0.55,11.3,7.0
?,0.22,?,14.8,0.054,32.0,?,?,?,0.5,?,?
8.2,?,0.33,9.1,0.036,28.0,118.0,0.9953,2.96,0.4,10.9,7.0
7.7,0.34,?,8.0,?,?,?,0.9951,?,0.47,?,5.0
6.2,0.55,?,12.0,?,?,186.0,?,3.17,?,?,?
6.4,0.4,0.19,?,0.033,28.0,?,0.9904,?,0.54,?,?
7.5,0.28,?,7.7,0.048,?,?,?,3.37,0.59,?,6.0
7.8,?,0.44,?,0.037,43.0,132.0,0.9944,?,?,?,5.0
?,?,0.34,16.3,?,56.0,197.0,1.0004,?,0.42,?,5.0
?,?,0.29,?,?,29.0,?,?,?,0.53,10.1,?
?,?,?,?,0.059,31.0,118.0,?,3.43,?,9.0,7.0
6.3,?,0.25,?,?,?,?,0.995,3.28,?,?,?
?,0.27,0.25,5.8,?,52.0,155.0,?,3.28,0.38,?,6.0
?,0.2,?,?,0.048,?,?,?,?,?,?,?
6.3,0.23,?,5.1,0.035,?,142.0,?,?,?,10.1,?
?,0.31,0.69,10.2,?,58.0,?,?,?,0.45,8.6,?
?,?,?,?,0.027,21.0,128.0,?,3.55,?,11.2,8.0
?,0.24,0.32,1.3,?,39.0,?,0.992,3.17,0.42,?,8.0
7.4,0.2,0.37,?,?,?,190.0,0.9995,3.03,?,9.2,6.0
7.0,?,0.33,4.0,?,17.0,?,?,3.19,0.39,10.6,7.0
8.3,?,?,?,0.049,62.0,?,1.0006,3.01,?,?,6.0
7.2,0.21,?,14.5,0.048,?,178.0,?,3.05,?,8.9,?
?,?,?,1.2,?,?,156.0,?,?,?,10.6,6.0
8.4,0.17,0.31,?,0.038,?,132.0,0.9945,3.1,?,?,?
7.4,?,?,?,?,52.0,183.0,0.9963,?,0.32,?,?
5.3,0.24,?,?,0.033,25.0,97.0,?,?,0.38,11.0,8.0
6.5,?,?,?,0.04,?,139.0,0.9956,?,?,10.2,?
?,?,?,?,?,?,?,?,3.36,0.33,?,?
6.5,?,0.25,?,?,32.0,120.0,0.9962,?,?,10.1,?
5.8,?,?,?,0.025,?,120.0,?,?,0.79,?,?
?,0.27,0.25,?,0.038,52.0,155.0,0.995,3.28,?,9.4,6.0
6.3,?,0.42,2.8,?,?,107.0,0.9908,3.27,?,?,6.0
6.3,?,0.4,1.6,0.033,59.0,?,?,3.44,0.53,11.4,5.0
7.9,?,0.39,?,0.036,?,117.0,0.9938,3.12,?,10.7,?
?,?,?,?,?,?,?,0.9977,?,?,8.6,5.0
?,0.32,0.45,4.9,?,25.0,?,?,?,0.49,11.5,7.0
5.2,0.24,0.45,?,?,?,128.0,?,?,0.49,11.2,?
7.2,?,0.15,2.0,0.029,?,?,?,?,?,?,7.0
?,0.29,?,1.7,0.024,13.0,?,?,?,0.51,?,?
?,0.22,0.4,?,0.054,18.0,?,?,3.04,0.46,9.3,4.0
?,0.37,0.15,2.0,0.029,?,?,0.9903,3.3,0.59,?,7.0
?,0.18,?,?,?,15.0,?,?,3.06,?,?,6.0
6.5,0.22,0.34,12.0,?,55.0,177.0,?,3.52,0.44,9.9,?
7.4,?,0.4,1.6,?,22.0,102.0,?,?,?,10.7,?
?,0.52,?,?,0.047,5.0,?,?,3.26,?,?,4.0
7.0,?,0.38,?,0.047,33.0,96.0,?,3.13,0.39,?,?
5.9,0.415,0.13,?,?,?,64.0,?,?,?,?,5.0
?,?,0.34,8.3,?,?,216.0,0.9976,?,?,?,5.0
5.8,0.415,0.13,?,?,11.0,64.0,0.9922,?,0.52,?,?
6.4,0.5,?,12.9,0.042,?,?,?,3.28,?,9.0,5.0
6.7,?,?,12.4,?,34.0,?,0.998,?,0.45,9.2,6.0
6.0,0.4,?,1.6,?,30.0,?,0.9931,3.17,0.48,10.1,6.0
?,0.25,?,1.45,0.04,?,89.0,0.9911,3.35,?,?,7.0
?,0.36,?,1.6,0.042,11.0,124.0,?,?,0.46,10.8,5.0
?,?,0.4,1.5,?,?,?,?,?,?,10.9,5.0
?,0.55,0.45,13.0,?,33.0,182.0,0.9974,?,0.46,9.2,6.0
6.5,?,0.29,?,?,?,166.0,?,3.12,0.25,12.9,?
6.4,?,0.29,5.85,?,24.0,99.0,0.992,?,?,?,7.0
5.7,0.1,0.27,1.3,0.047,21.0,100.0,?,3.27,0.46,?,5.0
7.9,0.25,0.29,?,?,33.0,117.0,0.9918,?,?,?,7.0
6.9,?,0.28,?,0.048,?,?,?,?,0.43,?,6.0
?,?,0.34,?,?,?,?,?,?,0.52,9.7,?
?,?,0.31,14.35,?,28.0,?,0.9988,3.17,?,9.1,5.0
?,0.22,0.42,?,0.053,27.0,114.0,?,?,?,10.0,5.0
?,0.41,0.34,?,0.042,19.0,?,?,3.25,?,10.4,?
6.7,?,?,?,?,30.0,161.0,0.9986,3.44,?,?,6.0
?,?,0.42,5.2,?,70.0,?,?,?,0.4,?,8.0
?,?,0.37,?,?,?,?,0.9934,?,0.4,?,?
?,?,0.46,?,0.058,39.0,?,0.996,?,0.58,9.5,?
9.0,?,?,?,?,?,?,?,2.99,?,?,5.0
8.5,0.16,0.33,?,0.076,?,57.0,0.9921,3.14,0.46,10.6,?
9.3,0.34,?,7.3,?,?,?,0.998,?,?,?,?
?,?,0.46,3.2,0.058,?,?,?,?,?,9.5,5.0
7.2,0.24,0.3,?,?,27.0,131.0,?,3.25,?,10.5,5.0
?,0.25,?,?,?,27.0,?,?,?,0.44,?,?
?,0.32,?,7.5,0.041,?,?,0.9959,?,?,?,5.0
?,0.27,0.32,1.1,?,?,?,0.9936,3.03,0.41,?,5.0
8.9,0.34,0.32,1.3,0.041,?,?,0.9953,3.17,?,?,5.0
?,?,0.37,5.7,0.025,29.0,111.0,?,3.2,0.49,?,6.0
6.7,0.25,0.23,7.2,?,61.0,220.0,?,3.14,0.35,?,?
6.9,0.32,0.17,7.6,?,?,219.0,0.9959,?,?,8.9,?
6.8,0.32,0.18,7.5,?,?,223.0,?,?,?,?,?
6.1,?,0.0,1.3,?,24.0,?,0.9937,?,?,?,4.0
?,?,?,1.3,?,?,?,?,3.5,?,?,6.0
7.9,?,?,?,0.037,37.0,171.0,0.9967,?,?,9.0,4.0
7.6,0.33,?,?,0.034,26.0,172.0,0.9944,?,0.48,10.5,4.0
?,0.3,0.29,16.85,0.054,23.0,135.0,0.9998,3.16,0.38,?,?
?,0.3,0.29,16.85,?,23.0,?,?,?,?,9.0,?
?,0.26,?,?,0.201,?,?,?,3.27,0.38,?,6.0
7.8,?,0.29,16.85,0.054,23.0,?,0.9998,3.16,?,?,6.0
?,0.14,0.34,?,?,?,?,?,3.29,?,9.6,?
?,0.3,0.29,?,0.054,?,?,?,?,0.38,9.0,?
6.6,?,0.41,?,0.043,29.0,?,?,?,?,?,?
?,0.26,0.27,4.1,?,?,?,0.9942,?,0.38,9.4,6.0
?,?,?,0.9,?,15.0,73.0,0.9928,3.07,0.38,10.4,?
6.0,0.24,?,6.3,?,34.0,?,0.9946,3.52,?,?,?
6.1,?,?,0.8,0.039,13.0,?,?,3.23,0.32,?,?
7.4,0.23,?,?,?,?,113.0,?,?,?,?,?
?,0.2,?,?,0.037,21.0,?,0.9918,3.21,?,?,?
?,?,?,1.3,0.055,?,153.0,?,?,0.8,?,6.0
7.7,?,?,4.5,?,20.0,115.0,?,3.38,?,?,6.0
?,?,?,5.4,?,?,?,0.9954,?,0.34,?,5.0
?,0.21,?,1.9,0.036,?,119.0,?,?,?,?,?
?,0.22,0.33,2.0,0.045,31.0,101.0,0.9931,?,?,?,5.0
7.2,0.26,0.26,?,?,49.0,214.0,0.9986,3.41,0.5,?,?
6.4,?,0.41,?,0.042,?,173.0,0.9965,?,0.44,?,?
?,?,?,11.1,?,?,?,?,?,0.5,?,7.0
6.8,?,0.29,?,?,?,189.0,?,?,0.54,?,?
9.8,0.44,?,?,0.036,35.0,167.0,0.9956,2.97,?,?,5.0
7.2,0.2,0.25,4.5,0.044,31.0,?,?,?,?,?,?
8.2,0.61,?,?,0.03,?,118.0,?,3.14,?,?,?
7.5,0.42,0.45,9.1,0.029,20.0,?,?,3.12,?,10.1,6.0
?,?,0.33,2.0,0.045,?,101.0,0.9931,3.42,0.55,11.4,5.0
6.4,0.26,0.3,?,?,33.0,?,?,3.21,?,10.6,?
?,0.46,?,4.1,?,?,138.0,?,3.18,?,?,?
?,?,0.64,?,?,?,225.0,?,?,?,?,5.0
7.5,?,?,?,0.048,?,184.0,0.9938,?,?,9.3,5.0
6.6,0.21,?,2.2,0.026,40.0,?,?,?,?,11.1,8.0
?,?,0.3,1.4,?,45.0,143.0,?,?,0.33,?,6.0
7.6,0.26,0.47,?,?,?,55.0,0.9944,3.1,0.45,9.6,5.0
?,?,?,1.9,?,?,?,0.9913,3.01,0.7,?,6.0
?,?,?,5.2,0.024,?,135.0,?,?,0.72,?,7.0
7.1,?,0.32,?,?,29.0,?,?,2.96,0.42,?,?
?,?,0.4,14.75,0.042,44.5,129.5,?,?,0.41,9.1,7.0
?,0.37,0.22,?,?,36.0,?,?,3.33,?,9.6,?
7.9,?,0.45,?,?,?,141.0,0.9992,3.03,?,9.2,6.0
6.9,0.25,0.26,?,0.024,?,135.0,0.9948,3.16,0.72,?,?
?,?,?,?,0.042,44.5,?,?,?,0.41,9.1,7.0
7.1,0.26,?,14.45,?,?,107.0,0.998,2.96,?,?,6.0
?,0.25,?,?,?,14.0,93.0,0.9939,?,0.48,?,?
6.8,?,?,?,0.027,?,93.0,?,?,0.45,10.8,?
?,0.17,0.37,1.5,?,26.0,?,?,?,?,?,7.0
6.4,0.3,0.38,7.8,?,?,?,?,?,?,?,5.0
?,0.33,0.16,?,?,?,?,?,3.48,?,10.7,6.0
5.0,?,?,?,?,?,97.0,?,3.48,0.44,?,?
8.9,0.33,?,1.5,0.047,?,200.0,?,3.19,0.46,9.4,?
?,0.26,0.46,15.55,?,61.0,?,0.9986,2.94,?,8.8,?
6.4,?,0.38,?,0.046,35.0,192.0,0.9955,3.1,?,9.0,?
?,?,?,1.7,?,?,?,0.9917,?,?,?,?
?,0.23,0.46,?,?,?,125.0,?,3.23,?,12.5,?
?,?,?,?,0.042,?,59.0,?,?,0.25,10.5,?
7.3,0.27,0.39,?,0.064,?,?,?,?,0.3,?,5.0
?,0.32,?,1.6,?,32.0,?,?,3.23,0.52,?,6.0
?,0.33,?,1.5,0.049,10.0,97.0,0.9917,3.48,0.44,?,?
?,0.24,?,?,?,?,?,?,?,0.47,?,?
?,?,?,7.1,0.045,41.0,?,?,?,0.43,10.6,?
?,0.37,0.36,?,?,17.0,?,0.9906,3.04,?,11.7,?
8.0,?,?,?,?,?,?,?,2.94,?,?,?
?,0.26,0.44,7.1,0.027,?,?,0.993,3.02,0.34,?,?
?,0.37,?,1.0,0.034,17.0,?,0.9906,?,?,11.7,?
?,0.23,?,?,0.044,15.5,?,0.992,?,0.44,?,?
5.9,?,0.32,?,0.034,?,?,0.992,?,0.58,?,7.0
?,0.28,?,1.2,?,?,115.0,?,3.16,?,10.0,6.0
8.0,0.28,0.42,7.1,0.045,?,169.0,?,3.17,0.43,?,?
?,?,0.39,?,?,?,?,0.9908,3.26,?,?,?
?,?,0.37,?,?,19.0,?,0.9902,?,0.53,12.7,?
7.2,0.23,?,2.3,0.033,29.0,?,0.9908,?,?,?,7.0
?,?,?,6.5,0.039,?,110.0,?,3.1,?,10.5,?
9.4,0.26,0.53,1.2,?,25.0,109.0,?,?,0.28,?,?
8.3,?,0.42,1.15,?,18.0,96.0,0.9911,3.2,0.32,?,3.0
?,?,0.3,?,0.043,?,238.0,0.9986,3.06,0.41,?,?
?,?,0.37,?,0.03,?,?,?,3.17,0.54,?,7.0
7.9,0.44,0.37,5.85,0.033,27.0,?,0.992,?,0.54,?,7.0
7.7,0.39,0.3,?,?,29.0,?,?,3.38,?,?,6.0
?,?,?,?,0.043,47.0,155.0,?,?,?,10.1,?
?,0.32,0.31,1.7,0.036,46.0,?,0.993,3.03,0.48,10.5,5.0
?,0.32,?,3.4,0.023,?,87.0,0.9902,?,?,?,?
7.3,?,?,?,0.024,35.0,116.0,0.9928,3.17,?,?,?
7.1,0.44,?,2.7,0.041,35.0,?,0.9896,?,?,?,7.0
?,?,0.48,?,?,28.0,?,?,3.19,0.59,?,5.0
7.9,?,?,1.8,0.041,?,178.0,?,?,?,?,6.0
?,0.18,?,?,?,?,?,?,3.4,0.41,?,7.0
8.1,0.43,?,6.6,0.033,36.0,?,0.9918,2.98,0.39,?,7.0
7.1,0.44,?,2.7,0.041,35.0,128.0,?,?,?,13.5,?
6.4,?,?,5.1,0.037,?,131.0,0.9944,?,0.32,?,5.0
8.0,?,?,17.55,?,?,?,0.9999,2.92,0.68,?,?
?,0.2,0.4,?,?,41.0,167.0,?,3.18,0.4,?,?
7.2,?,0.34,1.1,0.046,25.0,?,0.992,3.25,?,11.3,6.0
?,0.18,0.31,1.1,0.045,?,73.0,?,?,?,10.8,?
8.4,0.57,?,?,?,46.0,195.0,?,3.15,0.51,?,?
?,?,?,?,?,48.0,?,?,3.82,?,?,?
?,0.245,?,1.1,?,?,?,?,?,0.42,?,5.0
5.6,?,?,?,0.047,24.0,152.0,?,3.12,?,?,6.0
7.3,?,0.41,1.8,?,?,?,?,?,0.39,12.2,?
?,0.16,0.73,1.0,0.138,58.0,150.0,0.9936,?,?,9.2,5.0
6.4,0.22,?,1.8,?,29.0,?,?,?,0.57,10.3,?
?,0.18,0.65,?,?,28.0,157.0,0.9946,3.33,?,?,6.0
?,?,0.27,6.7,0.036,88.0,?,?,3.28,?,10.2,6.0
?,0.29,0.16,6.8,0.034,?,?,0.9955,?,?,9.0,?
6.2,0.21,0.38,?,0.036,?,?,0.9951,3.06,0.36,9.3,?
6.4,?,0.3,?,?,63.0,?,0.9952,3.06,?,9.2,6.0
7.3,0.19,0.68,1.5,0.05,31.0,156.0,0.9946,?,?,?,?
?,0.18,?,?,0.046,?,157.0,0.9946,3.33,0.62,?,?
9.6,0.29,?,1.45,?,?,?,?,2.92,?,?,6.0
?,0.14,?,1.2,0.036,15.0,73.0,0.9938,3.46,?,9.9,?
6.9,0.31,0.34,7.4,?,36.0,?,0.9963,?,0.62,?,7.0
?,?,0.34,?,0.028,36.0,?,0.991,?,0.41,?,?
8.0,?,?,?,?,45.0,163.0,?,3.21,?,8.6,7.0
7.6,0.31,0.29,?,?,21.0,?,0.9966,3.04,0.35,9.4,5.0
?,0.35,0.56,13.8,?,55.0,190.0,?,?,0.58,?,6.0
?,0.22,0.42,?,0.044,?,163.0,1.0003,?,0.69,?,7.0
?,0.5,?,1.1,0.037,23.0,?,0.9938,?,0.42,?,?
?,0.39,0.31,?,?,32.0,162.0,?,3.2,?,?,?
?,0.5,?,?,?,?,?,0.9938,?,0.42,?,5.0
8.4,0.35,?,?,?,?,?,0.9993,3.07,?,?,6.0
?,?,0.27,1.5,?,?,132.0,0.9938,?,?,9.2,6.0
?,0.22,0.42,?,0.044,?,?,1.0003,3.21,?,8.6,?
?,?,?,?,0.04,?,?,?,?,0.35,?,?
7.0,?,0.36,?,?,?,133.0,0.9942,3.33,0.37,?,?
6.6,0.27,?,1.9,?,?,153.0,0.9928,3.29,?,10.5,6.0
7.8,0.16,?,1.7,0.026,29.0,?,0.991,3.02,?,12.5,?
7.7,0.27,?,1.8,0.028,26.0,?,0.9911,?,?,?,?
?,?,?,10.7,?,51.0,147.0,?,?,0.43,8.7,5.0
?,?,?,?,?,?,?,0.9927,?,0.25,?,?
?,0.27,?,?,0.028,26.0,?,0.9911,?,?,12.1,?
?,?,?,?,0.026,29.0,?,0.991,?,0.78,?,6.0
6.6,?,?,1.8,?,40.0,147.0,0.9912,?,0.44,?,?
8.3,0.21,0.4,?,?,35.0,110.0,?,?,?,12.9,?
7.2,?,?,1.4,?,?,?,0.9902,?,0.51,?,?
6.6,0.16,?,1.6,?,15.0,78.0,0.992,?,0.44,11.2,6.0
?,?,?,?,?,16.0,?,0.994,?,0.42,9.7,?
?,?,?,?,?,54.0,191.0,0.9966,3.04,0.56,?,?
6.2,0.17,0.3,1.1,0.037,14.0,?,0.993,?,?,10.3,6.0
6.9,0.39,0.22,4.3,0.03,?,?,0.993,3.0,0.87,?,?
6.9,?,0.22,?,?,?,102.0,0.993,3.0,?,11.6,4.0
7.5,0.23,0.32,9.2,?,?,?,0.9966,3.04,0.56,9.7,6.0
7.5,0.38,0.33,5.0,0.045,30.0,131.0,?,3.32,?,10.9,6.0
7.3,?,?,?,0.045,29.0,122.0,?,?,0.37,?,?
?,0.34,?,?,0.04,45.0,?,?,3.3,0.47,12.4,?
7.8,0.23,0.28,4.75,?,?,166.0,?,?,?,11.5,5.0
9.0,0.245,0.38,?,0.045,?,159.0,0.995,?,0.35,10.2,6.0
?,?,?,?,0.032,51.0,?,0.9939,?,?,?,5.0
7.4,?,0.42,?,?,39.0,?,?,?,0.33,?,?
?,0.2,?,?,0.035,60.0,163.0,0.9952,?,?,?,6.0
?,?,0.71,17.35,?,?,?,1.0,?,?,9.3,5.0
?,?,0.45,1.8,?,17.0,?,?,?,0.49,10.7,7.0
6.8,0.24,?,?,0.047,34.0,105.0,?,3.13,0.49,?,?
9.7,0.14,0.59,?,0.049,23.0,142.0,?,2.98,?,9.5,5.0
?,0.15,?,?,?,?,130.0,?,3.02,?,?,?
9.4,?,?,1.6,?,14.0,94.0,?,?,0.61,10.3,?
5.2,0.365,?,13.5,?,?,?,?,3.46,?,?,?
6.3,?,0.22,3.75,?,37.0,?,?,3.23,?,?,?
9.6,?,0.54,1.3,0.04,16.0,160.0,0.9938,?,0.43,?,?
?,?,0.42,?,?,?,?,?,3.08,?,9.6,5.0
6.4,0.31,?,6.2,0.04,46.0,?,0.9953,3.15,0.46,?,6.0
?,0.2,?,?,?,63.0,?,0.997,3.1,?,?,?
?,?,?,2.0,0.026,40.0,?,?,3.04,?,?,?
?,?,?,1.4,0.039,21.0,?,?,3.32,0.62,10.8,5.0
?,0.15,?,1.1,0.044,25.0,96.0,0.9932,?,?,10.3,6.0
?,?,?,6.6,0.038,?,?,?,?,0.42,?,5.0
7.6,?,0.42,?,0.044,?,?,?,?,?,12.8,?
7.3,0.43,0.37,?,0.028,17.0,?,0.991,?,0.43,13.2,6.0
?,?,0.3,0.9,0.037,?,?,?,3.54,0.56,?,?
6.2,0.2,?,?,0.093,40.0,161.0,?,?,0.66,?,?
6.9,?,0.35,?,?,?,182.0,?,?,?,10.8,?
7.7,0.32,0.48,2.3,0.04,?,?,0.9911,3.2,0.52,?,7.0
?,0.22,0.72,?,0.042,?,168.0,?,3.12,?,9.2,?
6.8,?,0.33,?,0.047,?,167.0,0.9928,3.12,?,?,?
?,0.37,0.33,?,0.028,13.0,?,?,?,?,?,6.0
8.4,?,0.43,2.1,?,20.0,?,0.994,2.85,0.46,9.5,5.0
?,0.21,0.41,?,?,?,108.0,?,2.85,?,9.5,?
?,0.15,0.32,8.8,?,24.0,?,0.9972,3.4,0.4,?,6.0
7.9,?,0.64,?,?,?,210.0,?,3.15,0.51,9.3,7.0
7.8,0.21,?,?,0.034,?,180.0,0.991,3.09,?,12.6,?
9.0,0.24,0.5,?,0.048,?,107.0,?,3.21,?,?,?
5.7,0.21,0.24,?,0.047,?,?,?,3.65,0.72,10.1,6.0
?,?,0.36,7.0,0.042,?,?,?,?,0.37,11.2,?
?,0.18,0.3,6.4,?,?,?,?,3.29,?,10.0,?
?,?,0.3,?,0.048,40.0,?,?,3.29,0.52,?,?
8.4,?,?,12.15,0.033,?,?,0.9959,2.99,0.39,?,?
7.2,?,?,0.8,0.04,?,?,0.9922,?,0.33,10.0,6.0
?,?,?,2.0,?,13.0,?,0.9931,3.04,?,?,5.0
?,0.58,0.27,12.15,0.033,37.0,116.0,?,2.99,?,10.8,?
?,?,0.31,12.4,?,?,181.0,?,?,?,?,6.0
7.3,?,0.37,1.9,0.041,?,?,?,?,?,?,8.0
?,0.39,0.37,1.1,0.043,36.0,113.0,0.991,3.39,0.48,12.7,8.0
?,0.46,0.39,6.2,?,?,?,?,3.21,0.35,12.2,7.0
8.2,?,0.4,?,0.039,35.0,162.0,?,3.15,0.34,?,7.0
7.8,0.29,0.36,7.0,0.042,?,?,?,?,0.37,11.2,8.0
?,0.35,0.39,?,?,15.0,61.0,?,?,0.28,?,?
8.0,?,0.39,3.9,0.034,?,?,0.9917,?,0.67,?,7.0
?,0.37,?,?,0.027,?,130.0,?,3.28,?,?,7.0
5.7,0.21,0.24,?,0.047,60.0,189.0,0.995,?,0.72,10.1,6.0
?,0.18,?,?,?,40.0,?,0.9956,?,0.52,10.0,5.0
?,0.13,?,?,0.04,?,179.0,0.9955,?,0.41,9.0,5.0
7.6,0.19,?,1.1,?,38.0,143.0,0.9907,?,?,11.4,5.0
7.3,?,?,15.4,0.05,?,?,?,?,0.59,8.9,?
6.3,0.29,?,6.5,?,?,?,0.9953,3.15,?,9.3,?
6.8,0.35,0.32,?,0.048,?,103.0,?,3.28,?,12.0,8.0
6.5,?,0.32,1.4,0.04,31.0,?,?,?,0.54,?,?
6.2,0.12,?,5.7,?,?,158.0,?,?,0.37,10.5,?
6.0,0.13,0.28,?,?,56.0,?,0.9948,3.59,?,?,?
6.4,?,?,1.4,?,?,115.0,0.9906,?,0.48,11.3,7.0
?,0.32,?,1.4,?,15.0,96.0,?,3.22,0.38,?,?
7.6,?,0.41,?,0.04,38.0,?,0.9907,?,0.42,?,?
6.7,?,0.28,?,?,?,140.0,0.9927,?,0.33,?,?
7.0,0.14,0.41,0.9,0.037,22.0,?,0.9914,3.25,0.43,?,6.0
?,?,0.24,?,?,19.0,115.0,0.9958,?,0.45,8.9,5.0
7.3,?,?,15.4,?,55.0,191.0,?,?,?,?,6.0
?,?,?,?,0.168,42.0,?,0.9984,?,0.49,9.3,?
7.6,0.28,?,1.9,?,23.0,?,?,3.25,?,10.4,?
?,0.26,?,?,0.042,41.0,162.0,0.9944,3.1,0.38,?,7.0
10.7,0.22,0.56,?,?,37.0,?,?,?,?,?,6.0
?,?,0.56,?,0.044,37.0,?,?,?,0.68,?,6.0
6.9,?,0.34,?,0.032,?,?,0.9902,3.14,?,12.4,7.0
6.2,0.3,?,1.7,0.032,30.0,130.0,?,3.28,?,?,7.0
6.9,0.27,?,1.7,?,?,?,0.9929,3.15,0.69,?,?
?,?,?,?,?,?,136.0,?,?,0.71,11.4,6.0
?,0.28,0.3,?,0.047,?,?,?,3.35,?,?,?
6.9,?,0.2,0.9,0.054,5.0,?,0.992,?,?,?,?
?,?,?,?,0.044,36.0,152.0,?,?,?,12.0,7.0
?,?,0.3,5.7,0.039,24.0,?,0.992,?,0.61,?,7.0
6.6,0.56,0.16,3.1,?,28.0,?,?,?,0.35,?,6.0
?,?,0.56,?,0.046,25.0,?,?,3.24,0.33,?,?
6.8,0.23,0.4,1.6,?,?,?,?,3.23,?,11.4,?
6.2,?,?,?,?,26.0,?,?,3.77,?,?,?
?,0.49,?,?,0.039,?,?,?,3.42,?,?,?
6.6,?,?,?,0.034,15.0,85.0,?,3.28,?,13.4,?
7.3,?,?,?,0.044,12.0,143.0,0.9918,?,0.48,?,7.0
8.1,0.19,0.4,?,0.037,?,?,0.9926,3.06,0.34,10.0,?
?,?,0.26,?,?,?,?,?,3.49,0.42,10.1,6.0
?,0.16,0.47,?,?,23.0,81.0,?,?,0.42,?,6.0
?,0.42,?,?,?,15.0,?,?,?,0.51,?,?
?,0.135,0.3,?,?,?,?,0.9946,?,?,?,6.0
5.6,?,?,4.5,?,?,?,0.9907,?,0.9,?,?
6.9,0.19,0.33,1.6,0.039,27.0,98.0,?,?,0.46,12.3,?
?,0.18,0.29,?,?,?,?,0.9918,3.2,?,?,?
?,?,?,?,?,35.0,200.0,?,?,0.46,8.9,?
7.3,0.25,?,13.1,?,35.0,?,?,?,0.46,?,?
7.0,?,?,?,0.035,?,?,0.9928,?,?,11.5,?
7.3,0.25,0.36,13.1,?,35.0,?,0.9986,?,0.46,8.9,?
?,0.67,?,?,0.052,?,222.0,0.9979,3.17,0.52,9.3,6.0
7.4,?,0.29,?,0.044,31.0,?,0.994,?,?,?,8.0
?,?,?,2.2,?,29.0,128.0,0.9937,?,?,10.9,?
9.0,0.31,?,6.6,0.043,11.0,73.0,0.9938,?,?,?,?
?,?,?,?,0.069,?,?,0.9942,?,?,?,?
?,?,0.36,?,?,12.0,90.0,?,?,0.38,10.5,8.0
7.1,0.19,0.28,?,?,?,78.0,?,?,0.78,?,?
?,?,?,?,0.05,?,200.0,0.9986,?,0.46,?,7.0
7.9,0.2,?,1.2,?,29.0,118.0,0.9932,?,?,10.6,?
?,0.26,0.32,5.9,0.037,?,?,0.9934,3.31,?,11.6,6.0
?,?,0.34,?,0.035,32.0,83.0,?,?,0.46,?,6.0
?,0.3,?,4.1,?,26.0,155.0,0.9925,?,?,12.3,8.0
8.1,0.29,0.49,?,0.042,22.0,124.0,?,?,0.41,10.8,?
?,0.17,?,1.4,0.037,55.0,?,?,?,?,11.3,6.0
5.9,?,0.02,0.8,0.038,22.0,63.0,?,3.36,0.36,?,5.0
?,?,?,1.3,?,16.0,128.0,?,3.36,?,10.0,6.0
8.6,0.55,?,15.55,?,35.5,?,?,?,?,?,3.0
?,0.35,0.74,1.0,0.044,18.0,?,0.992,3.13,0.55,?,5.0
7.6,?,?,?,0.04,27.0,103.0,0.9916,?,?,10.8,7.0
?,?,?,11.8,0.042,?,?,?,?,?,10.1,4.0
6.2,0.18,?,4.5,0.047,17.0,90.0,0.9919,3.27,0.37,?,6.0
5.3,?,?,1.1,?,25.0,105.0,?,3.32,0.47,?,?
?,?,?,?,0.056,36.0,225.0,0.9977,3.06,?,10.0,4.0
8.1,0.29,0.49,7.1,0.042,?,?,0.9944,3.14,?,10.8,?
?,?,?,0.9,0.052,26.0,128.0,?,?,0.35,?,6.0
?,?,?,?,0.045,34.0,?,?,3.05,?,?,6.0
7.4,?,0.49,1.1,0.042,35.0,156.0,?,3.13,0.55,11.3,5.0
8.2,0.18,0.49,?,?,28.0,?,?,?,0.68,10.4,?
6.1,0.22,?,?,0.051,18.0,87.0,?,3.3,?,?,5.0
7.0,0.39,0.24,?,0.048,8.0,?,?,3.0,0.31,10.1,?
?,?,0.49,?,0.051,18.0,87.0,0.9928,3.3,0.46,9.6,?
6.5,0.36,0.49,?,?,16.0,94.0,0.9902,?,0.49,?,7.0
?,0.29,0.49,1.2,?,?,99.0,0.9893,3.07,?,12.2,?
7.4,?,?,?,0.042,35.0,?,?,?,0.55,11.3,5.0
6.9,?,?,14.2,?,?,?,?,3.17,0.5,9.6,?
8.5,0.56,?,?,?,?,?,?,?,?,9.2,5.0
?,0.18,0.49,?,0.033,?,?,0.9923,?,?,10.4,?
?,?,?,?,0.05,67.0,210.0,0.9951,?,0.34,9.5,5.0
?,?,0.49,7.6,0.052,67.0,?,?,3.16,?,?,?
7.2,?,0.74,?,?,56.0,162.0,?,?,0.44,?,?
7.2,0.31,?,?,0.057,17.0,117.0,0.9928,?,0.35,?,5.0
?,?,0.49,1.2,?,?,?,?,3.08,0.34,?,5.0
7.0,?,0.49,?,0.04,34.0,125.0,?,3.24,?,?,?
7.8,?,0.49,13.0,0.033,?,158.0,0.9955,3.14,0.35,?,?
8.3,0.2,?,?,?,33.0,?,0.9924,?,?,?,6.0
?,?,?,?,0.063,35.0,92.0,0.9911,3.38,?,?,6.0
