@relation dataset

@attribute a01 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {b, g}


@data
?,1.0,0.23395,?,?,0.7802,0.72144,?,0.84222,?,0.9173,?,0.88248,-0.2198,0.91404,-0.34168,?,-0.5136,0.64527,-0.64527,0.44614,-0.74102,0.29162,?,?,?,-0.11943,-0.64962,-0.28183,?,-0.44505,?,-0.53319,?
?,0.91353,0.81586,?,?,?,?,0.05405,0.2973,-0.18599,-0.10241,?,?,0.01401,-0.03403,0.01108,-0.00537,?,9.7E-4,4.8E-4,?,-3.0E-5,1.9E-4,?,2.0E-5,-1.0E-5,0.0,0.0,0.0,?,0.0,?,?,?
?,0.21429,-0.09524,?,?,?,0.19048,?,?,0.40476,0.02381,?,?,0.30952,-0.04762,0.28571,?,?,?,?,?,0.21429,-0.11905,?,?,0.22109,-0.0229,0.19048,?,?,-0.02034,?,-0.01877,?
1.0,1.0,-0.14754,?,?,?,-0.01639,?,?,?,-0.03279,?,0.0,0.68852,?,0.19672,?,?,?,?,?,1.0,-0.29508,?,?,?,-0.20325,0.32787,-0.03279,?,-0.44262,?,?,b
?,?,?,0.88627,0.03131,?,0.04572,?,0.0,?,?,?,?,?,0.09579,?,?,?,?,?,?,?,0.13493,?,0.22727,?,?,?,0.02727,0.60715,?,0.5884,?,g
1.0,?,?,-0.78824,?,?,-0.76378,?,?,?,0.40476,-0.6723,0.30729,?,?,?,0.15476,?,?,-0.5183,?,?,?,?,?,?,0.38848,?,0.39286,?,?,?,-0.55837,?
1.0,0.86889,-0.07111,?,?,?,?,?,0.00222,0.83556,-0.06444,?,?,1.0,?,?,?,?,?,1.0,?,?,?,0.84444,0.03556,?,?,0.82222,-0.14667,?,?,1.0,?,?
1.0,0.43636,-0.12727,0.58182,?,?,?,0.34545,-0.03636,?,?,?,?,?,?,?,?,0.36364,?,0.12727,?,0.61818,?,?,?,?,-0.07027,?,?,?,?,?,-0.29091,?
1.0,?,?,?,?,?,?,?,0.0,1.0,-5.4E-4,0.45283,?,?,?,?,?,?,?,?,?,?,-0.00112,1.0,0.79245,?,?,?,-1.0,1.0,0.43396,0.43396,-0.11321,?
1.0,?,0.83333,?,?,?,?,0.45238,-0.14286,?,?,0.33333,0.0,0.28571,-0.07143,-0.38214,?,0.2381,?,0.45238,?,?,?,?,?,?,?,?,0.0,-0.66667,?,0.2619,0.02381,b
1.0,0.4375,0.04167,?,?,?,0.0,?,-0.0625,?,0.0,0.29167,0.10417,?,?,?,?,?,-0.22917,?,0.08333,0.25,?,0.39583,?,0.44012,?,?,?,?,?,0.33333,-0.0625,?
?,?,1.0,0.0,?,0.0,?,0.0,0.0,?,?,?,0.45489,-0.95489,?,?,?,?,0.0,0.0,?,0.6203,?,?,-1.0,1.0,?,1.0,1.0,0.0,0.0,0.0,0.0,b
?,?,?,0.93614,0.1303,?,?,0.84881,-0.49962,?,?,?,?,0.72254,?,0.66145,?,?,0.59862,0.53258,?,?,0.44511,0.4044,?,?,0.43221,0.9033,?,0.23405,?,?,?,?
1.0,0.5984,?,?,0.80521,0.76001,?,0.8401,-0.10984,?,0.07981,0.95824,?,?,?,0.95452,?,0.88673,0.18135,0.98484,?,?,?,?,?,1.0,?,0.62958,?,?,?,?,?,b
1.0,0.95882,?,1.0,?,0.98313,0.02555,?,-0.09316,0.98955,-0.02716,0.9798,?,1.0,?,?,?,0.9384,0.01557,?,?,0.97889,-0.05318,0.91567,-0.15675,0.95677,?,0.90978,?,?,?,?,?,?
1.0,?,0.0,-0.33672,?,0.0,?,0.68869,-1.0,0.97078,?,?,?,?,?,0.94155,0.16391,0.0,?,?,0.0,?,-1.0,?,?,?,-1.0,0.0,?,?,?,?,0.0,?
1.0,0.96933,0.00876,?,?,0.98658,-0.00763,?,-0.02844,?,-0.0351,1.0,-0.01271,1.0,-0.02581,1.0,-0.01175,?,2.5E-4,1.0,?,1.0,-0.04744,0.96019,-0.04527,0.99188,-0.03473,?,-0.02478,1.0,?,0.9842,?,?
?,0.0,0.0,?,?,?,-0.05405,0.0,?,?,0.07297,1.0,-0.2,?,?,?,-0.11351,?,0.0,1.0,?,1.0,?,?,?,1.0,-0.17568,0.0,0.0,1.0,-0.25946,?,?,b
?,?,0.01403,?,-0.02439,?,0.03466,0.19512,0.12195,?,0.04755,?,?,?,?,?,0.0,0.31707,?,?,?,0.23698,?,?,?,0.19304,0.05641,?,0.05504,0.19512,0.0,0.17073,?,?
1.0,?,?,1.0,?,0.0,0.0,?,0.0,1.0,?,?,-1.0,1.0,1.0,1.0,?,0.0,0.0,0.0,?,1.0,?,?,0.0,?,?,?,1.0,1.0,?,0.0,0.0,?
?,0.34694,0.20408,?,0.2449,?,0.20408,?,?,?,?,?,?,0.0,?,?,0.55102,?,?,-0.28571,0.44898,?,0.32653,-0.61224,0.22449,?,?,-0.59184,?,?,0.0,?,-0.2449,g
1.0,?,0.0,1.0,?,?,?,0.0,0.0,?,?,?,?,1.0,0.23288,?,?,0.0,0.0,?,?,?,1.0,?,0.0,1.0,-1.0,?,0.0,1.0,?,0.0,0.0,?
1.0,?,?,0.91176,?,0.74265,0.67647,?,?,?,0.88971,?,?,-0.20588,0.82353,?,?,-0.5,0.47794,-0.73529,0.38235,-0.86029,0.08824,-0.74265,-0.125,?,?,?,-0.42647,-0.44118,?,?,?,g
?,-1.0,?,0.22222,?,-0.75693,-0.70984,?,0.71242,?,?,?,?,?,?,?,?,?,-0.54248,?,-0.83007,?,-0.94118,-1.0,?,?,0.09176,?,0.05229,0.18301,?,?,-0.48241,b
?,0.26667,-0.1,?,?,0.33333,-0.13333,?,?,0.56667,?,?,?,?,-0.06667,0.53333,0.2,?,-0.01667,0.31667,?,?,?,?,?,?,0.05439,?,?,?,0.03333,0.41667,?,?
1.0,?,?,?,?,?,?,?,-0.06879,?,0.02575,?,0.02726,-0.01586,-0.00166,-9.3E-4,-0.00883,0.0047,?,?,0.00238,-0.00114,?,?,?,1.9E-4,-4.3E-4,2.6E-4,?,0.0,1.5E-4,?,?,b
?,1.0,-0.37838,0.64865,0.2973,0.64865,-0.24324,0.86486,0.18919,1.0,?,0.51351,?,0.62162,?,0.32432,?,?,-0.17666,0.62162,0.05405,0.75676,?,?,-0.2973,?,-0.22163,0.58478,?,?,-0.59459,0.51351,-0.24324,?
1.0,0.94531,-0.03516,-1.0,?,?,-0.01563,0.97266,?,?,?,-1.0,?,-1.0,-0.00391,0.95313,?,?,-0.02734,-0.99219,?,?,?,0.95703,?,?,?,0.90234,-0.06641,?,?,?,-0.34375,b
1.0,?,?,0.93757,-0.01272,0.93526,?,0.96705,?,?,0.0052,?,?,?,-0.00405,0.9948,?,?,0.01792,?,?,0.93815,-0.0237,?,?,?,-0.01647,0.97399,0.01908,?,-0.0341,?,?,g
?,?,-0.05529,1.0,?,0.5,?,?,?,?,-0.25712,0.16667,?,?,?,?,-0.38853,1.0,-0.42862,?,-0.25,?,?,?,-0.27778,1.0,?,1.0,?,1.0,?,1.0,?,b
1.0,0.31034,?,?,-0.10345,0.2069,?,0.07405,?,0.03649,?,0.01707,-0.02383,0.00741,?,0.00281,-0.00893,?,?,?,?,?,-0.00166,?,-9.0E-4,-2.5E-4,?,-1.8E-4,-2.4E-4,-1.2E-4,-1.2E-4,-8.0E-5,?,?
1.0,0.62745,?,?,?,?,?,0.62745,?,0.68627,?,0.66667,?,?,-0.09804,?,?,?,?,?,?,?,?,0.45098,?,0.52409,-0.24668,?,-0.31373,?,?,0.47059,-0.27451,?
?,0.25,0.16667,?,0.26667,0.19036,?,?,0.19939,?,?,-0.02367,0.10188,?,0.06317,-0.03766,?,-0.0323,0.01532,?,0.00357,-0.01726,-0.00273,?,-0.00539,-0.00621,?,?,?,?,?,2.5E-4,?,g
1.0,?,0.15625,0.0625,0.0,?,0.0625,?,0.0625,0.1875,0.0,?,?,?,0.0,?,?,0.4375,?,0.0,?,0.0,?,?,-0.46875,0.03125,0.0,?,?,-0.03125,?,?,?,?
1.0,?,?,?,?,1.0,-0.06486,?,?,0.98919,?,0.98919,?,?,-0.06486,0.95135,0.09189,0.97838,?,?,?,1.0,0.04324,?,?,?,?,?,-0.03243,1.0,?,?,?,?
?,?,0.05426,?,?,1.0,?,?,?,0.83721,?,1.0,?,?,?,0.81395,?,0.90698,0.11628,1.0,0.5067,1.0,?,0.8062,0.03876,?,?,0.84496,?,1.0,0.87317,1.0,?,b
1.0,?,?,1.0,0.08021,1.0,?,0.93048,0.00535,0.93583,-0.01604,1.0,0.0,1.0,?,?,0.04813,0.91444,?,0.96791,0.02139,0.9893,-0.01604,0.96257,0.05348,?,0.04452,0.87701,?,?,?,?,?,g
1.0,-0.205,0.2875,?,0.1,0.2825,?,?,?,0.36285,?,0.0925,0.275,?,?,?,?,-0.34187,?,-0.48,?,0.29908,0.33176,?,?,0.3219,-0.28475,-0.47,0.185,?,-0.31228,?,?,?
1.0,?,0.03333,0.63333,?,?,0.06667,?,0.0,0.63333,0.0,0.8,?,0.73333,?,0.7,?,?,0.1,?,-0.03333,0.76667,0.0,0.63333,0.13333,?,0.10168,?,?,0.6,?,0.63333,0.16667,g
?,?,-0.00838,0.06704,0.00838,0.0,-0.01117,?,?,?,-0.07542,?,?,0.06425,?,0.0,?,-0.06425,0.07542,-0.04749,?,0.02793,?,0.00838,0.00559,?,-0.00838,?,?,?,?,0.04749,-0.03352,b
1.0,0.94653,0.28713,0.72554,?,?,0.82455,0.01267,?,?,?,?,0.56079,?,0.41743,?,0.07208,?,?,?,-0.44,-0.30851,-0.55089,-0.04119,?,0.16085,-0.5642,0.36752,?,?,-0.22535,?,-0.0598,?
1.0,0.0546,?,?,0.04598,0.01437,?,-0.07759,0.00862,0.01724,?,-0.03736,?,?,?,?,?,?,0.05172,0.02011,?,?,-0.01149,0.03161,?,0.00862,?,?,?,0.02586,0.01149,?,?,b
?,0.72414,?,?,0.01084,?,0.00197,0.79015,?,0.78424,-0.00985,?,?,0.85123,0.01675,0.80099,-0.00788,0.79113,-0.02956,0.75961,0.0335,?,?,0.72611,-0.01478,0.78041,0.00612,?,-0.05025,0.82956,0.02956,0.79015,0.00788,?
1.0,0.03852,?,?,0.0,0.01997,?,?,?,?,-0.01284,0.01427,-0.02282,?,-0.03281,-0.04708,-0.02853,?,?,0.0214,0.00428,?,?,0.05136,?,0.03994,?,?,0.00713,?,?,?,0.01997,b
1.0,?,0.22751,?,0.33598,0.25661,?,?,?,-0.02116,?,-0.34127,0.31217,-0.4127,0.3254,?,?,-0.5,-0.1164,?,-0.1455,?,?,?,?,0.03574,?,?,?,?,-0.24339,0.2672,?,?
1.0,0.08696,?,?,-0.04119,0.10526,?,0.12586,?,?,-0.01144,0.12357,0.0778,?,-0.13501,0.29062,?,0.18993,?,?,0.0,?,?,?,-0.10297,0.08467,?,0.11213,?,0.09611,-0.07323,?,-0.06865,?
?,0.94333,?,?,?,0.21572,0.77514,?,?,-0.73675,0.42048,?,0.0,-0.62706,-0.31079,?,-0.62157,-0.12797,?,0.49909,?,0.71481,?,?,?,0.60098,?,?,?,?,?,?,?,g
1.0,0.01975,?,0.0409,?,0.02116,0.01128,?,0.04372,?,0.00141,0.01975,-0.03103,-0.01975,?,?,0.0268,?,-0.00423,0.04372,?,?,?,?,-0.01269,?,-0.01128,?,-0.01551,?,-0.02398,0.00705,0.0,?
?,?,?,?,?,?,-0.04182,?,0.09037,0.86258,0.11949,0.88051,?,?,?,0.83719,-0.06796,0.8357,?,?,?,?,0.0224,0.79686,-0.01942,0.82383,?,?,?,?,-0.01942,0.79089,?,g
1.0,1.0,?,?,1.0,?,1.0,?,-1.0,?,?,-1.0,-1.0,?,1.0,1.0,?,?,?,?,?,?,-1.0,1.0,?,1.0,?,1.0,1.0,?,1.0,?,1.0,?
1.0,?,0.39252,0.38887,?,0.08858,0.98903,-0.42625,0.88744,?,0.4998,-0.93092,?,-0.859,?,-0.6603,?,-0.1926,-0.86063,?,?,?,-0.3523,?,-0.23324,?,0.21343,0.3783,?,0.19667,0.66315,-0.11215,0.64933,g
?,?,1.0,1.0,?,0.625,-1.0,?,?,0.025,?,?,?,?,?,?,?,?,1.0,1.0,?,0.3125,?,1.0,?,1.0,?,?,1.0,?,1.0,?,?,b
?,?,0.54902,?,?,0.01961,1.0,?,0.92157,?,0.58824,-1.0,0.11765,?,?,?,?,?,-0.86275,0.35294,?,0.7451,?,0.92157,-0.21569,0.92874,?,0.72549,?,0.23529,0.90196,?,?,g
?,0.0,?,?,-1.0,?,?,0.0,0.0,?,1.0,?,1.0,1.0,-1.0,?,?,?,?,-1.0,?,?,1.0,1.0,?,?,?,?,?,?,?,?,1.0,b
1.0,?,0.44444,0.53695,?,?,1.0,-0.33333,?,-1.0,0.33333,-1.0,?,?,-0.22222,-0.66667,-0.77778,?,?,?,?,?,?,?,?,0.9212,0.45019,?,?,0.22222,?,?,1.0,g
0.0,0.0,0.0,0.0,0.0,0.0,?,?,?,0.0,?,?,?,0.0,0.0,?,?,?,?,0.0,?,0.0,0.0,0.0,0.0,?,0.0,?,0.0,0.0,0.0,0.0,0.0,b
1.0,?,?,1.0,0.0,?,?,?,0.0,?,0.12094,?,?,?,0.16228,0.75,0.25,0.75,0.5,?,?,1.0,?,?,?,0.73944,?,0.75,0.25,0.69635,0.29074,0.67493,?,g
0.0,?,1.0,1.0,1.0,?,0.0,?,-1.0,?,?,?,-1.0,-1.0,?,?,?,-1.0,-1.0,?,0.0,0.0,?,-1.0,?,?,?,1.0,?,?,?,0.0,?,b
1.0,?,?,1.0,0.0,0.66667,0.11111,1.0,?,0.88889,?,1.0,-0.22222,0.77778,?,?,?,1.0,?,0.77778,?,0.66667,?,?,0.0,0.90347,?,1.0,?,?,-0.11111,1.0,?,?
?,0.0,0.0,0.0,0.0,?,0.0,?,0.0,0.0,0.0,-1.0,?,0.0,0.0,?,?,?,0.0,0.0,?,?,?,0.0,0.0,1.0,?,?,?,?,1.0,0.0,?,b
1.0,?,0.45455,1.0,?,1.0,0.09091,?,?,?,?,?,-0.27273,?,?,1.0,0.09091,1.0,?,1.0,?,?,0.09091,1.0,?,?,-0.04914,1.0,0.45455,?,-0.27273,?,?,?
1.0,?,-0.63636,?,0.0,?,0.0,0.3447,?,0.42803,?,?,?,0.36364,0.31439,?,?,0.12121,?,?,?,-0.57576,0.17803,?,-0.27273,?,-0.57576,0.43182,?,0.18182,-0.02273,0.17045,?,?
1.0,?,?,?,0.23529,?,?,1.0,?,1.0,?,?,0.11765,?,?,?,-0.05882,?,?,1.0,0.35294,?,?,?,?,?,0.20225,?,?,1.0,0.35294,1.0,?,g
1.0,0.0,?,-1.0,-0.62766,?,?,?,?,?,-0.3617,0.12766,-0.59043,1.0,?,0.0,?,?,?,?,1.0,?,?,?,?,?,-0.46809,-0.2234,-0.48936,0.74468,0.90426,?,0.45745,?
?,?,0.29167,?,?,?,?,0.875,?,?,?,?,?,?,0.0,0.875,0.04167,?,?,0.66667,?,0.75,?,?,-0.125,?,0.05503,1.0,?,?,?,?,0.04167,?
1.0,?,-0.16667,0.0,?,0.0,?,0.0,?,0.0,?,?,-0.19071,?,?,?,?,?,?,0.0,0.0,-0.05128,-0.06571,?,0.08974,?,?,0.125,0.09615,0.02564,-0.04808,?,?,b
?,1.0,-0.08183,1.0,-0.11326,0.99246,?,?,?,?,?,?,?,?,-0.4817,?,-0.65224,?,-0.63544,0.8245,?,0.58829,-0.74785,?,-0.96296,?,?,0.37941,-0.83893,?,?,0.29221,?,g
?,?,?,?,?,?,?,?,?,0.46053,?,0.22807,?,0.35088,0.34649,0.72807,-0.03947,?,?,?,?,?,-0.16228,1.0,?,1.0,-1.0,1.0,-0.24561,0.35088,0.20175,?,0.07895,?
?,?,?,0.99815,?,?,-0.30133,0.89919,?,0.70643,-0.24077,0.73855,-0.30539,?,?,?,?,?,?,?,?,0.53176,-0.32681,?,?,0.29208,-0.4839,?,?,0.15657,-0.51329,0.18353,-0.46603,g
0.0,?,?,?,-1.0,?,?,0.0,?,?,-1.0,1.0,1.0,0.0,0.0,?,-1.0,?,0.0,0.0,0.0,?,1.0,-1.0,?,1.0,-1.0,-1.0,?,-1.0,?,0.0,?,?
?,0.92247,-0.19448,?,-0.17674,0.87024,?,?,?,?,-0.28909,?,-0.49639,?,?,?,?,0.2707,?,?,-0.54172,?,?,?,?,0.09312,-0.59589,-0.07162,?,?,-0.54074,?,?,?
1.0,-1.0,?,?,?,?,-1.0,?,?,0.0,0.0,0.23958,-1.0,?,1.0,0.0,?,?,?,?,1.0,?,0.0,?,1.0,0.33333,?,1.0,-1.0,0.69792,-1.0,?,1.0,b
1.0,?,?,0.5,?,0.09916,?,-0.37764,0.88186,-0.72363,?,-0.93882,0.19409,-0.86709,?,?,-0.65612,?,?,?,?,0.51477,?,?,?,0.77937,?,0.64135,0.42827,?,?,?,?,g
?,?,1.0,?,?,1.0,-1.0,-1.0,?,1.0,?,?,-1.0,0.0,0.0,1.0,?,?,?,0.0,0.0,1.0,?,?,?,?,?,?,?,?,1.0,?,0.0,b
?,?,?,1.0,1.0,?,?,-0.33333,1.0,-1.0,?,0.0,1.0,-1.0,?,-1.0,?,?,?,?,?,?,?,-0.33333,-1.0,0.19235,-1.0,?,?,0.0,-1.0,1.0,-0.66667,g
0.0,?,1.0,-1.0,?,0.0,?,?,?,?,-1.0,?,-1.0,?,?,?,0.0,?,?,?,1.0,0.0,?,1.0,?,1.0,1.0,?,-1.0,1.0,?,0.0,?,b
?,1.0,0.06843,1.0,?,?,0.22108,1.0,?,?,?,?,?,?,0.58986,?,1.0,1.0,0.0,?,0.92001,?,?,?,?,?,?,?,?,1.0,1.0,?,1.0,?
0.0,-1.0,?,0.0,0.0,?,?,?,0.0,?,?,0.0,0.0,1.0,?,0.0,?,-1.0,?,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,?
1.0,0.64947,-0.07896,0.58264,-0.1438,?,?,?,0.04403,?,-0.26339,?,-0.31997,0.03459,-0.18947,?,?,0.15196,?,0.09513,?,0.06556,?,?,?,?,-0.2321,?,-0.21129,?,-0.1895,0.01336,-0.27201,?
?,0.0,0.0,?,?,?,?,?,0.0,?,-0.33333,0.16667,0.26042,?,0.0,0.0,?,?,?,-0.19792,?,?,?,-1.0,0.5,?,?,?,-1.0,-0.125,?,?,?,b
1.0,?,?,0.99363,?,0.96142,0.14756,?,-0.26496,?,0.54701,?,0.25283,0.73781,0.2738,0.66775,?,0.59615,?,?,?,0.45582,?,0.39023,?,?,0.25553,?,?,0.22427,0.21378,0.18086,?,g
1.0,?,-0.09524,?,-1.0,-1.0,?,?,?,?,0.7619,?,-1.0,?,1.0,?,1.0,1.0,1.0,?,-1.0,?,-1.0,?,0.36508,?,?,?,0.50794,?,-0.3254,?,?,b
1.0,0.93669,-0.0019,0.60761,0.43204,?,-0.40129,?,0.16828,?,0.09061,0.99676,0.08172,?,?,?,-0.25324,0.87379,?,0.84871,0.26133,0.75081,?,?,?,0.87293,?,0.98544,0.09385,0.78317,?,0.85841,?,?
1.0,1.0,?,1.0,?,1.0,1.0,1.0,?,?,1.0,?,?,1.0,1.0,0.0,0.0,1.0,1.0,1.0,?,1.0,-1.0,?,1.0,1.0,0.625,1.0,?,?,1.0,1.0,?,b
1.0,?,?,1.0,?,1.0,-0.10401,1.0,?,1.0,?,0.9812,?,1.0,?,?,-0.18954,0.83584,?,?,?,0.99624,0.09242,?,-0.01253,0.96238,?,?,0.03885,?,?,0.96523,?,?
?,?,-1.0,-1.0,?,-0.07661,?,?,0.95041,?,?,?,?,?,?,?,0.46502,?,?,-0.14343,-0.20188,?,0.06895,?,?,0.03443,?,?,-0.01672,?,0.00108,?,?,b
1.0,0.79847,?,?,-0.16964,?,-0.07653,0.98151,-0.07398,0.70217,?,?,0.02105,0.98214,0.02487,?,?,?,?,1.0,0.00191,?,0.30804,?,?,1.0,-0.00394,0.75638,?,?,?,1.0,?,?
0.0,0.0,?,0.0,?,?,0.0,?,0.0,0.0,0.0,1.0,1.0,1.0,?,?,?,?,0.0,1.0,1.0,1.0,?,?,?,?,?,1.0,1.0,1.0,?,?,0.0,b
1.0,1.0,?,1.0,-0.25346,0.94623,?,1.0,-0.30566,0.92736,?,0.90818,-0.44119,?,-0.58899,?,?,0.59623,-0.57579,0.68459,-0.70975,?,?,0.49214,-0.73333,0.35504,?,?,?,0.16604,?,0.13994,?,g
?,?,0.0,0.0,?,?,0.0,-0.85,-1.0,?,0.0,1.0,?,0.0,?,?,?,?,?,1.0,?,-0.6,?,?,?,-1.0,?,1.0,-1.0,?,?,0.0,0.0,b
1.0,?,0.09091,0.95455,?,?,?,?,0.0,0.95455,0.0,?,?,?,-0.04545,?,0.0,1.0,0.0,0.86364,0.09091,?,?,0.90909,?,0.91541,?,0.95455,0.09091,?,-0.09091,?,0.04545,g
0.0,?,?,?,?,1.0,?,-1.0,?,0.0,?,-1.0,?,?,?,?,?,?,-1.0,1.0,?,?,0.0,1.0,?,-1.0,?,?,?,?,-1.0,?,0.0,b
1.0,0.91176,-0.08824,0.97059,?,0.82353,?,?,-0.02941,0.97059,?,?,0.14706,0.94118,0.02941,1.0,?,1.0,0.0,0.76471,?,0.88235,0.02941,0.85294,?,0.92663,?,0.94118,?,?,?,0.91176,?,g
?,?,?,?,?,0.28354,1.0,-1.0,?,?,-1.0,?,?,-1.0,-0.23476,0.28301,-1.0,1.0,1.0,?,-1.0,?,-1.0,?,?,-1.0,?,?,-1.0,?,-0.32317,?,1.0,b
?,?,?,?,?,0.83155,?,0.68421,-0.05263,?,?,0.79856,?,?,?,0.84211,0.47368,?,0.05263,?,?,?,0.08141,0.42105,0.21053,?,?,0.52632,?,0.6015,0.09534,0.57418,?,?
?,?,?,?,?,-0.01923,1.0,0.0,?,0.0,?,?,?,0.0,?,?,0.0,?,?,-0.35256,0.74359,?,-0.80769,?,?,?,-0.51282,0.0,0.0,0.0,0.0,0.0,0.0,b
?,?,0.45455,1.0,0.54545,0.81818,?,?,?,1.0,0.0,0.81818,-0.45455,0.63636,0.27273,1.0,?,1.0,?,0.90909,?,1.0,0.0775,1.0,?,?,0.08867,?,?,1.0,?,?,0.27273,?
?,-1.0,?,?,?,-1.0,?,?,0.0,1.0,-1.0,1.0,-1.0,?,0.0,0.0,?,?,0.0,-1.0,1.0,?,-1.0,-1.0,?,1.0,1.0,0.0,?,?,0.5,0.0,0.0,?
?,?,0.09091,?,0.09091,?,?,?,0.0,0.36364,?,?,-0.09091,?,?,?,?,0.45455,?,?,-0.09091,?,?,0.36364,?,0.34442,-0.01768,0.27273,0.0,?,?,?,?,g
1.0,?,?,?,?,?,?,-0.87097,1.0,?,?,?,?,?,0.0,?,0.0,?,?,?,-1.0,0.0,0.0,0.29839,0.23387,?,?,?,?,0.0,?,?,?,?
?,1.0,?,?,?,1.0,?,?,?,0.85714,-0.14286,1.0,?,1.0,?,0.42857,-0.14286,1.0,?,?,-0.28571,1.0,?,?,-0.28571,1.0,?,1.0,0.05182,?,?,?,0.0,g
?,?,?,?,?,1.0,1.0,1.0,?,?,?,1.0,?,?,1.0,?,?,?,?,?,1.0,?,1.0,?,?,?,?,?,1.0,1.0,1.0,?,?,b
1.0,?,0.46972,?,0.82161,0.1038,0.95275,?,0.87916,-0.73939,?,?,0.16731,?,?,?,-0.63342,?,?,?,-0.78699,0.51557,?,?,?,?,0.10484,0.52798,0.39762,?,0.56573,-0.06739,0.57552,?
?,?,?,1.0,?,?,?,?,1.0,1.0,?,1.0,?,1.0,-1.0,1.0,1.0,?,?,1.0,1.0,?,?,?,?,1.0,?,1.0,?,?,1.0,1.0,-1.0,?
?,?,0.04174,0.89266,0.15766,0.86098,?,0.83675,?,?,0.40198,?,0.40552,?,0.4836,0.60101,0.51752,0.53392,0.5218,?,0.54212,?,?,0.3334,0.55274,0.26978,0.54214,0.22307,0.53448,?,0.49124,?,0.46571,g
?,?,1.0,?,-1.0,?,?,?,?,?,?,1.0,-1.0,?,0.0,?,?,?,?,?,?,?,?,0.0,?,?,1.0,0.0,?,?,-1.0,?,0.0,b
1.0,?,?,?,0.25359,0.85705,?,0.79039,?,?,0.59942,?,?,0.5083,?,0.41629,?,?,0.85952,0.13712,?,?,?,?,0.7978,-0.20995,?,?,?,?,0.64363,?,0.55835,?
?,1.0,?,?,?,?,?,1.0,1.0,1.0,1.0,?,?,-1.0,?,1.0,?,?,-1.0,?,?,-1.0,?,1.0,?,?,?,?,-1.0,?,?,-1.0,?,?
1.0,?,?,?,?,0.64615,?,0.36923,?,?,?,?,?,?,?,0.15215,?,-0.09808,0.575,-0.03462,0.42885,?,0.44424,-0.14943,0.40006,?,0.34976,-0.23832,0.29541,-0.26634,0.23896,?,0.31154,?
0.0,1.0,-1.0,?,?,?,-1.0,1.0,1.0,?,-1.0,1.0,?,1.0,?,?,?,?,1.0,1.0,?,1.0,-1.0,?,-1.0,1.0,?,1.0,1.0,1.0,?,?,?,b
1.0,0.97467,?,0.9412,?,0.88783,?,0.89009,0.32711,0.8555,?,0.72298,?,0.69946,?,0.58548,0.66893,0.48869,0.70398,0.44245,0.68159,0.35289,?,?,0.7621,0.16813,0.78541,0.07497,?,-0.02962,0.77702,-0.10289,?,g
0.0,?,?,?,?,?,?,?,1.0,0.0,?,1.0,-1.0,0.0,0.0,?,0.0,0.0,?,0.0,0.0,0.0,?,?,?,1.0,?,0.0,?,-1.0,1.0,?,?,b
1.0,0.92308,?,0.86399,?,0.72582,?,0.70588,0.5683,0.57449,0.62719,?,?,?,?,?,0.76818,?,?,?,0.76969,-0.18479,?,-0.29291,?,?,?,?,0.50131,-0.53146,0.40732,?,0.35095,?
0.0,0.0,0.0,?,1.0,?,1.0,0.0,?,?,0.0,?,?,?,?,?,?,?,?,?,0.0,?,?,0.0,0.0,1.0,1.0,?,0.0,-1.0,1.0,?,?,?
1.0,0.88804,0.38138,?,0.69431,0.29148,0.87892,?,0.90135,-0.39597,?,-0.64574,0.56502,-0.8296,0.26906,?,-0.08205,?,?,-0.46637,?,-0.16449,-0.64338,0.09562,?,0.30406,-0.48392,0.43227,-0.29838,?,?,0.42152,0.12556,g
0.0,1.0,?,1.0,?,1.0,?,1.0,1.0,1.0,1.0,?,?,?,1.0,?,1.0,?,-1.0,1.0,-1.0,?,-1.0,1.0,-1.0,?,?,?,-1.0,1.0,?,?,1.0,?
?,?,?,0.80151,0.10278,?,0.15266,?,0.05252,?,?,?,0.28954,0.68798,0.32925,?,0.17287,0.64333,-0.02845,0.57399,?,?,0.44872,?,0.57549,0.44174,?,0.12473,?,0.3507,?,0.30588,0.49831,?
0.0,0.0,?,?,?,?,0.0,?,0.0,?,0.0,?,0.0,?,?,?,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,0.0,?,?,?,0.0,?,?,?,0.0,b
?,0.94649,?,?,-0.0026,?,?,0.95801,0.01598,0.94054,?,?,0.04719,?,?,0.94277,0.07135,?,-0.00706,0.9777,?,0.96358,0.07098,0.93274,0.08101,?,?,0.97473,?,?,0.07061,?,?,?
0.0,?,?,?,-1.0,?,-1.0,?,0.0,0.0,0.0,?,?,?,?,0.0,0.0,?,0.0,-1.0,?,1.0,?,0.0,?,1.0,?,?,?,?,-1.0,-1.0,-1.0,b
