@relation dataset

@attribute a01 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {0, 1}


@data
1.0,?,-0.61,0.0,0.0,?,-1.0,0.9,1.0,0.43,0.64,?,?,?,0.0,?,?,?,?,0.0,0.0,0.0,?,?,0.68,1.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,?
?,?,0.23395,?,?,?,?,0.4766,0.84222,?,0.9173,0.09467,?,-0.2198,0.91404,-0.34168,?,-0.5136,0.64527,-0.64527,0.44614,?,0.29162,?,0.03591,?,-0.11943,?,?,-0.51251,?,?,-0.53319,?
?,0.91353,?,?,1.0,-0.39466,0.55735,0.05405,?,-0.18599,-0.10241,-0.03158,?,?,-0.03403,0.01108,-0.00537,0.00342,?,4.8E-4,?,?,?,-3.0E-5,2.0E-5,-1.0E-5,?,0.0,?,0.0,?,?,?,?
?,?,?,0.33333,0.07143,?,?,0.2381,?,0.40476,?,?,?,0.30952,-0.04762,0.28571,-0.11905,0.33333,?,0.30952,?,0.21429,?,0.35714,?,0.22109,?,?,0.0,0.16997,-0.02034,?,?,1
?,?,?,1.0,?,0.57377,?,0.65574,?,?,?,?,?,0.68852,?,0.19672,?,0.65558,-0.17176,?,?,?,-0.29508,0.31148,-0.34426,?,?,0.32787,?,0.27869,-0.44262,?,-0.06557,0
?,?,0.0,0.88627,?,?,0.04572,0.8,?,?,0.04545,0.79343,?,0.77118,?,0.62727,?,0.68182,?,0.70674,?,?,0.13493,0.74545,0.22727,0.64581,0.15088,0.67273,?,?,?,0.5884,?,?
1.0,0.39286,?,-0.78824,0.11342,?,?,0.66667,?,?,?,?,?,-0.34797,?,0.46429,?,0.54762,?,?,?,-0.47651,-0.47594,?,0.70238,0.51971,0.38848,?,0.39286,?,-0.29915,?,?,0
1.0,0.86889,-0.07111,?,-0.02494,?,?,0.87778,0.00222,0.83556,?,1.0,-0.07287,?,-0.2,0.86889,?,0.88,?,1.0,?,?,?,0.84444,?,1.0,?,?,-0.14667,?,-0.15609,?,-0.44222,?
?,0.43636,-0.12727,0.58182,-0.14545,0.18182,-0.67273,0.34545,?,?,?,?,?,0.36364,-0.41818,0.2,?,?,?,?,?,?,0.16364,0.32727,?,0.41098,-0.07027,?,-0.05455,0.12727,-0.36364,0.29091,-0.29091,0
?,1.0,-0.92453,1.0,0.75472,?,-0.0566,?,?,1.0,?,0.45283,?,?,?,?,?,?,0.0,0.5283,0.07547,0.9519,?,1.0,0.79245,?,-0.00128,?,?,?,?,?,?,?
1.0,0.7381,?,-0.7619,-0.2381,0.33333,-0.14286,0.45238,-0.14286,?,0.12808,0.33333,0.0,?,?,-0.38214,0.51163,?,?,?,?,0.16667,-0.2619,?,?,?,?,?,0.0,-0.66667,?,?,0.02381,?
?,?,?,0.58333,-0.10417,?,?,0.33333,-0.0625,?,0.0,?,0.10417,?,?,?,?,?,-0.22917,0.33333,0.08333,0.25,?,?,?,0.44012,-0.10064,?,?,?,-0.3125,?,?,?
?,1.0,1.0,?,0.0,0.0,?,?,0.0,0.47744,?,?,?,?,0.28571,0.64662,1.0,0.0,?,0.0,0.0,0.6203,0.20301,-1.0,-1.0,?,?,?,?,?,0.0,?,0.0,0
?,0.95217,?,?,?,0.90996,?,?,?,?,0.6132,0.77937,?,0.72254,0.37988,?,0.40844,?,0.59862,?,?,0.46773,0.44511,0.4044,?,0.34374,?,0.9033,?,0.23405,?,?,0.37191,1
?,?,?,0.82809,?,?,0.70709,0.8401,-0.10984,0.97311,?,0.95824,-0.85727,0.91962,?,?,?,0.88673,0.18135,0.98484,?,0.8667,-0.85755,?,-0.30063,1.0,0.17076,?,?,?,0.81007,?,?,?
1.0,?,0.10129,1.0,-0.01918,0.98313,?,?,-0.09316,?,-0.02716,?,?,1.0,-0.05343,1.0,?,?,?,0.9762,?,?,?,?,?,0.95677,-0.06995,0.90978,?,?,?,?,?,?
1.0,0.0,?,?,0.85388,?,?,0.68869,-1.0,0.97078,?,?,?,?,?,0.94155,?,0.0,?,?,?,?,-1.0,?,?,1.0,?,?,?,0.04447,?,?,?,?
?,?,?,?,?,?,-0.00763,0.97868,?,0.9982,-0.0351,1.0,-0.01271,?,?,1.0,-0.01175,0.98485,?,?,?,?,?,?,?,?,?,?,?,1.0,?,?,-0.04112,1
1.0,0.0,0.0,?,?,?,-0.05405,0.0,?,0.93243,?,1.0,-0.2,1.0,?,?,-0.11351,0.0,0.0,1.0,?,?,?,?,?,?,-0.17568,?,0.0,1.0,-0.25946,0.28919,-0.15676,0
1.0,?,0.01403,?,?,0.52751,0.03466,0.19512,?,0.43313,0.04755,?,?,?,?,0.36585,0.0,?,?,?,0.12195,0.23698,?,?,?,0.19304,0.05641,0.1741,?,?,?,0.17073,0.07317,1
1.0,?,1.0,?,-1.0,0.0,?,?,0.0,1.0,?,1.0,?,?,1.0,?,-1.0,?,0.0,?,?,?,?,?,0.0,?,?,?,1.0,1.0,?,?,0.0,?
1.0,?,0.20408,0.46939,0.2449,0.40816,0.20408,0.46939,?,0.30612,?,0.12245,0.55102,?,0.5102,?,0.55102,-0.20408,?,?,?,-0.28571,0.32653,?,?,-0.46579,?,-0.59184,0.18367,-0.34694,?,?,?,1
?,?,?,1.0,-1.0,?,0.0,0.0,0.0,?,?,1.0,?,1.0,0.23288,?,-1.0,0.0,?,?,0.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,0
?,?,0.38235,?,?,?,?,?,?,0.19118,0.88971,?,?,?,0.82353,?,?,?,?,?,?,?,0.08824,?,?,?,-0.24131,-0.55147,-0.42647,-0.44118,-0.50735,-0.28676,?,1
1.0,-1.0,0.28105,?,?,?,?,?,?,?,1.0,?,?,?,?,?,?,?,-0.54248,-0.04575,-0.83007,?,?,?,?,?,0.09176,?,0.05229,?,?,-0.40201,?,?
1.0,?,?,?,0.0,0.33333,-0.13333,?,?,?,0.01667,0.71667,0.08333,0.7,-0.06667,0.53333,?,0.41667,?,0.31667,?,?,?,0.25,?,0.46214,?,?,?,0.46667,0.03333,0.41667,-0.05,1
?,?,0.4,?,?,?,?,?,?,0.04461,?,?,?,-0.01586,?,-9.3E-4,?,?,?,0.00138,0.00238,-0.00114,?,-6.9E-4,-5.0E-4,?,-4.3E-4,?,?,?,1.5E-4,?,2.0E-5,?
1.0,1.0,?,?,0.2973,?,-0.24324,0.86486,0.18919,1.0,-0.27027,0.51351,0.0,?,-0.05405,?,?,?,-0.17666,0.62162,?,?,0.13514,?,?,0.61031,?,0.58478,?,?,?,?,?,1
?,?,-0.03516,?,-0.33203,?,-0.01563,?,?,?,?,-1.0,?,-1.0,-0.00391,?,?,0.92188,?,?,0.11719,-0.93359,?,?,-0.00391,0.82041,?,0.90234,?,?,?,?,-0.34375,?
1.0,0.95202,0.02254,0.93757,?,0.93526,?,?,-0.01734,?,0.0052,0.95665,-0.03064,0.9526,?,?,?,0.99769,0.01792,?,-0.04971,0.93815,?,0.97052,-0.04451,?,?,0.97399,0.01908,0.95434,-0.0341,?,0.00809,1
1.0,?,?,?,?,0.5,-0.11111,0.36111,?,?,-0.25712,0.16667,-0.11111,1.0,?,1.0,?,?,-0.42862,?,?,1.0,?,1.0,?,1.0,-0.57092,1.0,-0.27778,1.0,?,?,-0.65935,?
1.0,0.31034,?,?,?,?,?,?,-0.05431,0.03649,-0.03689,?,?,0.00741,-0.01482,0.00281,?,7.8E-4,?,?,-0.00299,?,?,-3.1E-4,?,?,?,-1.8E-4,-2.4E-4,?,-1.2E-4,?,-6.0E-5,1
1.0,?,-0.07843,?,?,?,?,0.62745,-0.11765,0.68627,?,0.66667,-0.13725,?,-0.09804,?,-0.11765,0.54902,-0.21569,?,?,0.66667,?,0.45098,-0.2549,?,?,?,-0.31373,?,?,0.47059,-0.27451,?
1.0,0.25,0.16667,0.46667,0.26667,0.19036,0.23966,0.07766,0.19939,0.0107,?,?,?,-0.03685,?,?,0.03458,?,?,-0.02474,0.00357,?,-0.00273,-0.01097,-0.00539,-0.00621,-0.00586,?,?,?,-0.00408,2.5E-4,-0.00291,?
1.0,-0.65625,0.15625,0.0625,?,0.0,?,0.625,0.0625,0.1875,0.0,?,?,?,0.0,0.15625,-0.15625,?,?,?,-0.09375,?,0.0,0.03125,?,?,?,-0.71875,?,?,?,0.0,?,0
1.0,1.0,?,1.0,?,1.0,?,0.95135,-0.01622,0.98919,-0.03243,?,?,?,-0.06486,0.95135,?,?,?,1.0,?,1.0,0.04324,?,0.09189,0.98556,0.01251,?,-0.03243,?,0.02703,1.0,-0.07027,?
1.0,?,?,?,?,?,1.0,?,-0.00775,?,?,1.0,0.27153,?,?,0.81395,0.04651,0.90698,0.11628,?,?,?,?,0.8062,0.03876,?,0.71613,0.84496,?,1.0,0.87317,?,1.0,?
1.0,0.90374,?,1.0,?,1.0,0.01604,0.93048,0.00535,?,-0.01604,1.0,?,?,0.06417,?,?,0.91444,?,0.96791,?,?,?,?,0.05348,0.96974,?,0.87701,0.0107,?,?,?,?,?
?,?,0.2875,?,0.1,0.2825,0.3175,0.3225,0.35,0.36285,-0.34617,0.0925,0.275,?,0.21,-0.0875,0.235,-0.34187,0.31408,?,?,?,0.33176,?,-0.24,?,?,-0.47,0.185,?,-0.31228,0.40445,?,0
?,?,0.03333,?,?,?,0.06667,0.7,0.0,0.63333,?,?,?,?,?,0.7,0.1,?,?,?,-0.03333,?,0.0,?,0.13333,?,?,0.6,?,0.6,0.16667,?,?,?
?,?,?,?,0.00838,?,?,?,?,?,?,-0.00559,?,0.06425,-0.03352,?,0.09497,-0.06425,?,?,?,?,-0.00559,0.00838,0.00559,?,-0.00838,0.03073,?,?,0.0,0.04749,-0.03352,0
1.0,?,?,0.72554,0.67248,?,0.82455,0.01267,0.89109,-0.24871,0.84475,?,?,-0.75881,?,?,?,-0.65426,?,-0.52475,?,?,?,?,-0.64792,?,?,0.36752,?,?,?,?,?,1
?,0.0546,0.01437,?,?,0.01437,?,-0.07759,0.00862,?,?,-0.03736,0.0431,-0.08333,-0.04598,?,0.08046,?,0.05172,0.02011,0.02299,?,?,?,-0.00862,0.00862,0.01724,?,0.01149,0.02586,0.01149,-0.04598,?,0
?,0.72414,-0.01084,?,0.01084,?,0.00197,0.79015,?,0.78424,?,0.8335,0.03251,0.85123,0.01675,0.80099,-0.00788,?,-0.02956,?,?,0.74778,0.05517,0.72611,-0.01478,?,?,0.74089,-0.05025,?,?,?,0.00788,?
?,?,0.02568,?,0.0,?,?,0.0214,?,-0.0485,-0.01284,?,?,?,?,-0.04708,?,-0.01712,0.03566,0.0214,?,?,?,?,?,?,0.01569,?,0.00713,?,?,-0.01427,0.01997,?
1.0,?,?,0.42328,0.33598,?,?,?,?,?,0.53968,?,?,?,0.3254,?,0.06878,-0.5,?,?,-0.1455,?,-0.38095,?,?,?,-0.31739,0.15873,-0.21693,?,-0.24339,0.2672,0.04233,1
1.0,0.08696,?,0.13959,?,?,?,0.12586,?,?,-0.01144,0.12357,0.0778,?,?,?,-0.04805,?,0.07323,0.1167,?,?,?,?,?,?,?,0.11213,-0.06636,0.09611,-0.07323,0.1167,-0.06865,0
1.0,0.94333,0.38574,?,?,0.21572,0.77514,?,?,-0.73675,?,?,?,-0.62706,?,-0.38391,?,?,?,0.49909,-0.6362,?,?,0.73857,?,?,?,0.45521,?,0.02742,0.54479,-0.21572,?,1
?,0.01975,?,?,?,?,?,?,?,0.00282,?,?,?,-0.01975,?,?,?,?,-0.00423,0.04372,?,0.01834,0.0,?,-0.01269,?,-0.01128,?,-0.01551,?,?,?,?,?
?,?,?,0.81927,?,0.77521,-0.04182,0.84317,?,0.86258,?,0.88051,?,?,0.0351,0.83719,-0.06796,0.8357,-0.1419,?,?,0.90515,?,?,-0.01942,0.82383,?,0.88125,-0.06423,?,?,?,?,1
1.0,?,-1.0,?,?,-1.0,1.0,?,?,?,-1.0,?,-1.0,?,1.0,?,1.0,1.0,?,-1.0,?,1.0,?,1.0,-1.0,?,1.0,?,1.0,-1.0,1.0,?,?,0
1.0,0.85209,0.39252,?,?,0.08858,0.98903,?,0.88744,-0.76229,?,-0.93092,0.10768,?,?,?,-0.55262,-0.1926,?,0.28444,?,?,-0.3523,0.77814,-0.23324,?,0.21343,0.3783,?,0.19667,?,?,0.64933,?
1.0,1.0,1.0,?,0.5125,?,?,1.0,1.0,0.025,?,1.0,1.0,?,?,1.0,?,1.0,1.0,1.0,1.0,0.3125,1.0,?,1.0,?,1.0,?,?,-0.94375,1.0,0.0,?,0
?,1.0,0.54902,?,1.0,0.01961,1.0,-0.4902,?,?,0.58824,?,0.11765,-0.96078,-0.33333,?,-0.68627,-0.23529,?,0.35294,-1.0,0.7451,-0.72549,?,?,?,0.21876,?,?,0.23529,0.90196,-0.11765,0.90196,?
?,?,0.0,-1.0,?,?,?,0.0,?,?,?,?,?,1.0,?,?,?,0.0,?,-1.0,-1.0,-1.0,?,1.0,?,1.0,-1.0,0.0,?,-1.0,-1.0,?,?,?
1.0,?,?,0.53695,?,-0.22222,?,?,0.88889,?,?,-1.0,?,?,-0.22222,?,-0.77778,?,-1.0,?,?,0.77778,?,?,0.0,0.9212,0.45019,?,?,0.22222,?,?,1.0,?
0.0,0.0,?,?,?,0.0,0.0,?,?,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,?,?,?,?,0.0,?,0.0,1.0,0.0,?,0.0,?,0.0,?,?,0
1.0,?,?,1.0,0.0,?,?,0.75,?,?,?,0.89067,0.1421,?,?,0.75,?,0.75,0.5,0.75,?,?,-0.25,?,0.5,0.73944,0.26388,?,?,0.69635,0.29074,0.67493,?,1
?,-1.0,?,?,?,?,?,?,-1.0,?,-1.0,?,?,?,?,0.0,0.0,-1.0,-1.0,0.0,?,?,0.0,-1.0,?,1.0,-1.0,1.0,1.0,-1.0,?,?,?,0
?,1.0,?,?,?,?,?,?,-0.11111,?,-0.11111,1.0,?,0.77778,?,?,?,1.0,-0.11111,?,-0.11111,0.66667,?,0.66667,?,?,-0.05352,?,0.11111,?,?,?,?,1
?,?,0.0,0.0,0.0,0.0,?,?,0.0,?,0.0,?,?,?,?,?,0.75,?,?,0.0,0.0,-1.0,?,0.0,0.0,1.0,-1.0,-1.0,-1.0,?,?,?,0.0,0
?,1.0,?,1.0,?,1.0,0.09091,?,?,1.0,?,?,-0.27273,1.0,?,?,?,1.0,?,1.0,?,1.0,0.09091,1.0,?,?,?,1.0,?,1.0,?,1.0,-0.18182,?
1.0,0.62121,-0.63636,?,?,0.0,0.0,?,?,0.42803,?,?,0.51894,?,?,?,0.32955,0.12121,-0.14773,0.01894,?,?,0.17803,0.29167,-0.27273,0.25758,?,0.43182,0.24242,?,-0.02273,0.17045,-0.41667,?
?,?,?,?,0.23529,1.0,?,?,0.05882,?,?,?,?,?,0.47059,1.0,-0.05882,1.0,-0.11765,?,0.35294,1.0,0.41176,?,-0.11765,1.0,?,?,?,1.0,0.35294,1.0,?,?
1.0,?,0.0,?,-0.62766,?,?,0.07979,-0.23404,-1.0,?,?,?,?,?,0.0,0.0,0.82979,-0.07979,?,?,?,?,?,0.0,?,?,?,?,0.74468,?,-0.67553,?,0
1.0,0.91667,?,0.83333,-0.16667,0.70833,?,0.875,?,?,?,0.83333,0.125,?,0.0,?,?,?,0.08333,?,-0.08333,?,?,?,?,0.83796,0.05503,1.0,0.20833,?,?,?,0.04167,1
1.0,0.1859,-0.16667,?,0.0,0.0,?,0.0,0.0,?,0.0,0.11538,?,0.0,0.0,?,?,0.0,0.0,?,0.0,-0.05128,?,0.07853,0.08974,0.17308,-0.10897,?,?,0.02564,-0.04808,0.16827,?,?
?,?,?,?,-0.11326,0.99246,-0.29802,1.0,-0.33075,?,-0.34281,0.85788,?,?,-0.4817,?,-0.65224,0.68131,-0.63544,?,-0.78316,?,-0.74785,0.67033,?,0.48757,-0.85669,0.37941,-0.83893,?,?,?,-0.89621,?
?,1.0,1.0,?,?,?,-0.82456,0.34649,?,?,0.07018,?,0.05702,?,?,?,?,0.22807,?,?,0.0,-0.29825,-0.16228,?,-0.66667,1.0,?,1.0,-0.24561,?,?,0.82895,0.07895,0
?,?,?,0.99815,?,?,?,?,?,0.70643,-0.24077,?,?,0.71492,-0.36078,?,-0.61189,0.40473,?,?,?,0.53176,?,0.23966,?,?,-0.4839,0.12777,?,?,?,?,?,?
?,?,1.0,?,-1.0,?,?,?,0.0,1.0,-1.0,?,1.0,0.0,0.0,?,?,?,0.0,0.0,0.0,?,?,-1.0,1.0,?,-1.0,-1.0,?,?,-1.0,?,?,0
1.0,0.92247,-0.19448,0.96419,-0.17674,0.87024,?,0.81702,-0.2707,0.79271,-0.28909,?,?,0.63338,?,0.37254,?,?,?,?,?,0.33509,-0.59691,?,?,?,-0.59589,-0.07162,-0.54928,?,?,-0.07457,?,?
1.0,-1.0,-1.0,-0.50694,?,1.0,-1.0,1.0,0.53819,0.0,?,0.23958,-1.0,?,?,0.0,?,1.0,1.0,?,1.0,?,0.0,?,1.0,?,?,?,-1.0,0.69792,?,0.47569,?,0
?,0.84177,0.4346,0.5,?,0.09916,0.9346,-0.37764,?,?,?,?,0.19409,-0.86709,?,?,-0.65612,?,-0.85654,?,?,0.51477,?,?,-0.28903,0.77937,?,0.64135,0.42827,?,?,-0.00422,?,1
1.0,?,1.0,0.0,?,?,-1.0,?,?,1.0,?,?,?,0.0,?,1.0,-1.0,1.0,1.0,0.0,?,?,-1.0,?,-1.0,?,1.0,?,?,?,?,?,?,?
1.0,1.0,0.63548,?,?,0.77123,1.0,?,1.0,?,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,-0.66667,-1.0,?,?,?,?,?,?,-1.0,?,-1.0,?,-1.0,1.0,?,1
?,?,?,?,?,?,?,-1.0,?,?,-1.0,-1.0,?,-1.0,?,?,?,-1.0,-1.0,?,1.0,?,0.0,1.0,?,1.0,?,?,?,1.0,?,?,?,0
1.0,?,?,?,?,1.0,0.22108,1.0,?,?,0.39495,?,?,1.0,?,?,1.0,1.0,0.0,?,?,1.0,1.0,1.0,1.0,?,?,?,?,1.0,?,1.0,1.0,?
?,-1.0,-1.0,0.0,0.0,?,0.0,?,0.0,?,?,0.0,?,?,?,?,0.0,?,?,0.0,?,1.0,1.0,1.0,?,1.0,?,0.0,?,?,?,0.0,?,0
?,?,?,0.58264,?,-0.13129,?,?,?,?,?,0.28931,?,0.03459,?,0.20269,-0.29441,0.15196,?,?,?,?,-0.26795,0.03004,?,-4.6E-4,?,?,-0.21129,-0.04717,?,?,-0.27201,?
1.0,0.0,?,0.0,0.0,0.0,?,0.0,0.0,?,-0.33333,0.16667,?,?,?,0.0,0.0,?,0.0,-0.19792,?,?,?,?,?,0.04167,?,?,-1.0,?,-0.27083,?,?,0
?,1.0,?,?,?,0.96142,0.14756,0.95513,?,0.66026,?,?,?,0.73781,?,0.66775,0.28714,0.59615,?,?,0.292,0.45582,0.28476,?,0.27226,?,0.25553,?,?,?,0.21378,0.18086,?,?
1.0,1.0,-0.09524,-1.0,?,-1.0,-1.0,1.0,?,0.81349,?,?,?,?,1.0,0.47364,?,1.0,1.0,?,?,?,-1.0,0.82937,0.36508,?,?,?,0.50794,?,-0.3254,-1.0,?,?
?,?,-0.0019,0.60761,?,?,-0.40129,0.93123,0.16828,0.96197,0.09061,?,?,?,?,?,-0.25324,?,-0.14482,?,0.26133,?,?,0.84547,-0.02589,?,?,0.98544,?,0.78317,?,0.85841,-0.14725,?
?,?,-1.0,?,?,?,1.0,?,?,?,1.0,1.0,?,1.0,1.0,?,?,1.0,?,1.0,1.0,1.0,?,?,?,1.0,?,?,-0.75,?,?,1.0,?,?
1.0,?,?,1.0,?,1.0,?,?,0.15414,?,0.2782,?,-0.06861,?,?,0.95802,-0.18954,0.83584,?,0.974,0.03728,?,?,1.0,-0.01253,?,?,0.91165,0.03885,1.0,-0.13722,0.96523,?,?
?,?,-1.0,-1.0,?,?,?,1.0,0.95041,0.74597,?,?,-0.79313,-0.09677,?,?,0.46502,?,?,-0.14343,-0.20188,-0.11976,?,?,?,?,?,-0.00403,-0.01672,?,?,1.5E-4,?,?
1.0,0.79847,0.38265,0.80804,?,?,-0.07653,0.98151,-0.07398,0.70217,?,?,0.02105,?,?,?,-0.13074,0.95663,?,?,0.00191,0.90306,0.30804,1.0,?,1.0,-0.00394,?,0.07908,?,-0.1875,1.0,?,?
0.0,0.0,0.0,0.0,0.0,0.0,?,?,0.0,?,0.0,1.0,?,?,?,?,?,0.0,0.0,1.0,?,?,?,1.0,?,1.0,0.0,?,1.0,?,-1.0,?,0.0,0
?,1.0,?,1.0,?,?,-0.35094,1.0,-0.30566,0.92736,?,0.90818,-0.44119,?,-0.58899,?,?,0.59623,-0.57579,?,-0.70975,0.54465,-0.87327,0.49214,-0.73333,?,-0.76054,0.26352,-0.78239,0.16604,-0.73145,0.13994,?,?
1.0,?,?,?,?,?,?,-0.85,?,?,?,?,-1.0,?,?,?,?,?,?,1.0,?,?,-1.0,1.0,1.0,?,-0.2,1.0,-1.0,?,?,0.0,?,?
?,?,0.09091,?,?,0.77273,0.0,?,?,0.95455,?,1.0,?,?,?,?,0.0,?,0.0,0.86364,?,?,0.09091,0.90909,?,?,0.02897,0.95455,?,0.86364,?,?,0.04545,1
?,0.0,?,-1.0,?,?,1.0,?,-1.0,?,?,?,-1.0,?,-0.3125,-1.0,-1.0,?,?,1.0,?,?,?,?,?,-1.0,-1.0,?,?,1.0,-1.0,0.0,0.0,?
?,0.91176,?,?,?,0.82353,?,?,-0.02941,?,-0.17647,?,0.14706,?,?,1.0,0.0,1.0,?,0.76471,?,?,?,0.85294,0.02941,0.92663,?,?,?,?,?,0.91176,0.05882,?
1.0,?,?,-1.0,0.15244,0.28354,1.0,-1.0,?,?,-1.0,?,1.0,?,?,0.28301,-1.0,1.0,?,?,?,-1.0,?,1.0,?,?,-0.03578,?,?,-1.0,-0.32317,?,1.0,?
1.0,0.47368,-0.10526,?,?,0.83155,0.02615,?,-0.05263,?,?,?,?,0.78315,?,?,?,?,0.05263,0.7255,0.07631,?,?,?,?,0.65419,?,?,?,0.6015,?,?,?,?
1.0,-0.00641,-0.5,0.0,0.0,-0.01923,1.0,0.0,0.0,?,?,0.0,?,?,?,0.0,?,?,0.92949,-0.35256,0.74359,-0.34615,-0.80769,0.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,0
?,?,0.45455,1.0,0.54545,0.81818,?,?,?,1.0,?,0.81818,-0.45455,?,0.27273,1.0,-0.63636,?,?,?,?,?,0.0775,1.0,?,1.0,0.08867,1.0,0.36364,1.0,?,0.72727,0.27273,1
?,?,-1.0,?,-1.0,-1.0,?,?,0.0,1.0,-1.0,1.0,?,?,0.0,?,0.0,0.0,0.0,-1.0,?,?,-1.0,-1.0,?,1.0,1.0,0.0,0.0,?,0.5,0.0,0.0,?
1.0,0.45455,?,?,?,?,0.18182,0.63636,0.0,?,?,0.45455,-0.09091,0.48612,-0.01343,0.63636,-0.18182,?,0.0,?,?,0.27273,?,0.36364,-0.09091,?,-0.01768,0.27273,?,?,0.0,?,-0.01832,?
1.0,?,?,0.0,0.0,?,?,-0.87097,?,0.0,0.0,0.0,?,0.0,0.0,?,?,?,?,?,?,?,?,0.29839,0.23387,1.0,?,?,0.0,?,?,0.0,?,0
?,1.0,0.14286,?,0.71429,?,0.71429,?,-0.14286,?,?,1.0,?,1.0,?,?,-0.14286,1.0,?,?,-0.28571,?,0.0,0.28571,-0.28571,?,?,1.0,0.05182,?,?,1.0,0.0,1
0.0,?,?,?,?,1.0,?,1.0,?,1.0,1.0,1.0,?,1.0,1.0,1.0,-1.0,?,-1.0,?,?,?,?,1.0,-1.0,1.0,?,?,1.0,?,?,1.0,1.0,0
?,?,?,?,0.82161,0.1038,?,-0.38033,?,?,?,?,?,?,?,-0.59383,-0.63342,-0.24012,-0.82881,?,?,0.51557,-0.5743,0.69274,?,?,0.10484,?,?,0.25974,0.56573,?,0.57552,?
?,?,-1.0,1.0,?,?,?,1.0,?,1.0,-1.0,?,-1.0,?,?,1.0,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,-1.0,0
?,?,0.04174,?,?,0.86098,0.19791,?,?,0.80619,?,?,?,?,0.4836,0.60101,?,?,?,0.48435,?,?,0.55684,?,?,?,0.54214,0.22307,?,0.14312,0.49124,?,?,?
?,?,?,?,?,?,-1.0,1.0,1.0,0.0,0.0,?,?,?,?,?,0.0,0.0,?,?,?,1.0,?,0.0,0.0,?,1.0,0.0,?,?,-1.0,0.0,0.0,0
?,?,?,?,?,?,0.38779,?,?,?,?,?,?,0.5083,0.73586,?,0.82742,0.25539,?,0.13712,?,?,0.88869,?,?,-0.20995,0.78004,?,0.71454,-0.38532,0.64363,?,0.55835,1
0.0,?,?,?,1.0,-1.0,?,?,?,1.0,1.0,?,?,-1.0,?,?,1.0,?,-1.0,-1.0,-1.0,?,-1.0,?,0.0,1.0,-1.0,?,-1.0,?,1.0,-1.0,?,?
?,0.80627,0.13069,0.73061,0.24323,?,0.19038,?,0.45577,0.44793,?,0.25,?,?,0.37115,0.15215,?,?,?,-0.03462,0.42885,-0.08856,?,?,?,?,0.34976,-0.23832,0.29541,-0.26634,?,-0.23846,?,1
0.0,?,?,?,?,1.0,-1.0,?,?,?,-1.0,?,?,?,?,?,-1.0,1.0,?,?,?,?,-1.0,?,-1.0,1.0,?,?,1.0,1.0,-1.0,?,?,0
1.0,0.97467,0.13082,0.9412,0.20036,?,?,0.89009,0.32711,?,?,?,0.52284,?,?,?,?,?,?,0.44245,?,?,?,0.26832,0.7621,?,?,?,0.80439,-0.02962,?,-0.10289,?,1
0.0,0.0,0.0,?,1.0,?,?,?,?,?,0.0,?,-1.0,0.0,?,?,0.0,?,?,?,?,0.0,0.0,?,?,1.0,?,0.0,?,?,?,?,0.0,0
?,0.92308,0.15451,?,0.29757,0.72582,?,?,0.5683,?,?,0.4327,0.74676,?,0.67697,0.19128,?,?,?,?,0.76969,-0.18479,0.71327,-0.29291,?,-0.38798,?,?,0.50131,?,0.40732,?,?,1
0.0,0.0,0.0,1.0,1.0,1.0,1.0,?,?,0.0,0.0,-1.0,?,?,0.0,?,-1.0,0.0,?,0.0,?,1.0,?,?,?,?,?,0.0,0.0,-1.0,?,?,0.0,?
?,?,?,?,0.69431,?,0.87892,-0.06726,?,?,0.80441,-0.64574,?,?,0.26906,?,?,?,-0.30942,-0.46637,?,-0.16449,?,?,-0.61055,0.30406,-0.48392,?,-0.29838,?,?,0.42152,0.12556,?
0.0,1.0,-1.0,1.0,?,1.0,?,?,?,1.0,?,1.0,-1.0,1.0,1.0,?,1.0,1.0,?,1.0,-1.0,1.0,?,1.0,-1.0,?,?,1.0,?,1.0,1.0,1.0,?,?
1.0,?,?,?,0.10278,0.78826,0.15266,0.5558,?,1.0,?,0.71947,?,0.68798,0.32925,0.49672,0.17287,0.64333,-0.02845,?,0.42528,?,?,0.9453,0.57549,0.44174,0.482,?,?,?,0.49721,0.30588,0.49831,1
?,?,?,0.0,?,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,?,?,0.0,?,?,?,0.0,0.0,?,?,0.0,?,0.0,0.0,?,?,?
