@relation dataset

@attribute a01 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {b, g}


@data
?,?,?,?,0.52013,?,?,0.4766,?,0.27639,?,?,0.88248,?,?,?,?,?,?,-0.64527,0.44614,?,?,-0.70838,0.03591,-0.71731,-0.11943,-0.64962,-0.28183,-0.51251,?,?,?,?
?,?,0.81586,-0.72973,?,?,?,?,?,?,-0.10241,?,?,0.01401,?,0.01108,-0.00537,0.00342,?,4.8E-4,7.5E-4,?,1.9E-4,?,2.0E-5,?,0.0,0.0,?,?,0.0,?,0.0,b
1.0,0.21429,-0.09524,0.33333,?,0.19048,0.19048,?,0.09524,?,0.02381,?,?,?,-0.04762,?,-0.11905,?,?,?,?,0.21429,?,0.35714,?,0.22109,?,0.19048,?,0.16997,-0.02034,0.14694,?,?
1.0,?,?,1.0,0.04918,?,-0.01639,0.65574,?,?,-0.03279,?,0.0,?,-0.16393,0.19672,?,?,?,?,?,1.0,-0.29508,?,?,?,?,0.32787,?,?,?,0.4918,?,b
?,?,?,?,?,0.86249,0.04572,?,?,?,0.04545,?,0.08436,0.77118,?,0.62727,?,?,?,?,?,0.68604,0.13493,0.74545,0.22727,?,?,?,?,?,?,?,?,?
?,0.39286,?,-0.78824,?,-0.16628,-0.76378,?,?,?,0.40476,-0.6723,?,-0.34797,-0.63668,0.46429,?,0.54762,0.05952,-0.5183,0.44961,-0.47651,-0.47594,?,0.70238,?,?,?,0.39286,?,?,?,-0.55837,b
1.0,0.86889,-0.07111,1.0,?,?,-0.06889,?,?,0.83556,?,1.0,-0.07287,?,-0.2,0.86889,0.05333,0.88,?,?,?,1.0,?,?,0.03556,?,-0.14162,?,?,1.0,-0.15609,1.0,-0.44222,g
?,0.43636,-0.12727,?,-0.14545,0.18182,?,?,-0.03636,?,?,?,0.29091,0.36364,?,0.2,?,?,?,?,?,0.61818,?,0.32727,0.16364,0.41098,?,0.34545,-0.05455,0.12727,-0.36364,?,-0.29091,?
?,1.0,?,1.0,0.75472,0.49057,-0.0566,0.62264,?,?,-5.4E-4,0.45283,?,?,-0.0566,?,-8.5E-4,0.5283,?,?,?,0.9519,?,1.0,?,0.92192,-0.00128,?,-1.0,1.0,0.43396,0.43396,-0.11321,?
?,?,?,?,?,?,-0.14286,0.45238,?,?,0.12808,?,0.0,?,?,-0.38214,0.51163,?,?,0.45238,?,?,-0.2619,?,?,0.24889,-0.51079,?,0.0,?,-0.04762,?,?,?
?,0.4375,?,?,-0.10417,0.39583,?,?,?,?,?,0.29167,?,0.54167,?,?,?,0.35417,-0.22917,0.33333,?,?,?,?,?,0.44012,?,0.41667,?,?,-0.3125,0.33333,?,?
?,?,1.0,?,0.0,?,0.0,0.0,0.0,?,?,?,0.45489,?,0.28571,?,?,0.0,0.0,?,?,0.6203,0.20301,?,-1.0,?,?,?,?,0.0,?,?,?,b
1.0,0.95217,0.06595,0.93614,?,?,?,0.84881,-0.49962,?,0.6132,0.77937,0.34328,?,0.37988,0.66145,0.40844,0.95472,?,?,0.44088,0.46773,0.44511,?,0.44199,?,0.43221,?,?,0.23405,?,0.18632,0.37191,?
?,0.5984,0.40332,?,?,0.76001,?,0.8401,?,0.97311,0.07981,?,?,?,?,?,?,0.88673,?,0.98484,-0.69594,0.8667,-0.85755,?,?,1.0,0.17076,0.62958,0.42677,?,?,?,?,?
?,0.95882,0.10129,1.0,-0.01918,?,?,0.96974,-0.09316,0.98955,?,0.9798,-0.03096,1.0,-0.05343,?,?,0.9384,0.01557,?,?,0.97889,?,0.91567,?,?,?,0.90978,?,?,-0.10797,0.93144,-0.06888,?
1.0,?,?,-0.33672,0.85388,?,0.0,?,?,0.97078,0.31385,?,?,-0.30241,?,?,0.16391,?,?,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,?,b
?,0.96933,0.00876,1.0,?,?,-0.00763,?,?,?,-0.0351,1.0,-0.01271,?,?,?,?,?,2.5E-4,?,-0.02612,1.0,-0.04744,?,?,?,?,?,?,?,-0.03855,?,?,?
1.0,0.0,?,0.98919,?,?,-0.05405,?,?,?,0.07297,1.0,-0.2,1.0,?,?,-0.11351,?,0.0,?,-0.21081,?,-0.41622,?,?,?,-0.17568,0.0,?,?,-0.25946,0.28919,-0.15676,?
1.0,0.64122,?,0.34146,-0.02439,0.52751,0.03466,0.19512,0.12195,?,?,?,0.04878,?,?,0.36585,0.0,?,0.07317,?,0.12195,?,?,0.21951,0.09756,?,0.05641,?,?,0.19512,?,0.17073,?,g
?,1.0,1.0,?,?,?,?,?,?,1.0,1.0,1.0,?,1.0,?,?,-1.0,?,?,0.0,0.0,?,-0.27778,?,?,1.0,?,?,?,?,-1.0,?,?,?
1.0,0.34694,?,0.46939,?,?,0.20408,?,?,?,0.59184,?,?,0.0,?,-0.06122,?,-0.20408,0.55102,-0.28571,?,-0.28571,?,-0.61224,0.22449,?,0.14895,-0.59184,0.18367,?,?,-0.26531,?,g
1.0,0.0,0.0,1.0,-1.0,0.0,?,0.0,?,1.0,1.0,1.0,?,?,?,?,-1.0,?,?,0.0,?,?,1.0,0.0,?,?,?,0.0,?,1.0,?,0.0,0.0,?
?,0.89706,?,0.91176,0.375,?,0.67647,?,0.77941,0.19118,0.88971,?,0.86029,-0.20588,0.82353,-0.375,?,-0.5,?,-0.73529,?,-0.86029,0.08824,-0.74265,?,-0.67925,-0.24131,?,-0.42647,-0.44118,?,?,-0.56618,?
1.0,?,0.28105,0.22222,?,?,?,?,?,?,?,-0.81699,?,?,-0.02614,?,-0.83007,-0.60131,-0.54248,?,-0.83007,0.94118,?,?,-0.43137,?,0.09176,?,0.05229,0.18301,0.02614,?,?,b
?,?,-0.1,0.53333,?,?,?,0.36667,?,?,0.01667,?,?,0.7,-0.06667,0.53333,?,0.41667,?,?,?,?,?,0.25,?,0.46214,?,?,0.03333,?,0.03333,?,?,?
?,-0.26667,?,-0.27303,?,?,?,0.06192,-0.06879,?,?,?,?,-0.01586,-0.00166,?,?,0.0047,-0.00153,?,0.00238,?,0.00102,?,-5.0E-4,?,-4.3E-4,2.6E-4,?,0.0,?,?,2.0E-5,b
?,?,?,?,?,?,?,0.86486,?,?,?,?,?,?,?,?,?,?,-0.17666,?,?,?,?,0.35135,?,?,?,0.58478,?,0.72973,?,0.51351,?,g
?,0.94531,?,-1.0,-0.33203,?,?,0.97266,?,0.93359,-0.01953,-1.0,0.16406,-1.0,?,0.95313,?,?,-0.02734,?,0.11719,-0.93359,?,?,?,?,?,0.90234,-0.06641,?,-0.1875,?,-0.34375,?
?,?,?,0.93757,?,0.93526,0.01214,?,?,0.96936,?,0.95665,-0.03064,?,?,0.9948,-0.02659,0.99769,?,0.93584,?,0.93815,?,?,-0.04451,0.96215,?,?,0.01908,0.95434,-0.0341,?,?,g
?,?,-0.05529,?,-1.0,0.5,-0.11111,?,-0.22222,?,-0.25712,?,?,1.0,-0.3466,?,-0.38853,?,-0.42862,0.0,-0.25,?,?,?,-0.27778,1.0,-0.57092,?,-0.27778,?,-0.63156,?,-0.65935,?
?,0.31034,?,0.24138,?,?,?,?,?,?,?,?,?,0.00741,?,?,?,?,-0.00523,?,-0.00299,?,-0.00166,?,-9.0E-4,-2.5E-4,-4.8E-4,-1.8E-4,-2.4E-4,-1.2E-4,-1.2E-4,-8.0E-5,?,?
1.0,?,-0.07843,0.72549,0.0,0.60784,?,0.62745,-0.11765,?,?,0.66667,-0.13725,?,-0.09804,?,-0.11765,?,?,0.58824,?,?,-0.23529,?,?,?,-0.24668,?,?,0.43137,-0.21569,0.47059,?,b
?,?,0.16667,?,0.26667,?,?,?,?,0.0107,?,?,?,?,?,-0.03766,?,?,0.01532,?,?,-0.01726,-0.00273,?,-0.00539,?,?,?,-0.0052,?,-0.00408,?,-0.00291,g
?,-0.65625,?,?,0.0,?,0.0625,?,0.0625,0.1875,0.0,-0.03125,0.09375,0.0625,?,0.15625,-0.15625,?,-0.375,?,-0.09375,0.0,0.0,?,-0.46875,0.03125,?,?,?,-0.03125,0.0,0.0,0.09375,b
1.0,?,?,1.0,-0.02703,1.0,?,0.95135,-0.01622,0.98919,-0.03243,?,0.08649,1.0,?,0.95135,0.09189,?,?,?,?,?,0.04324,?,?,?,0.01251,1.0,-0.03243,1.0,0.02703,?,?,?
1.0,0.85271,?,?,0.08069,1.0,?,0.91473,?,0.83721,0.03876,1.0,0.27153,1.0,1.0,0.81395,?,0.90698,0.11628,?,0.5067,1.0,-1.0,?,0.03876,1.0,?,0.84496,0.06977,1.0,0.87317,?,?,?
1.0,?,?,?,0.08021,?,?,0.93048,?,?,?,?,?,1.0,0.06417,1.0,?,?,0.04278,?,0.02139,?,?,?,?,?,?,?,0.0107,1.0,?,?,?,g
?,?,0.2875,?,0.1,?,?,?,0.35,?,-0.34617,?,0.275,?,?,?,?,?,0.31408,-0.48,-0.08,?,0.33176,?,-0.24,0.3219,?,?,?,-0.27104,?,?,0.0305,?
?,0.6,0.03333,0.63333,0.06667,?,0.06667,?,?,0.63333,0.0,?,?,0.73333,0.0,0.7,?,?,?,?,-0.03333,0.76667,0.0,?,0.13333,?,0.10168,?,?,0.6,?,?,0.16667,?
?,?,-0.00838,?,0.00838,?,-0.01117,?,-0.03911,0.01676,-0.07542,-0.00559,0.05307,?,-0.03352,?,?,?,?,-0.04749,?,?,?,0.00838,?,0.10335,?,0.03073,?,0.04469,0.0,0.04749,-0.03352,?
1.0,?,?,?,?,0.47564,?,?,0.89109,-0.24871,0.84475,?,?,?,?,-0.66455,0.07208,?,-0.19525,?,?,-0.30851,?,?,-0.64792,0.16085,-0.5642,0.36752,-0.41901,0.46059,-0.22535,0.50376,-0.0598,?
1.0,0.0546,0.01437,?,?,0.01437,?,-0.07759,0.00862,?,?,?,?,?,-0.04598,?,0.08046,-0.04023,?,?,0.02299,?,-0.01149,0.03161,-0.00862,?,0.01724,?,?,0.02586,?,-0.04598,?,?
1.0,?,?,?,0.01084,0.8,0.00197,?,0.01084,0.78424,?,?,0.03251,?,0.01675,0.80099,?,?,?,0.75961,0.0335,?,0.05517,0.72611,?,0.78041,?,?,-0.05025,0.82956,?,0.79015,?,g
?,?,0.02568,0.00428,0.0,?,?,?,-0.04993,-0.0485,-0.01284,?,-0.02282,0.0,-0.03281,?,?,?,0.03566,0.0214,?,?,-0.02282,0.05136,?,?,0.01569,0.01997,0.00713,-0.02568,-0.01854,-0.01427,?,?
1.0,0.4709,0.22751,?,0.33598,0.25661,0.47619,?,0.49471,?,0.53968,?,0.31217,?,?,?,0.06878,-0.5,-0.1164,-0.14815,?,-0.14815,-0.38095,-0.2328,0.00265,?,?,0.15873,?,0.24868,-0.24339,?,0.04233,?
1.0,?,?,0.13959,?,?,-0.08238,0.12586,?,?,?,0.12357,?,?,-0.13501,?,?,?,0.07323,?,0.0,?,?,0.15103,?,?,?,?,-0.06636,0.09611,-0.07323,0.1167,-0.06865,b
1.0,0.94333,?,0.48263,?,?,0.77514,-0.55941,?,-0.73675,?,?,0.0,-0.62706,-0.31079,?,-0.62157,-0.12797,?,0.49909,?,?,-0.3766,0.73857,-0.05484,0.60098,0.30384,0.45521,?,0.02742,?,-0.21572,?,g
1.0,?,?,?,-0.00846,?,?,?,?,?,?,0.01975,?,-0.01975,?,-0.0409,?,?,-0.00423,?,?,0.01834,?,0.0,-0.01269,?,?,?,?,-0.01693,?,0.00705,?,b
?,0.85736,?,?,?,?,-0.04182,0.84317,0.09037,?,0.11949,?,?,0.78342,?,0.83719,?,0.8357,-0.1419,0.88125,0.01195,0.90515,0.0224,0.79686,?,?,?,?,-0.06423,0.73936,-0.01942,0.79089,-0.09186,g
?,?,-1.0,1.0,1.0,-1.0,1.0,1.0,?,?,-1.0,-1.0,?,-1.0,1.0,?,?,1.0,?,?,1.0,?,?,1.0,-1.0,1.0,1.0,?,?,-1.0,?,?,1.0,?
?,0.85209,0.39252,?,?,?,?,-0.42625,0.88744,-0.76229,?,-0.93092,?,?,?,?,?,-0.1926,?,0.28444,-0.80496,0.64649,?,0.77814,?,?,0.21343,?,?,?,?,-0.11215,0.64933,?
?,?,?,1.0,0.5125,0.625,?,?,?,0.025,?,1.0,?,0.0,?,1.0,-1.0,?,?,1.0,1.0,0.3125,1.0,1.0,1.0,1.0,1.0,?,?,-0.94375,?,?,0.0,?
?,1.0,?,?,1.0,?,1.0,?,0.92157,?,?,?,0.11765,-0.96078,?,?,-0.68627,?,?,?,?,0.7451,?,0.92157,-0.21569,?,?,0.72549,0.56863,0.23529,0.90196,?,0.90196,g
1.0,0.0,?,-1.0,?,-1.0,1.0,?,0.0,-1.0,1.0,?,?,?,-1.0,?,?,0.0,?,-1.0,-1.0,?,?,1.0,0.4375,1.0,-1.0,?,0.0,-1.0,?,-1.0,?,?
?,0.44444,?,?,0.90763,-0.22222,1.0,?,0.88889,-1.0,?,?,?,-1.0,-0.22222,-0.66667,?,0.55556,?,-0.22222,-0.77778,?,-0.22222,0.33333,?,0.9212,0.45019,?,?,0.22222,?,?,?,?
?,?,0.0,?,?,?,0.0,?,0.0,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.0,0.0,?,?,0.0,?,?,?,?,?,0.0,?,?,?,0.0,0.0,?
?,?,0.0,?,0.0,?,?,?,0.0,0.91201,?,0.89067,0.1421,?,?,?,?,?,?,0.75,0.0,?,?,0.5,0.5,?,0.26388,0.75,0.25,?,?,?,?,?
0.0,-1.0,?,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,?,?,?,?,?,-1.0,?,0.0,0.0,0.0,?,?,?,-1.0,?,?,?,-1.0,0.0,0.0,b
?,?,0.0,?,0.0,?,0.11111,?,-0.11111,0.88889,?,?,-0.22222,?,?,0.77778,?,?,?,0.77778,?,?,?,?,?,?,-0.05352,1.0,?,0.88889,-0.11111,?,?,g
?,0.0,0.0,?,?,0.0,0.0,0.0,0.0,?,?,-1.0,-1.0,?,0.0,1.0,0.75,0.0,0.0,?,?,?,1.0,0.0,0.0,1.0,?,-1.0,-1.0,1.0,?,?,0.0,b
1.0,?,0.45455,?,-0.45455,?,?,1.0,?,?,?,?,?,?,-0.18182,1.0,0.09091,?,?,1.0,-0.36364,1.0,0.09091,?,-0.09091,?,?,1.0,?,1.0,-0.27273,?,-0.18182,?
?,0.62121,?,?,?,0.0,?,0.3447,0.28788,0.42803,?,-0.07576,?,?,0.31439,?,0.32955,0.12121,?,?,?,?,0.17803,0.29167,?,0.25758,?,?,?,0.18182,-0.02273,?,-0.41667,b
1.0,?,0.11765,?,?,?,0.41176,1.0,?,?,?,1.0,?,1.0,?,?,-0.05882,?,-0.11765,?,?,?,?,1.0,?,?,?,1.0,0.05882,?,?,1.0,?,g
1.0,0.0,0.0,-1.0,?,1.0,?,0.07979,?,?,?,0.12766,?,?,?,0.0,0.0,?,-0.07979,?,1.0,0.17021,?,?,0.0,-0.19149,?,-0.2234,?,?,0.90426,-0.67553,0.45745,?
1.0,?,?,0.83333,-0.16667,0.70833,0.25,?,?,?,0.04167,0.83333,?,?,?,?,?,1.0,?,0.66667,?,0.75,?,0.83333,?,?,?,?,?,?,?,0.70833,0.04167,g
?,?,?,0.0,?,?,0.0,?,0.0,0.0,0.0,0.11538,?,?,?,?,?,0.0,?,0.0,0.0,?,?,0.07853,0.08974,?,-0.10897,0.125,?,0.02564,-0.04808,0.16827,0.19551,?
1.0,?,?,1.0,?,?,?,?,-0.33075,0.96662,-0.34281,0.85788,-0.47265,?,?,0.73084,-0.65224,?,-0.63544,?,?,?,?,?,-0.96296,0.48757,-0.85669,0.37941,?,0.24117,?,?,?,?
1.0,?,1.0,-1.0,1.0,?,?,?,0.21053,?,?,?,0.05702,?,0.34649,0.72807,?,?,0.5307,?,?,-0.29825,-0.16228,?,-0.66667,1.0,-1.0,1.0,-0.24561,0.35088,?,?,?,?
?,1.0,?,0.99815,?,0.80244,?,0.89919,-0.23486,0.70643,-0.24077,?,-0.30539,?,?,0.47194,?,?,?,?,?,0.53176,-0.32681,0.23966,-0.52142,0.29208,?,0.12777,-0.39143,0.15657,?,0.18353,?,g
0.0,-1.0,1.0,?,-1.0,?,?,?,?,?,-1.0,?,1.0,0.0,0.0,?,?,0.0,0.0,?,0.0,?,?,?,?,1.0,?,?,1.0,-1.0,-1.0,0.0,?,?
?,?,?,?,?,?,-0.22602,0.81702,-0.2707,?,-0.28909,0.70302,?,?,?,?,-0.70729,?,-0.72109,?,-0.54172,?,?,0.1475,-0.63601,?,?,-0.07162,-0.54928,?,?,-0.07457,?,g
1.0,?,-1.0,-0.50694,?,?,-1.0,1.0,0.53819,0.0,0.0,0.23958,-1.0,1.0,?,0.0,0.0,1.0,?,?,?,?,0.0,?,?,0.33333,?,1.0,-1.0,0.69792,?,?,1.0,?
1.0,0.84177,?,?,?,0.09916,0.9346,-0.37764,?,-0.72363,0.61181,-0.93882,0.19409,?,?,?,-0.65612,?,-0.85654,?,-0.86498,?,?,0.74895,-0.28903,?,?,0.64135,0.42827,?,0.62447,-0.00422,0.69409,g
1.0,1.0,?,?,0.0,?,-1.0,?,?,1.0,?,1.0,-1.0,0.0,?,?,-1.0,1.0,?,0.0,?,1.0,-1.0,?,-1.0,?,?,?,?,?,?,0.0,?,b
1.0,?,0.63548,1.0,?,0.77123,?,-0.33333,1.0,-1.0,1.0,0.0,?,?,?,?,0.0,-1.0,?,-1.0,-0.92536,-1.0,-0.33333,?,-1.0,?,-1.0,1.0,-1.0,?,?,1.0,?,?
0.0,-1.0,?,-1.0,?,?,0.0,-1.0,?,?,-1.0,-1.0,?,-1.0,1.0,?,?,?,-1.0,-1.0,1.0,0.0,?,?,?,?,1.0,?,?,?,?,0.0,0.0,b
1.0,?,?,1.0,0.14211,?,0.22108,?,?,1.0,?,?,?,?,0.58986,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,?,?,1.0,?,?,g
?,?,?,?,0.0,?,?,?,?,0.0,?,?,0.0,1.0,?,0.0,?,-1.0,-1.0,?,?,1.0,?,?,-1.0,?,?,0.0,?,0.0,0.0,?,?,?
1.0,?,-0.07896,?,?,?,-0.21384,?,0.04403,0.38096,-0.26339,0.28931,-0.31997,0.03459,?,?,?,?,?,?,?,?,?,?,?,-4.6E-4,-0.2321,-0.02612,?,?,?,?,-0.27201,?
1.0,?,?,0.0,0.0,0.0,0.0,?,?,1.0,?,?,?,?,0.0,?,?,0.0,?,?,-0.21875,?,?,?,0.5,0.04167,0.75,-0.22917,-1.0,?,-0.27083,-0.19792,-0.9375,b
1.0,?,?,0.99363,0.10123,?,0.14756,?,?,?,0.54701,0.80426,0.25283,0.73781,?,?,?,?,?,?,?,?,0.28476,?,?,0.3293,?,0.27381,?,?,?,?,?,g
1.0,?,-0.09524,?,?,?,?,1.0,?,0.81349,0.7619,?,-1.0,-1.0,?,0.47364,1.0,?,?,0.68839,?,?,?,?,?,?,1.0,1.0,?,?,?,?,?,?
1.0,0.93669,?,?,?,0.92314,?,0.93123,?,?,?,0.99676,?,0.91586,0.05097,?,?,?,-0.14482,?,0.26133,?,?,0.84547,-0.02589,0.87293,?,?,0.09385,?,-0.10194,?,-0.14725,?
?,1.0,-1.0,?,1.0,?,1.0,1.0,-0.5,1.0,1.0,1.0,?,?,?,?,?,1.0,?,?,1.0,1.0,-1.0,?,?,?,0.625,1.0,-0.75,-0.75,?,1.0,1.0,?
1.0,?,0.23058,1.0,?,?,-0.10401,1.0,?,?,?,?,?,1.0,?,?,?,?,-0.15633,?,?,0.99624,?,1.0,?,?,-0.04597,?,0.03885,?,?,?,?,?
1.0,0.36876,-1.0,?,-1.0,?,?,?,0.95041,?,-0.3871,?,?,-0.09677,?,0.48684,0.46502,?,?,-0.14343,?,?,0.06895,?,?,?,-0.01186,-0.00403,-0.01672,?,0.00108,1.5E-4,?,b
1.0,0.79847,?,?,?,?,-0.07653,?,-0.07398,0.70217,?,0.99745,?,0.98214,0.02487,?,-0.13074,0.95663,0.07717,1.0,?,?,?,?,-0.14541,1.0,?,?,?,1.0,?,?,-0.0574,?
?,0.0,?,0.0,?,0.0,?,0.0,0.0,0.0,?,1.0,?,?,?,1.0,-1.0,?,?,1.0,1.0,?,-1.0,?,1.0,1.0,0.0,?,1.0,?,-1.0,0.0,0.0,b
?,1.0,?,1.0,?,0.94623,-0.35094,1.0,-0.30566,?,?,0.90818,?,?,-0.58899,?,?,?,?,?,?,0.54465,-0.87327,?,-0.73333,0.35504,?,0.26352,?,0.16604,?,0.13994,-0.7,?
?,?,?,0.0,?,?,?,-0.85,?,0.0,?,1.0,?,?,0.0,-1.0,-1.0,?,-1.0,1.0,?,?,-1.0,?,1.0,?,?,1.0,-1.0,0.0,?,?,?,b
?,?,0.09091,0.95455,-0.09091,?,0.0,1.0,?,0.95455,0.0,1.0,0.04545,0.90909,?,?,?,1.0,0.0,?,?,?,0.09091,?,?,?,?,?,0.09091,?,?,0.86364,?,g
0.0,?,?,-1.0,1.0,1.0,?,?,-1.0,?,?,?,?,?,-0.3125,?,-1.0,?,?,?,-1.0,0.0,0.0,1.0,-1.0,-1.0,?,0.0,?,1.0,-1.0,0.0,0.0,?
1.0,?,-0.08824,0.97059,0.17647,?,?,0.91176,-0.02941,0.97059,-0.17647,0.97059,0.14706,?,?,?,0.0,1.0,?,0.76471,?,?,?,0.85294,?,0.92663,0.026,0.94118,?,0.97059,?,?,?,?
?,?,?,-1.0,?,?,1.0,?,?,?,-1.0,?,1.0,-1.0,?,?,-1.0,1.0,?,-0.31402,?,?,-1.0,?,?,-1.0,-0.03578,1.0,-1.0,-1.0,-0.32317,0.14939,1.0,b
1.0,?,-0.10526,?,?,?,0.02615,0.68421,-0.05263,0.68421,?,?,?,0.78315,?,0.84211,?,1.0,?,0.7255,?,?,?,0.42105,0.21053,0.65419,?,0.52632,?,?,0.09534,0.57418,?,?
1.0,?,-0.5,?,?,-0.01923,?,0.0,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,-0.34615,?,?,0.0,?,-0.51282,0.0,?,?,?,?,?,?
1.0,1.0,0.45455,1.0,?,0.81818,0.63636,1.0,-0.09091,1.0,0.0,0.81818,?,?,0.27273,1.0,-0.63636,?,?,0.90909,-0.45455,?,0.0775,?,?,1.0,0.08867,?,?,1.0,?,?,0.27273,g
?,?,-1.0,1.0,?,?,1.0,0.0,0.0,?,-1.0,?,-1.0,?,?,0.0,?,0.0,0.0,-1.0,?,?,?,?,1.0,1.0,1.0,?,0.0,1.0,?,?,?,?
1.0,0.45455,?,?,?,0.27273,0.18182,?,0.0,0.36364,?,?,?,0.48612,?,0.63636,-0.18182,?,0.0,?,-0.09091,0.27273,?,0.36364,-0.09091,?,?,?,?,?,0.0,?,-0.01832,?
?,?,-0.59677,?,?,?,0.64516,-0.87097,?,0.0,?,?,?,?,?,?,?,?,0.0,-1.0,-1.0,?,0.0,0.29839,0.23387,1.0,0.51613,?,0.0,0.0,0.0,0.0,?,?
1.0,1.0,?,?,?,1.0,0.71429,?,?,?,?,1.0,?,1.0,?,?,-0.14286,1.0,0.03617,?,?,1.0,?,?,?,1.0,?,1.0,?,1.0,?,?,?,?
?,?,?,1.0,?,1.0,1.0,?,1.0,?,?,1.0,-1.0,1.0,1.0,?,?,1.0,-1.0,?,1.0,?,?,?,-1.0,?,1.0,?,1.0,1.0,?,1.0,?,?
?,0.87032,0.46972,?,?,0.1038,?,-0.38033,?,-0.73939,?,-0.92099,0.16731,?,?,?,?,-0.24012,?,?,?,0.51557,?,0.69274,?,0.69097,0.10484,0.52798,0.39762,?,0.56573,?,0.57552,?
?,1.0,-1.0,?,?,1.0,?,?,?,?,-1.0,?,?,?,-1.0,?,1.0,?,1.0,?,1.0,?,?,?,?,1.0,1.0,?,1.0,1.0,1.0,?,?,b
?,?,?,0.89266,?,?,0.19791,?,?,0.80619,0.40198,?,0.40552,0.66586,?,0.60101,0.51752,?,0.5218,0.48435,0.54212,?,?,?,?,?,?,?,0.53448,0.14312,0.49124,?,0.46571,g
0.0,?,1.0,1.0,?,?,?,1.0,?,?,?,1.0,-1.0,0.0,0.0,0.0,?,0.0,?,-1.0,?,?,1.0,?,0.0,?,?,?,?,-1.0,-1.0,?,0.0,b
?,0.93537,0.13645,?,?,?,0.38779,0.79039,0.47127,?,?,0.6526,?,?,?,0.41629,?,0.25539,0.85952,?,0.85615,0.00494,0.88869,-0.07361,?,?,0.78004,?,?,?,?,-0.47419,0.55835,g
0.0,?,-1.0,-1.0,?,?,?,1.0,?,?,?,?,?,-1.0,-1.0,?,1.0,?,-1.0,-1.0,?,?,?,1.0,?,?,?,1.0,-1.0,-1.0,?,?,?,?
1.0,?,?,?,?,?,?,0.36923,0.45577,?,?,0.25,?,?,0.37115,?,0.51877,-0.09808,?,-0.03462,0.42885,?,0.44424,?,0.40006,-0.1994,0.34976,?,?,-0.26634,0.23896,?,?,g
0.0,?,-1.0,1.0,?,1.0,?,?,1.0,?,?,1.0,1.0,1.0,-1.0,1.0,?,?,1.0,1.0,?,?,?,?,?,?,?,1.0,1.0,1.0,?,?,1.0,?
?,0.97467,?,?,?,?,?,?,0.32711,0.8555,0.45217,?,?,0.69946,?,?,0.66893,?,?,0.44245,0.68159,0.35289,?,0.26832,0.7621,0.16813,?,?,0.80439,-0.02962,?,?,0.74242,?
0.0,0.0,?,?,?,0.0,?,?,1.0,?,0.0,1.0,?,?,?,?,?,?,?,0.0,?,?,?,?,0.0,?,?,0.0,?,-1.0,1.0,?,0.0,?
?,0.92308,?,0.86399,?,?,?,?,?,0.57449,?,?,?,0.31705,0.67697,0.19128,0.76818,0.04686,?,?,0.76969,?,?,-0.29291,?,-0.38798,?,-0.46799,?,?,?,-0.56231,?,?
?,?,?,1.0,1.0,1.0,1.0,0.0,0.0,0.0,?,-1.0,-1.0,?,?,?,-1.0,0.0,0.0,?,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,?,?,?,?,0.0,b
1.0,0.88804,0.38138,0.65926,0.69431,?,?,-0.06726,?,?,?,?,0.56502,?,0.26906,?,-0.08205,-0.6278,?,-0.46637,?,-0.16449,-0.64338,?,-0.61055,?,?,?,?,?,-0.09461,?,0.12556,?
0.0,?,?,1.0,?,1.0,?,?,1.0,?,?,?,?,1.0,1.0,?,?,1.0,-1.0,1.0,-1.0,?,-1.0,?,?,1.0,?,1.0,?,1.0,?,?,?,b
1.0,0.73523,?,0.80151,0.10278,0.78826,0.15266,0.5558,0.05252,?,0.21225,0.71947,0.28954,0.68798,?,0.49672,?,?,-0.02845,0.57399,?,?,?,0.9453,?,?,?,0.12473,?,?,?,?,0.49831,g
0.0,0.0,?,?,?,0.0,0.0,0.0,?,?,0.0,0.0,?,0.0,?,0.0,?,?,?,?,?,0.0,?,0.0,?,1.0,?,0.0,?,0.0,0.0,0.0,0.0,b
?,?,0.00892,?,-0.0026,?,?,?,?,0.94054,?,?,?,?,0.01858,?,?,0.98551,?,0.9777,?,?,?,0.93274,?,0.95243,0.04356,?,?,?,0.07061,?,?,?
?,1.0,?,-1.0,-1.0,?,-1.0,?,?,?,0.0,-1.0,-1.0,?,?,0.0,0.0,0.0,0.0,-1.0,?,?,1.0,?,?,?,-1.0,?,0.0,?,-1.0,?,-1.0,?
