@relation dataset

@attribute a01 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {0, 1}


@data
1.0,?,?,0.0,0.0,?,?,?,1.0,?,?,0.0,0.0,0.0,?,0.67,?,?,?,0.0,0.0,0.0,0.0,0.21,0.68,1.0,?,?,0.0,0.0,0.0,?,?,0
?,?,?,?,0.52013,0.7802,0.72144,0.4766,?,?,?,0.09467,?,-0.2198,0.91404,?,?,?,0.64527,?,0.44614,?,?,?,0.03591,-0.71731,-0.11943,-0.64962,-0.28183,-0.51251,-0.44505,-0.37432,?,?
1.0,?,?,-0.72973,1.0,?,?,?,0.2973,?,-0.10241,-0.03158,?,?,-0.03403,0.01108,-0.00537,0.00342,?,?,7.5E-4,-3.0E-5,1.9E-4,?,?,-1.0E-5,0.0,?,0.0,0.0,?,?,?,?
1.0,0.21429,-0.09524,0.33333,?,0.19048,0.19048,?,0.09524,0.40476,?,?,-0.04762,0.30952,-0.04762,0.28571,?,0.33333,?,?,0.0,?,?,?,?,0.22109,?,0.19048,?,?,-0.02034,?,-0.01877,?
1.0,1.0,?,1.0,0.04918,0.57377,-0.01639,0.65574,0.01639,?,-0.03279,?,0.0,?,?,?,?,?,-0.17176,0.67213,0.03279,?,?,0.31148,-0.34426,0.52385,?,0.32787,?,0.27869,-0.44262,0.4918,?,?
1.0,?,?,0.88627,0.03131,0.86249,?,?,0.0,0.69091,0.04545,0.79343,?,?,0.09579,?,0.25455,?,?,?,?,0.68604,?,0.74545,?,?,?,0.67273,0.02727,0.60715,?,?,0.17077,1
?,?,?,-0.78824,?,?,?,0.66667,0.0119,?,0.40476,-0.6723,?,?,-0.63668,?,?,?,?,?,?,?,?,?,?,?,?,0.57143,?,-0.54891,?,?,?,0
1.0,?,?,1.0,?,1.0,-0.06889,?,?,0.83556,-0.06444,?,?,?,-0.2,0.86889,0.05333,0.88,?,?,-0.11526,1.0,?,0.84444,?,1.0,-0.14162,?,-0.14667,1.0,?,1.0,?,1
1.0,?,?,?,-0.14545,?,-0.67273,?,-0.03636,?,?,?,?,0.36364,-0.41818,0.2,-0.01818,?,0.05455,?,?,0.61818,?,0.32727,0.16364,?,-0.07027,0.34545,?,?,-0.36364,0.29091,-0.29091,?
1.0,1.0,-0.92453,?,?,?,-0.0566,?,0.0,?,?,?,?,0.62264,?,0.98878,?,0.5283,?,0.5283,0.07547,0.9519,-0.00112,1.0,0.79245,?,?,0.9434,?,1.0,0.43396,0.43396,-0.11321,?
1.0,?,?,-0.7619,-0.2381,?,?,?,-0.14286,-0.67285,0.12808,?,?,?,?,?,?,?,0.02381,0.45238,?,?,?,?,?,?,?,1.0,?,?,?,0.2619,?,?
1.0,0.4375,0.04167,0.58333,-0.10417,?,0.0,?,-0.0625,?,0.0,?,0.10417,?,?,0.4375,?,0.35417,?,0.33333,0.08333,?,?,?,?,?,-0.10064,?,-0.08333,0.58333,-0.3125,0.33333,-0.0625,?
?,?,?,0.0,?,?,?,?,0.0,?,?,-0.51504,?,?,?,0.64662,1.0,0.0,?,?,?,?,?,-1.0,-1.0,1.0,-1.0,?,?,0.0,?,0.0,0.0,?
?,?,?,?,0.1303,0.90996,?,0.84881,-0.49962,?,?,0.77937,?,0.72254,0.37988,0.66145,0.40844,?,?,?,?,0.46773,?,?,?,0.34374,?,0.9033,?,0.23405,?,0.18632,0.37191,?
?,0.5984,0.40332,?,?,?,?,?,-0.10984,?,?,?,?,0.91962,0.88444,0.95452,?,0.88673,0.18135,?,-0.69594,0.8667,?,?,-0.30063,?,0.17076,0.62958,0.42677,0.87757,?,?,?,0
?,?,?,1.0,-0.01918,?,0.02555,0.96974,-0.09316,?,?,?,?,1.0,-0.05343,?,?,0.9384,?,?,?,?,?,0.91567,?,0.95677,-0.06995,0.90978,0.01307,1.0,?,0.93144,-0.06888,?
1.0,?,?,?,0.85388,?,0.0,?,-1.0,0.97078,0.31385,-0.26048,-0.59212,?,0.65565,?,?,0.0,0.0,0.0,?,?,-1.0,?,0.0,1.0,?,0.0,0.0,0.04447,?,?,0.0,?
1.0,0.96933,0.00876,?,?,?,-0.00763,?,-0.02844,0.9982,-0.0351,1.0,-0.01271,1.0,?,1.0,?,0.98485,2.5E-4,?,-0.02612,?,?,?,-0.04527,?,-0.03473,0.9702,-0.02478,?,-0.03855,0.9842,-0.04112,1
?,?,0.0,?,-0.22703,?,?,0.0,?,0.93243,?,?,-0.2,?,?,?,?,?,0.0,1.0,?,?,-0.41622,?,?,1.0,?,?,0.0,?,-0.25946,0.28919,-0.15676,?
?,0.64122,?,?,?,0.52751,?,0.19512,?,0.43313,0.04755,?,?,?,?,?,0.0,?,0.07317,0.26829,?,?,0.05813,?,0.09756,0.19304,?,0.1741,?,?,0.0,0.17073,0.07317,?
1.0,?,?,?,-1.0,?,0.0,?,?,1.0,1.0,?,?,?,?,?,?,0.0,?,?,0.0,1.0,?,?,?,1.0,?,1.0,?,?,-1.0,?,0.0,?
1.0,0.34694,0.20408,?,0.2449,?,0.20408,0.46939,?,?,?,?,?,?,?,-0.06122,?,-0.20408,?,?,0.44898,?,?,?,?,?,?,-0.59184,0.18367,-0.34694,?,-0.26531,-0.2449,1
?,0.0,?,1.0,-1.0,0.0,?,0.0,?,1.0,?,1.0,?,?,?,1.0,-1.0,?,0.0,?,0.0,?,1.0,?,0.0,?,-1.0,?,0.0,?,-1.0,?,0.0,0
1.0,?,?,?,?,0.74265,0.67647,0.45588,?,0.19118,0.88971,-0.02206,0.86029,-0.20588,0.82353,?,0.67647,-0.5,?,?,0.38235,-0.86029,?,-0.74265,?,-0.67925,?,?,?,-0.44118,-0.50735,-0.28676,?,1
?,-1.0,0.28105,0.22222,?,-0.75693,-0.70984,?,?,-1.0,?,?,?,-0.79085,?,-0.98039,?,-0.60131,-0.54248,?,-0.83007,?,?,-1.0,?,0.74385,?,?,?,0.18301,?,?,-0.48241,0
1.0,0.26667,-0.1,?,?,0.33333,-0.13333,0.36667,?,?,0.01667,?,0.08333,?,?,0.53333,?,0.41667,?,?,?,0.7,0.0,?,?,0.46214,0.05439,?,?,?,?,0.41667,?,?
?,-0.26667,?,-0.27303,0.12159,-0.17778,-0.04444,?,?,0.04461,0.02575,?,?,?,-0.00166,-9.3E-4,-0.00883,0.0047,?,0.00138,0.00238,-0.00114,?,-6.9E-4,-5.0E-4,1.9E-4,?,?,5.0E-5,?,?,-8.0E-5,?,0
1.0,?,?,?,?,?,?,?,?,?,-0.27027,?,?,0.62162,?,?,?,?,?,0.62162,?,0.75676,?,?,?,?,-0.22163,0.58478,-0.23027,0.72973,?,0.51351,-0.24324,1
1.0,0.94531,?,?,?,?,?,?,0.01172,0.93359,-0.01953,?,?,?,-0.00391,0.95313,?,?,?,-0.99219,?,?,0.34766,?,-0.00391,?,0.13758,?,-0.06641,?,-0.1875,?,?,0
?,?,?,?,-0.01272,?,0.01214,?,?,?,0.0052,?,?,?,?,?,?,?,?,?,-0.04971,?,?,0.97052,-0.04451,0.96215,?,?,0.01908,0.95434,-0.0341,0.95838,0.00809,1
1.0,1.0,?,1.0,-1.0,?,-0.11111,?,?,?,?,?,-0.11111,?,-0.3466,?,-0.38853,1.0,?,?,?,?,-0.50333,1.0,-0.27778,?,?,1.0,?,1.0,-0.63156,1.0,-0.65935,0
1.0,?,?,0.24138,-0.10345,0.2069,?,0.07405,-0.05431,?,?,0.01707,-0.02383,?,-0.01482,0.00281,-0.00893,?,-0.00523,-3.0E-5,?,-2.8E-4,?,-3.1E-4,-9.0E-4,-2.5E-4,?,?,-2.4E-4,-1.2E-4,?,?,?,1
1.0,?,?,?,0.0,?,?,?,-0.11765,?,-0.11765,0.66667,-0.13725,?,-0.09804,0.54902,?,0.54902,-0.21569,?,-0.19608,?,-0.23529,0.45098,-0.2549,0.52409,?,0.56863,-0.31373,0.43137,?,?,?,0
1.0,?,0.16667,0.46667,?,?,?,?,?,0.0107,?,?,0.10188,?,?,-0.03766,?,-0.0323,0.01532,?,0.00357,?,?,-0.01097,-0.00539,-0.00621,-0.00586,-0.00294,-0.0052,?,-0.00408,?,?,1
1.0,?,0.15625,0.0625,?,?,0.0625,?,?,?,0.0,?,?,0.0625,0.0,?,?,?,?,?,?,0.0,?,0.03125,?,?,0.0,-0.71875,?,?,0.0,?,0.09375,?
1.0,1.0,?,?,?,1.0,-0.06486,?,-0.01622,0.98919,?,?,?,?,-0.06486,?,?,?,?,?,?,1.0,?,?,?,?,0.01251,?,?,?,0.02703,1.0,?,1
?,?,?,?,?,?,?,?,-0.00775,?,0.03876,1.0,?,1.0,?,?,0.04651,0.90698,?,1.0,0.5067,1.0,?,0.8062,?,?,0.71613,?,0.06977,?,?,?,?,?
1.0,0.90374,?,?,0.08021,?,0.01604,?,0.00535,?,-0.01604,1.0,?,1.0,0.06417,1.0,?,?,0.04278,?,?,?,-0.01604,?,?,0.96974,0.04452,0.87701,0.0107,1.0,0.09091,?,0.06417,1
?,-0.205,0.2875,?,0.1,0.2825,0.3175,?,?,?,-0.34617,?,0.275,?,0.21,-0.0875,?,?,?,?,?,?,?,-0.58,-0.24,?,?,?,0.185,-0.27104,?,?,?,?
?,0.6,?,0.63333,0.06667,0.7,?,?,0.0,?,?,?,?,?,?,?,0.1,?,0.1,?,-0.03333,?,?,0.63333,?,0.65932,0.10168,0.6,?,?,?,0.63333,?,?
?,?,-0.00838,0.06704,0.00838,0.0,?,?,?,0.01676,?,?,?,0.06425,?,0.0,0.09497,?,?,-0.04749,0.02514,?,-0.00559,?,?,0.10335,-0.00838,?,?,?,?,?,-0.03352,0
?,?,0.28713,?,?,?,0.82455,0.01267,?,?,0.84475,?,?,?,0.41743,-0.66455,?,?,-0.19525,-0.52475,?,?,-0.55089,-0.04119,?,0.16085,-0.5642,?,-0.41901,0.46059,?,?,?,1
?,?,?,?,0.04598,0.01437,0.04598,?,?,?,-0.06609,?,?,-0.08333,?,?,0.08046,-0.04023,?,0.02011,0.02299,-0.03736,-0.01149,0.03161,?,0.00862,?,0.02586,0.01149,0.02586,0.01149,?,-0.00575,?
1.0,0.72414,?,0.79704,0.01084,0.8,?,0.79015,0.01084,0.78424,?,?,?,0.85123,?,0.80099,-0.00788,?,-0.02956,?,0.0335,?,?,0.72611,-0.01478,?,?,?,-0.05025,?,?,?,0.00788,?
1.0,0.03852,0.02568,0.00428,0.0,0.01997,-0.01997,?,-0.04993,?,-0.01284,?,-0.02282,?,?,-0.04708,-0.02853,?,?,?,0.00428,?,?,0.05136,0.01854,?,0.01569,?,0.00713,?,?,?,0.01997,0
1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.06878,-0.5,-0.1164,-0.14815,-0.1455,-0.14815,?,-0.2328,0.00265,0.03574,?,0.15873,?,?,-0.24339,?,?,?
1.0,?,?,?,?,?,?,0.12586,?,?,-0.01144,0.12357,0.0778,?,-0.13501,0.29062,-0.04805,?,?,0.1167,?,?,-0.00229,0.15103,-0.10297,?,0.01373,?,-0.06636,?,-0.07323,?,?,0
1.0,0.94333,?,?,0.64534,?,?,-0.55941,0.64899,?,0.42048,?,?,-0.62706,?,?,?,?,?,0.49909,?,?,-0.3766,?,?,?,0.30384,0.45521,?,?,0.54479,-0.21572,?,1
1.0,0.01975,?,?,-0.00846,?,0.01128,0.01128,?,?,0.00141,?,-0.03103,?,?,-0.0409,0.0268,?,?,?,-0.02539,0.01834,0.0,0.0,-0.01269,?,-0.01128,?,-0.01551,?,-0.02398,?,?,0
?,0.85736,7.5E-4,?,?,0.77521,-0.04182,?,?,0.86258,?,?,-0.06124,?,0.0351,?,?,?,-0.1419,?,?,?,?,0.79686,-0.01942,0.82383,?,0.88125,?,?,?,?,?,?
1.0,1.0,-1.0,?,1.0,-1.0,?,1.0,?,?,?,-1.0,-1.0,?,?,1.0,?,?,?,?,1.0,?,?,?,-1.0,1.0,1.0,?,1.0,-1.0,1.0,?,?,?
?,0.85209,?,?,0.76432,?,?,?,?,?,0.4998,?,?,-0.859,?,?,?,?,-0.86063,?,?,?,?,?,-0.23324,?,?,?,?,?,0.66315,?,0.64933,?
?,?,?,?,0.5125,0.625,-1.0,1.0,1.0,?,0.03125,?,?,0.0,0.0,?,?,1.0,1.0,1.0,1.0,0.3125,1.0,?,?,1.0,?,?,?,-0.94375,?,0.0,?,?
?,?,0.54902,?,?,0.01961,?,?,?,?,?,?,?,-0.96078,-0.33333,?,?,-0.23529,?,0.35294,-1.0,0.7451,?,?,-0.21569,0.92874,0.21876,0.72549,?,?,0.90196,?,0.90196,?
?,0.0,?,-1.0,?,-1.0,?,?,?,-1.0,?,?,1.0,1.0,?,?,?,?,?,?,-1.0,-1.0,1.0,1.0,0.4375,1.0,-1.0,0.0,?,?,?,?,1.0,0
?,?,0.44444,0.53695,?,-0.22222,?,?,0.88889,-1.0,0.33333,-1.0,?,-1.0,-0.22222,?,-0.77778,?,?,-0.22222,?,?,-0.22222,0.33333,0.0,?,?,0.57454,0.84353,0.22222,1.0,-0.55556,?,1
?,?,0.0,?,?,0.0,?,?,0.0,?,?,0.0,0.0,?,0.0,?,0.0,0.0,?,?,?,0.0,?,?,0.0,?,0.0,0.0,0.0,?,?,?,0.0,0
?,1.0,0.0,?,0.0,0.5,?,?,?,0.91201,?,?,0.1421,?,?,0.75,0.25,0.75,0.5,0.75,?,?,-0.25,0.5,?,?,?,0.75,?,0.69635,?,?,0.30293,?
0.0,-1.0,1.0,1.0,?,?,0.0,?,?,1.0,-1.0,?,-1.0,?,-1.0,?,0.0,-1.0,?,0.0,?,0.0,?,-1.0,?,?,?,1.0,1.0,?,-1.0,?,0.0,?
1.0,1.0,?,?,?,?,0.11111,1.0,?,0.88889,?,?,?,?,?,?,?,1.0,-0.11111,0.77778,?,0.66667,?,?,?,?,-0.05352,1.0,?,?,-0.11111,?,?,1
0.0,?,?,0.0,?,?,?,?,?,?,?,?,?,0.0,0.0,1.0,?,0.0,?,?,?,?,1.0,0.0,?,?,-1.0,-1.0,?,?,1.0,0.0,0.0,0
?,1.0,?,?,-0.45455,?,0.09091,1.0,?,1.0,0.0,?,?,1.0,?,?,?,1.0,?,1.0,?,?,0.09091,1.0,?,1.0,-0.04914,1.0,0.45455,?,-0.27273,1.0,-0.18182,1
?,0.62121,?,?,?,0.0,0.0,?,0.28788,0.42803,0.39394,-0.07576,0.51894,0.36364,?,-0.53788,?,?,-0.14773,?,?,?,0.17803,0.29167,?,?,?,?,0.24242,0.18182,-0.02273,?,?,0
?,?,0.11765,?,?,1.0,0.41176,1.0,?,?,0.23529,?,0.11765,?,0.47059,?,-0.05882,1.0,?,1.0,?,1.0,?,1.0,-0.11765,?,0.20225,1.0,?,1.0,?,1.0,0.23529,1
1.0,?,0.0,?,-0.62766,1.0,0.51064,0.07979,-0.23404,?,-0.3617,0.12766,?,?,-1.0,?,0.0,?,-0.07979,?,?,?,-0.70745,?,?,?,?,?,-0.48936,0.74468,0.90426,?,?,?
?,0.91667,0.29167,?,?,?,?,0.875,?,?,0.04167,?,0.125,0.70833,0.0,?,?,1.0,?,?,-0.08333,0.75,?,0.83333,-0.125,0.83796,0.05503,1.0,0.20833,?,0.0,?,0.04167,1
1.0,?,-0.16667,?,0.0,?,0.0,?,?,?,0.0,?,-0.19071,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,?,-0.10897,?,0.09615,?,-0.04808,?,?,0
?,?,-0.08183,1.0,-0.11326,?,-0.29802,?,-0.33075,0.96662,-0.34281,0.85788,?,0.91904,-0.4817,?,?,?,?,?,-0.78316,?,?,0.67033,-0.96296,0.48757,?,?,?,0.24117,-0.88846,0.29221,-0.89621,1
1.0,?,1.0,-1.0,1.0,?,?,?,?,0.46053,?,?,?,?,0.34649,0.72807,?,?,?,0.0,0.0,-0.29825,?,1.0,-0.66667,?,-1.0,1.0,?,0.35088,?,?,0.07895,0
?,?,?,?,?,0.80244,?,?,-0.23486,0.70643,-0.24077,?,-0.30539,?,-0.36078,0.47194,?,0.40473,?,?,-0.39328,?,-0.32681,0.23966,?,?,?,0.12777,-0.39143,?,?,0.18353,-0.46603,1
0.0,?,1.0,1.0,?,0.0,0.0,0.0,0.0,1.0,?,?,1.0,?,?,?,-1.0,0.0,?,?,0.0,1.0,1.0,?,1.0,1.0,?,-1.0,?,?,-1.0,?,0.0,0
?,0.92247,-0.19448,?,?,0.87024,-0.22602,0.81702,-0.2707,0.79271,-0.28909,?,?,?,-0.49967,?,?,?,-0.72109,0.40506,-0.54172,0.33509,?,?,?,?,?,?,?,?,-0.54074,-0.07457,-0.47898,?
1.0,-1.0,?,?,?,?,?,1.0,0.53819,?,0.0,0.23958,?,?,1.0,?,?,1.0,1.0,1.0,1.0,?,?,-0.71528,1.0,?,-1.0,?,?,0.69792,-1.0,?,1.0,0
?,0.84177,?,0.5,?,0.09916,?,-0.37764,0.88186,?,?,?,?,?,-0.25527,-0.62869,?,?,-0.85654,0.16245,?,0.51477,-0.66878,?,-0.28903,0.77937,?,?,0.42827,0.31435,?,-0.00422,?,1
?,?,1.0,0.0,0.0,?,-1.0,?,?,?,?,?,?,?,0.0,1.0,-1.0,1.0,?,?,0.0,1.0,-1.0,-1.0,-1.0,?,?,?,?,?,1.0,?,0.0,0
1.0,?,0.63548,?,1.0,?,1.0,?,1.0,-1.0,1.0,0.0,?,?,1.0,?,0.0,?,?,?,-0.92536,-1.0,?,-0.33333,-1.0,?,-1.0,?,?,?,-1.0,?,?,?
0.0,-1.0,?,-1.0,-1.0,?,?,?,1.0,?,?,-1.0,-1.0,-1.0,?,?,?,-1.0,?,-1.0,1.0,0.0,0.0,1.0,-1.0,?,?,?,-1.0,?,1.0,?,?,0
1.0,?,?,?,0.14211,?,?,?,?,?,0.39495,?,0.48981,?,?,?,1.0,1.0,?,?,?,?,?,1.0,?,?,?,1.0,?,1.0,1.0,1.0,?,1
?,?,?,0.0,?,?,?,?,0.0,0.0,?,0.0,?,1.0,?,0.0,0.0,-1.0,?,0.0,?,?,?,?,-1.0,1.0,?,0.0,?,0.0,?,?,0.0,0
?,?,?,?,?,-0.13129,?,0.29796,0.04403,?,-0.26339,?,?,?,-0.18947,0.20269,-0.29441,0.15196,-0.29052,0.09513,?,0.06556,-0.26795,0.03004,?,?,?,-0.02612,?,?,-0.1895,?,?,1
?,?,0.0,0.0,?,?,0.0,0.0,?,?,-0.33333,?,0.26042,0.0,?,0.0,0.0,0.0,?,-0.19792,-0.21875,-0.16667,0.90625,-1.0,0.5,0.04167,?,-0.22917,-1.0,-0.125,?,?,-0.9375,0
1.0,?,0.05149,0.99363,0.10123,?,0.14756,0.95513,?,0.66026,0.54701,?,0.25283,?,0.2738,0.66775,0.28714,?,?,0.52494,0.292,?,0.28476,0.39023,0.27226,0.3293,?,0.27381,?,?,0.21378,?,?,?
1.0,?,?,-1.0,-1.0,?,?,?,0.31746,0.81349,?,-1.0,?,-1.0,?,?,?,1.0,?,0.68839,-1.0,-1.0,-1.0,?,?,1.0,1.0,?,?,-1.0,-0.3254,?,0.72831,0
?,0.93669,?,0.60761,?,?,-0.40129,?,0.16828,0.96197,?,?,?,?,0.05097,?,-0.25324,0.87379,-0.14482,?,?,0.75081,-0.03641,?,?,?,?,?,?,?,?,?,?,1
?,1.0,-1.0,1.0,1.0,1.0,?,?,-0.5,1.0,1.0,1.0,?,?,?,?,0.0,?,1.0,1.0,1.0,?,-1.0,1.0,1.0,1.0,0.625,?,?,-0.75,?,?,?,0
1.0,?,?,?,-0.78509,?,?,?,0.15414,1.0,0.2782,0.9812,?,?,0.0661,?,?,?,-0.15633,0.974,0.03728,0.99624,0.09242,?,-0.01253,?,?,?,0.03885,1.0,?,?,-0.11717,1
1.0,0.36876,-1.0,-1.0,?,?,?,?,0.95041,?,?,?,?,?,?,?,?,?,?,-0.14343,-0.20188,?,?,0.03021,?,?,-0.01186,?,-0.01672,-0.00761,0.00108,1.5E-4,0.00325,?
1.0,?,?,0.80804,?,?,?,?,-0.07398,?,0.20663,0.99745,?,0.98214,?,?,-0.13074,0.95663,?,1.0,?,0.90306,?,?,?,?,?,?,?,?,-0.1875,?,-0.0574,1
?,0.0,0.0,?,0.0,0.0,0.0,?,0.0,0.0,0.0,1.0,?,?,?,?,?,?,?,?,1.0,1.0,-1.0,1.0,1.0,1.0,?,1.0,?,1.0,?,0.0,?,0
?,1.0,-0.28428,1.0,?,0.94623,-0.35094,1.0,?,0.92736,?,0.90818,?,?,-0.58899,0.69748,-0.58019,?,-0.57579,0.68459,?,?,?,?,?,?,?,0.26352,-0.78239,0.16604,-0.73145,0.13994,?,?
1.0,?,0.0,?,0.0,?,?,?,-1.0,?,?,?,?,0.0,0.0,-1.0,?,?,-1.0,?,?,?,?,?,1.0,-1.0,?,?,-1.0,0.0,?,0.0,?,0
1.0,1.0,0.09091,0.95455,?,0.77273,0.0,1.0,?,0.95455,0.0,1.0,?,0.90909,?,?,0.0,?,?,?,0.09091,0.77273,0.09091,0.90909,?,0.91541,?,?,?,0.86364,-0.09091,?,0.04545,1
?,?,0.0,?,1.0,?,1.0,-1.0,-1.0,?,?,-1.0,-1.0,-1.0,?,-1.0,-1.0,1.0,?,1.0,?,?,0.0,?,?,-1.0,-1.0,0.0,0.0,?,?,0.0,?,?
1.0,?,-0.08824,0.97059,?,0.82353,0.08824,?,-0.02941,0.97059,?,?,?,0.94118,?,1.0,?,1.0,?,0.76471,?,?,?,0.85294,?,0.92663,?,?,?,?,?,?,?,?
?,-1.0,1.0,?,?,0.28354,1.0,?,1.0,-1.0,-1.0,?,?,?,?,?,?,1.0,1.0,?,-1.0,-1.0,?,?,?,?,?,1.0,?,-1.0,-0.32317,?,1.0,?
1.0,0.47368,?,0.83781,0.01756,?,?,0.68421,?,0.68421,0.0,0.79856,?,0.78315,?,0.84211,0.47368,1.0,0.05263,?,?,0.70301,?,0.42105,?,0.65419,0.08968,?,-0.21053,?,0.09534,0.57418,?,?
?,-0.00641,?,0.0,0.0,?,?,0.0,0.0,?,0.0,?,?,0.0,?,?,?,0.3141,0.92949,?,?,?,?,?,0.0,-0.61538,-0.51282,0.0,0.0,?,?,0.0,0.0,?
1.0,1.0,0.45455,?,0.54545,?,?,1.0,?,1.0,?,0.81818,-0.45455,?,?,?,?,?,-0.27273,?,-0.45455,1.0,0.0775,1.0,-0.09091,1.0,0.08867,?,?,?,0.63636,?,0.27273,?
0.0,?,?,?,-1.0,?,1.0,?,0.0,1.0,-1.0,?,?,0.0,?,0.0,0.0,0.0,0.0,-1.0,?,1.0,-1.0,-1.0,1.0,1.0,?,0.0,0.0,1.0,?,0.0,?,?
1.0,?,?,0.63636,?,0.27273,?,?,0.0,?,?,0.45455,-0.09091,0.48612,?,?,?,0.45455,0.0,0.36364,-0.09091,?,?,0.36364,?,0.34442,-0.01768,0.27273,0.0,0.36364,0.0,?,?,?
?,?,?,?,0.0,?,?,?,1.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.29839,?,?,0.51613,?,?,0.0,?,?,0.0,0
?,?,0.14286,1.0,0.71429,?,0.71429,?,?,?,?,1.0,0.02534,1.0,0.0,?,-0.14286,?,0.03617,?,-0.28571,?,?,?,-0.28571,1.0,?,1.0,0.05182,1.0,0.57143,1.0,0.0,1
0.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,?,1.0,1.0,-1.0,1.0,?,1.0,-1.0,1.0,?,1.0,1.0,1.0,?,?,-1.0,?,1.0,?,1.0,?,1.0,?,?,?
?,?,?,0.53945,0.82161,0.1038,0.95275,?,?,-0.73939,?,?,0.16731,?,?,?,?,?,-0.82881,?,-0.78699,0.51557,?,0.69274,?,0.69097,?,?,0.39762,?,?,-0.06739,?,1
?,1.0,?,1.0,?,?,?,?,?,1.0,-1.0,1.0,-1.0,1.0,?,?,?,?,?,1.0,?,?,?,1.0,?,1.0,1.0,1.0,1.0,1.0,?,?,?,?
?,?,0.04174,0.89266,?,?,?,?,?,?,0.40198,0.76221,?,0.66586,?,?,?,0.53392,?,?,0.54212,0.42546,0.55684,0.3334,0.55274,0.26978,0.54214,0.22307,0.53448,?,?,?,?,1
0.0,?,?,1.0,-1.0,1.0,?,?,?,0.0,?,1.0,-1.0,?,0.0,0.0,?,0.0,?,-1.0,?,1.0,?,?,?,?,1.0,?,?,?,?,?,?,?
1.0,0.93537,0.13645,0.93716,0.25359,?,?,0.79039,0.47127,0.72352,?,?,0.75,?,0.73586,?,0.82742,0.25539,?,?,?,0.00494,0.88869,?,?,?,?,?,?,?,0.64363,-0.47419,?,1
?,1.0,?,?,?,-1.0,1.0,?,1.0,?,1.0,?,?,-1.0,-1.0,1.0,?,?,?,?,?,?,?,1.0,0.0,?,-1.0,?,-1.0,?,?,?,?,?
1.0,?,0.13069,?,0.24323,?,0.19038,?,?,0.44793,?,0.25,?,?,0.37115,0.15215,0.51877,?,0.575,?,?,?,0.44424,?,0.40006,-0.1994,0.34976,-0.23832,?,-0.26634,0.23896,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,1.0,?,?,?,-1.0,?,1.0,?,?,?,-1.0,1.0,?,?,?,?,1.0,1.0,-1.0,?,?,0
?,?,?,0.9412,?,?,?,?,0.32711,?,?,0.72298,?,?,0.5882,?,0.66893,?,?,?,?,?,?,?,?,?,0.78541,0.07497,?,?,0.77702,-0.10289,0.74242,1
0.0,0.0,?,1.0,?,0.0,0.0,1.0,?,0.0,0.0,1.0,?,?,0.0,?,?,?,0.0,0.0,?,0.0,?,?,0.0,1.0,-1.0,0.0,?,-1.0,1.0,0.0,0.0,?
?,0.92308,?,?,?,?,0.3679,?,?,?,0.62719,0.4327,?,?,?,?,0.76818,?,0.76171,-0.12064,0.76969,?,?,?,?,?,0.58553,-0.46799,0.50131,-0.53146,?,?,?,?
0.0,?,?,1.0,?,1.0,1.0,?,0.0,?,0.0,-1.0,?,0.0,0.0,?,-1.0,0.0,?,?,0.0,?,?,?,?,1.0,1.0,0.0,0.0,-1.0,?,0.0,?,?
1.0,0.88804,?,0.65926,0.69431,?,0.87892,?,0.90135,-0.39597,0.80441,-0.64574,0.56502,?,0.26906,?,-0.08205,?,-0.30942,-0.46637,-0.55605,-0.16449,?,?,?,0.30406,-0.48392,0.43227,-0.29838,?,-0.09461,0.42152,0.12556,?
0.0,1.0,?,?,?,?,1.0,?,?,?,1.0,?,-1.0,1.0,1.0,?,?,?,?,1.0,?,1.0,?,1.0,?,?,1.0,?,?,?,?,1.0,1.0,?
1.0,0.73523,-0.38293,0.80151,0.10278,0.78826,?,0.5558,?,1.0,?,0.71947,?,0.68798,?,0.49672,?,?,?,?,?,?,?,0.9453,?,?,0.482,?,1.0,0.3507,?,?,?,1
?,?,?,0.0,?,?,?,?,0.0,?,0.0,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,1.0,?,?,?,?,0.0,?,?,?
?,?,?,?,?,0.98922,?,0.95801,?,?,0.0353,0.97213,?,?,0.01858,?,0.07135,?,-0.00706,?,?,0.96358,0.07098,0.93274,?,?,0.04356,?,?,0.97845,0.07061,1.0,-0.0026,1
