@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,1.633,0.49437,0.92597,0.96842,?,?,0.37399,0.13423,?,?,0.029786,7.4416E-4,1.7493
0.75259,1.5852,0.41155,0.91036,0.99298,0.65821,0.044162,0.35495,0.12959,0.25343,0.060352,0.026003,6.3907E-4,1.813
0.7831,1.5389,0.42639,?,0.97544,?,0.038706,0.27266,0.12607,0.24469,0.056492,0.023259,?,1.8504
?,1.6027,0.44995,0.91357,?,0.62781,?,?,0.12958,0.2522,0.059803,0.025228,9.264E-4,1.7489
?,1.6643,?,0.96016,?,0.65605,?,0.10345,0.12266,0.24766,0.057789,?,7.8336E-4,?
0.7885,1.638,0.43032,0.95417,1.0,?,?,0.13055,?,0.21441,0.04395,0.013032,0.0010116,2.2764
0.73365,?,0.34887,0.9828,1.0,0.80144,0.0053647,0.005238,0.029255,?,?,0.0043013,9.1642E-5,0.88407
0.82775,1.842,0.48769,?,0.99825,0.68405,0.01619,?,?,0.087963,0.0076781,?,6.8766E-5,0.68174
0.55626,1.2516,?,0.9802,1.0,0.81411,0.0073087,0.009722,0.056955,?,0.031157,?,?,0.98858
0.29901,1.0375,0.10761,0.98386,1.0,0.84936,0.011462,?,0.032883,0.096034,0.0091383,0.0025695,1.8734E-4,1.0837
0.48223,1.1577,0.16908,0.97886,1.0,0.71192,0.008864,0.0143,?,0.11384,0.012794,0.0044407,1.4852E-4,?
?,1.2708,0.24364,?,0.99649,0.82082,0.0074388,?,0.041688,0.11576,?,0.0041,2.5724E-4,?
0.322,?,0.13626,0.98017,0.99825,0.81953,?,0.030347,0.076267,0.18383,0.03269,?,2.6309E-4,1.4955
?,1.1415,0.15235,0.98536,1.0,?,?,0.009487,0.021863,0.079283,0.0062465,0.0017479,1.3143E-4,0.69178
0.87402,2.0754,0.55373,0.96281,0.98421,?,0.019656,0.070316,0.037553,0.10946,0.011839,0.0038499,?,1.0693
?,1.2486,0.21485,0.98704,?,?,0.0046582,0.0039492,?,0.11304,0.012618,0.0036743,3.3322E-4,?
0.40974,?,0.14538,0.98155,?,?,?,0.0032232,0.04953,?,?,0.010419,1.0258E-4,1.1781
0.82556,?,0.47477,0.97153,1.0,0.70462,0.019154,?,?,?,0.010756,0.0045965,4.4538E-5,0.67306
0.60267,1.254,0.20587,0.98883,1.0,0.80193,0.0084333,0.012944,0.017777,?,0.003803,?,1.5231E-4,0.85839
0.66906,1.2751,0.30877,0.9877,1.0,0.85816,?,0.0042987,0.031488,0.094241,0.0088032,0.0025337,1.9057E-4,?
0.8138,1.737,0.42956,0.98956,1.0,0.79117,0.0086131,0.013502,?,0.10399,?,0.0035528,1.5394E-4,1.0284
?,1.4779,0.3298,0.99388,1.0,0.8423,0.0029668,0.0016019,0.02634,0.081903,0.0066634,0.0017846,1.939E-4,0.9805
?,?,0.40919,0.98964,?,?,0.0048968,?,0.028693,0.091008,0.0082145,0.0025009,?,0.98834
0.81354,1.6924,0.41016,0.99256,1.0,0.78909,0.0046348,0.0039096,0.031342,?,0.0092251,0.0028704,?,1.0171
0.8561,1.873,0.49654,0.98047,1.0,?,0.0092289,0.015501,?,0.1039,0.010681,0.0024623,8.0703E-4,?
?,1.5763,?,0.98731,1.0,0.82323,?,0.0056708,0.034734,0.098208,0.0095526,0.0027074,?,1.1433
0.8031,1.652,?,0.97695,1.0,0.79833,0.010883,0.021558,0.046764,0.10227,?,0.0021515,7.4063E-4,1.5053
0.79389,1.5303,0.42937,0.96802,0.99649,0.79209,?,0.049949,0.04703,0.11769,0.013661,0.0041812,3.4846E-4,1.42
?,1.3617,0.26804,0.98949,1.0,0.76603,0.005179,0.0048816,0.017792,0.074392,0.0055037,0.0018166,5.245E-5,0.62317
0.946,?,0.7081,0.96212,1.0,?,0.035434,0.22851,0.054986,0.13106,0.016886,0.0047646,5.1238E-4,1.3088
0.93038,2.8852,0.67525,?,1.0,0.50964,0.027111,0.13377,?,0.12329,0.014972,0.0041932,3.2166E-4,1.3848
0.91549,2.6796,0.62862,?,1.0,0.55874,0.019083,0.066276,0.10351,0.19882,0.038028,0.012751,5.7453E-4,1.9702
0.87202,2.1536,0.53817,?,1.0,?,0.020327,0.075203,0.081306,0.18726,0.033878,0.013211,3.6142E-4,1.4606
0.91328,2.5654,0.61185,0.98179,1.0,0.60313,0.006726,0.0082335,?,?,0.035644,0.012245,6.1603E-4,?
0.91996,2.6668,0.63083,0.97894,1.0,0.58002,0.010311,0.019349,0.1125,?,0.037671,0.011205,?,2.2241
0.91677,2.6955,0.62998,0.98275,1.0,?,0.0049218,0.0044087,?,?,0.033997,?,8.5264E-4,2.0585
0.91397,2.7289,?,0.96685,0.99298,0.55519,0.022351,0.090925,0.068514,0.1525,?,0.0070313,4.1076E-4,?
0.8762,2.2436,0.56314,0.98425,1.0,?,0.010195,0.018915,0.14482,0.22485,?,0.013423,?,2.4685
0.92081,2.9198,0.65845,?,?,0.52299,0.011587,0.024437,0.064788,0.16842,0.027581,0.01122,?,1.2406
0.86832,2.141,0.54004,0.98483,?,0.69313,0.009048,0.0149,?,0.2052,0.040405,0.011659,0.0010933,2.1073
0.93323,3.222,0.69174,0.95791,1.0,0.48142,0.022654,?,0.075307,0.17561,0.029915,?,3.9957E-4,?
0.8375,1.9512,0.4905,0.968,?,0.65138,0.016224,?,0.0051195,0.035621,0.0012673,3.224E-4,1.1238E-5,?
?,2.0014,0.50157,0.9557,0.99649,0.67019,?,?,?,0.051082,0.0026026,7.3282E-4,4.0071E-5,0.32567
0.84579,?,0.49931,0.96585,?,0.65149,0.019981,?,?,0.036189,?,3.5119E-4,8.7642E-6,0.22547
?,?,0.3892,?,1.0,0.74844,?,0.11404,0.0083497,0.045391,?,5.4932E-4,2.9454E-5,?
0.82924,1.8903,0.47248,0.96435,0.99825,0.661,0.023836,?,0.0057361,0.037634,?,3.6897E-4,?,?
?,1.9016,0.47622,0.96505,1.0,0.69746,0.025026,0.11398,?,?,0.0011153,2.2942E-4,3.7442E-5,?
0.84501,2.0918,0.51732,0.9451,1.0,?,0.039781,0.28802,0.0081002,?,0.0020074,?,2.9215E-5,0.34316
0.8187,1.9126,0.47835,0.94904,0.99298,0.58585,0.03806,0.26364,0.0050219,0.034026,0.0011564,2.9213E-4,1.5463E-5,0.26037
0.78965,1.8186,0.45353,0.94929,1.0,?,0.030371,0.16787,0.008049,0.04345,0.0018843,4.5429E-4,?,0.36533
0.80728,1.857,0.46197,0.95012,0.99298,0.60913,0.028443,0.14724,?,0.060095,0.0035984,?,1.6802E-5,0.27688
0.80393,1.8829,0.4698,?,0.99298,0.58011,0.043787,0.34894,?,0.061975,0.0038262,0.0014329,1.8914E-5,?
0.85451,2.06,?,0.968,0.98421,?,?,0.11791,0.0079224,0.044948,?,5.1981E-4,2.6189E-5,0.32598
0.50924,1.2166,?,0.93462,0.99123,?,0.016089,?,?,0.17131,0.028511,?,?,1.851
?,?,0.25595,0.93945,0.97895,?,0.019009,0.065765,?,0.19841,0.037876,?,?,?
0.2458,?,0.20617,0.94995,?,?,0.012818,0.029901,0.14279,0.20537,0.04047,0.0090273,0.0018094,2.579
?,1.2318,0.25226,0.94783,0.99123,0.54965,0.015115,0.041582,0.059148,0.13996,0.019211,0.0057336,4.2099E-4,1.3579
?,1.1428,?,0.93638,?,0.47846,?,0.070781,0.1074,0.18794,0.034115,0.0089893,0.0015026,?
?,1.2022,?,0.94544,0.99825,0.52139,0.022778,0.09443,0.066259,0.14818,0.021485,0.0061942,7.3522E-4,1.3669
0.19287,1.0551,0.25044,?,0.99474,0.47284,0.019693,0.070581,?,0.1303,0.016694,0.0045832,4.4001E-4,?
0.49634,1.1832,0.22855,0.94687,0.98947,0.58613,0.017327,?,0.047106,0.12748,?,0.0051731,2.3865E-4,1.1489
0.33254,1.1208,0.27473,0.93625,?,?,?,0.1083,0.10809,?,0.027709,?,0.0012335,2.4866
0.39606,1.1647,0.29415,0.94064,0.99298,0.5486,?,0.11598,0.051625,0.12014,0.014228,0.003721,3.8216E-4,1.4943
0.41933,1.1928,0.30567,0.93428,0.98947,0.50688,0.020948,0.079866,0.057408,0.12508,0.015404,0.003903,4.5984E-4,?
0.45767,1.1629,0.24078,0.94275,0.99298,0.63919,0.020279,0.074844,0.028432,0.095746,0.0090841,0.002812,?,0.78535
0.99541,9.4912,0.91397,0.84991,0.97368,0.17429,?,1.227,0.012512,0.060688,0.0036695,?,5.216E-5,0.41928
0.99611,11.006,0.92239,0.86962,0.99123,?,?,0.76404,?,0.057808,0.0033307,9.8398E-4,3.9298E-5,0.3731
0.99767,12.009,0.94529,0.67005,0.94386,?,0.19898,7.2062,0.010215,?,0.0026048,6.6765E-4,4.5324E-5,0.39905
?,9.7351,0.90444,0.93346,0.98421,0.19638,0.020897,?,0.016599,0.075247,0.0056302,0.0019012,4.441E-5,0.48992
0.997,12.548,0.92397,0.93876,0.96842,0.16105,0.026941,0.1321,?,0.057812,0.0033311,0.0010891,2.9179E-5,0.3101
?,10.913,0.93836,0.70085,0.93684,0.11552,0.15334,4.2796,0.010649,0.055629,?,8.9618E-4,3.6128E-5,0.37415
0.99551,9.6915,0.91233,0.88256,0.93509,0.17567,0.049695,0.44946,?,0.067649,0.0045556,0.0015063,4.4371E-5,0.41054
0.99502,8.991,0.92789,0.68687,0.86842,0.14478,0.18853,?,0.013268,0.068973,0.0047347,0.001673,3.4802E-5,0.37492
0.99583,9.1366,0.92503,0.69234,?,0.15101,0.17918,5.8432,0.0054072,0.044172,0.0019474,7.0285E-4,6.9241E-6,0.1694
0.99593,?,?,?,0.90702,0.15053,0.12257,2.7342,0.0082902,0.052333,0.0027313,9.0459E-4,1.5362E-5,0.27303
0.99422,9.1985,0.91119,?,?,0.17712,?,0.55887,?,0.079996,0.0063587,0.0024534,5.5348E-5,?
0.86224,2.0735,?,0.98686,?,0.70529,0.010097,0.018554,0.041404,0.12163,?,0.0048689,?,?
0.87024,2.1094,?,0.9836,?,?,0.0031737,0.0018332,0.026902,?,0.0082832,0.0024385,1.6093E-4,0.73904
0.86248,2.0398,0.51338,0.98831,1.0,0.71419,?,0.0060148,0.052681,0.13941,?,0.006376,4.5928E-4,1.0667
0.90305,2.3455,?,0.98504,1.0,0.58743,?,0.0035306,0.022443,?,0.0060204,0.0015394,?,?
?,?,0.54993,?,1.0,?,0.0037601,?,?,?,0.015285,0.0056604,2.0409E-4,0.84271
0.88078,2.147,0.54028,0.98989,?,0.71926,0.0031646,0.0018226,0.044894,0.12906,0.016385,0.0056383,3.2291E-4,?
0.88485,?,0.55754,0.97997,0.99825,0.67974,0.0091286,0.015166,0.025658,0.087206,0.0075476,0.0021518,1.7873E-4,0.75154
0.88661,2.2553,0.56472,0.98284,1.0,0.67537,?,?,0.022251,0.083617,0.0069433,0.0020893,?,0.60779
0.83188,1.8445,0.46807,0.98691,1.0,?,0.0049353,0.0044331,0.034814,0.10867,0.011672,0.0036787,3.005E-4,?
0.85278,?,0.50107,0.98449,0.99825,?,?,0.0084843,0.015559,0.070923,0.005005,0.0015733,6.9367E-5,?
0.78676,1.6815,0.41383,0.97686,0.99825,0.7686,?,0.033289,0.016538,?,0.0057932,0.0019786,7.0661E-5,0.43227
0.69887,1.4947,?,0.97906,1.0,?,0.0070445,0.0090318,0.067277,0.15809,0.024383,0.0079843,6.6857E-4,1.2554
0.60555,?,0.29569,?,1.0,0.73603,0.010821,0.02131,0.1363,0.20829,0.04158,?,?,2.2733
?,?,0.42041,0.98477,1.0,0.76317,?,?,0.064127,0.14621,0.020929,?,6.5287E-4,?
0.75535,1.6662,?,?,1.0,0.75126,?,0.017638,0.020477,0.09052,0.0081274,0.0031335,1.2137E-4,0.4391
0.69398,1.4542,0.32457,0.98263,0.99474,0.79449,0.0063863,0.0074227,0.079016,0.16552,0.026666,0.0079652,7.7178E-4,1.5438
?,1.8698,0.47287,0.97829,0.99825,0.65353,0.0074141,?,0.06789,0.142,0.019765,0.004991,9.6699E-4,?
0.68878,1.4399,0.32986,0.98318,1.0,0.7847,0.0070802,0.0091235,0.083675,0.17243,0.028872,?,?,?
0.72174,?,0.35707,?,0.99649,0.78622,0.013545,?,0.040677,0.11435,0.012908,0.0038198,3.6093E-4,0.98926
0.73067,1.5145,0.34921,0.98686,?,0.81119,0.017693,?,?,0.16841,0.02758,?,8.4762E-4,1.552
0.65119,1.4026,0.30387,0.9799,?,0.80081,0.0082573,0.012409,0.10567,0.185,0.033093,0.0087245,0.0013911,?
0.71999,1.569,0.37089,0.97599,0.99825,0.77145,?,?,0.11997,0.19286,0.035863,?,0.001837,2.1311
0.99571,?,0.90609,0.90652,0.97895,0.16732,0.025787,0.12103,0.023523,0.089455,0.0079387,0.0028882,?,0.73774
0.99569,9.9653,0.90578,0.91515,0.9807,0.17113,0.023896,0.10392,0.020381,0.082596,?,0.0024074,5.0484E-5,0.67264
0.9967,11.361,0.914,0.91815,0.93684,0.14435,?,0.072629,0.020667,?,0.0072595,0.0028469,4.6487E-5,0.67925
?,16.832,0.94116,0.85531,?,0.094537,0.035845,?,0.012341,0.066682,0.0044268,0.0017052,?,0.41828
0.99799,15.068,0.93667,0.8807,0.95789,0.12132,0.032164,0.18828,?,?,?,?,?,0.50576
?,10.377,0.90564,0.92135,0.99825,?,0.016647,0.050433,0.0204,0.071662,?,0.0012661,1.7021E-4,0.71514
0.99505,?,0.90851,0.92586,?,0.18236,0.028571,0.14856,0.017761,0.06961,0.0048222,0.0013129,?,0.59218
0.99518,10.421,0.90385,0.96551,0.98947,0.20051,0.0077228,?,0.021258,0.080385,0.0064203,0.0019168,9.5565E-5,0.66405
0.9953,10.63,0.90598,0.88866,0.95789,0.15967,0.025636,?,?,0.065416,0.0042611,0.0012831,6.4365E-5,0.52178
0.99515,10.007,0.90328,0.91594,0.97719,0.16244,?,?,0.017258,?,0.004966,0.0014641,?,0.59946
0.99871,19.038,0.94834,0.851,0.90702,0.086183,0.073048,0.97117,?,0.048089,0.0023072,7.5332E-4,1.2922E-5,0.34029
0.9109,2.5488,0.6106,?,?,0.55818,?,0.070775,0.10132,?,0.028158,0.0074614,0.0010974,2.3847
0.90391,2.458,0.5977,0.9861,1.0,0.61429,0.0067013,0.0081731,0.08902,?,0.027151,?,9.6593E-4,1.8937
0.90755,2.582,0.62394,0.96837,?,0.55674,0.031714,0.18305,0.079387,?,0.025613,?,6.9878E-4,1.6951
?,?,0.62919,0.98493,?,0.57926,0.0068053,0.0084289,0.082187,0.16877,0.027693,0.0085027,6.4002E-4,1.7157
0.9166,2.6711,0.6333,?,1.0,0.51619,0.017465,0.055514,0.10368,0.181,0.031721,0.0081985,0.0014211,?
0.8942,?,0.59323,0.98407,1.0,0.60794,0.01743,?,?,0.18748,0.033957,0.0098155,?,1.8275
0.93847,?,0.67312,0.98733,?,0.53234,0.0076393,0.010621,0.07629,0.18017,0.03144,0.011932,?,?
0.89518,2.3875,0.581,0.98796,1.0,0.63833,0.0077926,?,0.07304,0.1591,0.024688,0.0073807,8.4138E-4,1.408
?,2.6504,0.63359,0.96002,0.99298,0.53972,0.012062,0.026481,0.10121,0.18433,?,0.0089657,?,1.7979
?,2.803,0.65133,0.976,1.0,?,0.015435,?,0.098946,0.18338,0.032533,0.0091801,?,1.8033
0.91861,2.8114,0.64707,0.94843,0.95614,0.51186,0.045037,0.36915,0.041345,?,?,0.0070233,?,0.83183
0.39093,1.1025,0.73351,?,0.69474,0.17954,0.076072,1.0532,0.059213,?,?,0.0095408,2.4731E-4,1.2042
?,1.1349,0.81159,0.65915,0.47368,0.093982,0.096492,1.6945,0.098618,?,0.042478,0.016848,?,?
0.3687,1.0456,0.77124,?,0.77368,0.22278,0.075187,1.0289,0.074488,0.17993,0.031359,0.012414,3.469E-4,1.3541
0.14986,1.0558,0.77733,?,0.66316,?,0.08041,1.1768,0.10395,0.1806,?,0.0080165,?,1.9975
0.68069,1.1866,0.78745,?,?,?,0.072447,0.95524,0.09277,0.18451,0.032923,0.010852,5.9383E-4,?
0.37522,?,0.81725,0.68511,0.58772,0.12523,0.09186,1.5358,0.11488,?,0.041703,0.013344,8.2033E-4,2.0281
?,1.0849,0.75319,0.72152,0.71404,?,0.078996,1.1358,0.14122,0.2183,0.045488,0.012002,0.0015154,2.4059
0.35344,1.0329,0.78147,0.70737,0.61579,0.13503,0.089763,?,0.097663,0.20703,0.041101,0.016123,4.5288E-4,1.6935
?,1.1427,0.71532,0.66101,?,0.15747,0.11337,2.3394,0.050389,0.13585,0.018121,0.00619,2.6454E-4,?
0.47195,1.0901,0.85409,0.53598,0.39649,0.078376,0.13227,3.184,0.082007,0.18782,0.034074,0.013487,3.2855E-4,1.5623
