@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
17.07,25.145,0.0,1.442,?,1.58,0.0,0.0,4.039
0.0,0.0,?,?,1.997,1.625,0.0,?,?
0.0,0.0,0.0,?,2.299,?,0.0,0.0,5.299
?,?,0.0,6.338,?,1.402,0.0,2.0,6.194
56.15,36.022,2.0,?,2.472,?,2.0,?,3.52
54.57,?,?,3.234,2.901,1.984,0.0,0.0,4.862
102.78,20.263,?,?,2.901,0.874,?,0.0,?
47.36,?,0.0,3.373,?,0.992,3.0,0.0,4.943
94.88,104.618,0.0,?,?,1.314,3.0,0.0,7.012
45.61,28.269,0.0,?,2.814,?,?,?,?
20.31,28.269,0.0,2.821,2.502,1.283,1.0,1.0,3.078
121.26,?,?,?,2.66,0.779,2.0,0.0,5.976
70.14,?,3.0,-0.273,?,0.756,?,?,?
?,18.011,1.0,?,1.509,?,1.0,0.0,3.118
12.03,18.011,1.0,2.193,2.134,?,?,0.0,?
62.73,86.378,2.0,?,2.546,?,5.0,0.0,3.601
88.03,86.378,?,?,?,?,?,0.0,3.63
26.3,36.145,0.0,0.586,?,1.881,?,1.0,2.09
107.02,52.33,?,0.64,2.614,1.233,1.0,0.0,5.762
54.57,41.028,0.0,?,2.988,1.497,0.0,?,?
82.67,?,?,?,?,1.513,?,?,8.113
129.95,30.53,?,?,?,1.444,?,?,?
0.0,0.0,0.0,2.942,1.989,1.063,0.0,0.0,4.502
91.49,?,?,-0.329,1.868,1.621,5.0,?,1.983
3.24,3.124,0.0,?,?,1.052,1.0,0.0,?
44.45,16.786,?,1.157,?,0.685,1.0,1.0,5.418
12.03,18.011,1.0,-0.172,1.155,2.177,1.0,0.0,2.958
?,73.774,?,0.057,2.093,1.123,2.0,1.0,?
47.56,?,?,1.57,2.644,1.376,?,?,4.91
?,36.022,2.0,?,1.559,0.876,2.0,0.0,3.825
21.26,73.891,1.0,4.153,3.383,1.121,1.0,?,5.783
?,133.775,0.0,?,?,?,3.0,2.0,6.389
110.45,141.047,1.0,?,3.488,1.216,2.0,?,4.071
67.01,70.941,2.0,?,?,1.137,3.0,0.0,6.119
71.06,?,0.0,0.977,?,1.146,0.0,0.0,2.506
54.57,?,0.0,?,2.086,1.875,0.0,0.0,9.099
?,67.257,0.0,1.02,2.969,0.946,1.0,?,?
63.22,80.144,0.0,?,?,?,0.0,0.0,8.028
18.46,?,0.0,?,3.164,0.857,0.0,0.0,?
?,?,1.0,?,?,1.022,?,?,3.794
36.28,?,0.0,-0.317,?,1.333,0.0,?,?
?,0.0,?,?,2.674,?,2.0,?,4.823
0.0,0.0,?,4.588,2.744,0.807,0.0,0.0,?
0.0,0.0,0.0,3.259,?,?,0.0,?,4.3
45.82,50.747,?,2.241,2.119,0.942,1.0,0.0,?
20.23,42.683,1.0,2.193,1.96,?,0.0,?,4.038
?,?,0.0,2.608,1.857,1.0,0.0,0.0,3.002
?,32.897,2.0,1.859,1.908,0.917,1.0,0.0,5.312
?,11.0,?,4.452,2.716,?,?,?,5.513
?,0.0,0.0,?,1.401,0.57,0.0,?,3.492
0.0,0.0,0.0,2.226,?,0.826,0.0,?,2.608
9.23,11.0,0.0,?,1.84,1.05,?,0.0,2.778
0.0,0.0,0.0,1.364,1.155,0.576,?,?,?
0.0,?,?,4.092,?,0.53,0.0,?,?
26.02,32.897,2.0,3.617,2.074,?,1.0,0.0,5.559
20.23,42.683,?,3.617,2.074,?,?,0.0,5.76
20.23,42.683,1.0,3.617,2.074,0.34,0.0,0.0,5.61
0.0,?,?,4.366,2.031,0.57,0.0,0.0,5.55
?,50.747,0.0,3.11,?,0.478,1.0,?,?
?,0.0,0.0,?,2.766,?,0.0,0.0,?
0.0,0.0,0.0,5.472,?,?,0.0,?,6.67
50.94,76.132,1.0,4.013,3.218,?,3.0,0.0,?
?,45.055,?,?,3.097,0.889,?,1.0,?
0.0,?,?,4.416,2.57,0.723,?,?,5.422
47.58,62.119,?,3.133,2.324,0.467,?,?,6.21
126.44,152.848,3.0,-0.172,2.629,1.025,4.0,0.0,?
26.02,32.897,2.0,2.729,1.975,?,1.0,0.0,?
?,65.794,4.0,3.586,?,?,2.0,0.0,5.381
26.02,?,?,?,1.918,?,1.0,?,6.108
26.02,32.897,?,?,1.908,0.597,1.0,0.0,?
115.47,84.479,4.0,0.038,2.278,?,?,1.0,4.006
57.53,110.512,2.0,3.31,3.267,?,0.0,0.0,?
39.44,?,?,4.332,4.121,1.12,0.0,1.0,8.164
20.31,28.269,?,0.198,1.782,?,?,1.0,4.906
?,110.688,1.0,2.843,3.244,0.745,3.0,?,4.022
?,?,1.0,?,2.899,?,?,?,3.47
37.3,67.828,1.0,1.667,2.031,0.867,?,0.0,?
74.6,135.657,?,-0.45,1.823,1.075,0.0,2.0,?
46.53,78.828,1.0,2.378,?,0.988,0.0,?,3.474
?,277.562,?,-1.358,3.033,?,?,4.0,3.103
116.67,180.366,4.0,-1.96,2.021,1.83,1.0,?,3.908
49.33,?,?,3.988,3.047,0.694,1.0,1.0,4.121
?,?,1.0,0.347,1.334,0.961,0.0,0.0,?
?,45.808,?,-0.081,1.577,2.001,1.0,0.0,?
58.92,107.366,2.0,-0.937,2.299,?,?,?,0.46
?,?,?,3.617,?,?,0.0,0.0,6.11
20.23,42.683,?,3.314,2.027,?,?,0.0,5.461
56.15,36.022,2.0,3.112,2.997,0.701,?,?,?
?,19.91,0.0,0.623,2.116,0.508,2.0,?,5.922
45.82,?,0.0,2.509,2.09,?,?,?,3.64
0.0,0.0,?,4.76,2.859,?,0.0,0.0,6.173
24.06,35.776,2.0,3.326,2.837,?,2.0,0.0,4.651
9.23,11.0,0.0,3.275,2.727,0.874,0.0,?,?
?,0.0,?,?,3.111,0.732,?,?,?
13.14,9.507,?,2.859,2.614,0.827,0.0,0.0,4.995
?,0.0,0.0,2.255,?,?,0.0,0.0,2.48
