@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
17.07,25.145,0.0,1.442,?,1.58,?,?,4.039
0.0,0.0,0.0,4.203,1.997,1.625,0.0,?,5.47
0.0,0.0,0.0,?,2.299,1.6,0.0,0.0,?
?,72.29,0.0,?,4.16,1.402,0.0,2.0,?
?,36.022,?,1.971,2.472,1.144,2.0,0.0,?
?,41.028,0.0,?,2.901,1.984,?,0.0,4.862
102.78,20.263,0.0,3.322,2.901,?,0.0,0.0,?
?,?,0.0,?,3.471,?,3.0,0.0,4.943
94.88,?,0.0,4.066,3.016,?,3.0,0.0,7.012
45.61,28.269,0.0,3.092,2.814,0.948,1.0,?,?
?,28.269,0.0,2.821,?,?,1.0,1.0,3.078
121.26,6.249,?,?,?,0.779,2.0,0.0,5.976
?,50.908,3.0,?,1.577,?,2.0,?,3.936
12.03,18.011,1.0,0.8,1.509,1.846,1.0,?,3.118
12.03,18.011,1.0,2.193,?,1.117,1.0,0.0,5.46
?,?,2.0,2.59,?,1.277,5.0,?,3.601
88.03,86.378,2.0,2.273,?,1.159,5.0,0.0,3.63
26.3,36.145,?,?,1.577,1.881,0.0,1.0,2.09
?,?,0.0,0.64,2.614,1.233,?,?,5.762
54.57,41.028,0.0,4.449,?,1.497,0.0,0.0,6.56
82.67,47.447,?,3.747,2.935,1.513,1.0,0.0,8.113
?,?,0.0,1.145,?,?,0.0,0.0,9.15
0.0,0.0,0.0,2.942,1.989,1.063,?,0.0,4.502
?,117.376,?,-0.329,?,1.621,5.0,?,1.983
3.24,?,?,?,3.273,1.052,?,?,5.551
44.45,16.786,0.0,1.157,1.334,?,1.0,1.0,?
12.03,18.011,?,-0.172,?,?,1.0,0.0,2.958
75.99,73.774,1.0,?,2.093,?,?,?,?
47.56,65.155,?,?,2.644,1.376,1.0,0.0,?
?,36.022,2.0,-0.273,1.559,0.876,2.0,?,?
?,73.891,1.0,4.153,?,?,1.0,0.0,5.783
103.56,?,0.0,3.168,4.055,?,?,?,6.389
110.45,?,1.0,?,3.488,1.216,2.0,?,4.071
?,?,2.0,1.052,?,1.137,3.0,?,6.119
?,94.289,0.0,?,3.191,1.146,0.0,?,2.506
?,41.028,0.0,1.246,2.086,1.875,?,?,?
124.73,67.257,0.0,?,?,0.946,1.0,2.0,?
63.22,?,0.0,1.936,3.852,?,?,0.0,8.028
18.46,?,0.0,4.268,3.164,0.857,?,0.0,7.087
46.53,78.828,1.0,2.758,?,1.022,0.0,1.0,3.794
36.28,?,?,?,1.225,1.333,0.0,?,?
?,0.0,0.0,1.586,2.674,?,2.0,?,4.823
?,?,0.0,4.588,2.744,0.807,0.0,0.0,?
0.0,0.0,0.0,3.259,1.979,?,0.0,?,4.3
45.82,?,0.0,2.241,2.119,0.942,1.0,0.0,4.01
20.23,42.683,1.0,2.193,?,1.02,?,?,?
?,0.0,0.0,2.608,?,?,0.0,0.0,3.002
26.02,32.897,2.0,1.859,?,?,1.0,0.0,5.312
12.53,?,0.0,?,2.716,?,0.0,0.0,?
0.0,0.0,?,2.226,1.401,0.57,0.0,?,3.492
0.0,0.0,?,2.226,1.509,?,?,0.0,2.608
?,?,0.0,1.587,?,1.05,0.0,?,2.778
0.0,?,0.0,1.364,?,0.576,0.0,0.0,?
0.0,?,0.0,?,2.12,?,0.0,0.0,5.389
26.02,32.897,2.0,?,?,0.288,1.0,0.0,5.559
20.23,42.683,1.0,3.617,2.074,0.34,0.0,0.0,5.76
?,42.683,1.0,3.617,2.074,0.34,?,0.0,5.61
?,0.0,0.0,4.366,2.031,0.57,0.0,?,?
45.82,50.747,0.0,?,?,?,1.0,0.0,4.251
?,0.0,0.0,6.232,2.766,0.493,?,0.0,7.509
?,0.0,0.0,?,2.657,0.577,0.0,?,6.67
?,76.132,?,4.013,?,?,?,0.0,5.02
?,45.055,0.0,?,3.097,0.889,2.0,?,4.821
0.0,0.0,?,4.416,?,0.723,0.0,0.0,5.422
47.58,62.119,?,?,2.324,?,2.0,2.0,?
126.44,152.848,3.0,-0.172,2.629,?,?,?,3.839
26.02,?,2.0,2.729,1.975,?,1.0,0.0,5.437
52.04,?,?,?,?,0.518,2.0,0.0,5.381
?,?,2.0,2.127,?,?,1.0,0.0,6.108
26.02,32.897,2.0,?,1.908,0.597,1.0,0.0,5.19
115.47,84.479,4.0,0.038,?,?,5.0,1.0,4.006
57.53,110.512,?,?,3.267,?,0.0,0.0,?
39.44,45.652,0.0,4.332,?,?,?,1.0,?
20.31,28.269,0.0,0.198,1.782,1.559,1.0,?,4.906
87.28,?,1.0,?,3.244,0.745,3.0,1.0,?
?,?,?,1.191,2.899,1.265,1.0,?,3.47
37.3,67.828,1.0,1.667,2.031,0.867,0.0,0.0,4.462
?,135.657,2.0,?,1.823,?,0.0,2.0,2.764
46.53,?,?,2.378,?,0.988,0.0,?,3.474
155.68,?,4.0,-1.358,?,?,2.0,4.0,3.103
116.67,180.366,4.0,-1.96,?,1.83,1.0,1.0,?
49.33,85.839,?,3.988,3.047,0.694,?,1.0,?
?,42.683,1.0,0.347,1.334,0.961,0.0,0.0,2.579
?,45.808,?,?,1.577,2.001,?,?,?
58.92,107.366,2.0,-0.937,2.299,?,0.0,0.0,?
20.23,42.683,1.0,?,2.074,0.34,0.0,0.0,6.11
20.23,42.683,1.0,3.314,2.027,0.409,?,?,?
56.15,36.022,?,3.112,?,0.701,2.0,0.0,3.531
105.86,19.91,0.0,0.623,?,0.508,2.0,0.0,?
45.82,50.747,0.0,?,?,?,1.0,0.0,?
0.0,0.0,0.0,?,2.859,0.7,0.0,0.0,6.173
24.06,35.776,2.0,?,2.837,0.849,2.0,0.0,?
9.23,?,0.0,?,2.727,0.874,?,0.0,?
0.0,?,0.0,?,?,0.732,0.0,0.0,6.219
13.14,9.507,0.0,?,?,0.827,0.0,0.0,4.995
0.0,?,0.0,2.255,1.8,?,0.0,0.0,2.48
