@relation dataset

@attribute sex {F, I, M}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29}


@data
F,0.515,0.405,?,0.646,0.2895,0.1405,0.177,10
?,0.43,?,0.12,0.3575,?,0.0645,0.1045,9
F,0.52,?,0.12,0.627,0.2645,0.1415,0.181,11
F,0.545,0.415,0.16,0.7715,0.272,0.1455,?,?
?,?,0.415,0.175,0.7395,0.261,?,0.2645,?
?,0.465,0.35,0.115,?,0.1565,0.091,0.1345,9
?,?,0.54,0.175,1.347,0.4955,0.254,?,?
M,0.735,?,0.225,1.756,0.637,0.3405,0.58,21
M,0.66,?,0.185,?,?,?,0.455,?
F,0.7,0.585,?,1.8075,?,0.3215,?,29
?,?,?,?,?,0.3605,?,0.3,17
M,0.57,0.465,0.125,0.849,0.3785,0.1765,0.24,15
F,0.58,0.46,0.15,0.9955,0.429,0.212,?,?
M,0.63,?,?,?,?,0.237,0.305,12
?,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,?
M,0.55,0.45,0.13,0.92,0.378,0.2385,0.29,?
?,?,?,0.15,1.2415,0.5235,0.3065,0.36,15
?,0.54,0.42,0.135,0.8075,?,?,0.235,11
?,0.57,0.455,0.165,1.0595,?,0.2195,0.285,14
M,0.59,0.455,0.145,1.073,?,0.19,0.285,?
M,?,0.46,0.13,0.921,0.357,0.181,0.29,?
?,0.655,?,0.155,?,0.5345,0.2855,?,?
?,0.655,0.53,0.175,1.2635,0.486,0.2635,?,15
?,0.625,0.5,?,1.369,0.5875,0.2185,0.37,?
F,?,0.5,?,?,0.3445,0.2235,0.305,15
F,?,0.52,0.175,?,0.4245,?,?,?
F,?,0.485,0.165,?,0.435,0.209,?,19
F,0.615,0.525,0.155,1.0385,?,?,0.345,11
M,0.555,0.45,0.175,0.874,0.3275,?,0.305,?
?,0.58,?,0.18,0.854,0.3665,?,0.245,12
F,0.62,0.52,0.225,1.1835,0.378,0.27,?,?
F,0.62,?,0.225,1.115,0.378,0.2145,0.36,15
F,0.6,0.505,?,1.129,?,?,0.36,?
?,0.625,0.485,0.19,?,0.4385,?,?,17
M,0.6,0.47,0.175,1.105,?,?,?,15
M,?,0.46,0.235,0.8395,?,?,?,12
M,?,0.455,0.225,1.055,0.3815,?,0.365,15
M,0.56,0.435,0.18,0.889,0.36,?,0.25,?
I,?,0.445,?,?,0.3005,?,0.275,16
?,?,0.53,?,1.1095,?,0.245,0.34,10
?,0.455,0.35,?,?,0.221,0.1265,?,10
F,?,0.38,0.145,0.6725,0.249,0.181,?,10
?,0.31,0.22,?,?,0.061,0.0365,0.045,6
F,0.275,0.195,0.07,0.08,0.031,?,0.025,5
?,0.27,0.195,0.08,?,0.0385,?,?,6
M,?,?,?,?,?,0.0575,?,9
?,0.28,0.2,?,0.0915,?,0.0215,0.03,?
M,0.325,0.23,0.09,0.147,0.06,0.034,0.045,4
F,?,0.25,0.09,0.203,0.078,0.059,0.055,?
M,0.21,0.15,?,?,?,0.0085,?,3
F,0.36,0.27,0.09,0.1885,?,0.0385,?,?
I,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,9
?,0.2,0.14,?,?,0.0145,0.008,0.01,5
M,0.235,0.16,0.06,0.0545,?,0.0095,0.015,4
M,0.175,0.125,0.04,0.024,0.0095,0.006,?,4
?,?,0.11,0.04,0.0155,0.0065,0.003,0.005,3
F,0.57,?,0.155,0.733,?,0.159,?,14
F,0.57,?,0.16,?,0.3965,?,0.26,?
M,0.385,?,0.095,?,0.0885,0.059,0.085,?
I,0.53,0.42,?,0.752,0.299,?,0.205,?
F,?,0.355,0.13,?,?,0.1055,?,13
I,0.47,0.37,0.12,?,0.1845,0.1055,?,12
F,0.435,0.335,?,0.38,0.1695,0.086,?,9
I,0.47,?,0.14,0.4985,?,0.1225,0.145,10
I,0.465,0.38,?,0.454,0.1895,?,?,11
I,?,0.405,0.14,0.5775,0.2,0.145,?,11
M,?,0.23,0.075,?,?,?,?,7
M,0.275,0.205,?,0.094,0.0335,0.02,0.0325,5
?,0.375,0.29,?,?,0.093,0.066,?,10
F,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,?
F,0.44,?,?,0.415,0.1585,?,?,11
?,0.42,0.325,0.115,?,0.1,0.057,?,15
M,?,?,0.115,0.3615,?,?,?,8
F,?,0.29,?,0.257,0.099,0.051,0.085,10
M,0.32,?,0.075,?,?,?,0.049,11
M,0.255,0.195,0.065,0.08,0.0315,0.018,0.027,8
M,0.205,?,0.045,?,0.017,0.0055,0.0155,7
F,0.565,0.45,?,0.795,0.3605,0.1555,?,12
?,0.555,0.425,0.18,0.875,0.3695,?,0.255,?
I,0.65,0.515,?,1.1625,0.495,?,0.33,17
I,0.615,?,0.155,0.9885,?,0.195,0.345,13
I,0.56,0.44,0.165,?,0.335,0.1735,0.25,12
?,?,0.37,0.12,0.514,?,0.131,0.155,13
I,0.485,0.39,0.125,0.591,?,?,0.12,9
I,?,0.385,0.15,?,0.2605,0.1665,0.16,10
I,0.525,0.405,?,?,0.3075,0.205,0.255,?
F,?,0.5,0.165,1.1905,0.4585,0.298,?,?
F,0.66,0.53,0.17,?,?,0.2625,?,?
I,?,0.4,0.145,?,?,0.1055,0.22,?
F,0.44,?,?,0.364,0.148,0.0805,0.1175,8
I,0.515,0.4,0.12,0.659,0.2705,0.179,?,13
F,0.475,?,0.115,0.452,0.1715,0.092,0.155,11
F,0.545,?,?,0.7335,0.2795,?,0.2185,11
F,0.47,?,?,?,0.2005,0.126,0.185,14
M,?,?,0.065,0.179,0.0705,0.0385,0.06,10
I,0.485,0.355,0.13,0.581,?,?,0.168,12
I,?,0.33,0.125,0.406,0.1685,?,0.096,12
M,?,?,?,0.1085,0.041,?,0.0345,7
F,0.41,0.32,?,?,0.165,0.1005,0.0985,11
I,0.45,?,?,0.474,0.21,0.109,0.1275,16
?,0.45,0.345,?,0.443,?,0.0875,0.1175,14
F,0.59,0.455,0.155,1.066,0.382,?,?,20
?,0.57,0.44,0.14,0.9535,?,0.201,0.305,?
?,0.61,?,?,0.9665,0.4145,0.2,0.345,10
?,0.61,0.475,?,1.133,?,?,0.35,11
I,0.56,0.425,0.14,0.9175,?,0.1975,?,?
F,0.585,0.435,?,0.982,0.4055,0.2495,0.27,10
I,?,?,?,?,0.383,0.209,0.255,11
F,0.63,0.48,0.175,1.3675,0.5015,0.3035,?,?
F,0.625,0.49,0.175,1.233,?,?,0.365,11
I,0.55,0.425,?,0.806,0.376,0.171,0.245,14
F,0.645,?,0.19,1.4635,0.6615,?,?,19
I,0.46,0.355,0.14,0.4935,?,0.133,?,?
F,0.41,0.305,0.1,0.363,?,?,?,11
?,0.495,0.39,0.125,0.6655,?,0.162,?,11
I,?,0.425,0.17,0.6805,0.28,0.174,?,10
F,0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,13
?,0.45,0.335,0.14,0.4625,0.164,0.076,?,?
F,?,?,0.12,0.3095,?,0.058,0.095,?
I,0.51,0.4,?,?,?,0.1675,?,?
F,?,0.29,0.115,0.25,0.111,?,?,9
I,?,0.41,0.175,0.874,?,?,0.205,18
F,0.66,0.52,0.18,?,0.526,0.2975,0.42,19
?,0.535,0.42,?,0.6995,0.2575,?,0.24,?
I,?,0.455,0.18,?,0.3015,0.1825,0.3,13
F,0.55,?,?,0.7135,0.2565,0.186,0.225,9
I,0.605,?,0.14,0.939,0.3385,0.201,0.32,?
?,0.605,?,0.145,1.054,0.369,0.2255,?,12
?,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,?
I,0.535,?,?,0.926,0.398,?,0.25,17
F,?,0.315,?,0.286,?,0.0635,0.0835,10
F,0.39,0.3,0.1,?,?,0.06,0.0865,13
I,0.47,?,0.115,0.4885,0.2005,0.108,0.166,11
?,0.515,0.39,0.14,?,0.2,0.1135,0.2235,12
?,?,0.345,0.125,?,0.16,?,0.154,?
?,0.345,0.27,0.09,0.195,0.078,0.0455,0.059,9
I,0.485,0.37,0.13,?,0.181,0.113,0.136,10
?,0.37,0.285,0.1,?,0.0675,0.0675,0.081,10
?,?,?,?,?,0.0575,?,0.068,12
F,0.44,0.345,?,0.4085,?,0.0825,0.1515,12
?,0.195,?,0.05,?,0.01,0.008,0.012,?
?,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06,9
I,0.495,?,0.125,0.4775,?,?,?,18
I,?,0.35,0.145,0.525,?,?,0.1655,?
?,?,0.345,0.135,0.3865,0.128,?,0.148,13
F,0.47,?,0.14,?,0.1525,?,?,12
?,0.32,?,0.085,0.17,?,0.047,0.049,?
M,0.31,0.225,0.075,?,0.0455,?,0.044,9
M,?,0.17,?,?,?,?,0.0195,7
M,?,?,?,0.169,?,0.0425,?,10
I,0.485,0.38,0.14,0.673,0.2175,0.13,0.195,?
F,?,?,0.115,0.6785,0.2945,0.138,0.195,?
F,0.5,0.385,?,0.498,0.1795,0.1095,?,?
I,0.465,?,?,?,0.214,?,0.14,15
F,0.525,0.405,0.16,0.658,0.2655,?,0.225,?
F,?,0.335,?,0.322,0.1205,?,?,10
F,0.38,0.305,?,0.2815,0.1255,0.0525,0.09,8
I,0.53,0.415,0.145,0.944,?,0.185,0.265,?
M,?,0.265,?,?,0.077,0.046,?,10
I,?,0.365,?,0.49,?,0.1235,0.1335,9
?,0.43,0.34,0.12,0.391,?,?,0.1405,7
M,0.46,0.365,0.125,0.467,?,0.0945,0.158,10
I,0.47,0.36,0.13,0.5225,0.198,0.1065,0.165,?
?,?,0.295,0.1,0.2105,0.066,0.0525,0.075,9
M,?,0.265,?,0.168,?,0.041,?,?
?,0.38,0.235,?,0.258,0.1055,0.054,0.08,7
M,?,?,?,0.1905,0.081,0.0485,0.055,?
I,0.44,0.345,0.12,?,0.1965,?,0.16,14
F,?,0.4,0.13,0.5735,0.219,0.1365,0.195,13
?,?,?,0.085,0.173,0.0795,?,0.05,?
I,0.62,?,0.18,1.1785,0.4675,0.2655,0.39,13
F,?,0.45,0.16,?,0.358,0.156,0.315,19
?,?,0.255,?,0.1875,?,0.045,0.06,7
?,0.45,?,0.13,0.3715,0.1605,0.0795,0.105,?
?,0.445,?,0.12,?,?,?,0.105,11
M,0.33,0.215,0.075,?,0.045,0.0265,0.035,6
?,0.48,0.375,0.145,0.777,0.216,0.13,0.17,9
I,0.46,0.35,0.12,?,0.193,?,0.155,?
F,?,0.36,?,?,0.1695,?,0.14,9
M,0.255,?,?,0.079,?,0.014,0.025,?
I,0.335,0.245,0.09,0.1665,0.0595,0.04,?,?
?,0.47,?,0.13,0.466,0.1845,0.099,0.145,11
?,0.31,0.225,0.08,?,0.054,0.024,?,?
?,0.37,?,0.11,0.2305,?,0.0465,?,10
?,0.295,?,?,0.129,0.05,0.0295,?,?
F,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,17
F,0.615,?,0.17,1.14,0.4305,?,0.42,16
?,0.58,?,0.195,1.3165,0.5305,0.254,?,?
?,?,0.475,?,0.9585,?,?,0.33,11
?,?,?,?,1.626,?,0.3445,?,18
I,0.535,?,0.17,0.781,0.3055,0.1555,?,11
F,?,0.34,?,0.3675,?,0.0885,?,10
F,0.38,0.305,?,?,0.1045,0.0615,0.09,12
?,?,0.355,0.12,?,0.1145,?,0.16,19
F,?,?,?,0.2245,0.078,?,?,10
M,0.455,0.35,0.12,?,0.1815,0.144,0.16,?
?,0.485,?,?,0.605,?,0.14,0.18,?
?,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,13
F,0.45,?,?,0.5425,0.1765,0.123,?,13
M,0.475,?,0.145,0.6175,0.235,0.108,?,?
?,0.5,0.38,?,0.655,?,?,?,17
?,?,0.41,0.165,0.8115,0.24,0.169,0.24,19
M,?,?,?,?,?,?,0.17,21
F,0.49,0.385,?,0.7865,?,0.14,0.24,23
F,0.52,0.395,0.18,0.64,?,0.11,0.245,22
M,?,?,0.145,0.74,0.2635,0.168,?,12
?,0.5,0.375,?,0.5945,0.185,0.148,?,11
?,0.45,0.38,0.165,0.8165,0.25,0.1915,0.265,?
?,?,?,0.1,0.2225,?,0.026,?,8
I,0.37,0.275,0.1,0.2295,0.0885,?,?,?
M,?,0.37,0.14,0.5725,0.204,0.1415,0.175,10
F,0.435,0.325,0.115,?,0.154,0.094,0.12,7
M,0.535,0.405,0.185,0.8345,?,0.1725,0.29,?
?,0.51,0.4,0.14,0.6515,?,0.1665,0.185,?
M,?,?,0.185,0.909,?,?,?,?
F,0.535,0.4,?,0.8045,0.3345,0.2125,?,13
F,?,?,?,0.927,?,?,?,?
M,0.525,0.4,0.17,?,0.279,0.2055,?,11
M,?,0.44,0.15,0.9555,0.366,0.2425,0.295,11
M,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,10
I,0.255,0.19,?,0.0865,?,?,0.025,?
?,?,0.325,0.115,0.3865,0.1475,?,0.11,?
M,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,9
?,0.165,?,0.02,0.019,0.0065,?,0.005,4
I,?,0.23,0.09,0.1285,0.043,?,0.04,7
?,0.155,?,0.05,?,0.005,0.0035,0.005,4
M,0.28,0.205,0.1,?,0.0545,0.0285,0.03,5
F,0.43,?,?,0.444,0.155,?,0.14,13
F,0.395,?,?,0.3515,0.1185,0.091,0.1195,?
M,0.385,0.285,0.105,0.2905,?,0.0685,0.0875,12
F,0.48,0.385,0.135,0.536,0.1895,0.142,0.173,?
?,?,0.33,0.105,0.4525,0.18,?,0.123,?
?,?,0.295,0.115,0.316,0.1205,0.0595,0.1105,?
?,0.4,0.3,0.125,?,0.191,0.09,?,9
?,0.415,0.325,0.14,0.417,?,0.1015,?,10
M,?,0.25,0.09,0.203,0.0615,0.037,0.0795,?
?,0.345,0.26,0.09,0.207,0.0775,?,0.0765,10
?,0.36,0.295,?,?,0.0895,0.057,0.1005,10
I,?,?,0.09,?,0.0405,0.0245,?,7
I,0.325,0.25,?,0.176,0.0595,0.0355,0.063,7
M,0.375,0.3,0.1,0.2465,0.104,0.0475,0.083,11
I,0.28,0.205,0.055,?,0.045,0.0275,0.0335,7
M,?,0.265,?,0.201,?,0.053,?,8
?,0.35,0.255,?,0.1915,?,?,0.063,9
?,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,7
I,?,0.205,0.07,0.0975,0.036,0.019,?,8
?,0.25,0.19,0.06,0.0765,0.036,0.0115,0.0245,?
I,?,0.125,0.035,0.0265,?,0.0055,0.0085,4
I,?,0.1,?,?,0.0045,?,0.005,?
I,?,?,?,0.018,?,?,0.005,3
M,0.555,?,0.16,1.0575,0.3925,?,?,13
?,?,0.44,?,1.092,0.416,0.212,0.4405,15
M,0.525,0.41,0.13,?,0.3865,?,0.295,15
?,0.465,?,0.08,?,?,?,0.155,?
?,0.49,0.36,?,0.5005,0.161,0.107,0.195,17
?,0.4,?,0.085,?,?,0.0705,?,10
F,0.48,0.375,0.105,?,?,?,0.155,12
M,0.505,0.4,0.125,?,?,?,0.255,13
F,0.52,0.4,?,?,0.261,0.2015,0.165,15
M,0.525,0.4,?,0.8295,0.2405,0.1825,0.275,?
?,?,0.42,0.13,0.879,0.374,0.1695,0.23,13
M,?,0.4,0.12,0.823,0.298,0.1805,0.265,?
M,0.505,0.38,0.13,?,?,0.1785,0.22,?
?,0.525,?,0.12,0.8665,?,0.176,0.29,?
M,0.51,0.39,?,0.6565,?,0.1835,0.175,?
M,0.52,0.385,0.115,?,0.2385,0.172,?,?
F,?,0.405,0.125,0.6435,?,0.1735,0.21,?
M,?,0.41,0.135,?,0.2855,?,?,?
?,0.445,0.345,0.09,0.3795,0.143,?,0.125,?
M,0.53,0.44,0.205,0.835,0.32,0.2175,0.245,14
F,0.36,0.265,0.09,0.2065,0.078,0.057,0.06,?
F,0.535,?,0.15,?,0.2785,?,?,14
F,0.52,0.405,?,0.8175,0.2795,0.183,0.26,17
M,0.53,0.415,?,0.8425,0.275,0.1945,0.265,?
F,0.53,0.42,?,1.001,0.34,0.226,0.265,17
F,0.66,0.52,0.2,1.676,?,0.4805,?,?
?,0.52,0.385,0.14,?,0.2485,0.2035,0.16,9
M,0.535,0.42,?,0.8055,0.301,?,0.28,14
M,0.695,0.515,?,1.5165,0.578,0.4105,0.39,15
?,?,0.39,?,?,0.187,0.15,?,?
M,0.485,0.355,0.12,0.547,0.215,0.1615,0.14,10
F,0.605,0.46,?,1.122,?,?,0.315,?
?,0.58,0.455,0.165,1.1365,0.369,?,0.275,13
M,?,?,0.175,1.4805,?,?,?,?
?,0.62,?,0.185,1.5275,?,0.368,0.35,13
M,0.615,0.525,0.155,1.1375,0.367,0.236,0.37,20
F,?,0.495,0.19,?,?,0.2655,0.41,15
M,0.57,?,0.155,1.116,0.4775,0.2315,0.27,?
M,0.57,0.43,?,1.0615,?,?,0.31,15
M,0.585,0.405,?,1.2565,0.435,0.202,0.325,?
?,0.55,0.44,?,0.946,?,0.1825,0.335,16
F,0.54,0.44,?,?,?,0.221,0.3,?
M,0.64,0.51,0.19,?,0.6215,0.361,?,?
F,?,0.47,?,?,0.403,?,0.32,14
?,?,0.45,0.15,0.978,?,?,0.3,11
?,0.59,0.445,?,1.1325,0.3825,0.234,0.32,13
M,0.345,0.27,0.095,0.197,0.0665,0.05,?,9
F,0.55,?,0.155,0.785,?,0.227,0.233,11
F,0.53,0.425,?,0.949,0.3485,0.2395,0.278,17
F,0.53,0.455,0.165,0.9805,0.3155,0.2815,?,?
I,?,?,0.14,0.521,?,0.123,0.17,8
?,0.385,0.275,0.115,0.2685,0.0975,0.0825,0.085,?
M,0.455,?,0.135,?,0.1675,0.158,0.12,9
M,0.49,0.38,0.14,0.7605,?,?,0.185,10
M,0.53,0.41,0.165,0.732,0.189,0.17,0.31,11
M,0.505,0.385,0.145,0.6775,?,0.179,0.2,?
M,?,?,?,0.6385,?,0.142,0.195,13
M,0.465,0.35,0.14,0.5755,0.2015,0.1505,?,15
F,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,15
M,0.56,0.41,?,0.93,0.3505,?,?,13
M,0.505,?,?,0.6415,?,0.152,0.215,12
M,?,0.435,0.145,0.8815,0.292,?,0.255,10
I,0.385,0.28,?,0.244,?,?,0.085,6
I,?,?,0.06,0.0525,0.021,0.0165,0.015,5
M,0.55,?,0.175,1.042,0.3295,0.2325,0.2905,?
F,?,?,?,0.5755,0.1975,0.13,0.1845,9
M,0.495,0.385,0.135,0.709,0.211,0.1375,?,?
F,0.505,0.39,0.16,0.644,0.2475,0.2025,?,?
F,0.6,0.465,0.165,0.8875,0.309,0.246,0.262,12
F,?,?,0.16,0.8935,0.3145,0.2575,0.263,10
?,0.485,0.375,?,0.556,0.1925,0.1315,0.1685,10
?,0.47,?,?,?,0.1915,?,0.1625,?
M,0.575,0.45,?,0.9215,0.3275,?,?,12
?,?,0.465,0.16,?,0.315,0.26,0.3635,12
M,0.515,?,?,0.695,0.215,?,0.234,?
?,?,0.41,?,?,0.2805,?,?,11
M,0.44,0.335,0.11,0.394,0.157,?,0.122,9
M,0.52,?,0.16,0.745,0.255,0.157,?,11
?,0.425,?,0.11,?,0.125,?,0.117,?
M,0.46,0.34,0.135,0.495,0.1655,0.117,0.185,10
?,0.45,0.335,0.125,0.349,0.119,0.1055,0.115,10
?,?,0.33,0.13,?,0.152,0.0935,0.155,?
?,0.37,?,0.1,0.22,?,0.045,?,7
M,0.515,0.38,0.135,?,0.2875,0.2095,0.155,?
M,0.405,0.305,0.12,0.3185,0.1235,?,0.095,7
I,0.28,0.205,0.07,?,0.041,0.03,0.03,?
?,0.48,0.4,0.125,0.759,0.2125,?,?,15
F,?,0.34,0.13,?,0.153,0.1155,0.13,10
F,0.52,0.41,?,0.807,0.2855,0.179,0.235,12
M,0.505,0.405,0.14,0.875,0.2665,0.174,0.285,?
F,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21
I,0.235,0.175,?,?,0.027,0.0125,0.018,6
?,0.255,0.185,0.06,0.088,?,0.021,0.023,5
I,0.315,?,?,0.1715,0.071,0.0345,0.0535,7
I,?,?,?,0.1735,0.0765,0.0345,0.049,?
I,?,0.25,0.08,0.183,0.0735,0.04,?,6
I,0.35,0.27,0.09,0.2055,0.075,0.0575,?,6
I,0.35,?,0.07,0.18,?,0.048,0.054,6
?,0.36,0.3,0.085,?,0.1185,0.064,0.0745,7
I,0.365,0.275,0.135,?,0.108,0.0445,0.0735,7
I,?,0.275,0.14,0.2215,0.097,0.0455,0.0615,?
I,0.38,0.275,0.095,?,0.086,0.0585,0.0605,7
I,0.385,?,?,0.312,0.143,0.0635,0.086,6
?,0.385,0.3,0.1,?,0.1215,0.063,0.09,7
I,0.395,0.29,0.095,?,?,0.08,0.082,7
?,0.395,?,0.095,0.304,0.127,0.084,?,6
I,0.4,0.31,0.1,?,0.13,0.06,0.094,?
I,0.41,?,?,0.394,0.208,?,0.106,6
?,0.415,0.32,0.11,?,0.175,0.0755,0.109,?
M,0.415,0.305,0.1,0.325,0.156,0.0505,0.091,6
?,?,?,?,0.398,0.1185,0.0645,?,6
?,0.44,0.365,0.115,0.501,0.2435,0.084,?,9
?,?,?,0.1,0.4895,0.2745,0.086,0.1105,7
I,0.445,0.325,0.1,0.378,0.1795,?,?,?
I,0.45,?,0.13,0.547,0.245,0.1405,?,8
?,0.47,?,0.12,?,0.266,?,?,?
?,0.475,?,0.125,0.5465,?,?,0.172,?
F,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8
I,0.485,0.355,0.105,0.498,?,0.096,0.1525,9
M,?,?,?,0.609,0.3065,?,0.1775,8
F,0.495,?,0.125,?,0.3355,0.129,0.214,?
M,0.5,0.4,?,0.5975,?,?,0.166,9
M,0.505,0.44,0.14,?,0.3415,0.1855,0.239,8
M,0.525,0.395,0.13,?,0.3375,?,?,8
?,0.54,?,0.125,0.891,0.4815,0.1915,0.202,9
F,0.54,0.42,0.14,0.805,0.369,?,0.21,11
F,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10
?,0.55,0.43,?,0.923,0.4035,0.175,0.283,8
M,?,?,0.15,?,0.407,0.2015,0.2875,?
F,?,?,0.15,?,0.362,0.1755,0.2765,10
M,0.555,0.435,0.145,0.9685,0.4985,0.168,0.2385,9
?,0.565,0.45,0.155,1.0595,0.4735,?,0.265,?
?,0.57,0.455,0.15,0.952,?,?,0.2745,?
M,0.57,0.435,0.13,0.7535,0.349,0.1755,0.194,10
F,0.575,?,0.14,0.958,?,?,?,9
M,0.59,?,?,1.077,0.4545,?,0.3095,?
M,0.59,0.46,0.13,1.102,0.455,0.2055,0.33,?
F,0.595,0.48,?,?,0.498,?,0.33,?
F,?,0.48,?,1.2095,?,0.296,0.32,8
F,0.595,?,?,1.1405,0.547,0.231,0.271,6
?,0.595,0.465,0.14,1.113,0.5175,0.244,?,12
M,?,0.475,0.175,?,?,?,?,11
F,?,0.475,0.155,?,0.653,?,0.3205,?
M,0.6,?,0.175,?,0.606,0.276,0.3445,11
F,0.605,0.475,0.175,1.382,0.609,0.2325,?,?
M,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,?
F,0.615,0.5,0.175,1.377,0.5585,?,0.292,12
F,?,0.52,0.15,1.3435,0.629,0.2605,?,10
M,0.615,0.51,0.15,?,0.545,0.3315,0.32,9
M,?,?,0.165,1.34,0.5315,0.2815,?,12
F,0.62,0.505,?,?,0.6285,0.275,0.3685,11
?,0.62,0.5,0.165,?,0.6355,0.2545,0.315,9
?,0.625,0.49,0.155,1.2085,0.465,?,0.411,11
F,0.625,?,?,1.3825,0.5895,?,0.381,11
M,0.63,0.505,0.165,1.26,0.4525,?,?,14
?,?,0.51,0.17,1.3555,?,0.305,0.39,9
F,0.635,0.5,?,?,?,0.361,0.31,10
?,?,0.485,0.165,?,0.668,0.2605,0.2715,?
?,?,0.51,0.165,1.486,0.7595,0.332,0.321,?
M,?,0.525,0.175,1.4715,0.675,0.315,?,11
?,0.655,?,?,?,?,0.291,?,9
?,0.655,?,0.205,?,0.959,?,?,?
M,?,0.53,0.17,1.3905,0.5905,0.212,?,15
?,0.66,0.52,?,1.558,0.755,0.298,0.4,10
F,0.67,0.585,0.16,1.309,0.5445,?,0.413,?
F,0.675,?,?,1.8095,0.784,?,0.455,?
?,0.675,0.525,0.155,1.4785,?,0.3405,0.42,9
F,0.68,0.56,?,1.7775,0.861,0.322,0.415,11
F,0.685,0.54,0.16,?,?,0.3775,0.475,11
?,?,0.56,?,1.834,0.8455,0.422,0.455,?
?,0.73,0.595,0.23,2.8255,?,?,0.897,?
I,0.205,0.14,0.05,0.046,0.0165,?,?,6
I,0.24,?,?,0.0705,0.025,0.014,0.021,5
I,0.24,0.175,?,0.0665,?,0.0135,0.017,?
?,0.255,0.19,0.05,0.083,0.0295,0.0215,?,?
I,?,0.18,0.055,0.083,0.031,0.0215,0.02,?
I,?,?,?,0.092,?,0.025,0.0245,6
I,0.28,0.12,?,0.117,0.0455,0.029,0.0345,4
I,0.295,0.23,0.08,?,?,?,?,5
I,0.3,0.235,0.08,?,0.05,0.0265,0.043,?
I,0.3,?,?,0.1385,0.056,?,0.037,?
I,0.305,0.22,0.07,0.141,0.062,0.031,?,5
?,0.315,0.235,0.075,?,0.0585,0.0375,0.0425,6
I,0.315,?,?,0.144,?,?,?,8
I,0.32,0.24,0.09,0.1575,0.07,0.0265,?,?
I,?,0.24,0.075,0.187,?,0.0445,0.05,?
I,?,0.265,0.085,0.196,0.0775,?,0.0445,6
?,0.335,0.25,0.075,0.1825,?,0.044,?,7
I,0.335,0.25,0.075,0.186,?,0.038,0.0445,7
I,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,5
I,0.34,0.25,0.07,0.2225,0.104,?,0.055,7
I,0.345,?,0.1,?,0.111,?,0.065,?
?,0.37,0.29,0.095,0.249,0.1045,0.058,?,6
?,?,?,?,0.2865,?,?,?,7
I,0.375,0.28,?,0.215,0.084,0.06,0.055,6
?,0.385,0.265,0.08,?,0.124,0.037,0.07,6
I,0.41,?,0.09,0.339,0.155,0.0695,0.09,7
I,0.41,0.305,0.09,0.3535,0.157,0.0745,?,7
I,0.41,0.31,0.09,0.3335,?,?,0.091,6
I,0.415,0.33,0.09,0.3595,0.17,0.081,?,6
?,0.42,0.32,0.115,0.376,0.169,0.092,0.1,5
I,0.42,0.315,?,?,?,?,?,?
I,0.425,0.34,0.1,0.382,0.164,?,0.1,6
?,0.425,0.315,0.1,0.377,0.1645,0.072,?,6
?,0.43,0.325,0.1,0.3645,?,?,?,7
I,?,?,0.09,?,?,0.087,0.095,7
I,?,0.325,0.12,0.3995,0.1815,0.061,0.1125,?
?,0.435,0.34,0.115,0.3925,0.1825,0.078,0.1145,?
I,0.44,?,?,?,0.209,?,0.134,?
I,0.44,?,0.09,0.35,0.148,0.067,?,?
F,?,0.335,?,0.4355,0.2025,?,?,6
?,0.445,0.35,0.13,0.4195,0.1695,?,0.1195,7
I,0.45,?,0.13,0.478,0.191,?,?,?
I,0.45,?,0.105,0.4445,0.197,0.093,0.1335,8
I,0.45,0.345,?,0.47,0.2355,0.0855,?,7
I,0.45,0.335,?,0.447,0.2335,?,0.119,?
?,0.455,?,0.125,0.5325,0.225,0.126,0.1465,7
I,0.455,0.375,0.12,0.497,0.2355,0.1055,?,6
?,?,?,0.1,0.4635,0.2325,0.093,?,7
I,0.46,0.345,0.105,?,0.196,?,0.1265,7
I,0.465,?,?,0.467,0.2315,0.0925,0.113,?
I,?,0.37,0.115,0.534,0.261,?,0.143,7
?,0.465,?,0.11,0.4415,?,?,0.12,7
