@relation dataset

@attribute sex {F, I, M}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29}


@data
M,?,0.415,0.175,0.7395,0.261,0.1395,0.2645,17
F,?,?,0.115,?,0.1565,?,0.1345,9
M,0.665,0.54,0.175,?,0.4955,?,0.415,?
?,0.735,?,0.225,?,0.637,0.3405,0.58,21
M,0.66,?,0.185,1.32,?,0.2635,0.455,16
F,?,0.585,0.185,1.8075,0.7055,0.3215,0.475,29
M,0.575,?,?,0.9325,?,0.2445,0.3,17
M,0.57,?,0.125,0.849,0.3785,0.1765,0.24,15
F,?,0.46,?,0.9955,0.429,0.212,?,19
M,?,0.48,?,1.0115,0.4235,0.237,?,?
F,0.585,0.465,?,0.908,0.381,0.1615,0.315,13
M,?,?,0.13,0.92,0.378,0.2385,?,11
F,0.625,0.515,0.15,?,0.5235,0.3065,0.36,15
M,?,0.42,0.135,0.8075,0.3485,0.1795,?,11
?,0.57,0.455,?,1.0595,0.44,0.2195,0.285,14
M,?,0.455,0.145,1.073,0.475,0.19,0.285,?
M,0.58,?,0.13,?,?,0.181,0.29,13
F,0.655,0.51,0.155,?,0.5345,?,0.41,?
M,0.655,0.53,0.175,?,0.486,0.2635,?,15
M,0.625,0.5,0.195,1.369,0.5875,0.2185,?,17
?,?,?,0.15,?,?,?,0.305,15
F,0.64,0.52,0.175,1.248,0.4245,0.2595,?,12
F,?,0.485,0.165,1.0105,0.435,0.209,0.3,19
?,0.615,0.525,?,?,?,0.2315,0.345,?
M,?,0.45,?,?,0.3275,0.202,?,10
?,0.58,0.44,0.18,0.854,0.3665,0.1635,?,12
F,0.62,0.52,0.225,?,?,0.27,0.395,?
F,0.62,0.47,0.225,1.115,?,0.2145,0.36,15
?,0.6,?,0.19,?,0.4385,?,?,?
F,0.625,0.485,0.19,1.1745,?,?,0.42,17
M,?,?,0.175,1.105,?,0.247,0.315,?
M,?,?,0.235,0.8395,0.3325,0.157,0.305,12
M,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,?
M,0.56,?,0.18,0.889,?,0.204,0.25,11
?,0.56,0.445,0.155,0.8735,0.3005,?,?,16
?,0.68,0.53,?,1.1095,0.439,0.245,0.34,10
F,?,0.35,0.14,0.5185,0.221,?,0.135,10
F,0.49,0.38,?,0.6725,0.249,?,0.21,10
M,?,0.22,0.085,?,0.061,0.0365,0.045,?
F,0.275,0.195,?,0.08,0.031,0.0215,0.025,5
M,0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,6
M,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,9
?,0.28,0.2,?,0.0915,?,?,0.03,5
M,0.325,0.23,0.09,0.147,0.06,0.034,0.045,4
F,0.345,0.25,0.09,0.203,0.078,0.059,0.055,?
?,0.21,?,0.05,0.0385,0.0155,0.0085,?,3
F,0.36,0.27,0.09,?,?,0.0385,0.055,?
I,0.365,0.26,0.115,?,0.0935,0.0445,0.07,9
M,0.2,?,?,0.035,?,0.008,0.01,5
M,?,?,?,?,?,0.0095,?,4
M,?,0.125,0.04,?,0.0095,0.006,0.005,4
?,0.155,0.11,?,?,0.0065,0.003,0.005,?
F,0.57,?,0.155,0.733,?,0.159,0.235,?
F,0.57,?,?,0.9715,0.3965,0.255,?,12
?,0.385,0.3,0.095,0.24,0.0885,?,0.085,?
?,0.53,?,?,0.752,?,?,0.205,?
?,?,?,0.13,0.458,0.192,?,0.13,13
I,0.47,0.37,0.12,?,?,0.1055,0.155,12
?,0.435,0.335,0.11,?,0.1695,0.086,0.11,?
I,0.47,0.37,0.14,0.4985,0.2095,?,0.145,10
I,0.465,0.38,0.13,?,0.1895,0.08,0.155,?
I,0.52,0.405,?,0.5775,0.2,0.145,?,11
M,0.29,0.23,0.075,0.1165,0.043,?,0.04,?
M,0.275,?,0.07,0.094,?,0.02,?,5
F,?,0.29,0.115,0.2705,0.093,?,0.0885,10
F,0.5,?,0.14,?,0.242,0.1415,?,15
?,?,?,0.115,0.415,0.1585,0.0925,0.131,11
M,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,?
M,?,0.35,0.115,0.3615,0.1565,0.0695,0.117,8
F,0.38,0.29,?,0.257,0.099,0.051,?,10
M,0.32,?,0.075,0.1555,?,0.038,?,11
M,0.255,?,0.065,0.08,0.0315,0.018,0.027,?
M,0.205,?,0.045,?,0.017,0.0055,0.0155,7
F,0.565,?,0.16,0.795,0.3605,0.1555,0.23,?
?,?,0.425,?,0.875,0.3695,?,0.255,11
I,0.65,?,0.16,1.1625,0.495,?,?,?
?,0.615,0.49,?,0.9885,?,0.195,0.345,13
I,0.56,?,?,?,0.335,0.1735,0.25,12
I,?,0.37,?,0.514,0.2075,0.131,0.155,13
?,?,0.39,0.125,?,0.287,0.141,0.12,?
?,0.5,0.385,0.15,0.6265,?,?,?,10
I,0.525,?,0.15,0.795,0.3075,0.205,0.255,14
F,?,0.5,0.165,1.1905,?,0.298,0.37,12
F,0.66,0.53,0.17,1.326,?,?,?,13
?,0.52,0.4,0.145,?,0.267,0.1055,0.22,13
F,?,0.34,?,0.364,0.148,?,0.1175,8
?,?,0.4,0.12,0.659,0.2705,0.179,?,13
?,0.475,0.35,0.115,?,?,0.092,0.155,11
F,0.545,0.415,?,?,0.2795,0.163,0.2185,11
?,0.47,?,0.13,?,0.2005,0.126,0.185,14
M,0.35,0.255,?,0.179,?,?,0.06,10
I,0.485,0.355,0.13,0.581,0.245,?,0.168,12
I,0.435,0.33,?,0.406,0.1685,0.1055,?,12
M,0.28,?,0.08,0.1085,?,0.0265,0.0345,7
F,0.41,?,0.115,0.387,0.165,0.1005,?,11
I,0.45,?,0.14,0.474,0.21,0.109,0.1275,?
I,0.45,?,?,?,?,0.0875,?,14
F,0.59,?,?,1.066,0.382,0.2275,0.415,20
F,0.57,0.44,?,?,0.3785,?,?,17
I,0.61,0.475,0.15,?,?,0.2,?,10
F,?,?,?,?,0.5275,?,0.35,11
?,0.56,0.425,0.14,?,0.4005,?,0.26,10
?,0.585,0.435,?,?,0.4055,0.2495,?,10
I,0.58,?,0.15,0.8865,?,0.209,?,?
F,0.63,0.48,0.175,?,0.5015,?,?,17
F,0.625,0.49,?,1.233,?,?,?,?
?,0.55,0.425,?,0.806,0.376,0.171,0.245,14
F,?,0.525,0.19,?,?,0.3435,0.435,19
I,?,?,0.14,0.4935,0.216,0.133,?,13
F,0.41,?,0.1,?,0.1735,0.065,0.11,11
I,?,?,0.125,?,?,0.162,0.2,11
I,0.52,?,0.17,0.6805,0.28,?,0.195,10
F,?,0.41,0.145,0.8285,0.3095,0.1905,0.25,13
M,0.45,?,0.14,0.4625,0.164,0.076,0.15,14
F,?,?,0.12,?,?,0.058,0.095,13
?,0.51,0.4,?,0.745,?,0.1675,0.235,13
F,0.37,0.29,0.115,?,0.111,0.057,?,9
?,0.525,0.41,0.175,?,0.3585,0.207,0.205,18
?,0.66,?,0.18,1.514,0.526,?,0.42,19
M,?,?,0.15,0.6995,0.2575,0.153,0.24,12
?,0.575,?,0.18,0.8525,?,?,0.3,13
F,0.55,?,0.14,0.7135,0.2565,0.186,0.225,9
I,?,?,?,?,?,0.201,0.32,13
I,0.605,?,?,?,0.369,?,0.36,12
F,0.56,?,0.195,?,0.305,?,?,16
?,?,0.42,?,0.926,0.398,?,0.25,17
?,?,0.315,?,0.286,0.1225,?,0.0835,10
F,0.39,?,0.1,0.265,0.1075,0.06,0.0865,13
?,0.47,0.345,0.115,0.4885,0.2005,?,?,?
I,0.515,?,0.14,0.5555,0.2,0.1135,0.2235,12
?,?,0.345,0.125,0.425,0.16,0.0795,0.154,13
M,0.345,0.27,0.09,0.195,?,0.0455,?,9
?,0.485,?,0.13,0.458,0.181,?,0.136,10
M,0.37,0.285,?,?,?,0.0675,0.081,10
M,0.35,0.265,?,0.1775,0.0575,0.042,0.068,12
F,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,12
?,?,0.145,?,0.032,?,0.008,?,4
M,0.325,0.24,?,?,?,0.0355,?,9
I,0.495,?,0.125,0.4775,0.185,?,0.169,18
I,0.45,?,?,0.525,0.2085,0.1,0.1655,15
M,0.415,0.345,0.135,0.3865,0.128,0.07,0.148,13
F,0.47,0.355,?,0.433,0.1525,0.095,0.152,12
?,0.32,?,0.085,0.17,?,?,?,?
?,0.31,0.225,0.075,0.1295,?,?,0.044,?
?,0.235,0.17,0.055,0.0515,0.018,0.0105,0.0195,7
M,0.345,?,0.08,0.169,0.06,0.0425,?,10
?,0.485,0.38,0.14,?,0.2175,0.13,0.195,18
F,?,?,0.115,0.6785,?,0.138,0.195,12
F,?,0.385,0.105,0.498,0.1795,?,0.17,?
I,?,0.36,0.105,?,?,0.116,0.14,?
F,0.525,0.405,?,?,0.2655,0.1125,0.225,12
F,?,?,?,0.322,0.1205,?,0.125,10
F,0.38,0.305,0.095,0.2815,0.1255,0.0525,?,8
?,?,?,0.145,?,0.3845,0.185,0.265,21
M,0.34,0.265,0.085,0.1835,0.077,0.046,0.065,10
I,0.475,0.365,?,?,0.223,0.1235,?,9
F,?,?,0.12,0.391,0.1555,0.095,0.1405,7
M,0.46,0.365,0.125,?,0.1895,0.0945,0.158,10
I,0.47,0.36,?,0.5225,0.198,0.1065,?,9
M,0.36,?,0.1,?,?,0.0525,0.075,9
M,?,?,0.09,0.168,0.05,?,?,8
?,0.38,0.235,0.1,0.258,0.1055,0.054,0.08,7
?,0.355,?,0.085,0.1905,0.081,0.0485,?,?
I,0.44,?,0.12,0.487,?,?,?,14
F,?,0.4,0.13,0.5735,?,0.1365,0.195,13
?,?,?,?,0.173,?,0.038,?,7
?,?,0.485,?,1.1785,0.4675,0.2655,?,13
F,0.59,?,0.16,0.9,?,0.156,?,19
M,0.33,0.255,0.095,0.1875,0.0735,0.045,?,7
?,?,0.34,0.13,0.3715,?,0.0795,0.105,9
?,0.445,0.33,?,0.347,?,0.084,?,11
?,0.33,0.215,?,0.1145,0.045,0.0265,?,?
M,?,0.375,?,?,0.216,0.13,0.17,9
I,0.46,?,0.12,0.4885,0.193,0.105,0.155,11
F,0.475,0.36,0.125,?,?,?,0.14,9
?,0.255,0.18,?,0.079,0.034,?,0.025,5
I,0.335,0.245,?,0.1665,?,0.04,0.06,6
I,0.47,?,0.13,0.466,0.1845,0.099,?,?
M,0.31,?,?,0.1345,0.054,0.024,0.05,7
?,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,?
M,0.295,0.215,0.075,0.129,?,0.0295,?,7
?,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,17
F,0.615,0.515,0.17,?,0.4305,0.2245,0.42,?
?,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
F,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11
?,?,0.525,0.18,?,0.597,?,0.53,18
I,0.535,?,?,0.781,0.3055,0.1555,?,11
?,0.415,0.34,0.13,0.3675,0.146,?,?,10
F,0.38,0.305,0.105,0.281,0.1045,0.0615,?,12
I,0.45,?,0.12,0.412,?,0.0665,0.16,19
F,0.395,0.295,0.095,0.2245,?,0.054,0.08,?
?,0.455,0.35,0.12,?,?,?,0.16,11
F,?,0.38,0.15,0.605,0.2155,?,0.18,15
M,0.55,0.425,0.155,?,0.2775,0.243,0.335,13
F,0.45,0.35,0.145,0.5425,0.1765,?,0.175,?
M,0.475,0.385,0.145,?,0.235,0.108,?,14
F,0.5,0.38,0.155,?,0.2405,0.143,0.205,17
F,0.53,0.41,?,?,0.24,0.169,?,19
M,0.49,?,0.15,0.573,?,0.124,?,21
?,?,0.385,0.15,0.7865,0.241,0.14,?,23
F,?,0.395,0.18,0.64,0.158,0.11,?,22
M,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,?
F,0.5,0.375,0.115,?,0.185,0.148,0.19,11
F,0.45,0.38,0.165,?,0.25,0.1915,0.265,23
F,?,0.275,0.1,?,0.093,0.026,0.08,8
I,0.37,?,?,0.2295,0.0885,0.0465,0.07,7
M,?,0.37,0.14,0.5725,0.204,?,?,10
F,?,0.325,?,?,0.154,?,?,?
M,0.535,0.405,?,0.8345,0.3175,0.1725,?,?
M,0.51,0.4,0.14,?,?,0.1665,0.185,10
?,0.565,0.44,0.185,0.909,0.344,?,?,15
?,0.535,0.4,0.15,0.8045,0.3345,0.2125,?,13
?,0.535,?,0.125,0.927,?,?,0.345,16
?,?,0.4,0.17,0.7305,?,0.2055,0.195,?
M,?,0.44,?,0.9555,0.366,0.2425,0.295,?
M,0.5,0.375,?,?,0.2535,?,0.19,?
?,0.255,0.19,?,0.0865,?,?,0.025,?
F,0.43,0.325,?,0.3865,0.1475,0.1065,0.11,?
M,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,9
I,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4
I,0.315,0.23,0.09,0.1285,0.043,?,0.04,7
I,0.155,0.105,0.05,?,?,?,0.005,4
M,0.28,0.205,?,?,?,?,0.03,5
F,0.43,0.335,0.12,0.444,?,0.1145,0.14,13
F,0.395,0.315,0.105,0.3515,?,0.091,0.1195,16
M,?,?,0.105,0.2905,?,0.0685,0.0875,12
?,?,?,0.135,?,0.1895,0.142,0.173,14
F,?,0.33,?,0.4525,0.18,?,0.123,9
M,0.395,0.295,0.115,?,?,0.0595,?,12
M,?,?,?,0.417,0.191,0.09,0.1175,9
M,0.415,?,?,0.417,0.1535,0.1015,0.144,?
?,0.315,0.25,0.09,?,0.0615,0.037,?,11
?,?,0.26,0.09,0.207,0.0775,0.0435,?,10
M,0.36,0.295,?,0.2765,0.0895,?,0.1005,10
?,0.295,0.225,0.09,?,?,0.0245,?,7
I,0.325,0.25,?,0.176,0.0595,0.0355,?,?
M,?,0.3,?,0.2465,?,0.0475,0.083,11
?,0.28,0.205,?,0.1135,?,0.0275,0.0335,7
M,0.355,0.265,?,?,?,?,?,8
M,0.35,?,0.08,?,0.08,?,0.063,?
I,?,0.2,0.065,0.1035,?,0.0205,?,7
I,0.29,0.205,?,?,?,0.019,0.035,8
I,0.25,?,0.06,0.0765,?,0.0115,0.0245,6
I,0.18,0.125,?,?,?,0.0055,0.0085,?
I,0.15,0.1,0.025,0.015,0.0045,?,0.005,2
I,0.16,0.11,?,0.018,0.0065,?,0.005,3
M,?,0.455,0.16,?,?,0.228,0.293,13
M,0.555,0.44,0.15,1.092,0.416,?,0.4405,15
?,0.525,0.41,0.13,?,?,0.243,?,15
M,?,0.36,0.08,?,?,0.125,0.155,11
?,0.49,0.36,0.11,?,0.161,0.107,0.195,17
M,0.4,0.305,0.085,0.297,0.108,0.0705,?,10
F,?,0.375,0.105,0.525,0.2185,0.1195,?,12
M,?,?,0.125,?,?,0.159,0.255,13
?,0.52,0.4,?,0.6515,0.261,0.2015,0.165,15
?,0.525,?,?,0.8295,?,0.1825,?,?
?,0.545,0.42,0.13,?,0.374,0.1695,0.23,?
M,0.52,0.4,0.12,?,0.298,0.1805,0.265,15
?,0.505,?,0.13,?,?,0.1785,0.22,13
?,?,0.425,0.12,0.8665,0.2825,?,0.29,18
?,?,0.39,?,0.6565,0.262,0.1835,?,?
M,0.52,0.385,?,0.669,?,?,0.205,?
F,?,0.405,?,0.6435,?,?,0.21,12
M,?,0.41,0.135,0.862,?,0.1525,?,14
M,?,0.345,0.09,0.3795,?,0.074,0.125,10
?,?,0.44,?,0.835,?,0.2175,?,?
F,0.36,0.265,0.09,?,?,?,0.06,8
?,0.535,?,0.15,0.7365,?,0.186,0.215,14
F,0.52,0.405,0.14,0.8175,0.2795,0.183,0.26,?
?,0.53,0.415,?,0.8425,0.275,0.1945,?,?
F,0.53,0.42,0.13,1.001,?,0.226,0.265,17
F,0.66,?,0.2,1.676,?,0.4805,0.45,17
?,0.52,0.385,0.14,?,0.2485,0.2035,0.16,?
?,0.535,?,0.13,0.8055,?,0.181,0.28,?
M,?,?,?,1.5165,0.578,0.4105,0.39,?
F,0.51,0.39,0.105,0.612,0.187,?,0.195,13
M,0.485,0.355,0.12,0.547,0.215,0.1615,0.14,?
F,0.605,?,0.17,?,0.347,0.3045,?,?
F,?,0.455,?,1.1365,0.369,?,0.275,?
M,0.65,0.515,0.175,?,?,?,0.525,?
?,0.62,0.505,0.185,1.5275,0.69,0.368,?,13
M,?,0.525,0.155,?,?,?,0.37,?
?,0.605,?,?,1.437,0.469,0.2655,0.41,15
?,0.57,0.44,0.155,1.116,0.4775,0.2315,0.27,13
?,0.57,?,0.12,?,?,0.167,0.31,15
M,?,?,0.15,?,?,?,0.325,?
F,?,?,0.155,0.946,0.313,0.1825,0.335,?
?,0.54,?,0.135,0.959,?,?,0.3,17
M,0.64,0.51,0.19,1.613,0.6215,0.361,0.47,14
?,0.61,?,0.145,?,?,0.296,?,14
?,0.545,0.45,0.15,0.978,0.3365,?,0.3,11
?,?,?,0.13,1.1325,?,0.234,?,?
?,?,0.27,0.095,0.197,0.0665,?,0.07,9
?,0.55,0.43,0.155,0.785,0.289,0.227,0.233,11
F,?,0.425,0.17,0.949,0.3485,0.2395,?,?
F,0.53,?,0.165,?,0.3155,0.2815,?,11
I,0.485,?,?,0.521,0.2,0.123,0.17,?
M,0.385,0.275,0.115,0.2685,0.0975,?,0.085,8
M,0.455,0.34,0.135,?,?,0.158,?,?
?,0.49,0.38,0.14,?,0.245,0.167,0.185,?
M,?,0.41,0.165,0.732,0.189,?,0.31,11
M,0.505,0.385,0.145,0.6775,?,0.179,0.2,?
?,?,0.38,0.14,0.6385,0.2305,?,?,13
M,0.465,0.35,0.14,0.5755,0.2015,0.1505,?,?
?,?,0.36,0.145,?,0.1725,?,0.195,15
M,?,?,0.165,0.93,?,0.237,0.3,13
M,0.505,?,0.15,0.6415,?,0.152,0.215,?
M,0.515,0.435,0.145,0.8815,0.292,0.206,0.255,?
?,0.385,0.28,0.125,?,?,?,0.085,6
I,?,?,0.06,0.0525,?,?,?,?
M,?,0.415,0.175,?,0.3295,?,?,?
?,?,0.39,?,0.5755,0.1975,0.13,0.1845,?
M,0.495,?,0.135,0.709,0.211,0.1375,?,12
F,0.505,0.39,0.16,0.644,0.2475,?,?,?
F,0.6,0.465,?,0.8875,?,0.246,0.262,12
F,0.57,0.465,0.16,0.8935,0.3145,?,0.263,10
F,0.485,?,?,0.556,0.1925,?,0.1685,10
M,?,0.37,?,0.51,0.1915,?,0.1625,?
?,?,0.45,0.165,0.9215,0.3275,0.225,0.256,?
M,0.58,?,?,?,0.315,0.26,?,12
M,?,0.405,?,0.695,0.215,0.1635,0.234,15
M,?,0.41,0.155,0.7155,0.2805,0.1685,0.214,11
M,?,0.335,0.11,0.394,0.157,0.096,?,?
M,0.52,0.42,0.16,?,0.255,0.157,?,11
F,0.425,0.345,0.11,0.3665,0.125,0.081,0.117,?
?,?,0.34,0.135,0.495,0.1655,0.117,0.185,10
M,0.45,0.335,0.125,?,?,0.1055,?,?
?,0.425,?,0.13,?,?,0.0935,?,?
I,0.37,0.275,0.1,0.22,?,0.045,0.065,?
M,?,?,?,?,0.2875,?,0.155,10
M,0.405,?,0.12,?,?,?,0.095,7
I,0.28,?,0.07,0.1015,0.041,0.03,?,6
F,0.48,?,0.125,?,?,?,0.24,15
F,0.44,?,?,?,?,0.1155,0.13,10
F,?,?,0.115,0.807,0.2855,?,0.235,12
M,?,0.405,0.14,0.875,?,0.174,?,?
F,0.49,?,0.13,?,?,0.1315,0.205,21
I,?,?,0.055,?,0.027,0.0125,0.018,6
?,0.255,?,0.06,0.088,0.0365,0.021,0.023,5
I,0.315,0.24,0.085,0.1715,0.071,0.0345,?,?
I,0.325,0.25,0.08,?,0.0765,0.0345,?,7
I,?,0.25,0.08,?,0.0735,0.04,0.0575,6
I,0.35,?,0.09,0.2055,?,0.0575,?,?
I,0.35,0.25,0.07,0.18,?,0.048,0.054,6
I,?,0.3,0.085,?,0.1185,0.064,0.0745,7
I,0.365,0.275,0.135,0.24,0.108,0.0445,0.0735,7
I,?,0.275,?,0.2215,0.097,0.0455,0.0615,6
I,?,?,0.095,?,0.086,0.0585,0.0605,7
I,0.385,0.29,0.095,0.312,?,0.0635,?,6
?,0.385,0.3,?,0.2895,0.1215,0.063,?,7
I,?,0.29,0.095,0.319,0.138,0.08,0.082,7
I,0.395,0.29,0.095,?,0.127,?,?,6
I,0.4,0.31,0.1,0.306,0.13,0.06,0.094,6
?,0.41,?,0.1,?,0.208,0.0655,0.106,6
I,0.415,?,?,0.3735,?,?,?,?
M,0.415,0.305,?,0.325,?,0.0505,0.091,6
I,0.425,0.325,0.1,0.398,?,?,?,6
?,?,0.365,?,0.501,0.2435,?,0.1465,?
?,?,0.335,?,?,0.2745,0.086,0.1105,7
I,0.445,0.325,0.1,0.378,0.1795,0.1,0.089,?
I,0.45,0.35,0.13,0.547,?,?,?,8
M,0.47,?,0.12,0.5805,?,0.0935,?,8
I,?,?,?,0.5465,0.229,0.1185,?,9
F,?,?,0.135,?,0.2945,?,0.175,?
?,0.485,0.355,?,?,0.2175,0.096,0.1525,?
M,0.49,0.385,0.125,0.609,0.3065,0.096,?,8
F,0.495,0.41,?,0.7555,?,0.129,0.214,9
M,?,0.4,0.125,0.5975,0.27,0.1275,?,9
M,?,?,0.14,?,0.3415,0.1855,0.239,8
M,0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,8
?,0.54,?,0.125,0.891,0.4815,0.1915,?,9
F,?,0.42,?,0.805,0.369,0.1725,0.21,11
F,?,0.44,0.135,0.9185,?,0.2015,?,?
?,?,0.43,0.125,?,?,?,0.283,8
M,0.55,?,0.15,?,0.407,0.2015,0.2875,10
?,0.55,?,?,0.875,0.362,?,0.2765,?
?,?,?,0.145,0.9685,0.4985,?,0.2385,?
M,0.565,?,?,1.0595,0.4735,?,0.265,10
M,?,?,0.15,0.952,0.3895,0.2155,0.2745,?
M,0.57,?,0.13,?,0.349,0.1755,0.194,10
?,0.575,0.465,0.14,?,0.442,?,?,?
M,?,0.475,0.165,1.077,0.4545,?,0.3095,9
M,0.59,0.46,?,1.102,0.455,?,0.33,12
?,0.595,0.48,?,1.11,0.498,?,?,?
F,0.595,0.48,?,1.2095,0.5225,0.296,0.32,?
?,0.595,?,?,?,0.547,?,0.271,?
F,0.595,?,0.14,1.113,0.5175,0.244,0.305,12
M,?,?,?,1.3445,0.549,0.2875,0.36,11
F,0.6,0.475,0.155,1.21,0.653,0.1695,?,10
M,?,0.495,0.175,?,0.606,0.276,0.3445,11
?,0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,10
M,?,0.455,?,?,0.421,0.3015,0.325,9
F,0.615,0.5,?,1.377,0.5585,0.33,0.292,12
F,0.615,0.52,0.15,1.3435,?,?,0.345,?
?,0.615,0.51,0.15,?,0.545,0.3315,?,9
M,?,?,0.165,?,0.5315,0.2815,?,12
?,0.62,0.505,?,1.3725,0.6285,0.275,?,11
M,0.62,?,0.165,1.307,0.6355,0.2545,0.315,?
F,0.625,0.49,0.155,1.2085,0.465,?,?,11
F,0.625,0.49,?,1.3825,?,0.285,0.381,11
M,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,14
M,0.635,0.51,0.17,1.3555,?,0.305,0.39,9
F,0.635,0.5,0.15,1.376,0.6495,0.361,0.31,10
F,0.635,?,0.165,1.2945,0.668,0.2605,0.2715,?
?,?,?,?,1.486,0.7595,0.332,0.321,?
M,?,?,0.175,1.4715,?,0.315,?,11
?,?,?,0.165,1.4095,0.586,?,0.405,9
M,0.655,0.58,0.205,2.0805,?,?,0.601,17
M,0.66,0.53,0.17,?,?,?,0.453,?
?,0.66,0.52,0.19,1.558,0.755,0.298,0.4,10
F,0.67,0.585,0.16,1.309,0.5445,0.2945,0.413,?
?,0.675,?,0.17,1.8095,?,0.391,?,12
F,?,0.525,0.155,1.4785,0.628,0.3405,0.42,9
?,0.68,0.56,?,?,0.861,?,0.415,11
F,0.685,0.54,?,1.6675,0.833,?,0.475,11
F,0.695,0.56,?,1.834,?,?,?,?
?,0.73,0.595,0.23,2.8255,1.1465,0.419,0.897,?
?,0.205,0.14,0.05,0.046,?,?,?,6
I,?,0.175,0.055,0.0705,?,0.014,0.021,5
I,?,0.175,0.065,0.0665,0.031,0.0135,?,3
I,0.255,0.19,?,0.083,?,0.0215,0.027,?
?,0.255,0.18,0.055,0.083,?,0.0215,?,?
I,0.265,?,?,0.092,?,0.025,?,6
I,?,0.12,0.075,0.117,0.0455,0.029,?,4
?,?,?,0.08,0.1625,0.065,?,0.0385,5
I,0.3,0.235,0.08,?,?,0.0265,?,4
I,0.3,?,0.095,0.1385,?,?,?,6
I,?,0.22,?,0.141,0.062,0.031,0.037,5
I,0.315,0.235,0.075,0.1485,0.0585,?,0.0425,6
?,?,?,0.07,0.144,0.053,?,?,8
?,?,0.24,0.09,0.1575,?,0.0265,0.0425,5
I,?,0.24,?,?,0.0825,?,0.05,6
I,0.33,0.265,0.085,?,0.0775,0.0305,0.0445,6
I,0.335,0.25,0.075,0.1825,?,0.044,0.055,7
?,?,0.25,?,?,?,?,?,7
I,0.34,0.25,0.075,?,0.0665,?,0.045,5
I,0.34,0.25,0.07,0.2225,0.104,0.0425,0.055,7
I,?,0.265,0.1,0.2455,0.111,?,0.065,7
I,?,0.29,0.095,0.249,0.1045,0.058,0.067,?
?,0.37,?,0.095,0.2865,?,0.069,0.0795,7
I,?,0.28,0.09,0.215,0.084,?,0.055,6
I,?,?,0.08,?,?,0.037,0.07,6
I,?,0.31,?,?,0.155,0.0695,0.09,7
I,?,0.305,0.09,?,0.157,0.0745,0.1,?
I,0.41,0.31,0.09,?,0.1635,0.061,?,?
I,0.415,0.33,0.09,0.3595,0.17,0.081,0.09,6
I,0.42,0.32,0.115,?,0.169,?,0.1,5
?,0.42,0.315,0.1,?,?,?,0.09,6
I,0.425,0.34,0.1,0.382,0.164,0.096,0.1,?
?,0.425,0.315,0.1,0.377,0.1645,?,0.105,?
?,0.43,?,0.1,0.3645,0.1575,0.0825,0.105,7
I,0.43,0.325,?,0.425,0.217,0.087,0.095,7
?,0.435,0.325,?,?,?,0.061,0.1125,?
I,0.435,0.34,0.115,0.3925,?,0.078,0.1145,?
I,?,0.345,0.13,0.4495,?,0.0835,0.134,6
I,0.44,0.325,0.09,?,0.148,0.067,?,?
F,0.445,?,0.11,0.4355,0.2025,0.1095,?,6
I,0.445,0.35,?,0.4195,?,0.0945,0.1195,?
I,0.45,0.36,0.13,0.478,0.191,?,?,7
I,0.45,?,?,?,0.197,0.093,?,8
I,0.45,0.345,?,0.47,?,?,?,7
?,0.45,0.335,?,0.447,?,0.153,?,?
I,0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,7
I,?,0.375,0.12,0.497,?,0.1055,0.1295,6
I,?,0.36,0.1,0.4635,0.2325,?,?,7
I,0.46,0.345,0.105,0.449,?,0.0945,0.1265,7
I,0.465,?,0.115,0.467,0.2315,0.0925,0.113,7
I,0.465,0.37,?,?,0.261,0.098,?,?
I,0.465,?,0.11,0.4415,?,0.0905,0.12,7
?,?,0.35,0.125,?,0.23,0.106,0.1095,6
M,0.47,0.365,0.12,0.612,?,?,0.14,8
F,0.47,0.365,?,?,0.29,?,0.146,8
?,?,?,?,?,?,0.1215,?,9
F,0.475,?,?,?,0.3245,?,0.127,6
M,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,6
?,0.48,0.385,0.145,0.64,0.2925,?,0.1575,6
M,0.48,0.36,0.1,0.439,0.194,?,0.115,?
M,0.48,0.365,?,0.6015,?,?,0.14,7
F,0.485,0.37,?,0.4785,0.1995,?,0.129,7
