@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,?,?,0.98284,1.0,0.67537,0.012123,?,0.022251,?,?,?,1.6304E-4,0.60779
0.83188,?,?,?,?,?,0.0049353,0.0044331,?,?,?,?,3.005E-4,?
?,1.9935,0.50107,?,0.99825,?,0.0068277,?,?,0.070923,0.005005,0.0015733,?,0.44798
?,?,?,0.97686,0.99825,?,?,?,?,?,?,?,?,?
?,?,0.34694,0.97906,?,0.74423,?,?,?,0.15809,?,?,6.6857E-4,?
?,1.3891,0.29569,?,?,?,0.010821,?,0.1363,0.20829,0.04158,0.010017,0.0020084,2.2733
?,?,0.42041,?,?,?,?,0.010098,0.064127,0.14621,0.020929,?,?,?
?,1.6662,?,0.97627,?,?,?,?,0.020477,?,0.0081274,?,?,?
?,1.4542,?,?,0.99474,0.79449,?,0.0074227,?,?,?,?,7.7178E-4,?
?,?,?,?,0.99825,?,?,?,?,0.142,?,0.004991,?,?
?,?,0.32986,0.98318,?,0.7847,?,?,?,?,?,0.008786,?,1.5313
?,?,?,?,?,?,?,0.03339,?,0.11435,0.012908,?,?,?
?,1.5145,?,?,?,?,?,0.056975,?,0.16841,?,?,8.4762E-4,?
0.65119,1.4026,?,0.9799,1.0,0.80081,?,?,?,?,?,?,0.0013911,1.9632
?,?,?,0.97599,?,?,?,?,?,?,?,?,0.001837,?
0.99571,10.352,?,0.90652,?,0.16732,0.025787,0.12103,?,0.089455,?,?,?,?
0.99569,?,?,?,?,0.17113,?,?,?,0.082596,0.0067759,0.0024074,5.0484E-5,?
0.9967,?,0.914,?,0.93684,?,0.019976,?,?,0.085514,0.0072595,?,4.6487E-5,?
0.99841,?,0.94116,0.85531,?,0.094537,0.035845,?,0.012341,?,?,0.0017052,1.7724E-5,0.41828
0.99799,15.068,?,?,?,?,0.032164,0.18828,?,?,0.002997,?,4.3787E-5,?
?,?,?,?,?,?,?,0.050433,?,?,?,0.0012661,?,?
?,?,0.90851,?,?,?,?,?,?,?,?,?,1.3111E-4,?
?,?,?,?,0.98947,0.20051,?,?,?,0.080385,0.0064203,0.0019168,?,?
?,?,?,?,?,0.15967,?,0.11961,?,0.065416,0.0042611,?,6.4365E-5,?
0.99515,?,?,?,?,?,0.033129,0.19975,?,0.070646,0.004966,?,7.1555E-5,?
?,19.038,?,0.851,?,?,0.073048,?,?,?,?,?,?,?
?,2.5488,?,0.97388,?,?,0.01972,?,0.10132,0.17022,0.028158,0.0074614,0.0010974,2.3847
0.90391,?,0.5977,0.9861,1.0,?,0.0067013,0.0081731,0.08902,0.16706,0.027151,0.007219,?,1.8937
0.90755,?,0.62394,?,0.99825,?,?,?,?,?,?,?,6.9878E-4,1.6951
0.91708,2.6498,0.62919,?,?,?,?,0.0084289,?,?,?,0.0085027,6.4002E-4,?
0.9166,?,?,?,?,?,?,0.055514,0.10368,0.181,?,?,0.0014211,1.973
0.8942,?,?,0.98407,1.0,?,?,?,0.10102,?,?,?,?,?
0.93847,3.0198,0.67312,?,?,0.53234,?,?,?,0.18017,?,0.011932,?,?
?,?,?,?,?,?,0.0077926,0.011052,0.07304,?,?,?,8.4138E-4,?
?,2.6504,0.63359,?,?,?,?,?,?,0.18433,?,?,0.0014149,?
?,2.803,?,?,?,?,0.015435,?,0.098946,?,?,?,?,?
?,2.8114,0.64707,?,?,?,?,0.36915,0.041345,0.13297,?,?,?,?
?,1.1025,?,0.72022,?,?,0.076072,1.0532,?,0.15747,0.024197,0.0095408,?,1.2042
?,1.1349,?,?,0.47368,0.093982,0.096492,?,?,?,?,?,?,?
?,1.0456,0.77124,?,?,?,?,1.0289,0.074488,?,?,?,?,1.3541
0.14986,?,?,0.73454,0.66316,?,0.08041,1.1768,?,?,?,0.0080165,0.0014315,?
?,?,0.78745,0.73496,0.6,?,0.072447,?,0.09277,0.18451,?,0.010852,?,1.8568
?,?,0.81725,?,?,0.12523,?,1.5358,0.11488,0.20861,0.041703,0.013344,?,?
?,1.0849,?,?,?,?,?,?,0.14122,?,?,?,?,?
0.35344,1.0329,?,?,0.61579,?,0.089763,1.4664,?,?,?,0.016123,?,?
0.59988,?,?,?,0.47544,?,?,?,?,0.13585,?,0.00619,?,?
?,?,0.85409,?,0.39649,0.078376,?,?,0.082007,0.18782,0.034074,?,?,?
