@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,2.2398,0.55754,0.97997,0.99825,0.67974,?,0.015166,0.025658,?,?,?,?,?
?,?,0.56472,?,?,0.67537,?,?,?,?,?,?,?,?
0.83188,?,?,?,1.0,?,0.0049353,?,?,?,0.011672,0.0036787,3.005E-4,?
?,1.9935,?,?,?,?,?,?,?,?,0.005005,0.0015733,?,0.44798
?,?,?,0.97686,?,0.7686,?,?,0.016538,?,?,0.0019786,7.0661E-5,0.43227
0.69887,?,0.34694,0.97906,1.0,?,?,0.0090318,0.067277,?,0.024383,?,6.6857E-4,?
?,?,?,?,?,?,0.010821,?,0.1363,0.20829,?,?,?,?
?,?,?,0.98477,1.0,?,?,?,?,?,?,?,6.5287E-4,1.3662
?,1.6662,?,?,1.0,?,?,0.017638,?,0.09052,0.0081274,?,?,?
0.69398,?,?,?,?,?,?,?,?,0.16552,0.026666,?,?,?
?,?,?,?,?,0.65353,?,0.010004,?,?,?,0.004991,?,1.4857
?,1.4399,?,?,1.0,?,?,?,0.083675,0.17243,0.028872,?,?,1.5313
?,1.5301,?,?,?,0.78622,0.013545,?,?,?,?,?,3.6093E-4,0.98926
?,1.5145,?,0.98686,?,?,0.017693,0.056975,?,?,?,?,?,?
?,1.4026,?,?,?,?,?,?,?,?,0.033093,0.0087245,?,?
0.71999,?,?,?,?,?,0.013975,0.035546,?,0.19286,?,?,0.001837,2.1311
0.99571,?,?,0.90652,?,0.16732,0.025787,0.12103,0.023523,?,0.0079387,0.0028882,?,0.73774
?,?,0.90578,?,?,?,?,0.10392,0.020381,?,0.0067759,?,5.0484E-5,0.67264
0.9967,11.361,0.914,0.91815,0.93684,?,0.019976,?,0.020667,?,0.0072595,?,4.6487E-5,?
0.99841,?,?,?,?,0.094537,0.035845,?,?,0.066682,?,?,1.7724E-5,?
0.99799,?,?,0.8807,?,0.12132,0.032164,?,?,?,?,?,?,?
0.99512,10.377,?,?,?,0.17941,?,?,0.0204,0.071662,0.0051092,?,?,?
0.99505,?,0.90851,?,0.99649,?,?,?,?,?,?,?,?,0.59218
?,?,0.90385,?,?,?,0.0077228,?,?,0.080385,0.0064203,?,?,0.66405
0.9953,10.63,?,?,?,0.15967,0.025636,?,0.014782,?,?,0.0012831,?,?
?,?,0.90328,?,?,?,?,?,0.017258,0.070646,?,?,7.1555E-5,?
0.99871,?,?,0.851,0.90702,0.086183,?,0.97117,?,?,?,7.5332E-4,1.2922E-5,0.34029
?,?,?,0.97388,?,?,0.01972,?,?,?,?,?,0.0010974,2.3847
?,?,0.5977,?,1.0,0.61429,?,0.0081731,0.08902,?,?,?,9.6593E-4,1.8937
?,?,0.62394,?,?,0.55674,0.031714,0.18305,0.079387,0.16213,0.025613,0.0074124,?,?
?,?,0.62919,?,?,?,0.0068053,0.0084289,?,?,?,0.0085027,?,1.7157
0.9166,2.6711,?,?,1.0,?,?,?,?,?,?,?,0.0014211,1.973
0.8942,?,?,?,?,0.60794,?,?,?,?,?,?,0.0011793,?
?,3.0198,?,?,?,?,0.0076393,?,?,?,0.03144,?,7.2251E-4,1.2434
?,2.3875,0.581,0.98796,?,?,?,?,0.07304,0.1591,?,0.0073807,?,?
0.91707,2.6504,?,0.96002,0.99298,0.53972,?,?,0.10121,?,?,?,?,1.7979
?,2.803,?,?,?,?,0.015435,0.04336,?,0.18338,?,?,?,?
?,?,?,0.94843,?,0.51186,?,?,?,?,?,?,1.8923E-4,?
0.39093,?,?,0.72022,?,?,?,?,?,?,0.024197,?,?,?
?,?,?,?,0.47368,?,?,?,?,?,?,0.016848,?,?
0.3687,1.0456,?,0.74413,0.77368,?,?,?,?,0.17993,?,?,?,1.3541
?,1.0558,0.77733,?,?,0.1688,?,?,?,?,?,0.0080165,0.0014315,1.9975
?,1.1866,?,?,?,?,?,?,?,0.18451,?,?,5.9383E-4,?
?,?,0.81725,?,0.58772,0.12523,?,?,0.11488,0.20861,0.041703,?,8.2033E-4,?
0.28064,?,?,0.72152,0.71404,?,0.078996,1.1358,?,0.2183,?,?,0.0015154,?
?,?,0.78147,?,0.61579,?,0.089763,1.4664,0.097663,0.20703,0.041101,?,?,1.6935
0.59988,?,?,?,0.47544,0.15747,0.11337,?,0.050389,?,?,?,?,1.1526
0.47195,1.0901,?,0.53598,?,0.078376,0.13227,3.184,0.082007,0.18782,0.034074,?,3.2855E-4,1.5623
