@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
0.85278,?,0.50107,?,0.99825,?,0.0068277,?,?,?,?,?,?,0.44798
0.78676,1.6815,0.41383,0.97686,?,?,0.013524,0.033289,0.016538,?,0.0057932,?,?,?
?,?,?,0.97906,1.0,0.74423,?,?,?,?,?,?,6.6857E-4,?
0.60555,1.3891,?,?,1.0,?,?,0.02131,?,?,?,0.010017,0.0020084,2.2733
0.79495,?,?,0.98477,1.0,?,0.0074486,?,0.064127,?,0.020929,?,6.5287E-4,?
0.75535,?,?,0.97627,?,?,0.0098445,?,0.020477,0.09052,0.0081274,0.0031335,?,0.4391
?,1.4542,?,?,?,0.79449,0.0063863,0.0074227,?,?,?,?,?,?
?,1.8698,?,?,?,?,?,0.010004,0.06789,0.142,?,?,?,?
0.68878,?,?,?,?,?,?,0.0091235,?,0.17243,0.028872,?,?,1.5313
?,?,?,0.97994,?,0.78622,?,?,?,0.11435,0.012908,?,?,0.98926
?,?,?,0.98686,?,0.81119,?,?,?,?,?,?,?,?
?,1.4026,0.30387,0.9799,?,?,?,?,?,?,?,?,?,?
?,?,?,0.97599,?,0.77145,?,?,?,0.19286,?,?,?,2.1311
?,10.352,?,?,?,0.16732,?,0.12103,?,0.089455,0.0079387,?,?,0.73774
0.99569,9.9653,?,0.91515,?,?,?,0.10392,0.020381,0.082596,?,0.0024074,5.0484E-5,0.67264
0.9967,11.361,?,?,?,?,0.019976,?,0.020667,0.085514,?,0.0028469,4.6487E-5,0.67925
?,?,0.94116,?,0.9,?,?,0.23384,?,?,0.0044268,?,?,0.41828
?,?,0.93667,?,0.95789,?,?,?,?,0.054827,?,?,?,0.50576
0.99512,?,?,0.92135,0.99825,?,?,0.050433,?,?,?,0.0012661,1.7021E-4,0.71514
0.99505,10.736,?,0.92586,?,0.18236,?,0.14856,?,0.06961,0.0048222,?,1.3111E-4,?
?,?,?,?,0.98947,?,?,0.010855,?,?,?,0.0019168,?,0.66405
0.9953,?,0.90598,?,0.95789,0.15967,?,0.11961,0.014782,?,0.0042611,?,?,?
?,10.007,?,0.91594,0.97719,0.16244,0.033129,?,0.017258,0.070646,?,0.0014641,7.1555E-5,?
0.99871,19.038,0.94834,?,0.90702,?,?,0.97117,0.0078165,0.048089,?,7.5332E-4,?,0.34029
0.9109,2.5488,0.6106,?,?,0.55818,?,?,?,0.17022,?,0.0074614,?,?
0.90391,?,?,?,?,0.61429,?,0.0081731,0.08902,0.16706,?,?,?,?
0.90755,2.582,0.62394,0.96837,0.99825,?,?,0.18305,?,?,0.025613,0.0074124,?,?
0.91708,?,?,?,?,0.57926,0.0068053,?,0.082187,?,0.027693,0.0085027,6.4002E-4,1.7157
?,?,?,0.98228,?,?,?,?,?,0.181,?,0.0081985,?,1.973
0.8942,?,0.59323,?,1.0,?,0.01743,?,0.10102,0.18748,?,?,0.0011793,?
?,?,?,?,?,?,?,0.010621,0.07629,0.18017,?,?,?,1.2434
?,?,?,?,?,?,?,0.011052,?,0.1591,?,0.0073807,?,1.408
0.91707,?,?,?,?,0.53972,0.012062,?,0.10121,0.18433,?,0.0089657,0.0014149,?
?,2.803,?,0.976,1.0,?,0.015435,0.04336,?,?,?,?,?,1.8033
0.91861,?,?,?,?,?,?,0.36915,?,0.13297,?,0.0070233,?,?
0.39093,1.1025,0.73351,0.72022,?,?,?,?,?,0.15747,?,?,?,?
0.47124,?,?,0.65915,?,?,0.096492,?,?,0.21062,0.042478,0.016848,?,1.5913
?,?,?,0.74413,?,?,?,1.0289,0.074488,?,?,0.012414,3.469E-4,?
?,1.0558,0.77733,0.73454,?,?,0.08041,?,?,?,0.031585,?,?,?
?,?,0.78745,0.73496,?,0.14029,0.072447,?,0.09277,?,?,0.010852,5.9383E-4,?
?,1.1417,0.81725,0.68511,?,?,0.09186,1.5358,?,0.20861,0.041703,0.013344,8.2033E-4,?
0.28064,?,0.75319,?,?,?,?,1.1358,0.14122,?,?,?,0.0015154,?
?,?,?,0.70737,0.61579,?,?,1.4664,0.097663,?,0.041101,0.016123,4.5288E-4,?
?,?,?,?,?,0.15747,?,2.3394,0.050389,?,?,?,2.6454E-4,?
?,?,0.85409,0.53598,?,?,0.13227,?,0.082007,?,0.034074,0.013487,3.2855E-4,?
