@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,?,0.50107,?,?,?,?,0.0084843,0.015559,0.070923,?,0.0015733,?,0.44798
0.78676,1.6815,?,?,?,0.7686,?,0.033289,0.016538,?,?,?,?,?
?,?,?,?,1.0,?,?,0.0090318,?,?,?,0.0079843,?,1.2554
0.60555,?,?,?,?,0.73603,0.010821,?,?,?,?,0.010017,?,2.2733
?,?,?,?,?,?,?,?,?,0.14621,0.020929,0.0061549,6.5287E-4,1.3662
?,?,?,?,1.0,?,0.0098445,?,0.020477,0.09052,?,0.0031335,?,0.4391
?,?,0.32457,0.98263,?,0.79449,?,0.0074227,?,?,?,?,7.7178E-4,?
0.81992,1.8698,0.47287,?,0.99825,0.65353,?,?,0.06789,?,?,0.004991,?,1.4857
?,?,0.32986,0.98318,1.0,0.7847,0.0070802,0.0091235,?,?,?,0.008786,?,?
0.72174,?,0.35707,?,?,?,?,?,0.040677,0.11435,0.012908,?,?,?
0.73067,?,0.34921,?,1.0,?,?,0.056975,?,0.16841,?,0.0081927,8.4762E-4,?
0.65119,1.4026,?,?,1.0,?,0.0082573,?,?,?,?,?,0.0013911,?
?,1.569,0.37089,0.97599,?,?,0.013975,?,0.11997,?,?,?,0.001837,2.1311
0.99571,10.352,?,0.90652,0.97895,?,?,?,0.023523,?,0.0079387,0.0028882,6.9318E-5,?
0.99569,?,?,0.91515,?,?,?,?,?,?,?,?,5.0484E-5,?
?,11.361,?,0.91815,?,?,0.019976,?,0.020667,?,?,?,?,?
0.99841,16.832,?,?,0.9,0.094537,?,?,?,0.066682,0.0044268,0.0017052,?,?
0.99799,?,?,?,0.95789,?,0.032164,?,0.011686,0.054827,?,?,4.3787E-5,?
0.99512,?,0.90564,0.92135,0.99825,?,0.016647,0.050433,?,?,?,?,?,?
0.99505,10.736,0.90851,0.92586,0.99649,?,?,0.14856,0.017761,?,?,0.0013129,1.3111E-4,?
?,?,0.90385,0.96551,?,0.20051,0.0077228,?,0.021258,0.080385,0.0064203,?,?,0.66405
?,10.63,?,?,?,0.15967,0.025636,?,0.014782,0.065416,?,?,6.4365E-5,0.52178
0.99515,?,?,0.91594,?,?,0.033129,0.19975,?,0.070646,?,0.0014641,?,?
?,19.038,0.94834,?,0.90702,0.086183,0.073048,?,0.0078165,?,0.0023072,7.5332E-4,?,?
0.9109,2.5488,0.6106,?,0.99825,?,?,?,?,?,?,?,0.0010974,2.3847
?,?,?,0.9861,?,?,0.0067013,0.0081731,?,0.16706,0.027151,?,9.6593E-4,?
?,2.582,0.62394,0.96837,?,?,0.031714,0.18305,0.079387,?,0.025613,?,6.9878E-4,?
?,2.6498,?,?,1.0,0.57926,0.0068053,?,?,?,?,?,6.4002E-4,1.7157
?,?,0.6333,?,1.0,0.51619,0.017465,0.055514,?,0.181,?,?,0.0014211,?
0.8942,2.4203,0.59323,?,?,?,?,?,?,?,?,0.0098155,0.0011793,?
?,3.0198,?,?,?,0.53234,?,?,?,0.18017,?,?,?,?
0.89518,?,?,?,1.0,0.63833,0.0077926,?,?,0.1591,?,0.0073807,?,?
?,?,0.63359,?,?,0.53972,?,0.026481,0.10121,?,?,0.0089657,0.0014149,?
?,?,?,?,1.0,0.48413,?,?,0.098946,?,?,?,0.0013297,?
0.91861,?,0.64707,?,?,?,0.045037,?,0.041345,?,?,?,?,0.83183
?,1.1025,0.73351,?,?,0.17954,?,?,0.059213,0.15747,?,0.0095408,2.4731E-4,?
?,?,?,?,?,0.093982,?,?,?,0.21062,0.042478,?,?,?
0.3687,?,?,?,?,0.22278,?,1.0289,?,?,0.031359,0.012414,3.469E-4,1.3541
0.14986,1.0558,0.77733,?,?,?,?,?,0.10395,?,0.031585,?,?,?
0.68069,?,0.78745,0.73496,0.6,0.14029,0.072447,?,?,0.18451,?,?,?,1.8568
?,?,?,0.68511,?,0.12523,?,?,?,?,?,?,8.2033E-4,2.0281
?,?,?,?,?,0.13686,0.078996,1.1358,0.14122,?,0.045488,?,0.0015154,?
?,?,?,?,?,0.13503,?,1.4664,0.097663,0.20703,?,?,?,?
?,?,?,0.66101,?,?,?,2.3394,0.050389,?,?,0.00619,?,?
?,?,?,?,0.39649,?,?,?,?,?,0.034074,0.013487,?,?
