@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,?,0.56472,?,1.0,0.67537,?,?,?,0.083617,?,?,?,?
?,?,?,0.98691,?,?,?,?,0.034814,?,?,0.0036787,?,?
?,?,?,?,0.99825,?,?,0.0084843,0.015559,0.070923,0.005005,?,?,?
0.78676,?,0.41383,?,?,?,?,?,?,?,0.0057932,?,?,?
0.69887,1.4947,?,?,?,?,0.0070445,0.0090318,?,0.15809,?,0.0079843,6.6857E-4,?
0.60555,?,0.29569,?,?,?,?,?,0.1363,0.20829,?,?,?,?
?,?,?,0.98477,?,0.76317,?,?,0.064127,0.14621,?,?,6.5287E-4,?
0.75535,1.6662,?,?,?,?,?,?,?,?,0.0081274,0.0031335,?,?
0.69398,1.4542,0.32457,?,0.99474,?,0.0063863,0.0074227,0.079016,?,0.026666,?,7.7178E-4,?
?,?,?,0.97829,?,0.65353,0.0074141,?,?,0.142,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,0.35707,?,0.99649,?,?,?,0.040677,0.11435,?,0.0038198,3.6093E-4,0.98926
0.73067,1.5145,0.34921,?,?,?,?,?,?,0.16841,?,?,8.4762E-4,1.552
0.65119,1.4026,0.30387,?,?,?,0.0082573,0.012409,?,?,?,0.0087245,0.0013911,?
0.71999,?,0.37089,?,?,?,?,?,?,0.19286,0.035863,?,0.001837,2.1311
0.99571,?,?,?,0.97895,?,0.025787,0.12103,?,?,0.0079387,?,?,0.73774
?,?,0.90578,?,0.9807,0.17113,?,?,?,0.082596,?,?,5.0484E-5,0.67264
?,11.361,?,?,?,0.14435,?,0.072629,0.020667,?,0.0072595,?,?,0.67925
?,16.832,?,0.85531,?,0.094537,0.035845,?,0.012341,?,?,0.0017052,?,0.41828
0.99799,15.068,0.93667,0.8807,0.95789,?,?,0.18828,?,?,?,?,?,0.50576
?,10.377,0.90564,?,?,?,?,?,?,0.071662,?,?,?,0.71514
0.99505,?,0.90851,?,?,?,?,?,?,?,?,0.0013129,?,0.59218
0.99518,?,0.90385,0.96551,0.98947,0.20051,?,?,0.021258,?,?,?,9.5565E-5,?
0.9953,10.63,0.90598,0.88866,0.95789,?,?,?,?,?,?,?,6.4365E-5,0.52178
?,10.007,?,0.91594,?,0.16244,?,?,0.017258,?,?,?,?,?
?,?,0.94834,0.851,0.90702,0.086183,?,?,?,0.048089,0.0023072,7.5332E-4,?,0.34029
0.9109,?,0.6106,?,?,?,?,?,0.10132,?,0.028158,0.0074614,0.0010974,2.3847
?,?,?,?,1.0,0.61429,0.0067013,?,0.08902,?,?,?,?,?
?,?,?,0.96837,?,?,?,?,?,?,0.025613,?,6.9878E-4,1.6951
?,?,0.62919,?,?,?,0.0068053,0.0084289,0.082187,0.16877,0.027693,?,?,?
?,?,?,?,1.0,0.51619,0.017465,?,0.10368,?,?,0.0081985,?,?
0.8942,?,?,?,?,0.60794,?,?,?,0.18748,?,?,?,?
?,?,?,?,?,?,?,?,0.07629,0.18017,?,?,?,?
0.89518,2.3875,0.581,?,1.0,0.63833,?,?,0.07304,0.1591,0.024688,?,?,?
?,2.6504,?,0.96002,0.99298,?,?,0.026481,0.10121,0.18433,?,0.0089657,?,1.7979
?,?,0.65133,0.976,?,?,0.015435,?,?,0.18338,0.032533,?,?,?
?,?,?,?,0.95614,?,?,?,0.041345,?,?,0.0070233,?,0.83183
?,?,0.73351,?,?,0.17954,?,1.0532,?,?,?,?,2.4731E-4,1.2042
?,1.1349,?,0.65915,0.47368,0.093982,?,1.6945,?,?,?,0.016848,?,?
?,?,?,?,?,0.22278,?,1.0289,?,?,?,0.012414,3.469E-4,1.3541
0.14986,1.0558,?,?,0.66316,?,?,1.1768,0.10395,0.1806,?,?,?,?
?,?,?,?,?,?,?,0.95524,?,0.18451,0.032923,0.010852,?,?
0.37522,?,0.81725,?,0.58772,0.12523,?,1.5358,?,?,0.041703,0.013344,8.2033E-4,?
?,1.0849,0.75319,0.72152,0.71404,?,0.078996,?,?,?,?,0.012002,?,2.4059
0.35344,?,?,0.70737,?,0.13503,0.089763,?,0.097663,?,?,?,4.5288E-4,?
?,?,?,?,?,0.15747,0.11337,?,0.050389,?,0.018121,?,?,?
?,?,0.85409,?,0.39649,?,0.13227,3.184,0.082007,?,0.034074,?,?,?
