@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {0, 1}


@data
3.618,2.3911,0.0,?,0.0,0.0,?,25.0,2.0,?,0.0,?,2.359,?,?,0.0,0.97,?,0.0,?,?,?,0.0,0.0,?,1.732,0.33,0.0,?,?,0.0,?,2.0,1.0,?,1.9,?,?,0.0,?,?
3.0,1.8205,?,?,0.0,?,0.0,?,2.0,?,?,0.0,?,0.918,6.594,0.0,0.998,1.162,0.0,0.0,1.06,?,0.0,?,?,?,?,0.0,0.0,?,0.0,0.0,0.0,1.0,?,3.167,?,5.86,0.0,?,?
?,?,0.0,?,?,0.0,?,25.0,2.0,?,?,0.0,2.199,0.811,8.318,0.0,0.988,1.156,0.0,0.0,1.118,0.0,?,0.0,0.0,1.732,-0.552,?,0.0,?,0.0,0.0,0.0,?,?,2.833,0.0,6.539,0.0,?,1
?,3.1402,?,0.0,?,0.0,0.0,?,?,1.0,0.0,0.0,?,1.891,9.202,2.0,0.973,1.146,0.0,?,1.16,0.0,0.0,0.0,0.0,2.042,?,?,0.0,2.602,?,?,0.0,1.0,3.096,2.093,0.0,7.197,0.0,0.0,?
3.879,?,0.0,0.0,0.0,0.0,?,29.6,?,?,?,?,2.938,?,8.743,?,0.973,1.146,0.0,?,?,0.0,0.0,?,?,1.902,0.039,0.0,0.0,?,0.0,0.0,0.0,1.0,?,2.056,0.0,?,0.0,0.0,1
3.95,2.7989,0.0,0.0,?,0.0,0.0,?,?,?,0.0,?,3.364,?,?,1.0,?,?,0.0,?,1.18,?,0.0,0.0,?,1.956,?,0.0,0.0,?,0.0,0.0,0.0,1.0,2.976,?,0.0,?,0.0,0.0,?
5.391,3.7046,1.0,?,?,0.0,?,?,8.0,4.0,0.0,?,3.838,?,10.648,?,?,1.139,0.0,0.0,1.532,0.0,?,0.0,0.0,?,?,?,0.0,1.69,0.0,?,0.0,0.0,?,?,?,?,0.0,0.0,1
3.732,2.477,?,0.0,0.0,0.0,0.0,25.0,2.0,2.0,0.0,0.0,2.597,1.585,8.16,2.0,1.005,1.156,?,0.0,?,0.0,0.0,0.0,?,1.802,?,0.0,0.0,2.488,0.0,?,0.0,2.0,2.897,?,?,6.732,0.0,0.0,?
?,?,0.0,?,0.0,0.0,?,32.7,2.0,1.0,?,0.0,?,3.301,?,1.0,?,1.14,0.0,0.0,?,0.0,0.0,0.0,0.0,1.975,0.0,0.0,0.0,7.718,0.0,0.0,0.0,1.0,3.129,1.816,?,7.984,?,0.0,1
3.414,2.4719,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,0.0,?,1.0,?,1.0,0.998,1.146,0.0,?,?,0.0,?,0.0,?,1.618,-0.611,?,0.0,1.707,0.0,?,?,?,?,3.125,?,?,0.0,0.0,1
?,2.1848,0.0,?,0.0,0.0,?,18.2,2.0,1.0,0.0,0.0,2.211,?,7.408,?,?,1.178,0.0,?,0.999,0.0,0.0,?,0.0,1.618,-0.603,?,0.0,?,0.0,?,?,?,2.79,3.25,1.0,?,0.0,?,?
?,3.1387,0.0,?,0.0,0.0,0.0,26.3,?,2.0,0.0,0.0,?,1.557,?,?,0.998,1.153,?,0.0,?,?,?,0.0,0.0,1.97,0.135,0.0,?,2.195,0.0,0.0,?,1.0,3.114,?,0.0,7.098,?,0.0,1
3.0,2.311,?,0.0,?,0.0,?,28.6,?,?,0.0,?,2.03,0.918,6.594,0.0,1.014,?,?,0.0,?,?,0.0,0.0,?,?,?,0.0,?,?,0.0,?,0.0,0.0,2.991,3.667,0.0,?,?,0.0,?
?,?,0.0,0.0,?,0.0,0.0,?,2.0,?,?,0.0,2.466,?,?,?,0.989,?,0.0,?,1.196,?,?,0.0,0.0,1.848,?,?,9.505,?,?,?,?,0.0,?,2.867,0.0,7.056,0.0,0.0,1
4.414,3.1682,?,0.0,0.0,0.0,0.0,?,?,1.0,0.0,0.287,2.768,?,9.222,1.0,0.98,1.142,?,?,?,?,0.0,0.0,0.0,2.0,?,0.0,?,?,?,0.0,?,0.0,3.325,?,?,7.473,?,0.0,1
4.414,3.4137,?,?,?,0.0,0.0,?,?,2.0,?,-0.125,2.847,1.379,9.222,2.0,?,?,?,0.0,1.209,0.0,0.0,0.0,0.0,?,?,?,20.067,2.133,0.0,?,0.0,0.0,3.426,3.262,?,7.758,0.0,?,1
?,3.1869,0.0,0.0,0.0,0.0,?,34.6,?,2.0,?,-0.671,3.78,?,?,2.0,0.977,?,0.0,0.0,1.212,0.0,0.0,?,0.0,1.993,0.0,0.0,10.319,8.066,?,0.0,?,1.0,3.33,2.133,0.0,8.337,0.0,0.0,1
4.523,4.0241,?,?,0.0,0.0,0.0,31.6,?,?,0.0,?,3.082,1.837,9.454,6.0,1.021,?,?,?,1.121,?,?,0.0,?,2.074,?,?,20.676,?,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,?
?,3.5408,?,0.0,0.0,0.0,0.0,?,?,4.0,0.0,-0.855,?,?,?,?,0.982,?,?,0.0,?,?,0.0,0.0,0.0,2.105,0.0,0.0,?,?,?,0.0,?,0.0,3.474,2.083,0.0,8.622,?,?,1
4.836,5.6969,?,0.0,0.0,?,0.0,32.5,6.0,?,0.0,?,?,2.929,10.906,17.0,?,1.14,?,?,1.178,0.0,?,?,?,2.262,0.0,?,37.824,4.685,0.0,?,?,?,?,2.268,0.0,8.951,?,0.0,1
?,?,0.0,0.0,0.0,?,0.0,30.0,3.0,2.0,0.0,-0.195,?,1.5,?,2.0,0.998,1.146,0.0,0.0,?,?,0.0,0.0,0.0,2.042,?,0.0,?,?,0.0,?,0.0,0.0,3.389,?,0.0,7.628,?,0.0,?
?,3.3919,0.0,0.0,?,0.0,?,28.6,?,3.0,?,-0.255,3.039,1.975,9.118,1.0,1.014,1.149,0.0,0.0,1.124,?,?,?,?,?,0.048,0.0,?,?,?,0.0,0.0,0.0,3.35,2.685,?,7.677,0.0,0.0,?
4.38,3.3996,?,?,0.0,?,0.0,?,1.0,?,0.0,-1.068,3.345,2.252,9.625,5.0,1.019,?,0.0,0.0,1.138,0.0,0.0,0.0,0.0,?,-0.008,?,20.772,4.178,0.0,0.0,0.0,1.0,3.379,?,0.0,8.09,0.0,?,1
4.412,3.4435,?,?,0.0,0.0,0.0,33.9,2.0,4.0,?,?,?,4.437,?,8.0,?,?,?,?,1.208,0.0,?,?,?,2.086,0.0,?,23.892,?,0.0,?,?,0.0,?,?,0.0,?,0.0,0.0,?
4.243,3.0402,0.0,?,?,0.0,0.0,?,?,4.0,?,?,3.477,2.522,9.716,4.0,?,1.143,?,?,?,?,0.0,0.0,0.0,2.0,-0.002,?,?,5.475,0.0,0.0,0.0,2.0,3.337,2.952,?,8.169,0.0,?,?
?,?,0.0,?,0.0,?,?,?,0.0,?,?,?,3.699,?,?,4.0,?,1.142,0.0,?,1.158,0.0,0.0,0.0,?,?,0.0,?,?,?,?,0.0,?,2.0,3.335,2.63,0.0,8.317,0.0,0.0,1
4.412,?,0.0,0.0,0.0,0.0,?,30.6,2.0,?,?,?,?,3.774,10.379,?,?,?,0.0,0.0,1.146,0.0,0.0,?,?,2.085,?,0.0,?,10.723,?,0.0,0.0,0.0,?,2.311,?,?,0.0,0.0,?
4.544,?,0.0,0.0,?,0.0,?,?,?,4.0,0.0,-1.072,3.272,?,9.59,?,1.027,1.145,0.0,0.0,1.142,0.0,0.0,0.0,?,?,?,0.0,21.21,?,0.0,0.0,0.0,0.0,?,2.985,?,8.051,?,?,?
?,3.455,?,0.0,0.0,?,0.0,32.3,2.0,?,0.0,?,?,4.044,10.513,8.0,0.979,1.138,0.0,?,1.202,0.0,?,?,0.0,2.08,?,0.0,23.602,?,0.0,0.0,?,0.0,3.645,?,0.0,?,0.0,0.0,?
4.706,4.2802,?,?,?,0.0,?,30.0,?,?,0.0,-1.853,3.192,1.922,9.565,2.0,1.036,1.146,?,0.0,?,?,0.0,0.0,?,?,?,?,20.872,2.691,?,0.0,?,0.0,3.586,3.133,0.0,8.016,?,0.0,1
4.67,?,?,0.0,0.0,0.0,?,?,3.0,?,0.0,?,?,?,9.961,?,?,1.139,?,0.0,?,?,0.0,0.0,0.0,?,?,0.0,?,?,?,?,?,0.0,?,2.262,?,?,0.0,?,1
4.644,3.7043,?,0.0,0.0,?,0.0,33.3,2.0,?,0.0,0.185,3.146,?,?,6.0,0.993,1.139,0.0,0.0,1.197,0.0,?,0.0,?,?,?,0.0,?,?,0.0,?,?,0.0,3.525,2.533,?,7.913,?,?,?
?,?,?,0.0,?,0.0,?,33.3,2.0,?,0.0,?,?,3.418,?,6.0,?,1.138,0.0,?,1.21,0.0,?,?,0.0,?,0.0,0.0,11.181,?,0.0,0.0,0.0,?,3.525,?,?,8.459,0.0,0.0,?
?,3.9399,0.0,0.0,?,?,?,?,?,4.0,0.0,-2.514,3.047,1.5,?,4.0,?,?,0.0,?,?,0.0,0.0,0.0,0.0,2.0,?,?,19.107,?,?,0.0,0.0,2.0,?,4.167,?,8.016,?,?,?
4.17,3.2723,?,0.0,?,?,0.0,22.2,?,3.0,0.0,?,2.555,?,?,?,?,?,?,0.0,?,0.0,0.0,?,?,1.848,0.46,0.0,9.118,1.542,0.0,?,?,2.0,3.333,?,0.0,7.299,?,0.0,?
4.588,4.0275,0.0,0.0,?,?,?,32.0,3.0,?,0.0,-0.579,?,?,?,?,?,?,0.0,0.0,?,?,0.0,0.0,0.0,2.12,0.014,?,21.203,3.114,0.0,?,0.0,?,?,?,0.0,8.066,?,?,?
?,3.3821,0.0,?,?,?,0.0,40.0,?,0.0,?,?,2.559,0.971,8.597,0.0,0.987,1.133,?,0.0,1.332,?,0.0,0.0,0.0,?,?,0.0,?,1.542,0.0,?,1.0,?,3.452,3.033,1.0,?,0.0,0.0,1
5.098,?,?,0.0,0.0,?,0.0,17.6,?,?,0.0,0.0,3.176,1.5,?,?,1.041,?,0.0,0.0,?,0.0,0.0,0.0,?,2.112,-0.085,?,?,?,0.0,?,1.0,?,?,?,1.0,?,0.0,?,1
4.214,?,?,0.0,0.0,?,?,27.3,1.0,?,?,-0.738,?,1.459,?,?,1.057,?,0.0,?,1.174,0.0,0.0,1.0,0.0,?,-0.263,0.0,?,?,0.0,?,0.0,0.0,3.815,3.296,0.0,?,0.0,?,?
5.098,?,?,0.0,?,0.0,?,27.3,1.0,4.0,?,?,3.72,2.911,10.229,4.0,0.992,1.145,0.0,?,?,0.0,?,?,0.0,2.121,?,?,?,6.651,0.0,0.0,?,?,4.45,?,0.0,9.153,0.0,0.0,1
4.372,?,?,0.0,0.0,0.0,0.0,38.5,?,?,?,?,?,?,?,0.0,?,1.128,?,0.0,1.288,0.0,0.0,0.0,0.0,2.031,-0.023,0.0,0.0,?,0.0,0.0,0.0,0.0,?,2.033,0.0,7.909,0.0,0.0,1
4.17,?,0.0,?,0.0,0.0,0.0,?,1.0,2.0,0.0,0.0,2.507,?,8.723,1.0,?,1.151,0.0,?,1.018,?,0.0,?,0.0,2.214,?,0.0,0.0,1.542,0.0,0.0,0.0,?,?,?,0.0,7.303,?,?,1
?,?,0.0,?,?,?,?,31.6,2.0,?,0.0,?,?,?,8.394,?,?,1.142,0.0,?,1.169,0.0,?,?,0.0,1.848,?,0.0,?,2.885,?,?,0.0,?,3.104,2.357,0.0,7.119,0.0,0.0,1
4.235,3.0785,0.0,0.0,0.0,?,0.0,28.0,?,2.0,0.0,0.0,2.975,?,?,2.0,0.989,?,0.0,?,?,?,0.0,?,0.0,1.962,?,0.0,?,3.449,0.0,?,?,?,3.112,?,0.0,7.316,0.0,?,?
4.752,?,?,0.0,?,0.0,0.0,?,4.0,6.0,0.0,?,?,?,10.465,?,?,1.143,?,?,?,?,0.0,?,0.0,2.161,?,?,?,?,?,0.0,?,?,3.451,2.375,?,8.618,0.0,0.0,1
4.618,?,0.0,0.0,0.0,?,0.0,33.3,?,?,0.0,-1.035,3.305,1.79,9.768,6.0,?,?,0.0,?,1.163,0.0,0.0,?,0.0,2.136,0.016,?,20.666,2.612,?,?,?,0.0,?,3.152,0.0,8.202,0.0,0.0,?
4.562,4.1592,1.0,?,?,?,0.0,?,?,2.0,0.0,?,?,?,9.184,?,?,1.175,0.0,0.0,1.152,0.0,0.0,0.0,0.0,?,-0.274,0.0,9.461,1.521,?,?,?,4.0,4.307,4.148,2.0,8.83,0.0,0.0,1
?,2.8938,0.0,0.0,0.0,0.0,?,?,3.0,0.0,0.0,0.0,3.164,?,9.882,?,?,1.121,0.0,0.0,?,1.0,0.0,0.0,?,2.236,0.012,?,?,1.74,0.0,0.0,0.0,0.0,3.646,?,?,8.083,0.0,?,?
?,2.6422,0.0,?,2.0,0.0,?,40.0,1.0,0.0,?,?,3.073,?,9.391,0.0,0.976,1.129,?,?,1.266,?,?,?,0.0,?,-0.024,?,?,2.036,0.0,0.0,1.0,?,3.553,?,1.0,7.884,?,0.0,1
4.414,3.135,0.0,?,0.0,?,?,?,0.0,1.0,?,0.0,?,0.802,9.183,?,0.998,1.112,0.0,0.0,?,?,0.0,0.0,?,2.101,?,?,?,?,0.0,?,?,1.0,3.566,?,0.0,7.811,?,0.0,1
?,3.3319,0.0,?,0.0,0.0,?,?,0.0,2.0,?,?,3.025,0.875,?,4.0,1.022,?,?,0.0,1.219,?,0.0,?,?,2.194,0.047,0.0,?,?,0.0,2.0,?,?,3.67,?,0.0,?,0.0,?,1
4.607,3.1517,0.0,?,0.0,?,2.0,41.2,0.0,2.0,0.0,0.0,3.118,?,?,4.0,1.011,1.122,?,?,1.214,1.0,0.0,?,?,?,?,?,?,?,?,2.0,?,?,?,?,?,8.058,0.0,0.0,1
4.898,3.1976,0.0,?,0.0,0.0,3.0,40.7,0.0,?,0.0,?,?,?,?,?,?,?,?,0.0,1.248,1.0,0.0,0.0,0.0,2.305,-0.002,0.0,0.0,?,?,?,0.0,0.0,3.729,2.192,?,?,0.0,?,?
4.97,3.567,3.0,0.0,?,?,?,?,0.0,?,?,?,?,?,10.06,2.0,1.073,?,?,0.0,?,1.0,0.0,1.0,0.0,2.307,0.015,?,0.0,?,?,4.0,0.0,1.0,4.106,?,?,?,?,3.0,1
?,?,0.0,?,0.0,0.0,2.0,43.5,?,1.0,0.0,?,3.294,1.273,9.947,?,?,1.117,0.0,?,1.28,1.0,?,0.0,?,2.251,-0.007,?,10.288,1.951,0.0,?,?,?,3.671,?,?,8.238,?,0.0,1
4.869,?,?,0.0,?,?,?,?,1.0,3.0,0.0,?,3.404,1.528,?,?,?,1.123,?,0.0,?,?,0.0,0.0,?,2.29,0.004,?,?,1.945,?,2.0,0.0,?,3.743,2.75,0.0,8.362,?,0.0,1
5.156,2.4524,?,0.0,0.0,0.0,4.0,?,?,6.0,0.0,-3.296,3.788,?,?,16.0,1.103,1.093,0.0,0.0,1.225,6.0,0.0,0.0,0.0,2.532,0.0,0.0,44.736,1.508,?,0.0,?,0.0,?,3.271,?,?,4.0,?,?
5.072,?,0.0,?,?,?,2.0,?,?,4.0,?,?,?,1.875,10.32,10.0,?,1.125,0.0,?,1.21,?,0.0,0.0,0.0,?,0.0,0.0,?,?,0.0,?,?,0.0,3.793,2.667,0.0,8.642,2.0,?,1
5.074,?,0.0,0.0,?,?,3.0,44.2,1.0,4.0,?,-1.025,?,1.563,10.658,13.0,1.003,1.116,0.0,?,?,2.0,0.0,?,?,2.355,0.0,0.0,24.332,?,?,0.0,?,0.0,3.798,2.406,?,9.005,?,0.0,?
?,3.1939,?,0.0,0.0,0.0,2.0,43.8,0.0,?,0.0,?,3.808,2.123,10.379,?,?,?,0.0,?,?,1.0,0.0,0.0,0.0,2.351,0.0,0.0,23.409,3.342,?,0.0,?,0.0,3.795,?,0.0,8.776,2.0,0.0,?
4.876,?,0.0,?,?,0.0,?,?,0.0,4.0,?,?,?,?,?,10.0,?,1.121,0.0,0.0,1.203,1.0,?,0.0,?,?,?,0.0,?,?,0.0,?,0.0,0.0,?,2.833,?,8.591,2.0,0.0,?
?,?,0.0,?,0.0,?,2.0,?,2.0,2.0,0.0,?,?,1.258,10.136,4.0,?,1.121,0.0,?,?,1.0,?,0.0,?,2.278,?,0.0,10.482,2.113,0.0,0.0,0.0,1.0,?,2.611,0.0,8.382,0.0,0.0,1
?,?,0.0,0.0,0.0,?,?,53.3,?,?,0.0,-1.101,?,0.762,?,?,1.05,1.097,0.0,0.0,1.249,3.0,0.0,0.0,0.0,?,?,0.0,?,1.027,0.0,?,?,0.0,3.866,2.924,0.0,8.527,?,0.0,1
4.828,2.2467,?,0.0,0.0,0.0,?,?,0.0,?,0.0,-1.417,?,0.584,10.424,?,?,?,?,?,1.248,?,?,?,?,?,?,0.0,22.962,4.401,?,0.0,?,?,3.715,2.648,?,8.88,?,0.0,1
?,3.2785,?,0.0,0.0,0.0,3.0,36.8,3.0,6.0,?,-1.775,4.156,?,10.778,18.0,1.004,1.131,?,?,?,?,?,?,?,2.4,0.0,?,?,?,?,?,?,0.0,3.852,2.481,0.0,?,?,0.0,?
4.732,?,?,0.0,?,0.0,1.0,46.7,0.0,?,?,-0.879,3.151,?,9.642,?,1.02,1.111,0.0,0.0,1.235,1.0,0.0,?,?,2.194,-0.026,?,10.201,1.659,0.0,?,0.0,1.0,3.663,2.926,0.0,8.161,0.0,?,?
?,3.1187,?,?,1.0,?,?,?,0.0,2.0,2.0,-0.931,3.249,?,9.882,?,?,?,0.0,0.0,?,?,0.0,0.0,0.0,2.236,0.015,0.0,10.271,1.74,?,?,2.0,3.0,?,3.0,1.0,?,0.0,0.0,?
?,2.7402,0.0,?,0.0,0.0,2.0,38.7,2.0,3.0,?,?,?,2.071,10.241,?,?,?,0.0,?,?,1.0,0.0,0.0,0.0,2.29,?,?,11.465,3.744,0.0,?,0.0,?,?,2.522,0.0,8.502,1.0,0.0,1
4.923,3.3133,0.0,?,?,0.0,2.0,43.8,?,?,?,-1.113,3.261,?,?,7.0,1.04,1.117,0.0,?,?,1.0,?,0.0,0.0,?,0.015,0.0,10.262,?,?,1.0,?,2.0,?,3.2,?,8.303,?,?,1
4.972,3.3935,0.0,?,?,?,2.0,?,1.0,4.0,?,-1.648,?,?,10.173,8.0,1.04,1.119,0.0,?,1.211,1.0,0.0,?,?,?,-0.002,?,21.185,?,?,1.0,?,1.0,3.761,3.09,?,?,0.0,0.0,?
?,?,0.0,0.0,0.0,?,2.0,40.0,?,4.0,0.0,-0.746,3.678,2.125,10.281,8.0,?,1.125,?,0.0,1.217,1.0,0.0,?,?,2.282,?,0.0,22.67,?,?,1.0,0.0,0.0,3.718,2.667,0.0,8.635,0.0,?,1
?,3.4619,?,0.0,?,0.0,?,37.5,0.0,?,0.0,0.0,?,1.185,10.25,?,1.044,1.112,0.0,0.0,1.246,?,0.0,0.0,0.0,?,?,0.0,?,1.726,0.0,1.0,?,?,4.734,3.258,0.0,?,0.0,0.0,1
?,2.2808,0.0,?,0.0,0.0,?,?,0.0,?,0.0,0.464,2.801,0.802,9.183,?,0.985,?,0.0,0.0,?,1.0,?,0.0,?,2.101,-0.069,0.0,10.463,?,0.0,0.0,?,0.0,3.344,?,0.0,7.446,0.0,0.0,1
?,2.736,0.0,0.0,0.0,0.0,3.0,52.4,?,?,0.0,?,3.532,0.985,?,4.0,?,1.099,?,?,1.296,3.0,0.0,0.0,0.0,2.359,0.001,0.0,?,1.762,0.0,?,0.0,1.0,3.881,?,0.0,?,?,0.0,1
?,?,0.0,0.0,0.0,?,?,?,0.0,?,?,0.0,3.359,0.943,10.07,6.0,1.037,?,?,0.0,1.243,3.0,0.0,0.0,0.0,2.36,0.004,?,10.31,1.496,0.0,2.0,?,0.0,3.775,?,?,8.386,0.0,?,?
4.414,?,0.0,?,0.0,?,0.0,?,0.0,?,1.0,?,?,?,9.183,2.0,1.016,1.128,?,0.0,1.254,?,?,?,?,2.101,?,0.0,10.249,?,0.0,0.0,?,1.0,?,?,1.0,?,0.0,?,1
?,2.8471,0.0,0.0,1.0,0.0,2.0,?,0.0,?,?,-0.995,?,?,?,2.0,?,1.108,0.0,0.0,1.277,3.0,0.0,?,?,2.359,0.001,0.0,10.582,1.762,0.0,0.0,4.0,?,?,?,1.0,?,0.0,0.0,1
4.789,?,?,0.0,?,0.0,0.0,?,?,4.0,0.0,-0.318,?,1.425,?,?,1.019,1.144,0.0,?,1.149,?,?,0.0,0.0,2.274,0.004,?,10.582,?,0.0,0.0,?,?,?,2.556,?,8.121,0.0,0.0,1
4.362,?,0.0,?,0.0,?,0.0,?,?,?,2.0,?,2.93,?,9.272,2.0,0.992,1.147,?,?,1.177,1.0,?,0.0,?,2.091,?,?,?,1.017,0.0,?,2.0,1.0,?,2.333,1.0,7.556,?,0.0,?
4.983,4.2631,0.0,0.0,?,0.0,0.0,?,?,?,?,?,?,1.792,10.074,8.0,1.044,1.16,0.0,?,1.011,?,0.0,?,0.0,?,?,?,?,2.666,0.0,0.0,?,?,3.397,3.694,?,?,?,0.0,1
4.977,?,?,0.0,?,0.0,0.0,31.6,1.0,?,0.0,-0.336,?,3.866,?,?,0.991,1.142,0.0,?,1.157,?,?,0.0,?,2.361,0.0,?,11.756,10.593,0.0,0.0,0.0,3.0,3.497,2.267,?,8.727,0.0,?,1
?,3.0492,?,0.0,1.0,0.0,0.0,26.7,2.0,6.0,?,-0.462,3.592,1.437,?,?,?,?,?,0.0,1.083,?,0.0,0.0,?,?,-0.001,?,?,?,0.0,0.0,3.0,?,3.551,3.256,1.0,8.338,?,0.0,?
?,2.4945,0.0,0.0,?,0.0,0.0,?,?,0.0,2.0,0.0,?,1.585,?,?,0.979,1.171,0.0,0.0,?,0.0,0.0,0.0,0.0,?,-0.212,?,0.0,2.488,?,0.0,2.0,3.0,?,2.167,?,6.675,0.0,0.0,1
3.966,?,?,0.0,2.0,?,?,30.8,?,0.0,2.0,?,?,3.146,9.522,0.0,?,1.145,0.0,0.0,1.194,0.0,0.0,0.0,?,1.97,?,?,?,?,?,?,?,?,3.005,1.618,1.0,?,0.0,0.0,?
?,?,0.0,0.0,0.0,0.0,0.0,32.1,?,1.0,?,0.0,4.008,?,?,?,?,?,0.0,0.0,1.198,?,0.0,?,?,1.987,0.0,0.0,0.0,10.955,0.0,?,?,?,3.01,1.685,?,8.228,0.0,0.0,1
?,2.7848,?,0.0,?,0.0,?,29.6,?,1.0,0.0,0.0,?,1.975,9.118,1.0,0.973,?,?,?,?,0.0,0.0,0.0,?,?,0.039,?,?,3.449,0.0,0.0,?,1.0,?,2.093,0.0,7.229,?,0.0,?
?,?,0.0,0.0,0.0,0.0,?,?,1.0,?,0.0,?,?,3.974,?,?,?,?,?,?,1.189,?,0.0,0.0,?,?,?,0.0,?,?,0.0,?,0.0,?,?,?,0.0,?,?,?,1
4.362,3.0285,0.0,?,0.0,?,?,27.3,?,?,0.0,?,2.867,?,?,2.0,0.993,1.151,0.0,?,1.123,0.0,?,0.0,0.0,2.0,-0.074,0.0,?,2.524,0.0,0.0,?,?,3.076,2.667,0.0,?,0.0,?,?
4.414,3.7375,0.0,?,0.0,?,0.0,?,3.0,1.0,?,?,2.812,1.379,?,?,?,1.134,0.0,?,1.258,0.0,0.0,0.0,?,2.0,0.135,0.0,10.178,2.133,0.0,?,0.0,?,?,2.619,?,?,?,0.0,1
4.0,3.2163,?,0.0,?,0.0,?,25.0,?,?,?,?,2.334,0.811,8.318,0.0,1.053,1.156,?,0.0,1.076,?,?,0.0,0.0,1.732,?,0.0,?,1.0,0.0,?,?,1.0,3.304,4.167,?,7.178,?,?,?
?,3.402,?,0.0,0.0,?,?,?,?,4.0,0.0,?,4.486,4.297,10.675,6.0,?,1.14,0.0,0.0,1.193,0.0,0.0,?,?,2.086,?,0.0,?,?,0.0,0.0,0.0,0.0,3.405,1.889,0.0,?,?,0.0,1
4.534,4.002,?,0.0,?,0.0,?,?,4.0,4.0,?,-0.28,4.039,3.181,?,10.0,0.983,1.141,0.0,?,1.18,?,0.0,0.0,0.0,2.14,0.0,0.0,?,8.016,?,0.0,?,?,3.408,?,?,?,?,?,?
4.386,3.408,0.0,?,?,?,0.0,32.5,2.0,4.0,0.0,?,4.167,3.774,?,?,0.98,?,?,0.0,1.186,?,0.0,?,0.0,2.068,?,0.0,?,?,0.0,?,0.0,?,3.376,2.044,0.0,?,0.0,?,1
4.263,?,1.0,?,0.0,0.0,0.0,28.6,0.0,?,0.0,-1.68,?,2.187,9.533,4.0,1.038,?,0.0,0.0,?,0.0,0.0,?,0.0,2.0,0.015,?,?,?,0.0,?,0.0,?,?,?,0.0,8.478,0.0,?,?
4.17,?,0.0,?,?,0.0,?,?,0.0,1.0,1.0,?,2.548,0.971,?,1.0,?,1.154,0.0,?,1.174,0.0,?,?,?,?,0.425,0.0,?,1.542,0.0,0.0,1.0,?,3.379,?,?,?,0.0,?,1
?,?,0.0,0.0,1.0,?,0.0,31.3,?,2.0,?,0.159,?,2.134,9.916,?,?,1.145,0.0,?,1.184,0.0,0.0,?,0.0,2.122,0.004,0.0,?,3.936,0.0,0.0,3.0,0.0,3.527,2.372,?,?,?,?,?
4.347,?,0.0,?,?,0.0,?,30.8,1.0,2.0,2.0,?,3.233,?,?,4.0,0.998,?,?,0.0,1.169,0.0,0.0,?,?,?,?,0.0,?,4.098,0.0,0.0,?,?,3.405,2.515,1.0,7.864,?,0.0,1
4.343,3.9399,0.0,0.0,0.0,?,0.0,33.3,?,?,0.0,-2.514,3.047,?,?,?,?,1.139,0.0,?,1.108,0.0,?,?,0.0,?,-0.097,?,?,?,0.0,0.0,0.0,2.0,?,4.167,0.0,8.016,?,?,1
?,?,0.0,0.0,0.0,?,?,?,?,3.0,0.0,-1.185,2.71,0.918,?,?,1.053,?,0.0,0.0,1.066,0.0,?,0.0,0.0,2.0,-0.265,?,?,?,?,?,0.0,2.0,3.424,4.0,0.0,7.507,?,?,1
4.691,3.9139,0.0,?,0.0,0.0,0.0,?,?,5.0,0.0,?,?,?,9.666,5.0,1.086,?,?,?,?,?,?,0.0,?,2.117,0.053,0.0,?,?,?,0.0,?,3.0,3.49,4.241,?,?,0.0,0.0,1
?,?,?,?,0.0,0.0,0.0,31.3,1.0,3.0,0.0,?,2.985,?,9.345,4.0,1.032,1.143,?,0.0,1.156,0.0,0.0,?,?,2.042,?,0.0,20.291,2.34,?,?,0.0,?,3.458,3.292,0.0,7.864,0.0,0.0,1
?,?,0.0,0.0,0.0,?,?,?,0.0,7.0,0.0,-1.569,?,3.09,9.999,?,?,?,?,?,?,?,0.0,0.0,?,2.061,0.0,0.0,21.678,6.884,0.0,?,0.0,0.0,3.432,2.833,0.0,?,0.0,0.0,1
4.791,?,?,?,2.0,0.0,0.0,?,2.0,2.0,?,?,3.354,?,9.99,2.0,1.018,?,0.0,0.0,1.117,?,?,0.0,0.0,2.194,-0.008,0.0,20.829,?,0.0,0.0,?,6.0,3.467,?,4.0,?,0.0,0.0,1
4.303,?,0.0,?,0.0,0.0,0.0,?,?,?,0.0,?,3.027,1.837,9.389,1.0,0.979,?,?,?,1.236,0.0,0.0,?,?,?,0.042,0.0,?,3.193,0.0,0.0,0.0,0.0,3.349,?,0.0,7.827,0.0,?,?
