@relation dataset

@attribute owner-course {0, 1}
@attribute owner-faculty {0, 1}
@attribute owner-project {0, 1}
@attribute owner-student {0, 1}
@attribute university-cornell {0, 1}
@attribute university-texas {0, 1}
@attribute university-washington {0, 1}
@attribute university-wisconsin {0, 1}
@attribute university {0, 1}
@attribute computer {0, 1}
@attribute professor {0, 1}
@attribute interests {0, 1}
@attribute department {0, 1}
@attribute assignments {0, 1}
@attribute instructor {0, 1}
@attribute hours {0, 1}
@attribute office {0, 1}
@attribute science {0, 1}
@attribute research {0, 1}
@attribute fax {0, 1}
@attribute ph {0, 1}
@attribute publications {0, 1}
@attribute syllabus {0, 1}
@attribute cs {0, 1}
@attribute student {0, 1}
@attribute lecture {0, 1}
@attribute phone {0, 1}
@attribute class {0, 1}
@attribute homework {0, 1}
@attribute handouts {0, 1}
@attribute dayton {0, 1}
@attribute pm {0, 1}
@attribute usa {0, 1}
@attribute grading {0, 1}
@attribute resume {0, 1}
@attribute exam {0, 1}
@attribute graduate {0, 1}
@attribute wi {0, 1}
@attribute midterm {0, 1}
@attribute final {0, 1}
@attribute thursday {0, 1}
@attribute assignment {0, 1}
@attribute due {0, 1}
@attribute exams {0, 1}
@attribute fall {0, 1}
@attribute appointment {0, 1}
@attribute information {0, 1}
@attribute ta {0, 1}
@attribute monday {0, 1}
@attribute austin {0, 1}
@attribute notes {0, 1}
@attribute texas {0, 1}
@attribute email {0, 1}
@attribute introduction {0, 1}
@attribute systems {0, 1}
@attribute tuesday {0, 1}
@attribute topics {0, 1}
@attribute grades {0, 1}
@attribute hall {0, 1}
@attribute teaching {0, 1}
@attribute acm {0, 1}
@attribute journal {0, 1}
@attribute algorithms {0, 1}
@attribute schedule {0, 1}
@attribute wednesday {0, 1}
@attribute parallel {0, 1}
@attribute street {0, 1}
@attribute interest {0, 1}
@attribute assistant {0, 1}
@attribute lectures {0, 1}
@attribute links {0, 1}
@attribute text {0, 1}
@attribute spring {0, 1}
@attribute programming {0, 1}
@attribute wa {0, 1}
@attribute questions {0, 1}
@attribute papers {0, 1}
@attribute west {0, 1}
@attribute utexas {0, 1}
@attribute computing {0, 1}
@attribute ny {0, 1}
@attribute conference {0, 1}
@attribute ieee {0, 1}
@attribute areas {0, 1}
@attribute faculty {0, 1}
@attribute students {0, 1}
@attribute symposium {0, 1}
@attribute phd {0, 1}
@attribute ithaca {0, 1}
@attribute problems {0, 1}
@attribute friday {0, 1}
@attribute seattle {0, 1}
@attribute mail {0, 1}
@attribute discussion {0, 1}
@attribute solution {0, 1}
@attribute cse {0, 1}
@attribute section {0, 1}
@attribute mathematics {0, 1}
@attribute problem {0, 1}
@attribute wisconsin {0, 1}
@attribute madison {0, 1}
@attribute solutions {0, 1}
@attribute description {0, 1}
@attribute semester {0, 1}
@attribute proceedings {0, 1}
@attribute grade {0, 1}
@attribute analysis {0, 1}
@attribute project {0, 1}
@attribute annual {0, 1}
@attribute upson {0, 1}
@attribute transactions {0, 1}
@attribute web {0, 1}
@attribute program {0, 1}
@attribute vol {0, 1}
@attribute interested {0, 1}
@attribute applications {0, 1}
@attribute sections {0, 1}
@attribute group {0, 1}
@attribute prof {0, 1}
@attribute reading {0, 1}
@attribute st {0, 1}
@attribute distributed {0, 1}
@attribute techniques {0, 1}
@attribute computational {0, 1}
@attribute programs {0, 1}
@attribute international {0, 1}
@attribute answers {0, 1}
@attribute methods {0, 1}
@attribute working {0, 1}
@attribute projects {0, 1}
@attribute homepage {0, 1}
@attribute results {0, 1}
@attribute required {0, 1}
@attribute personal {0, 1}
@attribute courses {0, 1}
@attribute design {0, 1}
@attribute cornell {0, 1}
@attribute data {0, 1}
@attribute document {0, 1}
@attribute stuff {0, 1}
@attribute california {0, 1}
@attribute list {0, 1}
@attribute wisc {0, 1}
@attribute theory {0, 1}
@attribute architectures {0, 1}
@attribute year {0, 1}
@attribute workshop {0, 1}
@attribute send {0, 1}
@attribute report {0, 1}
@attribute approach {0, 1}
@attribute november {0, 1}
@attribute contents {0, 1}
@attribute association {0, 1}
@attribute large {0, 1}
@attribute software {0, 1}
@attribute answer {0, 1}
@attribute education {0, 1}
@attribute developed {0, 1}
@attribute model {0, 1}
@attribute institute {0, 1}
@attribute info {0, 1}
@attribute language {0, 1}
@attribute lab {0, 1}
@attribute support {0, 1}
@attribute postscript {0, 1}
@attribute staff {0, 1}
@attribute disk {0, 1}
@attribute system {0, 1}
@attribute member {0, 1}
@attribute box {0, 1}
@attribute end {0, 1}
@attribute computation {0, 1}
@attribute technical {0, 1}
@attribute june {0, 1}
@attribute december {0, 1}
@attribute editor {0, 1}
@attribute high {0, 1}
@attribute performance {0, 1}
@attribute school {0, 1}
@attribute pp {0, 1}
@attribute efficient {0, 1}
@attribute press {0, 1}
@attribute quiz {0, 1}
@attribute operations {0, 1}
@attribute sample {0, 1}
@attribute windows {0, 1}
@attribute mathematical {0, 1}
@attribute implementation {0, 1}
@attribute examples {0, 1}
@attribute national {0, 1}
@attribute memory {0, 1}
@attribute theoretical {0, 1}
@attribute book {0, 1}
@attribute concepts {0, 1}
@attribute chapter {0, 1}
@attribute commercial {0, 1}
@attribute architecture {0, 1}
@attribute american {0, 1}
@attribute technology {0, 1}
@attribute multi {0, 1}
@attribute dept {0, 1}
@attribute october {0, 1}
@attribute structures {0, 1}
@attribute networks {0, 1}
@attribute operating {0, 1}
@attribute berkeley {0, 1}
@attribute application {0, 1}
@attribute foundation {0, 1}
@attribute asked {0, 1}
@attribute goal {0, 1}
@attribute faq {0, 1}
@attribute comments {0, 1}
@attribute stored {0, 1}
@attribute logic {0, 1}
@attribute complexity {0, 1}
@attribute optimization {0, 1}
@attribute place {0, 1}
@attribute january {0, 1}
@attribute thesis {0, 1}
@attribute time {0, 1}
@attribute structure {0, 1}
@attribute languages {0, 1}
@attribute april {0, 1}
@attribute san {0, 1}
@attribute scientific {0, 1}
@attribute area {0, 1}
@attribute july {0, 1}
@attribute august {0, 1}
@attribute abstract {0, 1}
@attribute evaluation {0, 1}
@attribute work {0, 1}
@attribute objects {0, 1}
@attribute cost {0, 1}
@attribute issues {0, 1}
@attribute principles {0, 1}
@attribute ut {0, 1}
@attribute real {0, 1}
@attribute weather {0, 1}
@attribute hardware {0, 1}
@attribute generation {0, 1}
@attribute storage {0, 1}
@attribute lisp {0, 1}
@attribute algorithm {0, 1}
@attribute netscape {0, 1}
@attribute management {0, 1}
@attribute window {0, 1}
@attribute updated {0, 1}
@attribute format {0, 1}
@attribute html {0, 1}
@attribute september {0, 1}
@attribute visual {0, 1}
@attribute solve {0, 1}
@attribute wide {0, 1}
@attribute mailing {0, 1}
@attribute unix {0, 1}
@attribute shared {0, 1}
@attribute resources {0, 1}
@attribute multiple {0, 1}
@attribute knowledge {0, 1}
@attribute advanced {0, 1}
@attribute index {0, 1}
@attribute object {0, 1}
@attribute java {0, 1}
@attribute numerical {0, 1}
@attribute compiler {0, 1}
@attribute intelligence {0, 1}
@attribute experience {0, 1}
@attribute improve {0, 1}
@attribute reasoning {0, 1}
@attribute protocols {0, 1}
@attribute compilers {0, 1}
@attribute question {0, 1}
@attribute manual {0, 1}
@attribute workstations {0, 1}
@attribute machines {0, 1}
@attribute february {0, 1}
@attribute databases {0, 1}
@attribute archive {0, 1}
@attribute click {0, 1}
@attribute suggestions {0, 1}
@attribute database {0, 1}
@attribute ca {0, 1}
@attribute oriented {0, 1}
@attribute artificial {0, 1}
@attribute browser {0, 1}
@attribute guide {0, 1}
@attribute written {0, 1}
@attribute communication {0, 1}
@attribute yahoo {0, 1}
@attribute communications {0, 1}
@attribute version {0, 1}
@attribute seminar {0, 1}
@attribute paper {0, 1}
@attribute feedback {0, 1}
@attribute ai {0, 1}
@attribute simulation {0, 1}
@attribute online {0, 1}
@attribute linear {0, 1}
@attribute query {0, 1}
@attribute news {0, 1}
@attribute dynamic {0, 1}
@attribute video {0, 1}
@attribute digital {0, 1}
@attribute automatic {0, 1}
@attribute images {0, 1}
@attribute electronic {0, 1}
@attribute job {0, 1}
@attribute intelligent {0, 1}
@attribute machine {0, 1}
@attribute library {0, 1}
@attribute processor {0, 1}
@attribute server {0, 1}
@attribute sites {0, 1}
@attribute business {0, 1}
@attribute organization {0, 1}
@attribute undergraduate {0, 1}
@attribute global {0, 1}
@attribute instruction {0, 1}
@attribute pattern {0, 1}
@attribute march {0, 1}
@attribute campus {0, 1}
@attribute progress {0, 1}
@attribute http {0, 1}
@attribute uw {0, 1}
@attribute learning {0, 1}
@attribute protocol {0, 1}
@attribute search {0, 1}
@attribute processors {0, 1}
@attribute network {0, 1}
@attribute company {0, 1}
@attribute washington {0, 1}
@attribute net {0, 1}
@attribute microsoft {0, 1}
@attribute cache {0, 1}
@attribute map {0, 1}
@attribute modified {0, 1}
@attribute neural {0, 1}
@attribute download {0, 1}
@attribute image {0, 1}
@attribute planning {0, 1}
@attribute internet {0, 1}
@attribute vision {0, 1}
@attribute www {0, 1}
@attribute world {0, 1}


@data
0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
