@relation dataset

@attribute COMPACTNESS real
@attribute CIRCULARITY real
@attribute DISTANCE_CIRCULARITY real
@attribute RADIUS_RATIO real
@attribute PR_AXIS_ASPECT_RATIO real
@attribute MAX_LENGTH_ASPECT_RATIO real
@attribute SCATTER_RATIO real
@attribute ELONGATEDNESS real
@attribute PR_AXIS_RECTANGULARITY real
@attribute MAX_LENGTH_RECTANGULARITY real
@attribute SCALED_VARIANCE_MAJOR real
@attribute SCALED_VARIANCE_MINOR real
@attribute SCALED_RADIUS_OF_GYRATION real
@attribute SKEWNESS_ABOUT_MAJOR real
@attribute SKEWNESS_ABOUT_MINOR real
@attribute KURTOSIS_ABOUT_MAJOR real
@attribute KURTOSIS_ABOUT_MINOR real
@attribute HOLLOWS_RATIO real
@attribute class {opel, saab, bus, van}


@data
92.0,46.0,79.0,?,?,?,162.0,41.0,20.0,?,183.0,?,178.0,?,2.0,10.0,?,198.0,opel
?,42.0,64.0,121.0,55.0,7.0,?,?,19.0,146.0,167.0,?,?,85.0,1.0,?,179.0,182.0,bus
86.0,46.0,70.0,149.0,?,8.0,149.0,45.0,19.0,146.0,?,331.0,185.0,77.0,6.0,?,183.0,188.0,bus
101.0,?,100.0,168.0,55.0,11.0,214.0,31.0,24.0,175.0,219.0,681.0,224.0,74.0,2.0,?,185.0,192.0,opel
94.0,?,89.0,194.0,?,9.0,?,?,21.0,?,191.0,444.0,121.0,63.0,4.0,23.0,201.0,?,opel
86.0,37.0,?,150.0,63.0,?,138.0,?,18.0,134.0,?,284.0,124.0,71.0,?,6.0,?,?,van
?,41.0,71.0,169.0,68.0,7.0,150.0,?,19.0,?,175.0,336.0,157.0,?,3.0,?,?,197.0,?
104.0,49.0,89.0,168.0,54.0,4.0,?,31.0,24.0,153.0,?,682.0,198.0,?,?,23.0,190.0,189.0,bus
89.0,36.0,?,141.0,56.0,7.0,?,48.0,18.0,?,?,286.0,130.0,72.0,1.0,1.0,187.0,?,opel
?,39.0,86.0,169.0,?,?,?,41.0,20.0,?,194.0,388.0,147.0,74.0,1.0,22.0,?,191.0,opel
84.0,?,77.0,?,59.0,5.0,152.0,?,19.0,143.0,175.0,344.0,177.0,77.0,8.0,?,183.0,187.0,saab
?,57.0,103.0,216.0,69.0,11.0,?,30.0,25.0,176.0,228.0,708.0,219.0,73.0,?,3.0,186.0,?,opel
?,44.0,68.0,?,61.0,8.0,147.0,45.0,19.0,143.0,170.0,?,?,74.0,?,?,185.0,191.0,?
?,39.0,57.0,?,?,6.0,114.0,?,?,?,134.0,?,145.0,64.0,17.0,7.0,?,202.0,van
99.0,55.0,101.0,206.0,62.0,13.0,222.0,30.0,25.0,180.0,225.0,722.0,213.0,71.0,2.0,3.0,?,196.0,opel
88.0,44.0,85.0,139.0,56.0,?,157.0,43.0,20.0,155.0,176.0,363.0,?,76.0,?,16.0,?,195.0,van
100.0,50.0,81.0,197.0,?,6.0,186.0,34.0,22.0,?,206.0,531.0,198.0,?,?,?,197.0,198.0,bus
81.0,?,72.0,139.0,?,6.0,?,?,?,146.0,180.0,?,178.0,81.0,1.0,15.0,182.0,?,bus
86.0,41.0,66.0,133.0,56.0,6.0,136.0,?,18.0,136.0,?,274.0,162.0,74.0,5.0,?,183.0,189.0,?
?,?,79.0,?,63.0,8.0,144.0,?,19.0,150.0,165.0,309.0,134.0,?,4.0,9.0,?,?,?
?,54.0,?,210.0,66.0,11.0,218.0,31.0,24.0,169.0,?,704.0,216.0,71.0,?,0.0,188.0,197.0,?
94.0,?,66.0,?,62.0,9.0,131.0,50.0,18.0,?,159.0,258.0,115.0,?,8.0,?,196.0,201.0,van
105.0,54.0,106.0,215.0,68.0,10.0,208.0,32.0,24.0,166.0,217.0,640.0,218.0,69.0,14.0,23.0,?,199.0,saab
?,41.0,64.0,148.0,?,?,150.0,?,19.0,138.0,165.0,333.0,173.0,80.0,5.0,8.0,182.0,185.0,saab
85.0,35.0,47.0,110.0,?,?,117.0,?,17.0,122.0,?,203.0,139.0,89.0,?,?,180.0,184.0,van
?,?,?,115.0,57.0,3.0,112.0,61.0,17.0,?,?,184.0,127.0,86.0,12.0,21.0,181.0,183.0,?
?,?,68.0,120.0,53.0,6.0,?,?,19.0,?,170.0,333.0,178.0,86.0,4.0,?,179.0,183.0,bus
100.0,?,104.0,189.0,?,10.0,208.0,?,?,163.0,?,642.0,197.0,70.0,1.0,22.0,?,198.0,saab
?,42.0,64.0,158.0,?,9.0,134.0,49.0,18.0,142.0,?,268.0,170.0,71.0,?,?,192.0,201.0,?
90.0,48.0,?,134.0,56.0,11.0,160.0,?,20.0,167.0,169.0,366.0,185.0,?,?,?,182.0,?,van
96.0,?,74.0,199.0,74.0,5.0,165.0,39.0,20.0,128.0,188.0,419.0,136.0,?,1.0,3.0,?,?,bus
85.0,45.0,?,128.0,?,?,151.0,?,19.0,145.0,170.0,332.0,186.0,81.0,?,10.0,?,?,bus
100.0,55.0,?,189.0,57.0,10.0,222.0,30.0,25.0,177.0,225.0,731.0,?,71.0,7.0,17.0,188.0,197.0,opel
79.0,?,74.0,141.0,?,?,153.0,43.0,19.0,149.0,?,349.0,?,77.0,6.0,?,183.0,?,bus
?,36.0,?,172.0,?,8.0,157.0,?,19.0,125.0,174.0,?,126.0,63.0,5.0,22.0,198.0,?,opel
93.0,?,?,164.0,59.0,7.0,159.0,?,?,?,?,?,?,65.0,?,?,?,201.0,?
85.0,42.0,59.0,132.0,?,7.0,?,46.0,?,144.0,166.0,320.0,172.0,?,8.0,4.0,179.0,182.0,bus
101.0,55.0,?,228.0,?,12.0,215.0,31.0,?,168.0,229.0,684.0,?,?,2.0,16.0,188.0,?,saab
85.0,47.0,?,121.0,?,9.0,?,44.0,20.0,165.0,?,358.0,?,?,1.0,7.0,182.0,191.0,van
93.0,41.0,?,?,?,7.0,140.0,49.0,?,?,164.0,284.0,149.0,77.0,5.0,?,184.0,185.0,van
95.0,36.0,73.0,191.0,73.0,6.0,156.0,41.0,?,126.0,184.0,?,?,71.0,2.0,?,199.0,?,?
91.0,39.0,83.0,176.0,59.0,7.0,?,39.0,20.0,?,?,426.0,142.0,?,0.0,?,?,199.0,saab
103.0,55.0,103.0,211.0,65.0,?,212.0,?,24.0,165.0,?,?,249.0,72.0,?,16.0,188.0,196.0,?
?,34.0,?,127.0,?,6.0,116.0,?,17.0,121.0,?,197.0,127.0,70.0,?,20.0,185.0,189.0,saab
95.0,?,66.0,?,52.0,?,133.0,52.0,18.0,140.0,158.0,253.0,140.0,?,?,8.0,?,183.0,van
104.0,58.0,103.0,230.0,69.0,11.0,219.0,30.0,?,?,231.0,?,?,71.0,7.0,4.0,187.0,?,opel
84.0,44.0,?,140.0,?,11.0,?,?,20.0,157.0,166.0,349.0,176.0,74.0,5.0,?,?,193.0,van
94.0,?,68.0,170.0,67.0,6.0,?,?,?,142.0,?,?,177.0,?,10.0,8.0,198.0,?,bus
?,47.0,85.0,161.0,65.0,12.0,155.0,43.0,?,157.0,179.0,354.0,178.0,76.0,?,9.0,184.0,?,van
112.0,50.0,?,?,56.0,11.0,214.0,31.0,24.0,159.0,?,?,203.0,?,18.0,?,?,202.0,?
91.0,36.0,77.0,157.0,56.0,7.0,?,42.0,19.0,126.0,?,361.0,?,65.0,8.0,15.0,195.0,201.0,?
92.0,43.0,69.0,158.0,56.0,7.0,149.0,44.0,?,143.0,170.0,?,168.0,?,14.0,18.0,198.0,203.0,opel
99.0,48.0,?,196.0,63.0,10.0,201.0,33.0,23.0,152.0,221.0,604.0,199.0,73.0,8.0,?,?,197.0,saab
?,58.0,101.0,?,?,?,?,30.0,?,182.0,225.0,748.0,?,?,6.0,1.0,185.0,196.0,opel
83.0,37.0,54.0,118.0,?,4.0,129.0,52.0,?,127.0,?,?,140.0,81.0,4.0,13.0,180.0,?,?
91.0,?,88.0,189.0,63.0,?,175.0,?,21.0,132.0,197.0,457.0,156.0,69.0,0.0,23.0,191.0,?,?
89.0,?,60.0,131.0,56.0,6.0,?,56.0,17.0,?,143.0,209.0,?,65.0,?,?,?,199.0,van
89.0,35.0,70.0,138.0,58.0,7.0,126.0,?,?,128.0,147.0,237.0,?,64.0,4.0,19.0,199.0,?,van
103.0,?,?,?,60.0,?,?,35.0,22.0,?,202.0,?,?,62.0,13.0,8.0,?,?,saab
80.0,45.0,71.0,128.0,56.0,?,151.0,45.0,?,?,?,?,176.0,79.0,3.0,16.0,181.0,187.0,bus
?,42.0,?,116.0,53.0,6.0,?,?,19.0,?,175.0,?,?,?,5.0,4.0,179.0,183.0,bus
100.0,46.0,81.0,?,?,9.0,?,40.0,20.0,154.0,189.0,415.0,175.0,63.0,13.0,?,198.0,?,?
86.0,39.0,?,140.0,?,7.0,?,55.0,17.0,134.0,140.0,212.0,141.0,61.0,7.0,?,?,207.0,van
83.0,37.0,62.0,?,?,6.0,122.0,?,17.0,129.0,143.0,218.0,?,?,?,7.0,181.0,185.0,van
82.0,45.0,68.0,?,69.0,5.0,148.0,45.0,19.0,144.0,169.0,322.0,?,?,5.0,0.0,181.0,?,bus
93.0,?,88.0,200.0,?,7.0,?,38.0,?,151.0,197.0,452.0,?,66.0,0.0,3.0,195.0,?,?
91.0,?,88.0,157.0,61.0,9.0,?,?,?,?,?,326.0,140.0,64.0,1.0,?,197.0,207.0,van
?,45.0,80.0,162.0,?,?,?,46.0,19.0,148.0,161.0,316.0,161.0,?,5.0,10.0,199.0,207.0,van
107.0,57.0,106.0,179.0,51.0,8.0,?,26.0,28.0,172.0,?,?,?,83.0,2.0,20.0,181.0,?,?
87.0,44.0,70.0,179.0,75.0,6.0,?,?,19.0,141.0,167.0,326.0,178.0,?,?,1.0,194.0,?,bus
?,?,73.0,?,59.0,6.0,?,?,?,146.0,167.0,?,183.0,?,8.0,0.0,185.0,191.0,?
86.0,?,66.0,129.0,55.0,7.0,135.0,50.0,18.0,136.0,154.0,266.0,?,74.0,3.0,?,180.0,?,?
109.0,?,?,?,?,?,214.0,?,24.0,?,?,675.0,212.0,?,11.0,?,?,?,saab
?,37.0,73.0,?,71.0,7.0,154.0,42.0,?,127.0,171.0,362.0,132.0,?,2.0,8.0,197.0,206.0,bus
?,44.0,?,?,?,?,186.0,35.0,22.0,147.0,202.0,521.0,151.0,?,?,2.0,193.0,198.0,opel
82.0,?,73.0,?,?,7.0,151.0,44.0,19.0,143.0,?,341.0,160.0,76.0,5.0,?,?,?,?
86.0,?,73.0,?,57.0,?,?,?,19.0,147.0,?,334.0,188.0,82.0,?,?,180.0,184.0,bus
116.0,53.0,110.0,?,67.0,12.0,217.0,31.0,24.0,165.0,?,692.0,222.0,?,?,28.0,192.0,206.0,?
89.0,?,77.0,?,?,10.0,156.0,44.0,?,?,171.0,351.0,?,78.0,7.0,?,183.0,?,van
89.0,48.0,?,?,64.0,8.0,169.0,?,20.0,153.0,188.0,?,?,64.0,16.0,5.0,195.0,201.0,saab
?,41.0,70.0,?,65.0,7.0,144.0,46.0,19.0,141.0,?,309.0,147.0,71.0,4.0,12.0,188.0,?,?
88.0,?,?,136.0,55.0,11.0,?,44.0,?,150.0,174.0,350.0,?,73.0,6.0,2.0,185.0,196.0,van
96.0,?,103.0,215.0,?,?,?,33.0,23.0,147.0,220.0,598.0,?,73.0,6.0,6.0,?,?,opel
88.0,37.0,57.0,?,62.0,6.0,135.0,50.0,18.0,125.0,151.0,?,144.0,83.0,?,16.0,180.0,?,?
?,38.0,66.0,?,55.0,?,130.0,51.0,?,138.0,160.0,?,123.0,69.0,3.0,12.0,191.0,?,?
?,45.0,?,246.0,102.0,?,?,44.0,?,?,200.0,347.0,177.0,90.0,9.0,17.0,183.0,?,van
87.0,42.0,?,?,?,5.0,155.0,42.0,19.0,138.0,184.0,?,157.0,76.0,6.0,?,189.0,?,?
?,?,63.0,?,?,8.0,132.0,?,18.0,136.0,?,260.0,121.0,?,3.0,?,193.0,201.0,van
109.0,55.0,102.0,?,51.0,?,241.0,?,26.0,165.0,265.0,870.0,247.0,84.0,10.0,?,?,183.0,bus
90.0,38.0,?,164.0,?,?,151.0,43.0,?,131.0,?,345.0,?,66.0,?,0.0,?,204.0,?
?,52.0,86.0,207.0,69.0,5.0,192.0,33.0,?,161.0,?,?,221.0,75.0,4.0,6.0,194.0,?,bus
82.0,37.0,66.0,126.0,54.0,7.0,132.0,52.0,18.0,127.0,148.0,252.0,?,72.0,?,7.0,183.0,?,?
91.0,?,?,?,64.0,9.0,177.0,38.0,?,135.0,?,465.0,165.0,66.0,?,35.0,195.0,?,?
98.0,40.0,77.0,171.0,?,?,172.0,?,21.0,139.0,197.0,457.0,?,72.0,?,17.0,199.0,?,bus
106.0,53.0,98.0,193.0,60.0,10.0,?,?,24.0,169.0,?,681.0,218.0,73.0,8.0,21.0,188.0,197.0,saab
93.0,43.0,?,?,?,7.0,151.0,44.0,19.0,141.0,182.0,?,174.0,?,?,?,193.0,197.0,opel
94.0,37.0,72.0,?,72.0,6.0,?,41.0,19.0,133.0,184.0,385.0,127.0,?,0.0,14.0,?,?,?
89.0,?,68.0,?,60.0,8.0,?,?,?,134.0,153.0,265.0,?,62.0,6.0,18.0,201.0,209.0,?
85.0,45.0,?,130.0,58.0,8.0,151.0,45.0,19.0,146.0,171.0,334.0,?,?,2.0,5.0,?,186.0,bus
?,?,73.0,?,63.0,?,149.0,44.0,19.0,?,170.0,335.0,176.0,71.0,6.0,1.0,?,?,bus
106.0,?,?,202.0,61.0,10.0,207.0,32.0,?,?,227.0,635.0,200.0,?,?,28.0,?,203.0,saab
?,?,103.0,186.0,57.0,11.0,214.0,31.0,24.0,?,?,?,189.0,66.0,6.0,5.0,?,198.0,opel
?,51.0,100.0,197.0,59.0,10.0,192.0,34.0,22.0,161.0,?,553.0,195.0,64.0,14.0,?,196.0,202.0,?
109.0,48.0,107.0,?,62.0,?,?,?,23.0,158.0,?,?,168.0,65.0,?,32.0,195.0,206.0,opel
90.0,50.0,90.0,188.0,?,10.0,181.0,?,21.0,?,211.0,492.0,220.0,69.0,?,?,191.0,?,?
?,45.0,83.0,142.0,?,?,157.0,43.0,?,155.0,180.0,364.0,?,75.0,1.0,?,184.0,197.0,van
82.0,41.0,?,155.0,?,?,148.0,?,?,138.0,172.0,328.0,152.0,?,?,17.0,?,195.0,?
96.0,?,?,?,67.0,9.0,?,?,23.0,163.0,217.0,?,226.0,?,12.0,?,192.0,201.0,opel
90.0,42.0,63.0,126.0,55.0,7.0,152.0,?,19.0,142.0,173.0,336.0,173.0,81.0,0.0,15.0,?,184.0,bus
?,40.0,?,117.0,?,7.0,?,?,18.0,145.0,160.0,?,156.0,78.0,8.0,6.0,184.0,184.0,van
?,?,66.0,131.0,56.0,9.0,126.0,53.0,18.0,?,159.0,237.0,155.0,?,3.0,10.0,191.0,?,?
95.0,45.0,?,208.0,64.0,10.0,187.0,?,?,?,202.0,520.0,158.0,64.0,7.0,?,198.0,?,saab
89.0,?,51.0,?,54.0,5.0,?,56.0,17.0,127.0,?,213.0,?,82.0,7.0,?,181.0,183.0,van
102.0,51.0,92.0,194.0,60.0,6.0,?,30.0,?,162.0,247.0,731.0,?,80.0,?,7.0,188.0,186.0,bus
?,54.0,100.0,220.0,?,10.0,221.0,30.0,25.0,170.0,232.0,718.0,?,73.0,0.0,13.0,187.0,199.0,saab
?,57.0,109.0,194.0,56.0,?,260.0,26.0,28.0,175.0,288.0,?,261.0,?,11.0,?,?,183.0,?
87.0,43.0,65.0,127.0,?,8.0,149.0,?,19.0,143.0,169.0,322.0,171.0,?,6.0,3.0,180.0,182.0,bus
98.0,?,96.0,?,66.0,10.0,188.0,35.0,22.0,?,?,533.0,231.0,68.0,10.0,1.0,191.0,199.0,saab
?,38.0,88.0,179.0,60.0,?,170.0,39.0,?,131.0,188.0,435.0,?,66.0,?,28.0,195.0,204.0,saab
?,44.0,63.0,123.0,54.0,?,151.0,?,?,147.0,?,329.0,185.0,81.0,3.0,4.0,179.0,182.0,?
?,49.0,96.0,201.0,?,10.0,181.0,?,21.0,158.0,197.0,?,?,62.0,19.0,15.0,202.0,209.0,?
89.0,44.0,82.0,136.0,?,?,?,?,19.0,144.0,170.0,332.0,168.0,?,10.0,?,?,?,opel
93.0,43.0,88.0,170.0,66.0,9.0,150.0,?,19.0,?,?,?,143.0,65.0,2.0,17.0,196.0,?,van
?,38.0,80.0,169.0,59.0,?,161.0,41.0,20.0,131.0,?,389.0,?,68.0,?,?,192.0,197.0,saab
98.0,44.0,78.0,?,63.0,8.0,142.0,47.0,18.0,148.0,160.0,300.0,171.0,63.0,19.0,2.0,201.0,?,van
104.0,?,96.0,188.0,59.0,?,?,35.0,22.0,161.0,?,530.0,?,67.0,11.0,8.0,193.0,200.0,opel
99.0,57.0,?,220.0,66.0,11.0,221.0,?,?,?,234.0,?,236.0,70.0,10.0,?,188.0,200.0,?
?,?,65.0,?,54.0,7.0,?,?,19.0,140.0,?,327.0,?,85.0,2.0,8.0,180.0,182.0,bus
?,?,102.0,184.0,55.0,?,234.0,?,?,?,243.0,822.0,229.0,77.0,?,11.0,187.0,?,bus
109.0,54.0,?,?,63.0,11.0,222.0,?,25.0,175.0,229.0,720.0,213.0,71.0,6.0,14.0,187.0,200.0,saab
89.0,44.0,76.0,125.0,54.0,?,?,44.0,20.0,151.0,163.0,?,?,?,12.0,12.0,184.0,?,?
?,51.0,88.0,?,?,?,203.0,?,?,?,?,625.0,219.0,77.0,8.0,?,191.0,190.0,bus
97.0,?,91.0,161.0,63.0,10.0,151.0,?,19.0,148.0,166.0,?,?,65.0,?,20.0,197.0,?,van
87.0,?,?,158.0,?,?,151.0,44.0,?,?,175.0,341.0,?,?,?,?,?,194.0,?
?,40.0,72.0,155.0,?,7.0,?,45.0,19.0,135.0,175.0,?,145.0,72.0,4.0,10.0,192.0,196.0,?
86.0,40.0,?,146.0,62.0,6.0,?,48.0,?,135.0,158.0,290.0,162.0,?,3.0,21.0,183.0,190.0,opel
?,37.0,54.0,?,61.0,4.0,135.0,50.0,18.0,127.0,?,?,?,85.0,?,?,?,183.0,?
?,?,101.0,190.0,58.0,10.0,222.0,30.0,?,?,224.0,?,?,71.0,?,6.0,189.0,198.0,?
99.0,55.0,101.0,219.0,68.0,10.0,?,30.0,25.0,178.0,?,737.0,213.0,?,11.0,20.0,?,196.0,opel
101.0,54.0,106.0,188.0,57.0,?,236.0,28.0,26.0,?,256.0,833.0,253.0,81.0,?,?,185.0,185.0,bus
117.0,52.0,?,?,65.0,12.0,212.0,31.0,24.0,163.0,228.0,668.0,220.0,?,?,25.0,194.0,205.0,saab
?,44.0,77.0,167.0,59.0,6.0,151.0,?,19.0,?,175.0,343.0,177.0,64.0,9.0,12.0,202.0,?,?
95.0,?,?,158.0,62.0,10.0,145.0,?,?,148.0,163.0,312.0,166.0,?,?,6.0,199.0,?,?
89.0,40.0,69.0,147.0,?,?,?,?,18.0,137.0,155.0,260.0,?,?,16.0,?,203.0,209.0,opel
?,46.0,101.0,210.0,?,8.0,192.0,35.0,?,?,208.0,546.0,169.0,66.0,1.0,32.0,191.0,200.0,opel
88.0,?,?,137.0,?,5.0,148.0,46.0,19.0,131.0,163.0,319.0,157.0,86.0,12.0,0.0,180.0,183.0,saab
?,46.0,?,148.0,61.0,?,147.0,?,19.0,152.0,168.0,323.0,199.0,70.0,?,11.0,189.0,200.0,van
81.0,47.0,69.0,146.0,?,6.0,151.0,44.0,19.0,147.0,171.0,340.0,195.0,?,5.0,0.0,183.0,188.0,bus
?,50.0,90.0,192.0,63.0,9.0,?,?,21.0,155.0,?,472.0,197.0,65.0,?,1.0,193.0,201.0,saab
?,42.0,88.0,188.0,62.0,10.0,183.0,?,21.0,141.0,208.0,504.0,168.0,70.0,?,?,189.0,?,opel
91.0,?,76.0,?,69.0,7.0,150.0,?,19.0,?,?,?,179.0,69.0,?,1.0,?,201.0,?
?,49.0,109.0,?,59.0,10.0,?,32.0,24.0,?,?,635.0,213.0,70.0,13.0,31.0,?,202.0,saab
?,45.0,82.0,?,60.0,?,156.0,42.0,19.0,144.0,181.0,366.0,174.0,70.0,2.0,2.0,190.0,196.0,opel
100.0,49.0,?,?,63.0,9.0,186.0,?,22.0,156.0,?,519.0,?,62.0,?,5.0,?,205.0,?
?,52.0,109.0,?,55.0,?,216.0,31.0,24.0,?,229.0,687.0,214.0,72.0,?,28.0,?,?,?
?,46.0,105.0,195.0,61.0,?,?,?,23.0,?,213.0,578.0,?,66.0,7.0,38.0,?,?,saab
?,?,?,?,?,7.0,168.0,?,20.0,152.0,196.0,425.0,?,?,?,4.0,191.0,198.0,saab
89.0,?,?,147.0,58.0,10.0,153.0,?,19.0,151.0,?,?,186.0,?,13.0,7.0,?,197.0,?
87.0,?,77.0,153.0,59.0,?,154.0,44.0,?,145.0,181.0,350.0,?,?,15.0,14.0,184.0,189.0,opel
?,54.0,105.0,203.0,62.0,11.0,?,?,23.0,?,216.0,608.0,?,68.0,12.0,?,?,200.0,?
90.0,47.0,85.0,149.0,60.0,10.0,?,?,19.0,155.0,179.0,355.0,186.0,75.0,1.0,5.0,185.0,?,?
?,37.0,59.0,?,?,7.0,135.0,51.0,?,128.0,?,?,143.0,82.0,11.0,24.0,179.0,185.0,?
84.0,45.0,68.0,148.0,64.0,6.0,146.0,46.0,19.0,142.0,168.0,?,180.0,75.0,5.0,?,183.0,?,bus
89.0,47.0,?,156.0,?,8.0,161.0,41.0,20.0,149.0,187.0,?,197.0,72.0,?,15.0,187.0,193.0,?
96.0,?,77.0,?,64.0,5.0,177.0,36.0,?,134.0,?,?,148.0,?,0.0,4.0,196.0,198.0,?
97.0,45.0,72.0,187.0,?,?,?,40.0,20.0,144.0,178.0,399.0,186.0,70.0,?,7.0,196.0,203.0,bus
?,47.0,87.0,164.0,64.0,9.0,156.0,43.0,20.0,149.0,173.0,359.0,182.0,?,1.0,?,192.0,202.0,van
96.0,47.0,?,204.0,72.0,6.0,167.0,38.0,20.0,150.0,?,?,182.0,69.0,6.0,?,?,203.0,bus
87.0,36.0,53.0,117.0,58.0,4.0,?,57.0,?,125.0,138.0,205.0,138.0,85.0,9.0,15.0,?,183.0,van
109.0,?,?,189.0,58.0,4.0,227.0,29.0,?,158.0,262.0,776.0,217.0,82.0,0.0,19.0,187.0,186.0,?
104.0,51.0,?,193.0,59.0,?,217.0,31.0,24.0,163.0,232.0,?,?,?,?,22.0,190.0,201.0,saab
?,?,60.0,132.0,?,?,?,52.0,18.0,?,?,243.0,132.0,71.0,1.0,?,?,?,saab
?,?,54.0,117.0,53.0,7.0,?,?,18.0,?,146.0,229.0,?,?,1.0,5.0,?,184.0,saab
?,56.0,98.0,209.0,64.0,?,217.0,?,24.0,173.0,225.0,696.0,?,72.0,?,19.0,188.0,199.0,opel
80.0,?,60.0,?,?,6.0,139.0,49.0,18.0,?,?,281.0,142.0,80.0,?,5.0,179.0,?,opel
106.0,54.0,100.0,?,67.0,4.0,250.0,?,27.0,162.0,?,923.0,262.0,88.0,?,?,182.0,182.0,?
?,46.0,71.0,141.0,61.0,7.0,153.0,44.0,19.0,148.0,177.0,347.0,?,80.0,?,14.0,?,187.0,bus
100.0,51.0,?,?,67.0,?,217.0,30.0,24.0,162.0,?,?,206.0,72.0,?,?,189.0,?,opel
88.0,44.0,?,145.0,56.0,8.0,142.0,48.0,19.0,143.0,159.0,?,?,68.0,?,18.0,188.0,197.0,opel
94.0,?,87.0,159.0,64.0,?,157.0,43.0,20.0,158.0,179.0,363.0,203.0,75.0,4.0,?,183.0,194.0,van
99.0,?,89.0,195.0,?,8.0,186.0,?,?,?,210.0,521.0,166.0,68.0,6.0,13.0,191.0,199.0,saab
90.0,?,?,145.0,58.0,?,152.0,44.0,?,155.0,175.0,345.0,184.0,73.0,?,2.0,186.0,197.0,?
94.0,47.0,?,?,?,49.0,?,43.0,?,155.0,320.0,354.0,?,135.0,12.0,9.0,188.0,196.0,van
?,57.0,107.0,207.0,?,?,227.0,30.0,25.0,180.0,?,756.0,?,72.0,6.0,19.0,186.0,198.0,?
86.0,42.0,?,113.0,?,?,152.0,45.0,19.0,?,169.0,?,171.0,85.0,4.0,16.0,179.0,183.0,?
91.0,38.0,70.0,160.0,66.0,25.0,140.0,?,18.0,139.0,?,296.0,130.0,67.0,4.0,11.0,192.0,202.0,van
93.0,?,90.0,?,65.0,10.0,153.0,?,?,156.0,170.0,348.0,?,66.0,9.0,?,194.0,203.0,?
86.0,47.0,75.0,165.0,68.0,?,154.0,43.0,?,146.0,176.0,356.0,?,?,7.0,3.0,188.0,?,?
?,49.0,?,187.0,63.0,7.0,176.0,?,21.0,154.0,?,467.0,222.0,70.0,1.0,2.0,189.0,?,saab
97.0,37.0,76.0,169.0,?,?,?,41.0,?,131.0,189.0,?,136.0,72.0,0.0,?,188.0,192.0,?
108.0,57.0,106.0,?,51.0,5.0,?,26.0,28.0,170.0,285.0,966.0,261.0,87.0,11.0,2.0,182.0,181.0,bus
?,41.0,?,?,66.0,5.0,?,?,19.0,136.0,175.0,?,154.0,72.0,2.0,0.0,188.0,195.0,bus
98.0,38.0,70.0,186.0,?,6.0,164.0,39.0,20.0,136.0,189.0,413.0,129.0,?,3.0,17.0,?,203.0,bus
87.0,42.0,64.0,150.0,64.0,10.0,133.0,50.0,18.0,141.0,157.0,265.0,159.0,67.0,7.0,?,?,?,van
107.0,?,108.0,213.0,64.0,12.0,206.0,?,23.0,163.0,216.0,?,?,65.0,21.0,22.0,194.0,?,saab
85.0,37.0,80.0,158.0,59.0,8.0,153.0,44.0,19.0,126.0,?,348.0,136.0,69.0,6.0,?,?,197.0,?
101.0,52.0,?,162.0,?,10.0,212.0,?,24.0,?,226.0,669.0,?,74.0,?,11.0,186.0,194.0,opel
96.0,39.0,77.0,160.0,?,8.0,140.0,47.0,18.0,150.0,161.0,294.0,124.0,62.0,15.0,3.0,201.0,?,?
103.0,48.0,101.0,204.0,62.0,12.0,?,33.0,?,158.0,215.0,595.0,?,66.0,?,?,192.0,202.0,opel
88.0,?,73.0,?,?,?,?,44.0,19.0,137.0,174.0,341.0,?,69.0,2.0,20.0,?,200.0,?
?,38.0,?,?,59.0,8.0,134.0,?,18.0,126.0,152.0,259.0,135.0,76.0,1.0,?,179.0,188.0,opel
91.0,38.0,75.0,136.0,53.0,6.0,?,47.0,?,131.0,165.0,305.0,149.0,69.0,?,7.0,186.0,191.0,?
86.0,45.0,71.0,155.0,66.0,?,146.0,45.0,?,144.0,167.0,322.0,?,?,?,?,189.0,196.0,?
86.0,?,86.0,175.0,60.0,9.0,170.0,39.0,21.0,134.0,191.0,?,138.0,?,1.0,28.0,191.0,199.0,saab
?,?,77.0,188.0,64.0,9.0,?,41.0,20.0,151.0,190.0,390.0,?,66.0,?,2.0,?,201.0,saab
78.0,36.0,51.0,116.0,56.0,4.0,120.0,57.0,17.0,124.0,?,209.0,?,?,1.0,12.0,177.0,184.0,?
80.0,43.0,71.0,133.0,60.0,7.0,150.0,45.0,19.0,?,170.0,330.0,176.0,81.0,6.0,15.0,180.0,?,?
88.0,36.0,78.0,?,62.0,6.0,140.0,?,?,123.0,161.0,287.0,129.0,66.0,4.0,?,?,202.0,opel
85.0,?,82.0,133.0,56.0,?,?,43.0,20.0,156.0,170.0,?,173.0,76.0,10.0,?,183.0,193.0,van
?,53.0,?,184.0,54.0,12.0,216.0,31.0,24.0,172.0,?,?,187.0,68.0,4.0,24.0,190.0,201.0,opel
?,44.0,?,?,?,6.0,141.0,47.0,?,?,?,299.0,173.0,?,9.0,11.0,193.0,199.0,?
96.0,36.0,74.0,?,70.0,6.0,149.0,43.0,?,127.0,178.0,341.0,127.0,69.0,?,17.0,201.0,205.0,bus
87.0,?,?,169.0,?,?,152.0,?,?,?,177.0,?,?,76.0,?,?,184.0,187.0,bus
