@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
4.443,0.251,1.287,4.0,3.0,4.453,6.483
?,0.57,1.187,?,0.0,?,6.064
2.333,0.251,2.327,0.0,0.0,-0.241,3.884
?,0.711,1.586,0.0,3.0,1.569,3.66
3.526,?,1.596,?,3.0,0.757,?
2.366,?,1.735,0.0,0.0,-0.534,0.242
2.508,0.58,0.941,0.0,?,?,3.799
?,0.764,1.227,0.0,1.0,5.258,5.412
?,1.028,1.224,0.0,?,5.741,5.758
2.183,?,0.846,?,0.0,?,3.666
3.012,0.223,1.023,0.0,0.0,?,?
2.508,0.58,?,0.0,0.0,1.701,?
3.103,0.134,1.016,?,0.0,2.193,3.21
3.05,0.405,0.868,1.0,3.0,2.233,?
2.585,1.586,1.352,0.0,?,4.092,?
1.962,1.345,0.783,?,0.0,3.617,5.352
3.143,0.134,1.641,0.0,?,1.209,2.264
?,1.501,1.124,0.0,?,4.053,?
2.126,0.977,?,0.0,0.0,?,4.762
?,0.405,1.189,2.0,2.0,4.639,5.541
2.528,0.58,1.297,0.0,0.0,1.539,3.025
3.103,0.134,1.016,0.0,?,?,3.651
3.171,0.134,?,1.0,0.0,2.42,3.569
?,0.134,1.016,0.0,0.0,2.193,3.22
2.456,?,0.937,0.0,?,?,4.286
3.26,0.251,?,?,1.0,1.994,2.745
2.802,0.223,1.6,1.0,0.0,1.064,4.423
3.08,0.223,1.583,0.0,1.0,1.442,2.369
?,0.0,1.333,?,0.0,2.352,3.614
2.217,0.659,0.788,0.0,0.0,1.758,3.727
4.258,0.223,1.538,0.0,1.0,4.506,?
4.717,0.223,1.288,1.0,?,?,6.384
?,0.134,1.641,0.0,0.0,1.209,2.487
3.423,?,1.993,0.0,4.0,-1.358,3.689
?,?,1.068,0.0,0.0,2.242,3.806
?,0.223,2.048,0.0,0.0,0.8,1.462
4.135,0.58,1.263,?,2.0,?,5.538
3.485,0.223,1.614,0.0,0.0,?,2.853
2.377,0.827,0.938,0.0,0.0,2.239,5.005
?,?,0.941,0.0,0.0,1.701,3.483
2.377,0.827,0.938,0.0,?,2.239,3.991
3.314,0.331,1.173,1.0,0.0,?,?
3.788,?,?,0.0,2.0,2.576,4.664
2.086,?,0.396,0.0,0.0,4.594,6.72
2.26,?,0.902,0.0,?,4.926,6.006
1.925,1.364,0.421,0.0,0.0,4.19,5.591
2.377,0.827,0.938,0.0,0.0,?,5.083
2.215,0.887,0.888,0.0,?,1.395,4.33
?,0.56,1.399,?,?,?,?
?,?,?,1.0,0.0,1.239,3.917
?,?,?,0.0,1.0,1.06,3.661
2.568,?,0.931,0.0,0.0,2.461,?
2.636,?,0.999,?,0.0,2.573,?
2.439,0.93,0.924,0.0,0.0,1.748,4.856
?,0.711,1.147,0.0,?,1.515,3.846
4.137,0.223,1.542,0.0,1.0,4.234,?
1.733,1.077,0.81,0.0,0.0,3.11,4.63
2.377,0.827,0.938,0.0,0.0,2.239,3.91
2.215,0.887,?,0.0,0.0,1.395,3.932
2.377,?,0.938,0.0,0.0,?,5.146
2.11,0.58,?,0.0,?,?,3.391
2.583,0.762,?,?,1.0,1.968,3.882
2.11,0.58,0.805,0.0,0.0,?,3.787
2.329,0.711,?,0.0,1.0,1.229,3.097
2.512,0.134,?,0.0,0.0,1.506,?
1.512,0.57,0.879,0.0,?,-0.317,2.445
2.092,1.359,2.273,1.0,1.0,1.246,4.796
1.774,0.429,2.299,0.0,0.0,?,?
3.052,0.638,0.903,0.0,0.0,3.237,4.906
?,0.331,1.397,?,0.0,2.048,4.473
3.554,0.629,?,0.0,0.0,3.315,?
2.726,0.496,1.179,0.0,1.0,1.06,2.126
2.983,0.496,2.106,0.0,0.0,-0.521,1.68
2.778,0.83,1.046,?,0.0,3.562,6.652
?,0.223,1.298,0.0,0.0,0.943,3.131
?,0.891,0.816,0.0,0.0,2.729,4.62
2.536,0.496,1.482,0.0,1.0,?,3.03
?,0.64,1.727,?,0.0,0.8,2.072
2.755,0.83,1.656,0.0,?,2.957,3.746
?,1.441,0.776,0.0,0.0,3.426,6.087
3.402,0.604,1.517,0.0,0.0,3.451,5.086
3.219,0.811,1.127,0.0,0.0,2.604,4.759
?,0.251,?,0.0,0.0,1.141,?
3.195,0.496,1.133,0.0,1.0,?,4.446
1.0,1.15,0.968,0.0,?,?,3.499
?,1.068,0.923,0.0,0.0,?,3.327
2.126,1.278,0.896,?,0.0,?,?
2.019,1.126,0.793,0.0,0.0,?,4.737
2.217,0.764,?,1.0,0.0,2.269,5.308
2.019,?,?,0.0,0.0,?,5.001
2.025,0.932,0.851,1.0,?,2.212,?
2.479,0.887,0.954,0.0,?,1.748,4.181
1.946,0.223,1.929,0.0,0.0,-0.172,0.534
3.651,1.151,0.911,0.0,?,2.278,?
3.252,0.223,1.077,0.0,0.0,?,4.093
2.987,1.076,0.921,0.0,?,3.318,6.077
?,0.251,1.56,0.0,0.0,?,4.132
?,?,0.849,0.0,1.0,1.237,3.133
2.233,?,0.841,1.0,0.0,3.377,5.251
2.065,1.062,0.852,0.0,0.0,2.463,4.399
2.469,0.582,0.913,?,0.0,2.688,4.002
3.08,0.223,1.583,1.0,0.0,1.442,3.757
1.634,0.798,1.093,0.0,0.0,0.68,2.569
?,?,0.941,0.0,1.0,4.179,4.828
1.634,0.713,1.19,0.0,0.0,0.501,2.319
?,1.112,1.314,0.0,1.0,3.474,?
?,0.405,0.963,1.0,?,?,4.632
2.396,0.223,1.778,?,0.0,0.347,?
?,0.223,1.667,0.0,1.0,?,0.855
1.751,0.629,1.483,0.0,0.0,-0.317,0.361
2.189,?,?,0.0,0.0,3.291,?
1.333,0.754,1.148,0.0,1.0,-0.386,3.487
2.034,0.331,2.672,1.0,0.0,-0.273,0.841
0.973,0.988,1.489,0.0,1.0,0.18,2.725
3.828,?,0.966,1.0,2.0,4.279,8.604
3.029,0.331,2.13,0.0,?,0.967,1.885
3.003,0.134,1.413,0.0,0.0,2.242,2.647
3.74,0.134,1.581,0.0,0.0,?,4.396
2.555,1.11,1.686,0.0,0.0,?,2.601
3.86,?,1.55,0.0,1.0,3.661,4.51
?,0.223,1.723,0.0,0.0,2.894,4.703
1.783,0.331,1.667,?,?,?,1.777
2.126,?,1.719,?,0.0,?,?
?,?,2.195,?,0.0,1.239,?
3.065,0.923,1.317,?,0.0,1.271,?
3.961,0.405,1.083,1.0,0.0,?,5.842
3.005,1.683,0.774,0.0,0.0,4.804,7.287
4.36,0.405,1.228,1.0,2.0,4.235,6.665
3.027,0.331,1.011,0.0,1.0,1.807,3.009
2.448,0.638,0.921,0.0,0.0,1.701,3.513
3.461,0.223,?,0.0,1.0,2.357,3.393
?,1.033,0.963,0.0,1.0,4.246,9.354
2.479,0.887,0.954,?,?,1.748,4.208
?,?,1.524,0.0,1.0,2.289,3.976
3.033,0.693,1.312,1.0,0.0,1.21,4.832
2.684,0.988,1.226,0.0,1.0,3.076,?
?,0.223,1.778,0.0,0.0,0.347,?
?,0.223,1.705,0.0,0.0,0.8,1.589
3.035,0.223,1.662,0.0,0.0,1.209,?
?,0.0,0.917,0.0,0.0,2.255,3.502
1.439,1.079,1.867,0.0,?,2.226,3.402
?,0.88,1.466,0.0,3.0,1.95,?
5.158,0.134,1.791,0.0,0.0,3.118,6.04
?,0.713,1.201,1.0,0.0,?,3.561
?,1.236,1.166,0.0,?,4.268,?
3.376,1.278,0.915,0.0,0.0,5.934,4.862
3.98,0.452,2.013,0.0,0.0,?,?
4.305,0.223,?,3.0,2.0,3.909,?
2.926,0.582,1.939,0.0,0.0,1.548,3.046
4.166,0.134,1.556,?,?,?,5.912
2.938,1.385,1.225,?,2.0,?,4.593
4.536,0.223,1.29,0.0,0.0,4.907,6.634
?,0.223,1.319,0.0,?,1.795,4.804
2.165,?,1.912,0.0,0.0,?,?
1.126,0.134,?,?,?,-0.317,1.399
1.429,0.223,1.75,1.0,0.0,-0.317,3.076
1.429,?,1.804,?,0.0,-0.564,2.72
1.0,0.83,1.432,0.0,1.0,?,2.856
0.965,0.64,1.695,0.0,1.0,0.202,3.272
?,?,2.92,0.0,0.0,?,2.375
2.748,?,1.705,0.0,0.0,0.8,1.063
?,0.811,?,?,0.0,0.58,2.925
3.08,0.223,1.583,?,1.0,1.442,3.061
1.523,1.028,1.512,0.0,1.0,?,2.693
1.832,1.209,1.364,0.0,?,?,3.828
1.701,1.443,1.905,0.0,0.0,2.957,4.44
1.094,1.236,?,?,1.0,?,1.911
2.931,1.71,0.935,2.0,2.0,?,7.017
2.126,0.83,1.455,1.0,0.0,2.459,4.184
3.641,0.331,?,1.0,0.0,1.971,?
2.137,0.223,1.179,0.0,?,?,?
3.514,0.0,1.375,2.0,?,3.038,4.465
?,0.134,?,0.0,0.0,2.502,?
2.632,0.429,1.176,0.0,?,1.074,?
2.465,1.586,1.0,?,4.0,3.558,7.591
2.33,?,?,0.0,2.0,-0.741,0.89
3.465,0.0,0.963,4.0,?,3.267,3.407
3.277,0.223,1.633,?,0.0,1.587,2.182
2.866,0.223,1.288,0.0,0.0,1.442,1.906
?,1.131,1.584,?,?,2.558,4.422
2.08,1.033,0.902,?,0.0,3.157,3.693
3.739,0.0,1.204,?,1.0,3.374,5.689
3.191,0.223,1.154,?,0.0,1.737,2.686
3.815,1.825,1.351,0.0,0.0,-0.45,4.691
4.628,1.209,1.968,?,0.0,2.437,4.551
3.41,0.223,1.278,1.0,2.0,1.947,?
?,?,1.3,?,1.0,1.974,2.953
2.748,0.223,1.705,?,0.0,?,1.691
2.024,0.83,?,0.0,0.0,2.226,2.928
2.665,0.251,?,0.0,0.0,-0.534,1.817
2.748,?,1.705,?,0.0,0.8,1.305
2.462,?,1.625,0.0,1.0,0.655,?
2.377,0.331,1.734,0.0,0.0,-0.534,1.474
?,1.531,?,0.0,0.0,3.089,6.16
1.439,1.079,1.867,0.0,?,?,3.213
1.126,1.079,1.44,?,1.0,2.081,3.47
1.636,0.331,1.265,?,1.0,-0.38,2.766
2.024,0.405,2.065,0.0,1.0,0.133,2.269
?,?,1.868,0.0,?,2.604,3.916
3.957,0.223,?,2.0,3.0,2.998,4.577
3.383,1.408,?,0.0,0.0,?,5.44
3.819,0.615,0.864,0.0,0.0,4.878,3.715
3.044,1.028,0.959,1.0,0.0,3.762,5.95
3.776,0.405,?,0.0,0.0,3.306,4.691
3.39,0.934,0.889,0.0,0.0,4.436,?
?,?,1.155,0.0,0.0,3.105,4.81
?,?,1.398,0.0,0.0,?,3.416
3.993,0.223,1.214,1.0,0.0,?,4.611
?,0.405,?,?,2.0,0.888,2.495
?,0.357,1.394,?,1.0,3.903,6.923
2.377,?,?,0.0,0.0,4.658,5.372
?,?,2.539,0.0,?,-0.406,3.845
2.523,0.56,1.602,?,1.0,0.052,?
3.361,0.223,1.342,0.0,0.0,2.129,5.485
3.7,0.223,1.556,0.0,1.0,?,?
2.818,0.83,?,?,0.0,2.899,3.92
3.465,0.0,0.802,0.0,?,3.958,?
?,0.134,1.032,0.0,0.0,2.152,?
4.268,0.916,1.19,0.0,2.0,1.936,?
3.26,0.405,0.921,0.0,0.0,2.782,?
3.426,0.85,1.792,0.0,?,2.59,4.377
?,0.693,0.978,0.0,2.0,4.633,6.6
3.477,0.693,1.344,0.0,2.0,?,4.116
?,0.693,?,?,2.0,?,5.49
4.05,0.693,1.381,0.0,2.0,3.618,5.367
3.557,0.331,1.301,2.0,1.0,2.209,4.711
4.073,?,1.171,0.0,2.0,?,5.224
2.744,0.496,?,0.0,0.0,?,4.284
3.252,0.134,0.875,0.0,?,?,5.292
2.815,0.56,?,0.0,2.0,0.43,2.758
2.031,0.854,2.591,0.0,0.0,-0.816,2.689
3.265,0.496,0.962,0.0,1.0,3.055,?
2.085,1.079,?,0.0,?,4.063,4.89
?,1.586,1.25,0.0,4.0,3.659,?
2.822,0.811,1.524,0.0,0.0,-2.089,0.6
3.315,?,1.753,0.0,2.0,-0.439,2.501
1.417,?,0.648,?,0.0,?,4.421
?,?,0.913,?,?,2.956,4.988
1.925,1.16,?,?,0.0,3.314,4.499
?,0.429,0.871,0.0,1.0,1.237,?
?,?,?,0.0,0.0,?,?
1.822,0.829,0.834,?,?,2.509,3.731
2.125,0.638,0.831,0.0,0.0,?,2.939
?,0.93,1.075,0.0,0.0,2.702,6.236
3.26,0.811,0.702,0.0,0.0,4.412,6.298
2.982,0.496,1.151,0.0,1.0,1.783,3.522
2.019,1.126,0.793,?,0.0,3.314,4.73
?,?,0.941,?,0.0,1.701,3.789
3.461,0.223,1.12,0.0,0.0,2.813,4.672
2.233,0.64,0.92,1.0,0.0,2.37,4.75
?,0.405,0.876,1.0,0.0,1.667,4.725
3.394,0.0,0.868,0.0,0.0,3.677,4.199
2.937,0.499,0.8,0.0,0.0,3.945,4.849
3.012,0.223,?,0.0,0.0,2.637,4.538
3.315,0.223,0.799,0.0,0.0,3.127,4.507
2.11,1.15,0.72,?,0.0,3.157,5.518
4.278,0.405,1.345,0.0,0.0,3.546,4.668
3.179,0.0,0.805,0.0,0.0,3.386,4.322
?,0.134,1.009,0.0,0.0,?,3.448
2.448,0.638,1.121,0.0,0.0,1.701,2.904
3.921,0.134,1.789,0.0,0.0,2.502,3.861
3.532,0.134,?,0.0,0.0,?,3.959
?,0.331,?,0.0,0.0,2.224,3.53
?,0.948,0.751,0.0,0.0,3.586,5.107
?,?,0.837,0.0,?,3.876,4.809
3.315,0.223,0.799,0.0,?,3.127,?
1.855,1.179,1.44,0.0,0.0,1.587,2.838
2.866,0.223,1.288,2.0,?,1.335,?
2.137,0.223,1.179,0.0,0.0,0.655,3.288
3.036,0.405,1.205,?,1.0,2.351,4.247
3.111,0.405,1.05,0.0,2.0,?,5.169
?,0.331,1.582,0.0,1.0,0.586,2.895
1.962,1.345,0.783,0.0,?,3.617,5.348
2.442,?,0.984,0.0,?,?,?
3.171,0.134,1.011,?,0.0,?,3.984
?,0.496,?,0.0,?,?,3.665
?,0.638,1.352,?,1.0,2.575,4.561
2.43,0.496,0.83,1.0,0.0,1.132,4.628
2.435,?,1.109,0.0,?,2.354,2.839
?,0.874,1.221,0.0,1.0,2.659,4.262
2.928,1.113,1.185,0.0,1.0,2.927,4.141
3.235,?,0.996,0.0,0.0,?,5.354
3.177,0.629,0.871,0.0,0.0,3.315,3.365
?,?,0.835,?,0.0,1.099,4.023
2.233,0.57,0.883,0.0,0.0,1.501,3.325
3.179,?,?,0.0,0.0,2.942,3.811
2.728,0.223,0.953,0.0,0.0,?,3.897
2.62,0.499,?,0.0,0.0,?,4.23
?,0.83,0.899,?,0.0,3.478,4.194
?,0.582,0.839,0.0,0.0,?,4.353
?,0.288,0.839,0.0,?,3.045,?
2.834,0.134,0.95,0.0,0.0,1.859,3.12
?,0.64,0.838,0.0,0.0,2.127,3.995
3.407,?,1.111,0.0,0.0,3.259,4.192
3.012,0.223,1.023,0.0,0.0,2.193,3.92
2.477,0.83,0.983,0.0,?,3.795,4.54
2.477,0.83,0.983,0.0,0.0,?,4.743
2.08,0.891,0.816,?,0.0,2.729,4.332
2.888,?,0.944,0.0,?,1.246,1.935
2.08,0.891,0.816,0.0,0.0,?,4.989
2.126,?,0.896,0.0,?,4.634,5.815
?,1.16,0.801,0.0,0.0,3.314,5.192
3.69,?,0.883,0.0,0.0,3.887,?
3.814,0.331,?,0.0,1.0,3.345,3.698
2.888,0.405,1.472,1.0,2.0,1.522,5.105
2.824,0.223,1.051,0.0,0.0,1.533,4.05
1.855,1.067,1.244,0.0,0.0,1.587,3.487
2.802,0.223,1.6,?,0.0,1.064,3.937
1.92,1.079,1.738,0.0,0.0,2.604,3.408
2.802,?,1.6,0.0,1.0,1.064,1.748
?,0.331,1.532,0.0,1.0,0.586,?
?,0.331,2.017,0.0,0.0,?,2.859
2.215,0.887,0.888,0.0,0.0,1.395,4.084
3.16,1.028,0.809,0.0,0.0,3.842,?
3.26,?,1.151,1.0,0.0,2.11,3.835
1.965,0.405,1.169,1.0,0.0,-0.145,3.66
1.783,0.629,0.75,1.0,0.0,?,?
2.348,?,0.85,0.0,0.0,2.621,3.769
3.461,0.223,1.12,0.0,0.0,2.813,?
3.407,0.0,1.111,?,0.0,3.259,4.279
2.824,0.223,1.0,0.0,1.0,2.102,2.87
2.233,0.64,?,0.0,?,2.102,3.615
2.08,?,0.858,?,0.0,1.887,3.022
2.434,1.17,0.996,1.0,0.0,1.391,3.575
?,0.331,?,0.0,1.0,?,2.55
?,0.496,0.946,0.0,0.0,2.241,3.66
2.252,1.075,?,0.0,0.0,?,5.303
2.508,0.58,0.941,0.0,0.0,?,3.242
2.508,0.58,0.941,0.0,0.0,1.701,?
?,0.638,0.871,?,0.0,1.61,4.416
2.094,?,?,0.0,0.0,1.886,4.239
3.739,?,1.25,2.0,2.0,3.267,?
3.332,0.134,1.519,0.0,0.0,2.51,?
?,0.496,0.946,0.0,0.0,2.241,?
2.815,0.56,1.585,1.0,1.0,?,4.59
1.5,0.405,1.669,0.0,1.0,-0.386,2.661
3.126,0.693,1.69,2.0,?,1.024,4.282
3.86,0.223,1.429,0.0,0.0,2.502,3.919
1.814,1.316,1.074,0.0,1.0,?,?
3.69,1.159,1.295,0.0,2.0,?,5.749
4.211,0.932,1.045,0.0,1.0,4.832,?
2.16,1.16,1.607,0.0,0.0,1.94,3.13
4.327,0.56,1.254,2.0,5.0,3.399,6.683
3.057,1.636,0.995,?,2.0,4.452,?
3.401,0.732,1.185,?,1.0,2.791,3.529
2.086,1.501,0.766,0.0,?,3.909,6.093
3.08,?,1.462,2.0,0.0,1.442,2.494
3.41,0.134,1.722,?,0.0,-1.174,3.017
3.101,?,?,0.0,?,1.655,?
3.599,0.702,1.514,?,?,3.247,6.183
?,0.961,1.669,0.0,4.0,1.798,3.152
2.804,1.11,0.618,?,6.0,1.317,6.254
3.67,?,2.11,0.0,3.0,2.288,?
?,?,0.875,?,2.0,3.148,?
?,?,?,0.0,2.0,0.736,3.109
3.652,0.872,0.867,?,3.0,3.983,4.04
?,0.916,0.878,0.0,6.0,2.918,4.818
2.831,1.393,1.077,?,1.0,0.906,5.317
4.057,?,1.183,1.0,3.0,?,8.201
