@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
?,?,?,0.0,?,?,?
1.0,0.83,1.432,?,1.0,1.672,?
?,?,1.695,0.0,1.0,0.202,3.272
?,?,?,?,?,?,2.375
2.748,0.223,1.705,0.0,0.0,0.8,1.063
?,?,1.313,0.0,?,0.58,2.925
?,?,?,0.0,1.0,?,3.061
1.523,?,?,?,?,0.996,2.693
?,?,1.364,?,?,?,?
1.701,?,1.905,?,0.0,?,?
?,?,1.461,0.0,?,?,?
2.931,?,0.935,?,?,?,?
?,0.83,1.455,?,0.0,2.459,4.184
3.641,?,1.933,1.0,?,1.971,?
?,?,1.179,?,0.0,?,3.841
?,0.0,?,?,?,3.038,4.465
?,0.134,?,?,0.0,?,?
?,0.429,1.176,?,0.0,?,?
?,1.586,1.0,0.0,?,?,7.591
?,?,1.776,?,2.0,?,?
3.465,0.0,?,?,?,?,3.407
?,?,?,?,0.0,1.587,?
?,?,1.288,?,?,1.442,?
3.738,?,1.584,?,2.0,?,?
?,?,?,?,0.0,?,?
3.739,?,?,?,?,?,5.689
?,0.223,1.154,?,?,?,2.686
?,?,1.351,0.0,0.0,?,4.691
4.628,?,1.968,?,?,2.437,4.551
?,?,?,1.0,?,?,2.737
?,0.0,1.3,?,?,1.974,?
2.748,0.223,1.705,0.0,?,0.8,1.691
2.024,?,1.761,0.0,0.0,2.226,2.928
?,?,?,?,?,-0.534,1.817
2.748,?,1.705,0.0,?,?,1.305
?,?,?,?,?,?,?
?,?,1.734,?,0.0,?,?
?,1.531,?,?,?,?,6.16
?,?,?,?,?,?,3.213
?,1.079,?,1.0,1.0,2.081,?
1.636,?,?,?,1.0,-0.38,2.766
?,0.405,?,?,?,?,?
?,?,?,?,0.0,2.604,3.916
?,?,?,?,?,2.998,4.577
3.383,?,?,?,0.0,4.804,5.44
?,0.615,0.864,?,0.0,4.878,?
?,?,?,?,?,3.762,5.95
3.776,0.405,0.92,?,0.0,3.306,?
?,?,?,0.0,?,4.436,5.264
?,0.223,?,0.0,?,?,4.81
3.921,0.251,?,?,?,?,3.416
?,0.223,?,1.0,?,3.563,?
2.507,?,?,?,2.0,0.888,2.495
4.566,?,1.394,4.0,?,3.903,?
?,?,?,0.0,?,4.658,?
2.118,?,?,?,0.0,?,?
?,0.56,?,?,?,?,?
?,?,1.342,?,0.0,?,5.485
?,?,1.556,0.0,?,?,3.971
2.818,?,1.386,?,?,?,?
?,0.0,?,?,0.0,3.958,4.984
?,0.134,?,0.0,?,?,?
4.268,0.916,1.19,0.0,?,?,?
3.26,?,?,?,0.0,?,?
3.426,0.85,1.792,?,0.0,?,4.377
?,?,0.978,?,?,?,6.6
?,0.693,?,0.0,2.0,?,?
?,?,1.381,0.0,2.0,?,?
?,?,1.381,0.0,2.0,3.618,?
?,?,?,?,1.0,?,4.711
4.073,?,?,?,?,?,5.224
?,0.496,0.753,?,?,?,4.284
?,?,?,0.0,?,?,?
?,0.56,?,?,?,?,?
?,0.854,2.591,?,?,?,?
3.265,0.496,0.962,?,?,?,?
2.085,?,?,0.0,?,4.063,4.89
?,?,1.25,?,?,3.659,?
?,?,?,0.0,0.0,?,0.6
3.315,?,1.753,0.0,?,?,?
?,0.898,?,?,0.0,?,?
2.118,?,?,1.0,0.0,?,?
1.925,1.16,?,?,0.0,?,?
2.536,?,?,0.0,?,?,2.537
?,0.496,0.946,0.0,0.0,?,?
1.822,0.829,?,?,?,?,3.731
2.125,?,0.831,0.0,0.0,1.348,?
3.098,0.93,?,?,?,2.702,?
?,0.811,0.702,0.0,?,4.412,6.298
2.982,0.496,?,0.0,?,?,?
2.019,?,?,?,?,3.314,?
2.508,?,0.941,0.0,?,1.701,?
?,?,?,?,0.0,?,4.672
?,0.64,?,1.0,0.0,2.37,?
2.477,0.405,0.876,?,?,?,?
?,0.0,?,0.0,?,?,?
?,0.499,?,0.0,0.0,3.945,?
?,?,0.76,?,?,?,?
3.315,?,0.799,?,?,3.127,?
2.11,1.15,?,?,?,?,5.518
4.278,0.405,?,0.0,0.0,3.546,?
?,?,0.805,?,?,3.386,?
2.834,?,?,?,?,?,?
2.448,0.638,1.121,0.0,?,?,2.904
3.921,0.134,?,?,0.0,?,?
?,?,?,0.0,?,2.813,?
3.585,?,?,0.0,0.0,?,?
?,0.948,0.751,?,0.0,3.586,?
3.465,0.0,0.837,?,?,3.876,?
?,0.223,?,?,?,3.127,?
?,1.179,1.44,?,0.0,1.587,?
?,?,?,2.0,?,?,3.411
?,0.223,1.179,0.0,?,?,?
?,0.405,?,?,1.0,?,?
?,0.405,1.05,?,2.0,?,5.169
2.677,?,?,0.0,?,?,?
?,?,0.783,?,?,3.617,?
2.442,0.934,0.984,?,1.0,?,?
?,?,?,?,0.0,2.186,?
?,?,1.151,0.0,?,?,?
3.874,0.638,?,?,1.0,?,?
?,?,?,?,?,?,?
?,?,?,0.0,1.0,2.354,?
?,?,?,0.0,1.0,?,4.262
2.928,?,?,?,?,2.927,4.141
3.235,1.131,?,?,?,?,?
?,0.629,?,?,?,3.315,?
?,0.56,0.835,1.0,0.0,?,4.023
?,?,?,0.0,0.0,?,?
3.179,0.0,?,?,?,?,?
?,0.223,0.953,0.0,?,?,?
?,?,?,?,?,?,?
2.126,?,?,?,0.0,3.478,4.194
?,?,?,?,0.0,?,4.353
2.62,?,0.839,?,?,?,3.753
2.834,?,0.95,?,?,?,?
2.086,0.64,0.838,0.0,?,2.127,?
?,?,1.111,?,?,?,?
?,?,?,?,?,2.193,3.92
2.477,0.83,?,0.0,?,?,?
?,0.83,?,0.0,0.0,3.795,?
?,?,?,0.0,0.0,?,4.332
?,0.251,?,0.0,?,1.246,?
?,0.891,?,0.0,0.0,?,?
2.126,?,?,?,?,4.634,?
?,?,?,0.0,0.0,3.314,?
?,0.223,?,?,0.0,3.887,6.644
?,0.331,?,0.0,?,3.345,?
2.888,?,?,1.0,?,?,?
2.824,0.223,?,?,?,?,4.05
?,1.067,1.244,?,?,1.587,?
?,?,1.6,1.0,0.0,?,?
1.92,?,?,0.0,?,?,3.408
2.802,?,?,?,1.0,?,1.748
?,?,?,?,?,?,2.014
?,0.331,?,?,?,?,?
?,?,?,?,?,1.395,?
3.16,?,?,0.0,0.0,?,?
?,?,1.151,?,?,2.11,3.835
?,?,?,1.0,?,-0.145,?
1.783,?,?,1.0,0.0,?,3.46
2.348,?,?,?,0.0,2.621,3.769
3.461,0.223,1.12,?,0.0,?,?
3.407,0.0,?,?,?,?,?
2.824,?,1.0,0.0,?,?,2.87
?,?,?,?,1.0,2.102,3.615
?,?,?,?,0.0,1.887,?
?,?,?,1.0,0.0,?,?
?,?,?,?,1.0,?,?
?,?,?,?,?,?,?
2.252,?,0.885,?,?,?,5.303
2.508,0.58,?,0.0,?,1.701,?
?,0.58,?,?,?,1.701,?
2.251,0.638,?,1.0,0.0,?,4.416
?,?,0.86,?,0.0,?,?
?,0.0,?,2.0,2.0,3.267,4.638
?,?,?,?,0.0,2.51,?
?,0.496,0.946,?,?,?,?
2.815,?,1.585,?,?,0.43,?
?,0.405,?,?,?,?,2.661
3.126,?,1.69,2.0,2.0,1.024,?
?,0.223,?,0.0,0.0,2.502,?
?,?,?,0.0,?,?,3.35
3.69,?,?,?,?,?,5.749
4.211,?,?,?,?,?,8.916
?,?,1.607,?,?,?,3.13
?,0.56,?,?,5.0,3.399,6.683
3.057,?,?,?,?,?,8.433
?,?,1.185,?,?,?,?
2.086,?,?,0.0,0.0,3.909,6.093
3.08,0.223,?,?,0.0,1.442,?
?,?,?,?,0.0,?,3.017
?,?,?,0.0,?,1.655,?
?,?,?,2.0,?,3.247,6.183
2.986,?,1.669,?,?,?,?
2.804,1.11,0.618,0.0,?,?,6.254
3.67,0.728,?,0.0,3.0,2.288,2.964
?,0.405,?,?,?,?,?
?,?,?,?,?,?,3.109
3.652,?,?,?,?,?,?
?,?,0.878,0.0,?,2.918,4.818
2.831,1.393,?,0.0,?,?,?
?,1.032,?,?,3.0,?,?
