@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
?,?,?,?,0.0,-0.564,?
1.0,?,?,0.0,1.0,?,?
?,?,1.695,?,?,?,?
?,?,?,?,?,-2.884,?
2.748,?,1.705,?,0.0,?,?
?,0.811,?,?,0.0,0.58,?
3.08,0.223,1.583,?,?,1.442,?
?,1.028,?,?,?,?,2.693
?,1.209,1.364,?,?,?,?
?,1.443,?,0.0,?,2.957,4.44
?,?,1.461,0.0,1.0,?,1.911
2.931,1.71,0.935,2.0,?,?,7.017
?,?,?,?,?,2.459,4.184
?,?,?,?,?,1.971,3.246
?,?,?,0.0,?,0.655,?
?,0.0,1.375,?,?,3.038,4.465
3.668,?,1.132,0.0,0.0,2.502,3.782
?,0.429,?,0.0,0.0,1.074,2.975
?,1.586,?,0.0,?,3.558,?
?,0.58,?,?,?,-0.741,?
3.465,?,?,4.0,0.0,?,?
?,0.223,?,?,0.0,1.587,?
2.866,?,1.288,?,?,?,?
?,1.131,?,1.0,2.0,?,?
?,1.033,0.902,?,?,3.157,3.693
?,?,?,1.0,?,3.374,?
?,?,?,?,0.0,1.737,?
?,1.825,?,?,0.0,?,4.691
?,1.209,?,0.0,?,2.437,?
?,0.223,?,?,2.0,?,?
?,?,1.3,?,?,1.974,2.953
?,0.223,1.705,?,?,?,?
?,0.83,?,0.0,?,?,?
?,0.251,1.762,0.0,?,?,1.817
?,0.223,?,?,0.0,?,1.305
2.462,0.223,1.625,?,?,?,1.352
?,?,?,0.0,?,?,?
3.2,?,?,0.0,?,?,?
?,1.079,?,?,0.0,2.226,3.213
?,1.079,1.44,1.0,?,?,?
?,?,?,?,?,?,?
2.024,?,2.065,?,?,0.133,2.269
1.5,?,1.868,?,?,?,?
?,0.223,1.269,2.0,3.0,?,4.577
3.383,?,0.892,?,?,4.804,?
3.819,0.615,0.864,?,?,4.878,?
?,?,0.959,?,0.0,?,?
?,?,0.92,0.0,?,?,?
3.39,0.934,0.889,?,?,?,?
?,0.223,1.155,?,?,3.105,?
3.921,?,?,?,?,?,?
3.993,0.223,?,?,0.0,?,?
?,0.405,1.652,0.0,2.0,0.888,2.495
4.566,?,?,?,?,3.903,6.923
?,?,0.974,?,?,4.658,?
?,?,?,0.0,?,?,3.845
2.523,?,1.602,?,?,0.052,4.384
3.361,0.223,1.342,?,0.0,?,5.485
?,0.223,1.556,?,?,?,?
2.818,?,?,?,?,?,3.92
3.465,?,0.802,?,?,3.958,4.984
?,?,1.032,?,?,?,?
4.268,?,1.19,0.0,2.0,?,?
3.26,?,?,0.0,0.0,?,?
?,0.85,1.792,?,?,2.59,4.377
?,?,?,?,?,4.633,6.6
?,0.693,1.344,?,?,2.577,?
?,?,?,0.0,?,?,?
?,0.693,1.381,0.0,2.0,?,?
?,0.331,?,?,1.0,?,4.711
4.073,?,1.171,0.0,2.0,4.091,?
?,?,0.753,0.0,0.0,?,?
?,?,0.875,?,0.0,?,?
?,0.56,?,?,?,?,2.758
?,0.854,?,?,?,?,?
3.265,?,0.962,?,1.0,?,?
2.085,?,?,?,?,?,?
?,1.586,?,?,4.0,3.659,?
?,?,?,0.0,?,?,?
3.315,0.916,1.753,?,2.0,?,?
?,?,?,?,0.0,2.042,?
2.118,0.934,?,1.0,?,2.956,4.988
?,?,?,?,0.0,?,4.499
?,0.429,?,?,?,?,?
?,?,?,?,0.0,?,3.568
1.822,?,0.834,?,0.0,?,?
2.125,?,?,?,?,?,2.939
?,?,1.075,0.0,?,?,6.236
?,?,?,0.0,0.0,?,?
?,?,1.151,?,?,?,?
?,?,?,?,?,3.314,?
2.508,0.58,0.941,0.0,0.0,?,3.789
?,0.223,?,?,?,?,?
2.233,0.64,?,1.0,0.0,2.37,?
?,?,?,?,?,1.667,?
?,?,?,?,?,3.677,?
2.937,0.499,?,?,?,?,?
?,0.223,?,0.0,?,?,?
3.315,?,?,0.0,0.0,?,?
?,1.15,0.72,1.0,?,?,?
4.278,?,?,?,0.0,3.546,4.668
?,?,0.805,?,?,?,?
?,?,1.009,0.0,0.0,?,?
2.448,0.638,?,0.0,?,?,?
?,0.134,1.789,?,0.0,?,3.861
?,?,1.518,?,0.0,2.813,?
?,?,?,0.0,?,?,?
?,0.948,?,?,0.0,?,?
?,0.0,0.837,?,0.0,?,4.809
?,?,?,?,?,?,4.44
?,?,?,0.0,?,?,2.838
2.866,0.223,?,?,0.0,?,3.411
?,?,1.179,?,0.0,?,3.288
?,?,?,?,?,2.351,?
?,0.405,?,0.0,2.0,1.756,?
?,?,1.582,?,?,?,?
1.962,1.345,0.783,0.0,?,3.617,5.348
?,?,0.984,?,1.0,?,?
?,0.134,?,?,0.0,2.186,3.984
2.982,0.496,1.151,0.0,1.0,?,?
?,?,?,?,?,2.575,4.561
?,0.496,0.83,1.0,?,?,4.628
?,?,?,?,?,2.354,2.839
?,0.874,?,0.0,1.0,?,4.262
2.928,?,1.185,?,1.0,?,4.141
?,1.131,0.996,?,0.0,?,5.354
3.177,0.629,?,?,?,?,?
?,?,?,?,?,?,4.023
?,0.57,?,?,?,?,3.325
3.179,0.0,1.063,?,?,2.942,?
?,0.223,?,0.0,0.0,1.859,?
?,?,0.99,0.0,?,3.21,?
2.126,?,?,?,?,?,?
2.216,?,0.839,0.0,?,2.127,?
2.62,0.288,?,?,?,3.045,3.753
?,?,?,0.0,0.0,?,3.12
2.086,?,?,?,0.0,2.127,3.995
?,0.0,?,0.0,0.0,3.259,?
?,?,1.023,0.0,?,2.193,?
?,?,0.983,0.0,?,3.795,4.54
2.477,0.83,?,0.0,0.0,3.795,?
?,0.891,?,?,?,2.729,?
?,?,?,?,?,?,?
2.08,?,?,?,?,?,4.989
2.126,1.278,0.896,?,0.0,?,?
?,1.16,?,?,0.0,?,?
?,?,0.883,?,0.0,?,?
?,?,?,?,?,?,?
?,0.405,?,1.0,?,?,5.105
2.824,?,?,0.0,?,?,?
1.855,?,?,?,?,1.587,?
?,0.223,?,?,0.0,?,3.937
?,1.079,1.738,?,0.0,2.604,3.408
2.802,?,1.6,?,1.0,?,?
?,?,1.532,?,?,0.586,2.014
?,?,?,0.0,?,?,?
2.215,?,?,0.0,?,1.395,?
3.16,?,?,0.0,?,?,5.939
?,?,?,1.0,?,?,?
?,0.405,1.169,1.0,?,-0.145,3.66
?,0.629,?,?,?,0.736,3.46
2.348,?,?,?,?,?,?
?,0.223,?,?,0.0,2.813,?
3.407,?,1.111,?,?,3.259,?
?,?,1.0,?,1.0,?,2.87
?,?,?,?,1.0,2.102,3.615
2.08,0.496,?,?,0.0,?,?
?,?,?,1.0,0.0,1.391,3.575
?,?,?,0.0,1.0,1.49,2.55
2.43,?,?,?,?,?,3.66
?,1.075,?,?,?,?,?
?,?,?,?,?,1.701,?
?,0.58,?,0.0,?,?,3.345
?,?,0.871,1.0,?,1.61,4.416
?,0.827,0.86,0.0,0.0,?,?
3.739,0.0,1.25,?,2.0,3.267,4.638
?,?,?,0.0,?,?,?
?,?,?,0.0,0.0,?,3.441
?,?,?,?,?,?,4.59
1.5,?,1.669,0.0,1.0,?,?
?,0.693,?,?,?,?,4.282
?,?,1.429,?,?,?,3.919
1.814,1.316,1.074,0.0,1.0,?,?
3.69,?,?,0.0,?,4.449,5.749
?,?,1.045,0.0,1.0,4.832,8.916
2.16,?,?,?,?,1.94,3.13
?,?,1.254,2.0,?,3.399,6.683
?,?,?,0.0,?,?,8.433
?,?,1.185,0.0,?,?,3.529
?,?,?,?,?,3.909,?
?,?,?,?,?,?,?
3.41,0.134,?,0.0,?,-1.174,3.017
?,?,?,?,?,?,6.238
3.599,0.702,?,2.0,1.0,?,6.183
2.986,?,1.669,0.0,?,1.798,?
?,1.11,?,?,?,?,6.254
3.67,0.728,2.11,0.0,3.0,2.288,?
3.475,?,?,?,?,?,?
2.801,0.728,?,?,2.0,?,?
?,?,?,2.0,3.0,?,?
3.763,0.916,?,0.0,?,2.918,?
?,?,1.077,?,1.0,0.906,?
4.057,1.032,1.183,?,?,4.754,?
