@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
0.965,?,?,0.0,1.0,0.202,3.272
3.001,?,?,0.0,0.0,-2.884,?
2.748,?,?,0.0,0.0,?,1.063
?,?,1.313,0.0,?,?,?
3.08,0.223,1.583,0.0,1.0,1.442,?
1.523,?,1.512,0.0,?,?,?
?,?,1.364,?,?,?,?
1.701,?,?,0.0,?,2.957,4.44
1.094,?,?,0.0,1.0,0.996,?
?,?,?,?,?,?,?
?,?,?,1.0,?,2.459,?
?,0.331,1.933,?,?,?,?
2.137,?,?,0.0,?,0.655,?
3.514,?,?,2.0,?,3.038,4.465
3.668,0.134,1.132,?,?,2.502,3.782
?,0.429,?,?,0.0,1.074,?
2.465,1.586,1.0,?,?,?,?
?,0.58,?,0.0,?,-0.741,?
?,0.0,?,4.0,0.0,?,3.407
3.277,0.223,1.633,0.0,?,?,?
?,?,?,?,0.0,1.442,?
?,?,1.584,1.0,2.0,?,?
2.08,1.033,0.902,?,0.0,?,?
?,?,?,1.0,?,?,?
3.191,?,?,?,0.0,?,?
3.815,1.825,?,0.0,?,-0.45,4.691
?,1.209,1.968,?,?,2.437,4.551
?,0.223,1.278,1.0,?,1.947,2.737
?,0.0,?,1.0,?,?,?
?,0.223,?,?,?,?,?
?,?,?,0.0,0.0,2.226,?
?,?,1.762,?,?,?,?
?,0.223,?,?,?,?,?
?,?,?,0.0,?,0.655,?
?,0.331,?,0.0,0.0,?,?
3.2,1.531,?,?,?,3.089,?
?,1.079,1.867,0.0,0.0,?,3.213
?,1.079,?,1.0,1.0,?,3.47
1.636,?,?,?,1.0,-0.38,?
?,0.405,?,0.0,1.0,0.133,?
1.5,1.278,?,?,0.0,?,?
3.957,?,?,2.0,?,?,?
?,?,0.892,0.0,?,?,5.44
?,0.615,0.864,?,?,4.878,3.715
3.044,1.028,?,?,0.0,?,5.95
3.776,?,?,0.0,0.0,?,?
?,0.934,0.889,?,0.0,?,?
?,?,1.155,?,?,?,?
?,?,1.398,0.0,?,1.622,?
?,0.223,1.214,?,?,3.563,4.611
2.507,?,?,0.0,2.0,?,?
4.566,0.357,1.394,?,?,?,6.923
2.377,?,?,?,?,?,?
2.118,0.956,2.539,?,0.0,-0.406,3.845
?,?,?,?,1.0,?,4.384
?,?,1.342,0.0,?,?,?
?,0.223,1.556,?,?,?,?
2.818,?,?,0.0,?,?,?
?,0.0,?,0.0,0.0,?,?
?,?,?,?,0.0,?,?
?,?,1.19,?,2.0,1.936,?
?,?,?,0.0,0.0,2.782,4.578
?,0.85,?,0.0,0.0,?,?
?,?,?,0.0,2.0,?,?
?,0.693,1.344,?,?,?,?
?,?,?,0.0,2.0,?,?
?,0.693,?,?,?,?,5.367
?,?,?,2.0,?,2.209,?
?,?,?,?,2.0,4.091,5.224
?,?,?,0.0,?,3.018,?
?,0.134,0.875,?,0.0,2.859,?
?,0.56,1.585,0.0,2.0,0.43,2.758
2.031,0.854,?,0.0,0.0,-0.816,?
3.265,?,?,?,?,3.055,4.732
2.085,1.079,?,?,?,4.063,4.89
?,?,?,?,?,?,?
?,?,?,?,0.0,?,0.6
?,?,?,?,?,?,2.501
?,?,?,?,?,2.042,?
?,0.934,0.913,?,?,2.956,?
1.925,?,0.801,?,0.0,?,?
?,0.429,?,0.0,1.0,1.237,?
?,0.496,?,?,?,?,3.568
1.822,?,?,?,0.0,?,?
2.125,?,0.831,?,?,?,2.939
?,?,?,0.0,?,?,?
3.26,?,0.702,?,?,4.412,?
?,?,?,0.0,?,?,3.522
2.019,1.126,0.793,0.0,0.0,3.314,4.73
?,?,?,?,?,?,?
?,?,1.12,0.0,?,?,?
2.233,?,?,?,0.0,?,?
?,?,?,?,0.0,?,4.725
?,?,0.868,?,0.0,3.677,4.199
2.937,?,0.8,0.0,?,?,?
?,?,0.76,0.0,0.0,?,?
?,0.223,?,?,0.0,?,4.507
?,?,?,?,?,3.157,?
?,?,1.345,?,?,?,?
?,0.0,?,?,0.0,?,?
?,?,?,0.0,?,?,3.448
2.448,0.638,1.121,0.0,0.0,1.701,2.904
3.921,?,?,0.0,?,2.502,3.861
?,?,1.518,0.0,0.0,2.813,?
?,?,1.491,?,?,2.224,3.53
?,0.948,0.751,?,0.0,?,5.107
?,?,?,?,?,3.876,?
?,?,?,?,0.0,?,4.44
?,?,?,?,0.0,?,?
2.866,?,1.288,?,0.0,?,?
2.137,?,?,?,?,0.655,?
?,?,?,?,?,?,?
?,?,?,?,?,1.756,?
?,?,?,0.0,?,?,2.895
?,?,?,?,?,?,5.348
?,?,0.984,?,?,2.991,?
3.171,?,?,?,0.0,2.186,3.984
?,?,?,0.0,1.0,1.783,3.665
?,0.638,?,4.0,?,?,?
2.43,?,?,?,0.0,?,?
2.435,?,?,?,1.0,2.354,2.839
3.247,0.874,?,?,1.0,?,4.262
2.928,?,?,0.0,?,2.927,4.141
?,?,0.996,0.0,0.0,?,5.354
?,?,0.871,?,?,3.315,?
?,0.56,0.835,1.0,?,?,4.023
2.233,0.57,?,0.0,?,1.501,3.325
3.179,0.0,1.063,?,0.0,?,?
2.728,?,?,0.0,0.0,1.859,?
2.62,0.499,0.99,?,?,?,?
?,?,0.899,?,0.0,?,?
2.216,0.582,?,0.0,?,?,?
?,?,?,?,?,?,3.753
2.834,?,?,0.0,?,?,?
2.086,?,0.838,0.0,0.0,2.127,?
?,?,1.111,?,?,3.259,?
3.012,?,?,?,0.0,?,3.92
?,?,0.983,?,?,3.795,?
2.477,?,?,?,0.0,?,?
2.08,?,?,0.0,?,?,?
2.888,?,?,?,0.0,?,1.935
?,?,?,?,?,?,4.989
?,?,?,0.0,?,4.634,5.815
?,1.16,?,0.0,?,?,?
?,?,?,0.0,0.0,?,6.644
?,0.331,?,0.0,1.0,?,3.698
2.888,?,1.472,?,?,1.522,5.105
?,0.223,?,0.0,?,1.533,?
?,1.067,?,?,0.0,1.587,3.487
?,?,1.6,?,0.0,?,3.937
?,1.079,1.738,0.0,?,2.604,?
?,0.223,1.6,0.0,?,?,1.748
2.435,0.331,?,0.0,1.0,?,2.014
3.611,?,?,?,?,?,?
?,0.887,?,0.0,?,1.395,4.084
3.16,?,?,?,?,3.842,?
?,0.405,1.151,?,0.0,?,?
1.965,?,1.169,1.0,?,?,?
?,?,?,?,?,0.736,3.46
2.348,0.762,?,0.0,?,2.621,?
?,?,?,?,?,?,4.463
3.407,0.0,1.111,?,?,?,?
2.824,0.223,?,?,?,?,2.87
2.233,?,?,0.0,1.0,?,3.615
2.08,0.496,?,?,?,?,?
?,1.17,0.996,?,?,?,3.575
2.765,?,0.951,0.0,1.0,1.49,2.55
?,?,?,0.0,0.0,2.241,3.66
2.252,?,0.885,0.0,?,?,?
2.508,?,0.941,0.0,0.0,1.701,?
2.508,0.58,?,?,0.0,1.701,3.345
?,0.638,0.871,?,?,1.61,4.416
?,0.827,?,?,0.0,?,?
?,0.0,?,2.0,2.0,?,?
?,0.134,?,0.0,0.0,2.51,?
2.43,0.496,?,?,0.0,?,?
?,0.56,1.585,?,?,0.43,?
?,?,1.669,?,1.0,?,2.661
?,?,?,?,?,1.024,4.282
?,?,1.429,?,0.0,?,?
?,?,?,?,1.0,?,?
3.69,1.159,1.295,?,?,?,5.749
4.211,?,1.045,?,1.0,4.832,8.916
?,?,1.607,?,0.0,?,3.13
?,0.56,1.254,?,5.0,3.399,?
3.057,1.636,?,0.0,?,?,?
3.401,?,?,?,?,?,3.529
?,1.501,0.766,0.0,0.0,3.909,?
?,?,1.462,?,?,?,?
3.41,?,?,?,?,-1.174,3.017
3.101,1.535,1.326,?,?,?,?
?,?,?,2.0,?,3.247,6.183
?,?,1.669,0.0,?,?,3.152
?,?,0.618,?,6.0,?,?
?,0.728,?,?,3.0,2.288,2.964
?,?,?,?,?,?,4.803
?,?,?,?,?,?,?
3.652,?,?,2.0,?,?,4.04
?,0.916,?,0.0,?,2.918,4.818
2.831,1.393,1.077,?,?,0.906,5.317
?,1.032,1.183,?,?,4.754,?
