@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
1.0,0.83,1.432,?,?,?,?
?,0.64,1.695,?,?,0.202,?
?,?,2.92,0.0,?,?,?
?,?,1.705,0.0,0.0,?,1.063
1.279,0.811,1.313,?,0.0,?,?
?,?,?,?,1.0,1.442,?
?,1.028,1.512,0.0,?,?,2.693
1.832,1.209,?,0.0,0.0,-0.792,?
1.701,1.443,?,0.0,?,2.957,4.44
?,?,?,?,?,?,1.911
2.931,?,?,2.0,?,5.124,7.017
2.126,?,?,?,0.0,?,4.184
?,0.331,?,1.0,?,?,?
?,0.223,?,0.0,?,0.655,?
3.514,0.0,?,2.0,?,3.038,?
3.668,?,?,?,0.0,2.502,?
?,?,?,?,0.0,1.074,2.975
2.465,1.586,?,0.0,4.0,?,7.591
?,?,?,?,?,?,?
?,0.0,?,?,0.0,?,3.407
?,?,?,?,0.0,?,2.182
2.866,0.223,?,0.0,0.0,?,1.906
?,?,?,1.0,2.0,2.558,?
?,?,0.902,0.0,0.0,3.157,?
3.739,?,1.204,1.0,1.0,3.374,?
3.191,?,?,0.0,?,1.737,?
?,1.825,?,?,0.0,-0.45,?
?,1.209,?,0.0,?,?,?
?,?,1.278,1.0,?,?,?
2.739,?,1.3,1.0,?,?,?
2.748,?,?,?,?,0.8,?
?,?,1.761,?,?,?,?
?,?,?,?,?,?,?
2.748,0.223,1.705,0.0,0.0,0.8,?
2.462,0.223,1.625,0.0,?,0.655,1.352
2.377,?,?,0.0,?,-0.534,1.474
3.2,?,?,?,?,?,6.16
?,1.079,1.867,0.0,0.0,2.226,?
?,1.079,?,?,1.0,?,?
?,?,?,?,?,-0.38,?
2.024,?,?,?,1.0,0.133,2.269
1.5,?,1.868,0.0,0.0,?,?
?,?,?,2.0,3.0,?,?
?,?,?,0.0,0.0,4.804,5.44
?,0.615,?,?,0.0,4.878,3.715
3.044,?,?,?,0.0,3.762,?
3.776,?,0.92,?,?,3.306,4.691
3.39,?,?,?,?,4.436,?
?,0.223,?,?,0.0,3.105,4.81
3.921,0.251,1.398,0.0,?,1.622,?
3.993,?,1.214,1.0,?,3.563,?
2.507,?,?,?,?,0.888,?
4.566,?,?,4.0,1.0,?,6.923
2.377,1.278,?,0.0,?,4.658,5.372
?,?,2.539,?,?,-0.406,?
?,?,?,?,?,0.052,4.384
3.361,?,1.342,?,?,?,?
?,?,?,0.0,?,3.358,3.971
2.818,?,1.386,?,?,?,?
3.465,?,?,?,?,3.958,?
3.003,?,1.032,?,?,2.152,4.171
4.268,?,?,?,2.0,1.936,?
3.26,?,?,?,0.0,?,?
3.426,?,?,0.0,?,?,4.377
3.888,0.693,0.978,0.0,2.0,?,6.6
3.477,?,?,?,?,?,4.116
?,0.693,1.381,?,?,?,?
?,?,?,0.0,2.0,?,?
?,0.331,1.301,2.0,?,?,?
4.073,?,?,0.0,?,4.091,5.224
?,?,?,0.0,?,?,4.284
3.252,0.134,?,0.0,0.0,?,?
?,0.56,1.585,?,?,?,?
?,?,2.591,?,?,-0.816,?
?,0.496,0.962,?,1.0,3.055,4.732
?,1.079,0.895,0.0,?,?,4.89
2.351,?,?,?,4.0,?,?
?,0.811,1.524,?,?,?,?
?,?,?,?,2.0,-0.439,?
?,?,0.648,?,?,?,?
2.118,?,0.913,?,?,2.956,?
?,?,?,0.0,0.0,3.314,?
2.536,0.429,?,?,?,1.237,?
?,?,?,?,0.0,?,3.568
1.822,?,0.834,0.0,?,?,?
2.125,0.638,0.831,?,?,?,2.939
?,0.93,?,?,?,2.702,6.236
3.26,?,?,?,?,4.412,?
?,?,?,?,1.0,?,?
2.019,?,?,?,?,?,?
?,?,?,?,0.0,?,?
?,?,?,?,?,?,?
2.233,0.64,?,?,?,2.37,4.75
?,0.405,?,1.0,0.0,1.667,?
3.394,?,0.868,?,0.0,?,?
2.937,?,0.8,?,?,3.945,?
?,?,?,?,0.0,?,4.538
3.315,0.223,?,?,?,?,?
2.11,?,?,1.0,?,3.157,5.518
?,0.405,1.345,0.0,?,3.546,?
?,?,?,?,0.0,?,4.322
2.834,?,?,0.0,?,2.066,?
2.448,?,1.121,0.0,?,?,?
?,?,?,?,?,2.502,?
3.532,?,?,0.0,?,2.813,?
?,0.331,1.491,0.0,?,2.224,?
?,?,?,0.0,0.0,3.586,5.107
3.465,0.0,0.837,?,?,?,?
3.315,0.223,?,?,0.0,3.127,?
?,?,1.44,0.0,0.0,1.587,?
?,0.223,?,2.0,?,1.335,3.411
2.137,0.223,1.179,?,0.0,0.655,3.288
3.036,?,?,0.0,?,2.351,?
3.111,?,1.05,?,2.0,?,5.169
?,0.331,1.582,0.0,?,0.586,?
1.962,?,?,?,0.0,?,?
2.442,0.934,?,?,1.0,2.991,4.208
3.171,0.134,1.011,0.0,0.0,?,3.984
?,?,1.151,?,?,1.783,?
?,0.638,?,?,1.0,2.575,4.561
?,?,?,?,?,?,?
2.435,1.113,1.109,0.0,1.0,?,?
?,?,?,?,?,2.659,4.262
?,?,1.185,0.0,?,2.927,?
?,1.131,?,?,0.0,2.723,5.354
?,0.629,0.871,?,?,?,?
?,?,?,?,?,?,?
2.233,0.57,?,0.0,?,1.501,?
?,0.0,1.063,0.0,0.0,2.942,?
2.728,0.223,0.953,0.0,?,?,?
?,?,?,0.0,?,?,4.23
?,0.83,?,0.0,0.0,3.478,?
2.216,?,?,?,?,?,?
?,0.288,0.839,0.0,?,?,?
?,?,?,0.0,0.0,1.859,?
?,?,?,0.0,?,?,?
?,?,?,?,0.0,3.259,?
?,0.223,1.023,0.0,?,?,3.92
?,?,?,?,?,?,?
2.477,?,?,?,0.0,?,?
?,?,?,?,?,?,4.332
?,?,0.944,?,0.0,?,1.935
?,?,0.816,?,0.0,?,4.989
2.126,1.278,?,?,0.0,4.634,?
?,?,0.801,?,0.0,?,5.192
?,0.223,0.883,?,?,?,?
?,?,?,?,1.0,3.345,3.698
?,?,1.472,?,?,1.522,?
?,?,?,0.0,?,?,?
?,?,1.244,0.0,?,?,?
?,0.223,1.6,1.0,?,?,3.937
1.92,1.079,?,0.0,0.0,2.604,3.408
?,?,?,?,?,?,?
2.435,?,?,?,?,0.586,?
3.611,0.331,?,?,?,?,2.859
?,?,0.888,0.0,?,?,4.084
3.16,1.028,0.809,?,?,?,5.939
3.26,?,?,1.0,0.0,?,3.835
?,0.405,1.169,1.0,?,-0.145,?
?,?,?,1.0,?,0.736,3.46
?,0.762,?,?,?,?,?
?,?,?,?,0.0,?,?
?,?,?,0.0,0.0,3.259,4.279
?,?,1.0,0.0,?,2.102,?
2.233,?,0.92,?,?,2.102,?
2.08,0.496,?,?,?,?,?
2.434,?,?,?,?,?,3.575
?,?,?,?,?,?,2.55
?,0.496,?,?,?,2.241,?
?,1.075,?,0.0,?,?,5.303
2.508,?,?,0.0,?,1.701,3.242
2.508,0.58,0.941,0.0,0.0,1.701,3.345
?,?,?,?,0.0,?,?
2.094,?,?,?,?,?,4.239
?,?,?,?,?,3.267,?
?,0.134,1.519,?,0.0,?,?
?,?,?,0.0,?,?,?
?,?,?,?,1.0,?,4.59
?,?,1.669,?,?,?,2.661
3.126,?,?,2.0,2.0,?,?
3.86,?,?,0.0,?,?,3.919
?,1.316,1.074,0.0,?,?,3.35
?,1.159,1.295,0.0,2.0,4.449,?
4.211,0.932,1.045,0.0,?,?,8.916
2.16,?,?,?,0.0,?,?
?,0.56,1.254,?,?,?,?
3.057,1.636,0.995,?,2.0,4.452,?
?,0.732,1.185,?,?,?,3.529
?,?,?,?,0.0,3.909,?
?,0.223,?,2.0,?,?,?
?,?,?,0.0,?,?,3.017
?,1.535,?,?,?,1.655,6.238
?,?,1.514,?,1.0,?,?
?,?,?,0.0,?,1.798,?
?,?,?,?,6.0,1.317,?
3.67,?,?,?,?,?,?
?,0.405,?,?,?,?,?
?,?,?,?,2.0,0.736,3.109
3.652,0.872,?,?,?,?,?
3.763,?,0.878,?,?,?,?
2.831,?,?,?,1.0,?,5.317
4.057,?,?,?,?,4.754,?
