@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
1.429,?,1.804,?,?,?,?
?,?,?,0.0,?,?,?
?,0.64,1.695,0.0,1.0,?,3.272
?,?,?,?,0.0,?,2.375
?,?,1.705,0.0,?,0.8,?
?,?,?,?,?,?,2.925
3.08,?,1.583,?,1.0,1.442,3.061
1.523,1.028,1.512,?,1.0,?,2.693
?,?,1.364,0.0,?,?,3.828
1.701,?,?,0.0,0.0,2.957,4.44
?,1.236,?,?,?,?,?
2.931,?,0.935,2.0,2.0,?,7.017
?,0.83,?,1.0,0.0,?,?
3.641,?,?,1.0,?,1.971,?
?,?,?,?,?,?,?
?,0.0,1.375,?,?,?,?
?,0.134,?,0.0,?,2.502,?
2.632,0.429,?,0.0,?,?,?
?,1.586,1.0,?,4.0,?,7.591
2.33,?,?,0.0,2.0,?,0.89
?,?,?,4.0,?,?,3.407
3.277,0.223,1.633,?,?,?,?
?,0.223,1.288,?,0.0,?,1.906
?,?,1.584,?,?,2.558,?
2.08,?,0.902,?,?,?,?
3.739,0.0,1.204,?,?,?,?
3.191,0.223,?,?,0.0,1.737,?
?,1.825,?,0.0,0.0,-0.45,4.691
4.628,?,?,?,?,?,?
3.41,0.223,?,?,2.0,1.947,?
?,?,?,?,?,1.974,2.953
?,?,?,?,0.0,?,?
2.024,?,?,?,0.0,?,?
?,0.251,?,0.0,0.0,?,1.817
?,?,1.705,?,?,0.8,?
?,?,?,0.0,1.0,0.655,?
2.377,?,1.734,0.0,?,-0.534,1.474
?,1.531,?,0.0,0.0,?,6.16
1.439,1.079,1.867,?,?,?,3.213
1.126,?,1.44,?,1.0,2.081,?
?,?,1.265,?,?,?,2.766
2.024,0.405,2.065,?,?,?,?
?,?,1.868,0.0,?,2.604,?
3.957,?,?,?,3.0,?,?
?,?,?,?,?,?,5.44
?,0.615,?,?,0.0,4.878,3.715
?,?,0.959,1.0,0.0,3.762,5.95
?,0.405,?,0.0,?,3.306,?
3.39,?,0.889,0.0,?,4.436,?
?,?,1.155,0.0,?,3.105,?
?,?,?,0.0,0.0,?,3.416
3.993,?,1.214,1.0,?,?,?
?,?,?,?,?,?,2.495
?,0.357,?,?,?,?,?
2.377,?,?,0.0,?,?,5.372
?,?,?,?,?,?,?
2.523,?,1.602,?,1.0,?,?
3.361,?,1.342,?,0.0,?,5.485
?,0.223,1.556,?,1.0,?,?
?,?,?,?,?,?,?
?,0.0,?,?,?,?,?
?,0.134,?,0.0,0.0,2.152,?
?,0.916,1.19,?,2.0,?,?
?,?,?,?,?,?,?
?,0.85,?,0.0,?,?,?
?,?,?,?,2.0,?,6.6
3.477,0.693,1.344,0.0,2.0,?,4.116
?,?,?,?,?,?,?
?,?,1.381,0.0,2.0,3.618,?
?,?,1.301,2.0,?,?,4.711
?,?,1.171,?,2.0,?,?
?,0.496,?,?,?,?,4.284
?,0.134,?,?,?,?,5.292
2.815,0.56,?,?,2.0,0.43,?
2.031,0.854,2.591,?,?,?,2.689
3.265,?,0.962,0.0,?,?,?
2.085,?,?,0.0,?,?,?
?,?,1.25,?,4.0,3.659,?
?,?,1.524,0.0,0.0,-2.089,0.6
3.315,?,1.753,?,2.0,?,?
1.417,?,?,?,0.0,?,?
?,?,?,?,?,?,4.988
?,?,?,?,?,?,?
?,?,0.871,0.0,1.0,1.237,?
?,?,?,?,0.0,?,?
1.822,0.829,?,?,?,?,?
?,?,0.831,?,0.0,?,?
?,0.93,?,?,0.0,?,6.236
?,0.811,0.702,?,0.0,?,6.298
2.982,0.496,1.151,?,?,1.783,3.522
2.019,?,0.793,?,?,3.314,?
?,?,?,?,0.0,1.701,?
?,0.223,?,?,?,2.813,4.672
?,?,0.92,?,?,2.37,?
?,0.405,?,1.0,?,1.667,4.725
?,0.0,?,0.0,0.0,?,?
2.937,0.499,0.8,0.0,?,3.945,?
?,?,?,0.0,0.0,2.637,4.538
3.315,?,?,0.0,?,3.127,4.507
2.11,1.15,?,?,?,3.157,?
?,?,?,0.0,0.0,3.546,4.668
?,0.0,0.805,0.0,0.0,3.386,4.322
?,?,?,0.0,0.0,?,?
?,?,1.121,0.0,?,?,2.904
?,0.134,1.789,?,?,2.502,?
?,0.134,?,0.0,0.0,?,3.959
?,?,?,?,?,2.224,?
?,?,?,?,?,3.586,5.107
?,?,0.837,0.0,?,3.876,4.809
3.315,0.223,0.799,?,?,?,?
?,?,1.44,?,?,1.587,2.838
2.866,?,1.288,?,?,1.335,?
2.137,0.223,1.179,0.0,0.0,?,?
3.036,?,?,?,?,2.351,4.247
?,?,1.05,?,2.0,?,5.169
?,0.331,?,?,?,0.586,2.895
?,?,0.783,0.0,?,?,5.348
?,?,0.984,?,?,?,?
?,?,?,?,?,?,?
?,?,?,0.0,?,?,3.665
?,?,1.352,?,1.0,?,4.561
?,?,?,1.0,0.0,1.132,4.628
2.435,?,?,?,?,2.354,2.839
?,0.874,1.221,?,?,?,4.262
2.928,?,?,?,1.0,2.927,4.141
3.235,?,0.996,?,?,?,?
?,0.629,?,?,0.0,3.315,3.365
?,?,0.835,?,?,?,4.023
2.233,?,?,?,?,1.501,?
?,?,?,?,?,2.942,?
?,0.223,?,0.0,0.0,?,3.897
2.62,?,?,?,?,?,4.23
?,?,?,?,?,3.478,?
?,0.582,?,0.0,0.0,?,?
?,?,?,0.0,?,3.045,?
?,0.134,?,?,?,?,3.12
?,?,0.838,?,?,2.127,?
3.407,?,1.111,0.0,?,?,4.192
?,?,?,0.0,0.0,2.193,3.92
2.477,0.83,?,?,?,3.795,4.54
?,0.83,0.983,0.0,0.0,?,?
2.08,?,0.816,?,?,2.729,?
?,?,0.944,0.0,?,1.246,1.935
2.08,0.891,?,0.0,?,?,?
?,?,0.896,0.0,?,4.634,5.815
?,?,?,?,0.0,3.314,?
?,?,?,?,0.0,?,?
?,?,?,0.0,1.0,?,?
?,0.405,1.472,1.0,2.0,1.522,5.105
2.824,?,?,0.0,?,?,?
1.855,1.067,?,0.0,0.0,?,?
?,0.223,1.6,?,0.0,?,3.937
1.92,?,?,0.0,?,2.604,?
?,?,?,?,?,?,?
?,0.331,1.532,?,?,?,?
?,0.331,?,0.0,0.0,?,?
?,?,0.888,0.0,?,1.395,4.084
3.16,1.028,?,?,?,3.842,?
3.26,?,?,?,?,2.11,?
?,0.405,?,?,0.0,-0.145,?
1.783,?,?,?,0.0,?,?
?,?,0.85,?,?,?,?
?,?,1.12,0.0,0.0,2.813,?
3.407,?,?,?,0.0,3.259,?
?,0.223,?,0.0,?,?,?
2.233,0.64,?,?,?,?,3.615
?,?,?,?,?,1.887,3.022
2.434,?,?,1.0,?,?,?
?,0.331,?,?,1.0,?,?
?,?,0.946,0.0,?,2.241,3.66
?,?,?,?,0.0,?,?
2.508,?,?,0.0,?,?,3.242
?,?,0.941,0.0,0.0,1.701,?
?,?,?,?,0.0,1.61,4.416
2.094,?,?,?,?,?,4.239
?,?,1.25,2.0,?,3.267,?
?,0.134,?,0.0,?,2.51,?
?,?,?,0.0,?,?,?
?,0.56,?,?,?,?,?
?,0.405,1.669,?,1.0,-0.386,?
?,0.693,1.69,2.0,?,?,4.282
?,0.223,1.429,0.0,?,2.502,3.919
?,1.316,1.074,?,1.0,?,?
?,?,?,?,2.0,?,?
?,?,?,0.0,1.0,4.832,?
2.16,?,?,0.0,?,1.94,?
?,0.56,1.254,2.0,?,3.399,?
?,?,?,?,?,?,?
?,?,1.185,?,1.0,?,3.529
?,?,0.766,?,?,?,6.093
3.08,?,?,2.0,?,?,2.494
3.41,?,1.722,?,0.0,-1.174,3.017
?,?,?,?,?,?,?
?,?,1.514,?,?,3.247,6.183
?,0.961,?,0.0,4.0,1.798,3.152
2.804,?,?,?,6.0,?,?
3.67,?,?,?,3.0,2.288,?
?,?,?,?,?,3.148,?
?,?,?,0.0,?,0.736,3.109
?,0.872,0.867,?,?,3.983,4.04
?,0.916,0.878,0.0,6.0,?,4.818
?,?,1.077,?,?,?,?
4.057,?,?,?,3.0,?,8.201
