@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
?,0.223,?,0.0,0.0,?,?
?,?,?,?,?,?,2.856
?,?,1.695,0.0,?,?,?
?,?,?,0.0,?,?,2.375
2.748,0.223,?,0.0,?,0.8,1.063
?,0.811,?,?,?,?,2.925
?,?,1.583,?,?,?,?
?,?,?,?,?,0.996,?
?,?,?,?,0.0,?,3.828
?,?,1.905,?,?,2.957,4.44
?,1.236,?,?,?,0.996,?
?,?,0.935,?,?,?,7.017
?,0.83,?,1.0,0.0,?,4.184
3.641,0.331,?,?,?,1.971,3.246
2.137,?,?,0.0,?,?,3.841
?,?,?,2.0,2.0,?,4.465
?,0.134,?,0.0,0.0,2.502,?
?,?,?,0.0,0.0,?,?
?,1.586,1.0,?,?,3.558,7.591
?,?,?,0.0,2.0,-0.741,?
3.465,?,0.963,4.0,?,?,?
?,?,?,?,?,?,?
?,?,?,?,?,1.442,1.906
3.738,?,1.584,?,?,2.558,?
2.08,?,?,?,?,3.157,3.693
3.739,?,1.204,?,?,?,?
?,0.223,1.154,?,0.0,1.737,2.686
?,1.825,?,0.0,0.0,-0.45,?
?,?,?,?,0.0,?,4.551
?,?,?,?,2.0,1.947,2.737
?,?,?,?,1.0,?,?
?,?,1.705,0.0,?,?,1.691
2.024,?,?,0.0,0.0,?,?
?,?,?,?,?,?,1.817
?,0.223,?,?,?,?,?
?,0.223,?,0.0,?,?,1.352
?,0.331,1.734,?,?,?,?
?,?,1.059,0.0,0.0,?,6.16
?,?,1.867,?,?,?,?
1.126,?,?,1.0,?,?,3.47
1.636,?,?,1.0,?,?,?
?,0.405,2.065,0.0,?,?,2.269
1.5,1.278,?,0.0,0.0,2.604,?
?,?,?,?,?,?,4.577
?,1.408,?,0.0,0.0,4.804,5.44
?,0.615,?,?,?,4.878,3.715
3.044,1.028,0.959,1.0,?,?,?
3.776,?,?,?,0.0,?,?
3.39,?,?,0.0,0.0,?,?
3.645,0.223,?,?,?,?,?
?,?,1.398,?,?,?,?
?,0.223,?,?,?,3.563,?
2.507,?,?,0.0,?,?,?
4.566,?,?,?,?,?,?
?,1.278,?,?,?,?,5.372
2.118,?,2.539,?,?,-0.406,?
?,?,1.602,?,?,?,4.384
3.361,0.223,1.342,0.0,?,?,?
?,0.223,?,?,1.0,3.358,3.971
2.818,?,?,?,0.0,2.899,?
3.465,?,?,0.0,0.0,?,?
?,?,?,?,0.0,2.152,?
4.268,?,?,?,?,?,?
?,0.405,?,0.0,0.0,2.782,4.578
?,?,1.792,?,?,2.59,?
?,?,0.978,?,2.0,?,6.6
3.477,0.693,?,?,2.0,?,4.116
?,0.693,?,?,2.0,?,?
4.05,?,?,?,2.0,?,?
3.557,0.331,?,2.0,?,?,4.711
?,?,1.171,0.0,2.0,?,5.224
2.744,?,?,?,0.0,3.018,4.284
?,0.134,?,0.0,0.0,?,?
?,0.56,?,?,2.0,?,?
2.031,0.854,?,?,0.0,?,?
?,?,?,0.0,?,?,4.732
2.085,?,0.895,0.0,?,4.063,4.89
2.351,?,1.25,?,?,?,6.416
2.822,?,1.524,0.0,0.0,-2.089,0.6
?,?,?,0.0,2.0,-0.439,?
1.417,?,?,?,?,2.042,?
?,0.934,?,?,0.0,2.956,4.988
?,?,?,0.0,?,?,?
?,?,?,?,?,1.237,2.537
2.43,?,?,?,?,2.241,3.568
?,?,0.834,0.0,?,?,3.731
?,0.638,0.831,?,0.0,1.348,2.939
3.098,?,1.075,?,?,2.702,?
?,0.811,0.702,?,?,?,6.298
2.982,?,1.151,?,1.0,1.783,3.522
2.019,1.126,?,0.0,?,3.314,?
?,0.58,0.941,0.0,?,?,?
3.461,?,1.12,0.0,0.0,?,?
?,?,?,1.0,0.0,2.37,4.75
2.477,?,?,1.0,?,?,?
3.394,?,0.868,?,?,?,4.199
?,0.499,?,?,?,?,?
?,0.223,?,?,0.0,2.637,?
?,0.223,?,0.0,?,?,4.507
2.11,1.15,0.72,?,?,?,?
4.278,?,?,?,?,?,?
?,?,0.805,?,?,?,?
2.834,?,1.009,0.0,?,?,3.448
?,?,1.121,?,?,?,?
?,?,?,?,?,?,3.861
3.532,0.134,?,0.0,?,2.813,3.959
?,0.331,1.491,?,0.0,?,3.53
3.086,?,0.751,0.0,0.0,3.586,?
3.465,?,0.837,0.0,?,?,?
3.315,?,?,0.0,?,?,?
1.855,?,1.44,?,?,?,2.838
2.866,?,?,?,?,?,?
2.137,0.223,?,?,0.0,?,?
3.036,0.405,1.205,?,?,?,4.247
3.111,?,?,?,2.0,?,?
2.677,0.331,1.582,?,1.0,0.586,2.895
?,?,?,0.0,?,?,?
?,?,0.984,?,?,?,?
?,?,?,0.0,0.0,2.186,?
?,?,1.151,0.0,?,1.783,3.665
3.874,?,?,?,1.0,?,4.561
?,0.496,0.83,?,?,1.132,4.628
?,?,?,0.0,1.0,?,2.839
3.247,?,1.221,?,?,?,4.262
2.928,?,?,?,1.0,?,?
?,1.131,?,?,0.0,?,5.354
?,0.629,?,0.0,?,?,?
?,0.56,0.835,?,0.0,1.099,4.023
2.233,0.57,0.883,?,0.0,?,?
3.179,0.0,?,?,?,?,?
2.728,0.223,?,0.0,?,?,?
?,0.499,?,?,?,?,?
2.126,0.83,?,?,0.0,3.478,4.194
2.216,0.582,0.839,0.0,?,?,?
?,?,?,0.0,?,?,?
?,?,0.95,?,?,?,3.12
2.086,?,?,0.0,?,2.127,3.995
?,?,1.111,?,0.0,3.259,4.192
?,?,1.023,0.0,?,2.193,?
2.477,0.83,0.983,0.0,?,3.795,4.54
?,?,?,?,0.0,?,4.743
?,0.891,0.816,?,?,?,4.332
?,0.251,?,0.0,?,?,?
?,?,?,0.0,?,?,4.989
?,1.278,?,0.0,?,?,?
1.925,?,0.801,?,?,?,5.192
?,0.223,?,?,?,3.887,?
?,0.331,1.225,?,?,?,3.698
2.888,?,?,1.0,?,?,5.105
2.824,0.223,?,0.0,?,?,?
?,1.067,?,0.0,?,1.587,?
2.802,?,1.6,?,0.0,1.064,?
?,1.079,?,?,0.0,?,?
2.802,?,?,?,1.0,1.064,1.748
?,?,1.532,0.0,?,0.586,2.014
?,0.331,?,0.0,?,?,?
?,?,?,0.0,0.0,?,?
?,1.028,0.809,?,0.0,?,?
?,?,1.151,?,?,?,?
?,?,?,?,?,?,3.66
?,?,?,?,0.0,?,3.46
?,0.762,?,?,0.0,?,?
3.461,?,1.12,?,?,2.813,?
?,?,1.111,?,0.0,?,4.279
2.824,0.223,1.0,?,1.0,2.102,?
2.233,0.64,?,?,1.0,2.102,3.615
2.08,0.496,0.858,0.0,?,?,3.022
?,?,?,?,0.0,?,?
?,?,?,?,1.0,?,?
2.43,?,?,0.0,?,?,?
2.252,1.075,?,?,?,2.005,5.303
?,?,?,?,0.0,?,3.242
2.508,?,?,0.0,?,1.701,3.345
2.251,0.638,0.871,1.0,?,1.61,?
2.094,?,?,?,0.0,?,?
3.739,?,?,?,?,?,?
3.332,?,?,?,0.0,?,3.415
2.43,?,0.946,0.0,0.0,2.241,?
?,?,1.585,1.0,?,0.43,?
?,0.405,1.669,0.0,?,-0.386,?
?,?,1.69,2.0,?,?,?
?,?,?,?,0.0,2.502,?
?,1.316,1.074,?,?,?,?
3.69,1.159,?,0.0,?,?,5.749
?,?,1.045,0.0,?,4.832,8.916
?,?,?,?,0.0,?,3.13
?,?,1.254,?,5.0,?,6.683
?,?,0.995,?,2.0,4.452,8.433
?,?,?,?,?,2.791,3.529
?,?,?,?,0.0,?,6.093
3.08,?,?,?,?,?,2.494
3.41,?,?,?,?,?,?
?,?,?,?,?,?,?
3.599,?,?,?,?,?,?
2.986,0.961,?,?,4.0,?,3.152
2.804,?,?,?,6.0,?,?
?,0.728,2.11,?,?,2.288,2.964
?,0.405,0.875,?,?,?,?
2.801,0.728,?,0.0,2.0,0.736,?
?,0.872,?,2.0,?,?,4.04
?,0.916,0.878,0.0,?,?,4.818
?,1.393,?,0.0,1.0,?,?
?,1.032,1.183,?,?,?,?
