@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
1.0,?,1.432,0.0,?,1.672,2.856
?,0.64,?,?,?,0.202,?
?,?,?,?,?,?,?
2.748,?,1.705,0.0,0.0,?,?
1.279,?,?,?,?,?,?
?,0.223,?,?,1.0,1.442,?
?,?,1.512,0.0,1.0,0.996,?
?,?,1.364,?,?,-0.792,?
?,?,?,?,?,2.957,4.44
?,?,1.461,0.0,1.0,?,?
?,?,0.935,?,2.0,?,7.017
2.126,0.83,?,?,?,2.459,?
3.641,0.331,?,?,0.0,1.971,3.246
?,?,1.179,?,?,?,3.841
3.514,?,1.375,2.0,?,3.038,4.465
?,?,?,0.0,0.0,?,3.782
?,?,?,0.0,0.0,?,?
?,?,1.0,0.0,4.0,3.558,?
?,?,?,0.0,2.0,?,0.89
?,?,?,4.0,0.0,3.267,3.407
3.277,?,?,?,0.0,1.587,?
?,?,?,?,0.0,?,?
?,1.131,1.584,1.0,?,?,?
?,?,?,?,?,?,?
?,?,1.204,?,1.0,?,5.689
?,0.223,?,?,0.0,?,?
?,?,1.351,0.0,?,?,?
?,?,?,0.0,?,2.437,?
3.41,0.223,?,1.0,2.0,?,2.737
?,?,1.3,?,?,?,2.953
?,?,1.705,0.0,?,0.8,?
2.024,?,?,0.0,0.0,?,2.928
?,0.251,?,?,0.0,-0.534,?
2.748,0.223,?,?,?,0.8,?
?,0.223,1.625,0.0,?,?,?
2.377,?,?,0.0,0.0,-0.534,1.474
?,?,?,?,?,3.089,?
?,?,?,?,0.0,2.226,?
?,1.079,?,?,1.0,2.081,?
1.636,?,1.265,1.0,?,?,2.766
?,0.405,?,0.0,1.0,0.133,?
?,1.278,1.868,0.0,0.0,?,?
?,?,1.269,2.0,3.0,2.998,?
?,?,?,?,?,?,?
?,?,0.864,0.0,?,4.878,?
3.044,?,?,?,0.0,?,?
3.776,0.405,?,?,?,?,4.691
?,0.934,?,0.0,?,4.436,5.264
3.645,?,1.155,?,0.0,?,4.81
?,?,?,?,?,?,3.416
3.993,?,1.214,?,?,?,4.611
2.507,?,1.652,?,2.0,0.888,2.495
4.566,?,?,4.0,1.0,?,?
?,1.278,?,0.0,?,4.658,5.372
?,0.956,?,0.0,?,-0.406,?
?,0.56,1.602,?,1.0,?,?
3.361,?,?,?,0.0,?,5.485
?,0.223,?,?,1.0,?,3.971
2.818,0.83,1.386,?,0.0,2.899,3.92
3.465,0.0,?,0.0,?,?,?
3.003,?,1.032,0.0,0.0,2.152,?
4.268,0.916,1.19,0.0,?,?,7.849
3.26,?,?,?,?,?,?
?,0.85,?,?,?,2.59,4.377
?,0.693,?,?,?,4.633,6.6
?,0.693,?,?,2.0,2.577,4.116
4.05,?,?,?,?,?,?
?,?,?,?,?,?,5.367
?,0.331,?,?,?,?,4.711
?,?,?,0.0,?,?,?
2.744,?,0.753,0.0,?,?,?
?,?,0.875,0.0,0.0,2.859,5.292
?,?,1.585,0.0,?,0.43,2.758
?,?,2.591,0.0,0.0,-0.816,?
?,0.496,?,0.0,1.0,?,?
2.085,?,?,?,?,4.063,4.89
?,?,?,?,?,?,?
2.822,0.811,?,?,0.0,?,?
3.315,0.916,?,?,2.0,?,?
?,0.898,0.648,?,?,2.042,?
2.118,0.934,?,1.0,?,?,4.988
?,?,0.801,?,0.0,?,4.499
2.536,?,0.871,?,1.0,?,2.537
2.43,?,?,?,0.0,?,?
?,0.829,0.834,?,?,?,3.731
2.125,?,0.831,0.0,?,?,?
?,0.93,1.075,0.0,?,?,?
?,?,0.702,?,?,?,?
?,?,?,0.0,?,?,?
?,1.126,0.793,0.0,0.0,?,?
?,?,0.941,0.0,0.0,?,?
?,0.223,1.12,?,?,?,4.672
?,0.64,?,?,?,?,?
?,0.405,?,?,?,?,4.725
?,?,?,?,0.0,3.677,?
?,?,?,0.0,?,3.945,?
?,?,?,?,0.0,?,4.538
3.315,?,0.799,?,?,3.127,?
?,?,?,1.0,?,3.157,?
4.278,?,?,?,?,3.546,?
?,?,0.805,0.0,0.0,3.386,?
2.834,0.134,1.009,?,0.0,2.066,?
?,?,?,?,?,?,2.904
3.921,?,?,0.0,?,?,?
?,?,?,?,?,?,3.959
?,0.331,1.491,?,0.0,?,?
3.086,?,0.751,0.0,?,3.586,5.107
?,0.0,?,0.0,?,3.876,?
3.315,?,?,0.0,?,3.127,4.44
1.855,1.179,1.44,?,0.0,?,?
?,?,?,2.0,0.0,?,3.411
?,0.223,1.179,?,0.0,0.655,?
?,?,1.205,?,?,?,?
?,?,?,?,2.0,?,?
2.677,?,1.582,0.0,?,?,?
1.962,?,0.783,0.0,?,?,?
2.442,0.934,0.984,?,1.0,2.991,4.208
?,0.134,1.011,?,?,2.186,?
2.982,0.496,?,?,1.0,1.783,?
3.874,?,?,?,?,?,?
?,0.496,0.83,1.0,?,?,?
2.435,1.113,1.109,?,1.0,?,?
?,0.874,?,?,?,2.659,4.262
?,?,1.185,?,1.0,?,4.141
3.235,1.131,?,?,0.0,?,5.354
?,?,?,?,?,?,?
2.495,0.56,?,1.0,?,1.099,4.023
?,0.57,?,0.0,?,?,?
?,?,?,?,?,?,3.811
2.728,?,?,0.0,0.0,1.859,3.897
?,?,?,?,?,3.21,?
2.126,?,0.899,?,?,3.478,4.194
?,?,0.839,?,?,2.127,4.353
2.62,?,?,0.0,0.0,?,?
?,?,0.95,0.0,0.0,?,?
2.086,0.64,?,?,0.0,?,?
?,?,1.111,?,?,?,4.192
?,0.223,?,0.0,0.0,?,?
?,0.83,0.983,?,0.0,3.795,?
2.477,?,0.983,?,?,?,?
2.08,0.891,0.816,0.0,?,2.729,4.332
?,?,0.944,?,0.0,?,1.935
?,?,?,0.0,0.0,?,4.989
?,?,0.896,?,?,?,?
?,?,?,?,?,3.314,?
?,?,?,?,?,?,?
?,0.331,1.225,?,?,3.345,?
?,0.405,?,1.0,?,1.522,5.105
2.824,0.223,1.051,0.0,?,?,?
?,1.067,?,?,?,?,?
?,0.223,1.6,1.0,?,1.064,3.937
1.92,?,?,0.0,?,?,?
?,0.223,?,0.0,1.0,1.064,1.748
?,0.331,1.532,?,1.0,?,?
3.611,0.331,?,0.0,0.0,?,2.859
2.215,?,?,?,0.0,?,?
?,1.028,?,0.0,?,3.842,?
?,?,?,?,0.0,2.11,3.835
1.965,?,?,?,?,?,?
1.783,0.629,0.75,?,?,?,?
2.348,?,0.85,0.0,?,?,?
?,?,1.12,0.0,?,2.813,?
?,?,1.111,?,0.0,?,4.279
?,?,?,?,1.0,2.102,2.87
?,0.64,?,?,?,2.102,?
?,0.496,0.858,?,?,?,?
2.434,?,?,?,?,1.391,3.575
2.765,0.331,?,?,1.0,1.49,2.55
?,?,0.946,0.0,?,?,?
?,?,?,?,?,2.005,?
2.508,?,?,0.0,?,?,?
?,?,0.941,0.0,?,?,3.345
?,?,?,1.0,0.0,?,?
?,?,?,0.0,0.0,?,4.239
3.739,0.0,1.25,2.0,?,?,?
?,0.134,1.519,?,?,2.51,3.415
?,0.496,0.946,?,0.0,2.241,3.441
?,0.56,1.585,1.0,?,?,4.59
?,?,?,?,?,?,2.661
?,0.693,1.69,2.0,?,?,?
3.86,0.223,1.429,?,0.0,?,3.919
1.814,?,?,?,1.0,?,?
?,?,?,?,?,?,5.749
?,0.932,1.045,0.0,?,?,8.916
?,?,?,?,0.0,?,?
?,?,?,2.0,5.0,?,6.683
?,1.636,0.995,?,?,?,?
3.401,0.732,1.185,?,?,?,?
?,?,?,?,?,?,6.093
?,0.223,1.462,?,0.0,1.442,2.494
?,?,1.722,0.0,?,?,3.017
3.101,?,?,?,?,1.655,?
?,?,?,?,?,3.247,?
2.986,?,?,0.0,?,?,?
2.804,1.11,0.618,0.0,?,?,6.254
?,?,?,?,?,2.288,2.964
3.475,?,0.875,1.0,2.0,?,4.803
?,?,2.226,?,?,?,?
?,?,0.867,2.0,?,3.983,?
?,0.916,?,?,6.0,2.918,?
?,?,1.077,0.0,?,0.906,?
?,?,?,?,3.0,?,?
